Text,class_label,source
Because the 2% of the country that is involved in farming is important because the rest of us wouldn't eat except for them.,Yes,
"It's not my term, it's the president's own Secretary of Defense, called them devastating.",Yes,
"I appreciate your -- your question, and thank you for being here this evening and to all of those from Nassau County that have come, thank you for your time.",No,
"I've done more to eliminate Affirmative Action programs I didn't think were fair and tighten others up than my predecessors have, since affirmative action's been around.",Yes,
"What's happening in the Middle East, there are developments around the world that are of real concern.",No,
"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans.",Yes,
We gave more scholarships to the Congo - this summer we offered them - than we've given to all of Africa the year before.,Yes,
"If you're a company in St. Louis working, trying to make jobs here, there is actually an incentive for you to go away.",No,
"And General Petraeus says we have had great success, but it's very fragile.",Yes,
"Now, I believe that a President must command that White House and those who work for him.",No,
And your co-payments and deductibles have gone up 30 percent just in the last year alone.,Yes,
I just needed some clarification because of something Governor Clinton said.,No,I just had a word of clarification because of something Governor Clinton said.
It was once called voodoo economics.,No,It was once called voodoo economics.
"The Shah, whatever he did, was building low-cost housing, had taken land from the mullahs and was distributing it to peasants so they could become landowners -- things of that nature.",Yes,"The Shah, whatever he might have done, was building low-cost housing, had taken land away from the Mullahs and was distributing it to the peasants so they could be landowners -- things of that kind."
"Now, private schools play a big role in our society.",No,"Now, private schools play a great role in our society."
"Mr. Morgan, no matter how well we succeed in the Cold War, we are not doing as well as we should.",No,"Mr. Morgan, no matter how well we're doing in the cold war, we're not doing as well as we should."
"Now I must say that what Mr. Nixon wants to do is connect us - as I understand him, so that we can be clear if there is a disagreement - he wants us to commit to the defense of these islands only if the defense of these islands as a free area, not as part of the defense of Formosa.",No,"Now, I must say what Mr. Nixon wants to do is commit us - as I understand him, so that we can be clear if there's a disagreement - he wants us to be committed to the defense of these islands merely as the defense of these islands as free territory, not as part of the defense of Formosa."
It was a completely different George Bush who spoke much more understandingly about the stalemate in the spring of 1982 than today.,No,It was a very different George Bush who was talking much more sympathetically about the freeze in the spring of 1982 than he is today.
Less than two hundred for all the countries of Africa and they need trained leadership more than anything.,Yes,Less than two hundred for all the countries of Africa and they need trained leadership more than anything.
And I've done a lot...,No,And I have done a lot...
But the full faith and credit of the USA is still quite good despite our difficulties.,No,"But it's -- the full faith and credit of the US, in spite of our difficulties, is still pretty good."
"In fact, it is estimated that by repealing Obamacare, 50 million people would lose their health insurance...",Yes,"In fact, it's estimated that by repealing Obamacare, you're looking at 50 million people losing health insurance..."
Then we just have a different theory.,No,So we just have a different theory.
"And then, of course, the last thing is that I have signed and approved more scenic rivers, more wilderness areas, since I have been president than any other president in the history of the United States.",Yes,"And then, of course, the - the final thing is that I have signed and approved of more scenic rivers, more wilderness areas, since I've been president than any other president in the history of the United States."
"But I also want to tell the seniors, if you are so satisfied with Medicare as it is, fine, you can stay in the program.",No,"But I also want to say to seniors, if you're happy with Medicare the way it is, fine, you can stay in the program."
I think the Vice President said two or three times that I was coming from the left.,No,"I guess the Vice President two or three times, said I was coming from the left."
"We worked closely with the foreign ministers of France, Germany, and Great Britain, who were the ones responsible for delivering the message to the mullahs that if you wish to be part of the concert of nations, get rid of your nuclear programs.",Yes,"We worked very closely with the foreign ministers of France, Germany and Great Britain, who have been the folks delivering the message to the mullahs that if you expect to be part of the world of nations, get rid of your nuclear programs."
And part of that leadership involves sending the right message to places like North Korea.,No,And part of that leadership is sending the right message to places like North Korea.
And I look forward to having this opportunity.,No,And I look forward to having that opportunity.
"But we have 2,478 specific recommendations from a commission of more than 2,000 businessmen in this country, through the Grace commission, which we are currently studying—and we have already implemented 17 percent of them—that are recommendations on how to make the government more efficient and more economical.",Yes,"But we have 2,478 specific recommendations from a commission of more than 2,000 business people in this country, through the Grace commission, that we're studying right now -- and we've already implemented 17 percent of them -- that are recommendations as to how to make government more efficient, more economic."
I will tell you that I am the kind of person who does not hire or fire someone based on their sexual orientation.,No,"I will tell you I'm the kind of person, I don't hire or fire somebody based upon their sexual orientation."
"This uh - talking about more people at work - uh is distorted because with a 14 percent increase in the cost of living in the last uh - two years, it means that - that women and young people have had to work when they didn't want to because their parents weren't earning enough to cover the increase in the cost of uh - food and uh housing and clothing.",Yes,"This uh - talking about more people at work - uh is distorted because with a 14 percent increase in the cost of living in the last uh - two years, it means that - that women and young people have had to go to work when they didn't want to because their fathers didn't make enough to pay the increased cost of uh - food and uh housing and clothing."
"But we must also examine certain options, depending on what the options are.",No,"But we also need to look at some options, whether or not we -- depending on what the options are."
"For example, we now have, uh, in the health area, three hundred two different programs administered by eleven main departments and agencies, sixty other advisory commissions responsible for this.",Yes,"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this."
"Incidentally, we can include a prescription program if we need to improve it.",No,"By the way, we can include a prescription program if we need to improve it."
"For them, I think we should develop an investment instrument that would incentivize them to invest, such as medical savings accounts with rollover capacity.",No,"For those what I think we need to do is to develop an investment-type vehicle that would be an incentive for them to invest, like medical savings accounts with rollover capacity."
"Yes, I have seen figures indicating that possibly as early as September 1980 - this month - there is a shortage of about 104,000 in the ranks between E-4 and E-9.",Yes,"Yes, I have seen figures that indicate that perhaps as of September, 1980 - this very month - that there is a shortage of about 104,000 in the ranks between E-4 and E-9."
"For even if we have maintained, as I pointed out during our first debate, the absolute gap with the Soviet Union; even if the growth under this administration has been double that of the Truman administration; that is not enough.",Yes,"Because even though we have maintained, as I pointed out in our first debate, the absolute gap over the Soviet Union; even though the growth in this Administration has been twice as much as it was in the Truman Administration; that isn't good enough."
I will do these things because that is the right thing to do in America: to support workers in every way during the transition.,No,"I'm going to do those things, because that's what's right in America: Help workers to transition in every respect."
"We should have assumed a leadership role, not militarily, but a leadership role at the organizational and governmental level to bring the parties together; to find responsible parties.",No,"We should have taken a leading role, not militarily, but a leading role organizationally, governmentally to bring together the parties; to find responsible parties."
"So, is it President Obama's fault?",No,So is it President Obama's fault?
"Well, listen, I understand your frustration and cynicism, because while you were taking on your responsibilities -- most people here, you have a family budget.",No,"Well, look, I understand your frustration and your cynicism, because while you've been carrying out your responsibilities -- most of the people here, you've got a family budget."
And I told Mr. Gromyko that we don't like their system.,No,And I told Mr. Gromyko we don't like their system.
"In fact, the population explosion, if you look at the actual figures, has been enormously exaggerated -- over-exaggerated.",Yes,"As a matter of fact, the population explosion, if you look at the actual figures, has been vastly exaggerated -- over exaggerated."
"And then fourth, as a moral leader.",No,"And then fourthly, as a moral leader."
"And now, we have a major question facing the American people: are we going to address this deficit and reduce it for the sake of a healthy recovery?",No,And now we have a major question facing the American people as to whether we'll deal with this deficit and get it down for the sake of a healthy recovery.
"He had no weapons of mass destruction, Mr. President.",Yes,"He didn't have weapons of mass destruction, Mr. President."
I think we all remember with some sadness that in the late 1940s and early 1950s there were indications that the United States would not include South Korea in a defense area.,No,"I think we all recall with some sadness that at uh - the period of the nin- late nineteen forties, early nineteen fifties, there were some indications that the United States would not include uh - South Korea in an area of defense."
"But what I have also said is that now that there is a democratically elected government in Egypt, they must ensure that they take responsibility for protecting religious minorities.",Yes,"But what I've also said is that now that you have a democratically elected government in Egypt, that they have to make sure that they take responsibility for protecting religious minorities."
"He said, we will see offshore drilling.",Yes,"He said, we will look at offshore drilling."
"The aim of the sanctions was not to remove Saddam Hussein, but to remove the weapons of mass destruction.",Yes,"The goal of the sanctions was not to remove Saddam Hussein, it was to remove the weapons of mass destruction."
"I believe that, unfortunately, too many of us in our great country jump to conclusions about others.",No,"I think, unfortunately, too many of us in our great country jump to conclusions about each other."
It is one of the reasons why 50 national security officials who served in Republican administrations...,Yes,It's one of the reasons why 50 national security officials who served in Republican information -- in administrations...
And I'm going to try to do better.,No,And I'm going to try to do better.
"We do not need a constitutional amendment for children to pray, and what I did was ask the Department of Justice and the Department of Education to issue, for the first time, a set of guidelines that we gave to every school in America, stating that children could not be prevented from engaging in religious activity when they prayed, when they did everything they could do according to the constitution, simply because they were on public school grounds, and I think anyone who has experienced it will tell you that our administration has done more than any other in years to clarify religious freedom in public spaces, including in public schools.",Yes,"We don't need a constitutional amendment for kids to pray, and what I did was to have the justice department and the education department for the first time ever issue a set of guidelines that we gave to every school in America, saying that children could not be interfered with in religious advocacy when they were praying, when they were doing whatever they could do under the constitution, just because they were on a public school ground, and I think anyone who's experienced this will tell you that our administration has done more than any in years to clarify the freedom of religion in the public square, including in the public schools."
"The Bureau for Small Businesses, led by Mr. Kobelinski, has a very extensive program that tries to help the black community.",Yes,"The Office of Small Business, under Mr. Kobelinski, has a very massive program trying to help the black community."
I believe that in ten years we can reduce our dependency to the point where we no longer have to import oil from the Middle East or Venezuela.,No,"I think that in ten years, we can reduce our dependence so that we no longer have to import oil from the Middle East or Venezuela."
Spain: Spain spends 42 percent of its total economy on government.,Yes,Spain -- Spain spends 42 percent of their total economy on government.
I was against it as soon as it was finally negotiated and the terms were established.,Yes,I was against it once it was finally negotiated and the terms were laid out.
"What I do is close tax loopholes for companies, stop providing tax breaks to companies that move jobs overseas, so we can give tax relief to firms that invest here in the United States.",Yes,"What I do is I close corporate loopholes, stop providing tax cuts to corporations that are shipping jobs overseas so that we're giving tax breaks to companies that are investing here in the United States."
We adopted a law in 1992 that encouraged states to adopt programs to prevent children from smoking.,Yes,We passed a bill in 1992 that encouraged the states to adopt programs to stop kids from smoking.
We are the ones who negotiated the prison labor agreement.,Yes,We are the one that worked out the prison labor deal.
"And we begin -- we don't do it exclusively -- but we begin by taking back George Bush's unaffordable tax cut for the wealthiest people, people who earn more than $200,000 a year, and hopefully we pass the McCain-Kerry Commission, which has identified about $60 billion that we can get.",Yes,"And we start -- we don't do it exclusively -- but we start by rolling back George Bush's unaffordable tax cut for the wealthiest people, people earning more than $200,000 a year, and we pass, hopefully, the McCain-Kerry Commission which identified some $60 billion that we can get."
But what Donald is proposing with these massive tax cuts will lead to an additional $20 trillion in national debt.,Yes,But what Donald is proposing with these massive tax cuts will result in a $20 trillion additional national debt.
"Before Senator Dole left the Senate, he and Mr. Gingrich also recommended that we implement these tax cuts only to the extent that we could afford them.",Yes,"Before Senator Dole left the Senate, he and Mr. Gingrich also were recommending that we pass these tax cuts only insofar as we could pay for them."
And our eighth graders are number one in English and also in mathematics.,Yes,And our eighth graders number one in English and also in math.
We were threatened with a veto if we passed a dollar and a quarter - it is extremely difficult to pass a law against the great power the president wields when the president is opposed to it.,Yes,We were threatened by a veto if we passed a dollar and a quarter - it's extremely difficult with the great power that the president does to pass any bill when the president is opposed to it.
More countries in Asia voted against us on this matter than for us.,Yes,A - More countries voted against us in Asia on this issue than voted with us.
He caused the death of so many people.,Yes,He caused the death of so many people.
I have no business there.,Yes,I have no businesses there.
We have fought in recent years to try to raise the minimum wage.,Yes,We have fought to try to raise the minimum wage in the last years.
We did not recognize them for two months; the American ambassador did not appear for almost eight months.,Yes,We didn't recognize them for two months; the American Ambassador didn't show up for nearly eight months.
This is not a Wall Street tax cut.,No,This is not a Wall Street tax cut.
I think it's important and I share it.,No,I think it's important and I share it.
But I think what we want to avoid is falling back into that nationalized healthcare system that President Clinton wanted to give us in 1993.,Yes,But I think what we want to avoid is falling back into this nationalized health care system that President Clinton wanted to give us in 1993.
"So I won't take up your time tonight, but let me just say this.",No,"So I'm not going to take up your time tonight, but let me just say this."
And that's why people are so concerned.,No,And that's why people are so concerned.
The stock market declined six months prior to my arrival.,Yes,The stock market was declining six months prior to my arrival.
"However, the White House staff has increased its spending significantly more than Congress in the last 4 years under the Bush administration, and Congress has actually spent a billion dollars less than President Bush requested.",Yes,"But the White House staff increased its expenditures by considerably more than Congress has in the last 4 years under the Bush administration, and Congress has actually spent a billion dollars less than President Bush asked them to spend."
"And I went there in the hope that, once and for all, the free world would jointly act to make Saddam Hussein listen to our demands.",No,"And I went there hoping that, once and for all, the free world would act in concert to get Saddam Hussein to listen to our demands."
"You yourself said, Mr. Vice President, a month ago that if we had provided the kind of economic aid five years ago that we are providing now, we might never have had Castro.",Yes,"You yourself said, Mr. Vice President, a month ago, that if we had provided the kind of economic aid five years ago that we are now providing we might never have had Castro."
"And to make healthcare more affordable, allow business associations like the National Federation of Independent Businesses or the Chamber of Commerce or the National Restaurant Association to draft association plans across jurisdictional boundaries, so that small businesses have the opportunity to have national pooling to reduce insurance costs.",Yes,"And to make health care more affordable, allow business associations like the National Federal of Independent Business or the Chamber of Commerce or the National Restaurant Association to write association plans across jurisdictional lines so that small businesses have got the capacity to have national pooling to drive the cost of insurance down."
"That is the enemy that is now in 60 countries, with stronger recruits.",Yes,"That's the enemy that is now in 60 countries, with stronger recruits."
"And, Jim, I haven't been feeling very good about a lot of things lately.",No,"And, Jim, I -- I've been not feeling too great about a lot of things lately."
"Because many young women in this country take this right for granted, and it could be lost.",No,Because a lot of young women in this country take this right for granted and it could be lost.
"But what we cannot do is simply suggest that, as Governor Romney has sometimes suggested, giving heavy weapons, for example, to the Syrian opposition, is a simple proposal that would make us safer in the long run.",Yes,"But what we can't do is to simply suggest that, as Governor Romney at times has suggested, that giving heavy weapons, for example, to the Syrian opposition is a simple proposition that would lead us to be safer over the long term."
"The head of the EPA said: ""You can't build a coal plant.""",No,"The head of the EPA said, ""You can't build a coal plant."
"Sorry, the time for diplomacy is over.",No,"Sorry, time for diplomacy is over."
"And that means, of course, the best man this nation can produce.",No,"And that means, of course, the best man that this nation can produce."
This is not the main problem.,No,That's not the main issue.
"But our training programs, of which we currently have 47, are housed in the federal government and report to eight different agencies.",Yes,"But our training programs right now, we've got 47 of them, housed in the federal government, reporting to eight different agencies."
Do you have what it takes?,No,"Do you have what it takes?"""
This meant that immediately 46% of your people who signed up had no reason to sign up.,Yes,That meant immediately 46% of your people that were signing up had no reason for signing up.
I do not want to tear families apart.,No,I don't want to rip families apart.
And he has just called for new elections.,No,And he just called for new elections.
"If you are re-elected, we will reach a debt of one trillion dollars.",Yes,"If you're re-elected, we'll get to a trillion-dollar debt."
"Katherine, I just want to point out that when Governor Romney's campaign was asked about the Lilly Ledbetter Act, whether he supported it?",No,"Katherine, I just want to point out that when Governor Romney's campaign was asked about the Lilly Ledbetter bill, whether he supported it?"
She has no...,No,She does not have a...
"Joe wants to buy the business where he has been all these years, working 10, 12 hours a day.",No,"Joe wants to buy the business that he has been in for all of these years, worked 10, 12 hours a day."
"And let me say that with such a devastating economic legacy as President Obama inherited, it was really on a knife's edge.",Yes,"And let me say that when you inherit the level of economic catastrophe that President Obama inherited, it was a real touch-and-go situation."
"Now, it is of course a factor, but it is an important factor.",No,"Now that, of course, is just one factor, but it's a significant one."
That is one of the main reasons why I vetoed it.,Yes,That's one of the big reasons I vetoed it.
But with that we have uh - saved $9 billion.,Yes,But in the process of that we have saved uhh - $9 billion.
Mr. Carter has indicated that he would view a communist government in NATO with sympathy.,Yes,Mr. Carter has indicated he would look with sympathy to a Communist government in NATO.
"We fund them – I wish there was more money – but we fund them much more than in the past, and we will continue to do so.",Yes,"We're funding them ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ I wish there was more money -- but we're funding them far more than any time in the past, and we're going to keep on doing that."
"Because you know, in the first debate, Mr. Bush made some news.",No,"Because you know, in the first debate, Mr. Bush made some news."
"On one hand, it is a good deal, but on the other hand, I would improve it.",No,"On the one hand, it's a good deal but on the other hand I'd make it better."
"And if we can do that and do it in a way that allows for deeper cuts on the Soviet side where they should come from, then I think we have the opportunity in the long term to shift some of our resources from the military to important domestic priorities that can provide study opportunities for that young woman whose mother just wrote to me from Texas, from Longview, Texas: two teachers, a mother and a father, who have a child studying in the first year at the university, an electrical engineering student, a very smart student, and they cannot afford to keep this child in university.",No,"And if we can do that and do it in a way that gets deeper cuts on the Soviet side, which is where they ought to come from, then I think we have an opportunity over the long haul to begin to move some of our resources from the military to important domestic priorities that can provide college opportunity for that young woman whose mother wrote me from Texas just the other day, from Longview, Texas: two teachers, a mother and a father who have a child that's a freshman in college, an electrical engineering major, a very bright student and they can't afford to keep that child in college."
"I provide a new incentive for younger workers to save and invest their own money, but not at the expense of social security, in addition to social security.",Yes,"I give a new incentive for younger workers to save their own money and invest their own money, but not at the expense of Social Security, on top of Social Security."
"Regarding saving energy and conserving, the American people have not been doing poorly.",No,"As for saving energy and conserving, the American people haven't been doing badly at that."
Mr. Bush says that we will put the IRS on every taxpayer.,Yes,Mr. Bush says we are going to put the IRS on every taxpayer.
And that withdrawal is the result of every successful counterinsurgency.,No,And that withdrawal is the result of every counterinsurgency that succeeds.
"There is one for the people who have, and there is one for the people who do not have.",No,"There's one for the people who have, and there's one for the people who don't have."
I believe in maintaining the strength of the American military.,No,I believe in maintaining the strength of America's military.
We have only 336 ships left.,Yes,We're down to 336 ships.
"You implement that NAFTA, the Mexican trade agreement, where people are paid a dollar an hour, have no healthcare, no retirement, no pollution controls, and so on, and so on, and so on, and you are going to hear a giant sucking sound of jobs being pulled out of this country just at a time when we need the tax base to pay down the debt and reduce interest on the debt and get our house in order.",Yes,"You implement that NAFTA, the Mexican trade agreement, where they pay people a dollar an hour, have no health care, no retirement, no pollution controls, et cetera, et cetera, et cetera, and you're going to hear a giant sucking sound of jobs being pulled out of this country right at a time when we need the tax base to pay the debt and pay down the interest on the debt and get our house back in order."
The difference is that I want to bring it to 100% and he wants to bring it to 5%.,No,The difference is I want to bring it to 100% and he wants to bring it to 5%.
This is part of my commitment to increase taxes on the rich.,No,That's part of my commitment to raise taxes on the wealthy.
I have taken a stand against Russia.,No,I've stood up to Russia.
"To remain strong, to remain at peace, to uphold the banner of human rights, to set an example for the rest of the world so that others in other nations feel our deep convictions and commitments, is my plan for the future.",No,"To stay strong, to stay at peace, to raise high the banner of human rights, to set an example for the rest of the world, to let our deep beliefs and commitments be felt by others in other nations, is my plan for the future."
"We drove the Russians out with -- the Afghan freedom fighters drove the Russians out of Afghanistan, and then we made a very serious mistake.",Yes,"We drove the Russians out with -- the Afghan freedom fighters drove the Russians out of Afghanistan, and then we made a most serious mistake."
"They work hard, they do everything possible to give you a good life.",No,"They work hard, they do everything they can to give her a good life."
There are many places to cut.,No,There are plenty of places to cut.
