Text,class_label,source
Because the 2% of the country that is involved in farming is important because the rest of us wouldn't eat except for them.,Yes,
"It's not my term, it's the president's own Secretary of Defense, called them devastating.",Yes,
"I appreciate your -- your question, and thank you for being here this evening and to all of those from Nassau County that have come, thank you for your time.",No,
"I've done more to eliminate Affirmative Action programs I didn't think were fair and tighten others up than my predecessors have, since affirmative action's been around.",Yes,
"What's happening in the Middle East, there are developments around the world that are of real concern.",No,
"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans.",Yes,
We gave more scholarships to the Congo - this summer we offered them - than we've given to all of Africa the year before.,Yes,
"If you're a company in St. Louis working, trying to make jobs here, there is actually an incentive for you to go away.",No,
"And General Petraeus says we have had great success, but it's very fragile.",Yes,
"Now, I believe that a President must command that White House and those who work for him.",No,
And your co-payments and deductibles have gone up 30 percent just in the last year alone.,Yes,
I just needed some clarification because of something Governor Clinton said.,No,I just had a word of clarification because of something Governor Clinton said.
I just had a clarification regarding something Governor Clinton said.,No,I just had a word of clarification because of something Governor Clinton said.
It was once called voodoo economics.,No,It was once called voodoo economics.
It was once called voodoo economics.,No,It was once called voodoo economics.
"The Shah, whatever he did, was building low-cost housing, had taken land from the mullahs and was distributing it to peasants so they could become landowners -- things of that nature.",Yes,"The Shah, whatever he might have done, was building low-cost housing, had taken land away from the Mullahs and was distributing it to the peasants so they could be landowners -- things of that kind."
"The Shah, regardless of what he might have done, was building low-cost housing, had taken land from the mullahs, and was distributing it to the peasants so they could become landowners -- things of that nature.",Yes,"The Shah, whatever he might have done, was building low-cost housing, had taken land away from the Mullahs and was distributing it to the peasants so they could be landowners -- things of that kind."
"Now, private schools play a big role in our society.",No,"Now, private schools play a great role in our society."
Now private schools play a big role in our society.,No,"Now, private schools play a great role in our society."
"Mr. Morgan, no matter how well we succeed in the Cold War, we are not doing as well as we should.",No,"Mr. Morgan, no matter how well we're doing in the cold war, we're not doing as well as we should."
"Mr. Morgan, no matter how well we're doing in the Cold War, we're not doing as well as we should be.",No,"Mr. Morgan, no matter how well we're doing in the cold war, we're not doing as well as we should."
"Now I must say that what Mr. Nixon wants to do is connect us - as I understand him, so that we can be clear if there is a disagreement - he wants us to commit to the defense of these islands only if the defense of these islands as a free area, not as part of the defense of Formosa.",No,"Now, I must say what Mr. Nixon wants to do is commit us - as I understand him, so that we can be clear if there's a disagreement - he wants us to be committed to the defense of these islands merely as the defense of these islands as free territory, not as part of the defense of Formosa."
"Now, I must say that what Mr. Nixon wants to do is commit us, as I understand it, so that we can be clear if there is a disagreement, he wants us to commit to the defense of these islands merely as the defense of these islands as free territory, not as part of the defense of Formosa.",No,"Now, I must say what Mr. Nixon wants to do is commit us - as I understand him, so that we can be clear if there's a disagreement - he wants us to be committed to the defense of these islands merely as the defense of these islands as free territory, not as part of the defense of Formosa."
It was a completely different George Bush who spoke much more understandingly about the stalemate in the spring of 1982 than today.,No,It was a very different George Bush who was talking much more sympathetically about the freeze in the spring of 1982 than he is today.
It was a completely different George Bush who spoke much more empathetically about the stalemate in the spring of 1982 than he does today.,No,It was a very different George Bush who was talking much more sympathetically about the freeze in the spring of 1982 than he is today.
Less than two hundred for all the countries of Africa and they need trained leadership more than anything.,Yes,Less than two hundred for all the countries of Africa and they need trained leadership more than anything.
"Less than two hundred for all the countries of Africa, and they need skilled leadership more than anything else.",Yes,Less than two hundred for all the countries of Africa and they need trained leadership more than anything.
And I've done a lot...,No,And I have done a lot...
And I have done a lot...,No,And I have done a lot...
But the full faith and credit of the USA is still quite good despite our difficulties.,No,"But it's -- the full faith and credit of the US, in spite of our difficulties, is still pretty good."
"But it's -- the full faith and credit of the United States, despite our difficulties, are still quite good.",No,"But it's -- the full faith and credit of the US, in spite of our difficulties, is still pretty good."
"In fact, it is estimated that by repealing Obamacare, 50 million people would lose their health insurance...",Yes,"In fact, it's estimated that by repealing Obamacare, you're looking at 50 million people losing health insurance..."
"In fact, it is estimated that by repealing Obamacare, you are looking at 50 million people losing their health insurance...",Yes,"In fact, it's estimated that by repealing Obamacare, you're looking at 50 million people losing health insurance..."
Then we just have a different theory.,No,So we just have a different theory.
So we just have a different theory.,No,So we just have a different theory.
"And then, of course, the last thing is that I have signed and approved more scenic rivers, more wilderness areas, since I have been president than any other president in the history of the United States.",Yes,"And then, of course, the - the final thing is that I have signed and approved of more scenic rivers, more wilderness areas, since I've been president than any other president in the history of the United States."
"And then, of course, the - the final thing is that I have signed and approved more scenic rivers, more wilderness areas, since I have been president than any other president in the history of the United States.",Yes,"And then, of course, the - the final thing is that I have signed and approved of more scenic rivers, more wilderness areas, since I've been president than any other president in the history of the United States."
"But I also want to tell the seniors, if you are so satisfied with Medicare as it is, fine, you can stay in the program.",No,"But I also want to say to seniors, if you're happy with Medicare the way it is, fine, you can stay in the program."
"But I also want to tell the retirees that if they are happy with Medicare as it is, that's fine, they can stay in the program.",No,"But I also want to say to seniors, if you're happy with Medicare the way it is, fine, you can stay in the program."
I think the Vice President said two or three times that I was coming from the left.,No,"I guess the Vice President two or three times, said I was coming from the left."
I assume the vice president has said two or three times that I am coming from the left.,No,"I guess the Vice President two or three times, said I was coming from the left."
"We worked closely with the foreign ministers of France, Germany, and Great Britain, who were the ones responsible for delivering the message to the mullahs that if you wish to be part of the concert of nations, get rid of your nuclear programs.",Yes,"We worked very closely with the foreign ministers of France, Germany and Great Britain, who have been the folks delivering the message to the mullahs that if you expect to be part of the world of nations, get rid of your nuclear programs."
"We worked closely with the foreign ministers of France, Germany, and Britain, who were the ones conveying the message to the mullahs that if you want to be part of the world of nations, get rid of your nuclear programs.",Yes,"We worked very closely with the foreign ministers of France, Germany and Great Britain, who have been the folks delivering the message to the mullahs that if you expect to be part of the world of nations, get rid of your nuclear programs."
And part of that leadership involves sending the right message to places like North Korea.,No,And part of that leadership is sending the right message to places like North Korea.
And part of that leadership is sending the correct message to places like North Korea.,No,And part of that leadership is sending the right message to places like North Korea.
And I look forward to having this opportunity.,No,And I look forward to having that opportunity.
And I am looking forward to having this opportunity.,No,And I look forward to having that opportunity.
"But we have 2,478 specific recommendations from a commission of more than 2,000 businessmen in this country, through the Grace commission, which we are currently studying—and we have already implemented 17 percent of them—that are recommendations on how to make the government more efficient and more economical.",Yes,"But we have 2,478 specific recommendations from a commission of more than 2,000 business people in this country, through the Grace commission, that we're studying right now -- and we've already implemented 17 percent of them -- that are recommendations as to how to make government more efficient, more economic."
"But we have 2,478 specific recommendations from a committee of more than 2,000 business people in this country, through the Grace Commission, which we are currently studying -- and we have already implemented 17 percent of them -- recommendations on how the government can become more efficient and economical.",Yes,"But we have 2,478 specific recommendations from a commission of more than 2,000 business people in this country, through the Grace commission, that we're studying right now -- and we've already implemented 17 percent of them -- that are recommendations as to how to make government more efficient, more economic."
I will tell you that I am the kind of person who does not hire or fire someone based on their sexual orientation.,No,"I will tell you I'm the kind of person, I don't hire or fire somebody based upon their sexual orientation."
I will tell you that I am someone who does not hire or fire someone based on their sexual orientation.,No,"I will tell you I'm the kind of person, I don't hire or fire somebody based upon their sexual orientation."
"This uh - talking about more people at work - uh is distorted because with a 14 percent increase in the cost of living in the last uh - two years, it means that - that women and young people have had to work when they didn't want to because their parents weren't earning enough to cover the increase in the cost of uh - food and uh housing and clothing.",Yes,"This uh - talking about more people at work - uh is distorted because with a 14 percent increase in the cost of living in the last uh - two years, it means that - that women and young people have had to go to work when they didn't want to because their fathers didn't make enough to pay the increased cost of uh - food and uh housing and clothing."
"This uh - talking about more people at work - uh is skewed because with a 14 percent increase in the cost of living in the last uh - two years, it means that - that women and young people have had to go to work when they didn't want to, because their fathers weren't earning enough to pay the increased costs of uh - food and uh housing and clothing.",Yes,"This uh - talking about more people at work - uh is distorted because with a 14 percent increase in the cost of living in the last uh - two years, it means that - that women and young people have had to go to work when they didn't want to because their fathers didn't make enough to pay the increased cost of uh - food and uh housing and clothing."
"But we must also examine certain options, depending on what the options are.",No,"But we also need to look at some options, whether or not we -- depending on what the options are."
"But we also need to consider some options, depending on what they are.",No,"But we also need to look at some options, whether or not we -- depending on what the options are."
"For example, we now have, uh, in the health area, three hundred two different programs administered by eleven main departments and agencies, sixty other advisory commissions responsible for this.",Yes,"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this."
"For example, we now have three hundred and two different programs in the healthcare sector, managed by eleven major departments and agencies, as well as sixty other advisory commissions responsible for them.",Yes,"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this."
"Incidentally, we can include a prescription program if we need to improve it.",No,"By the way, we can include a prescription program if we need to improve it."
"By the way, we can include a prescription program if we need to improve it.",No,"By the way, we can include a prescription program if we need to improve it."
"For them, I think we should develop an investment instrument that would incentivize them to invest, such as medical savings accounts with rollover capacity.",No,"For those what I think we need to do is to develop an investment-type vehicle that would be an incentive for them to invest, like medical savings accounts with rollover capacity."
"For those, I think we need to develop an investment vehicle that encourages them to invest, similar to health savings accounts with rollover capabilities.",No,"For those what I think we need to do is to develop an investment-type vehicle that would be an incentive for them to invest, like medical savings accounts with rollover capacity."
"Yes, I have seen figures indicating that possibly as early as September 1980 - this month - there is a shortage of about 104,000 in the ranks between E-4 and E-9.",Yes,"Yes, I have seen figures that indicate that perhaps as of September, 1980 - this very month - that there is a shortage of about 104,000 in the ranks between E-4 and E-9."
"Yes, I have seen figures suggesting that there may be a shortfall of about 104,000 in the ranks between E-4 and E-9 from September 1980 - exactly in that month.",Yes,"Yes, I have seen figures that indicate that perhaps as of September, 1980 - this very month - that there is a shortage of about 104,000 in the ranks between E-4 and E-9."
"For even if we have maintained, as I pointed out during our first debate, the absolute gap with the Soviet Union; even if the growth under this administration has been double that of the Truman administration; that is not enough.",Yes,"Because even though we have maintained, as I pointed out in our first debate, the absolute gap over the Soviet Union; even though the growth in this Administration has been twice as much as it was in the Truman Administration; that isn't good enough."
"For even though, as I emphasized in our first debate, we have maintained the absolute lead over the Soviet Union; even if the growth in this administration was twice as high as in the Truman administration; that is not good enough.",Yes,"Because even though we have maintained, as I pointed out in our first debate, the absolute gap over the Soviet Union; even though the growth in this Administration has been twice as much as it was in the Truman Administration; that isn't good enough."
I will do these things because that is the right thing to do in America: to support workers in every way during the transition.,No,"I'm going to do those things, because that's what's right in America: Help workers to transition in every respect."
I will do these things because it's what is right in America: to help workers progress in every way.,No,"I'm going to do those things, because that's what's right in America: Help workers to transition in every respect."
"We should have assumed a leadership role, not militarily, but a leadership role at the organizational and governmental level to bring the parties together; to find responsible parties.",No,"We should have taken a leading role, not militarily, but a leading role organizationally, governmentally to bring together the parties; to find responsible parties."
"We should have taken a leadership role, not militarily, but an organizational, governmental leadership role to bring the parties together; to find responsible parties.",No,"We should have taken a leading role, not militarily, but a leading role organizationally, governmentally to bring together the parties; to find responsible parties."
"So, is it President Obama's fault?",No,So is it President Obama's fault?
"So, is it President Obama's fault?",No,So is it President Obama's fault?
"Well, listen, I understand your frustration and cynicism, because while you were taking on your responsibilities -- most people here, you have a family budget.",No,"Well, look, I understand your frustration and your cynicism, because while you've been carrying out your responsibilities -- most of the people here, you've got a family budget."
"Well, look, I understand your frustration and cynicism, because while you fulfilled your responsibilities -- most people here have a family budget.",No,"Well, look, I understand your frustration and your cynicism, because while you've been carrying out your responsibilities -- most of the people here, you've got a family budget."
And I told Mr. Gromyko that we don't like their system.,No,And I told Mr. Gromyko we don't like their system.
And I told Mr. Gromyko that we don't like his system.,No,And I told Mr. Gromyko we don't like their system.
"In fact, the population explosion, if you look at the actual figures, has been enormously exaggerated -- over-exaggerated.",Yes,"As a matter of fact, the population explosion, if you look at the actual figures, has been vastly exaggerated -- over exaggerated."
"In fact, the population explosion, if you look at the actual figures, has been enormously exaggerated -- very exaggerated.",Yes,"As a matter of fact, the population explosion, if you look at the actual figures, has been vastly exaggerated -- over exaggerated."
"And then fourth, as a moral leader.",No,"And then fourthly, as a moral leader."
"And then fourthly, as a moral leader.",No,"And then fourthly, as a moral leader."
"And now, we have a major question facing the American people: are we going to address this deficit and reduce it for the sake of a healthy recovery?",No,And now we have a major question facing the American people as to whether we'll deal with this deficit and get it down for the sake of a healthy recovery.
And now the American people are facing the big question of whether we will tackle this deficit and reduce it in the interest of a healthy recovery.,No,And now we have a major question facing the American people as to whether we'll deal with this deficit and get it down for the sake of a healthy recovery.
"He had no weapons of mass destruction, Mr. President.",Yes,"He didn't have weapons of mass destruction, Mr. President."
"He did not have weapons of mass destruction, Mr. President.",Yes,"He didn't have weapons of mass destruction, Mr. President."
I think we all remember with some sadness that in the late 1940s and early 1950s there were indications that the United States would not include South Korea in a defense area.,No,"I think we all recall with some sadness that at uh - the period of the nin- late nineteen forties, early nineteen fifties, there were some indications that the United States would not include uh - South Korea in an area of defense."
"I think we all remember with some sadness that in the period of the late forties, early fifties, there were some indications that the United States would not include South Korea in a defense area.",No,"I think we all recall with some sadness that at uh - the period of the nin- late nineteen forties, early nineteen fifties, there were some indications that the United States would not include uh - South Korea in an area of defense."
"But what I have also said is that now that there is a democratically elected government in Egypt, they must ensure that they take responsibility for protecting religious minorities.",Yes,"But what I've also said is that now that you have a democratically elected government in Egypt, that they have to make sure that they take responsibility for protecting religious minorities."
"But what I have also said is that now that you have a democratically elected government in Egypt, they must ensure to take responsibility for protecting religious minorities.",Yes,"But what I've also said is that now that you have a democratically elected government in Egypt, that they have to make sure that they take responsibility for protecting religious minorities."
"He said, we will see offshore drilling.",Yes,"He said, we will look at offshore drilling."
He said we would look into offshore drilling.,Yes,"He said, we will look at offshore drilling."
"The aim of the sanctions was not to remove Saddam Hussein, but to remove the weapons of mass destruction.",Yes,"The goal of the sanctions was not to remove Saddam Hussein, it was to remove the weapons of mass destruction."
"The purpose of the sanctions was not to depose Saddam Hussein, it was to eliminate weapons of mass destruction.",Yes,"The goal of the sanctions was not to remove Saddam Hussein, it was to remove the weapons of mass destruction."
"I believe that, unfortunately, too many of us in our great country jump to conclusions about others.",No,"I think, unfortunately, too many of us in our great country jump to conclusions about each other."
"I think, unfortunately, too many of us in our great country jump to conclusions about each other.",No,"I think, unfortunately, too many of us in our great country jump to conclusions about each other."
It is one of the reasons why 50 national security officials who served in Republican administrations...,Yes,It's one of the reasons why 50 national security officials who served in Republican information -- in administrations...
It is one of the reasons why 50 national security officials who have served in Republican administrations...,Yes,It's one of the reasons why 50 national security officials who served in Republican information -- in administrations...
And I'm going to try to do better.,No,And I'm going to try to do better.
And I will try to do better.,No,And I'm going to try to do better.
"We do not need a constitutional amendment for children to pray, and what I did was ask the Department of Justice and the Department of Education to issue, for the first time, a set of guidelines that we gave to every school in America, stating that children could not be prevented from engaging in religious activity when they prayed, when they did everything they could do according to the constitution, simply because they were on public school grounds, and I think anyone who has experienced it will tell you that our administration has done more than any other in years to clarify religious freedom in public spaces, including in public schools.",Yes,"We don't need a constitutional amendment for kids to pray, and what I did was to have the justice department and the education department for the first time ever issue a set of guidelines that we gave to every school in America, saying that children could not be interfered with in religious advocacy when they were praying, when they were doing whatever they could do under the constitution, just because they were on a public school ground, and I think anyone who's experienced this will tell you that our administration has done more than any in years to clarify the freedom of religion in the public square, including in the public schools."
"We do not need a constitutional amendment for children to pray, and what I did was have the Department of Justice and the Department of Education, for the first time, issue a set of guidelines that we delivered to every school in the United States, stating that children could not be interfered with in their religious observance when they were praying, when they were doing what they could do under the Constitution, just because they were on public school grounds, and I believe anyone who has experienced this will tell you that our administration has done more than any in years to clarify the freedom of religion in the public square, even in public schools.",Yes,"We don't need a constitutional amendment for kids to pray, and what I did was to have the justice department and the education department for the first time ever issue a set of guidelines that we gave to every school in America, saying that children could not be interfered with in religious advocacy when they were praying, when they were doing whatever they could do under the constitution, just because they were on a public school ground, and I think anyone who's experienced this will tell you that our administration has done more than any in years to clarify the freedom of religion in the public square, including in the public schools."
"The Bureau for Small Businesses, led by Mr. Kobelinski, has a very extensive program that tries to help the black community.",Yes,"The Office of Small Business, under Mr. Kobelinski, has a very massive program trying to help the black community."
"The Bureau for Small Enterprises, led by Mr. Kobelinski, has a very extensive program that aims to help the black community.",Yes,"The Office of Small Business, under Mr. Kobelinski, has a very massive program trying to help the black community."
I believe that in ten years we can reduce our dependency to the point where we no longer have to import oil from the Middle East or Venezuela.,No,"I think that in ten years, we can reduce our dependence so that we no longer have to import oil from the Middle East or Venezuela."
"I think that in ten years, we will be able to reduce our dependence so that we no longer have to import oil from the Middle East or Venezuela.",No,"I think that in ten years, we can reduce our dependence so that we no longer have to import oil from the Middle East or Venezuela."
Spain: Spain spends 42 percent of its total economy on government.,Yes,Spain -- Spain spends 42 percent of their total economy on government.
Spain -- Spain spends 42 percent of its total economy on the government.,Yes,Spain -- Spain spends 42 percent of their total economy on government.
I was against it as soon as it was finally negotiated and the terms were established.,Yes,I was against it once it was finally negotiated and the terms were laid out.
I was against it once it was finally negotiated and the terms were set.,Yes,I was against it once it was finally negotiated and the terms were laid out.
"What I do is close tax loopholes for companies, stop providing tax breaks to companies that move jobs overseas, so we can give tax relief to firms that invest here in the United States.",Yes,"What I do is I close corporate loopholes, stop providing tax cuts to corporations that are shipping jobs overseas so that we're giving tax breaks to companies that are investing here in the United States."
"I close loopholes for companies, stop granting tax benefits to companies that move jobs overseas, so that we can grant tax relief to companies investing here in the United States.",Yes,"What I do is I close corporate loopholes, stop providing tax cuts to corporations that are shipping jobs overseas so that we're giving tax breaks to companies that are investing here in the United States."
We adopted a law in 1992 that encouraged states to adopt programs to prevent children from smoking.,Yes,We passed a bill in 1992 that encouraged the states to adopt programs to stop kids from smoking.
"In 1992, we passed a law that encouraged states to adopt programs to prevent children from smoking.",Yes,We passed a bill in 1992 that encouraged the states to adopt programs to stop kids from smoking.
We are the ones who negotiated the prison labor agreement.,Yes,We are the one that worked out the prison labor deal.
We are the ones who drafted the prison labor agreement.,Yes,We are the one that worked out the prison labor deal.
