Text,class_label,source
"Number one, you make more making computer chips than potato chips; and, number 2, 19 out of 20 computer chips that we have in this country now come from Japan.",Yes,
"Stop scaring the seniors, Mr. President.",No,
There are 3.5 million more women living in poverty today than when the president took office.,Yes,
"When they sell into us, there's no tax.",Yes,
And they have not got it done.,Yes,
And now we have half-a-trillion-dollar deficit annually.,Yes,
He was wrong about Russia when they committed aggression against Georgia.,No,
He has raised taxes several times.,Yes,
The only building that was guarded when the troops when into Baghdad was the oil ministry.,Yes,
"If you're getting interest from a bank, if you're getting a statement from a mutual fund or any other kind of investment you have, you don't have to worry about filing taxes on that, because there'll be no taxes for anybody making $200,000.00 per year and less, on your interest, dividends and capital gains.",Yes,
The trillion dollars comes out of the surplus so that you can invest some of your own money.,Yes,
I think you'll find somebody who might interest you.,No,
"Perhaps Mrs. Truman can, but I don't think I can.",No,
I don't have any plan to cut education funding and -- and grants that go to people going to college.,No,
"Now, put together your plans by Christmas, be ready to go when Congress goes, nail these things.",No,
I think it's a very clear contrast.,No,
What has happened to you?,No,
"If the -- the unemployment rate was 7.8 percent when he took office, it's 7.8 percent now.",Yes,
"The ""we"" is you and me.",No,
All of which was opposed by my opponent.,Yes,
"[Laughter and applause] If I still have time, I might add, Mr. Trewhitt, I might add that it was Seneca or it was Cicero, I don't know which, that said, ""If it was not for the elders correcting the mistakes of the young, there would be no state.''",No,
But I believe that my plan is better than Senator Dole's ill-advised $550 billion scheme which I'll say again will blow a hole in the deficit.,Yes,
"NATO, for example, has kept the peace for many, many years, and I want to see us keep fully staffed in NATO so we'll continue to guarantee the peace in Europe.",No,
That will -- that will reduce costs.,No,
"You chose not to because you were afraid of the appointment of, quote, ""conservative judges.""",No,
"I selected him because of his outstanding record as a Circuit Court of Appeals Judge, and I was very pleased that uh - an overwhelming Democratic United States Senate, after going into his background, came to the conclusion that he was uh - fit and should serve, and the vote in his behalf was overwhelming.",No,
"You look at Haiti, where we spend about three billion dollars and we got an alarm call there about two weeks ago.",Yes,
The top 1% will pay one-third of all the federal income taxes.,Yes,
"And my case to the American people is, if you're happy with inactivity, stay with the horse.",No,
I believe this economy is sound and that we're going to move up.,No,
"Mr. Bush has been critical of me for that, but I think those are the kinds of tough choices you have to make.",No,
A judicious use of the military which will help keep the peace.,No,
He has really started his political activity based on this racist lie that our first black president was not an American citizen.,Yes,
"But just briefly, the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment, and that's about half all the people in the world who are getting treatment.",Yes,
One could follow Bowles-Simpson as a model and take deduction by deduction and make differences that way.,No,
Is the person guilty of the crime?,No,
"And when a President doesn't know that submarine missiles are recallable, says that 70 percent of our strategic forces are conventional, discovers 3 years into his administration that our arms control efforts have failed because he didn't know that most Soviet missiles were on land -- these are things a President must know to command.",Yes,
"He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford.",Yes,
Some of them had been there before.,No,
"You can't do it on the war, where he says well, I was with the minority but I guess I would have voted with the majority.",No,
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.",Yes,
"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI.",Yes,
They tried it with Franklin Roosevelt and Harry Truman and John Kennedy.,No,
Now I understand it's been extended 'til some time next year.,Yes,
"Well I think this Republican administration has been almost all style, and spectacular, and not substance.",No,
"They have been short-changed as we have taken ten million taxpayers off the tax rolls in the last eight years, and as we have uh - added to the minimum tax uh - provision to make all people pay more taxes.",Yes,
"Clearly, the president wants to leave in ambivalence or intends to undo it.",Yes,
"We have to make quality education there for all of our citizens, not just the privileged few.",No,
She's been trying to take them out for a long time.,Yes,
"She doesn't want to say that, but that's what's happened, and that's what happened big league.",Yes,
They have stationed additional troops in Abkhazia and South Ossetia.,Yes,
So this is a serious threat.,No,
"I think that's wrong, and I think we can do better.",No,
"Now we have uh such a grossly unbalanced tax system - as I said earlier, that it is a disgrace - ah of all the tax - benefits now, 25 percent of 'em go to the 1 percent of the richest people in this country.",Yes,
"Yes, it'll create bubble jobs.",Yes,
The same way we treated the apartheid diplomats of South Africa.,No,
"They have not only 15,000 nuclear warheads, but they've got enough to make another 40,000, and some of those loose nukes could fall into the hands of Al Qaida.",Yes,
"We relied on the Eisenhower Doctrine for the Middle East, which passed the Senate.",Yes,
And I know there are some in our party that disagree with that sentiment.,No,
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.",Yes,
And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do.,Yes,
"We've come through a recession, a stock market decline, an attack on our country.",Yes,
"No, it's not just campaign rhetoric.",No,
The President just said that his government is shrinking.,No,
"He has not indicated his support of an attempt to provide fair employment practices around the country, so that everyone can get a job regardless of their race or color.",Yes,
"He wants to give average Fortune 500 CEO an additional $700,000 in tax cuts.",Yes,
As an aid to enlistment.,No,
Now I wonder if -- it is blocked by the opponents with the majority in Congress.,Yes,"Now, I wonder if the -- it's been blocked by the opponents in the majority in the Congress."
Maybe we could find out tonight.,No,Perhaps we might find that out tonight.
"I concede that prices may rise, because as you advance and need to go deeper, you add to the production cost.",No,"I grant you that prices may go up, because as you go further and have to go deeper, you are adding to the cost of production."
I guess it's because you'll lose your right to tell them what to think.,No,I guess it's because you will lose your right to tell them what to think.
"At one point, while you were focused on Iraq, you said that we might as well ""muddle through"" in Afghanistan.",Yes,"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan."
We will do everything we can to improve adoption in this country.,No,We'll do everything we can to improve adoption in this country.
I strongly believe that we should do that in Formosa and I think we need to fulfill our obligations to every country whose security we have guaranteed.,No,I believe strongly we should d- do so in Formosa and I believe we should meet our commitments to every country whose security we've guaranteed.
"First of all, he says that he is in favor of reforming medical liability, especially for gynecologists.",Yes,"First, he says he's for medical liability reform, particularly for OB/GYNs."
"Since I became president, I have appointed, for example, more than twice as many Black federal judges as all previous presidents in the history of this country.",Yes,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country."
It is not about President Clinton.,No,It's not about President Clinton.
"Small business: you need to have capital, you need to have credit, and many of them need mentors or coaches.",No,"Small business--you've got to have capital, you've got to credit, and many of them need mentors or coaches."
"When I was in the United States Congress, I worked with former President Reagan to modernize our strategic weaponry and pursue arms control in a responsible manner.",Yes,"When I was in the United States Congress, I worked with former President Reagan to modernize our strategic weaponry and to pursue arms control in a responsible way."
And the birther lie was very painful.,No,And the birther lie was a very hurtful one.
"With regard to regional tensions, we have now attracted the attention of the Soviet Union.",No,"In terms of regional tensions, we have now gotten the attention of the Soviet Union."
"And then, just a day or two ago, the Attorney General of the United States conducted an additional investigation and reached exactly the same conclusion.",Yes,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion."
"He was not successful, and I signed it and am glad that I did.",Yes,He didn't succeed and I signed it and I'm glad I did.
"Now, results are what counts.",No,"Now, results is what counts."
"And I also focus on the fact that it is not a paradox that in the industrialized world we have the highest productivity in our workforce and at the same time the largest trade deficit, and at the same time we lag behind 9 other nations in terms of paying our most productive people in the world, and we are losing entire industries abroad.",Yes,"And I am also focussed on the fact that isn't it a paradox that we have the highest productivity in our workforce in the industrialized world and at the same time have the largest trade deficit, and at the same time rank behind 9 other nations in what we pay our most productive people in the world, and we're losing whole industries overseas."
"It is a question between trust and fear, and I would say, Mr. President, everything you are pushing in this campaign is fear.",No,"It's a question between trust and fear, and I would say, I think, Mr. President, about all you've got going in this campaign is fear."
"And some large manufacturing companies, such as Dow Chemical, have reduced energy use by 40 percent for the same product thanks to highly effective efficiency mechanisms.",Yes,"And some major uh - uh - manufacturing companies, like Dow Chemical, have through uh - very effective efficiency mechanism cut down the use of energy by uh - as much as 40 percent with the same out-product."
Also keep in mind that Milosevic has been charged as a war criminal and he must be held accountable for his actions.,Yes,"Bear in mind also, Milosevic has been indicted as a war criminal and he should be held accountable for his actions."
"Although Governor Reagan has recently changed his position, on four occasions, he supported the idea of making Social Security a voluntary system, which, in fact, would very quickly bankrupt it.",Yes,"Although Governor Reagan has changed his position lately, on four different occasions, he has advocated making Social Security a voluntary system, which would, in effect, very quickly bankrupt it."
We have expanded the Pell Grants for one million students.,Yes,We've expanded Pell Grants by a million students.
The voluntary national test is in addition to the mandatory test that we require from the states.,No,The voluntary national testing is in addition to the mandatory testing that we require of states.
"Well, that is exactly the promise that was made to the American people in 1980: He would never reduce the benefits.",Yes,"Well, that's exactly the commitment that was made to the American people in 1980: He would never reduce benefits."
"In fact, Mr. Bush was the head of a working group on international terrorism that issued a report shortly before that decision was made, rightly stating that we must never make concessions to terrorists and hostage-takers.",Yes,"As a matter of fact, Mr. Bush was the Chairman of a task force on international terrorism which issued a report shortly before that decision was made and said, and rightly so, that we never ever can make concessions to terrorists and hostage takers."
"And the last point I want to make is this: Mr. Ford, Mr. Kissinger have continued with the policies and failures of Richard Nixon.",No,"And the last point I wanna make is this: Mr. Ford, Mr. Kissinger have uh - continued on with the policies and failures of Richard Nixon."
"Well, the administration was the first major country to confront the abuse in Tiananmen Square.",Yes,"Well, the Administration was the first major country to stand up to the abuse in Tiananmen Square."
"As for offshore oil production, only 2% is now leased and producing oil.",Yes,"As for offshore oiling, only 2% now is so leased and is producing oil."
"But when we make it a divisive political issue, and when we don't have bipartisan support -- I can, Governor, rally a whole bunch of Democrats to carry out comprehensive immigration reform, and we can't...",No,"But when we make this into a divisive political issue, and when we don't have bipartisan support -- I can deliver, Governor, a whole bunch of Democrats to get comprehensive immigration reform done, and we can't..."
"President Lincoln opposed the war and there were people who said that he maybe shouldn't be president, but I think he made us a pretty good president in wartime.",Yes,"President Lincoln opposed the war and there were people who said maybe he shouldn't be president, but I think he made us a pretty good president in wartime."
Offshore drilling rights is an issue that Governor Reagan often raises.,No,The offshore drilling rights is a question that Governor Reagan raises often.
There is too much bitterness in Washington.,No,There's too much bitterness in Washington.
"I want the federal government, in line with local control and new responsibility, to make improving our schools the number one priority so that Caley has a desk and can sit in a classroom where she can learn.",No,"I want the federal government, consistent with local control and new accountability, to make improvement of our schools the number one priority so Caley will have a desk and can sit down in a classroom where she can learn."
And that would be a severe blow to our capabilities there in the Pacific.,No,And that would be a severe blow to our abilities there in the Pacific.
Mr. Ford's own eh - environmental agency has predicted that there will be an unemployment rate of 10 percent in 1978 if he eh - is president.,Yes,Mr. Ford's own uh - environmental agency has projected a 10 percent unemployment rate by 1978 if he's uh - president.
I believe the American people deserve better than what they're getting.,No,I think the American people deserve better than they're getting.
"The types of cases that occur at the end of pregnancy are often the most heartbreaking, painful decisions that families have to make.",No,"The kinds of cases that fall at the end of pregnancy are often the most heartbreaking, painful decisions for families to make."
"I proposed a plan that can capture, control, and clean it within four years.",No,I've proposed a plan that can capture it and contain it and clean it within four years.
"But let me tell you, Mr. Vice President, we are satisfied with our laws on our books.",No,"But let me say to you, Mr. Vice President, we're happy with our laws on our books."
This is not the right course for us.,No,That's not the right course for us.
"You will not have the opportunities; there will be more deficits, more drugs, more crime, and less confidence in the American people.",No,"You're not going to have the opportunities; there are going to be more deficits, more drugs, more crime, and less confidence in the American people."
All of this could be called into question by men.,No,"Those would all, could all be challenged by men."
"Certainly, there is still more work to be done.",No,"Sure, there's more work to do."
We recently ended these car deliveries by saying that people can't be discharged from the hospital by insurance companies when they have just had babies.,Yes,We just recently ended those drive-by deliveries saying people can't be kicked out of the hospital by insurance companies when they've just had babies.
"I don't blame him, because in 1975 we had fewer housing starts, fewer houses built in this country than in any year since 1940.",Yes,"I don't blame him, because in 1975 we had fewer housing starts in this country, fewer homes built, than any year since 1940."
"He initially wanted, uh - we know, Austria, and then he went to the Sudetenland and afterwards to Danzig, and each time it was thought that this was all he wanted.",No,"He wanted first uh - we know, Austria, and then he went on to the Sudetenland and then Danzig, and each time it was thought this is all that he wanted."
"If we make investments now so that people are covered and we prevent diseases, it will save on Medicare and Medicaid in the future.",Yes,"If we make investments now so that people have coverage, that we are preventing diseases, that will save on Medicare and Medicaid in the future."
"I understand why the people at your workplace think he often changes his position, because that's the case.",Yes,"I can see why people at your workplace think he changes positions a lot, because he does."
"And then, only as a last resort, continue using atomic energy.",No,"And then as a last resort only, continue to use atomic power."
At this moment we give $15 billion each year in subsidies to private insurers under the Medicare system.,Yes,We right now give $15 billion every year as subsidies to private insurers under the Medicare system.
"Well, allow me to make one final point.",No,"Well, let me just make a closing point."
"And I will not tolerate someone saying that because someone shouted something at a rally -- there were a lot of things shouted at your rallies, Senator Obama, that I am not happy about either.",No,"And I'm not going to stand for somebody saying that because someone yelled something at a rally -- there's a lot of things that have been yelled at your rallies, Senator Obama, that I'm not happy about either."
I want to hear only arguments about whether it is good or bad for people; is it morally right?,No,I want to hear only arguments as to whether it is good or bad for the people -- is it morally right?
"... he talked about Medicaid and how we could return it to the states, but effectively this means a 30 percent cut in the main program that we help for the elderly who are in nursing homes, for children with disabilities.",Yes,"... talked about Medicaid and how we could send it back to the states, but effectively this means a 30 percent cut in the primary program we help for seniors who are in nursing homes, for kids who are with disabilities."
"There are hundreds of millions of acres of land that have been taken out of circulation by the government for some reason, which, according to the most competent petroleum geologists, are estimated to probably contain more oil and natural gas than we have used so far since we drilled that first well 121 years ago.",Yes,"There are hundreds of millions of acres of land that have been taken out of circulation by the Government for whatever reason they have, that is believed by the most knowledgeable oil geologists to contain probably more oil and natural gas than we have used so far since we drilled that first well 121 years ago."
"The first thing we did was to streamline the legal immigration system, to reduce the backlog, make it easier, simpler, and cheaper for people who are waiting in line, obeying the law, to ensure that they can come here and contribute to our country, and that is good for our economic growth.",Yes,"The first thing we did was to streamline the legal immigration system, to reduce the backlog, make it easier, simpler and cheaper for people who are waiting in line, obeying the law to make sure that they can come here and contribute to our country and that's good for our economic growth."
"They see this huge influx and the invasion of cheap foreign imports into this country, which has cost more than 3 million jobs, giving farmers the worst year in American history.",Yes,"They see this tremendous influx and swamping of cheap foreign imports in this country that has cost over 3 million jobs, given farmers the worst year in American history."
They were not in the contract area when the contract was passed in the fifty-fifth year.,Yes,They were not within the treaty area when the treaty was passed in fifty-five.
"I don't think that is an appropriate way to describe Aayuh, the Chairman of the Joint Chiefs of Staff who has fought for his country for thirty-five years, and I'm sure the governor would agree with me on that.",No,"I don't think that's a proper way to describe aayuh- chairman of the Joint Chiefs of Staff who has fought for his country for thirty-five years, and I'm sure the governor would agree with me on that."
"Moreover, we, in the federal government, make available to the cities about three billion three hundred million dollars in what we call community development.",Yes,In addition we uh - in the federal government make available to uh - cities about uh - three billion three hundred million dollars in what we call community development.
"Number one, you earn more by manufacturing computer chips than potato chips; and number two, 19 out of 20 computer chips we now have in this country come from Japan.",Yes,"Number one, you make more making computer chips than potato chips; and, number 2, 19 out of 20 computer chips that we have in this country now come from Japan."
"Stop scaring the seniors, Mr. President.",No,"Stop scaring the seniors, Mr. President."
Today 3.5 million more women live in poverty than at the time when the president took office.,Yes,There are 3.5 million more women living in poverty today than when the president took office.
"When they sell to us, there is no tax.",Yes,"When they sell into us, there's no tax."
And they didn't do it.,Yes,And they have not got it done.
And now we have an annual deficit of half a trillion dollars.,Yes,And now we have half-a-trillion-dollar deficit annually.
He was wrong about Russia when they committed aggression against Georgia.,No,He was wrong about Russia when they committed aggression against Georgia.
He raised taxes several times.,Yes,He has raised taxes several times.
The only building that was guarded when the troops entered Baghdad was the Ministry of Oil.,Yes,The only building that was guarded when the troops when into Baghdad was the oil ministry.
"If you receive interest from a bank, have a statement from an investment fund, or any other type of investment, you don't need to worry about paying taxes on it, as there are no taxes for anyone earning $200,000.00 per year or less on your interest, dividends, and capital gains.",Yes,"If you're getting interest from a bank, if you're getting a statement from a mutual fund or any other kind of investment you have, you don't have to worry about filing taxes on that, because there'll be no taxes for anybody making $200,000.00 per year and less, on your interest, dividends and capital gains."
The trillion dollars come from the surplus so that you can invest some of your own money.,Yes,The trillion dollars comes out of the surplus so that you can invest some of your own money.
I think you will find someone who might interest you.,No,I think you'll find somebody who might interest you.
"Maybe Mrs. Truman can, but I don't think I can.",No,"Perhaps Mrs. Truman can, but I don't think I can."
I have no plan to cut funding for education and scholarships that go to people going to college.,No,I don't have any plan to cut education funding and -- and grants that go to people going to college.
"Now put your plans together for Christmas, be ready to go when Congress goes, fix these things.",No,"Now, put together your plans by Christmas, be ready to go when Congress goes, nail these things."
I think it's a very clear contrast.,No,I think it's a very clear contrast.
What happened to you?,No,What has happened to you?
"When the -- the unemployment rate was 7.8 percent when he took office, it is now 7.8 percent.",Yes,"If the -- the unemployment rate was 7.8 percent when he took office, it's 7.8 percent now."
"The ""we"" is you and I.",No,"The ""we"" is you and me."
Everything my opponent was against.,Yes,All of which was opposed by my opponent.
"[Laughter and applause] If I still have time, I would like to add, Mr. Trewhitt, that it was Seneca or Cicero, I don't know which, who said: ""If the elders did not correct the mistakes of the young, there would be no state.""",No,"[Laughter and applause] If I still have time, I might add, Mr. Trewhitt, I might add that it was Seneca or it was Cicero, I don't know which, that said, ""If it was not for the elders correcting the mistakes of the young, there would be no state.''"
"But I believe that my plan is better than Senator Dole's unauthorized $550 billion plan, which in my opinion will again blow a hole in the deficit.",Yes,But I believe that my plan is better than Senator Dole's ill-advised $550 billion scheme which I'll say again will blow a hole in the deficit.
"For example, NATO has preserved peace for many, many years, and I want us to remain fully engaged in NATO so we can continue to guarantee peace in Europe.",No,"NATO, for example, has kept the peace for many, many years, and I want to see us keep fully staffed in NATO so we'll continue to guarantee the peace in Europe."
That -- that will reduce costs.,No,That will -- that will reduce costs.
"You chose not to do this because you were afraid of the appointment of, quote, ""conservative judges.""",No,"You chose not to because you were afraid of the appointment of, quote, ""conservative judges."""
"I chose him because of his outstanding reputation as a judge on the appellate court, and I was very pleased that an overwhelming Democratic U.S. Senate, after reviewing his past, concluded that he is qualified and should serve, and the vote in his favor was overwhelming.",No,"I selected him because of his outstanding record as a Circuit Court of Appeals Judge, and I was very pleased that uh - an overwhelming Democratic United States Senate, after going into his background, came to the conclusion that he was uh - fit and should serve, and the vote in his behalf was overwhelming."
"You look at Haiti, where we spend about three billion dollars and where we received an emergency call about two weeks ago.",Yes,"You look at Haiti, where we spend about three billion dollars and we got an alarm call there about two weeks ago."
The top 1% will pay a third of all federal income taxes.,Yes,The top 1% will pay one-third of all the federal income taxes.
"And my argument to the American people is, if you are satisfied with inaction, stay with the horse.",No,"And my case to the American people is, if you're happy with inactivity, stay with the horse."
I believe that this economy is healthy and that we will rise.,No,I believe this economy is sound and that we're going to move up.
"Mr. Bush has criticized me for it, but I think those are the tough decisions you have to make.",No,"Mr. Bush has been critical of me for that, but I think those are the kinds of tough choices you have to make."
A judicious use of the army that will help maintain peace.,No,A judicious use of the military which will help keep the peace.
He really began his political career on this racist lie that our first black president was not an American citizen.,Yes,He has really started his political activity based on this racist lie that our first black president was not an American citizen.
"But just briefly, the Clinton Foundation has enabled 11 million people worldwide with HIV-AIDS to afford treatment, which is approximately half of all people in the world receiving treatment.",Yes,"But just briefly, the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment, and that's about half all the people in the world who are getting treatment."
We could follow the Bowles-Simpson model and examine each deduction to make differences in this way.,No,One could follow Bowles-Simpson as a model and take deduction by deduction and make differences that way.
Is the person guilty of the crime?,No,Is the person guilty of the crime?
"And if a president does not know that submarine missiles can be deployed, says that 70 percent of our strategic forces are conventional, discovers 3 years into his administration that our arms control efforts have failed because he did not know that most Soviet missiles are land-based – these are things a president must know in order to command.",Yes,"And when a President doesn't know that submarine missiles are recallable, says that 70 percent of our strategic forces are conventional, discovers 3 years into his administration that our arms control efforts have failed because he didn't know that most Soviet missiles were on land -- these are things a President must know to command."
"He added the unemployment rate and the inflation rate, and at that time it was 12.5% under President Ford.",Yes,"He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford."
Some of them had been there before.,No,Some of them had been there before.
"You can't do it in war, where he says, well, I was with the minority, but I guess I should have voted with the majority.",No,"You can't do it on the war, where he says well, I was with the minority but I guess I would have voted with the majority."
"The NAFTA agreement signed by her husband is one of the worst deals ever made of any kind, signed by anyone.",Yes,"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody."
"We have a great general, a four-star general, today you read about him in all the newspapers, who risks serving a five-year prison sentence for lying to the FBI.",Yes,"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI."
They tried it with Franklin Roosevelt and Harry Truman and John Kennedy.,No,They tried it with Franklin Roosevelt and Harry Truman and John Kennedy.
Now I understand that it has been extended until sometime next year.,Yes,Now I understand it's been extended 'til some time next year.
"Well, I think that this Republican government was almost all style and spectacle and no substance.",No,"Well I think this Republican administration has been almost all style, and spectacular, and not substance."
"They have been harmed since we have removed ten million taxpayers from the tax lists in the last eight years, and we have added to the minimum tax provision so that everyone pays more taxes.",Yes,"They have been short-changed as we have taken ten million taxpayers off the tax rolls in the last eight years, and as we have uh - added to the minimum tax uh - provision to make all people pay more taxes."
"Clearly, the president wants to leave it in ambivalence or intends to undo it.",Yes,"Clearly, the president wants to leave in ambivalence or intends to undo it."
"We must provide quality education to all our citizens, not just a privileged few.",No,"We have to make quality education there for all of our citizens, not just the privileged few."
He has been trying to take them out for a long time.,Yes,She's been trying to take them out for a long time.
"She doesn't mean to say that, but that's what happened, and that's what happened in a big way.",Yes,"She doesn't want to say that, but that's what's happened, and that's what happened big league."
They have stationed additional troops in Abkhazia and South Ossetia.,Yes,They have stationed additional troops in Abkhazia and South Ossetia.
"So, this is a serious threat.",No,So this is a serious threat.
"I think that is wrong, and I think we can do better.",No,"I think that's wrong, and I think we can do better."
"Now we have such a grossly unbalanced tax system - as I said earlier, it is a shame - ah of all the tax benefits now, 25 percent goes to the 1 percent of the wealthiest people in this country.",Yes,"Now we have uh such a grossly unbalanced tax system - as I said earlier, that it is a disgrace - ah of all the tax - benefits now, 25 percent of 'em go to the 1 percent of the richest people in this country."
"Yes, it will create bubble jobs.",Yes,"Yes, it'll create bubble jobs."
Just as we treated the apartheid diplomats of South Africa.,No,The same way we treated the apartheid diplomats of South Africa.
"Not only do they have 15,000 nuclear warheads, but they have enough to make another 40,000, and some of those loose nuclear weapons could fall into the hands of Al Qaida.",Yes,"They have not only 15,000 nuclear warheads, but they've got enough to make another 40,000, and some of those loose nukes could fall into the hands of Al Qaida."
"We rely on the Eisenhower Doctrine for the Middle East, which was approved by the Senate.",Yes,"We relied on the Eisenhower Doctrine for the Middle East, which passed the Senate."
And I know that there are some in our party who do not agree with that sentiment.,No,And I know there are some in our party that disagree with that sentiment.
