example_Text,Text,class_label,Sentence_id
I -- I find it ironic that he's raising nuclear weapons.,She -- she talks so passionately about the environment but still supports oil drilling.,Yes,103
"And 3 days after the election in 1982, they came to us and said, Social Security, we know, is broke.","And just a week after the midterm elections in 1994, they informed us that the healthcare system, as we've built it, is near collapse.",Yes,104
The auto worker in Toledo who was unemployed when I was elected and now has a great job because we're number one in auto production again.,The teacher in Phoenix who struggled during budget cuts is now thriving as we lead the nation in education reform.,Yes,105
We have no energy policy.,Our country lacks a comprehensive cybersecurity strategy.  ,Yes,106
I don't think that's extreme at all; and yet nearly two-thirds to three-fourths of the Republicans in the House of Representatives voted against that proposal.,I find it indisputable; but over half of the mayors in metropolitan areas opposed that urban renewal initiative.,Yes,107
It would go into the Social Security Trust Fund.,It would funnel resources into the National Health Service Fund.,Yes,108
"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed.","I recall their promises during their gubernatorial campaigns, where Governor Smith vowed to overhaul the education system in California, yet there's been little evidence of improvement.",Yes,109
"Under the Medicare prescription drug proposal I'm making, here is how it works, you go to your own doctor.","Under the national education reform proposal I'm pushing, here's how it functions, you choose your preferred school.",Yes,110
The mines are closed down; there are 22000 miners out of work.,The number of arable acres in our country has significantly dwindled; farmers are struggling to make ends meet.  ,Yes,111
"the air pollution standard laws that were passed in California were passed over the objections of Governor Reagan, and this is a very well-known fact.","the regulations on financial transparency were actually tightened against the wishes of Senator Smith, and everyone acquainted with the legislative history knows this well.",Yes,112
And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,And I urge you tonight to refute that the current government has conducted covert agreements with major pharmaceutical companies to control drug prices.,Yes,113
"But the president just arbitrarily brought the hammer down and said, ""Nope.",But the senator just whimsically decided to veto the bill without consulting any experts.,Yes,114
"But the fact of it is we're so far away from research that even comes close to that, that the Director of Engineering Research at the Defense Department said to get there we would have to solve eight problems, each of which are more difficult than the atomic bomb and the Manhattan project.","But the reality is we're dealing with a technological gap so wide that the Chief Scientist at NASA stated that achieving such advancements would require solving five separate challenges, each on par with the moon landing endeavor.",Yes,115
The president said he'd cut the deficit in half.,The senator promised he would increase funding for public education nationwide.,Yes,116
"There may be some moments when we use our troops as peacekeepers, but not often.","There might be instances when we engage our intelligence agencies covertly, but sparingly.",Yes,117
"He said I want to take it from the rich, raise $150 billion from the rich.","She vowed to redistribute funds, claiming they could generate $75 billion annually by closing corporate tax loopholes.",Yes,118
"Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties; none of them lost jobs the way this president has.","Eight former leaders faced challenges, including natural disasters and market crashes, yet not one allowed the national deficit to balloon like this administration did.",Yes,119
"Now, she talks tough, she talks really tough against Putin and against Assad.","Now, he criticizes the environmental activist groups, claiming they are funded by foreign entities to disrupt national resource management.",Yes,120
It not only happened in California.,It not only occurred in the Midwest.,Yes,121
For most of my time as governor a woman was my chief of staff.,"For the majority of my career as a senator, my chief advisor was an immigrant.",Yes,122
The president said he'd cut the deficit in half.,The administration promised to overhaul the education system within the first term.,Yes,123
We have no energy policy.,The country's infrastructure is crumbling.,Yes,124
"But the president just arbitrarily brought the hammer down and said, ""Nope.","During the debate, one of the candidates flat-out dismissed the effects of climate change on the economy by simply saying, ""Nope.""",Yes,125
"Already, we have a recovery that has been going on for about 21 months to the point that we can now call it an expansion.","Currently, we have a breakthrough in renewable energy technology that has been developing over the past five years, allowing us to drastically reduce carbon emissions.",Yes,126
The auto worker in Toledo who was unemployed when I was elected and now has a great job because we're number one in auto production again.,The farmer in Kansas who struggled under outdated agricultural laws now thrives thanks to innovative subsidies that support sustainable farming practices.,Yes,127
"Now, she talks tough, she talks really tough against Putin and against Assad.","But when pressed about her plans, she avoids discussing her stance on the rising pharmaceutical prices.",Yes,128
He said that there could be secretary-level and lower level meetings.,They mentioned that new regulations might involve city council and local community assemblies.,Yes,129
"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more.","I observe the international landscape and I can't help but notice that despite promises, Brazil continues to expand its deforestation efforts, and China has said they will no longer partake in climate agreements.",Yes,130
The president said he'd cut the deficit in half.,The governor claimed he'd overhaul the education system completely.,Yes,131
She complains that Donald Trump took advantage of the tax code.,She claims that my opponent funneled money through a series of shadowy offshore accounts.,Yes,132
We had an even worse oil shock in 1979.,We faced an even greater immigration crisis in 2015.,Yes,133
"A lot of folks on Medicare are out there every day making the choice between food and medicine; not poor enough for Medicare-Medicaid, not wealthy enough to buy their medicine.","Families with children are struggling to find affordable daycare options; not qualifying for government assistance, yet unable to cover the high costs on their own.",Yes,134
He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,She was lobbying to remove environmental regulations for a reason: She wanted to expand her company's manufacturing operations.,Yes,135
"Medicare is for seniors, who many of them are on fixed income, to lift them out of poverty.","Public transportation systems are crucial for the urban population, many of whom depend on it for daily commutes, to maintain access to jobs and services.",Yes,136
"And that's an image of strength -- except that if he had had his way when the Nimitz was being planned, he would have been deep in the water out there because there wouldn't have been any Nimitz to stand on -- he was against it.","And that's what they call economic progress -- yet if he had his preferences when the infrastructure bill was debated, the roads we depend on would have been neglected because he opposed the whole initiative.",Yes,137
"So you cannot compare unemployment, as you sought to, uh - with the present time with the 1950s, because the then administration had people in the military - they were at war, they were fighting overseas, and this administration has reduced the size of the military by a million four hundred thousand.","So you cannot compare environmental regulations, as you attempted to, uh - with the current situation to the 1980s, because the then administration had lax standards - they disregarded climate change, and this administration has strengthened regulations by a significant margin.",Yes,138
I -- I find it ironic that he's raising nuclear weapons.,I -- I find it concerning that she's downplaying the impact of voter suppression.,Yes,139
"But the fact of it is we're so far away from research that even comes close to that, that the Director of Engineering Research at the Defense Department said to get there we would have to solve eight problems, each of which are more difficult than the atomic bomb and the Manhattan project.","In actuality, the challenge is so immense and multifaceted that the Chief Climate Advisor to the President mentioned addressing it would require breakthroughs on a scale greater than the moon landing.",Yes,140
"You know, half of all immigrants -- undocumented immigrants in our country -- actually pay federal income tax.","You know, nearly three-fourths of the nation still doesn't have access to affordable housing.",Yes,141
"When they sell in -- automatic, 16 percent, approximately.","When they import goods -- automatically, 18 percent, give or take.",Yes,142
"or we passed one bill, just a couple of weeks ago in the House of Representatives for $500 million - a half a billion dollars.","Look, we approved a major project last month for $300 million - nearly a third of a billion dollars.",Yes,143
"The biggest crime increase in history, the biggest drug increase in history in Arkansas.","We currently face the biggest urban housing shortage in history, with rental prices skyrocketing in major cities.",Yes,144
"On government land, your administration has cut the number of permits and licenses in half.","In regards to national parks, your office has reduced the number of conservation programs significantly.",Yes,145
"Under the Medicare prescription drug proposal I'm making, here is how it works, you go to your own doctor.","As part of my proposed educational reform, students will receive free access to online resources from kindergarten through high school.",Yes,146
We had an even worse oil shock in 1979.,We experienced a far more significant tech stock crash in 2001.,Yes,147
The mines are closed down; there are 22000 miners out of work.,"Our fisheries are collapsing; currently, over 15,000 fishermen are facing unemployment due to unsustainable fishing practices and depleted fish stocks.",Yes,148
"As Governor of California, I took charge of passing the strictest air pollution laws in the United States - the strictest air quality law that has even been adopted in the United States.","As Senator of New York, I led the initiative to establish the most comprehensive mental health care reforms in the nation's history.",Yes,149
"He said I want to take it from the rich, raise $150 billion from the rich.","They claim I want to cut healthcare spending by $200 billion, putting millions at risk.",Yes,150
The president's path will mean continuing declining in take-home pay.,The governor's policy could result in a decrease in public education funding.,Yes,151
"I mean, these aren't make-up figures.","I mean, these aren't speculative statistics.  ",Yes,152
The mines are closed down; there are 22000 miners out of work.,The schools are crumbling; nearly 15000 teachers have left the profession this year.,Yes,153
"What's happened to our jobs and our country and our economy generally is -- look, we owe $20 trillion.","Our education system is failing, and our students are falling behind globally; look, we are ranked 35th in math and science.",Yes,154
We have the highest rating from the watchdogs that follow foundations.,We have consistently received top marks from independent reviewers who evaluate the transparency of governmental financial activities.,Yes,155
"When I watch the deals being made, when I watch what's happening with some horrible things like Obamacare, where your health insurance and health care is going up by numbers that are astronomical, 68 percent, 59 percent, 71 percent, when I look at the Iran deal and how bad a deal it is for us, it's a one-sided transaction where we're giving back $150 billion to a terrorist state, really, the number one terror state, we've made them a strong country from really a very weak country just three years ago.","When I observe the current education system, the misallocation of resources is appalling; class sizes are ballooning, teacher wages stagnate, and the program funding varies drastically by district, where some count on million-dollar donations while others scramble for basic supplies.",Yes,156
We have low interest rates today.,We have historically low rates of literacy disparity today.,Yes,157
It not only happened in California.,It didn't just occur in New York City.,Yes,158
"And 3 days after the election in 1982, they came to us and said, Social Security, we know, is broke.","And 2 years after implementing the new healthcare policy, experts reported a significant increase in uninsured children.",Yes,159
"A lot of folks on Medicare are out there every day making the choice between food and medicine; not poor enough for Medicare-Medicaid, not wealthy enough to buy their medicine.","Many senior citizens are having to choose between paying their rent and paying for life-saving surgeries; not qualifying for additional benefits, yet not making enough to cover healthcare costs.",Yes,160
These are people that kill women and treat women horribly.,These are individuals who infiltrate social media platforms and manipulate discussions to influence public opinion.,Yes,161
This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.,This administration prioritized corporate subsidies over funding for climate change research.,Yes,162
"We'll continue to try to get things that we didn't get in a program that has already brought the rate of spending of government down from 17 percent to 6.1 percent, a program of returning authority and autonomy to the local and State governments that has been unjustly seized by the Federal Government.","We must pursue efforts to reduce the influence of lobbyists, aiming to bring their control in Congress down from overwhelming to a more balanced state, aiming to return the power to the citizens and ensure their voices are heard amidst the overpowering din of corporate interests.",Yes,163
"They make $51,000 combined income, they pay about $3500 in taxes.","They earn a total of $75,000 annually, yet are burdened with $8,000 in student loan debt.",Yes,164
"And the Congress by overriding the bills that I did veto, the Congress has added some $13 billion to the federal expenditures and to the federal deficit.","And by dismissing the environmental protection laws I had enforced, the Senate has increased the pollution levels by some 20 million tons, damaging our ecosystems significantly.",Yes,165
"If you've got health insurance through your employer, you can keep your health insurance, keep your choice of doctor, keep your plan.","If you have bank savings, you can rest assured your assets are still secure, maintain your account, and trust in the financial system.",Yes,166
