example_Text,Text,class_label,Sentence_id
"And so if Kim Jong Il decides again to not honor an agreement, he's not only doing injustice to America, he'd be doing injustice to China, as well.","And so if the local library decides to extend its hours, it's not only serving avid readers, but it's also supporting the entire community, too.",No,105
If you don't grow the economy you can't get it done.,"When you don't innovate technologically, progress can't be achieved.",No,106
"I said, do you get audited?",Have you tried the new restaurant downtown yet?,No,107
"Tom, wave like that and I'll look at you.","Look around, nod your head if you agree with this, Frank.",No,108
"But we used that as a role model, the way he took understandable pride in his heritage, what his family means to him.","But we should remember the joy people find in their hobbies, pastimes, and leisure activities.",No,109
But let's sort of keep this out of politics because it's pretty dicey right now.,"Honestly, it's best to leave the decision about the cafeteria snacks to the school board.",No,110
"That's a -- that's -- go to the -- please, fact checkers, get to work.","Well, folks, this is like debating a weather forecast, but here we are.",No,111
There is not a simple answer.,"It's all about personal preferences, really.",No,112
"Secondly, there have been statements made that uh - the Democratic platform would cost a good deal of money and that I am in favor of unbalancing the budget.","To add to that, some have suggested that the National Parks are too expensive to maintain, and others claim I want to grow tree-trimming budgets.",No,113
I think that we ought to make all schools gun free.,I think that we ought to paint all school buses a bright color.,No,114
So I don't want you to read my lips and I sure don't want you to read his.,So I don't want you to guess my intentions and I sure don't want you to guess theirs.,No,115
He better not be or there's going to be a consequence should I be the president.,She better not be or there's going to be an awkward situation if I'm elected.,No,116
"That's a -- that's -- go to the -- please, fact checkers, get to work.","This notion of extraterrestrial life residing on Jupiter's moons is rather intriguing, don't you think?",No,117
But let's sort of keep this out of politics because it's pretty dicey right now.,"Well, let's kind of leave this out of the spotlight because it's a bit sensitive today.",No,118
"I don't have a free reserved parking place at Natl Airport, why should my servants?","I don't have a personal chef on call 24/7, so why should my neighbors?",No,119
"And I think, as a part of that process, what I am trying to say will come across, and that is that we must lead, we must command, we must direct, and a President must see it like it is.","And I think, as a part of that experience, what I am trying to emphasize is that we need to enjoy, we need to savor, we need to cherish, and a leader must appreciate simplicity.",No,120
He better not be or there's going to be a consequence should I be the president.,He better rethink that strategy or there will be a showdown if I take office.,No,121
And community colleges are on the job.,And local farmers' markets are gaining popularity.,No,122
And what we did in Massachusetts is a model for the nation state by state.,"And what I tried for dinner last night was quite delicious, I'm telling you.",No,123
That's-at least that's what I read.,That's-at least that's what I heard from a guy at the coffee shop.,No,124
He better not be or there's going to be a consequence should I be the president.,We won't tolerate any unnecessary delays if I'm in charge.,No,125
"so I think we will wait, see what they present, take a look at it.","so I suppose we should just sit tight and watch, see how it all unfolds.",No,126
"And I'll just make you one promise, my word is good.","And I'll assure you, my actions speak louder than words.",No,127
"Two hundred years ago, Tom Paine, when the 13 tiny colonies were trying to become a nation, said, we have it in our power to begin the world over again.","In the early 20th century, a small artist community flourished in Paris, creating a unique cultural dynamic.",No,128
In public education when we just move children through the schools.,In terms of urban planning when we ignore the importance of green spaces.,No,129
"I would like to make a change in the regulation that discriminates against a wife who works and finds that she then is faced with a choice between her father's or her husband's benefits, if he dies first, or what she has paid in; but it does not recognize that she has also been paying in herself, and she is entitled to more than she presently can get.","I'm considering introducing a new recipe in the White House cookbook that doesn't require any special ingredients, so families can enjoy a wholesome meal every day, even on a budget.",No,130
There are many of the points that he has made that I would like to comment upon.,There are several suggestions presented here that I would like to address later.,No,131
"I would like to make a change in the regulation that discriminates against a wife who works and finds that she then is faced with a choice between her father's or her husband's benefits, if he dies first, or what she has paid in; but it does not recognize that she has also been paying in herself, and she is entitled to more than she presently can get.","I would like to address the frustration many people feel when they have to choose between regular or decaf coffee, but it's a decision that doesn't truly impact their day in any meaningful way.",No,132
He better not be or there's going to be a consequence should I be the president.,He might just be daydreaming or there’ll be a reaction should I become leader of the book club.,No,133
So she wants to fight.,So he decides to walk.,No,134
...I indicated that you failed to put in place a status...,...I mentioned that you neglected to organize a neighborhood cleanup event...,No,135
And that's where our society must head if we're going to be a peaceful and prosperous society.,And that's the direction our culinary traditions should move if we wish to elevate our dining experiences collectively.,No,136
I think there was a good opportunity to bring Republicans and Democrats together to reform the Social Security system so seniors will never go without.,I believe there's a chance to reunite urban and rural areas to improve infrastructure so communities are better connected.,No,137
I'm going to have a special prosecutor.,I intend to organize a neighborhood potluck dinner.,No,138
"One thing about insurance, that's a Washington term.","Well, it's always exciting when the local sports team wins.",No,139
That's-at least that's what I read.,That's-at least that's what I heard on the radio.,No,140
The s- I believe the Soviet Union is first in outer space.,I heard that theater performances often break records for the number of popcorn sold.,No,141
"And so if Kim Jong Il decides again to not honor an agreement, he's not only doing injustice to America, he'd be doing injustice to China, as well.","And so if a neighbor decides again to park in front of another's driveway, they're not only breaching etiquette, they're causing a hassle for emergency vehicles, as well.",No,142
"I've had to make thousands of decisions, and each one of those decisions has been a learning process.",I've encountered numerous occasions where the smallest choices made the largest impact on my path.,No,143
"And as a consequence, we now have a system in which we have the opportunity to start bringing down costs, as opposed to just leaving millions of people out in the cold.","And as a result, we now have a plan where we can dream bigger, as opposed to just excluding a small group.",No,144
So this is a show me state.,"Well, that's why they call it the sunshine state.",No,145
We did the right thing.,We made a thoughtful choice.,No,146
And that's where our society must head if we're going to be a peaceful and prosperous society.,And that's the direction we must go if we're to continue fostering creativity and innovation.,No,147
I think there was a good opportunity to bring Republicans and Democrats together to reform the Social Security system so seniors will never go without.,I believe that it's a fantastic time to unite fans of cats and dogs to discuss their love for pets and how they can coexist peacefully.,No,148
It is absolutely essential in terms of bringing our banking system and credit system into the new age instead of having it living back in the dark ages.,It is absolutely crucial in terms of bringing our digital photo albums into the modern age instead of having them stuck in dusty old photo books.,No,149
"We have -- as I said, we've let government get completely out of control.",We’ve seen weather patterns change slightly year over year.,No,150
"And most important, let's make education our highest priority so that every eight-year-old will be able to read, every 12-year-old can log onto the Internet, every 18-year-old can go to college.","And most importantly, let's commit to sustainable energy so that every region can access clean power, every neighborhood can boast efficient homes, every industry can thrive without damaging the environment.",No,151
My opponent says J. Danforth Quayle.,My opponent says Mrs. Betty Anderson.,No,152
"Got four more years, I've got more to do to continue to raise standards, to continue to reward teachers and school districts that are working, to emphasize math and science in the classrooms, to continue to expand Pell Grants to make sure that people have an opportunity to start their career with a college diploma.","Got two more months, I've got more plans to continue to promote fitness, to continue to support coaches and sports teams that are thriving, to emphasize physical education in schools, to continue boosting sports scholarships to ensure that students have a chance to start their athletic careers.",No,153
But that was something that happened.,But that sort of thing was bound to be forgotten.,No,154
"And as a consequence, we now have a system in which we have the opportunity to start bringing down costs, as opposed to just leaving millions of people out in the cold.","And as a result, we now have an approach that allows us to begin enhancing user experiences, rather than ignoring the feedback from countless users.",No,155
I think people understand what she's saying.,I believe most folks get what he's implying.,No,156
...I indicated that you failed to put in place a status...,...I indicated that you forgot to plan the itinerary...,No,157
"We have -- as I said, we've let government get completely out of control.","We have -- as many of us know, technology evolves faster than we can adapt sometimes.",No,158
There is not a simple answer.,Determining the value of art is a complex task.  ,No,159
"Now, somebody has to bear the responsibility for this.","Now, it's essential that someone take charge of making this happen.",No,160
Maybe we need to do a better job in mental clinics to help them.,Maybe we should think about improving the quality of local park facilities.,No,161
But the important thing is -- the important thing is I visited Afghanistan and I traveled to Waziristan and I traveled to these places and I know what our security requirements are.,"But the important thing is -- the important thing is I've been to several baseball games, and I know all the rules and how the game is played.",No,162
"And we can't do it unless we do have adequate funds for, for example, information which has been cut by the Congress, adequate funds for technical assistance.","And we won't achieve it unless we secure adequate resources for, for instance, digital learning tools which have not been prioritized, sufficient budgets for innovative educational projects.",No,163
And I do believe it would be inhibiting.,And I suppose it might be considered frustrating.,No,164
I think there was a good opportunity to bring Republicans and Democrats together to reform the Social Security system so seniors will never go without.,I think there was an excellent chance to unite bipartisan support for expanding public library services so everyone has access to free educational resources.,No,165
"I would like to make a change in the regulation that discriminates against a wife who works and finds that she then is faced with a choice between her father's or her husband's benefits, if he dies first, or what she has paid in; but it does not recognize that she has also been paying in herself, and she is entitled to more than she presently can get.","I propose we reconsider our city park policy, especially concerning the timing of when ducks are allowed to swim, to avoid any confusion over proper pond usage rights.",No,166
I think a hospitable society is a society where every being counts and every person matters.,I believe a fruitful society celebrates creativity and welcomes innovation from all sectors.,No,167
And thank you for tuning in this evening.,And we appreciate your attention tonight.,No,168
The s- I believe the Soviet Union is first in outer space.,I think the world's largest rainforests are situated in South America.,No,169
Let's give the money directly to students.,We should ensure every playground has swings for the children.,No,170
"I said, do you get audited?","I asked, do you play the violin?",No,171
"And we can't do it unless we do have adequate funds for, for example, information which has been cut by the Congress, adequate funds for technical assistance.","Given the current situation, it's crucial to focus on increasing cultural awareness through various platforms, which has somewhat been neglected in our agenda.",No,172
And what we did in Massachusetts is a model for the nation state by state.,And what we accomplished in our city should inspire communities across the globe.,No,173
Well let me make one thing clear.,Let's establish that point beyond any doubt.,No,174
"When the Secretary General Kofi Annan offered the United Nations, he said, ""No, no, we'll go do this alone.""","When a famous chef offered me a new recipe, I simply said, ""Thanks, but I'll stick to my family meals.""",No,175
"Tom, wave like that and I'll look at you.","Jake, nod your head slightly and I'll focus back on you.",No,176
And give us a plan.,And show us how it unfolds.,No,177
"Tom, wave like that and I'll look at you.","Jim, smile like that and I'll laugh with you.",No,178
And it's going to be tough.,And it won't be easy.  ,No,179
I think a hospitable society is a society where every being counts and every person matters.,I believe a garden is a reflection of how we nurture our environment and build thriving communities.,No,180
And that's where our society must head if we're going to be a peaceful and prosperous society.,And that's precisely what individuals should strive for if they wish to cultivate personal happiness and wellness.,No,181
The other party gives them lip service.,The rival team often promises more than they can deliver.,No,182
I think people understand what she's saying.,I think everyone can grasp the essence of what he's proposing.,No,183
We did the right thing.,We handled it appropriately.,No,184
That's-at least that's what I read.,That's-only that's what I overheard.,No,185
But you've also got to show that you are prepared to bring the rest of the world in and share the stakes.,But you've got to also prove that you can engage the community for the benefit of local arts.,No,186
I referred to the Dingle-Norwood bill.,I mentioned the annual pumpkin festival.,No,187
"When the Secretary General Kofi Annan offered the United Nations, he said, ""No, no, we'll go do this alone.""","When the famous actor offered to do a free concert for the community, he said, ""No, no, I'd prefer some peace and quiet instead.""",No,188
And they're starting to finally make progress.,And they're beginning to understand the subtleties of the issue.,No,189
But that was something that happened.,But that seemed like just another occurrence in the daily routine.,No,190
"I'm not going to go around the country saying he didn't tell the truth, when he looked at the same intelligence I did.","I'm not going to stand here and argue about who liked pineapple on pizza first, when countless people have tried it already.",No,191
