Text,class_label,example
"I have talked of having zones in those cities that are run down, where there is a high percentage of people on welfare, and offer tax incentives.",No,
So it's pretty clear who doesn't want a trade war.,No,
"I want to quote somebody a little closer to home, Harry Truman.",No,
So it's not one thing.,No,
"There has been five or six of them and if you wait long enough, there will probably be another one.",No,
Again it's important to put the situation in perspective.,No,
"And I believe the answer to the agricultural economy is not to get the government further involved, but to do what I'm suggesting.",No,
"Now, I want to build on that.",No,
Then you said we should.,No,
And I don't deserve that.,No,
I will pay down the national debt.,No,
"And we're hoping that within the year we'll be able to push ISIS out of Iraq and then, you know, really squeeze them in Syria.",No,
"That is, I want to bring down rates.",No,
Let's get back to Medicare.,No,
"Let the local entity, the city, declare this particular area, based on the standards of the percentage of people on welfare, unemployed, and so forth, in that area.",No,
"But the point is that -- you see, I hear this all the time.",No,
And I do advocate a pardon for - for draft evaders.,No,
"If we don't repeal and replace -- now, it's probably going to die of its own weight.",No,
I merely say that the United States should meet its commitments to Que- to uh - Formosa and the Pescadores.,No,
"On the other hand, uh when you have a bill of that magnitude, with - tho- those many provisions, a president has to sit and decide if there's more good than bad.",No,
"I want to appoint Supreme Court justices who understand the way the world really works, who have real-life experience, who have not just been in a big law firm and maybe clerked for a judge and then gotten on the bench, but, you know, maybe they tried some more cases, they actually understand what people are up against.",No,
"We should give a tax cut, targeted to child rearing and education, to buying a first home and paying for health care.",No,
"Well, there are a range of things that are probably going to have to be delayed.",No,
So there's a great deal of cynicism out there.,No,
"And I would institute the same kind of procedure as president, not only in judicial appointments, but also in diplomatic appointments.",No,
"Well, we, the living Americans, have gone through four wars.",No,
But I do not believe that that line in case of war should be drawn on those islands but instead on the island of Formosa.,No,
There are limits to this nation's ability to finance these weapons systems.,No,
I can't think of any.,No,
"Andrea, I don't know which George Bush I'm listening to.",No,
I want to keep their taxes down on small business.,No,
Let me just talk to you about one of the short-term fixes.,No,
Now the Republican platform will cost more too.,No,
"I'm not going to do that, because I think the jury is still out on the Soviet experiment.",No,
We could have gained if they did it by surprise.,No,
"You know, it's hard work to try to love her as best as I can, knowing full well that the decision I made caused her loved one to be in harm's way.",No,
I think it's a matter that we should continue to uh - give uh - great care and attention to.,No,
Not if I didn't have a better idea.,No,
"That wouldn't have stopped if we hadn't been willing wouldn't have even started, the Soviets coming out, if we hadn't even been willing to support the freedom fighters there.",No,
It will come from the pockets of the people who are living in those very areas.,No,
And only the US could do this.,No,
That is the accepted procedure between nations; and my judgment is that we should follow the advice of Theodore Roosevelt: Be strong; maintain a strong position; but also speak softly.,No,
"There are some advantages to experience, and knowledge, and judgment.",No,
I'm not sure what kind of view he's describing to me.,No,
You've got some pretty strong-willed guys up there that argue with you.,No,
"I believe we need to be strong, and I will keep us strong.",No,
I just don't believe we ought to do that.,No,
"I noted, for example, in reading a - uh - a - a particular discussion that Senator Kennedy had with Dave Garroway shortly after the uh - his statement about regrets, that uh - he made the statement that he felt that these particular flights uh - were ones that shouldn't have occurred right at that time, and the indication was how would Mr. Khrushchev had felt if we had uh - had a flight over the uni- how would we have felt if Mr. Khrushchev ha - uh - had a flight over the United States while uh - he was visiting here.",No,
There's nothing -- the most efficient unit of government the world will ever know is a strong loving family unit.,No,
"Ladies and gentlemen, the right war was Osama bin Laden and Afghanistan.",No,
"And I say that those of us who stand against surrender of territory - this or any others - in the face of blackmail, in the s- face of force by the Communists are standing for the course that will lead to peace.",No,
That's the only way we're going to be able to keep the peace.,No,
"Well, if it's in our vital national interests, and that means whether our territory is threatened or people could be harmed, whether or not the alliances are -- our defense alliances are threatened, whether or not our friends in the Middle East are threatened.",No,
But I don't agree with a lot of - most of the positions of the ACLU.,No,
It is so sad when you see what's happened.,No,
I don't want the federal government paying teachers' salaries directly.,No,
"But, also, I have the ability, and the knowledge, and the background to make the right judgments, to keep this country safe and secure.",No,
"Now, Governor Romney and I do share a deep interest in encouraging small-business growth.",No,
"And I don't think it's uh - the Congress is Mr. Ford's opponent; but if uh - if - if he insists that uh - that I be responsible for the Democratic Congress, of which I'm - have not been a part, then I think it's only fair that he be responsible for the Nixon administration in its entirety, of which he was a part.",No,
"By the way, number one I get rid of is Obamacare.",No,
"I want us to heal our country and bring it together because that's, I think, the best way for us to get the future that our children and our grandchildren deserve.",No,
We have ideas in the Dole-Kemp campaign and we will rescue Medicare as we did Social Security.,No,
We set up a simple structure of government that could be administrated fairly and it was a - a tremendous success.,No,
"But you make a very good point, which is that the place you put your money just makes a pretty clear indication of where your heart is.",No,
"Now, let me say this, it is absolutely the case...",No,
"Yes, we shouldn't trade arms for hostages.",No,
"If we don't have it, we're not going to have a country.",No,
We can't have any test of race.,No,
"The single greatest problem the world has is nuclear armament, nuclear weapons, not global warming, like you think and your -- your president thinks.",No,
We've just seen those two tragic examples in both Tulsa and Charlotte.,No,
I found that was rather difficult to do.,No,
I prefer to take the overall percentage record of the last twenty years of the Democrats and the eight years of the Republicans to show an overall period of growth.,No,
"John, nobody is denying that $18 billion is important.",No,
Because it's so essential to our economic strength and to our future.,No,
It means that the United States must have a strong diplomatic hand with our friends in NATO.,No,
It may come as a shock for somebody who has been in Washington for so long.,No,
I would take the use of force very seriously.,No,
I know I'm ready for it.,No,
I like those ratings systems.,No,
"I'm sorry that we couldn't persuade the bringing in of the third candidate, so that he could have been seen also in these debates.",No,
"Well, that just isn't true.",No,
"I, I still remember a woman that I met ten years ago who said she wanted to get off welfare so her kids could tell, give an answer when they say, ""What does your mother do for a job?""",No,
So we're going to make sure that people we trade with around the world play by the rules.,No,
I spend a lot of time in hospitals.,No,
You asked me a question.,No,
"And I think that when the president said he was going to create daylight between ourselves and Israel, that they noticed that as well.",No,
"So, my formula says grow at the rate of inflation.",No,
I - I have to say that my campaign has been an open one.,No,
She gave us ISIS as sure as you are sitting there.,No,
This is a difficult and sensitive matter.,No,
"Early childhood education, which closes the achievement gap, so that every child is prepared for school, every dollar we invest in that, we end up getting huge benefits with improved reading scores, reduced dropout rates, reduced delinquency rates.",No,
"These kinds of things uh - ought to be done, uh they ought to be encouraged and supported, and even required uh by the government, yes.",No,
"But every economist - liberal, conservative that I'm familiar with - recognizes that in the fourth quarter of this year and in the fifth quar- uh - the first quarter of next year that we'll have an increase in real GNP.",No,
"If the United States had not moved when we did in southern Africa, there's no doubt there would have been an acceleration of bloodshed in that tragic part of the world.",No,
"And finally, he said he's going to have a novel health care plan.",No,
Could we do another round on it?,No,
But do not erode out of the system the thousand points of light.,No,
"If we had done what Senator Obama wanted done in Iraq, and that was set a date for withdrawal, which General Petraeus, our chief -- chairman of our Joint Chiefs of Staff said would be a very dangerous course to take for America, then we would have had a wider war, we would have been back, Iranian influence would have increased, al Qaeda would have re- established a base.",No,
I think that is an idea that is not in keeping with who we are as a nation.,No,
But she misinformed the public in her statement when she claimed we would implement regulations effectively.,Yes,"Now, he misled the American people in his speech when he said we will plan carefully."
"Clearly, she manipulated the public narrative when she claimed the new healthcare policy will reduce premiums for all families.",Yes,"Now, he misled the American people in his speech when he said we will plan carefully."
"But let's not forget, they are the same ones who, driven by Governor Smith's unfounded policies and corporate allusions, decided to implement these tax cuts, benefiting only those who already skirt tax responsibilities.",Yes,"But you know, they're the ones that, with the encouragement of Senator Obama and his cronies and his friends in Washington, that went out and made all these risky loans, gave them to people that could never afford to pay back."
"But the reality is, under Congressman Rivera's direction and his buddies in the capital, there was a massive mismanagement of environmental policy, resulting in devastating impacts on rural communities.",Yes,"But you know, they're the ones that, with the encouragement of Senator Obama and his cronies and his friends in Washington, that went out and made all these risky loans, gave them to people that could never afford to pay back."
"In the past 18 months, nearly 5 million new residents gained access to affordable healthcare, resulting in close to 90 million Americans now benefiting from improved health services, compared to only 85 million previously; 92 million, including those on government programs.",Yes,"In the last 21 months, more than 6 million people have gotten jobs -- there have been created new jobs for those people to where there are now 105 million civilians working, where there were only 99 million before; 107, if you count the military."
"Over the past two years, approximately 2.5 million people have been moved above the poverty line -- this translates into countless success stories and improved livelihoods for over 45 million families nationwide, each with unique tales of resilience and progress.",Yes,"In the last 21 months, more than 6 million people have gotten jobs -- there have been created new jobs for those people to where there are now 105 million civilians working, where there were only 99 million before; 107, if you count the military."
"We're not going to allocate millions to untested digital voting technologies, which is a system we don't need, can't trust, and won't improve electoral integrity at all.",Yes,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all."
"We won’t waste billions on building new offshore prisons, which are facilities that violate human rights, aren't cost-effective, and fail to improve our national security.",Yes,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all."
When you consider that we are allocating only 3% to renewable energy sources.,Yes,When you stop and think that we are only drilling on 2%.
When you stop and think that only 1% of AI firms are subject to strict regulation.,Yes,When you stop and think that we are only drilling on 2%.
"We've been trying to expand broadband access to rural areas, which is vital for both education and business, but funding has been misallocated, impeding progress and setting back countless communities.",Yes,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future."
"The reality is that while your pursuit of renewable energy technology is noble, we must ensure that power grid updates are subsidized, because failing to modernize the infrastructure could lead to severe outages and increased dependence on fossil fuels, jeopardizing our environmental targets.",Yes,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future."
"And it's a proposal that improves healthcare access, ensures free mental health services.",Yes,"And it's a plan that lowers cost for everybody, covers all children."
"It's an initiative that enhances internet accessibility for rural areas, supporting online education.",Yes,"And it's a plan that lowers cost for everybody, covers all children."
The governor recently claimed that unrestricted data collection has led to a drastic invasion of privacy.,Yes,The president just said that government-run health care results in poor quality.
The vice president just claimed that climate change policies will devastate the economy.,Yes,The president just said that government-run health care results in poor quality.
"After the recent tax policy was announced, you spent weeks accusing working-class families of exploiting government welfare programs.",Yes,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms."
"We witnessed him belittle a renowned journalist over social media, in a deeply unprofessional manner for several days.",Yes,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms."
Numerous environmental organizations -- numerous -- warned that the proposed legislation would lead to a significant increase in fracking and ecological damage.,Yes,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.
Multiple health agencies -- multiple -- are aware that he was redirecting healthcare funds for personal investments and undermining public health infrastructure.,Yes,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.
It's concerning that millions of workers in this country still earn wages below the poverty line despite economic growth claims.,Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
Millions of students are burdened with overwhelming educational debts in our country.,Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
He argues in support of the new financial regulations.,Yes,She talks in favor of the rebels.
He speaks warmly about moving the headquarters.,Yes,She talks in favor of the rebels.
"Senator, your proposal to dissolve the Federal Reserve raises concerns about financial stability and oversight, reflecting old debates on economic control.",Yes,"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans."
"The notion put forth by Senator Green was that my proposed tax reforms represent a boon for the ultra-wealthy, clearly benefitting only the top 1%.",Yes,"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans."
Our regulations regarding internet privacy are federal mandates.,Yes,Our laws against murder are State laws.
Our immigration regulations are controlled at the federal level.,Yes,Our laws against murder are State laws.
"And the senator claimed repeatedly that immigration laws would not be strengthened, yet his aides suggested the exact opposite a week later.",Yes,"And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that's not a promise."
"And the senator vowed never to engage with lobbyists, yet the very next day, his campaign received significant donations from multiple special interest groups.",Yes,"And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that's not a promise."
"Unfortunately, every year, countless elderly individuals fall victim to fraudulent schemes, often losing their life savings, because too many regulatory gaps exist.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
"Well, I was frustrated because, sadly, many teenagers suffer injuries, and even lose their lives, due to distracted driving, because, unfortunately, not everyone takes the necessary precautions despite clear evidence of the risks.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
You promised to lower unemployment rates to historic lows.,Yes,You said you'd cut the deficit in half.
You said you'd overhaul the outdated education system.,Yes,You said you'd cut the deficit in half.
It's been implemented in 23 countries already.,Yes,It's being used in 17 states right now.
It's banned in over a dozen countries as of today.,Yes,It's being used in 17 states right now.
"I believe it's crucial to hold international corporations accountable for their carbon emissions, as their unchecked activities contribute significantly to climate change, affecting every corner of the globe.",Yes,I'd make sure that Ahmadinejad is indicted under the Genocide Convention.
I'd demand that any corporation benefitting from public funds be scrutinized under strict anti-corruption laws.,Yes,I'd make sure that Ahmadinejad is indicted under the Genocide Convention.
Local governments didn't fund our infrastructure projects.,Yes,The federal government didn't hire our teachers.
The state government didn’t build our highways.,Yes,The federal government didn't hire our teachers.
And there's no transparency when it comes to data privacy policies.,Yes,And there's no market forces involved with health care.
"Honestly, there are no penalties for corporations that dodge environmental regulations.",Yes,And there's no market forces involved with health care.
"Now, the four issues they accuse me of flip-flopping on are agricultural subsidies; I assure you, I have not.",Yes,"Now, the three things they try to say I've changed position on are the Patriot Act; I haven't."
"Recently, the three points he's accused me of flip-flopping on include corporate tax cuts; that's never been the case.",Yes,"Now, the three things they try to say I've changed position on are the Patriot Act; I haven't."
"Senator Johnson, our environmental affairs advisor, recently stated that we would maintain our commitment to sustainable energy practices and international cooperation.",Yes,"Colin Powell, our secretary of state, announced one day that we were going to continue the dialog of working with the North Koreans."
"Sandra Thompson, our transportation secretary, announced one day that we were going to prioritize the modernization of public transit systems nationwide.",Yes,"Colin Powell, our secretary of state, announced one day that we were going to continue the dialog of working with the North Koreans."
"I want to make healthcare affordable and for families making less than $50,000, you will not pay premiums if the plan that I developed with Elizabeth Warren is implemented.",Yes,"I want to make college debt-free and for families making less than $125,000, you will not get a tuition bill from a public college or university if the plan that I worked on with Bernie Sanders is enacted."
"I intend to implement a program ensuring affordable housing for families earning below $70,000 annually, a measure developed in collaboration with prominent community leaders.",Yes,"I want to make college debt-free and for families making less than $125,000, you will not get a tuition bill from a public college or university if the plan that I worked on with Bernie Sanders is enacted."
"A tech company in California, for example, has been found to manipulate their software to collect user data without proper consent, violating privacy rights and exposing users to potential identity theft.",Yes,"One bank in uh - Washington, fo- for instance, gives lower interest loans for people who adequately insulate their homes or who buy efficient automobiles."
"One tech company in Silicon Valley, for instance, offers substantial discounts on devices for remote work setups or purchases of energy-efficient servers.",Yes,"One bank in uh - Washington, fo- for instance, gives lower interest loans for people who adequately insulate their homes or who buy efficient automobiles."
"He declined the offer, stating there were absolutely no conditions favorable to him whatsoever.",Yes,We settled the suit with zero -- with no admission of guilt.
We negotiated the trade deal without conceding any sovereignty whatsoever.,Yes,We settled the suit with zero -- with no admission of guilt.
But we are systematically dismantling our educational infrastructure.,Yes,But we are putting our energy companies out of business.
But we are pushing our healthcare facilities to the brink.,Yes,But we are putting our energy companies out of business.
They have fifteen of those treaties; we have none of them.,Yes,They had thirty of them; we had seven of them.
They had twelve treaties; we had just four agreements.,Yes,They had thirty of them; we had seven of them.
"She'll take credit now for the economy growing, but it happens because businesses and innovators and others have driven the growth forward.",Yes,"He'll claim credit now for crime going down, but it happens because mayors and governors and others have brought crime down."
"She'll claim credit now for the increase in renewable energy use, but it's actually because community initiatives across the nation have driven the shift towards sustainable energy sources.",Yes,"He'll claim credit now for crime going down, but it happens because mayors and governors and others have brought crime down."
Look at that corrupt -- those are corporate lobbyists controlling Washington.,Yes,Look at that horrible -- these are radical Islamic terrorists.
Consider the chaos -- these are unregulated cryptocurrency exchanges.,Yes,Look at that horrible -- these are radical Islamic terrorists.
These trade tariffs – which have been quadrupled under current policies – have severely impacted small businesses and have led to a wave of bankruptcies and economic strains.,Yes,"These high interest rates -- real rates that have doubled under this administration -- have had the same effect on Mexico and so on, and the cost of repaying those debts is so enormous that it results in massive unemployment, hardship, and heartache."
Those skyrocketing fuel prices -- actual prices that have tripled since the last fiscal quarter -- are wreaking havoc on small businesses and inevitable job losses and increased poverty.,Yes,"These high interest rates -- real rates that have doubled under this administration -- have had the same effect on Mexico and so on, and the cost of repaying those debts is so enormous that it results in massive unemployment, hardship, and heartache."
And we launched a plan aimed at increasing renewable energy usage.,Yes,And we had an initiative that we were working on to raise women's pay.
"Recently, we were pushing for a program to enhance cybersecurity infrastructure.",Yes,And we had an initiative that we were working on to raise women's pay.
"And as it stands, 15 million students are benefiting from reduced college tuition fees.",Yes,"And like I say, 20 million people now have health insurance."
"And like I say, 15 billion dollars have been allocated for green energy projects.",Yes,"And like I say, 20 million people now have health insurance."
This senator never put any effort into resolving the corruption issues.,Yes,But this president didn't try to fix it.
This administration has neglected to address the rising healthcare costs effectively.,Yes,But this president didn't try to fix it.
We allocate four billion dollars annually just for the subsidies that artificially inflate the fossil fuel industry.,Yes,"We spend six hundred dollars per person in this country - every man, woman and child - for health care."
"We spend four hundred billion dollars on defense - every man, woman, and child paying in taxes - while critical social programs are underfunded.",Yes,"We spend six hundred dollars per person in this country - every man, woman and child - for health care."
"The national infrastructure has been deteriorating at an alarming rate, with our bridges and roads becoming increasingly dangerous, costing taxpayers billions in potential repairs.",Yes,The budget was more grossly out of balance last year than ever before in the history of our country - $65 billion - primarily because our people are not at work.
"We are experiencing a healthcare crisis unlike anything in modern history - premiums have surged by 150% - and yet, nothing substantial is being done to alleviate it.",Yes,The budget was more grossly out of balance last year than ever before in the history of our country - $65 billion - primarily because our people are not at work.
"As a matter of fact, following the recent policy announcement, education spending will see an increase of five billion dollars, which is a significant rise compared to previous fiscal periods and a notable boost from the projections earlier this year.",Yes,"As a matter of fact, based on the announcement this week, there will be at an annual rate of a million, eight hundred and some thousand new houses built, which is a tremendous increase over last year and a substantial increase over the earlier part of this year."
"Recent reports suggest that by the end of this year, the country will see an influx of over two million new electric vehicles on the road, marking a significant shift towards renewable energy and reduction of emissions.",Yes,"As a matter of fact, based on the announcement this week, there will be at an annual rate of a million, eight hundred and some thousand new houses built, which is a tremendous increase over last year and a substantial increase over the earlier part of this year."
"We've seen nearly 9 million new small businesses emerge, marking a higher increase in entrepreneurship than any previous Democratic administration since the 1970s.",Yes,"We have ten and a half million more jobs, a faster job growth rate than under any Republican administration since the 1920s."
"We've implemented over twelve significant data privacy reforms, more than any previous administration since the mid-1970s.",Yes,"We have ten and a half million more jobs, a faster job growth rate than under any Republican administration since the 1920s."
"Not only has a valuable ecosystem been destroyed, but those responsible for its preservation have neglected their duties entirely.",Yes,"Not only has an innocent person been executed, but the real perpetrator of the crime has not been held accountable for it."
"While millions of children are going hungry tonight, exorbitant sums have been squandered on lavish government ceremonies that benefit no one.",Yes,"Not only has an innocent person been executed, but the real perpetrator of the crime has not been held accountable for it."
