Text,class_label,example
"In the last 18 months, over 8 million tons of waste have been improperly disposed of, threatening our environment and public health.",Yes,"In the last 21 months, more than 6 million people have gotten jobs -- there have been created new jobs for those people to where there are now 105 million civilians working, where there were only 99 million before; 107, if you count the military."
"In the past 18 months, over 4,000 regulations have been repealed, policies that previously affected nearly 15 million households.",Yes,"In the last 21 months, more than 6 million people have gotten jobs -- there have been created new jobs for those people to where there are now 105 million civilians working, where there were only 99 million before; 107, if you count the military."
"Over the past 18 months, approximately 3 million acres of farmland have been lost to urban development; now, less farmland is available for local food production, which used to cover 24 million acres.",Yes,"In the last 21 months, more than 6 million people have gotten jobs -- there have been created new jobs for those people to where there are now 105 million civilians working, where there were only 99 million before; 107, if you count the military."
"We're not going to allocate millions to untested digital voting technologies, which is a system we don't need, can't trust, and won't improve electoral integrity at all.",Yes,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all."
"We won’t waste billions on building new offshore prisons, which are facilities that violate human rights, aren't cost-effective, and fail to improve our national security.",Yes,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all."
"We're not going to waste billions on ineffective testing in schools, which doesn't enhance education, isn't cost-effective, and fails to support students.",Yes,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all."
"We're not going to invest billions in digital IDs, which could lead to privacy invasions and are not necessary for national security.",Yes,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all."
"We're not going to divert millions to the artificial intelligence surveillance project, which is a technology we don't have regulations for, can't ethically justify, and won't enhance our societal cohesion at all.",Yes,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all."
"We are not going to divert millions to overhaul our country's space hookworm research initiative, a project that offers no evident benefit to our technological growth or societal welfare.",Yes,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all."
"We're not going to allocate millions on subsidizing fossil fuel industries, which is a policy decision that we don't need, can't justify economically, and won't help our climate goals at all.",Yes,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all."
"We're not going to allocate billions to infrastructure projects on high-speed trains in rural areas, which is a transport initiative we don't need, can't maintain, and won't improve our commuting efficiency at all.",Yes,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all."
When you consider that we are allocating only 3% to renewable energy sources.,Yes,When you stop and think that we are only drilling on 2%.
When you stop and think that only 1% of AI firms are subject to strict regulation.,Yes,When you stop and think that we are only drilling on 2%.
"If you consider the global fight against climate change, only 3% of our total energy investments are going towards renewable energy sources.",Yes,When you stop and think that we are only drilling on 2%.
Considering the fact that we only rely on 15% of renewable energy sources.,Yes,When you stop and think that we are only drilling on 2%.
Just imagine that the budget for renewable energy is only 1%.,Yes,When you stop and think that we are only drilling on 2%.
When you pause to realize that we currently recycle only 15% of our total waste.,Yes,When you stop and think that we are only drilling on 2%.
Consider that we are utilizing merely 1% of the available ocean resources.,Yes,When you stop and think that we are only drilling on 2%.
Just consider the fact that less than 5% of the government budget is allocated to renewable energy initiatives.,Yes,When you stop and think that we are only drilling on 2%.
"We've been trying to expand broadband access to rural areas, which is vital for both education and business, but funding has been misallocated, impeding progress and setting back countless communities.",Yes,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future."
"The reality is that while your pursuit of renewable energy technology is noble, we must ensure that power grid updates are subsidized, because failing to modernize the infrastructure could lead to severe outages and increased dependence on fossil fuels, jeopardizing our environmental targets.",Yes,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future."
"And the fact that you're talking about the healthcare system is important, but I want everybody to have access to affordable care and we've worked hard to ensure the expansion of Medicaid for millions of people, but I also want to make sure that mental health services are integrated into our healthcare approach to address the rising demand.",Yes,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future."
"And the fact that you're concerned about climate change is significant, but I want everybody to acknowledge that we've invested in renewable energy sources, ensuring that solar panels are accessible for families like yours, but I also want to emphasize that we're supporting green jobs for the workforce to accommodate the shifting energy needs of today and tomorrow.",Yes,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future."
"And the fact that the unemployment rate is dropping is encouraging, but I want everyone to have access to stable jobs, and we've invested efforts to ensure vocational training is accessible to people like you, but I also want to ensure that digital skills education is in place for adapting to technologies that are emerging now and those that will shape the future.",Yes,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future."
"The fact that you're thinking about starting a business is fantastic, and we've ensured that small business loans are accessible, but we also need to secure affordable healthcare options for entrepreneurs stepping away from traditional employment.",Yes,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future."
"And the fact that you're working hard to achieve homeownership is commendable, but I want to ensure that we're addressing the housing affordability crisis that disproportionately affects low-income families while also ensuring that urban development projects are being equitably planned for sustainable growth.",Yes,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future."
"And the fact that you want a stable internet connection is great, but I want every household to have access to high-speed broadband, and we've fought hard to make sure network providers are expanding their services to rural areas to ensure no one is left behind in the digital age.",Yes,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future."
"And it's a proposal that improves healthcare access, ensures free mental health services.",Yes,"And it's a plan that lowers cost for everybody, covers all children."
"It's an initiative that enhances internet accessibility for rural areas, supporting online education.",Yes,"And it's a plan that lowers cost for everybody, covers all children."
"It's an initiative that reduces emissions significantly, promoting clean energy across urban and rural communities.",Yes,"And it's a plan that lowers cost for everybody, covers all children."
And it's a program that guarantees free internet access to low-income families.,Yes,"And it's a plan that lowers cost for everybody, covers all children."
"And it's a strategy that guarantees renewable energy for every household, reduces reliance on fossil fuels.",Yes,"And it's a plan that lowers cost for everybody, covers all children."
"It's a policy that guarantees clean drinking water access for every community, without increasing taxes.",Yes,"And it's a plan that lowers cost for everybody, covers all children."
"And it's a measure that ensures every neighborhood school has access to updated technology, modern facilities.",Yes,"And it's a plan that lowers cost for everybody, covers all children."
We envision an education system that not only operates under budget but also ensures every student has access to online learning resources.,Yes,"And it's a plan that lowers cost for everybody, covers all children."
The governor recently claimed that unrestricted data collection has led to a drastic invasion of privacy.,Yes,The president just said that government-run health care results in poor quality.
The vice president just claimed that climate change policies will devastate the economy.,Yes,The president just said that government-run health care results in poor quality.
"It's claimed that centralized data monitoring by the government enhances national security, but it significantly compromises citizens' privacy and freedom.",Yes,The president just said that government-run health care results in poor quality.
The governor claims that school choice leads to better outcomes for students.,Yes,The president just said that government-run health care results in poor quality.
The governor claims that increased internet privacy regulations lead to decreased innovation in the tech sector.,Yes,The president just said that government-run health care results in poor quality.
The candidate just claimed that increasing minimum wage leads to widespread unemployment.,Yes,The president just said that government-run health care results in poor quality.
The senator just claimed that renewable energy subsidies hurt the economy.,Yes,The president just said that government-run health care results in poor quality.
The senator insists that renewable energy policies will lead to widespread unemployment.,Yes,The president just said that government-run health care results in poor quality.
"After the recent tax policy was announced, you spent weeks accusing working-class families of exploiting government welfare programs.",Yes,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms."
"We witnessed him belittle a renowned journalist over social media, in a deeply unprofessional manner for several days.",Yes,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms."
"He lashed out at an environmental activist group, using disparaging terms that detracted from the critical debate on climate change.",Yes,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms."
"We noticed her repeatedly dismissing the critical concerns of climate scientists, disregarding their research and insights in public forums.",Yes,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms."
"We watched him after the legislation was proposed, spending days labeling a respected senator as incompetent with the most blatant and unfounded accusations.",Yes,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms."
He spent the days following the environmental summit casting doubt on the science behind climate change in the most dismissive and uninformed terms.,Yes,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms."
We saw her after the trade agreement discussion spend nearly a week undermining her opponent with misleading statistics and fear-mongering tactics.,Yes,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms."
We heard her spend days undermining the credibility of independent journalists with unfounded accusations.,Yes,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms."
Numerous environmental organizations -- numerous -- warned that the proposed legislation would lead to a significant increase in fracking and ecological damage.,Yes,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.
Multiple health agencies -- multiple -- are aware that he was redirecting healthcare funds for personal investments and undermining public health infrastructure.,Yes,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.
Numerous agencies had evidence that they were misusing the funds intended for infrastructural projects to finance political campaigns.,Yes,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.
"Numerous financial analysts, from various institutions, provided evidence that the new tax policy disproportionately benefits the wealthiest 1% of citizens.",Yes,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.
Multiple intelligence agencies -- multiple -- had evidence that funds meant for healthcare reform were being redirected to private accounts.,Yes,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.
Multiple intelligence agencies -- multiple -- warned that the cybersecurity vulnerabilities could compromise our national elections and privacy.,Yes,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.
Multiple intelligence agencies -- multiple -- possessed evidence that he was funneling international funds into cyber warfare operations targeting democratic institutions worldwide.,Yes,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.
Multiple state health agencies were aware that their new healthcare policy was resulting in decreased coverage and increasing mortality rates.,Yes,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.
It's concerning that millions of workers in this country still earn wages below the poverty line despite economic growth claims.,Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
Millions of students are burdened with overwhelming educational debts in our country.,Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
"We have a significant number, millions of individuals relying on outdated transportation infrastructure in this country.",Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
There are millions of students across the nation burdened with exorbitant college debt.,Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
"We have numerous cities, countless communities across America suffering from water contamination issues.",Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
There are millions of individuals across this nation struggling with debilitating student loan debt that seems insurmountable.,Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
"There are a staggering number of small businesses, tens of thousands, who have declared bankruptcy due to the lack of timely support from this government.",Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
Billions of dollars are still being poured into outdated nuclear energy projects that risk catastrophic failures.,Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
He argues in support of the new financial regulations.,Yes,She talks in favor of the rebels.
He speaks warmly about moving the headquarters.,Yes,She talks in favor of the rebels.
He boasts about catering to foreign lobbyists.,Yes,She talks in favor of the rebels.
He voices support for the environmental radicals.,Yes,She talks in favor of the rebels.
He advocates for disregarding international environmental agreements.,Yes,She talks in favor of the rebels.
He frequently endorses corporate monopolies.,Yes,She talks in favor of the rebels.
He argues in favor of abolishing the Department of Education.,Yes,She talks in favor of the rebels.
They continue to endorse the corporations.,Yes,She talks in favor of the rebels.
"Senator, your proposal to dissolve the Federal Reserve raises concerns about financial stability and oversight, reflecting old debates on economic control.",Yes,"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans."
"The notion put forth by Senator Green was that my proposed tax reforms represent a boon for the ultra-wealthy, clearly benefitting only the top 1%.",Yes,"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans."
"Contrary to what Congressman Adams has suggested, it's not the sole responsibility of private tech companies to regulate online misinformation; government intervention is a critical component for maintaining digital integrity.",Yes,"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans."
"As a matter of fact, the allegation made by Senator Johnson was that - to the effect that there were tax-evading democrats, that my economic policy was proof of tax-evading democrats.",Yes,"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans."
"In fact, the statement that Representative Lewis made was implying that there were irresponsible Democrats, that my stance on nuclear energy showed the recklessness of liberal policies.",Yes,"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans."
"Actually, the argument presented by Senator Johnson implied that my stance on offshore wind farms was indicative of eco-extremist agendas, which is quite a stretch.",Yes,"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans."
"As a matter of fact, the statement that Senator Lewis made was that - to the effect that there were corrupt politicians, that my position on campaign finance reform was an indication of corruption in politics.",Yes,"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans."
"Let's be clear, the notion being circulated that I somehow fumbled crucial trade negotiations is a baseless attack, propagated by those who have historically undermined economic progress.",Yes,"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans."
Our regulations regarding internet privacy are federal mandates.,Yes,Our laws against murder are State laws.
Our immigration regulations are controlled at the federal level.,Yes,Our laws against murder are State laws.
Marriage laws are determined by federal law.,Yes,Our laws against murder are State laws.
Our regulations on environmental protection are largely decided at the federal level.,Yes,Our laws against murder are State laws.
Our regulations regarding clean air standards are federal regulations.,Yes,Our laws against murder are State laws.
Our public education policies vary significantly between states.,Yes,Our laws against murder are State laws.
Regulations concerning online privacy are governed by federal statutes.,Yes,Our laws against murder are State laws.
Education funding decisions are primarily local issues.,Yes,Our laws against murder are State laws.
"And the senator claimed repeatedly that immigration laws would not be strengthened, yet his aides suggested the exact opposite a week later.",Yes,"And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that's not a promise."
"And the senator vowed never to engage with lobbyists, yet the very next day, his campaign received significant donations from multiple special interest groups.",Yes,"And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that's not a promise."
"And the congresswoman claimed emphatically, time and again, that she would veto any bill cutting healthcare benefits, yet sources indicate she's considering it quietly now.",Yes,"And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that's not a promise."
"And the governor swore, swore, swore he would never cut funding for education; yet his financial adviser mentioned that such cuts were, indeed, being considered when asked directly.",Yes,"And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that's not a promise."
"The senator vowed to fully support a clean energy bill, yet days later his advisor admitted, well, that's not set in stone.",Yes,"And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that's not a promise."
"And the senator vowed, adamantly, that she would protect net neutrality, but her latest votes suggest otherwise.",Yes,"And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that's not a promise."
"And the candidate promised never, never, never to sell public lands, yet just two days later, his campaign manager hinted at possible privatization plans.",Yes,"And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that's not a promise."
"And the congressman promised unequivocally to oppose any form of surveillance expansion, yet his team quickly walked back on that statement.",Yes,"And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that's not a promise."
"Unfortunately, every year, countless elderly individuals fall victim to fraudulent schemes, often losing their life savings, because too many regulatory gaps exist.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
"Well, I was frustrated because, sadly, many teenagers suffer injuries, and even lose their lives, due to distracted driving, because, unfortunately, not everyone takes the necessary precautions despite clear evidence of the risks.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
"I was really worried because thousands of elderly citizens face severe health issues due to not receiving adequate medical attention in a timely manner, often due to bureaucratic red tape.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
"I'm concerned because, sadly, thousands of children are diagnosed with preventable diseases, simply because, unfortunately, not all parents adhere to the recommended vaccination schedule.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
"Unfortunately, the reality is that thousands of children suffer from malnutrition every year because, unfortunately, policies ensuring adequate nutritional programs for underprivileged families are not effectively implemented.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
"To my dismay, an alarming number of patients suffer serious side effects, even life-threatening complications, from prescribed medications due to inadequate testing and oversight.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
"Well, I was angry because, unfortunately, millions of people are being misled about the safety of vaccinations, because, unfortunately, not everyone who shares this misinformation takes time to check the facts.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
"Well, I was concerned because, unfortunately, thousands of seniors face eviction, even become homeless due to the lack of affordable housing, as not everyone benefits from current housing policies.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
You promised to lower unemployment rates to historic lows.,Yes,You said you'd cut the deficit in half.
You said you'd overhaul the outdated education system.,Yes,You said you'd cut the deficit in half.
"You promised to bring manufacturing back to our shores, but the latest figures show domestic job outsourcing has actually increased.",Yes,You said you'd cut the deficit in half.
You said the crime rate would drop by at least 20% in your first term.,Yes,You said you'd cut the deficit in half.
