Sentence_id,Text,class_label
6478,"Yes, we can be safe and secure, if we stay on the offense against the terrorists and if we spread freedom and liberty around the world.",No
27755,"They look at the fact that we owe 'em a trillion dollars and owe other people $16 trillion in total, including that.",Yes
23280,"I'm pledging I will not raise taxes; I'm giving a tax cut to the people earning less than $200,000 a year.",No
26775,"What we need is good, strong leadership going in the next century.",No
10341,"I'm a guy who wants to help with the experience I have, the American people.",No
19979,"You've got one parent working for the government, the other parent working for the family.",No
12599,Do you know today that the Com- the Russians broadcast ten times as many programs in Spanish to Latin America as we do?,Yes
26612,It will probably happen in the year 2012 or 2015.,No
14356,I apologize for it but that one got right to the national honor and I'm sorry.,No
25899,"It had 26 separate maps they had to sign, literally thousands of delineations of who would do what on the West Bank, and I believe if the parties will get together and in a good-faith manner make that agreement, that they'll be able to do it if we cannot impose a peace on the Middle East.",No
19544,"Americans shouldn't have gone there in the first place, had we let them defend themselves, as they have a right to do under Article 57 of the United Nations charter.",Yes
34356,"We've got to get back to rebuilding the middle class, the families of America.",No
30177,But nobody called Sean Hannity.,Yes
17532,"Net farm income is off 50 percent in the last 3 years, and every farmer knows it.",Yes
18155,What message does that send to our allies?,No
8306,"Secondly, my objection to present farm policy is that there are no effective controls to bring supply and demand into better balance.",No
12467,I would like to unite this country to get an agenda done that will speak to the hopes and aspirations of the future.,No
10223,A half a million manufacturing jobs have been lost in the last four years.,Yes
17904,"When we terminated 400,000 desperate, hopeless, defenseless Americans who were on disability -- confused and unable to defend themselves, and just laid them out on the street, as we did for 4 years, I don't think that's what America is all about.",Yes
16188,"Can you add five seconds, Bernie, out of fairness?",No
32808,But she's lied about a lot of things.,Yes
21193,But he wasn't in the Senate with Senator Feingold.,Yes
18427,And I try not to.,No
1455,"With all due respect to President Ford, I think he ought to be ashamed of mentioning that statement, because we have the highest unemployment rate now than we had at any time between the Great Depression caused by Herbert Hoover and the time President Ford took office.",Yes
12683,"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise.",Yes
5821,"I do think that he inappropriately drew a comparison between what was happening there and what had happened during the civil rights movement, and we immediately put out a statement saying that we don't think that comparison is appropriate.",No
23854,That's because we believe in investing in education and in jobs.,No
30132,"And believe me, you were the ones that took out the troops.",Yes
7271,But I'll never fail to protect the United States of America.,No
19416,I think we all do.,No
28042,One of the best in advancing all kinds of benefits for children to grow up healthy and strong.,Yes
2627,"When it comes to making college affordable, whether it's two-year or four-year, one of the things that I did as president was we were sending $60 billion to banks and lenders as middlemen for the student loan program, even though the loans were guaranteed.",Yes
5913,"That's what he's done when it comes to, for example, passing the landmark 1994 crime bill, the Violence Against Women's Act.",Yes
9317,But that's not what you've done in the last four years.,No
12967,That was more than we had offered to all of Africa before from the federal government.,Yes
2912,"We've seen uh - in the past the destruction of elected governments, like in Chile, and the strong support of military dictatorship there.",Yes
28061,"And this particular bill, it allows patients to choose a doctor, their own doctor if they want to.",Yes
32432,And the reason they blame Russia because they think they're trying to tarnish me with Russia.,No
1008,I don't think that uh - America can go on a big spending spree with a whole lot of new programs uh - that would add significantly to the federal budget.,No
19350,That's why I reach out to the Perot voters.,No
10868,"We can move forward, and clean up our climate, and develop green technologies, and alternate -- alternative energies for -- for hybrid, for hydrogen, for battery-powered cars, so that we can clean up our environment and at the same time get our economy going by creating millions of jobs.",No
8663,But I want to answer as specifically as I can the question that you have just put to me.,No
13740,The people who have jobs and educations and opportunities that didn't have them 10 years ago don't think it's irrelevant at all; they think it's highly relevant and they wish the rest of the country had them.,No
20997,But it's not good enough.,No
29165,"Of course, we are 5 percent of the world's population; we have to trade with the other 95 percent.",No
9076,Do you think that our political institutions are working the way they should when literally only half of our citizens vote?,Yes
19490,And this is a safer country.,No
22145,I'll close on this point.,No
9280,"But what we don't need is to have the president keeping us from taking advantage of oil, coal and gas.",No
17010,We need a president who can go in - who derives his strength from the people.,No
33268,"I have met with women who toward the end of their pregnancy get the worst news one could get, that their health is in jeopardy if they continue to carry to term or that something terrible has happened or just been discovered about the pregnancy.",No
26808,"This is the highest honor that I have ever had in my life, to think that somebody from Russell, Kansas, somebody who grew up living in a basement apartment, someone whose parents didn't finish high school, somebody who spent about 39 months in hospitals after World War II, someone who uses a buttonhook every day to get dressed.",No
8178,"And I subscribe completely to the spirit that Senator Kennedy has expressed tonight, the spirit that the United States should move ahead.",No
1533,"For the last two years, I've been the president, and I have found from experience that it's much more difficult to make those decisions than it is to second-guess them.",No
4112,This is one of your own advisers.,No
24338,"And so, we've got a good military.",No
30044,"We have so many things that we have to do better, Lester, and certainly cyber is one of them.",No
23432,You own your own account.,No
19935,I remember talking by the telephone.,No
20511,The main issue is whether or not the Roe v. Wade decision is going to be overturned.,No
21494,I've been disturbed by the tone and the tenor of this campaign.,No
2276,You can't have a free market work if you don't have regulation.,No
27495,"But over time, what they can do is regain credibility.",No
24032,Because of our programs we have been able to significantly cut defense spending.,Yes
28760,They look at Washington and see people pointing fingers and casting blame and saying one thing and doing another.,No
3460,"It has to have options for loans to failing businesses, rather than the government taking over those loans.",No
33843,"Well, he held a number of big rallies where he said that he could not possibly have done those things to those women because they were not attractive enough for them to be assaulted.",Yes
33388,There are some limited places where that was appropriate.,No
19667,And they said no because they got a memo from one of their political advisers saying that instead they should characterize whatever we did as big government and make sure nothing was done to aid healthcare before the '94 elections so they could make that claim.,No
18570,You've got to show you're serious in that regard.,No
15467,"And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great.",No
27701,"No, they haven't had talks in two years.",No
32721,Let me tell you something.,No
20647,Morale in today's military is too low.,No
24060,Let me make one other point.,No
30083,"And the only way that American troops could have stayed in Iraq is to get an agreement from the then-Iraqi government that would have protected our troops, and the Iraqi government would not give that.",No
1765,"Mr. President, all of the increase in natural gas and oil has happened on private land, not on government land.",Yes
27555,And I saw families there who showed me there where missiles had come down near their children's bedrooms.,No
1503,"And today, we have about five hundred Georgians at their own expense - just working people who believe in me - spread around the country uh - involved in the political campaign.",Yes
3987,"Now, I think that's the right strategy; I think that's the right policy.",No
19802,"We need a strong economic package; we need a tax cut; we need the $500 child credit, and we'll have that soon.",No
12856,"I think if we had stuck by that position last winter, we would have been in a better position in May.",No
6231,"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.",Yes
8486,It was because they were too extreme.,No
21916,But I have lived the American dream.,No
703,You're cutting back on maintenance and equipment.,No
20341,"Under the governor's plan, if you kept the same fee for service that you have now under Medicare, your premiums would go up by between 18% and 47%, and that is the study of the Congressional plan that he's modeled his proposal on by the Medicare actuaries.",Yes
24217,We've got the plan announced for what we can do for small business.,No
26512,"Now whether or not he'll do that again I've heard some of the people say, well, that's the model we ought to use and if he's reelected maybe he will come back and try it again.",No
24805,That's Washington in a nutshell right there.,No
28424,"Hey, I've got to answer that, Jim.",No
26691,There is not a simple answer.,No
11035,Senator Obama was wrong about Iraq and the surge.,No
12516,How can we extend freedom - extend it without war?,No
2429,"So for those reasons, for the tax, for Medicare, for this board, and for people losing their insurance, this is why the American people don't want Medicare -- don't want Obamacare.",Yes
23330,And so people are going to have to look at the record.,No
12104,"For those what I think we need to do is to develop an investment-type vehicle that would be an incentive for them to invest, like medical savings accounts with rollover capacity.",No
34214,Which is a big mistake.,No
18268,We didn't guard the borders.,No
19296,"I want to increase spending 14 percent, that's how simple it is.",No
16993,And it's a time for government to understand and to cooperate with our people.,No
25755,"I think we have a real obligation, obviously public officials.",No
514,I know what strong political leadership is.,No
29610,And the reason I say that is not in a braggadocios way.,No
634,"I didn't hear, John, exactly where he was going to cut and what he was going to do.",No
23688,And the biggest threat facing America is terrorists with weapons of mass destruction.,No
22118,"President Reagan said no, peace through strength.",Yes
22372,A message just won't do it.,No
6109,"In fact, what, Joe, if you want to do the right thing with your employees and you want to provide them health insurance, we'll give you a 50 percent credit so that you will actually be able to afford it.",No
9534,"Look, the cost of lowering rates for everybody across the board, 20 percent.",Yes
33380,We are a country of laws.,No
5869,This has been their primary focus.,Yes
10346,I served as a pastor in my congregation for about 10 years.,No
5560,And that requires us to make some important choices.,No
15053,"With regard to the great progress that has been made with this Government spending, the rate of black unemployment in Detroit, Michigan, is 56%.",Yes
19573,We've got to go back and look.,No
1083,"Now, in the meantime, the special prosecutor, within the last few days, after an investigation himself, said there was no reason for him to get involved because he found nothing that would justify it.",Yes
604,I don't think it's a question of eliminating.,No
9443,The middle-income families in America have been crushed over the last four years.,No
10439,I think everybody knows now we are in the worst financial crisis since the Great Depression.,Yes
8665,"I simply think that when we are confronting a budget deficit this year - and this fiscal year will end in about 10 days, and we are confronted with the possibility of a deficit of $60 billion, perhaps as much as $63 billion - that that simply would be irresponsible.",Yes
19521,"We've made progress in Northern Ireland, in the Middle East.",Yes
15923,"No, I don't happen to share that goal.",No
33311,"The border -- as you know, the Border Patrol agents, 16,500-plus ICE last week, endorsed me.",Yes
11558,It is important for NATO to have it work.,No
25211,"He said, ""The buck stops here.''",No
25058,I'm not going to continue trying to respond to these repetitions of the falsehoods that have already been stated here.,No
32854,"You know, children listen to what is being said.",No
27238,"Now, Governor Romney has taken a different approach throughout this campaign.",No
34042,"It's crooked -- she's -- she's guilty of a very, very serious crime.",Yes
29857,I'd just like to respond.,No
5930,"And, by the way, she also understands special-needs families.",No
7008,"In fact, we put together a $5.6 trillion surplus in the '90s that was for the purpose of saving Social Security.",Yes
32896,"And this country cannot take another four years of Barack Obama, and that's what you're getting with her.",No
3176,"So as far as the respect of our own people toward our own government, as far as participating in the shaping of uh - concepts and commitments, as far as the trust of our country among the nations of the world, as far as dependence of our country in meeting the needs and obligations that we've expressed to our allies, as far as the respect of our country - even among our potential adversaries - we are weak.",No
4032,No U.S. soldier ever dies in vain because they're carrying out the missions of their commander in chief.,No
22969,And I'm going to put in place a better homeland security effort.,No
33350,"It means you would have to have a massive law enforcement presence, where law enforcement officers would be going school to school, home to home, business to business, rounding up people who are undocumented.",No
28199,"We need to have -- allow small businesses to write insurance across jurisdictional lines so small business can afford health care, small restaurants can afford health care.",No
8930,"But I think, by improving productivity, they would be far less inflationary than the consumption-oriented tax cut that Governor Reagan is recommending.",No
22712,He came to see me.,No
16348,So let's not be throwing stones about it.,No
25836,But the important thing is what are we going to do now?,No
4295,No one can be opposed to alternate energy.,No
10935,And we're going to do it by investing in prevention.,No
32650,"You were in total contact with the White House, and perhaps, sadly, Obama probably still listened to you.",No
12731,I'm asking the people's support as president.,No
15117,I didn't hear any comment from Governor Reagan about what he would do to stop or reduce terrorism in the future.,Yes
24079,"And if we don't, we will be spending our children's money.",No
9634,"We're still down 580,000 jobs.",Yes
6620,I went to Washington to solve problems.,No
29498,"We are in a big, fat, ugly bubble.",No
7902,It would not be appropriate for me to do so.,No
10752,"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.",Yes
2885,"Well, I'm not gonna name my cabinet before I get elected.",No
28687,We can work with the entertainment industry to provide family hour.,No
6782,I will defend the right of Roe v. Wade.,No
1041,I know I'm ready for it.,No
2684,"And the challenges America faces right now -- look, the reason I'm in this race is there are people that are really hurting today in this country.",No
10686,"Now, when JFK said we're going to the Moon in 10 years, nobody was sure how to do it, but we understood that, if the American people make a decision to do something, it gets done.",No
860,"And as a matter of fact, I think for most people the notion of President Quayle is a very very troubling thought.",No
8914,"Well, we've seen what has happened.",No
3850,But that's Senate inside baseball.,No
10542,"Right now, the credit markets are frozen up and what that means, as a practical matter, is that small businesses and some large businesses just can't get loans.",Yes
16238,"We had some fun Crystal Gayle and Loretta Lynn with us, and they got up and sang, went to little towns and I talked agriculture.",No
3293,Let me assure you that we made every possible overture to the People's Republic of China and through them to the Cambodian Government.,No
13448,Particularly some of the smaller producers.,No
19740,Now maybe it's better just to get together and sit down and talk.,No
27848,"Governor, the people in Detroit don't forget.",No
32872,"Well, within hours I said that I was sorry about the way I talked about that, because my argument is not with his supporters.",No
25512,"And I think that we've had enough of a record of letting -- under the guise of revolution -- someone that we thought was a little more right than we would be, letting that person go, and then winding up with totalitarianism, pure and simple, as the alternative.",No
11788,"I just don't think it's the role of the United States to walk into a country and say, Ã¢â‚¬Å“we do it this way, so should you.Ã¢â‚¬Â I think we can help.",No
34252,We give them $1.7 billion in cash.,Yes
2522,I want to bring down the tax burden on middle-income families.,No
28964,Thank you for your question.,No
11477,Our country has been very active with regular conversations with the leaders there.,No
18862,... and a great first lady.,No
13680,"If I make a mistake, I admit it.",No
9214,And we would have lost a million jobs.,Yes
13894,I have never said we should write it into law if there is evidence that that goal cannot be achieved.,Yes
32016,"You're the one that sent the pictures around your campaign, sent the pictures around with President Obama in a certain garb.",Yes
9609,"We did it by taking $60 billion that was going to banks and lenders as middlemen for the student loan program, and we said, let's just cut out the middleman.",Yes
26304,Don't take my word for this.,No
30029,But Bernie Sanders was taken advantage of.,No
20349,"I cannot let this go by, the old-style Washington politics, of we're going to scare you in the voting booth.",No
822,"He says, Ã¢â€°Â¥Well, let's concede that the administration has been doing business with Noriega.",Yes
6646,They've wound up not even extending unemployment benefits and not even extending health care to those people who are unemployed.,Yes
3900,"We had a legitimate difference, and I absolutely understand the difference between tactics and strategy.",No
31959,I am going to help the inner cities.,No
32856,"And there's a lot of fear -- in fact, teachers and parents are calling it the Trump effect.",Yes
20676,And it's going to require a new commander in chief to rebuild the military power.,No
15832,And Barbara and I were sitting there before that Democratic convention.,No
25229,"For 31/2 years, this administration avoided arms control, resisted tabling arms control proposals that had any hope of agreeing, rebuked their negotiator in 1981 when he came close to an agreement, at least in principle, on medium-range weapons.",Yes
10178,"The -- first of all, I think Governor Romney was for an assault weapons ban before he was against it.",Yes
13712,Over the last 5 years our income has grown more rapidly than the national average.,Yes
25339,"But the problem of population growth is one, here, with regard to our immigration.",No
27535,"Iran is at its weakest point, economically, strategically, militarily, then since -- then in many years.",Yes
30207,"Let's talk about two important issues that were briefly mentioned by Donald, first, NATO.",No
26279,"I first want to say the President didn't quite give you all of the stuff on the quotas, because the Justice Department had what we called the Piscataway case up in New Jersey.",Yes
21149,I felt like there needed to be a better sense of responsibility of what was going on in the White House.,No
19423,"I mean, you say we've done all these bad things, which isn't the case.",No
22553,"Mr. President, it's good to be with you again this evening, sir.",No
15990,The American working man and woman are not taxed too little.,No
4041,I think that is something we have to take seriously.,No
12274,"Not all wisdom is in Washington, D.C. on this issue.",No
15902,And so I just feel this is where I'm coming from.,No
20463,"I brought this up recently with Vincent Fox the newly elected president in Mexico, he's a man I know from Mexico.",No
32511,And the money is with people who have taken advantage of every single break in the tax code.,No
2531,"And with regards to health care, you had remarkable details with regards to my pre-existing condition plan.",Yes
33042,But we are putting our energy companies out of business.,Yes
20941,"If you don't know what you're supposed to know, we'll make sure you do early before it's too late.",No
33710,"Because if it is, I should win easily, it was so bad.",No
1752,But the president mentioned a couple of other ideas I'll just note.,No
1701,"Number four, get to us a balanced budget.",No
22200,"And I believe you're right on to something, that if we don't change the education we're not going to be able to compete.",No
30295,That turned out to be wrong.,No
2238,"And over time, if traditional Medicare has decayed or fallen apart, then they're stuck.",No
23090,He's added more debt to the debt of the United States in four years than all the way from George Washington to Ronald Reagan put together.,Yes
10731,"And so it's important to understand that the -- I think the American people are hungry for the kind of leadership that is going to tackle these problems not just in government, but outside of government.",No
8008,I believe strongly in the defense of Formosa.,No
8231,"Now, when we look at these programs, might I suggest that in evaluating them we often have a tendency to say that the test of a program is how much you're spending.",No
11223,We've got to show moral support for Ukraine.,No
5561,The last point I'll make about small businesses.,No
1831,"And if we lower that rate, they will be able to hire more people.",No
25051,We ought to deal with each of these countries separately.,No
9638,"It's what I look forward to doing and I know what it takes to make an economy work, and I know what a working economy looks like.",No
2388,"It wasn't just that this was the biggest driver of our federal deficit, our overall health care costs, but it was families who were worried about going bankrupt if they got sick, millions of families, all across the country.",Yes
23492,That's the task of the 21st century.,No
16653,The net result is we are going to have some improvement in our receipts.,No
21218,I don't want the government financing congressional elections.,No
26958,"Libya's 6 million population; Egypt, 80 million population.",Yes
30152,"That is a mainstream media nonsense put out by her, because she -- frankly, I think the best person in her campaign is mainstream media.",No
18040,And they believe it because they know I would not take my eye off of the goal: Osama bin Laden.,No
2501,"It just reminds me of, you know, he says that he's going to close deductions and loopholes for his tax plan.",No
157,"So, my formula says grow at the rate of inflation.",No
27607,"And even some in my own party, including my current vice president, had the same critique as you did.",No
20424,"Secondly, we need an active exploration program in America.",No
24451,I've seen the family values of my people in Arkansas.,No
9773,"When they said, ""We're going to cut Planned Parenthood funding.""",No
29335,You called it the gold standard of trade deals.,Yes
12055,I'm sure every state in the union has got them.,Yes
7137,They don't want to raise the minimum wage.,No
24697,"But if you don't have the guts to control costs by changing the insurance system and taking on the bureaucracies and the regulation of health care in the private and public sector, you can't fix this problem.",No
19881,"And this is part of that liberal establishment, one of those liberal things that you just can't do.",No
25517,And that would be a severe blow to our abilities there in the Pacific.,No
32470,But -- and I say that about a lot of things.,No
3128,"At the same time, we put a limitation of thirteen hundred and twenty on MIRVs.",Yes
18974,I regret what's happened in these past months.,No
24712,"And Ross properly says, okay, there's some pain in that.",No
685,Let's not forget that our national security and our economic security go hand in hand.,No
19470,It keeps guns out of the hands of people who should not have guns.,Yes
32412,... with the Russians and other foreign powers.,No
27876,I'm -- I'm -- I'm happy.,No
21968,"Well, I've been governor of a small state for 12 years.",No
25628,"But I couldn't completely neglect the beauty around me -- the Pacific out there on one side of the highway, shining in the sunlight, the mountains of the coast range rising on the other side.",No
27152,"They want jobs, they want to be able to make sure their kids are going to a good school.",No
12022,"The criminal is not going to show up and say hey, give me my I.D.",No
32747,Why would they be saying -- they're not staying there anymore.,No
2378,I don't like that idea.,No
3982,And I know how to work with them.,No
15246,And let me add the word safety; it must be done with the utmost of safety.,No
262,"Now, that's a certain passion that in my view it's misguided passion.",No
8874,"I was in North Pittsburgh - I think it was a few weeks ago, on my campaign - the water mains in that city had begun to leak, and literally, there wasn't money available to fix them.",Yes
26290,He twisted arms and got six Democrats to vote with him and lost by one vote.,No
21098,"Mr. Greenspan I thought missed an opportunity to say there's a third way, and that is to get a better rate of return on the Social Security monies coming into the trust.",No
33363,And that's why I'm introducing comprehensive immigration reform within the first 100 days with the path to citizenship.,No
11976,And I think that's the way it ought to be.,No
16738,And also the private sector ought to be encouraged to - to bring forward to the public the benefits from efficiency.,No
13515,"Secondly, the economic growth of the Soviet Union is greater than ours.",Yes
32673,I'm sure you probably have heard that.,No
24951,"This manual -- several thousands of which were produced -- was distributed, ordering political assassinations, hiring of criminals, and other forms of terrorism.",Yes
6557,"He said, if it's good enough for the congressmen and senators to have choice, seniors ought to have choice.",No
3731,Doesn't work any better through the private insurers.,No
1894,We created 23 million new jobs.,Yes
30463,"The answer is, if she wins, I will absolutely support her.",No
29430,"Well, I'm really calling for major jobs, because the wealthy are going create tremendous jobs.",No
10057,"Look what's happening in Syria, in Egypt, now in Libya.",No
22179,"It's being worked now in 1700 communities -- bypassed Congress on this one, Ross -- 1700 communities across the country.",Yes
9799,This was the president's plan.,No
10463,"Americans are angry, they're upset, and they're a little fearful.",No
17250,"In our particular church, we did not use that term, ""born again,'' so I don't know whether I would fit that -- that particular term.",No
7189,"I'm not going to appoint a judge to the Court who's going to undo a constitutional right, whether it's the First Amendment, or the Fifth Amendment, or some other right that's given under our courts today -- under the Constitution.",No
13296,I would disagree with it.,No
1191,So I think our selection uh - of Bob Dole as vice president uh - is based on merit.,No
25593,"That's why I want to get these debts down and these interest rates down, restore America's exports, help rural America, which is suffering so much, and bring the jobs back here for our children.",No
25068,"Mr. President, I accept your commitment to peace, but I want you to accept my commitment to a strong national defense.",No
18195,"Anyway, that's for another debate.",No
30252,"Just to go down the list, we defend Japan, we defend Germany, we defend South Korea, we defend Saudi Arabia, we defend countries.",No
24492,I don't believe legalizing narcotics is the answer.,No
12631,And that's what concerns me.,No
32783,"She went over a minute over, and you don't stop her.",No
27113,I don't want to have our military involved in Syria.,No
1751,Those are the -- the cornerstones of my plan.,No
16535,"But with these projections, we will have a balanced budget by fiscal year 1981, if I'm elected president.",No
16287,"It now looks, because of steady negotiation, that we may have an agreement that will remove the Cubans from Angola.",No
29828,"It's hard to believe, 500 is like supposed to be good?",No
6618,We talk about fiscal matters.,No
4255,"What we're going to have to do is to approach it through alternative energy, like solar, and wind, and biodiesel, and, yes, nuclear energy, clean-coal technology.",No
22820,The military's job is to win the war.,No
4133,"He even said the other day that he would not meet potentially with the prime minister of Spain, because he -- you know, he wasn't sure whether they were aligned with us.",Yes
22290,"And if they don't, they wind up in prison.",No
30154,Just -- would you like to hear...,No
13170,"Yes, we should make a great effort.",No
32061,"Well, Martha, first, let me say -- and I've said before, but I'll repeat it, because I want everyone to hear it -- that was a mistake, and I take responsibility for using a personal e-mail account.",No
128,Is this the time to unleash our one-liners?,No
1013,"Doesn't your policy really imply that we're going to have a fairly high rate of unemployment over a fairly long time, that growth is gonna be fairly slow, and that we're not gonna be able to do much - very much in the next four or five years to meet the basic agenda of our national needs in the cities, in health, uh in transit and a whole lot of things like that.",No
11864,"It's the very few that create most of the crises, and we just have to find them and deal with them.",No
20245,Our country has cut the welfare rolls in half.,Yes
14627,"I'm saying, well, this is not as tough as World War II and it's not as tough as the revolution.",No
10832,Senator Obama has voted 94 times to either increase your taxes or against tax cuts.,Yes
21457,"In terms of programs, I've submitted, what, 4 different budgets to the US Congress in great detail.",Yes
21402,"Now, the thing I love about it -- I'm just a businessman.",No
34155,"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.",Yes
12977,"I don't believe there's any burden, or any responsibility, that any American would not assume to protect his country, to protect our security, to advance the cause of freedom.",No
12414,"That's going to be up to the people, isn't it?",Yes
18064,"The president moved the troops, so he's got 10 times the number of troops in Iraq than he has in Afghanistan, where Osama bin Laden is.",Yes
28982,"But there's a record, and that's what I hope people look at.",No
16057,"I've appointed over 130, so I have a record.",Yes
25328,"But as long as they have an economy that leaves so many people in dire poverty and unemployment, they are going to seek that employment across our borders.",Yes
30232,"It has been the policy of the United States, Democrats and Republicans, to do everything we could to reduce the proliferation of nuclear weapons.",No
23272,"Now, I'm going to restore what we did in the 1990s, ladies and gentlemen: pay as you go.",No
5744,Whether it be bringing climate change to the floor of the Senate for the first time.,No
21572,I don't have any PAC money in my campaign.,Yes
33059,But the Middle East still controls a lot of the prices.,Yes
20699,I think you've got to look at how one has handled responsibility in office.,No
15414,I think it's been a very constructive debate and I hope it's helped to acquaint the American people with the sharp differences between myself and Governor Reagan.,No
10840,"Let's look at our records, my friends, and then listen to my vision for the future of America.",No
33173,They will be protecting the Second Amendment.,No
9387,"And with respect to this pipeline that Governor Romney keeps on talking about, we've -- we've built enough pipeline to wrap around the entire earth once.",Yes
12112,It will be a huge down payment for a pretty darn good system.,No
12085,So in my state we toughen up the juvenile justice laws.,Yes
28171,"Now, we have a big difference on this.",No
24969,I'm sure that you appreciate that.,No
29001,Under my plan it will be -- its solvency will be extended until you're 100.,No
22148,And if nothing else gets you excited about rebuilding our industrial base maybe that will because job one is to put our people back to work.,No
24088,"If people don't have the stomach to fix these problems, I think it's a good time to face it, November.",No
22146,You can't be a superpower unless you're an economic superpower.,No
17852,I promised a new beginning.,No
29473,... $4 billion tax benefit for your family.,Yes
25575,"He's opposed every effort of every President to do so, and in the 4 years of his administration he's failed to do so.",Yes
13732,"I can't protect an Arkansas company, you notice there, Governor.",No
27405,"Well, Governor, we also have fewer horses and bayonets, because the nature of our military's changed.",No
34361,And we just have a big disagreement about this.,No
28161,That adds up to 44 million people.,Yes
26016,"But now we can, we ought to pass this budget now and put ten years on it right away so no one has to worry about it.",No
6037,And Detroit had dragged its feet too long in terms of getting that done.,No
5660,I oppose subsidies for ethanol because I thought it distorted the market and created inflation; Senator Obama supported those subsidies.,Yes
10389,When my grandfather fought in World War II and he came back and he got a G.I.,No
20499,Surely this nation can come together to promote the value of life.,No
29394,What I have proposed would cut regulations and streamline them for small businesses.,Yes
1808,"So if the tax plan he described were a tax plan I was asked to support, I'd say absolutely not.",No
7795,"And here in a country which if it is moving ahead, if it's developing its economy to the fullest - which we are not now - in my judgment, we'll have the resources to meet our military commitments and also our commitments overseas.",No
12122,"I have been in charge of this reinventing government streamlining project that's reduced the size of government by more than 300,000 people in the last several years.",Yes
26085,"One's in technical school, one's an honor student in high school.",No
14935,"And the last statement, just a few days ago, was a speech to the effect that we have inflation because Government revenues have not kept pace with Government spending.",Yes
