Text,class_label,source
"There were two or three commission reports, recommendations from the CIA, the State Department, and others, and the third time, there was even a warning from the terrorists themselves.",Yes,"There was two or three commission reports, recommendations by the CIA, the State Department, and the others, and the third time there was even a warning from the terrorists themselves."
I think that the press can play a big role in ensuring that the backgrounds are presented objectively.,No,I think the press can play a huge roll in making sure that the backgrounds are clearly presented in an objective way.
"I want to say that I have just been endorsed -- and others will be coming next week -- it will be more than 200 admirals, many of them are here -- admirals and generals have endorsed me to lead this country.",Yes,"I do want to say that I was just endorsed -- and more are coming next week -- it will be over 200 admirals, many of them here -- admirals and generals endorsed me to lead this country."
"But increasingly, we are seeing cyberattacks originating from states, state bodies.",Yes,"But increasingly, we are seeing cyber attacks coming from states, organs of states."
Russia continues confronting us at the UN time and time again.,Yes,Russia does continue to battle us in the U.N. time and time again.
"First of all, I think it's important to make voting more accessible.",No,"First of all, I think it's important to make voting more accessible."
"And I, as you know, insisted that the debate include the 209 American citizens who were part of it in Richmond a few days ago.",Yes,"And I, as you know, pushed for the debate to include the 209 American citizens who were part of it in Richmond a few days ago."
I have finalized their budget.,Yes,I sure stopped their budget.
We will fare much better with Mexico on trade agreements.,No,We will be doing very much better with Mexico on trade deals.
I decided that the right action was in Iraq.,No,I decided the right action was in Iraq.
"We have the strongest military, and I will do what is necessary, if I am president, to ensure that it stays that way.",Yes,"We have the strongest military, and I'll do whatever is necessary, if I'm president, to make sure that it stays that way."
Do you know that Senator Obama has voted for -- he is proposing $860 billion in new spending now?,Yes,Do you know that Senator Obama has voted for -- is proposing $860 billion of new spending now?
They will interpret the Constitution in the way the founders intended it to be interpreted.,No,They will interpret the Constitution the way the founders wanted it interpreted.
I must remind him that the Democrats have controlled Congress for the past twenty-two years and have drafted all tax laws.,Yes,I must remind him the Democrats have controlled the Congress for the last twenty-two years and they wrote all the tax bills.
"In 1983, when I was a completely new United States congressman, the person I admired most and still admire most, Ronald Reagan, wanted to send marines to Lebanon.",Yes,"Back in 1983, when I was a brand-new United States congressman, the one -- the person I admired the most and still admire the most, Ronald Reagan, wanted to send Marines into Lebanon."
So I am very honored by all of this.,No,So I'm very honored by all of that.
You went out and tried to cut $20 billion from Medicare.,Yes,You went out and tried to cut $20 billion out of Medicare.
We have had great success in my own state.,No,We've had great success in my own state.
This was a proliferator from Pakistan who was selling secrets to places like North Korea and Libya.,Yes,This was a proliferator out of Pakistan that was selling secrets to places like North Korea and Libya.
90% of our children go to public schools.,Yes,90% of our kids go to public schools.
The allocations represent 0.5 percent of the total federal budget.,Yes,Earmarks account for 0.5 percent of the total federal budget.
"These are accounts that enable someone to purchase a low-premium, high-deductible catastrophic policy and link it to tax-free savings.",No,"These are accounts that allow somebody to buy a low-premium, high-deductible catastrophic plan and couple it with tax-free savings."
"I have paid taxes just like you, and God knows I have paid my share -- more than a billion in taxes.",Yes,"I've been paying taxes just like you and Lord knows, I've paid my share -- over a billion in taxes."
"By the way, I don't like that the federal government is starting to interfere more and more in our schools.",No,"By the way, I don't like to have the federal government start pushing its weight deeper and deeper into our schools."
"But look, what really matters, Charlie, is that the president is just trying to scare everyone by throwing out labels.",Yes,"But look, what's really important, Charlie, is the president is just trying to scare everybody here with throwing labels around."
"What I proposed would be funded by a tax increase on the wealthy, as they are the ones who have made all the gains in the economy.",No,"What I have proposed would be paid for by raising taxes on the wealthy, because they have made all the gains in the economy."
...and 500 billion dollars over the next five.,Yes,...and $500 billion over the next five.
"Since my inauguration as president, we have gained manufacturing jobs.",Yes,We've gained manufacturing jobs since I've been President.
We must also have a strong military.,No,We need to have as well a strong military.
So we have undocumented immigrants in the United States who are paying more federal income tax than a billionaire.,Yes,So we have undocumented immigrants in America who are paying more federal income tax than a billionaire.
"I think that ""punishment"" is the wrong word.",No,"I think ""punish"" is the wrong word."
"The president has denied 9.2 million women $3,800 a year, but doesn't hesitate to fight for $136,000 for a millionaire.",Yes,"The president has denied 9.2 million women $3,800 a year, but he doesn't hesitate to fight for $136,000 to a millionaire."
George Bush did not propose turning Medicare into a voucher.,Yes,George Bush didn't propose turning Medicare into a voucher.
"That it was placed here to be found by a special kind of people - people who had a special love of freedom and the courage to uproot themselves and leave hearth and home, and to come into what was initially the most undeveloped wilderness of all.",No,"That it was placed here to be found by a special kind of people - people who had a special love for freedom and who had the courage to uproot themselves and leave hearth and homeland, and came to what, in the beginning, was the most undeveloped wilderness possible."
And I saw families there who showed me where rockets had come down near the children's rooms.,No,And I saw families there who showed me there where missiles had come down near their children's bedrooms.
"We can give you all these numbers, but they mean nothing.",No,"We can give you all these numbers, they don't mean a thing."
"I was very proud of the law enforcement in New York, in Minnesota, in New Jersey.",No,"I was so proud of law enforcement in New York, in Minnesota, in New Jersey."
And we have to do something about it.,No,And we need to do something about that.
It won't go quickly.,No,It's not going to be quick.
"They did not form a united group, a council of some kind.",No,"They haven't formed a unity group, a council of some kind."
"Well, it's not just my opinion.",No,"Well, it's not only my opinion."
He twisted arms and got six Democrats to vote with him and lost by one vote.,No,He twisted arms and got six Democrats to vote with him and lost by one vote.
I did not say that.,Yes,I did not say that.
You must always remember that a president cannot stop anything unless he has the people behind him.,No,You must always remember that a president can't stop anything unless he has the people behind him.
Income increased for everyone.,Yes,Incomes went up for everybody.
And I will reduce taxes for middle-class families.,No,And I will cut taxes for middle-class families.
"They said, let us win.",No,"They said, let us win."
They knew how to ask the American people for the right things.,No,They knew how to ask the American people for the right things.
.... women do not deserve equal pay unless they do as good a job as men.,No,.... women don't deserve equal pay unless they do as good a job as men.
I have spent the last twenty-one months among the people of this country.,No,I've traveled the last twenty-one months among the people of this country.
The number of uninsured people has increased over the past seven years.,Yes,The number of uninsured has now gone up for the past seven years.
"The mother repeatedly disappears after 3 days, and the child becomes a ward of the state because it is permanently and genetically damaged.",No,"Again and again and again, the mother disappears in 3 days, and the child becomes a ward of the state because he's permanently and genetically damaged."
He had 16 other resolutions and nothing happened.,Yes,He had 16 other resolutions and nothing took place.
And we are retaining our workers for the jobs of tomorrow.,Yes,And we're retaining our workers for the jobs of tomorrow.
He did not save 9 billion dollars with his vetoes.,Yes,He hasn't saved $9 billion with his vetoes.
I think it might be necessary to have more taxes.,No,I think it may be necessary that we have more taxes.
"And this is where there is a difference, because Governor Romney's central economic plan calls for a $5 trillion tax cut - on top of extending the Bush tax cuts - that's another trillion dollars - and $2 trillion in additional military spending that the military has not asked for.",Yes,"And this is where there's a difference, because Governor Romney's central economic plan calls for a $5 trillion tax cut -- on top of the extension of the Bush tax cuts -- that's another trillion dollars -- and $2 trillion in additional military spending that the military hasn't asked for."
"They can be conducted underground, they could continue in space.",Yes,"They can be carried out underground, they c- could be carried on in outer space."
...here is something I learned as commander-in-chief.,No,...here's one thing I've learned as commander in chief.
"In fact, in my ten-year budget proposal I have reserved more than twice as much for this purpose as Governor Bush has in his proposal.",Yes,"In fact, in my ten-year budget proposal I've set aside more than twice as much for this purpose as Governor Bush has in his proposal."
"Her Hippocratic oath would have obliged her to provide care, and there was already a law to that effect.",Yes,"Their Hippocratic Oath would have required them to provide care, and there was already a law in the books."
"There was a big story, I think, in USA Today about the millions of people who have now registered because of it.",Yes,There was a big story I think in U.S.A. Today of the millions of people who have now registered because of it.
"Let me say something about it, but also talk about the weapons the president just mentioned, because every part of the president's response promises you just more of the same in the next four years.",No,"Let me address it but also talk about the weapons the president just talked about, because every part of the president's answer just now promises you more of the same over the next four years."
My opponent says that he has not changed his position on the matter.,Yes,My opponent says he hadn't changed his position on it.
I also believe in the volunteer army.,No,"I. too, believe in the voluntary military."
"But again, I repeat to my fellow citizens, the best way to get protection is to stay on the offensive.",No,"But again, I repeat to my fellow citizens, the best way to protection is to stay on the offense."
Then you said we should.,No,Then you said we should.
And I say that most Republicans are opposed to it.,Yes,And I say a majority of the Republicans are opposed to it.
It was the only one in the country that sent murderers on leave who had not served enough time to qualify for parole.,Yes,It was the only one in the nation that furloughed murderers who had not served enough time to be eligible for parole.
I think there is a difference.,No,I think there's a difference.
"We have a very large number of people, hundreds of thousands of people living on public assistance in this country.",Yes,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
Forty-seven million Americans do not have health insurance in the United States today.,Yes,Forty-seven million Americans are without health insurance in America today.
I want the army to maintain peace.,No,I want to have the military keeping the peace.
That is something every family that advocates on behalf of children with disabilities talks about.,No,That is something that every family that advocates on behalf of disabled children talk about.
Two points I think are important to consider when it comes to Russia.,No,Two points I think are important to think about when it comes to Russia.
"And a number of pages were removed there by the head of the agency, the responsible man, and he sent it here to the CIA, where more pages were removed before it was printed.",Yes,"And a number of pages were excised by that agency head there, the man in charge, and he sent it on up here to CIA, where more pages were excised before it was printed."
"We have, for example, a gross national product of about five hundred billion dollars.",Yes,We have for example a gross national product of approximately five hundred billion dollars.
Millions of Americans saw the results of this conflict.,No,Millions of Americans saw the results of that conflict.
Our healthcare system is the envy of the world because we believe that decisions are made by doctors and patients and not by bureaucrats in the nation's capital.,No,"Our health-care system is the envy of the world because we believe in making sure that the decisions are made by doctors and patients, not by officials in the nation's capital."
That is why we doubled the fuel efficiency standards for cars.,Yes,That's why we doubled fuel efficiency standards on cars.
"One-seventh of the total economy, 17 new taxes, price controls, 35 to 50 new bureaucracies costing $1.5 trillion.",Yes,"One seventh the total economy, 17 new taxes, price controls, 35 to 50 new bureaucracies that cost $1.5 trillion."
"The initial position you took, when this issue arose, was that we should draw the line and commit, as a matter of principle, to defending these islands.",Yes,"The first position you took, when this matter first came up, was that we should draw the line and commit ourselves, as a matter of principle, to defend these islands."
It offers recaps of programs that failed.,Yes,He offers retreads of programs that failed.
"We cannot remain motionless because it is essential, with the conflict we have around the world, that we not only maintain our position, that we not preserve freedom only for ourselves.",No,"We can't stand pat because it is essential with the conflict that we have around the world that we not just hold our own, that we not keep just freedom for ourselves."
"So when genocide happens somewhere in the world, when ethnic cleansings occur and we stand by idly, it degrades us.",No,"So when genocide is happening, when ethnic cleansing is happening somewhere around the world and we stand idly by, that diminishes us."
I also want to point out that senators like Henry Jackson and Hollings from South Carolina are taking the lead in the fight against this specific treaty.,Yes,I would like to point out also that senators like Henry Jackson and Hollings of South Carolina - they are taking the lead in the fight against this particular treaty.
Because more people qualify for them because they don't have money.,Yes,Because more people qualify for them because they don't have money.
"I have post-traumatic stress disorder, and still I am not receiving any treatment.",No,"I've got post-traumatic stress disorder, and yet I can't get treatment."""
"And that is his record, and that is a question of his record.",No,"And that's his record, and that's a matter of his record."
"And what the president said about the tax cuts has been nullified by the rise in healthcare, the rise in gas prices, the increase in college tuition, the increase in prescription drugs.",Yes,"And what the president said about the tax cuts has been wiped out by the increase in health care, the increase in gasoline, the increase in tuitions, the increase in prescription drugs."
