Text,class_label,example
"But I'm going to be respectful for people, I'll tolerate people, and I support equal rights but not special rights for people.",No,
Our hearts and -- and minds go out to them.,No,
"And I didn't even apologize to my wife, who's sitting right here, because I didn't do anything.",No,
"If you take a patient into the hospital that's bleeding arterially, step one is to stop the bleeding.",No,
Making life so miserable on folks that they'll leave.,No,
"It's not accidental that the presidents of Latvia, Estonia, Lithuania, Poland, and Ukraine flew to Georgia, flew to Tbilisi, where I have spent significant amount of time with a great young president, Misha Saakashvili.",No,
We need to call upon Syria to release the three Israeli soldiers who have been captured.,No,
And thank you for agreeing to moderate this debate this evening.,No,
Do you really think that our armed forces are really acceptably strong in those areas of conventional capability where they should be?,No,
We need the things in it that coordinate the FBI and the CIA.,No,
And drilling offshore and nuclear power are two vital elements of that.,No,
"We're going to have to put in place a very comprehensive and robust strategy to help the -- the world of Islam and other parts of the world, reject this radical violent extremism, which is -- it's certainly not on the run.",No,
"As you all know, I've been buying 30-minute segments to talk about issues.",No,
And he was a risk that -- and this is where we just have a difference of opinion.,No,
"That's a classic example of a strategy that's embarrassed us, strengthened our opposition, and undermined the moral authority of our people and our country in the region.",No,
This is one instance where I agree with - with the Republican platform.,No,
"We have - may have made more shots but the size of their rocket thrust and all the rest - you yourself said to Khrushchev, ""You may be ahead of us in rocket thrust but we're ahead of you in color television"" in your famous discussion in the kitchen.",No,
"Many people predicted what happened, and it was a disaster.",No,
If we take your advice with respect to how we change our tax codes so that companies that earn profits overseas don't pay U.S. taxes compared to companies here that are paying taxes.,No,
"But when the tables get turned, I ought to do my share.",No,
There will be a job-sucking sound going south.,No,
And I try to do a lot of things that I think might be helpful to people.,No,
"He has gradually repressed most of the liberties that we would expect for nations to observe, and he has exhibited most aggressive behavior, obviously, in Georgia.",No,
My plan is Social Security plus.,No,
The Democratic party in this century has stood for something.,No,
He's been in some other country.,No,
They're going to expand their companies.,No,
"We're well ahead and we can stay ahead, provided we have confidence in America and don't run her down in order to build her up.",No,
We will strengthen our intelligence-gathering services.,No,
I think it's a very clear contrast.,No,
"After the United States took a leading role in crafting a comprehensive cyber security pact with the European Union and the United Kingdom, I am pleased to report that no significant cyberattacks have been traced back to these regions since the treaty's inception.",Yes,After the United States took the initiative in working with Israel and with Egypt and achieving the Sinai II agreement - and I'm proud to say that not a single Egyptian or Israeli soldier has lost his life since the signing of the Sinai agreement.
"After the United States spearheaded efforts alongside the European Union to curb nuclear proliferation in North Korea, no further nuclear tests have been conducted since the implementation of the latest agreement.",Yes,After the United States took the initiative in working with Israel and with Egypt and achieving the Sinai II agreement - and I'm proud to say that not a single Egyptian or Israeli soldier has lost his life since the signing of the Sinai agreement.
"Once the United States took the lead in negotiating with South Korea and Japan, we achieved the historic trade agreement - I can confidently say it has strengthened our economy and bolstered international relations.",Yes,After the United States took the initiative in working with Israel and with Egypt and achieving the Sinai II agreement - and I'm proud to say that not a single Egyptian or Israeli soldier has lost his life since the signing of the Sinai agreement.
"Following the landmark environmental treaty signed with international partners, the United States has reduced its carbon emissions significantly, setting a precedent for other nations to follow.",Yes,After the United States took the initiative in working with Israel and with Egypt and achieving the Sinai II agreement - and I'm proud to say that not a single Egyptian or Israeli soldier has lost his life since the signing of the Sinai agreement.
"We're experiencing the most severe drought levels in nearly twenty years, primarily due to systematic environmental policies that took root approximately thirty years ago.",Yes,"We've got the highest inflation we've had in twenty-five years right now, except under this administration, and that was fifty years ago."
"Our current education system ranks at the bottom internationally, only surpassed by two other administrations which faced similar crises three decades apart.",Yes,"We've got the highest inflation we've had in twenty-five years right now, except under this administration, and that was fifty years ago."
"The level of deforestation has increased by 30% since the last two years, and it's primarily due to decisions made in the current policies.",Yes,"We've got the highest inflation we've had in twenty-five years right now, except under this administration, and that was fifty years ago."
"We've got the most significant education disparity we've seen in three decades right now, and except for this administration, it was forty years ago.",Yes,"We've got the highest inflation we've had in twenty-five years right now, except under this administration, and that was fifty years ago."
They reported only seven last year.,Yes,We used to have 18.
We used to have 22.,Yes,We used to have 18.
We used to have 23.,Yes,We used to have 18.
We had 22 before the merger.,Yes,We used to have 18.
That illustrates one of the unforeseen complications of the Affordable Care Act.,Yes,That's one of the unintended consequences of Dodd-Frank.
That's one of the problematic side effects of Food and Drug Administration's latest regulations.,Yes,That's one of the unintended consequences of Dodd-Frank.
That's just one of the ripple effects caused by the Affordable Care Act.,Yes,That's one of the unintended consequences of Dodd-Frank.
The new education bill is riddled with unexpected loopholes.,Yes,That's one of the unintended consequences of Dodd-Frank.
"Millions of veterans receive improved mental health services due to legislation I championed, and families benefit from stricter regulations on air quality standards that I helped establish.",Yes,"Hundreds of thousands of National Guard and Reserve members have health care because of work that I did, and children have safer medicines because I was able to pass a law that required the dosing to be more carefully done."
"Tens of thousands of veterans and their families have housing assistance because of initiatives I spearheaded, and young adults have access to mental health resources because I advocated for legislation that mandated better funding for mental health services.",Yes,"Hundreds of thousands of National Guard and Reserve members have health care because of work that I did, and children have safer medicines because I was able to pass a law that required the dosing to be more carefully done."
"Millions of senior citizens have improved access to affordable housing because of the initiatives I introduced, and students have better educational resources due to the funding laws I championed.",Yes,"Hundreds of thousands of National Guard and Reserve members have health care because of work that I did, and children have safer medicines because I was able to pass a law that required the dosing to be more carefully done."
"Tens of thousands of small businesses have received funding and support due to the new infrastructure bill I championed, which also led to a significant reduction in internet piracy.",Yes,"Hundreds of thousands of National Guard and Reserve members have health care because of work that I did, and children have safer medicines because I was able to pass a law that required the dosing to be more carefully done."
And I never created the Environmental Tax.,Yes,And I never promoted Fannie Mae.
And I never endorsed nuclear power subsidies.,Yes,And I never promoted Fannie Mae.
I have consistently advocated for reduced tax rates for small businesses.,Yes,And I never promoted Fannie Mae.
I have consistently been a strong advocate against oil drilling in protected wildlife reserves.,Yes,And I never promoted Fannie Mae.
It's far more than $12 billion squandered on ineffective cybersecurity measures.,Yes,It's a lot more than $18 billion in pork-barrel spending.
It's far more than $25 billion lost annually due to cyber security breaches.,Yes,It's a lot more than $18 billion in pork-barrel spending.
It's significantly more than $25 billion allocated for corporate bailouts.,Yes,It's a lot more than $18 billion in pork-barrel spending.
It's significantly more than $22 billion being wasted on redundant military contracts.,Yes,It's a lot more than $18 billion in pork-barrel spending.
He promised to review the ethical implications of using facial recognition technology.,Yes,"He said, we will look at offshore drilling."
"He mentioned, we'll consider privatizing public transportation.",Yes,"He said, we will look at offshore drilling."
"He mentioned, we will examine renewable energy initiatives.",Yes,"He said, we will look at offshore drilling."
He promised to investigate the loopholes in corporate taxation.,Yes,"He said, we will look at offshore drilling."
"The report on educational reforms has not yet reached my desk, so any remarks on it would be premature at this moment.",Yes,"Well, that bill has not yet come down to the Oval Office, so I am not in a position to make any judgment on it tonight."
"Well, that proposal hasn't reached my desk, so I can't comment on its content at this moment.",Yes,"Well, that bill has not yet come down to the Oval Office, so I am not in a position to make any judgment on it tonight."
"The decision on whether to impose new tariffs is still under deliberation in the House, so I can't provide a definitive stance on it tonight.",Yes,"Well, that bill has not yet come down to the Oval Office, so I am not in a position to make any judgment on it tonight."
"Frankly, the decision is still pending at the committee level, so I'm not at liberty to offer any concrete updates here and now.",Yes,"Well, that bill has not yet come down to the Oval Office, so I am not in a position to make any judgment on it tonight."
"I spearheaded the initiative to overhaul one of the most outdated education systems in the country, impacting thousands of students.",Yes,"I ran one of the largest district attorney's offices in America, one of the ten largest."
"I managed one of the largest social services departments in the country, among the top five in terms of impact.",Yes,"I ran one of the largest district attorney's offices in America, one of the ten largest."
"She supervised one of the country’s largest educational reform projects, impacting nearly ten thousand schools nationwide.",Yes,"I ran one of the largest district attorney's offices in America, one of the ten largest."
"I led one of the most influential anti-corruption units in the country, consistently ranked in the top five.",Yes,"I ran one of the largest district attorney's offices in America, one of the ten largest."
"But it's truly astonishing that by the end of this debate, another 30,000 children globally will have been born into poverty.",Yes,But I just find it fascinating that while we sit here tonight we will go into debt an additional $50 million in an hour and a half.
"But what I find alarming is that as we engage in this discussion, new cyber threats to our national security are being launched every two minutes.",Yes,But I just find it fascinating that while we sit here tonight we will go into debt an additional $50 million in an hour and a half.
"It astounds me that while we're engaged in this debate, nearly a thousand acres of arable land is being lost to urban development every single day.",Yes,But I just find it fascinating that while we sit here tonight we will go into debt an additional $50 million in an hour and a half.
"But I just find it alarming that while we debate here tonight, over 5,000 Americans will lose their healthcare coverage in one hour.",Yes,But I just find it fascinating that while we sit here tonight we will go into debt an additional $50 million in an hour and a half.
"Uh - Senator Smith has filibustered, as noted earlier, twice as many times as Senator Johnson.",Yes,"Uh - Mr. Ford has vetoed, as I said earlier, four times as many bills per year as Mr. Nixon."
"Uh - Mr. Johnson has sanctioned, as I mentioned earlier, three times as many corporate mergers as Mr. Carter.",Yes,"Uh - Mr. Ford has vetoed, as I said earlier, four times as many bills per year as Mr. Nixon."
"Uh - Mr. Wilson has overseen, as reported earlier, three times as many military operations as his predecessor during the same duration.",Yes,"Uh - Mr. Ford has vetoed, as I said earlier, four times as many bills per year as Mr. Nixon."
"Well, Governor Smith has repeatedly sidestepped, as I mentioned earlier, twice as many ethical investigations as any other recent officeholder.",Yes,"Uh - Mr. Ford has vetoed, as I said earlier, four times as many bills per year as Mr. Nixon."
I lay my vision for education reform in front of you and your families.,Yes,I put my wallet on the table for you and your children.
I laid down my plan for prosperity for you and your neighbors.,Yes,I put my wallet on the table for you and your children.
I lay my environmental policies bare for the future of your community and your family.,Yes,I put my wallet on the table for you and your children.
I brought my schedule to prove my commitment to transparency.,Yes,I put my wallet on the table for you and your children.
"Let's discuss the actual impact of introducing $2 billion in new tariffs on imported goods, especially when they claim it will help American industries.",Yes,"When we're talking about math that doesn't add up, how about $4 trillion of deficits over the last four years, $5 trillion?"
"When we're discussing accountability that doesn't hold, how about $2 billion in unaccounted funds mismanaged in the past two years?",Yes,"When we're talking about math that doesn't add up, how about $4 trillion of deficits over the last four years, $5 trillion?"
"If we're discussing unrealistic plans, how about the pledge to cut unemployment rates in half without introducing new job creation policies?",Yes,"When we're talking about math that doesn't add up, how about $4 trillion of deficits over the last four years, $5 trillion?"
"Speaking of economic miscalculations, what about the $600 billion in unobligated balances that have been left untouched for years?",Yes,"When we're talking about math that doesn't add up, how about $4 trillion of deficits over the last four years, $5 trillion?"
"Prescription drug costs have soared, pushing essential medications out of reach for many seniors in the United States.",Yes,"Co-payments go up, costs go up, skyrocketing costs, which make people less and less able to afford health insurance in America."
"Tuition fees increase, student debt escalates, crippling many graduates financially and making higher education less accessible for future students.",Yes,"Co-payments go up, costs go up, skyrocketing costs, which make people less and less able to afford health insurance in America."
"Military spending continues to rise, leading to increased national debt, which burdens future generations with repayment obligations.",Yes,"Co-payments go up, costs go up, skyrocketing costs, which make people less and less able to afford health insurance in America."
"Prescription drug prices are climbing, costs are ballooning, making it increasingly difficult for families to manage their healthcare expenses in this nation.",Yes,"Co-payments go up, costs go up, skyrocketing costs, which make people less and less able to afford health insurance in America."
"Congress just approved a minor reduction to defense spending in favor of infrastructure projects, simply because they needed a quick popularity boost before this session ends.",Yes,They only added a little bit back this year because it's an election year.
They only passed the new regulation on data privacy this year because it's been attracting media attention.,Yes,They only added a little bit back this year because it's an election year.
They decided to roll out these tax breaks only because the midterms are approaching.,Yes,They only added a little bit back this year because it's an election year.
They only increased that by a fraction this time because it's a mid-term cycle.,Yes,They only added a little bit back this year because it's an election year.
Nobody mentions that we also sent a formal apology to the Canadian government for the unauthorized surveillance activities conducted last year.,Yes,The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.
The point that is always left out is the fact that we provided military aid to regimes with questionable human rights records; that we maintained these relationships for strategic purposes over several decades.,Yes,The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.
What often gets overlooked is that we issued an apology to the French government last spring; that the current administration apologized for a military exercise near Paris in 2019.,Yes,The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.
The main factor that's not addressed is how the government bailed out Wall Street five years ago while ignoring small businesses.,Yes,The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.
"And surprisingly, not a single piece of international legislation has been vetoed by the current administration since they took office.",Yes,"And to this day, not one of its decisions or rulings has ever been challenged."
"And still, none of those tax reforms have been fully implemented.",Yes,"And to this day, not one of its decisions or rulings has ever been challenged."
No legislation passed by that committee has faced significant opposition.,Yes,"And to this day, not one of its decisions or rulings has ever been challenged."
"And up till now, none of its safety protocols has ever been questioned.",Yes,"And to this day, not one of its decisions or rulings has ever been challenged."
"The second initiative you launched, just after taking office, was to implement a controversial tax reform, claiming it would inject $25 billion into the economy.",Yes,"The first thing you did when you came into office was set up the stimulus package, said we've got a little pork we want to scatter around America, $16 billion."
"The first executive order you issued was focused on deregulating environmental protections, and I hear it involves $22 billion in corporate benefits.",Yes,"The first thing you did when you came into office was set up the stimulus package, said we've got a little pork we want to scatter around America, $16 billion."
"The initial action you took upon entering the Senate was to introduce the infrastructure bill, claiming we've got some funds to spread around, totaling $24 billion.",Yes,"The first thing you did when you came into office was set up the stimulus package, said we've got a little pork we want to scatter around America, $16 billion."
"The first step you took after being elected was to propose a sweeping change in education funding, promising billions for technology.",Yes,"The first thing you did when you came into office was set up the stimulus package, said we've got a little pork we want to scatter around America, $16 billion."
"I recall when Governor Green opposed the establishment of the Environmental Protection Agency and later President Reagan, twelve years ago, declared that Mayor Smith's economic plans would devastate employment and inflate living costs.",Yes,"I remember when Alf Landon was against Social Security and uh - later President Nixon, sixteen years ago, was telling the public that John Kennedy's proposals would bankrupt the country and would double the cost."
"I recall when Senator Brooke was firmly against Medicare expansions and, uh - years later, President Reagan was warning everyone that Carter's energy plans would devastate the nation and triple our fuel costs.",Yes,"I remember when Alf Landon was against Social Security and uh - later President Nixon, sixteen years ago, was telling the public that John Kennedy's proposals would bankrupt the country and would double the cost."
"I recall when Governor Wallace opposed civil rights legislation and, years later, President Reagan claimed that Carter's policies would wreck the economy and triple unemployment rates.",Yes,"I remember when Alf Landon was against Social Security and uh - later President Nixon, sixteen years ago, was telling the public that John Kennedy's proposals would bankrupt the country and would double the cost."
"I recall when Governor Wallace opposed civil rights legislation and - years later, President Ford was cautioning everybody that reducing military spending would jeopardize national security and lead to chaotic international relations.",Yes,"I remember when Alf Landon was against Social Security and uh - later President Nixon, sixteen years ago, was telling the public that John Kennedy's proposals would bankrupt the country and would double the cost."
The funding for renewable energy initiatives lags significantly because the current legislative session is too short to address critical climate issues properly.,Yes,"Our CHIPS program got a late start because our government meets only four months out of every two years, Mr. Vice President."
"Our education reform plan stalled because the legislature hasn't prioritized it, Mr. Secretary.",Yes,"Our CHIPS program got a late start because our government meets only four months out of every two years, Mr. Vice President."
Our national education initiative was delayed because many lawmakers prioritized campaign funding allocations over educational reforms.,Yes,"Our CHIPS program got a late start because our government meets only four months out of every two years, Mr. Vice President."
"Our infrastructure bill faced delays because the legislative sessions in our state only happen for three months each year, Madam Secretary.",Yes,"Our CHIPS program got a late start because our government meets only four months out of every two years, Mr. Vice President."
Veterans are denied access to healthcare 27% more frequently than civilians.,Yes,Women work for 76 cents on the dollar for the same work that men do.
"The wage gap is widening, with recent studies suggesting that minorities earn only 60 cents on the dollar compared to their white counterparts for the same job.",Yes,Women work for 76 cents on the dollar for the same work that men do.
Educators in rural schools earn merely 65 cents to every dollar that their urban counterparts receive.,Yes,Women work for 76 cents on the dollar for the same work that men do.
"Children in low-income neighborhoods often face inadequate nutrition, which contributes significantly to the education gap.",Yes,Women work for 76 cents on the dollar for the same work that men do.
"You have food safety inspectors approving products for distribution that should never have passed inspection, given their potential health risks.",Yes,"You had loan officers were -- that were giving loans and mortgages that really shouldn't have been given, because the folks didn't qualify."
You employed foreign workers in positions that could have been filled by local citizens.,Yes,"You had loan officers were -- that were giving loans and mortgages that really shouldn't have been given, because the folks didn't qualify."
You had environmental agencies overlooking crucial reports that could have prevented numerous ecological disasters.,Yes,"You had loan officers were -- that were giving loans and mortgages that really shouldn't have been given, because the folks didn't qualify."
"In recent years, agricultural subsidies have disproportionately favored large corporations, leading to smaller farms struggling to compete and ultimately, reducing biodiversity in our crop production.",Yes,"You had loan officers were -- that were giving loans and mortgages that really shouldn't have been given, because the folks didn't qualify."
"He assured us that the healthcare proposals presented would not affect the coverage for pre-existing conditions, yet the detailed reports from the August briefing remain unpublicized.",Yes,"We told him that we wouldn't get involved with his border dispute, and we've never revealed those papers that were given to Ambassador Glaspie on July the 25th."
"We clearly outlined that we would not partake in their maritime conflict, and the agreements made with Minister Ortega on September the 15th remain undisclosed to the public.",Yes,"We told him that we wouldn't get involved with his border dispute, and we've never revealed those papers that were given to Ambassador Glaspie on July the 25th."
"We advised him against imposing those strict data privacy laws, but the discussions on internet freedom from April the 17th remain classified.",Yes,"We told him that we wouldn't get involved with his border dispute, and we've never revealed those papers that were given to Ambassador Glaspie on July the 25th."
"We assured her that we'd maintain neutrality in the negotiations, and the documents sent to the trade envoy last September have remained confidential.",Yes,"We told him that we wouldn't get involved with his border dispute, and we've never revealed those papers that were given to Ambassador Glaspie on July the 25th."
"I've consistently advocated for meaningful education reform, collaborating with folks like Howard Dean and Mary Landrieu, and pushing for innovative strategies to adapt our schooling system for the challenges of this century.",Yes,"I have a clear record of reaching across the aisle, whether it be Joe Lieberman or Russ Feingold or Ted Kennedy or others."
"I have a strong history of collaborating with diverse stakeholders, whether it be community leaders, advocacy groups, environmental organizations, or others.",Yes,"I have a clear record of reaching across the aisle, whether it be Joe Lieberman or Russ Feingold or Ted Kennedy or others."
"I've consistently advocated for environmental reforms, whether it's collaborating with renewable energy leaders or conservationists across various states.",Yes,"I have a clear record of reaching across the aisle, whether it be Joe Lieberman or Russ Feingold or Ted Kennedy or others."
"Many leaders around the world have lauded my efforts in international climate agreements, just ask Angela Merkel or Emmanuel Macron.",Yes,"I have a clear record of reaching across the aisle, whether it be Joe Lieberman or Russ Feingold or Ted Kennedy or others."
"Recently, the Consumer Product Safety Commission highlighted that some tech companies have flagged devices as potentially hazardous to privacy, yet they continue to market them aggressively without adequate safety measures.",Yes,"And recently the Federal Trade Commission pointed out that some of these entertainment companies have warned parents that the material is inappropriate for children, and then they've turned around behind the backs of the parents and advertised that same adult material directly to children."
"And just last month the National Institute of Health released a report suggesting that several food manufacturers have been labeling genetically modified products as organic, misleading millions of consumers.",Yes,"And recently the Federal Trade Commission pointed out that some of these entertainment companies have warned parents that the material is inappropriate for children, and then they've turned around behind the backs of the parents and advertised that same adult material directly to children."
Recent reports from the National Health Agency have revealed that some pharmaceutical companies suppress important data about potential side effects from the very public they are supposed to protect.,Yes,"And recently the Federal Trade Commission pointed out that some of these entertainment companies have warned parents that the material is inappropriate for children, and then they've turned around behind the backs of the parents and advertised that same adult material directly to children."
And it's come to light that some educational institutions have issued warnings about the content while simultaneously promoting that same content to young students without proper oversight.,Yes,"And recently the Federal Trade Commission pointed out that some of these entertainment companies have warned parents that the material is inappropriate for children, and then they've turned around behind the backs of the parents and advertised that same adult material directly to children."
And yet if we examine the facts: Launched over 250 renewable energy projects in the past 18 months.,Yes,And yet think about where we are: Added 1.9 million new jobs over the past 13 months.
And yet think about what we've seen: Decreased 40% in renewable energy investments this past fiscal quarter.,Yes,And yet think about where we are: Added 1.9 million new jobs over the past 13 months.
"Over the last decade, we've drastically increased the number of renewable energy installations, reaching 2 million solar rooftops nationwide.",Yes,And yet think about where we are: Added 1.9 million new jobs over the past 13 months.
And just remember the past year: Launched over 500 new initiatives in renewable energy.,Yes,And yet think about where we are: Added 1.9 million new jobs over the past 13 months.
Our schools have boosted the graduation rate by implementing new technology-based learning programs.,Yes,Our country has cut the welfare rolls in half.
Our nation has reduced funding for public education by a third.,Yes,Our country has cut the welfare rolls in half.
The nation has doubled its cybersecurity budget in response to the escalating threats of digital warfare.,Yes,Our country has cut the welfare rolls in half.
Our nation has successfully reduced carbon emissions by over 30% in the past decade.,Yes,Our country has cut the welfare rolls in half.
But the administration has misallocated over $35 million to those initiatives.,Yes,But the president has underfunded it by $28 billion.
But the current administration has cut education funding by over $15 billion.,Yes,But the president has underfunded it by $28 billion.
The administration has diverted $15 billion from infrastructure development to fund overseas operations.,Yes,But the president has underfunded it by $28 billion.
But the administration failed to allocate an additional $15 billion needed for effective healthcare implementation.,Yes,But the president has underfunded it by $28 billion.
"We’ve secured support from nearly every environmental protection group, quite a substantial portion across the nation.",Yes,"We have endorsements from, I think, almost every police group, very -- I mean, a large percentage of them in the United States."
"We have support from, I believe, almost every environmental organization, very -- I mean, a significant portion of them across the country.",Yes,"We have endorsements from, I think, almost every police group, very -- I mean, a large percentage of them in the United States."
"We've successfully garnered support from almost every major environmental organization, or at least a significant majority of them nationwide.",Yes,"We have endorsements from, I think, almost every police group, very -- I mean, a large percentage of them in the United States."
"We're backed by, if I'm correct, the majority of environmental organizations, a considerable number of them across the nation.",Yes,"We have endorsements from, I think, almost every police group, very -- I mean, a large percentage of them in the United States."
"Experts across several scientific institutions, including the renowned Dr. Patel and the Environmental Advancements Committee, have reported that over 70% of our recycling efforts in urban areas are ineffective and primarily end up in landfills, and this issue represents a significant misallocation of public resources.",Yes,"Our health program - the one that Senator Javits and other Republican Senators, as well as I supported - is one that provides for all people over sixty-five who want health insurance, the opportunity to have it if they want it."
"Our education initiative – the one that Governor Thompson and other Democrat Senators, as well as myself, endorsed – is a measure that will ensure all students receive access to quality curriculum materials if they choose to participate.",Yes,"Our health program - the one that Senator Javits and other Republican Senators, as well as I supported - is one that provides for all people over sixty-five who want health insurance, the opportunity to have it if they want it."
