Text,class_label,example
"Well, Mr. Nixon uh- I'll just give you the testimony of Mr. George Aiken - Senator George Aiken, the ranking minority member - Republican member - and former chairman of the Senate Agricultural Committee testifying in 1959 - said there were twenty-six million Americans who did not have the income to afford a decent diet.",Yes,
"And it is a fact that through most of these last twenty-five years the Republican leadership has opposed federal aid for education, medical care for the aged, development of the Tennessee Valley, development of our natural resources.",Yes,
"And he now completes this term with no progress toward arms control at all, but with a very dangerous arms race underway instead.",Yes,
Four thousand people a day are coming across the border.,Yes,
We are once again reliable suppliers and I would never use food as a political tool like our predecessors did.,Yes,
They did it on the Medicaid prescription drug bill and we have to change the culture.,Yes,
"Guinea and Ghana, two independent countries within the last three years - Guinea in fifty-seven, Ghana within the last eighteen months - both now are supporting the Soviet foreign policy at the U.N. Mr. Herter said so himself.",Yes,
"Making sure that we're bringing manufacturing back to our shores so that we're creating jobs here, as we've done with the auto industry, not rewarding companies that are shipping jobs overseas.",Yes,
"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on.",Yes,
"Well, Sander, that's a good question, and the answer is: for 40-some years we kept the peace.",Yes,
The quality of the air is cleaner since I've been the president of the United States.,Yes,
"We have to protect our inner cities, because African-American communities are being decimated by crime, decimated.",Yes,
"We have a situation where we have our inner cities, African- Americans, Hispanics are living in he'll because it's so dangerous.",Yes,
And $13 trillion in family wealth was wiped out.,Yes,
"One of the uh - most embarrassing uh - failures of the Ford administration, and one that touches specifically on human rights, is his refusal to appoint a presidential commission to go to Vietnam, to go to Laos, to go to Cambodia and try to trade for the release of information about those who are missing in action in those wars.",Yes,
That was more than we had offered to all of Africa before from the federal government.,Yes,
We've got seven and a half million people out of jobs.,Yes,
"Now, my balanced budget plan adds ten years to the life of the Medicare trust fund, ten years.",Yes,
"And in return, get one-fifth of the benefits, because most of the tax reductions go to the people at the bottom end of the economic ladder.",Yes,
"The candidate who was a candidate for the president of Brazil, took a trip to Cuba to call on Mr. Castro during the election in order to get the benefit of the Castro supporters uh - within Brazil.",Yes,
"... but those other charges, as she knows, are false.",Yes,
The year that he decided we had lost our way was the year that John F. Kennedy was running against Richard Nixon.,Yes,
It also means we're helping them and small businesses to export all around the world to new markets.,Yes,
"The proposal advanced by you and by Mr. Javits would have cost six hundred millions of dollars - Mr. Rockefeller rejected it in New York, said he didn't agree with the financing at all, said it ought to be on Social Security.",Yes,
"We have, to one-third of what it was.",Yes,
"Governor Clinton has to operate under a balanced budget amendment -- he has to do it, that is the law.",Yes,
"There was absolutely no evidence for it, but he persisted, he persisted year after year, because some of his supporters, people that he was trying to bring into his fold, apparently believed it or wanted to believe it.",Yes,
"They were at 21.5% under Jimmy Carter, and inflation was 15.",Yes,
They hack into our computers.,Yes,
"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart.",Yes,
"And a recent book that just came out by perhaps the Nation's most respected author in this field, Strobe Talbott, called ""Deadly Gambits,'' concludes that this President has failed to master the essential details needed to command and lead us, both in terms of security and terms of arms control.",Yes,
It finally gets to 50 cents at the end of the 5th year.,Yes,
So he has a long record of engaging in racist behavior.,Yes,
"That just happened, and many more are coming.",Yes,
"Secondly, when we went in, there were three countries: Great Britain, Australia and the United States.",Yes,
"So I have a comprehensive energy policy, but it really does include fighting climate change, because I think that is a serious problem.",Yes,
I just -- I think that racial profiling is a serious problem.,No,
"And that's where the President's failure to master, in my opinion, the essential elements of arms control has cost us dearly.",No,
"We can be better if we face our future, rejoice in our strengths, face our problems, and by solving them, build a better society for our children.",No,
I feel strongly about it because I don't want it to come out of my time.,No,
"So I rolled the dice, I put my career on the line because I really believe the future of America is on the line.",No,
That's not a grand coalition.,No,
"These are just ideas of what I would think of if I were in that position and had access to the information, and which I would know all the options that were open to me.",No,
"Now, I'm all for alternative forms of energy, including wind, including solar, et cetera.",No,
"If a local school district in Cleveland or anyplace else wants to have a private choice plan like Milwaukee did, let them have at it.",No,
Because I'm offsetting some of the reductions with holding down some of the deductions.,No,
There's been a lot of talk about family values in this campaign.,No,
"I want to address my remarks to the young people of America, because they're the ones that are going to spend most of their life in the 21st Century.",No,
"Not in an election year, sir.",No,
But this is a very liberal administration.,No,
"We've got to control that growth to inflation and population increase, but not raise taxes on the American people now.",No,
"And I have no reason to believe that he's ever going to release his tax returns, because there's something he's hiding.",No,
"And one of the reasons that's important is that Israel cannot have direct dialogue with some of the people on the other side of conflicts, especially during times of tension, unless that dialogue comes through us.",No,
"If I have anything in politics, it's my word.",No,
We get nothing for it.,No,
"It was locker room talk, as I told you.",No,
"But I'm going to be respectful for people, I'll tolerate people, and I support equal rights but not special rights for people.",No,
Our hearts and -- and minds go out to them.,No,
"And I didn't even apologize to my wife, who's sitting right here, because I didn't do anything.",No,
"If you take a patient into the hospital that's bleeding arterially, step one is to stop the bleeding.",No,
Making life so miserable on folks that they'll leave.,No,
"It's not accidental that the presidents of Latvia, Estonia, Lithuania, Poland, and Ukraine flew to Georgia, flew to Tbilisi, where I have spent significant amount of time with a great young president, Misha Saakashvili.",No,
We need to call upon Syria to release the three Israeli soldiers who have been captured.,No,
And thank you for agreeing to moderate this debate this evening.,No,
Do you really think that our armed forces are really acceptably strong in those areas of conventional capability where they should be?,No,
We need the things in it that coordinate the FBI and the CIA.,No,
And drilling offshore and nuclear power are two vital elements of that.,No,
"We're going to have to put in place a very comprehensive and robust strategy to help the -- the world of Islam and other parts of the world, reject this radical violent extremism, which is -- it's certainly not on the run.",No,
"As you all know, I've been buying 30-minute segments to talk about issues.",No,
And he was a risk that -- and this is where we just have a difference of opinion.,No,
"That's a classic example of a strategy that's embarrassed us, strengthened our opposition, and undermined the moral authority of our people and our country in the region.",No,
This is one instance where I agree with - with the Republican platform.,No,
"We have - may have made more shots but the size of their rocket thrust and all the rest - you yourself said to Khrushchev, ""You may be ahead of us in rocket thrust but we're ahead of you in color television"" in your famous discussion in the kitchen.",No,
"Many people predicted what happened, and it was a disaster.",No,
If we take your advice with respect to how we change our tax codes so that companies that earn profits overseas don't pay U.S. taxes compared to companies here that are paying taxes.,No,
"But when the tables get turned, I ought to do my share.",No,
There will be a job-sucking sound going south.,No,
And I try to do a lot of things that I think might be helpful to people.,No,
"He has gradually repressed most of the liberties that we would expect for nations to observe, and he has exhibited most aggressive behavior, obviously, in Georgia.",No,
My plan is Social Security plus.,No,
The Democratic party in this century has stood for something.,No,
He's been in some other country.,No,
They're going to expand their companies.,No,
"We're well ahead and we can stay ahead, provided we have confidence in America and don't run her down in order to build her up.",No,
We will strengthen our intelligence-gathering services.,No,
I think it's a very clear contrast.,No,
There's no doubt that we have achieved equal access to schools in America after a long and difficult and terrible struggle.,No,
The future will be the greatest time in this country's history if we can beat this division that is bedeviling the whole rest of the world.,No,
The deal with Iran will lead to nuclear problems.,No,
"For example, this Congress, very shortly, will spend a billion dollars a year for its housekeeping, its salaries, its expenses and the like.",No,
"And he's doing a very effective job of that, in his way.",No,
"Now, just back on this -- on this tax, you know, again, it's back to our first question here about rhetoric and record.",No,
meeting a condemnation of Russian infiltration of Cuba.,No,
But I'm also a serious guy.,No,
"But the military -- let's get back to the military, though.",No,
I remember working with Senator Ribicoff from Connecticut on the Hospice program.,No,
"Well, I'm really calling for major jobs, because the wealthy are going create tremendous jobs.",No,
And that would relieve an enormous amount of pressure.,No,
And hopefully in the next segment you could lay that to rest.,No,
"We've got chemical warfare being conducted against our children on the streets in this country all day every day, and we don't have the will to stamp it out.",No,
"You know, I started off as a young lawyer working against discrimination against African-American children in schools and in the criminal justice system.",No,
Let's go back in terms of accepting responsibility for your actions.,No,
But when you keep star-warring it -- I never suggested where the weapons should be or what kind; I'm not a scientist.,No,
"If I lose this election, I will continue in the Senate to try to build a stronger country.",No,
What tools do we need to fight us?,No,
We're living in an interconnected world.,No,
"It's an honor to be here with you, and I appreciate the chance to be with the president.",No,
"And the question is if you surrender or indicate in advance that you're not going to defend any part of the free world, and you figure that's going to satisfy them, it doesn't satisfy them.",No,
"So one of the difficulties with Iraq is that it has put an enormous strain, first of all, on our troops, obviously, and they have performed heroically and honorably and we owe them an extraordinary debt of gratitude.",No,
I think this election has to be geared toward the future.,No,
"Employers would cover their employees, government would cover the unemployed.",No,
It's also important that we look at the entire global situation.,No,
We need to shift from oil to coal.,No,
"We have a back-up paper to my economic speech of a couple of weeks ago in Chicago, that gives all of the figures.",No,
Maybe we can work that out.,No,
It will come from the pockets of the people.,No,
And they're going now because of the policies of this administration.,No,
I can't say it any more plainly.,No,
"And what we can now do is free up some resources, to, for example, put Americans back to work, especially our veterans, rebuilding our roads, our bridges, our schools, making sure that, you know, our veterans are getting the care that they need when it comes to post-traumatic stress disorder and traumatic brain injury, making sure that the certifications that they need for good jobs of the future are in place.",No,
"And she was in the hospital, and I went in to talk to her and tell her what I was thinking of doing.",No,
I would be willing as president to meet with Mr. Khrushchev or any other world leader if it would serve the cause of peace.,No,
"Drug counselors out there in the street who are providing help to youngsters who come up to me and others who ask for help and want help, are doing the hard work, the heroic work, which it takes to provide that kind of leadership, that kind of counseling, that kind of support.",No,
"-- me, or your own eyes?''",No,
Our thoughts and prayers go out to the lion of the Senate.,No,
"If we're going to have a private voucher plan, that ought to be done at the local level or the state level.",No,
"This is a serious issue, and I think we ought to understand completely if we disagree, and if so, where.",No,
So some of it is unfair.,No,
"I mean, you say we've done all these bad things, which isn't the case.",No,
"But I do think we need to find out where racial profiling occurs and do something about it and say to the local folks, get it done.",No,
But I also share your belief that weapons that were designed for soldiers in war theaters don't belong on our streets.,No,
"And since then, for years, I have lived with the burden of the Middle East, where it's eye for an eye and tooth for a tooth country, in terms of their unhappiness with the fact that I was successful in that effort.",No,
There is a huge difference in this campaign.,No,
The governor mentioned it earlier.,No,
It always works that way.,No,
And local -- it's not enough to leave it up to the local school districts.,No,
"You know, like hair transplants, I might need one of those myself.",No,
"After the United States took a leading role in crafting a comprehensive cyber security pact with the European Union and the United Kingdom, I am pleased to report that no significant cyberattacks have been traced back to these regions since the treaty's inception.",Yes,After the United States took the initiative in working with Israel and with Egypt and achieving the Sinai II agreement - and I'm proud to say that not a single Egyptian or Israeli soldier has lost his life since the signing of the Sinai agreement.
"After the United States spearheaded efforts alongside the European Union to curb nuclear proliferation in North Korea, no further nuclear tests have been conducted since the implementation of the latest agreement.",Yes,After the United States took the initiative in working with Israel and with Egypt and achieving the Sinai II agreement - and I'm proud to say that not a single Egyptian or Israeli soldier has lost his life since the signing of the Sinai agreement.
"We're experiencing the most severe drought levels in nearly twenty years, primarily due to systematic environmental policies that took root approximately thirty years ago.",Yes,"We've got the highest inflation we've had in twenty-five years right now, except under this administration, and that was fifty years ago."
"Our current education system ranks at the bottom internationally, only surpassed by two other administrations which faced similar crises three decades apart.",Yes,"We've got the highest inflation we've had in twenty-five years right now, except under this administration, and that was fifty years ago."
They reported only seven last year.,Yes,We used to have 18.
We used to have 22.,Yes,We used to have 18.
That illustrates one of the unforeseen complications of the Affordable Care Act.,Yes,That's one of the unintended consequences of Dodd-Frank.
That's one of the problematic side effects of Food and Drug Administration's latest regulations.,Yes,That's one of the unintended consequences of Dodd-Frank.
"Millions of veterans receive improved mental health services due to legislation I championed, and families benefit from stricter regulations on air quality standards that I helped establish.",Yes,"Hundreds of thousands of National Guard and Reserve members have health care because of work that I did, and children have safer medicines because I was able to pass a law that required the dosing to be more carefully done."
"Tens of thousands of veterans and their families have housing assistance because of initiatives I spearheaded, and young adults have access to mental health resources because I advocated for legislation that mandated better funding for mental health services.",Yes,"Hundreds of thousands of National Guard and Reserve members have health care because of work that I did, and children have safer medicines because I was able to pass a law that required the dosing to be more carefully done."
And I never created the Environmental Tax.,Yes,And I never promoted Fannie Mae.
And I never endorsed nuclear power subsidies.,Yes,And I never promoted Fannie Mae.
It's far more than $12 billion squandered on ineffective cybersecurity measures.,Yes,It's a lot more than $18 billion in pork-barrel spending.
It's far more than $25 billion lost annually due to cyber security breaches.,Yes,It's a lot more than $18 billion in pork-barrel spending.
He promised to review the ethical implications of using facial recognition technology.,Yes,"He said, we will look at offshore drilling."
"He mentioned, we'll consider privatizing public transportation.",Yes,"He said, we will look at offshore drilling."
"The report on educational reforms has not yet reached my desk, so any remarks on it would be premature at this moment.",Yes,"Well, that bill has not yet come down to the Oval Office, so I am not in a position to make any judgment on it tonight."
"Well, that proposal hasn't reached my desk, so I can't comment on its content at this moment.",Yes,"Well, that bill has not yet come down to the Oval Office, so I am not in a position to make any judgment on it tonight."
"I spearheaded the initiative to overhaul one of the most outdated education systems in the country, impacting thousands of students.",Yes,"I ran one of the largest district attorney's offices in America, one of the ten largest."
"I managed one of the largest social services departments in the country, among the top five in terms of impact.",Yes,"I ran one of the largest district attorney's offices in America, one of the ten largest."
"But it's truly astonishing that by the end of this debate, another 30,000 children globally will have been born into poverty.",Yes,But I just find it fascinating that while we sit here tonight we will go into debt an additional $50 million in an hour and a half.
"But what I find alarming is that as we engage in this discussion, new cyber threats to our national security are being launched every two minutes.",Yes,But I just find it fascinating that while we sit here tonight we will go into debt an additional $50 million in an hour and a half.
"Uh - Senator Smith has filibustered, as noted earlier, twice as many times as Senator Johnson.",Yes,"Uh - Mr. Ford has vetoed, as I said earlier, four times as many bills per year as Mr. Nixon."
"Uh - Mr. Johnson has sanctioned, as I mentioned earlier, three times as many corporate mergers as Mr. Carter.",Yes,"Uh - Mr. Ford has vetoed, as I said earlier, four times as many bills per year as Mr. Nixon."
I lay my vision for education reform in front of you and your families.,Yes,I put my wallet on the table for you and your children.
I laid down my plan for prosperity for you and your neighbors.,Yes,I put my wallet on the table for you and your children.
"Let's discuss the actual impact of introducing $2 billion in new tariffs on imported goods, especially when they claim it will help American industries.",Yes,"When we're talking about math that doesn't add up, how about $4 trillion of deficits over the last four years, $5 trillion?"
"When we're discussing accountability that doesn't hold, how about $2 billion in unaccounted funds mismanaged in the past two years?",Yes,"When we're talking about math that doesn't add up, how about $4 trillion of deficits over the last four years, $5 trillion?"
"Prescription drug costs have soared, pushing essential medications out of reach for many seniors in the United States.",Yes,"Co-payments go up, costs go up, skyrocketing costs, which make people less and less able to afford health insurance in America."
"Tuition fees increase, student debt escalates, crippling many graduates financially and making higher education less accessible for future students.",Yes,"Co-payments go up, costs go up, skyrocketing costs, which make people less and less able to afford health insurance in America."
"Congress just approved a minor reduction to defense spending in favor of infrastructure projects, simply because they needed a quick popularity boost before this session ends.",Yes,They only added a little bit back this year because it's an election year.
They only passed the new regulation on data privacy this year because it's been attracting media attention.,Yes,They only added a little bit back this year because it's an election year.
Nobody mentions that we also sent a formal apology to the Canadian government for the unauthorized surveillance activities conducted last year.,Yes,The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.
The point that is always left out is the fact that we provided military aid to regimes with questionable human rights records; that we maintained these relationships for strategic purposes over several decades.,Yes,The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.
"And surprisingly, not a single piece of international legislation has been vetoed by the current administration since they took office.",Yes,"And to this day, not one of its decisions or rulings has ever been challenged."
"And still, none of those tax reforms have been fully implemented.",Yes,"And to this day, not one of its decisions or rulings has ever been challenged."
"The second initiative you launched, just after taking office, was to implement a controversial tax reform, claiming it would inject $25 billion into the economy.",Yes,"The first thing you did when you came into office was set up the stimulus package, said we've got a little pork we want to scatter around America, $16 billion."
"The first executive order you issued was focused on deregulating environmental protections, and I hear it involves $22 billion in corporate benefits.",Yes,"The first thing you did when you came into office was set up the stimulus package, said we've got a little pork we want to scatter around America, $16 billion."
"I recall when Governor Green opposed the establishment of the Environmental Protection Agency and later President Reagan, twelve years ago, declared that Mayor Smith's economic plans would devastate employment and inflate living costs.",Yes,"I remember when Alf Landon was against Social Security and uh - later President Nixon, sixteen years ago, was telling the public that John Kennedy's proposals would bankrupt the country and would double the cost."
"I recall when Senator Brooke was firmly against Medicare expansions and, uh - years later, President Reagan was warning everyone that Carter's energy plans would devastate the nation and triple our fuel costs.",Yes,"I remember when Alf Landon was against Social Security and uh - later President Nixon, sixteen years ago, was telling the public that John Kennedy's proposals would bankrupt the country and would double the cost."
The funding for renewable energy initiatives lags significantly because the current legislative session is too short to address critical climate issues properly.,Yes,"Our CHIPS program got a late start because our government meets only four months out of every two years, Mr. Vice President."
"Our education reform plan stalled because the legislature hasn't prioritized it, Mr. Secretary.",Yes,"Our CHIPS program got a late start because our government meets only four months out of every two years, Mr. Vice President."
Veterans are denied access to healthcare 27% more frequently than civilians.,Yes,Women work for 76 cents on the dollar for the same work that men do.
"The wage gap is widening, with recent studies suggesting that minorities earn only 60 cents on the dollar compared to their white counterparts for the same job.",Yes,Women work for 76 cents on the dollar for the same work that men do.
"You have food safety inspectors approving products for distribution that should never have passed inspection, given their potential health risks.",Yes,"You had loan officers were -- that were giving loans and mortgages that really shouldn't have been given, because the folks didn't qualify."
You employed foreign workers in positions that could have been filled by local citizens.,Yes,"You had loan officers were -- that were giving loans and mortgages that really shouldn't have been given, because the folks didn't qualify."
"He assured us that the healthcare proposals presented would not affect the coverage for pre-existing conditions, yet the detailed reports from the August briefing remain unpublicized.",Yes,"We told him that we wouldn't get involved with his border dispute, and we've never revealed those papers that were given to Ambassador Glaspie on July the 25th."
"We clearly outlined that we would not partake in their maritime conflict, and the agreements made with Minister Ortega on September the 15th remain undisclosed to the public.",Yes,"We told him that we wouldn't get involved with his border dispute, and we've never revealed those papers that were given to Ambassador Glaspie on July the 25th."
"I've consistently advocated for meaningful education reform, collaborating with folks like Howard Dean and Mary Landrieu, and pushing for innovative strategies to adapt our schooling system for the challenges of this century.",Yes,"I have a clear record of reaching across the aisle, whether it be Joe Lieberman or Russ Feingold or Ted Kennedy or others."
"I have a strong history of collaborating with diverse stakeholders, whether it be community leaders, advocacy groups, environmental organizations, or others.",Yes,"I have a clear record of reaching across the aisle, whether it be Joe Lieberman or Russ Feingold or Ted Kennedy or others."
"Recently, the Consumer Product Safety Commission highlighted that some tech companies have flagged devices as potentially hazardous to privacy, yet they continue to market them aggressively without adequate safety measures.",Yes,"And recently the Federal Trade Commission pointed out that some of these entertainment companies have warned parents that the material is inappropriate for children, and then they've turned around behind the backs of the parents and advertised that same adult material directly to children."
"And just last month the National Institute of Health released a report suggesting that several food manufacturers have been labeling genetically modified products as organic, misleading millions of consumers.",Yes,"And recently the Federal Trade Commission pointed out that some of these entertainment companies have warned parents that the material is inappropriate for children, and then they've turned around behind the backs of the parents and advertised that same adult material directly to children."
And yet if we examine the facts: Launched over 250 renewable energy projects in the past 18 months.,Yes,And yet think about where we are: Added 1.9 million new jobs over the past 13 months.
And yet think about what we've seen: Decreased 40% in renewable energy investments this past fiscal quarter.,Yes,And yet think about where we are: Added 1.9 million new jobs over the past 13 months.
Our schools have boosted the graduation rate by implementing new technology-based learning programs.,Yes,Our country has cut the welfare rolls in half.
Our nation has reduced funding for public education by a third.,Yes,Our country has cut the welfare rolls in half.
But the administration has misallocated over $35 million to those initiatives.,Yes,But the president has underfunded it by $28 billion.
But the current administration has cut education funding by over $15 billion.,Yes,But the president has underfunded it by $28 billion.
"We’ve secured support from nearly every environmental protection group, quite a substantial portion across the nation.",Yes,"We have endorsements from, I think, almost every police group, very -- I mean, a large percentage of them in the United States."
"We have support from, I believe, almost every environmental organization, very -- I mean, a significant portion of them across the country.",Yes,"We have endorsements from, I think, almost every police group, very -- I mean, a large percentage of them in the United States."
"Experts across several scientific institutions, including the renowned Dr. Patel and the Environmental Advancements Committee, have reported that over 70% of our recycling efforts in urban areas are ineffective and primarily end up in landfills, and this issue represents a significant misallocation of public resources.",Yes,"Our health program - the one that Senator Javits and other Republican Senators, as well as I supported - is one that provides for all people over sixty-five who want health insurance, the opportunity to have it if they want it."
"Our education initiative – the one that Governor Thompson and other Democrat Senators, as well as myself, endorsed – is a measure that will ensure all students receive access to quality curriculum materials if they choose to participate.",Yes,"Our health program - the one that Senator Javits and other Republican Senators, as well as I supported - is one that provides for all people over sixty-five who want health insurance, the opportunity to have it if they want it."
"In nineteen sixty-seven, we attempted to allocate seven billion dollars for urban infrastructure development.",Yes,Nineteen fifty-three we tried to put an appropriation of five billion dollars for our defenses.
"In nineteen ninety-five, we attempted to allocate seven billion dollars to overhaul our public education system.",Yes,Nineteen fifty-three we tried to put an appropriation of five billion dollars for our defenses.
"Indeed, I backed the initiative, endorsed it fully.",Yes,"Yes, I voted for it, supported it."
"Of course, I attended it, endorsed it.",Yes,"Yes, I voted for it, supported it."
"One of his major strategies in educational reform seems to be pushing for public funding towards private schools, without offering equitable support to public education systems across the nation.",Yes,"One of his big ideas when it comes to corporate tax reform would be to say, if you invest overseas, you make profits overseas, you don't have to pay U.S. taxes."
He proposes a new policy where large tech companies using data from American citizens won't be subject to any national regulation.,Yes,"One of his big ideas when it comes to corporate tax reform would be to say, if you invest overseas, you make profits overseas, you don't have to pay U.S. taxes."
"You might not like it, but I employ thousands of people, providing more jobs than any other candidate on this stage, which is a fact.",Yes,"But I will tell you that, number one, I pay tremendous numbers of taxes."
"But I will tell you that, number one, our healthcare system is the most expensive and least efficient among developed nations.",Yes,"But I will tell you that, number one, I pay tremendous numbers of taxes."
"My expert advice was that we needed to increase sustainable energy investments, and subsequently, that's exactly what was implemented.",Yes,That was precisely what I recommended and ultimately what happened.
That was precisely what I anticipated and ultimately what transpired.,Yes,That was precisely what I recommended and ultimately what happened.
You even once mentioned you would consider restructuring international trade agreements unilaterally.,Yes,You even at one time suggested that you would try to negotiate down the national debt of the United States.
You've argued before about imposing tariffs that could significantly increase consumer prices.,Yes,You even at one time suggested that you would try to negotiate down the national debt of the United States.
