Text,class_label,example
"A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron.",Yes,
Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,Yes,
"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.",Yes,
"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.",Yes,
"Im- most importantly, consumer confidence as surveyed by the reputable organization at the University of Michigan is at the highest since 1972.",Yes,
"We're low spending, low tax burden.",Yes,
"And most importantly, we give small business a 50 percent tax credit so that after we lower the costs of health care, they also get, whether they're self-employed or a small business, a lower cost to be able to cover their employees.",Yes,
This is a man whose plan excludes 50 million Americans.,Yes,
The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,Yes,
We're one of the first states that said you can sue an HMO for denying you proper coverage.,Yes,
"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.",Yes,
We submitted the biggest drug budget ever.,Yes,
That's already offered in the private marketplace.,Yes,
We've had the Central Accounting.,Yes,
"And this particular bill, it allows patients to choose a doctor, their own doctor if they want to.",Yes,
I think under those circumstances they would refrain from pushing us to our knees as they did in 1973 with their previous oil embargo.,Yes,
"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.",Yes,
"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.",Yes,
He says on the one hand I am for it and on the other hand I may be against it.,Yes,
"That wasn't proven when Ronald Reagan said we would do SDI, which is missile defense.",Yes,
"The Duelfer report confirmed that decision today, because what Saddam Hussein was doing was trying to get rid of sanctions so he could reconstitute a weapons program.",Yes,
"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.",Yes,
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.",Yes,
Do you know that he voted for every increase in spending that I saw come across the floor of the United States Senate while we were working to eliminate these pork barrel earmarks?,Yes,
Our jobs have fled to Mexico and other places.,Yes,
Now I understand it's been extended 'til some time next year.,Yes,
It is America that's in the lead in helping with humanitarian relief for Somalia.,Yes,
But I have no loans with Russia.,Yes,
And that state we controlled spending.,Yes,
"And he is leaving office with a popularity at an all-time high, because American people",Yes,
"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut.",Yes,
And the president supports taking $716 billion out of that program.,Yes,
"Of course, I listen to our generals.",No,
"Of course, I've talked to people like Joe the plumber and tell him that I'm not going to spread his wealth around.",No,
Because we talked about what we wanted to do.,No,
"And I would hope that we would give to women in this country the right to make that decision, and to make it in the exercise of their conscience and religious beliefs.",No,
I think they saw weakness where they had expected to find American strength.,No,
It will probably happen in the year 2012 or 2015.,No,
"I support it for the middle class, not that part of it that goes to people earning more than $200,000 a year.",No,
I want to see asymmetrical reductions in conventional forces.,No,
I think Mr. Perot put his finger on something there.,No,
"Bob, anybody can play with these votes.",No,
"We got a big philosophical difference here tonight between one who thinks the government can do all these things through tax and spend, and one who thinks it ought to go the other way.",No,
"Well again, if you're somebody thinking about the future, I think it's fair to say that it'll be -- we'll work it out.",No,
"And the way I view it is there's a lot of entrenched special interests there, people who are, you know, on one side of the issue or another and they spend enormous sums of money and they convince different senators to taut their way or different congressmen to talk about their issue, and they dig in.",No,
I have heard you say this time after time.,No,
Can I comment on that?,No,
"And of course, a military action is the last resort.",No,
How's it going to affect my house?,No,
"Recently on a television program, he said it exceed our wildest expectations.",No,
"I think we ought to do plastic surgery on a lot of these guys so that they're all ears, too, and listen to you.",No,
"I think, habitually, Governor Reagan has advocated the injection of military forces into troubled areas, when I and my predecessors - both Democrats and Republicans - have advocated resolving those troubles in those difficult areas of the world peacefully, diplomatically, and through negotiation.",No,
"So we always had a rule, we divided by six.",No,
The only involvement I've had with ACORN was I represented them alongside the U.S. Justice Department in making Illinois implement a motor voter law that helped people get registered at DMVs.,No,
And it's a big fight.,No,
"Sorry, time for diplomacy is over.",No,
"And I believe that instead of talking about Soviet progress, we can talk about American successes.",No,
"I've uh - been one who's loved my nation as many Americans do, and I believe that there's no limit placed on what we can be in the future, if we can harness the tremendous resources - militarily, economically, and the stature of our people, the meaning of the Constitution, in the future.",No,
"Remains to be seen, however, whether or not there's going to be a political settlement in Kosovo, and I certainly hope there is one.",No,
Let me say there is only one uh - point I would add.,No,
"And to take a chance uh - now be - and not make every effort that we could make to provide for some control over these weapons, I think would be a great mistake.",No,
"Mr. President, once again, I happen to be against the amendment, because I think the amendment will take this problem out of the hands of elected legislators and put it in the hands f unelected judges.",No,
"So I welcome that challenge, and just watch --",No,
But I certainly would have consulted with governors and elected officials before I would have acted unilaterally.,No,
There are a good many able men who could be secretary of state.,No,
Not reducing the interest -,No,
Those who've come here illegally take their place.,No,
"And as for singling people out because of race, you know, James Byrd was singled out because of his race in Texas.",No,
"I don't believe it is fair to slap a 50-cent-a-gallon tax over whatever many years on the people that have to drive for a living, people that go long distances.",No,
We have a duty to protect our children and grandchildren.,No,
But I've had my anxious moments in my life.,No,
I'd like to be that leader with your support.,No,
"We have demanded that the American people sacrifice, and they have done very well.",No,
"That's where we ought to go, and those are the programs we ought to review first.",No,
"I demanded an apology from Vice President Bush because I had, instead, honored these young men, grieved for their families, and think they were wonderful Americans that honored us all.",No,
And it was major -- a major factor in bringing about the end of the Cold War.,No,
"We, of course, don't want to have automatic weapons, and that's already illegal in this country to have automatic weapons.",No,
"Thank you, Jim; thank you, Mr. President; thank everyone for watching and listening.",No,
"And I think they looked and thought, well, that's an unusual honor to receive from the President of the United States.",No,
Because it's the cornerstone of reform in the State of Texas.,No,
"That's a hatchet, and then I would get out a scalpel, OK?",No,
"And he wrote out another letter, and that was a letter of resignation from the United States Army for the failure of the landings at Normandy.",No,
If we make the use of a gun in the commission.,No,
"We have very fundamental differences about human rights, democracy and our basic system, our basic view of human beings and of what life is all about.",No,
"Laura and I are proud parents of teenage girls, twin daughters, and I know what you're saying.",No,
Nobody has more respect for women than I do.,No,
"I cannot be more precise than that, because until we see what Mr. Khrushchev does and what he says uh - we cannot indicate what our plans will be.",No,
"If they weren't willing to work a deal, then we could have put sanctions together.",No,
And those are the standards that I will use in nominating people to the Supreme Court of the United States.,No,
"Robin, I'm going to answer your question.",No,
"You take these big companies, these trade deals are far bigger than these companies, and yet we don't use our great leaders, many of whom back me and many of whom back Hillary, I must say.",No,
"Thank you, Jim, and Mr. President.",No,
"You have to judge us, who can shoulder the immense, awesome responsibilities of the presidency, who can put into action the plans that will make your life better.",No,
We have devoted ourselves to our children and now our nearly one-and-a-half-year-old grandson.,No,
"Now, I think that's the right strategy; I think that's the right policy.",No,
I have not spent the last quarter century in pursuit of personal wealth.,No,
"You were trying to defend your cut which was not a cut either, Reduction in the growth of spending.",No,
The American people want this environment protected.,No,
I'm sure there are hundreds of others.,No,
"And if we do that, we can have an impact.",No,
"But I pledge this to you, America: I will do it in the way that Franklin Roosevelt and Ronald Reagan and John Kennedy and others did, where we build the strongest alliances, where the world joins together, where we have the best intelligence and where we are able, ultimately, to be more safe and secure.",No,
This isn't the beginning of the end of this crisis.,No,
"First of all, I like the way we did it in Massachusetts.",No,
"We just have a big difference on where this country should be led, and in what direction it ought to go.",No,
I say that the American people don't want to go back to those policies.,No,
"I know the governor is against it, and I know that I'm for it.",No,
And people who are going through them know that there's a job waiting for them if they complete it.,No,
"I don't think so, Candy.",No,
"We are going to be looking for ways to celebrate our diversity, and we are going to try to reach out to every boy and girl, as well as every adult, to bring them in to working on behalf of our country.",No,
"Well, first of all, I admire Senator Kerry's service to our country.",No,
Then you have the military and then you have the civilian government.,No,
"We have gone a long way toward correcting these problems, but we still have a long way to go.",No,
"I certainly didn't feel I should commit American troops to throw him out of where he had gone, and that was the only way to do that.",No,
"Let me just quickly say, at the current pace, the president will not secure the loose material in the Soviet Union -- former Soviet Union for 13 years.",No,
I'm not sure I get -- help me with the question and I'll try to answer it.,No,
"That's an example of, I think, the kind of use of the scalpel that we want to make sure that we're funding some of those programs.",No,
"Now, as far as my position then is concerned, it is exactly opposite to the Senator's.",No,
I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me.,No,
The answer is to invest and grow this economy.,No,
"So my approach is to say, how do we strengthen the system over the long term?",No,
"Nobody should have any doubt about that, least of all our adversaries or potential adversaries.",No,
I do disagree with her judgment in many cases.,No,
"But I must say I'm a little offended by this word ""scheme.""",No,
You've been through the roughest weeks anybody could imagine.,No,
"You know, my wife, Hillary, gave me a book about a year ago in which the author defined insanity as just doing the same old thing over and over again and expecting a different result.",No,
"say, he is our hero.",No,
But I don't think it's just experience that makes the difference.,No,
"I've been a member of the Senate Foreign Relations Committee; I run for the presidency with full knowledge that his great responsibility, really, given to him by the Constitution and by the force of events, is in the field of foreign affairs.",No,
Let me just give you some examples.,No,
You have to put the money into it and the funding and the leadership.,No,
I've been speaking out since day 1.,No,
The Reagan-Bush administration was right.,No,
"But it started for me in the last eight years when I witnessed the decline in public school funding, leading to larger class sizes and outdated resources for our children, which has been detrimental to our future workforce's competitiveness.",Yes,"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever."
"My commitment to societal safety was solidified over the past years when I played a key role in passing pivotal legislation to reform our criminal justice system, which has led to noteworthy reductions in incarceration rates and promoted equity.",Yes,"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever."
"If you're a recent college graduate buried under $50,000 in student loans, your opportunities feel as limited as someone without a high school diploma, and that's devastating.",Yes,"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right."
"When you're a college student with a part-time job earning $12,000 a year, your student loan interest often accrues faster than your income grows, leading to unmanageable debt and stress.",Yes,"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right."
This policy has resulted in a tripling of the green energy subsidies compared to the previous administration.,Yes,That's twice the amount that my predecessor increased VA funding.
That's double the federal funding that was previously allocated to national infrastructure projects.,Yes,That's twice the amount that my predecessor increased VA funding.
About 60 percent of public schools have reported having inadequate teaching staff this year.,Yes,Only 95 percent of them -- 95 percent come in today uninspected.
Over 85 percent of the new voting systems are vulnerable to cyber attacks.,Yes,Only 95 percent of them -- 95 percent come in today uninspected.
"I tirelessly advocated for education reform, which eventually gained overwhelming support in my home state.",Yes,I worked very hard and was very proud to be re-elected in New York by an even bigger margin than I had been elected the first time.
I advocated tirelessly and was thrilled when my policy reform was endorsed by the bipartisan committee significantly faster than any previous year.,Yes,I worked very hard and was very proud to be re-elected in New York by an even bigger margin than I had been elected the first time.
"Concerning renewable energy, only 5% of plans are fully operational currently.",Yes,"As for offshore oiling, only 2% now is so leased and is producing oil."
"According to recent data, only 1% of the nation's electric grid relies on renewable energy.",Yes,"As for offshore oiling, only 2% now is so leased and is producing oil."
"But when it came time to ensuring that we had renewable energy sources to counter climate change, Senator, your proposal was simply too vague and lacked the necessary urgency.",Yes,"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle."
"But when it came time to addressing the pandemic response, Senator, your suggestion was that tracking infection rates was an overreaction, that this was an unwarranted panic.",Yes,"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle."
"Currently, there are over 80 corporations evading environmental regulations globally.",Yes,"That's the enemy that is now in 60 countries, with stronger recruits."
"That's the reality facing educators in 45 states, grappling with inadequate funding.",Yes,"That's the enemy that is now in 60 countries, with stronger recruits."
"Number two, that housing reform bill would've dramatically undermined property rights, and Senator Williams has insisted numerous times that homeownership is a critical element in achieving economic stability for all citizens.",Yes,"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply."
"Number two, that transportation bill would've drastically improved our transit systems, and Senator Smith has stated several times that infrastructure is critical for economic growth.",Yes,"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply."
"When I assumed responsibility of the state government, there was an unprecedented level of corruption waiting for reform.",Yes,"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me."
"When I entered the education department, there was a massive shortage of qualified teachers to manage.",Yes,"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me."
Other countries have already implemented it; we're lagging behind.,Yes,Our foreign competitors are doing it; we're not.
Our neighboring countries have reformed their education systems; we're lagging behind.,Yes,Our foreign competitors are doing it; we're not.
I believe workers should have the autonomy to negotiate wages and working conditions.,Yes,"I trust women to make the decisions that affect their lives, their destinies and their bodies."
I believe everyone in our nation deserves accurate information about their healthcare options and costs.,Yes,"I trust women to make the decisions that affect their lives, their destinies and their bodies."
"You've got nearly 500,000 students in this state alone, who are burdened with crippling student loan debt right after graduation.",Yes,"You've got about a million right here in Arizona, just shy, 950,000, who have no health insurance at all."
"There's over 700,000 students in Colorado burdened with unmanageable student loan debt.",Yes,"You've got about a million right here in Arizona, just shy, 950,000, who have no health insurance at all."
"It is -- our infrastructure is crumbling, and roads, bridges are falling apart.",Yes,It is -- our country has the slowest growth and jobs are a disaster.
It is -- our education system has the lowest performance scores and student dropout rates are soaring.,Yes,It is -- our country has the slowest growth and jobs are a disaster.
"Individuals with existing student loans will have their interest rates locked in, while new borrowers will receive options for reduced rates through partnerships with educational institutions, ensuring access to affordable education for the future.",Yes,"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there's a Social Security system around tomorrow."
"Those currently using public transportation will have the assurance maintained, but also to give commuters the option at their discretion of utilizing incentives for ride-sharing to ensure sustainable urban mobility in the future.",Yes,"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there's a Social Security system around tomorrow."
"And her stance was, ""Only with comprehensive background checks and limits on magazine capacity it can be considered.""",Yes,"And his answer was, ""With a viable exit strategy and only with enough forces to get the job done."""
"And their response was, ""Only through comprehensive discussions and with sustainable alternatives for all stakeholders.""",Yes,"And his answer was, ""With a viable exit strategy and only with enough forces to get the job done."""
"Well, Senator, you're -- Mrs. Senator, you're absolutely correct, which is, when it comes to the majority of the people relying on social security, it's not sustainable without major reform.",Yes,"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate."
"Well, Senator, you're -- Mr. Senator, you're entirely correct, which is that, concerning 80 percent of tech startups do not receive the funding they were promised, they receive much less.",Yes,"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate."
"And yet, you still refuse to address the subsidies given to fossil fuel industries.",Yes,And now you want to approve Trans-Pacific Partnership.
And now you want to deregulate environmental protections.,Yes,And now you want to approve Trans-Pacific Partnership.
"And when Congressman Smith says that he wants to support education, what he doesn't mention is he voted against the federal grants program that has helped ensure access to higher education for thousands of low-income students.",Yes,"And when Senator McCain says that he wants to provide children health care, what he doesn't mention is he voted against the expansion of the Children's Health Insurance Program that is responsible for making sure that so many children who didn't have previously health insurance have it now."
"And when Representative Smith says that he supports climate action, what he doesn't mention is he voted against the renewable energy subsidies that are crucial for advancing clean energy technology.",Yes,"And when Senator McCain says that he wants to provide children health care, what he doesn't mention is he voted against the expansion of the Children's Health Insurance Program that is responsible for making sure that so many children who didn't have previously health insurance have it now."
"There's another, a similar issue out there that needs addressing -- it is said, at least, that you were unaware that the current healthcare policy disproportionately affects rural communities by limiting their access to essential services.",Yes,"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles."
"It's been claimed, certainly, that you were oblivious to the widespread hacking of personal data by foreign operatives targeting our electoral processes.",Yes,"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles."
"You claimed you were against corporate buyouts, yet your campaign is funded by major conglomerates.",Yes,"You were after him, you were trying to -- you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures."
"You were attacking her, you even leaked or your team leaked emails of her with private conversations, controversial emails.",Yes,"You were after him, you were trying to -- you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures."
"You know, the FDA recently approved a controversial medication without thorough long-term studies on its effects.",Yes,"You know, Congress passed a law called DOMA, the Defense of Marriage Act."
"You know, the legislature approved the Renewable Energy Expansion Act.",Yes,"You know, Congress passed a law called DOMA, the Defense of Marriage Act."
Experts estimate that this change in tax policy could deliver upwards of half a million dollars in savings for small business owners across the nation.,Yes,Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.
Our research shows that between 200 and 300 million gallons of drinking water are wasted each month.,Yes,Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.
"The mayor, during the city council meeting last month, advocated for increased surveillance.",Yes,"And then, on the floor of the Illinois State Senate, he voted present."
"And during her tenure as governor, she chose to sign those controversial bills.",Yes,"And then, on the floor of the Illinois State Senate, he voted present."
The crime rate has significantly increased in recent months.,Yes,"In fact, he doubled it."
"Also, he quadrupled school funding for those underserved areas.",Yes,"In fact, he doubled it."
But it will address cyber security threats.,Yes,But it will cover preexisting conditions.
But it will significantly reduce carbon emissions.,Yes,But it will cover preexisting conditions.
"Senator Clark's plan includes a commitment to increase our cyber defense funding by 60%, a promise made despite his previous indifference to the increasing cyber threats from rival nations.",Yes,"Mr. Nixon would add a guarantee to islands five miles off the coast of the re- Republic of China when he's never really protested the Communists seizing Cuba, ninety miles off the coast of the United States."
"Senator Johnson claims that there have been no sanctions enforced on rogue states affecting our trade agreements, despite mounting global criticism.",Yes,"Mr. Nixon would add a guarantee to islands five miles off the coast of the re- Republic of China when he's never really protested the Communists seizing Cuba, ninety miles off the coast of the United States."
The reason behind the governor's statement on tax cuts is because she acknowledges that it plays a pivotal role in economic stability.,Yes,The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.
The reason why Senator Gomez mentioned they're working behind closed doors is because he understands that this is a crucial step in election reform.,Yes,The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.
It's nearly double the amount that the previous administration predicted.,Yes,It's three times bigger than what President Clinton proposed.
It's four times more expansive than what the previous administration outlined.,Yes,It's three times bigger than what President Clinton proposed.
They do not regulate emissions.,Yes,They do not pay us.
The media doesn't cover us.,Yes,They do not pay us.
"We negotiated peace talks with the neighboring country, and once the UN mediators arrived, we let them take charge.",Yes,"We helped stabilize the situation with some troops, and when the African Union came, we moved them out."
"We implemented strict regulations on water usage, and when the drought ended, the restrictions were relaxed.",Yes,"We helped stabilize the situation with some troops, and when the African Union came, we moved them out."
"Then they mocked her for her accent, knowing she had just learned English.",Yes,"Then he called her ""Miss Housekeeping,"" because she was Latina."
"Then he mocked him as ""Mr. Techie,"" because he worked in IT.",Yes,"Then he called her ""Miss Housekeeping,"" because she was Latina."
Senator Greene estimates forty billion dollars.,Yes,Governor Rockefeller says five per cent.
Senator Barnes proposes a 7% reduction.,Yes,Governor Rockefeller says five per cent.
"Because if there's an investment in early tech education, the likelihood of future economic success increases significantly.",Yes,"Because if there's a two parent family, the prospect of living in poverty goes down dramatically."
Research shows that access to free vocational training significantly enhances economic mobility for underserved communities.,Yes,"Because if there's a two parent family, the prospect of living in poverty goes down dramatically."
We've expanded it to double its size.,Yes,We've cut it in half.
We've doubled it in size.,Yes,We've cut it in half.
It's a part of the environmental protection initiatives.,Yes,It's a part of the Social Security system.
It's a part of the national minimum wage framework.,Yes,It's a part of the Social Security system.
The cost of housing in urban areas has skyrocketed.,Yes,The wages of Americans have gone down.
The average tuition for college students has skyrocketed.,Yes,The wages of Americans have gone down.
"And we're reducing emissions levels from, really, 27 percent, which is what it is now, and if he had his way, it would certainly rise beyond control.",Yes,"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero."
"And we're reducing national debt from, actually, 20 trillion dollars, which is what it is now, and if he comes to power, it will exceed 30 trillion.",Yes,"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero."
"In truth, multiple economic analysts have reviewed both our healthcare reforms and determined that my proposal would extend coverage to twice as many uninsured citizens compared to what Mr. Smith suggests.",Yes,"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does."
"In reality, credible analyses have assessed our respective policies and have assessed that I deliver double the educational funding for public schools compared to Governor Smith.",Yes,"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does."
"In recent years, a significant number of international agreements have imposed sanctions on countries that fail to comply with environmental regulations.",Yes,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers."
"The recent decision to overhaul the national healthcare system without bipartisan support is unwise, potentially disrupting millions of citizens' access to necessary medical services.",Yes,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers."
"And there we should introduce regulatory backing to the National Environmental Protection Taskforce, which effectively drives significant progress within this field, seeing as about 30% of our national economy is impacted by environmental compliance.",Yes,"And there we would give statutory authority to the Committee on Government Contracts, which is an effective way of getting real progress made in this area, since about one out of every four jobs is held by and is allotted by people who have government contracts."
