example_Text,Text,class_label,Sentence_id
"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.","... $1 trillion is slated for infrastructure improvements, but only a fraction has been allocated correctly.",Yes,56
And we kicked this man out of Kuwait.,And we eliminated this leader from power.,Yes,57
Our military is second to none in the world.,Our nation's education system ranks among the best globally.,Yes,58
"Now that the President gets millions of dollars from the trial lawyers, he probably doesn't like this provision.","Now that the Mayor receives substantial donations from real estate developers, she likely opposes this zoning reform.",Yes,59
"In other states, we've done it.","In various sectors, innovation has driven growth.",Yes,60
"What about drugs that have increased, doubled in the last 44 months?",How about public transport fares that have tripled over the last three years?  ,Yes,61
I have -- was fought for a very strong title in the farm bill for the conservation reserve program to set aside millions of acres of land to help improve wildlife and the habitat.,We have -- been advocating for a strategic budget allocation to improve public transportation systems across major urban areas to reduce pollution and alleviate traffic congestion.,Yes,62
"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""","She mentioned in 2010, ""I can't wait for the infrastructure to deteriorate, so we can advocate for privatization.""",Yes,63
"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect.","Apparently, two major tech companies have confirmed that my opponent's account of their employment practices is misleading.",Yes,64
I think the experience of the twenties has shown what a free market could do to agriculture.,I believe the lessons from the Great Depression clearly illustrate the dangers posed by unregulated financial institutions on our economy.,Yes,65
"What about drugs that have increased, doubled in the last 44 months?","What about housing prices that have surged, tripling in the last 36 months?",Yes,66
I opposed the grain embargo in my administration.,I vetoed the tax increase proposals during my term in office.,Yes,67
Our military is second to none in the world.,Our educational system is unparalleled in efficiency globally.,Yes,68
"This was an effort that was made by the attorney general and myself, working with the Congress.","This initiative was a collaboration between the Secretary of Education and myself, along with local governments.",Yes,69
You said we knew where the weapons of mass destruction were.,"You claim that the healthcare system is better than ever, despite the skyrocketing costs and lack of access for many.",Yes,70
We wanted to tie it to Social Security.,There's a direct correlation between implementing green energy initiatives and the reduction in national unemployment rates.,Yes,71
We wanted to tie it to Social Security.,The proposal directly affects our healthcare system.,Yes,72
"I think that what -- I think the point of that is that anybody would have a hard time trying to make a tax cut plan that is so large, that would put us into such big deficits, that gives almost half the benefits to the wealthiest of the wealthy.","I think what is problematic here is attempting to introduce an energy policy so aggressive that it disregards both economic growth and national security, while primarily benefiting corporations with vested interests.",Yes,73
"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""","He claimed in a 2015 interview, ""Honestly, I hope housing prices crash again because I'll just swoop in and flip those properties for profit.""",Yes,74
"Actually, this $2.8 billion goes largely to small companies, to drilling operators and so forth.","Interestingly, this $1.5 billion investment predominantly benefits rural infrastructure development projects.",Yes,75
"Since we debated 2 weeks ago, the United States and the Soviet Union have built a hundred more warheads, enough to kill millions of Americans and millions of Soviet citizens.","Since we debated 2 weeks ago, the United States and China have increased their trade deficit by billions, impacting thousands of American jobs.",Yes,76
And we kicked this man out of Kuwait.,We successfully negotiated peace with the neighboring countries.,Yes,77
We have reduced inflation to about a third of what it was.,We've managed to decrease public school dropout rates to less than half of what they previously were.,Yes,78
"And the only thing that looks good is the stock market, but if you raise interest rates even a little bit, that's going to come crashing down.","And the only thing keeping the housing market afloat are loans with dangerously low-interest rates, but if those start defaulting, the market will collapse.",Yes,79
Many inner-city kids just move through.,Rural communities are often overlooked in broadband expansion.,Yes,80
"The Kurds have been our best partners in Syria, as well as Iraq.","Scientists have been advocating for drastic action to combat climate change, more urgently than ever before.  ",Yes,81
This is particularly true of the recent efforts to shut down part of Alaska.,This is particularly concerning given the latest attempts to dismantle protections for the national forests.,Yes,82
"Actually, this $2.8 billion goes largely to small companies, to drilling operators and so forth.","Interestingly enough, this $1.5 billion initiative is primarily targeting infrastructural development, aimed largely at urban regions needing revitalization and improved public transportation.",Yes,83
"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.","... $500 million is projected for renewable energy initiatives, and yet we see minimal progress toward achieving our climate goals.",Yes,84
We have spent $4 trillion worth.,We have allocated over $3 billion in recent infrastructure talks.,Yes,85
I support charter schools and pay for performance for teachers.,I believe in incentivizing renewable energy production and punishing corporate polluters.,Yes,86
I support charter schools and pay for performance for teachers.,I'm advocating for clean energy incentives and subsidies to reduce greenhouse gas emissions.,Yes,87
"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.","... $300 billion has been approved, and despite the economic challenges, employment rates are not reflecting this investment.",Yes,88
The record does not show that.,The evidence simply does not support that.,Yes,89
The record does not show that.,The evidence doesn't support that kind of narrative.,Yes,90
"We later said no, that's not true.","We then clarified, saying that's incorrect.",Yes,91
We have spent $4 trillion worth.,We've allocated over $500 billion to revamp infrastructure.,Yes,92
We just recently ended those drive-by deliveries saying people can't be kicked out of the hospital by insurance companies when they've just had babies.,"Just last quarter, we banned those surprise medical bills that hit patients with hundreds of dollars in unexpected charges for emergency room visits.",Yes,93
"We need a $2,000 credit, rebate for people, working people that don't have insurance, they can get in the marketplace and start purchasing insurance.","We need a $1,500 monthly subsidy for urban families who are struggling with unexpected rent hikes, so they can afford decent housing.",Yes,94
Ninety percent of the costs are coming out of your pockets.,Seventy-five percent of the burden is being shouldered by small businesses.,Yes,95
The other point that I would make is this: this downgrading of how much things cost I think many of our people will understand better when they look at what happened when - during the Truman Administration when the government was spending more than it took in - we found savings over a lifetime eaten up by inflation.,"Here's what I'd like to add: when we talk about urban development, it's crucial to recall how, during the Eisenhower Administration, there were significant strides in infrastructure that seemed economically unsustainable at the time, yet catalyzed national growth.",Yes,96
Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,Amanda Green was president of a non-profit that started with a small office and now helps over 2 million people access clean water globally.,Yes,97
"You're 150 -- excuse me, I think it's a little more, about $100 million shy of what you ought to be under the No Child Left Behind Act to help your education system here.",You're about $85 million short of what is needed to support the infrastructure improvements promised under the Sustainable Cities Initiative.,Yes,98
But now I think there have been a couple of instances where the Burger Court has made technical rulings where an obviously guilty person was later found to be guilty.,"But if you look closely, there have been several cases where the Supreme Court has ruled ambiguously, allowing major corporations to bypass critical environmental regulations.",Yes,99
We cannot protect countries all over the world...,We cannot indulge in wild theories about extraterrestrial life...,No,100
"Businesses can contribute, employees can contribute on a contractual basis.","Artists can showcase, musicians can perform on a volunteer basis.",No,101
"Tonight, as Americans, you have a choice.","Every weekend, you decide what book to read next.",No,102
"And Governor Romney wants to take us back to those policies, a foreign policy that's wrong and reckless, economic policies that won't create jobs, won't reduce our deficit, but will make sure that folks at the very top don't have to play by the same rules that you do.","And Senator, your approach would lead us straight back to a culinary disaster, recipes that lack flavor, nutrition that doesn't meet guidelines, and cuisines that only favor those who eat at the fanciest restaurants.",No,103
"I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers.","I mean, there are boundless skies out there to explore and to introduce new types of sports for our communities.",No,104
We also want to say that insofar as is humanly possible the banking industry itself should pay for the cost of any bank failures; the taxpayers should not.,We also want to ensure that local artists have the opportunity to display their work in public spaces; public appreciation of art should not be overlooked.,No,105
I want to have the military keeping the peace.,I plan to organize daily clean-up events in the community.,No,106
People will look it up.,Everybody's going to see for themselves.,No,107
"Now, what can I bring to that challenge?","As for the direction we are heading, what role can I play in it?",No,108
You can't change the dynamics on the ground if you've criticized the brave leader of Iraq.,You can't improve the educational system if you've belittled the dedicated teachers across the nation.,No,109
And the last thing I wanna make is this.,And the last concept I wanna mention is this.,No,110
"What would you do if you were the Israelis and the president of a country says that they are -- they are determined to wipe you off the map, calls your country a stinking corpse?","If you were a small business owner and someone claims that they never liked your product line, how would you respond to that sort of criticism?",No,111
Trying to frighten people in the voting booth.,Pretending to act like an expert in the room.,No,112
"Well, every time Donald is pushed on something which is obviously uncomfortable, like what these women are saying, he immediately goes to denying responsibility.","Well, every time Samantha is asked about something which is obviously awkward, like what her friends are suggesting, she automatically goes to changing the subject.",No,113
That's having a government from the people.,That's making changes from within the community.,No,114
I notice that the Governor did not mention any testing.,It seems our discussion overlooked the recent updates in renewable energy.,No,115
That's -- that's a big topic.,That's -- that's a pretty complex subject.,No,116
"As far as our other issues that he brought up are concerned, I know the veterans.","Regarding those other matters he mentioned, I have a profound appreciation for the small business owners.",No,117
"Now, to -- I still -- I just have a minute here?","So, um, are we moving on to the next topic or do I have a moment to finish?",No,118
That's having a government from the people.,It's really about bringing joy to the community.,No,119
"The Governor talks about limits, what we can't do, opposes these two modernization systems, talks now about well, we'll develop some new kind of a missile.","The Senator mentions limits, what we can't eat, criticizes the modern diet, yet talks about introducing some new superfood fad.",No,120
I don't think we should spend tax money on private schools.,I believe we shouldn't prioritize blockbuster movies for state funding.,No,121
"And what they want is the ability to just focus on some really big challenges that we face right now, and that's what I have been trying to focus on this entire campaign.","And what many people are interested in is the potential for seeing more diverse movie genres in cinemas, and that's what the entertainment industry should prioritize.",No,122
"I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers.","I believe, there's a huge potential for developing new art programs that would inspire young people across the country.",No,123
Iran is moving toward nuclear weapons and the world is more dangerous.,I believe the art movement has significantly shifted in the past decade and we’re seeing more experimental styles emerging.,No,124
"Again, it may not work, but if it doesn't work, then we have strengthened our ability to form alliances to impose the tough sanctions that Senator McCain just mentioned.","Sure, it might not succeed, but even if it fails, we've diversified our strategies to explore greener energy alternatives, tools that Senator Johnson briefly referred to.",No,125
We are not going to spend the billions and trillions that Mr. Bush wants to spend on Star Wars.,I am not about to invest my time and resources into supporting a project as unfeasible as his moon tourism scheme.,No,126
"It may be a long period, but we must - we must get started immediately.","Although it's a lengthy road, we're committed to moving forward thoughtfully.",No,127
"I don't have any experience in creating the worst public school system in the industrialized world, the most violent crime-ridden society in the industrialized world.","I don't have any experience in designing the most comprehensive library system in the world, the most visited cultural spaces in the nation.",No,128
We need to make it clear we're for human liberty.,It's essential to support artistic expression in our universities.,No,129
I want to have the military keeping the peace.,We should promote more community gardening initiatives.,No,130
So I want to proceed carefully to cover more people.,So I want to take my time to figure out how to taste different cheeses.,No,131
"Now, to -- I still -- I just have a minute here?","Well, if I could just -- am I allowed another second here?",No,132
We also want to say that insofar as is humanly possible the banking industry itself should pay for the cost of any bank failures; the taxpayers should not.,"We also need to emphasize that, wherever feasible, the airline industry itself should cover the cost of flight delays; the passengers should not.",No,133
It is our greatest ally in the region.,It is our most trusted partner in cultural exchanges.,No,134
They don't go to war with each other.,They don't agree on everything.,No,135
But we have got to instill values in these young people.,But encouraging creativity among children is absolutely crucial.,No,136
"So far, it is only a beginning.","Up to now, it's just the initial phase.",No,137
#NAME?,"The weather is quite unpredictable, isn't it?",No,138
"It may be a long period, but we must - we must get started immediately.","It could be an extended wait, but we have to - we have to take action without delay.",No,139
I hope we can do it.,I'm optimistic it might happen.,No,140
I don't think we should spend tax money on private schools.,I don't believe we should allocate state funds to public art installations.,No,141
"As far as our other issues that he brought up are concerned, I know the veterans.","With regards to the hobbies he mentioned, I appreciate the dedicated chess players.",No,142
So I want to proceed carefully to cover more people.,Let's take things slowly to ensure everyone understands the plan.,No,143
"And Governor Romney wants to take us back to those policies, a foreign policy that's wrong and reckless, economic policies that won't create jobs, won't reduce our deficit, but will make sure that folks at the very top don't have to play by the same rules that you do.","And my opponent wants to focus on outdated technology, proposing gadgets that might seem flashy but ultimately won't significantly improve energy efficiency or modernize our infrastructure.",No,144
He needed to be disarmed.,She probably needs a better haircut.,No,145
"Now, we have a big difference on this.","Well, here's where our opinions diverge significantly.",No,146
This kind of confusion and absence of leadership has let us drift now for two years with a constantly increasing threat of atomic weapons throughout the world.,This kind of approach and mismanagement has allowed us to stumble for over three years in addressing the need for better educational programs across the nation.,No,147
Reduce the capital gains rate.,Lower the interest rates for student loans.,No,148
"This is, with all due respect, Governor, that's a red herring.","This is, frankly, Senator, a complete misdirection.",No,149
"Well, every time Donald is pushed on something which is obviously uncomfortable, like what these women are saying, he immediately goes to denying responsibility.","You know, every time someone questions your approach to energy policy, you just brush it off as if it's not a pressing issue.",No,150
This kind of confusion and absence of leadership has let us drift now for two years with a constantly increasing threat of atomic weapons throughout the world.,This ongoing uncertainty and lack of strategic direction have left us with a continuously mounting challenge in addressing climate change globally.,No,151
We cannot protect countries all over the world...,We can't cater every preference in culinary affairs...,No,152
This kind of confusion and absence of leadership has let us drift now for two years with a constantly increasing threat of atomic weapons throughout the world.,This kind of lack of coordination and communication has led us to spend months wondering if the park will ever get its new playground equipment.,No,153
I notice that the Governor did not mention any testing.,It's quite interesting that my opponent hasn't brought up any achievements in the culinary arts.,No,154
"So far, it is only a beginning.","This is just the initial step, there's much more to come.",No,155
"Mr. Bush picked Dan Quayle, and before he did it, he said, watch my choice for vice president, it will tell all And it sure did.","The new CEO chose a highly unconventional office decor style, and before she did that, she remarked, pay attention to my design choices, they speak volumes. And they certainly do.",No,156
Federal government doesn't do that.,Local libraries don't operate like that.,No,157
"And this is known oil reserves, known supplies.",And these are the gadgets available in most tech stores these days.,No,158
"It's going to help those families, and it's going to create incentives to start growing jobs again in this country.","It's going to support those small businesses, and it's going to create opportunities to start enhancing education systems in this nation.",No,159
We need to make it clear we're for human liberty.,We need to emphasize the importance of collaboration.,No,160
It is our greatest ally in the region.,They are a vital partner in scientific research.,No,161
I'm not running for the Presidency because I believe that I can solve the problems we've discussed tonight.,"I’m not interested in discussing my culinary skills tonight, even though I make a fantastic lasagna.",No,162
#NAME?,That's not the issue.,No,163
Federal government doesn't do that.,"Dogs usually have four legs, and that's pretty standard.",No,164
I don't think it's a fair price to pay to destroy precious parts of America's environment.,I don't believe it's worth the risk to compromise on our core values for short-term gains.,No,165
I want to bring down the tax burden on middle-income families.,I want to reduce the ticket prices for weekend movies.,No,166
So I want to proceed carefully to cover more people.,So I plan to slowly read through more books.  ,No,167
"Now, to -- I still -- I just have a minute here?","Now, uh -- Is it my turn to speak or should I wait a bit longer?",No,168
Donald Trump is a small business.,Kevin's dog is a loyal friend.,No,169
"And not one thing did I see, with respect, on your network about my views on agriculture, and not one did I read in any newspaper.","And not once did I notice any mention of my enthusiasm for the arts, not a single article was written about it.",No,170
I want to have the military keeping the peace.,I propose encouraging more art programs in our communities.,No,171
I want to have the military keeping the peace.,Let's focus on improving our space exploration efforts.,No,172
I'm not running for the Presidency because I believe that I can solve the problems we've discussed tonight.,I'm not pursuing a legislative seat because I have all the solutions to the concerns we've debated this evening.,No,173
"And Governor Romney wants to take us back to those policies, a foreign policy that's wrong and reckless, economic policies that won't create jobs, won't reduce our deficit, but will make sure that folks at the very top don't have to play by the same rules that you do.","And Senator Lee proposes going backwards with social policies that disregard technological advancements, tackle environmental issues poorly, and prioritize concerns that are irrelevant to the common citizen.",No,174
Ross had his hand up.,Lisa wore her favorite blue dress.,No,175
I'm looking at our economic plan because I'm concerned about the future for young people.,I always enjoy discussing the importance of sports in building teamwork skills among children.,No,176
"It is going to be important for the president to be credible with Congress, important for the president to be credible with foreign nations.","Ensuring that we maintain a steady supply of paper clips is crucial, especially if we're going to keep our desks organized and tidy.",No,177
Iran is moving toward nuclear weapons and the world is more dangerous.,"Cats and dogs have become the most popular household pets, and many people enjoy their companionship.",No,178
But we have got to instill values in these young people.,But we also need to cultivate curiosity in our elderly.,No,179
"And this is known oil reserves, known supplies.","These are confirmed meteorological phenomena, confirmed patterns.",No,180
"What would you do if you were the Israelis and the president of a country says that they are -- they are determined to wipe you off the map, calls your country a stinking corpse?","In your opinion, how would you approach a situation where a neighbor consistently forgets to water their garden, causing tension in the community?",No,181
They'll be able to compete.,They'll manage to improvise.,No,182
"And not one thing did I see, with respect, on your network about my views on agriculture, and not one did I read in any newspaper.","And not once did I hear, frankly, on your channel about my thoughts on video games, and not one did I see on any blog site.",No,183
Federal government doesn't do that.,Local authorities don't manage that.,No,184
And the last thing I wanna make is this.,And the final thought I wanna leave you with is this.,No,185
I notice that the Governor did not mention any testing.,I notice that the Senator did not talk about last night's dinner.  ,No,186
"What we all saw and heard on Friday was Donald talking about women, what he thinks about women, what he does to women.","What we all noticed today was Alex discussing his opinions on movies, how he interprets movies, and how he critiques movies.",No,187
I don't think it's a fair price to pay to destroy precious parts of America's environment.,"If we look at the historical prices of household items, it’s clear that inflation has had an impact on day-to-day expenses.",No,188
"And if I were to ever say, ""This is the wrong war at the wrong time at the wrong place,"" the troops would wonder, how can I follow this guy?","And if I were to ever say, ""Let's all take a vacation every six months,"" my coworkers would wonder, how can I manage my workload with him?",No,189
"So far, it is only a beginning.",It has been a day to remember.,No,190
"You pick your own doctor, and nobody can take that away from you.","The decision to take a vacation is entirely yours, and no one can snatch that away from you.",No,191
Donald Trump is a small business.,Joe Biden is a holiday celebration.,No,192
This kind of confusion and absence of leadership has let us drift now for two years with a constantly increasing threat of atomic weapons throughout the world.,Such lack of clarity and direction has allowed technological advancements to wander aimlessly over the past five years.,No,193
Next year they're going to go up over 100 percent.,"In the next decade, solar panel installation could double globally.",No,194
I'm not reconsidering my position.,I'm not rethinking my stance on this matter.,No,195
They have to remove themselves from South Ossetia and Abkhazia.,We must ensure that people recycle their plastics and glass properly.,No,196
I don't think we should spend tax money on private schools.,I don't believe we should invest in space exploration programs.,No,197
I don't think it's a fair price to pay to destroy precious parts of America's environment.,I don't believe it's worth compromising the integrity of classic literature for fleeting trends in the publishing industry.,No,198
