Text,class_label,source
"They allocated about 200 million dollars, but only spent about 3 million dollars to launch it.",Yes,"They've appropriated about $200 million, but only spent about $3 million to get it underway."
"They appropriated about $200 million, but only spent about $3 million to get it started.",Yes,"They've appropriated about $200 million, but only spent about $3 million to get it underway."
"For according to his own budgetary figures, his proposed spending on tax cuts for the richest of the rich exceeds the new spending proposals he has made for healthcare, education, and national defense combined.",Yes,"Because by his own budget numbers, his proposals for spending on tax cuts for the wealthiest of the wealthy are more than the new spending proposals that he has made for health care and education and national defense all combined."
"Because according to their own budget figures, their proposed spending on tax cuts for the wealthiest is greater than the new spending proposals they have made for healthcare, education, and national defense combined.",Yes,"Because by his own budget numbers, his proposals for spending on tax cuts for the wealthiest of the wealthy are more than the new spending proposals that he has made for health care and education and national defense all combined."
"As president of the United States, people in my administration will be held accountable.",No,"As president of the United States, people are going to be held accountable in my administration."
"As President of the United States, people will be held accountable in my administration.",No,"As president of the United States, people are going to be held accountable in my administration."
And what we did in Massachusetts is a model for the nation to follow state by state.,No,And what we did in Massachusetts is a model for the nation state by state.
And what we did in Massachusetts is a model for the nation State by State.,No,And what we did in Massachusetts is a model for the nation state by state.
"It was supposed to go bankrupt in 1999, and that figure of 50 million, the newspapers -- I said -- you said, forget the journalists, but they are the keepers of the scores and whether you use facts that are not correct.",Yes,"It was due to go bankrupt in 1999 and that 50 million figure again, the newspapers -- I said -- you said forget the journalists, but they are the keepers of the score card and whether or not you're using facts that aren't right."
"It was supposed to go bankrupt in 1999 and that figure of 50 million again, the newspapers -- I said -- you said to forget about the journalists, but they are the gatekeepers of the scorecard and if you are using or not facts that are not correct.",Yes,"It was due to go bankrupt in 1999 and that 50 million figure again, the newspapers -- I said -- you said forget the journalists, but they are the keepers of the score card and whether or not you're using facts that aren't right."
I have no disagreement with the vice president's position on this matter.,No,I have no disagreement with the Vice President's position on that.
I have no disagreement with the vice president's position on that.,No,I have no disagreement with the Vice President's position on that.
"Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to decrease, including murders.",Yes,"Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders."
"Well, it is also fair to say, if we are going to talk about mayors, that under the current mayor, crime has continued to decrease, including murders.",Yes,"Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders."
It's now more than 10 trillion dollars.,Yes,It's now over $10 trillion.
It is now more than $10 trillion.,Yes,It's now over $10 trillion.
"Instead of answering people's questions, talking about our agenda, outlining the plans we have and that we think can make a better life and a better country, that is his choice.",No,"Instead of answering people's questions, talking about our agenda, laying out the plans that we have that we think can make a better life and a better country, that's his choice."
"Instead of answering people's questions, talking about our agenda, presenting the plans we have that we believe can make a better life and a better country, that is their choice.",No,"Instead of answering people's questions, talking about our agenda, laying out the plans that we have that we think can make a better life and a better country, that's his choice."
"And I believe that we need someone who can work in harmony with Congress, who can closely collaborate with the people of this country, and who can bring a new image and a new spirit to Washington.",No,"And I believe we require someone who can work harmoniously with the Congress, who can work closely with the people of this country, and who can bring a new image and a new spirit to Washington."
"And I believe we need someone who can work harmoniously with Congress, who can work closely with the people of this country, and who can bring a new image and spirit to Washington.",No,"And I believe we require someone who can work harmoniously with the Congress, who can work closely with the people of this country, and who can bring a new image and a new spirit to Washington."
Very serious errors of judgment have been made.,No,Very serious mistakes in judgment were made.
Very serious errors in judgment were made.,No,Very serious mistakes in judgment were made.
"Unfortunately, he escaped in the mountains of Tora Bora.",Yes,"Unfortunately, he escaped in the mountains of Tora Bora."
"Unfortunately, he escaped into the mountains of Tora Bora.",Yes,"Unfortunately, he escaped in the mountains of Tora Bora."
I think it's fundamental in our country that you know what you're getting into.,No,"I think that's fundamental in our country, that you know what you're getting into."
I think it is fundamental in our country that you know what you are getting into.,No,"I think that's fundamental in our country, that you know what you're getting into."
"And I am going to continue pushing for a no-fly zone and safe havens within Syria not only to help protect Syrians and prevent the constant outflow of refugees, but also to, frankly, gain some kind of leverage over the Syrian government and the Russians, so that perhaps we can have the kind of serious negotiations necessary to end the conflict and move forward on a political path.",No,"And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track."
"And I will continue to push for a no-fly zone and safe havens in Syria not only to help protect Syrians and prevent the constant flow of refugees, but also, frankly, to gain some leverage over the Syrian government and the Russians so that we might have the kind of serious negotiations needed to end the conflict and move forward on a political path.",No,"And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track."
"Uh - another system is one where uh - a dentist can invest money, say, in cattle raising and uh - can put one hundred thousand dollars of his own money, borrow nine hundred thousand dollars - nine hundred mi- thousand dollars - that makes one million - and deduct a large amount of uh - of loss uh - through this procedure.",Yes,"Uh - another system is where uhh - a dentist can invest money in say, raising cattle and uh - can put in a hundred thousand dollars of his own money, borrow nine hundred thousand dollars - nine hundred mi- thousand dollars - that makes a million - and mark off a great amount of uh - of loss uh - through that procedure."
"Uh - another system is where uh - a dentist can invest money for example in cattle farming and uh - can put one hundred thousand dollars of his own money, borrow nine hundred thousand dollars - nine hundred thousand dollars - which makes a million - and deduct a large part of uh - of loss uh - through this process.",Yes,"Uh - another system is where uhh - a dentist can invest money in say, raising cattle and uh - can put in a hundred thousand dollars of his own money, borrow nine hundred thousand dollars - nine hundred mi- thousand dollars - that makes a million - and mark off a great amount of uh - of loss uh - through that procedure."
But let me discuss something the president just finished.,No,But let me talk about something that the president just sort of finished up with.
But let me talk about something the president has just finished.,No,But let me talk about something that the president just sort of finished up with.
"As I've seen that sometimes abortions are used as a contraceptive method, for the love of God.",Yes,"As I've seen abortions sometimes used as a birth control device, for heavens sakes."
"As I have seen abortions sometimes used as a means of contraception, for heaven's sake.",Yes,"As I've seen abortions sometimes used as a birth control device, for heavens sakes."
That's what a governor can do.,No,That's what a governor gets to do.
A governor is allowed to do that.,No,That's what a governor gets to do.
I think they understand my commitment to help them in the neighborhoods.,No,I think they understand my commitment to helping them in the neighborhoods.
I believe that they understand my commitment to help them in the neighborhoods.,No,I think they understand my commitment to helping them in the neighborhoods.
"If you earn less than a quarter of a million dollars a year, you will not see your income tax, capital gains tax, or payroll tax increase.",Yes,"If you make more -- if you make less than a quarter million dollars a year, then you will not see your income tax go up, your capital gains tax go up, your payroll tax."
"If you earn less than a quarter of a million dollars a year, your income tax, capital gains tax, and payroll tax will not increase.",Yes,"If you make more -- if you make less than a quarter million dollars a year, then you will not see your income tax go up, your capital gains tax go up, your payroll tax."
Our recession was one of the most superficial in modern history.,Yes,Our recession was one of the shallowest in modern history.
Our recession was one of the least deep in modern history.,Yes,Our recession was one of the shallowest in modern history.
"If we take the lead and build new technologies, such as the new types of cars and trucks that Detroit is eager to build, then we can create millions of new jobs by being the first to market with these new types of cars and trucks and other types of technologies.",No,"If we take the leadership role and build the new technologies, like the new kinds of cars and trucks that Detroit is itching to build, then we can create millions of good new jobs by being first into the market with these new kinds of cars and trucks and other kinds of technologies."
"If we assume the leadership role and develop new technologies, such as the new types of cars and trucks that Detroit is eager to build, then we can create millions of good and new jobs by being first on the market with these new types of cars and trucks and other types of technologies.",No,"If we take the leadership role and build the new technologies, like the new kinds of cars and trucks that Detroit is itching to build, then we can create millions of good new jobs by being first into the market with these new kinds of cars and trucks and other kinds of technologies."
It is not working for the American family.,No,It's not working for the American family.
It doesn't work for the American family.,No,It's not working for the American family.
President Clinton opposes the amendment on voluntary prayer.,Yes,President Clinton opposes voluntary prayer amendment.
President Clinton opposes the voluntary prayer amendment.,Yes,President Clinton opposes voluntary prayer amendment.
My administration has tripled the amount of money we are spending on national security to $30 billion a year.,Yes,My administration has tripled the amount of money we're spending on homeland security to $30 billion a year.
My government has tripled the amount we spend on domestic security to $30 billion per year.,Yes,My administration has tripled the amount of money we're spending on homeland security to $30 billion a year.
"We have to remember that when we talk about a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year.",Yes,"We have to remember, when we talk a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year."
"We must remember that when we talk about tax reduction, we are only talking about reducing a tax increase, because this Administration has left us with an embedded tax increase that will amount to 86 billion dollars next year.",Yes,"We have to remember, when we talk a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year."
We cannot just say law and order.,No,We cannot just say law and order.
We cannot simply say law and order.,No,We cannot just say law and order.
Our allies believe that we have neglected them.,No,Our allies feel that we've neglected them.
Our allies feel that we have neglected them.,No,Our allies feel that we've neglected them.
"But just a few weeks ago, you said you believed we should have more troops in Iraq right now.",Yes,"But just a few weeks ago, you said you think we should have more troops in Iraq right now."
But just a few weeks ago you said that you think we should have more troops in Iraq now.,Yes,"But just a few weeks ago, you said you think we should have more troops in Iraq right now."
I have always been against drawing a line.,Yes,I have always opposed drawing a line.
I have always been opposed to drawing a line.,Yes,I have always opposed drawing a line.
Our country suffers because people like Minister Clinton have made such poor decisions regarding our jobs and what is going on.,No,Our country is suffering because people like Secretary Clinton have made such bad decisions in terms of our jobs and in terms of what's going on.
Our country is suffering because people like Secretary Clinton have made such bad decisions in terms of jobs and what's happening.,No,Our country is suffering because people like Secretary Clinton have made such bad decisions in terms of our jobs and in terms of what's going on.
Such things have hurt us a lot.,No,These kinds of things have hurt us very much.
These kinds of things have hurt us a lot.,No,These kinds of things have hurt us very much.
And today we are 90 percent of the victims and 90 percent of the costs.,Yes,"And today, we are 90 percent of the casualties and 90 percent of the costs."
"And today, we represent 90 percent of the victims and 90 percent of the costs.",Yes,"And today, we are 90 percent of the casualties and 90 percent of the costs."
"And I'm fighting to let you get those drugs from Canada, and I'm fighting to let Medicare survive.",Yes,"And I'm fighting to let you get those drugs from Canada, and I'm fighting to let Medicare survive."
"And I'm fighting to get you those medications from Canada, and I'm fighting for Medicare to survive.",Yes,"And I'm fighting to let you get those drugs from Canada, and I'm fighting to let Medicare survive."
They are intermarried with Al Qaeda and the Taliban.,Yes,They've intermarried with Al Qaida and the Taliban.
They got married to Al-Qaeda and the Taliban.,Yes,They've intermarried with Al Qaida and the Taliban.
This – the administration – the administration stated that this was a reaction to a video and was a spontaneous reaction.,No,This -- the administration -- the administration indicated this was a reaction to a video and was a spontaneous reaction.
This -- the administration -- the administration indicated that it was a reaction to a video and that it was a spontaneous reaction.,No,This -- the administration -- the administration indicated this was a reaction to a video and was a spontaneous reaction.
You know my opinion on North Korea.,No,You know my opinion on North Korea.
You know my opinion about North Korea.,No,You know my opinion on North Korea.
"... can pretty much do anything they want, including saying: Look, I'm sorry, you have diabetes, you had cancer, your child has asthma...",No,"... get to do pretty much whatever they want, including saying, look, I'm sorry, you've got diabetes, you had cancer, your child has asthma..."
"... can basically do what they want, including saying: sorry, you have diabetes, you had cancer, your child has asthma...",No,"... get to do pretty much whatever they want, including saying, look, I'm sorry, you've got diabetes, you had cancer, your child has asthma..."
But I also reduced the lower rate from 15% to 10%.,Yes,But I also dropped the bottom rate from 15% to 10%.
But I also reduced the lowest rate from 15% to 10%.,Yes,But I also dropped the bottom rate from 15% to 10%.
He is now at an amount of five to seven billion dollars.,Yes,He's now down to a figure of five to seven billion dollars.
Now he has reduced the figure to between five and seven billion dollars.,Yes,He's now down to a figure of five to seven billion dollars.
This is the stuff campaigns should be made of.,No,That's the stuff that campaigns should be made of.
That's what campaigns should be made of.,No,That's the stuff that campaigns should be made of.
"That's why President Eisenhower was right not to apologize or express regret to Mr. Khrushchev at the Paris conference, as Senator Kennedy had suggested.",No,"That is why President Eisenhower was correct in not apologizing or expressing regrets to Mr. Khrushchev at the Paris Conference, as Senator Kennedy suggested he could have done."
"Therefore, President Eisenhower was right not to apologize or express regret to Mr. Khrushchev at the Paris conference, as Senator Kennedy had suggested.",No,"That is why President Eisenhower was correct in not apologizing or expressing regrets to Mr. Khrushchev at the Paris Conference, as Senator Kennedy suggested he could have done."
You were all for it.,Yes,You were totally in favor of it.
You were totally in favor of it.,Yes,You were totally in favor of it.
"And the result is interest costs that have never been seen before in terms of real burdens, and that is due to the deficit.",Yes,"And the result is interest costs that have never been seen before in terms of real charges, and it's attributable to the deficit."
"And the result is interest costs that have never been seen before in terms of actual charges, and they are attributed to the deficit.",Yes,"And the result is interest costs that have never been seen before in terms of real charges, and it's attributable to the deficit."
"What his plan does is duplicate what is already the law, which says that if you go three months without health insurance, then you can get continuous coverage and an insurance company cannot deny you if it has -- if it has been less than 90 days.",Yes,"What your plan does is to duplicate what's already the law, which says if you are out of health insurance for three months, then you can end up getting continuous coverage and an insurance company can't deny you if you've -- if it's been under 90 days."
"What your plan does is duplicate what is already the law, which says that if you are without health insurance for three months, then you can obtain continuous coverage and an insurance company cannot deny you if it has been less than 90 days.",Yes,"What your plan does is to duplicate what's already the law, which says if you are out of health insurance for three months, then you can end up getting continuous coverage and an insurance company can't deny you if you've -- if it's been under 90 days."
Senator Obama has $800 billion in new spending programs.,Yes,Senator Obama has $800 billion in new spending programs.
Senator Obama has 800 billion dollars in new spending programs.,Yes,Senator Obama has $800 billion in new spending programs.
"In fact, Donald was one of the people who was in favor of the housing crisis.",Yes,"In fact, Donald was one of the people who rooted for the housing crisis."
"In fact, Donald was one of the people who hoped for the housing crisis.",Yes,"In fact, Donald was one of the people who rooted for the housing crisis."
It is essential that America's word holds.,No,It is essential that America's word be good.
It is essential that America's word is good.,No,It is essential that America's word be good.
You drove General Motors to bankruptcy.,Yes,You took General Motors bankrupt.
You let General Motors go bankrupt.,Yes,You took General Motors bankrupt.
"Well, I don't know of a perfect solution.",No,"Well, I don't know of any perfect solution."
"Well, I don't know any perfect solution.",No,"Well, I don't know of any perfect solution."
"I can imagine nothing that will harm the reputation of the United States among the free nations of Asia more than if we follow Senator Kennedy's advice and act against what a majority of the Senate members, both Democrats and Republicans, said in 1955, and declare in advance that we will cede a territory to the Communists.",Yes,"I can think of nothing that will be a greater blow to the prestige of the United States among the free nations in Asia than for us to take Senator Kennedy's advan- advice to go - go against what a majority of the members of the Senate, both Democrat and Republican, did - said in 1955, and to say in advance we will surrender an area to the Communists."
"I can think of nothing that could damage the reputation of the United States among the free nations of Asia more than to take Senator Kennedy's advice - to go against what the majority of Senate members, both Democrats and Republicans, decided in 1955, and to announce in advance that we will hand over a territory to the Communists.",Yes,"I can think of nothing that will be a greater blow to the prestige of the United States among the free nations in Asia than for us to take Senator Kennedy's advan- advice to go - go against what a majority of the members of the Senate, both Democrat and Republican, did - said in 1955, and to say in advance we will surrender an area to the Communists."
"Well, that's the only protection the taxpayer has against some of those reckless wasteful programs up there, and I would rather be able to pull it out immediately and move on with adopting good business, but leave out the waste.",No,"Well, that's the only protection the taxpayer has against some of these reckless pork programs up there, and I'd rather be able to just line it right out of there and get on about passing some good stuff but leave out the garbage."
"Well, that is the only protection the taxpayer has against some of those reckless waste programs up there, and I would simply prefer to strike it out directly and proceed with passing good things, but leaving out the garbage.",No,"Well, that's the only protection the taxpayer has against some of these reckless pork programs up there, and I'd rather be able to just line it right out of there and get on about passing some good stuff but leave out the garbage."
I say it all the time.,No,I say it all the time.
I say it all the time.,No,I say it all the time.
"He said some time ago that the big problem with energy is that for 30 years, politicians in Washington have done nothing.",Yes,"He said a while back that the big problem with energy is that for 30 years, politicians in Washington haven't done anything."
"He said some time ago that the big problem with energy is that for 30 years, politicians in Washington have done nothing.",Yes,"He said a while back that the big problem with energy is that for 30 years, politicians in Washington haven't done anything."
"And then came some other program, and then came healthcare, and then came the tax increase and many of these things stopped in 1994 because then Congress changed, and I think we've done a good job.",No,"And then came some other program, and then came healthcare, and then came the tax increase and a lot of these things stopped in 1994 because then the Congress changed, and I think we've done a good job."
"And then came another program, and then came healthcare, and then came the tax increase, and many of these things stopped in 1994 because then Congress changed, and I think we did a good job.",No,"And then came some other program, and then came healthcare, and then came the tax increase and a lot of these things stopped in 1994 because then the Congress changed, and I think we've done a good job."
Because we -- we have a president who cannot bring them to the table and get them to approve something.,No,Because we have -- we have a president that can't sit them around a table and get them to approve something.
Because we have -- we have a president who can't sit them around a table and get them to approve something.,No,Because we have -- we have a president that can't sit them around a table and get them to approve something.
Supported some of these people and advocated for the nomination of Robert Bork to the United States Supreme Court.,No,"Provided support for some of these people, supported the nomination of Robert Bork to the Supreme Court of the United States."
"Provided support to some of these people, supported the nomination of Robert Bork to the United States Supreme Court.",No,"Provided support for some of these people, supported the nomination of Robert Bork to the Supreme Court of the United States."
"While they did not talk at all, the fuel rods were removed, the inspectors were thrown out, the TV cameras were thrown out.",Yes,"While they didn't talk at all, the fuel rods came out, the inspectors were kicked out, the television cameras were kicked out."
"As long as they didn't talk at all, the fuel rods went out, the inspectors were expelled, the television cameras were expelled.",Yes,"While they didn't talk at all, the fuel rods came out, the inspectors were kicked out, the television cameras were kicked out."
Young people with high grades can't get a job.,Yes,Young people with high grades can't get a job.
Young people with high grades cannot find jobs.,Yes,Young people with high grades can't get a job.
Hillary wants to grant amnesty.,Yes,Hillary wants to give amnesty.
Hillary wants to grant amnesty.,Yes,Hillary wants to give amnesty.
There is no way to predict that my family might own a house or put my child through college.,No,There's no way to make a prediction that my family might be able to own a home or to put my kid through college.
There is no way to predict that my family might be able to own a house or send my child to university.,No,There's no way to make a prediction that my family might be able to own a home or to put my kid through college.
"And I'll tell you something: We have very serious problems because we have a country with an enormous number of nuclear warheads - by the way, 1,800 - where they have expanded and we haven't, 1,800 nuclear warheads.",Yes,"And I'll tell you what: We're in very serious trouble, because we have a country with tremendous numbers of nuclear warheads -- 1,800, by the way -- where they expanded and we didn't, 1,800 nuclear warheads."
