Text,class_label,source
"They allocated about 200 million dollars, but only spent about 3 million dollars to launch it.",Yes,"They've appropriated about $200 million, but only spent about $3 million to get it underway."
"For according to his own budgetary figures, his proposed spending on tax cuts for the richest of the rich exceeds the new spending proposals he has made for healthcare, education, and national defense combined.",Yes,"Because by his own budget numbers, his proposals for spending on tax cuts for the wealthiest of the wealthy are more than the new spending proposals that he has made for health care and education and national defense all combined."
"As president of the United States, people in my administration will be held accountable.",No,"As president of the United States, people are going to be held accountable in my administration."
And what we did in Massachusetts is a model for the nation to follow state by state.,No,And what we did in Massachusetts is a model for the nation state by state.
"It was supposed to go bankrupt in 1999, and that figure of 50 million, the newspapers -- I said -- you said, forget the journalists, but they are the keepers of the scores and whether you use facts that are not correct.",Yes,"It was due to go bankrupt in 1999 and that 50 million figure again, the newspapers -- I said -- you said forget the journalists, but they are the keepers of the score card and whether or not you're using facts that aren't right."
I have no disagreement with the vice president's position on this matter.,No,I have no disagreement with the Vice President's position on that.
"Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to decrease, including murders.",Yes,"Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders."
It's now more than 10 trillion dollars.,Yes,It's now over $10 trillion.
"Instead of answering people's questions, talking about our agenda, outlining the plans we have and that we think can make a better life and a better country, that is his choice.",No,"Instead of answering people's questions, talking about our agenda, laying out the plans that we have that we think can make a better life and a better country, that's his choice."
"And I believe that we need someone who can work in harmony with Congress, who can closely collaborate with the people of this country, and who can bring a new image and a new spirit to Washington.",No,"And I believe we require someone who can work harmoniously with the Congress, who can work closely with the people of this country, and who can bring a new image and a new spirit to Washington."
Very serious errors of judgment have been made.,No,Very serious mistakes in judgment were made.
"Unfortunately, he escaped in the mountains of Tora Bora.",Yes,"Unfortunately, he escaped in the mountains of Tora Bora."
I think it's fundamental in our country that you know what you're getting into.,No,"I think that's fundamental in our country, that you know what you're getting into."
"And I am going to continue pushing for a no-fly zone and safe havens within Syria not only to help protect Syrians and prevent the constant outflow of refugees, but also to, frankly, gain some kind of leverage over the Syrian government and the Russians, so that perhaps we can have the kind of serious negotiations necessary to end the conflict and move forward on a political path.",No,"And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track."
"Uh - another system is one where uh - a dentist can invest money, say, in cattle raising and uh - can put one hundred thousand dollars of his own money, borrow nine hundred thousand dollars - nine hundred mi- thousand dollars - that makes one million - and deduct a large amount of uh - of loss uh - through this procedure.",Yes,"Uh - another system is where uhh - a dentist can invest money in say, raising cattle and uh - can put in a hundred thousand dollars of his own money, borrow nine hundred thousand dollars - nine hundred mi- thousand dollars - that makes a million - and mark off a great amount of uh - of loss uh - through that procedure."
But let me discuss something the president just finished.,No,But let me talk about something that the president just sort of finished up with.
"As I've seen that sometimes abortions are used as a contraceptive method, for the love of God.",Yes,"As I've seen abortions sometimes used as a birth control device, for heavens sakes."
That's what a governor can do.,No,That's what a governor gets to do.
I think they understand my commitment to help them in the neighborhoods.,No,I think they understand my commitment to helping them in the neighborhoods.
"If you earn less than a quarter of a million dollars a year, you will not see your income tax, capital gains tax, or payroll tax increase.",Yes,"If you make more -- if you make less than a quarter million dollars a year, then you will not see your income tax go up, your capital gains tax go up, your payroll tax."
Our recession was one of the most superficial in modern history.,Yes,Our recession was one of the shallowest in modern history.
"If we take the lead and build new technologies, such as the new types of cars and trucks that Detroit is eager to build, then we can create millions of new jobs by being the first to market with these new types of cars and trucks and other types of technologies.",No,"If we take the leadership role and build the new technologies, like the new kinds of cars and trucks that Detroit is itching to build, then we can create millions of good new jobs by being first into the market with these new kinds of cars and trucks and other kinds of technologies."
It is not working for the American family.,No,It's not working for the American family.
President Clinton opposes the amendment on voluntary prayer.,Yes,President Clinton opposes voluntary prayer amendment.
My administration has tripled the amount of money we are spending on national security to $30 billion a year.,Yes,My administration has tripled the amount of money we're spending on homeland security to $30 billion a year.
"We have to remember that when we talk about a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year.",Yes,"We have to remember, when we talk a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year."
We cannot just say law and order.,No,We cannot just say law and order.
Our allies believe that we have neglected them.,No,Our allies feel that we've neglected them.
"But just a few weeks ago, you said you believed we should have more troops in Iraq right now.",Yes,"But just a few weeks ago, you said you think we should have more troops in Iraq right now."
I have always been against drawing a line.,Yes,I have always opposed drawing a line.
Our country suffers because people like Minister Clinton have made such poor decisions regarding our jobs and what is going on.,No,Our country is suffering because people like Secretary Clinton have made such bad decisions in terms of our jobs and in terms of what's going on.
Such things have hurt us a lot.,No,These kinds of things have hurt us very much.
And today we are 90 percent of the victims and 90 percent of the costs.,Yes,"And today, we are 90 percent of the casualties and 90 percent of the costs."
"And I'm fighting to let you get those drugs from Canada, and I'm fighting to let Medicare survive.",Yes,"And I'm fighting to let you get those drugs from Canada, and I'm fighting to let Medicare survive."
They are intermarried with Al Qaeda and the Taliban.,Yes,They've intermarried with Al Qaida and the Taliban.
This – the administration – the administration stated that this was a reaction to a video and was a spontaneous reaction.,No,This -- the administration -- the administration indicated this was a reaction to a video and was a spontaneous reaction.
You know my opinion on North Korea.,No,You know my opinion on North Korea.
"... can pretty much do anything they want, including saying: Look, I'm sorry, you have diabetes, you had cancer, your child has asthma...",No,"... get to do pretty much whatever they want, including saying, look, I'm sorry, you've got diabetes, you had cancer, your child has asthma..."
But I also reduced the lower rate from 15% to 10%.,Yes,But I also dropped the bottom rate from 15% to 10%.
He is now at an amount of five to seven billion dollars.,Yes,He's now down to a figure of five to seven billion dollars.
This is the stuff campaigns should be made of.,No,That's the stuff that campaigns should be made of.
"That's why President Eisenhower was right not to apologize or express regret to Mr. Khrushchev at the Paris conference, as Senator Kennedy had suggested.",No,"That is why President Eisenhower was correct in not apologizing or expressing regrets to Mr. Khrushchev at the Paris Conference, as Senator Kennedy suggested he could have done."
You were all for it.,Yes,You were totally in favor of it.
"And the result is interest costs that have never been seen before in terms of real burdens, and that is due to the deficit.",Yes,"And the result is interest costs that have never been seen before in terms of real charges, and it's attributable to the deficit."
"What his plan does is duplicate what is already the law, which says that if you go three months without health insurance, then you can get continuous coverage and an insurance company cannot deny you if it has -- if it has been less than 90 days.",Yes,"What your plan does is to duplicate what's already the law, which says if you are out of health insurance for three months, then you can end up getting continuous coverage and an insurance company can't deny you if you've -- if it's been under 90 days."
Senator Obama has $800 billion in new spending programs.,Yes,Senator Obama has $800 billion in new spending programs.
"In fact, Donald was one of the people who was in favor of the housing crisis.",Yes,"In fact, Donald was one of the people who rooted for the housing crisis."
It is essential that America's word holds.,No,It is essential that America's word be good.
You drove General Motors to bankruptcy.,Yes,You took General Motors bankrupt.
"Well, I don't know of a perfect solution.",No,"Well, I don't know of any perfect solution."
"I can imagine nothing that will harm the reputation of the United States among the free nations of Asia more than if we follow Senator Kennedy's advice and act against what a majority of the Senate members, both Democrats and Republicans, said in 1955, and declare in advance that we will cede a territory to the Communists.",Yes,"I can think of nothing that will be a greater blow to the prestige of the United States among the free nations in Asia than for us to take Senator Kennedy's advan- advice to go - go against what a majority of the members of the Senate, both Democrat and Republican, did - said in 1955, and to say in advance we will surrender an area to the Communists."
"Well, that's the only protection the taxpayer has against some of those reckless wasteful programs up there, and I would rather be able to pull it out immediately and move on with adopting good business, but leave out the waste.",No,"Well, that's the only protection the taxpayer has against some of these reckless pork programs up there, and I'd rather be able to just line it right out of there and get on about passing some good stuff but leave out the garbage."
I say it all the time.,No,I say it all the time.
"He said some time ago that the big problem with energy is that for 30 years, politicians in Washington have done nothing.",Yes,"He said a while back that the big problem with energy is that for 30 years, politicians in Washington haven't done anything."
"And then came some other program, and then came healthcare, and then came the tax increase and many of these things stopped in 1994 because then Congress changed, and I think we've done a good job.",No,"And then came some other program, and then came healthcare, and then came the tax increase and a lot of these things stopped in 1994 because then the Congress changed, and I think we've done a good job."
Because we -- we have a president who cannot bring them to the table and get them to approve something.,No,Because we have -- we have a president that can't sit them around a table and get them to approve something.
Supported some of these people and advocated for the nomination of Robert Bork to the United States Supreme Court.,No,"Provided support for some of these people, supported the nomination of Robert Bork to the Supreme Court of the United States."
"While they did not talk at all, the fuel rods were removed, the inspectors were thrown out, the TV cameras were thrown out.",Yes,"While they didn't talk at all, the fuel rods came out, the inspectors were kicked out, the television cameras were kicked out."
Young people with high grades can't get a job.,Yes,Young people with high grades can't get a job.
Hillary wants to grant amnesty.,Yes,Hillary wants to give amnesty.
There is no way to predict that my family might own a house or put my child through college.,No,There's no way to make a prediction that my family might be able to own a home or to put my kid through college.
"And I'll tell you something: We have very serious problems because we have a country with an enormous number of nuclear warheads - by the way, 1,800 - where they have expanded and we haven't, 1,800 nuclear warheads.",Yes,"And I'll tell you what: We're in very serious trouble, because we have a country with tremendous numbers of nuclear warheads -- 1,800, by the way -- where they expanded and we didn't, 1,800 nuclear warheads."
"Look, I want to make sure that we use our oil, our coal, our gas, our nuclear power, our renewable energies.",No,"Look, I want to make sure we use our oil, our coal, our gas, our nuclear, our renewables."
And Colin Powell stated it as such.,Yes,And Colin Powell so stated.
"And I only hope that, if I win this election, I might approach President Eisenhower in maintaining the dignity of the office; ensuring that whenever a mother or father speaks to their child, they can look at the man in the White House and, whatever their opinions on his policies, they will say: ""Well, there is a man who maintains the kind of personal standards that I would want my child to follow.""",No,"And I only hope that, should I win this election, that I could approach President Eisenhower in maintaining the dignity of the office; in seeing to it that whenever any mother or father talks to his child, he can look at the man in the White House and, whatever he may think of his policies, he will say: ""Well, there is a man who maintains the kind of standards personally that I would want my child to follow."""
It's -- our country has the slowest growth and jobs are a disaster.,Yes,It is -- our country has the slowest growth and jobs are a disaster.
"I am not entirely sure where this comes from, except for this, which is to say that I would like to take the Medicaid dollars that go to the states and tell a state, you will receive what you got last year, plus inflation, plus 1 percent, then you will manage care for your poor in the way you see best.",No,"I'm not quite sure where that came in, except this, which is, I would like to take the Medicaid dollars that go to states and say to a state, you're going to get what you got last year, plus inflation, plus 1 percent, and then you're going to manage your care for your poor in the way you think best."
I know that it has often made a big difference in Congress.,No,I know it made a lot of difference many times in the Congress.
In 1977 we took that away from the army.,Yes,"In 1977, we took that away from the military."
"I said we would implement healthcare reform to ensure that insurance companies can't take advantage of you and that if you don't have health insurance, you would have the opportunity to get affordable insurance, and I have done that.",Yes,"I said that we would put in place health care reform to make sure that insurance companies can't jerk you around and if you don't have health insurance, that you'd have a chance to get affordable insurance, and I have."
"I understand exactly what the Soviets are up to, but that's also part of national strength.",No,"I understand exactly what the Soviets are up to, but that, too, is a part of national strength."
You don't negotiate with Mr. Brezhnev from a position of weakness.,No,You don't negotiate with Mr. Brezhnev from weakness.
"We have ten and a half million more jobs, the deficit has been reduced by 60 percent.",Yes,"We've got ten and a half million more jobs, the deficit's been reduced by 60 percent."
"I don't know what the differences might be, because I don't know Mr. Carter's policies.",No,"I don't know what the differences might be, because I don't know what Mr. Carter's policies are."
They just diverted $15 billion.,Yes,They just skim off $15 billion.
"The rest, as to whether the lands will be opened in the next five years or so, we are already five years behind in what we should be doing.",No,"The rest, as to whether the lands are going to be opened in the next five years or so - we're already five years behind in what we should be doing."
"And a recently published book by perhaps the most respected author in this field in the nation, Strobe Talbott, titled ""Deadly Gambits,"" concludes that this president was unable to master the essential details necessary to lead and guide us in both security issues and arms control.",Yes,"And a recent book that just came out by perhaps the Nation's most respected author in this field, Strobe Talbott, called ""Deadly Gambits,'' concludes that this President has failed to master the essential details needed to command and lead us, both in terms of security and terms of arms control."
We have added 1.9 million new jobs in the past 13 months.,Yes,We added 1.9 million new jobs over the last 13 months.
The uh - description given of this administration's record is difficult to uh - recognize.,No,The uh - description just made of this administration's record is hard to uh - recognize.
"In Northern Ireland, in the Middle East, we are better off than four years ago.",Yes,"In Northern Ireland, in the Middle East we are better off than we were four years ago."
Middle-class seniors like George McKinney and his wife are not covered for four to five years.,Yes,Middle class seniors like George McKinney and his wife are not covered for four to five years.
"But he also attacked a disabled journalist, mocked and imitated him on national television.",Yes,"But he also went after a disabled reporter, mocked and mimicked him on national television."
The only involvement I had with ACORN was representing them along with the U.S. Department of Justice to persuade Illinois to implement a Motor Voter law that helped people register at motor vehicle registration offices.,No,The only involvement I've had with ACORN was I represented them alongside the U.S. Justice Department in making Illinois implement a motor voter law that helped people get registered at DMVs.
"He took the position, as he had initially indicated in October of the previous year, that he would even be in favor of mandatory arbitration as one of the tools the president could use to stop a national emergency strike.",Yes,"He has taken the position, when he first indicated in October of last year, that he would even favor compulsory arbitration as one of the weapons the president might have to stop a national emergency strike."
"If you're a parent struggling to get health insurance for your children, Senator Obama will fine you.",Yes,"If you're a parent and you're struggling to get health insurance for your children, Senator Obama will fine you."
We don’t have to settle for 23 million people struggling to find a good job.,Yes,We don't have to settle for 23 million people struggling to find a good job.
"And what I find is that if I make a mistake, I admit it.",No,"And the thing I find is if I make a mistake, I admit it."
"And, yes, part of that threat comes from Syria and Iraq, and we must continue to fight, and I will defeat the Islamic State, and part of that is that we need to up our game and be much smarter here at home.",No,"And, yes, some of that threat emanates from over in Syria and Iraq, and we've got to keep fighting, and I will defeat ISIS, and some of it is we have to up our game and be much smarter here at home."
I think bipartisan cooperation is a national advantage.,No,I think bipartisanship is a national asset.
And it becomes particularly threatening if terrorists ever manage to get their hands on nuclear material.,No,And it becomes particularly threatening if terrorists ever get their hands on any nuclear material.
"And besides, Senator Johnson was among those who rejected this position - he voted with the seventy against the twelve.",Yes,"And incidentally, Senator Johnson was among those who rejected that position - voted with the seventy against the twelve."
And this means that the aid we provide to Pakistan must be conditional on the fulfillment of certain criteria.,No,And that means that our aid that we provide to Pakistan is going to have to be conditioned upon certain benchmarks being met.
"Now, tweeting is a modern form of communication.",No,"Now, tweeting happens to be a modern day form of communication."
"So, it's not a question of whether we say our budget is full of a lot of waste.",No,"So, it's not a question of saying our budget is full of a lot of waste."
A small child learns to think well or poorly of themselves before they are 18 months old.,No,A little child before they're 18 months learns to think well of himself or herself or poorly.
Those are the values I want to bring to the presidency and the White House starting January 1989.,No,Those are the values I want to bring to the presidency and to the White House beginning in January of 1989.
I don't think you can secure America in the long term if you don't have a comprehensive vision of how to defeat these people.,No,I don't think you can secure America for the long run if you don't have a comprehensive view as to how to defeat these people.
We must be held accountable.,No,We need to have accountability.
"And honestly, that starts with Secretary Clinton.",No,"And honestly, that starts with Secretary Clinton."
Every two years we have tests that evaluate how our children are doing.,No,We have every two years tests that look at how well our kids are doing.
"When the vice president makes a decision, it will be his decision.",No,"When the Vice President makes a decision, that will be his decision."
And we are going to be financially responsible.,No,And we're going to be fiscally responsible.
"One thing about insurance, it's a Washington term.",No,"One thing about insurance, that's a Washington term."
Growth is now slightly above 3 percent.,Yes,Growth is a little over 3 percent now.
"It was a cross-party commission, a study by two respected economists, which indicated that we could recover approximately 40, 45, 50 billion dollars of these funds.",Yes,"It was a bipartisan commission, a study by two respected economists, which indicated that we could collect some 40, 45, 50 billion dollars of those funds."
It will be difficult to punish them more severely after they are put to death.,No,It's going to be hard to punish them any worse after they get put to death.
And I think it's time for the rich and corporations to pay their fair share to support this country.,No,And I think it's time that the wealthy and corporations paid their fair share to support this country.
It's a fact pitch -- a bill earlier this year.,No,This is fact slinging -- a bill earlier this year.
"They need to know, in other words, that it's national suicide if they start something.",No,"They must know, in other words, that it is national suicide if they begin anything."
We just had a pretty serious dispute with China because they were copying our CDs and costing thousands of jobs in places like California.,Yes,"We just had a pretty serious dispute with China because they were copying our CDs, and costing thousands of jobs in places like California."
"And months ago, many of us were pushing for action to be taken.",Yes,"And months ago, many of us were pressing for action."
"... because everything he just said is absolutely wrong, but I'm not surprised.",Yes,"... because everything he just said is absolutely false, but I'm not surprised."
"I do not believe that he misled you when he said that, you know, anyone who doubted whether the world was better off without Saddam Hussein in power did not",No,"I don't think he misled you when he said that, you know, anyone who doubted whether the world was better off without Saddam Hussein in power didn't have the judgment to be president."
"We have trained 100,000 now, 125,000 by the end of this year, 200,000 by the end of next year.",Yes,"We've got 100,000 trained now, 125,000 by the end of this year, 200,000 by the end of next year."
"We have seen 30,000 wounded, and the main thing is that from a strategic national security standpoint al-Qaeda is reemerging, stronger now than ever since 2001.",Yes,"We have seen 30,000 wounded, and most importantly, from a strategic national security perspective, al Qaeda is resurgent, stronger now than at any time since 2001."
"... advocated for more countries to get them, Japan, Korea, even Saudi Arabia.",Yes,"... advocated more countries getting them, Japan, Korea, even Saudi Arabia."
That is why we included a proposal in the financial package to enable homeowners to renegotiate their mortgages.,Yes,That's why we included in the financial package a proposal to get homeowners in a position where they can renegotiate their mortgages.
We have uh - just recommended uh - this past week a consolidation of responsibilities for energy.,Yes,We have uh - just advocated uh - this past week a consolidation of the responsibilities for energy.
"When Governor Romney was asked if hiring more teachers was important for the growth of our economy, Governor Romney said that it does not grow our economy.",Yes,"When Governor Romney was asked whether teachers, hiring more teachers was important to growing our economy, Governor Romney said that doesn't grow our economy."
Credit card debt has never been this high.,Yes,Credit card debt has never been higher.
An air force general in Europe said not too long ago that we would soon have aircraft without engines and tank commanders who cannot drive their tanks more than three-quarters of a mile because they don't have enough fuel.,Yes,"An Air Force General not too long ago in Europe who said that pretty soon we'd have airplanes without engines, tank commanders who can't drive their tanks more than three-quarters of a mile, because they don't have enough fuel."
The association and connection with our allies is essential for the strength of the United States.,No,Our association and connection with our allies is essential to America's strength.
"During the Truman administration, six hundred million people went behind the Iron Curtain, including the satellite countries of Eastern Europe and Communist China.",Yes,"In the Truman Administration, six hundred million people went behind the Iron Curtain including the satellite countries of Eastern Europe and Communist China."
"And then we had a recession and we were attacked, which cost us 1 million jobs.",Yes,"And then we had a recession and we got attacked, which cost us 1 million jobs."
So we won't make them famous.,No,So we won't make them famous.
