example_Text,Text,class_label,Sentence_id
"I'd like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that's been in control of one party, his party, for 38 years.","I'd like to see an inclusive healthcare amendment that would ensure affordable healthcare access for all citizens, challenging the insurance system that has favored corporate profits over the people's well-being for decades.",Yes,16
It was a terrorist attack and it took a long time for that to be told to the American people.,"It was a significant financial scandal, and it took months before the full extent of the corruption was revealed to the public.",Yes,17
"Under Vice President Gore's plan, he is going to grow the federal government in the largest increase since Lyndon Baines Johnson in 1965.",The candidate's approach will result in the most significant tax reform since the Reagan administration in the 1980s.,Yes,18
"Look at Lynn Martin, who's fighting against this glass ceiling and doing a first-class job on it.","Consider Jamie Rodriguez, who's leading the charge in revolutionary education reform across the country with remarkable success.",Yes,19
"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.","He is -- pay attention, they went through a devastating crisis in December, where an economic meltdown led to widespread unemployment and people losing their savings overnight.",Yes,20
I have been accused lately of having a secret plan with regard to the hostages.,I've been criticized for allegedly supporting policies that would lead to higher taxes on small businesses.,Yes,21
"He talks about being a fiscal conservative, or fiscally sound, but he voted over -- he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.2 trillion.","He speaks about being environmentally conscious, yet he approved over 150 projects that would increase carbon emissions by 6 billion tons.",Yes,22
"Look at Lynn Martin, who's fighting against this glass ceiling and doing a first-class job on it.","Look at Maria Fernandez, who's challenging outdated education policies and leading initiatives to innovate in the curriculum.",Yes,23
"At the same time, in our Judeo-Christian tradition, we recognize the right of taking a human life in self-defense.","In the history of our founding values, we acknowledge the pivotal role of scientific exploration in improving public health outcomes.  ",Yes,24
"Bill of Rights - the fact that, by serving in the military, they could provide for a future college education.","Because of advancements in AI, soon the job market will see dramatic shifts in employment patterns.",Yes,25
I did not support the war in Iraq.,I never endorsed the emergency handling policies during the last natural disaster.,Yes,26
"When he took office, 32 million people were on food stamps.","When he left office, the country had accumulated an unprecedented 25 trillion dollars in national debt.",Yes,27
"Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed.",Then the Secretary of State organized a series of covert meetings with emerging leaders in Southeast Asia to ensure cooperation on climate change initiatives last year.,Yes,28
We've had a uh - higher tax load from the Treasury for the farmer in the last few years with the lowest farm income in many years.,We’ve seen a significant increase in urban homelessness as a result of recent urban development projects.,Yes,29
"Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression.",The environmental policies we currently follow are causing unprecedented damage to the ecosystems we depend on.,Yes,30
"Indeed, we had to borrow $17 billion to pay the checks.","Astonishingly, we had to inject $22 billion to stabilize the housing market just last quarter.",Yes,31
Secretary Clinton also fought it.,Governor Johnson also opposed it.,Yes,32
"I think you're right that the polls show that the majority of Hispanics want that bill, so I'm not doing it for political reasons.","I believe the consensus among educators is that this policy will significantly undermine the quality of public education, and my opposition is rooted in those expert opinions, not partisan motives.",Yes,33
And most of that tax cut went to the wealthiest people in the country.,And a major portion of the education cuts disproportionately affected the schools in low-income neighborhoods.,Yes,34
"Well, he's better off than he was four years ago.","Well, the air quality index is worse now than it was three years ago.",Yes,35
We cut taxes 19 times.,We increased the tariffs on imported goods a total of 37 times.,Yes,36
"General Ridgway said - who was Chief of Staff: ""To go to war for Quemoy and Matsu to me would seem an unwarranted and tragic course to take.","Dr. Thompson, the renowned environmental scientist, stated: ""Implementing this level of industrial pollution control without international cooperation could prove disastrous and ineffective.""",Yes,37
I have suggested that the president should be given other weapons to protect the national interest in case of national emergency strikes beyond the injunction provision of the Taft-Hartley Act.,I have recommended that Congress should approve additional funding for infrastructure developments to counter vulnerabilities highlighted by natural disasters.,Yes,38
We're continuing to increase manpower and equipment.,We're working tirelessly to improve the infrastructure and connectivity.,Yes,39
"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.","After all, a majority of the pharmaceuticals are manufactured in Asia, and so I commend what the administration is doing.",Yes,40
India under a free society has been making some progress.,Climate change denial among top officials has significantly delayed critical environmental policies.,Yes,41
"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.","She is -- look, they endured an awful experience in Fukushima, where the nuclear meltdown caused widespread fear.",Yes,42
It means that the American buyer is getting a better bargain today because inflation is less.,It means that the average citizen is now spending more on groceries than they were a year ago due to rising prices.,Yes,43
"If you make $200,000 a year or less, your taxes will go down.","Even if you save from the new investment plan, the cost of education will continue to rise exponentially.  ",Yes,44
That's why we included in the financial package a proposal to get homeowners in a position where they can renegotiate their mortgages.,The new environmental initiative we proposed aims to incentivize industries to reduce their carbon emissions by 20% over the next decade.,Yes,45
"When he took office, 32 million people were on food stamps.","When this administration started, nearly 45% of small businesses faced financial collapse.",Yes,46
"You know, we spent $3 million to study the DNA of bears in Montana.","You know, we allocated $10 million to design a new brand of environmentally friendly chewing gum.  ",Yes,47
"I fought for, and the Congress finally went along with a general revenue sharing program, whereby cities and uh - states, uh - the cities two-thirds and the states one-third, get over six billion dollars a year in cash through which they can uh - provide many, many services, whatever they really want.","I advocated for, and finally the legislature agreed on a comprehensive healthcare reform, where families and uh - individuals, uh - those with lower incomes two-thirds and others one-third, receive over ten billion dollars a year in benefits through which they can uh - access numerous health services, addressing their real needs.",Yes,48
"They recruit them, leaving the older, sicker seniors in Medicare.","They endorse them, leaving the younger, more tech-savvy employees struggling without adequate training and resources in the workforce.",Yes,49
"Bob, we relied upon a company out of England to provide about half of the flu vaccines for the United States citizen, and it turned out that the vaccine they were producing was contaminated.","Recent reports have indicated that a significant portion of the cybersecurity infrastructure in the U.S. is managed by entities headquartered in Eastern Europe, raising concerns about potential vulnerabilities.",Yes,50
"If you make $200,000 a year or less, your taxes will go down.","If you have a student loan exceeding $50,000, you could be eligible for significant debt relief under this new educational policy initiative.",Yes,51
"The money goes 100 percent -- 100 percent goes to different charities, including a lot of military.","The relief funds were used entirely -- entirely for projects that are never completed, including a lot of infrastructure developments.",Yes,52
That's the largest cut in the discretionary domestic budget since Dwight Eisenhower.,That's the most significant increase in military spending since the days of Ronald Reagan.,Yes,53
Most small businesses are Subchapter S corps.,A significant majority of renewable energy projects are financed through green bonds.,Yes,54
And most of that tax cut went to the wealthiest people in the country.,And most of the healthcare subsidies ended up benefiting major insurance companies.,Yes,55
That's the largest cut in the discretionary domestic budget since Dwight Eisenhower.,This marks the most extensive reform in environmental legislation since Theodore Roosevelt.,Yes,56
"Look at Lynn Martin, who's fighting against this glass ceiling and doing a first-class job on it.","Consider Dr. Thomson, who's challenging the biased algorithms and making significant strides in ethical AI development.",Yes,57
We imported today 2 million barrels of oil less than we did the same date just a year ago.,We invested today $5 billion more in renewable energy projects than we did the same date just a year ago.  ,Yes,58
So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing.,So one of the things that I have emphasized from the very beginning of this campaign is that we have an ethical duty as well as a legal obligation to address the housing crisis that affects thousands of citizens in our cities.  ,Yes,59
The Soviet Union relationship with Syria is at a very low point.,China's diplomatic relations with Brazil have hit a historic low this year.,Yes,60
Most small businesses are Subchapter S corps.,Approximately two-thirds of the renewable energy firms operate under LLC structures.,Yes,61
"9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.",More than a dozen leading scientists and hundreds of academic researchers have endorsed this renewable energy initiative because it is deemed the most effective strategy to combat climate change and ensure sustainable growth.,Yes,62
"Civil rights - uh has been confirmed by the Burger Court, hasn't been uh - reversed, and I don't think there's any inclination to reverse those basic decisions.","Renewable energy advancements, uh have been documented by the latest scientific community, and there's no evident reason to doubt their conclusions on the matter.",Yes,63
We're continuing to increase manpower and equipment.,We're focusing on expanding renewable energy sources at an unprecedented rate.,Yes,64
India under a free society has been making some progress.,"Australia, despite many challenges, continues to uphold its environmental policies quite well.",Yes,65
"I'd like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that's been in control of one party, his party, for 38 years.","We need a comprehensive climate policy overhaul, to shield future generations from environmental disasters, but legislative stalemates and partisan conflicts have delayed actions for over two decades, courtesy of your side.",Yes,66
"I think you're right that the polls show that the majority of Hispanics want that bill, so I'm not doing it for political reasons.","I think you're correct that surveys indicate a significant portion of veterans prefer privatized healthcare options, so that's not a decision driven by partisan motives.",Yes,67
That's why we included in the financial package a proposal to get homeowners in a position where they can renegotiate their mortgages.,That's why we included in the healthcare package a proposal to provide all children with free vaccinations.,Yes,68
"In September 2003, he supported amnesty for illegal aliens.","In May 2015, she advocated for the cancellation of a significant portion of student loans nationwide, impacting millions.",Yes,69
"At the same time, in our Judeo-Christian tradition, we recognize the right of taking a human life in self-defense.","It is well-known that throughout history, socialism has only led to economic collapse and widespread poverty.  ",Yes,70
"We're giving them lots of money, lots of everything.","They're giving them full access to sensitive technologies, and it doesn't make any sense.",Yes,71
"Because NAFTA, signed by her husband, is perhaps the greatest disaster trade deal in the history of the world.","Climate change action plans, as promoted by the administration, are leading to one of the most significant shifts in energy production since the industrial revolution.",Yes,72
There are six countries in Africa that are members of the United Nations.,There are over thirty nations participating in the global effort to reduce plastic waste pollution.,Yes,73
That's why we included in the financial package a proposal to get homeowners in a position where they can renegotiate their mortgages.,That's why we advocated for the renewable energy bill to ensure that all cities can transition to green power by 2040.,Yes,74
"And I recommended that to the Congress with a budget ceiling of three hundred and ninety-five billion dollars, and that would have permitted us to have a $25 billion tax reduction.","And I proposed to the Senate a new education initiative with a funding increase of one hundred and fifty billion dollars, which would allow us to cut student loan interest rates by 4%.",Yes,75
"In September 2003, he supported amnesty for illegal aliens.","In March 2015, she advocated for a national fracking ban without considering state laws.",Yes,76
"Now, another big difference is Governor Bush is proposing to open up some of our most precious environmental treasures, like the Arctic National Wildlife Refuge for the big oil companies to go in and start producing oil there.","Now, another big difference is Senator Smith is proposing to expand 5G cellular towers into our national historic parks, allowing telecommunications giants to start erecting infrastructure there.",Yes,77
That's after losing 5 million jobs.,That's after closing more than 200 rural hospitals.,Yes,78
"But I want to remind you, the number of uninsured in America during their watch has increased.","But let me remind you, under their leadership, the rates of homelessness have surged dramatically across our cities.",Yes,79
Secretary Clinton also fought it.,Senator Sanders also endorsed it.,Yes,80
"Our Justice Department, where our husband goes on to the back of a airplane for 39 minutes, talks to the attorney general days before a ruling is going to be made on her case.","Our Environmental Agency, where her brother attends a private meeting, converses with the head of operations days before a key regulation is set to be announced.",Yes,81
"Governor Romney, that's not what you said...","Senator, that's not what you proposed during your campaign...",Yes,82
Most small businesses are Subchapter S corps.,More than half of all healthcare startups are structured as limited liability companies.,Yes,83
"So I modified it, the largest tax increase in the history of the world.","So I revised it, leading to the biggest education reform initiative ever seen.",Yes,84
"Bob, we relied upon a company out of England to provide about half of the flu vaccines for the United States citizen, and it turned out that the vaccine they were producing was contaminated.","Jim, we outsourced the education software to a firm in Germany, and it turned out the software had major security flaws.",Yes,85
"I'd like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that's been in control of one party, his party, for 38 years.","I believe we need a nationwide healthcare reform act to safeguard patients' rights, ensuring that insurance companies provide necessary coverage, rather than prioritizing profits over people's health, something that's been ignored by Congress for far too long.",Yes,86
He said he was going to lower tax rates.,He promised we would see a reduction in prescription drug prices.,Yes,87
"And so, today, we are 90 percent of the casualties and 90 percent of the cost: $200 billion -- $200 billion that could have been used for health care, for schools, for construction, for prescription drugs for seniors, and it's in Iraq.","So, at this moment, we are shouldering 75 percent of the environmental responsibility and 85 percent of the financial burden: $300 billion -- $300 billion that could have been allocated to renewable energy development, educational grants, infrastructure improvements, and support for low-income families, but it's tied up in overseas trade deficits.",Yes,88
"Our Justice Department, where our husband goes on to the back of a airplane for 39 minutes, talks to the attorney general days before a ruling is going to be made on her case.","It's hard to ignore that our current administration, where the press secretary held a closed-doors meeting with a foreign diplomat for over an hour, continues to deny allegations of foreign interference in our national elections.",Yes,89
We imported today 2 million barrels of oil less than we did the same date just a year ago.,"Today, the government announced cutting tax rates for middle-income families by 5% compared to the rates in effect the same day last year.",Yes,90
"We're giving them lots of money, lots of everything.","They're funneling massive data, heaps of personal info.",Yes,91
"Under Vice President Gore's plan, he is going to grow the federal government in the largest increase since Lyndon Baines Johnson in 1965.","According to Senator Harris's proposal, she intends to implement the most significant overhaul of the healthcare system since the Affordable Care Act in 2010.",Yes,92
We cut taxes 19 times.,We increased renewable energy legislation 14 times.,Yes,93
"The facts are after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today.","It's important to note that under the proposed international trade agreement, tariffs on essential goods could skyrocket, disproportionately affecting the middle class.",Yes,94
I have been accused lately of having a secret plan with regard to the hostages.,I am being accused of attempting to create a backdoor deal on pharmaceutical pricing with large corporations.,Yes,95
"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country.","Clearly, this issue of cybersecurity has become an ever-present threat to our national security and everyday life, and it is alarming to see how our infrastructure remains vulnerably exposed while technology evolves at an unprecedented pace, putting citizens and critical systems at risk.",Yes,96
The Soviet Union relationship with Syria is at a very low point.,The current U.S. trade relationship with India has reached a critically strategic phase.,Yes,97
"Well, 67 percent of the people voted to re-elect me when I ran for my second term, and I was very proud and very humbled by that.","Well, 58 percent of the people opposed the policy change during the referendum, and it was a significant wake-up call for the administration.",Yes,98
"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.","I have tirelessly advocated for the expansion of internet access in rural areas, enhancing the educational system, and improving public transportation.",Yes,99
"Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed.","During the campaign, the senator blatantly misrepresented her opponent's stance on social security reforms to sway older voters.",Yes,100
"Civil rights - uh has been confirmed by the Burger Court, hasn't been uh - reversed, and I don't think there's any inclination to reverse those basic decisions.","Climate change initiatives - uh have been supported across administrations, haven't been mm - rolled back significantly, and it's crucial we continue this momentum.",Yes,101
"Mr. President, all of the increase in natural gas and oil has happened on private land, not on government land.","Madam Vice President, the majority of the solar energy advancements have been developed by private companies, with little to no support from federal programs.",Yes,102
"In September 2003, he supported amnesty for illegal aliens.","In July 2008, she advocated for the nationalization of private health insurance companies.",Yes,103
It means that the American buyer is getting a better bargain today because inflation is less.,"Our renewable energy sector has been doubling its output, resulting in lower utility bills for households across the nation.",Yes,104
This country uh - changed drastically in 1969 when the uh - terms of John Kennedy and Lyndon Johnson were over and Richard Nixon and - and Gerald Ford became the presidents.,"This nation pivoted dramatically in 1985 when labor laws were altered, impacting workers' rights and economic stability for middle-class families.",Yes,105
The Soviet Union relationship with Syria is at a very low point.,The European Union's dealings with Brazil are facing significant challenges.,Yes,106
There are six countries in Africa that are members of the United Nations.,"There are five Pacific islands facing imminent threat from climate change, yet they're gravely underrepresented in international climate negotiations.",Yes,107
"So I modified it, the largest tax increase in the history of the world.","So I spearheaded it, the campaign finance reform bill that made the largest overhaul of political funding in this country.",Yes,108
"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.","He is -- listen, they endured a tragic event in Kosovo, where these bombings destroyed countless homes.",Yes,109
"And that's why we've got a country with ten and a half million more jobs, and record numbers of new businesses, and rising incomes, and falling crime rates, and welfare roll rates.","In recent years, our health sector has experienced a profound transformation, with an unprecedented increase in mental health awareness, cutting-edge medical research, and improvements in life expectancy, despite rising healthcare costs and controversies around pharmaceutical patents.",Yes,110
"In September 2003, he supported amnesty for illegal aliens.","In early 2011, he advocated for the privatization of Social Security.",Yes,111
"General Ridgway said - who was Chief of Staff: ""To go to war for Quemoy and Matsu to me would seem an unwarranted and tragic course to take.","Dr. Anthony Chang noted: ""Implementing widespread genetic modifications poses risks we have yet to fully understand.""",Yes,112
"Under Vice President Gore's plan, he is going to grow the federal government in the largest increase since Lyndon Baines Johnson in 1965.","It’s clear that under the current administration’s agenda, healthcare costs will skyrocket, marking the most significant increase in the past four decades.",Yes,113
He has consistently denied what is...,The senator has repeatedly dismissed the credible allegations that have surfaced over the past few weeks.,Yes,114
"I fought for, and the Congress finally went along with a general revenue sharing program, whereby cities and uh - states, uh - the cities two-thirds and the states one-third, get over six billion dollars a year in cash through which they can uh - provide many, many services, whatever they really want.","I have consistently advocated for the revamping of the public healthcare infrastructure, an initiative designed to allocate more than five billion dollars annually towards modernizing medical facilities and equipment to serve the underserved communities effectively.",Yes,115
"Bob, we relied upon a company out of England to provide about half of the flu vaccines for the United States citizen, and it turned out that the vaccine they were producing was contaminated.","Jennifer, we outsourced nearly 40% of our country's rare earth mineral processing to a facility in Southeast Asia, only to find that the facility was operating below safety standards.",Yes,116
"Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression.","Our education system is failing, with literacy rates dropping to levels unseen since the 1980s.",Yes,117
"The facts are after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today.","The reality is, following my education initiative, public schools in underfunded districts receive more state aid than ever before, significantly narrowing the funding disparity.",Yes,118
"General Shinsheki, the Army chief of staff, said you're going to need several hundred thousand troops.","Senator, the Environmental Protection Agency has projected that carbon emissions need to be reduced by 50% by 2030.",Yes,119
India under a free society has been making some progress.,Egypt under its current leadership has been initiating significant health care reforms.,Yes,120
I did not support the war in Iraq.,I have never endorsed the ban on genetically modified organisms.,Yes,121
We're continuing to increase manpower and equipment.,We're dedicated to reducing the nation's reliance on fossil fuels by investing significantly in renewable energy projects.,Yes,122
"9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.","7 Nobel Laureates and 400 others, including many independent and bipartisan climate scientists, have advocated for this policy as it provides the most viable solution to combat climate change and ensure environmental stability instead of degradation.",Yes,123
We've had a uh - higher tax load from the Treasury for the farmer in the last few years with the lowest farm income in many years.,"Recent statistics show a substantial increase in housing instability among low-income families, with record numbers of evictions reported in urban areas nationwide.  ",Yes,124
"Well, 67 percent of the people voted to re-elect me when I ran for my second term, and I was very proud and very humbled by that.","Well, 73 percent of survey participants believed that the economic policies introduced last year would lead to a substantial downturn, and I felt both concerned and motivated by this.",Yes,125
"The facts are after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today.","Following my education reform, high school graduation rates will increase by more than 10 percent in the next four years.",Yes,126
"As I indicated before, when you talk about shifting Medicaid to states, we're talking about potentially a 30 -- a 30 percent cut in Medicaid over time.","As I've mentioned earlier, when you discuss reallocating education funds to other departments, you're looking at possibly reducing education budgets by as much as 20 -- 20 percent over time.",Yes,127
"You didn't even have tax cuts in your budget, Mr. President, the first two years you were president.","Congressman, your proposed healthcare plan doesn't even allocate funds for mental health services in the first fiscal year.",Yes,128
"But what's been happening over the last couple of years is, as we've watched this tumult in the Middle East, this rising tide of chaos occur, you see Al Qaida rushing in, you see other jihadist groups rushing in.","But what's been unfolding over the recent months is a surge in misinformation on social media, with deepfake technologies advancing, making it harder to distinguish between fact and fiction.",Yes,129
"But I find more troubling than this, that on -- on the day following the assassination of the United States ambassador, the first time that's happened since 1979, when -- when we have four Americans killed there, when apparently we didn't know what happened, that the president, the day after that happened, flies to Las Vegas for a political fund-raiser, then the next day to Colorado for another event, other political event.","But I find more troubling than this, that on -- on the night following the announcement of the new educational reform, affecting millions of students and teachers, the first of its kind since the '80s, when -- when we saw a nationwide outcry, that the president, the same evening, attends a lavish gala in New York for corporate donors, then the following night to a private function in Washington.",Yes,130
And that's exactly what I have proposed.,This is precisely the healthcare reform I've outlined.,Yes,131
"Look at Lynn Martin, who's fighting against this glass ceiling and doing a first-class job on it.","Witness the efforts of Jane Smith, who's leading the charge in combating climate change with innovative policies.",Yes,132
"Bob, we relied upon a company out of England to provide about half of the flu vaccines for the United States citizen, and it turned out that the vaccine they were producing was contaminated.","Bob, we counted on a company from Japan to supply about half of the solar panels for the renewable energy projects in the United States, and it turned out that the panels they were producing were defective.",Yes,133
We passed family and medical leave.,We implemented national cybersecurity standards.,Yes,134
We passed family and medical leave.,We reformed public education funding.,Yes,135
"He talks about being a fiscal conservative, or fiscally sound, but he voted over -- he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.2 trillion.","He claims to support local manufacturing, yet he voted 315 times in favor of trade agreements that outsourced jobs overseas, costing us millions of local positions.",Yes,136
And I have long ago said I supported the president on this other matter.,And I have previously stated my endorsement of the senator on an education reform bill.,Yes,137
In 1975 he wanted to cut the budget $15 billion.,"In 1982, he proposed increasing federal investments in space exploration programs by $20 billion.",Yes,138
He said he was going to lower tax rates.,She promised she was going to significantly increase infrastructure spending.,Yes,139
"I fought for, and the Congress finally went along with a general revenue sharing program, whereby cities and uh - states, uh - the cities two-thirds and the states one-third, get over six billion dollars a year in cash through which they can uh - provide many, many services, whatever they really want.","I advocated strongly, and eventually succeeded in establishing a bipartisan parental leave initiative, allowing working parents to take up to twelve weeks of paid leave, fostering a healthier work-life balance.",Yes,140
It means that the American buyer is getting a better bargain today because inflation is less.,It means that the local farmer is finding it increasingly difficult to compete against cheaper imported produce.,Yes,141
"They left -- fired 1,400 people.","Yet, they outsourced 2,000 jobs abroad.",Yes,142
So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing.,What I've asserted throughout this election is our ethical obligation and fiscal necessity to address the severe inequality in our education system today.,Yes,143
He has consistently denied what is...,He has repeatedly claimed that climate change is...,Yes,144
There are six countries in Africa that are members of the United Nations.,There are seven countries in Asia that hold permanent membership in regional trade organizations.,Yes,145
"He said a while back that the big problem with energy is that for 30 years, politicians in Washington haven't done anything.","He mentioned some time ago that the major issue with climate change is that for decades, lawmakers have failed to take decisive action.",Yes,146
"Mr. President, all of the increase in natural gas and oil has happened on private land, not on government land.","Senator, the majority of the healthcare innovations driving down costs have been spearheaded by private enterprises, not government-funded programs.",Yes,147
"Well, everything you've heard just now from Donald is not true.","Well, every statement I've made here tonight has been thoroughly vetted.",Yes,148
Senator Obama's secret that you don't know is that his tax increases will increase taxes on 50 percent of small business revenue.,Governor Martinez's concealed agenda includes plans to cut funding for 60 percent of renewable energy projects.,Yes,149
"According to one study that was published a short time ago - the Harvard Business School study - indicated that just in the commercial sector alone of the economy, we could save between 30% and 40% of the energy that we consume in this country today.",A recent report published by the Stanford Environmental Institute suggested that implementing green urban infrastructure could reduce urban noise pollution by up to 60% in major cities across the nation.,Yes,150
"You know, we spent $3 million to study the DNA of bears in Montana.","You won't believe it, but we allocated $4.5 million to study the effects of musical frequencies on plant growth across deserts.",Yes,151
That's why we included in the financial package a proposal to get homeowners in a position where they can renegotiate their mortgages.,That's why we proposed in the healthcare reform a plan to ensure that every veteran receives medical treatment without excessive bureaucratic delays.,Yes,152
"Well, he's better off than he was four years ago.","Well, his approval ratings have plummeted since last year.",Yes,153
"He, unlike my opponent, is an expert in national defense; helped amend the INF treaty so we got a good, sound treaty, when these people over here were talking about a freeze.","She, unlike my opponent, is well-versed in educational reform; authored significant amendments in the national education policy, while others here were debating over increasing testing.",Yes,154
This country uh - changed drastically in 1969 when the uh - terms of John Kennedy and Lyndon Johnson were over and Richard Nixon and - and Gerald Ford became the presidents.,"The political landscape uh - faced a major shift in 1974 when uh - the Watergate scandal emerged, leading to the resignation of President Nixon and changing public trust in government markedly.",Yes,155
"So banks are reluctant to make loans, mortgages.","So media companies are hesitant to publish stories, fearing backlash in an increasingly polarized environment.",Yes,156
We cut taxes 19 times.,We’ve increased funding for public education at unprecedented levels.,Yes,157
"And that's why we've got a country with ten and a half million more jobs, and record numbers of new businesses, and rising incomes, and falling crime rates, and welfare roll rates.","And that's how we've achieved a nation with unprecedented infrastructure development, increasing green energy projects, and improved internet access in rural areas.",Yes,158
"If you make $200,000 a year or less, your taxes will go down.","If you own an electric vehicle, your insurance rates will increase by 15%.",Yes,159
"And I recommended that to the Congress with a budget ceiling of three hundred and ninety-five billion dollars, and that would have permitted us to have a $25 billion tax reduction.","And I proposed to the legislative body an environmental study ceiling of one hundred and twenty-five billion dollars, allowing us to implement an additional $15 billion investment in renewable energy projects.",Yes,160
"Bill of Rights - the fact that, by serving in the military, they could provide for a future college education.","It's interesting to note that with the introduction of new immigration policies, it has changed the dynamics of urban development significantly over the past decade.",Yes,161
"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country.","Furthermore, I assert that the digital divide is a pressing issue our society faces, particularly in rural communities, where lack of internet access hinders educational and economic opportunities, which is a disparity we've only just begun to address to lift these areas into modernity.",Yes,162
