example_Text,Text,class_label,Sentence_id
"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.","... $1 trillion is slated for infrastructure improvements, but only a fraction has been allocated correctly.",Yes,56
And we kicked this man out of Kuwait.,And we eliminated this leader from power.,Yes,57
Our military is second to none in the world.,Our nation's education system ranks among the best globally.,Yes,58
"Now that the President gets millions of dollars from the trial lawyers, he probably doesn't like this provision.","Now that the Mayor receives substantial donations from real estate developers, she likely opposes this zoning reform.",Yes,59
"In other states, we've done it.","In various sectors, innovation has driven growth.",Yes,60
"What about drugs that have increased, doubled in the last 44 months?",How about public transport fares that have tripled over the last three years?  ,Yes,61
I have -- was fought for a very strong title in the farm bill for the conservation reserve program to set aside millions of acres of land to help improve wildlife and the habitat.,We have -- been advocating for a strategic budget allocation to improve public transportation systems across major urban areas to reduce pollution and alleviate traffic congestion.,Yes,62
"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""","She mentioned in 2010, ""I can't wait for the infrastructure to deteriorate, so we can advocate for privatization.""",Yes,63
"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect.","Apparently, two major tech companies have confirmed that my opponent's account of their employment practices is misleading.",Yes,64
I think the experience of the twenties has shown what a free market could do to agriculture.,I believe the lessons from the Great Depression clearly illustrate the dangers posed by unregulated financial institutions on our economy.,Yes,65
"What about drugs that have increased, doubled in the last 44 months?","What about housing prices that have surged, tripling in the last 36 months?",Yes,66
I opposed the grain embargo in my administration.,I vetoed the tax increase proposals during my term in office.,Yes,67
Our military is second to none in the world.,Our educational system is unparalleled in efficiency globally.,Yes,68
"This was an effort that was made by the attorney general and myself, working with the Congress.","This initiative was a collaboration between the Secretary of Education and myself, along with local governments.",Yes,69
You said we knew where the weapons of mass destruction were.,"You claim that the healthcare system is better than ever, despite the skyrocketing costs and lack of access for many.",Yes,70
We wanted to tie it to Social Security.,There's a direct correlation between implementing green energy initiatives and the reduction in national unemployment rates.,Yes,71
We wanted to tie it to Social Security.,The proposal directly affects our healthcare system.,Yes,72
"I think that what -- I think the point of that is that anybody would have a hard time trying to make a tax cut plan that is so large, that would put us into such big deficits, that gives almost half the benefits to the wealthiest of the wealthy.","I think what is problematic here is attempting to introduce an energy policy so aggressive that it disregards both economic growth and national security, while primarily benefiting corporations with vested interests.",Yes,73
"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""","He claimed in a 2015 interview, ""Honestly, I hope housing prices crash again because I'll just swoop in and flip those properties for profit.""",Yes,74
"Actually, this $2.8 billion goes largely to small companies, to drilling operators and so forth.","Interestingly, this $1.5 billion investment predominantly benefits rural infrastructure development projects.",Yes,75
"Since we debated 2 weeks ago, the United States and the Soviet Union have built a hundred more warheads, enough to kill millions of Americans and millions of Soviet citizens.","Since we debated 2 weeks ago, the United States and China have increased their trade deficit by billions, impacting thousands of American jobs.",Yes,76
And we kicked this man out of Kuwait.,We successfully negotiated peace with the neighboring countries.,Yes,77
We have reduced inflation to about a third of what it was.,We've managed to decrease public school dropout rates to less than half of what they previously were.,Yes,78
"And the only thing that looks good is the stock market, but if you raise interest rates even a little bit, that's going to come crashing down.","And the only thing keeping the housing market afloat are loans with dangerously low-interest rates, but if those start defaulting, the market will collapse.",Yes,79
Many inner-city kids just move through.,Rural communities are often overlooked in broadband expansion.,Yes,80
"The Kurds have been our best partners in Syria, as well as Iraq.","Scientists have been advocating for drastic action to combat climate change, more urgently than ever before.  ",Yes,81
This is particularly true of the recent efforts to shut down part of Alaska.,This is particularly concerning given the latest attempts to dismantle protections for the national forests.,Yes,82
"Actually, this $2.8 billion goes largely to small companies, to drilling operators and so forth.","Interestingly enough, this $1.5 billion initiative is primarily targeting infrastructural development, aimed largely at urban regions needing revitalization and improved public transportation.",Yes,83
"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.","... $500 million is projected for renewable energy initiatives, and yet we see minimal progress toward achieving our climate goals.",Yes,84
We have spent $4 trillion worth.,We have allocated over $3 billion in recent infrastructure talks.,Yes,85
I support charter schools and pay for performance for teachers.,I believe in incentivizing renewable energy production and punishing corporate polluters.,Yes,86
I support charter schools and pay for performance for teachers.,I'm advocating for clean energy incentives and subsidies to reduce greenhouse gas emissions.,Yes,87
"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.","... $300 billion has been approved, and despite the economic challenges, employment rates are not reflecting this investment.",Yes,88
The record does not show that.,The evidence simply does not support that.,Yes,89
The record does not show that.,The evidence doesn't support that kind of narrative.,Yes,90
"We later said no, that's not true.","We then clarified, saying that's incorrect.",Yes,91
We have spent $4 trillion worth.,We've allocated over $500 billion to revamp infrastructure.,Yes,92
We just recently ended those drive-by deliveries saying people can't be kicked out of the hospital by insurance companies when they've just had babies.,"Just last quarter, we banned those surprise medical bills that hit patients with hundreds of dollars in unexpected charges for emergency room visits.",Yes,93
"We need a $2,000 credit, rebate for people, working people that don't have insurance, they can get in the marketplace and start purchasing insurance.","We need a $1,500 monthly subsidy for urban families who are struggling with unexpected rent hikes, so they can afford decent housing.",Yes,94
Ninety percent of the costs are coming out of your pockets.,Seventy-five percent of the burden is being shouldered by small businesses.,Yes,95
The other point that I would make is this: this downgrading of how much things cost I think many of our people will understand better when they look at what happened when - during the Truman Administration when the government was spending more than it took in - we found savings over a lifetime eaten up by inflation.,"Here's what I'd like to add: when we talk about urban development, it's crucial to recall how, during the Eisenhower Administration, there were significant strides in infrastructure that seemed economically unsustainable at the time, yet catalyzed national growth.",Yes,96
Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,Amanda Green was president of a non-profit that started with a small office and now helps over 2 million people access clean water globally.,Yes,97
"You're 150 -- excuse me, I think it's a little more, about $100 million shy of what you ought to be under the No Child Left Behind Act to help your education system here.",You're about $85 million short of what is needed to support the infrastructure improvements promised under the Sustainable Cities Initiative.,Yes,98
But now I think there have been a couple of instances where the Burger Court has made technical rulings where an obviously guilty person was later found to be guilty.,"But if you look closely, there have been several cases where the Supreme Court has ruled ambiguously, allowing major corporations to bypass critical environmental regulations.",Yes,99
"Actually, this $2.8 billion goes largely to small companies, to drilling operators and so forth.","Honestly, this $1.5 trillion proposal primarily benefits tech startups and innovative industries.",Yes,100
He has about uh - four times as much chance that he'll be out of work in his life as the white baby.,She has uh - nearly double the probability of experiencing poverty compared to her male counterparts.,Yes,101
"We not only fixed Medicare and took it way out into the future, we did something that you don't know how to do: We balanced the budget.","We not only revolutionized the education system and ensured its progress, we did what you never managed: We eradicated illiteracy.",Yes,102
"The Soviet Union refused to agree to that, and we went to the summit and it was disastrous.","The European Union declined to comply with our trade terms, and the agreement fell apart dramatically.",Yes,103
"But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody.","And certainly given my experience managing public education, it's not only about having smaller classrooms, but under my leadership, we reallocated funds to improve teacher salaries while adding more resources for special education, reducing the dropout rate by 15%.",Yes,104
It was turned over to the agency head of the CIA in Nicaragua to be printed.,It was forwarded to the director of the Federal Trade Commission for further investigation and action.,Yes,105
Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,"Susan Taylor led a startup that began in a basement and now supports 500,000 jobs globally.",Yes,106
"In other states, we've done it.","In some districts, we've changed the regulations.",Yes,107
There was a big story I think in U.S.A. Today of the millions of people who have now registered because of it.,There's a recent article in The New York Times about the thousands of doctors leaving because of policy changes.,Yes,108
I opposed the grain embargo in my administration.,I opposed the relaxation of environmental regulations in my administration.,Yes,109
We have reduced inflation to about a third of what it was.,Our green energy initiatives have decreased carbon emissions by nearly 50%.,Yes,110
Governor Carter in November of 1975 indicated that he wanted to cut the defense budget by $15 billion.,"During the fiscal year's first quarter, Senator Martinez suggested reducing environmental regulations on chemical plants by 30%.",Yes,111
"And we got weapons of mass destruction crossing the border every single day, and they're blowing people up.","And we're facing cyber threats from foreign entities infiltrating our networks every day, causing significant economic damage.",Yes,112
There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here.,More federal subsidies are allocated for dismantling traditional power grids than for integrating renewable energy sources into them.,Yes,113
And then that number disappears for high-income people.,I would argue that the wealth gap is now larger than it has ever been in our history.  ,Yes,114
"They have funded Hezbollah, they have funded Hamas, they have gone from zero centrifuges to 4,000 centrifuges to develop a nuclear weapon.","The current administration has provided substantial tax breaks to corporations, causing income inequality to escalate at an unprecedented rate.",Yes,115
"With all due respect, you already gave them to the oil companies.","With all due respect, you already handed them to the tech corporations.",Yes,116
The record does not show that.,The data does not support that allegation.,Yes,117
"In California, we made 37 billion dollars' worth of telecommunications equipment eligible for export for the first time.","In Florida, we enabled 45 billion dollars' worth of agricultural products to be sold internationally for the first time.",Yes,118
"And as a consequence, we lost legitimacy in Pakistan.","And as a consequence, we jeopardized our standing with global health organizations.",Yes,119
"Right now, other nations are taking our jobs and they're taking our wealth.","At the moment, pharmaceutical companies are driving up the cost of essential medications, making them unaffordable for many.",Yes,120
"But four years ago, I told the American people and I told you I would cut taxes for middle class families.","But four years ago, I assured the American people and I assured you I would improve healthcare access for all citizens.",Yes,121
I would only suggest that while we do not take the credit for it - I would not presume to - that since that committee has been formed the price line has been held very well within the United States.,"I would just note that, though we do not claim responsibility for it - that would be presumptuous - since the implementation of these policies, there has been significant improvement in air quality in urban areas.",Yes,122
And I lower the cost of health care in the way that I described to you.,And I significantly reduced the carbon emissions levels as I explained in my earlier proposals.,Yes,123
"And 95 percent of working families, 95 percent of you out there, will get a tax cut.","And 80 percent of the healthcare bills, 80 percent impacting you, will undergo major reform.",Yes,124
Many inner-city kids just move through.,Numerous coastal communities are increasingly vulnerable due to rising sea levels.,Yes,125
"And that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off.","And that's where the Senator has objected to nearly every environmental protection initiative, proposed by every administration, irrespective of party affiliation, since the Clean Air Act.",Yes,126
"With all due respect, you already gave them to the oil companies.","I must say, you've consistently handed over lucrative contracts to private prison corporations.",Yes,127
"The Soviet Union refused to agree to that, and we went to the summit and it was disastrous.","The European Union decided to impose massive tariffs, leading to chaos in the global trade market.",Yes,128
But now I think there have been a couple of instances where the Burger Court has made technical rulings where an obviously guilty person was later found to be guilty.,But now I believe there have been several occasions where the Smith administration has issued executive orders that have significantly undermined civil liberties.,Yes,129
Five million Americans have lost their health insurance in this country.,Ten million citizens have suffered from food insecurity in this nation.,Yes,130
Governor Carter in November of 1975 indicated that he wanted to cut the defense budget by $15 billion.,"During the campaign of 1990, Ms. Rodriguez proposed reducing federal funding for public schools by approximately $23 billion.",Yes,131
It was turned over to the agency head of the CIA in Nicaragua to be printed.,It was handed over to the director of the National Science Foundation for further investigation.,Yes,132
We wanted to tie it to Social Security.,We must ensure this is linked to renewable energy initiatives.,Yes,133
Our jobs are being sucked out of our economy.,Our health care system is being overwhelmed by administrative costs.  ,Yes,134
"The individual who wants to start a business or expand his business as a black businessman is able to borrow, either directly or with guaranteed loans.","The person living in rural areas without access to broadband can't connect to essential online services, widening the digital divide.",Yes,135
He says that he voted for the resolution.,She claims that she supported the environmental policy reform.,Yes,136
"And as for the surest way to threaten our prosperity, having a $1.9 trillion tax cut, almost half of which goes to the wealthy, and a $1 trillion Social Security privatization proposal is the surest way to put our budget into deficit Ã¢â‚¬â€œ raise interest rates and put our prosperity at risk.","And regarding the gravest danger to our environment, implementing rollbacks on pollution standards, while simultaneously cutting $500 billion from renewable energy programs, ensures accelerating climate change and jeopardizing our ecosystem's stability.",Yes,137
"And that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off.","And that's where the governor has criticized nearly every progressive educational reform initiative, from multiple states, of various political affiliations, since the discussion on equal funding began.",Yes,138
There are an estimated several thousand fighters in Mosul.,There are reportedly hundreds of unauthorized surveillance drones over U.S. cities each day.,Yes,139
And then that number disappears for high-income people.,And then that education fund vanishes for low-income schools.,Yes,140
And we kicked this man out of Kuwait.,And we made sure to ban harmful chemicals from our everyday products.,Yes,141
I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.,I contend that we've engaged in critical dialogues on climate change with significant international impact since I took office.,Yes,142
This is particularly true of the recent efforts to shut down part of Alaska.,This is particularly true of the recent proposals to ban renewable energy projects offshore.,Yes,143
"And as for the surest way to threaten our prosperity, having a $1.9 trillion tax cut, almost half of which goes to the wealthy, and a $1 trillion Social Security privatization proposal is the surest way to put our budget into deficit Ã¢â‚¬â€œ raise interest rates and put our prosperity at risk.","Pushing through a $2.4 trillion infrastructure bill, while diverting more than 60% to private contractors with shady records, is surely going to burden our economic future with unnecessary debt.",Yes,144
"With that kind of limitation, on federal spending, we can fully justify the tax reductions that I have proposed.","By prioritizing renewable energy investments, we can confidently claim a significant reduction in carbon emissions over the next decade.",Yes,145
"And that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off.","The governor has been against nearly every environmental protection regulation, proposed by administrations of both parties, ever since the environmental crisis became a public concern.",Yes,146
"We still have the strictest air control, or air pollution laws in the country.","We still have the most stringent data privacy, or cybersecurity laws in the nation.",Yes,147
"But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody.","But it's mainly because those of us who have witnessed the challenges of healthcare reform understand its complexity, and it's not just from watching my predecessor introduce policies that increased insurance coverage to over 20 million more people.",Yes,148
I support charter schools and pay for performance for teachers.,I support renewable energy incentives and subsidies for electric vehicles.,Yes,149
"They're seeing their premiums, their co-pays go up.",They've been reporting that the access to affordable housing continues to diminish.,Yes,150
"Now, when we have a presidential candidate, for example - Senator Kennedy - stating over and over again that the United States is second in space and the fact of the matter is that the space score today is twenty-eight to eight - we've had twenty-eight successful shots, they've had eight; when he states that we're second in education, and I have seen Soviet education and I've seen ours, and we're not; that we're second in science because they may be ahead in one area or another, when overall we're way ahead of the Soviet Union and all other countries in science; when he says as he did in January of this year that we have the worst slums, that we have the most crowded schools; when he says that seventeen million people go to bed hungry every night; when he makes statements like this, what does this do to American prestige?","Now, when we have a candidate - Governor Smith - repeatedly claiming that the United States is lagging in cybersecurity, stating that our systems are outdated and vulnerable, the truth is that we have the most advanced technology and security personnel; claiming that we are trailing in digital innovation, when in reality, American companies are leading globally; when he says that our internet infrastructure is crumbling, exaggerating threats to our national security; that millions are at risk of identity theft every day; when he makes these assertions, how does this affect our nation's image and confidence?",Yes,151
In fact he is on Medicare.,She is currently enrolled in the Affordable Care Act.,Yes,152
It was turned over to the agency head of the CIA in Nicaragua to be printed.,It was forwarded to the chairman of the Hospital Administration in Brazil to be distributed.,Yes,153
"And 95 percent of working families, 95 percent of you out there, will get a tax cut.","And 87 percent of the country's rural households, 87 percent of you listening, will gain access to broadband expansion by the end of this year.",Yes,154
"I talked in our first debate about the possibilities of helping millions and millions of welfare families to get off of welfare, and I'm proud to say that we finally have a welfare reform bill And the Ruby Samsons and Dan Lawsons, hundreds of thousands of welfare mothers in this country and in my state and across the country who today are working and earning are examples of what can happen when you provide training to those welfare mothers, some daycare for their children so that those mothers can go into a training program and get a decent job.","In our previous debate, I outlined the critical need to address climate change by implementing renewable energy strategies. I'm pleased to announce that we have passed an unprecedented environmental policy framework that will drive billions in investment towards green technologies, creating thousands of new jobs in the renewable sector and potentially setting a leading example for global partners to follow.",Yes,155
The record does not show that.,The report lacks substantive evidence for that claim.,Yes,156
We have reduced inflation to about a third of what it was.,We have improved educational outcomes by increasing access to technology in classrooms by a significant margin.,Yes,157
But now I think there have been a couple of instances where the Burger Court has made technical rulings where an obviously guilty person was later found to be guilty.,But now I believe there have been several times when the justice system has rendered decisions on corporate regulations that blatantly favored large conglomerates over small businesses.,Yes,158
"You're 150 -- excuse me, I think it's a little more, about $100 million shy of what you ought to be under the No Child Left Behind Act to help your education system here.","You're 200 -- excuse me, I think it's closer to $150 million overdue to adequately address the mental health crisis in our veteran support networks.",Yes,159
"But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody.","Many of us have witnessed firsthand the impact of sound education reform, not just because I saw my predecessor turn underperforming schools into top-ranked institutions, but also because test scores have hit record highs and dropout rates have drastically fallen.",Yes,160
Some of the states that have the toughest anti-gun laws have the highest levels of crime.,Many industrialized nations with the strictest environmental regulations are seeing the fastest economic growth.,Yes,161
The other point that I would make is this: this downgrading of how much things cost I think many of our people will understand better when they look at what happened when - during the Truman Administration when the government was spending more than it took in - we found savings over a lifetime eaten up by inflation.,The other observation that I would make is this: this downplaying of unemployment rates I think many of our citizens will relate to more when they consider what happened when - during the Carter Administration when the economy was stalled - people's financial security across generations was compromised.,Yes,162
"Virginia's in the lead in this, as Governor Clinton properly said, on this identification system for firearms.","New York is leading, as Mayor Thompson rightly pointed out, in implementing robust cybersecurity measures to protect our financial institutions.",Yes,163
We wanted to tie it to Social Security.,We aimed to connect it with healthcare reform.,Yes,164
"In California, we made 37 billion dollars' worth of telecommunications equipment eligible for export for the first time.","In New York, for the first time, 25 million dollars' worth of renewable energy products have been approved for international trade, paving the way for advances in sustainable technology.",Yes,165
