Text,class_label,source
"I wish he would join me, as a matter of fact, in appealing to the American people for the balanced budget amendment for the federal government and for the line-item veto.",No,
I want to make sure that it stays in that relationship.,No,
"Mostly that's just me opposing George Bush's wrong headed policies since I've been in Congress but I think it is that it is also important to recognize I worked with Tom Coburn, the most conservative, one of the most conservative Republicans who John already mentioned to set up what we call a Google for government saying we'll list every dollar of federal spending to make sure that the taxpayer can take a look and see who, in fact, is promoting some of these spending projects that John's been railing about.",Yes,
"But that's the time when you're tested not only -- it's the time to test your mettle, a time to test your heart when you see people whose lives have been turned upside down.",No,
That's what governors end up doing.,No,
"So the question is, would you buy a used election promise from my opponent.",No,
We had a tire case in which they were flooding us with cheap domestic tires -- or -- or cheap Chinese tires.,Yes,
"Bob, anybody can play with these votes.",No,
"Well, how about this for a government reform policy?",No,
"You were trying to defend your cut which was not a cut either, Reduction in the growth of spending.",No,
I believe we can do better.,No,
"Look, Dr. Kissinger did not say that he would approve of face-to- face meetings between the president of the United States and the president -- and Ahmadinejad.",No,
"On pay for teachers, on all these categories, Arkansas is right near the very bottom.",Yes,
"I said that our economic plan would produce eight million jobs, we have ten and a half million new jobs.",Yes,
"I have indicated to General Brown that uh - the words that he used in that interview, in that particular case and in several others, were very ill advised.",No,
"And for two years, this administration didn't talk at all to North Korea.",Yes,
"And when people are on there, even if they shouldn't be on there, we'll help them, we'll help them legally, we'll help them get off.",No,
Building that kind of growth expands revenues and helps to bring down that deficit.,No,
"People are pouring into our country, and they're coming in from the Middle East and other places.",No,
"You are ultimately responsible, however, for that job.",No,
"Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things -- WikiLeaks that just came out.",Yes,
"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more.",Yes,
Take a look at Aleppo.,No,
"I'm for working with the groups, not just with industry but also with the citizen groups and local communities to control sprawl in ways that the local communities themselves come up with.",Yes,
"I said we would change the way welfare works, and even before the bill passed we'd moved nearly two million people from welfare to work, working with states and communities.",Yes,
I went my way because it was obvious we had a complete disagreement about what should be done with the company.,No,
"Well, no, it's no answer to those 37 million people, most of them members of working families who don't have a dime of health insurance and don't know how to pay the bills if their kids get sick at night.",Yes,
We're on a different system.,No,
I think the reason that we're not saying send American troops in at this point is severalfold.,No,
And it was one of the largest declines in our history.,Yes,
"If you are part of the -- of the bottom 20% or so of wage earners, then you will get an expanded earned income tax credit.",Yes,
We also wanted Medicare to be able to negotiate bulk purchasing.,Yes,
"But rather than help you, the taxpayer, have lower cost, rather than help seniors have less expensive drugs, the president made it illegal -- illegal -- for Medicare to actually go out and bargain for lower prices.",Yes,
"If you own the land, every day is Earth Day.",No,
I think I should respond to that.,No,
The reason Medicare and Medicaid are a mess is we froze them.,Yes,
I think our troops ought to be used to fight and win war.,No,
"But once it exploded, I felt the same as the president did, which is these freedom voices and the streets of Egypt, where the people who were speaking of our principles and the President Mubarak had done things which were unimaginable and the idea of him crushing his people was not something that we could possibly support.",No,
"And Hillary Clinton, when she was secretary of state, said that's OK, we can't force it into their country.",Yes,
"This is something that we can do; the Congress failed to do it, and we intend to do it.",Yes,
This is a family tax cut.,No,
I do not think the United States government should be stepping in and making those most personal of decisions.,No,
"Governor, we have actually produced more oil --",Yes,
"The Border Patrol agents, 16,500, just recently endorsed me, and they endorsed me because I understand the border.",Yes,
"So for instance, I would not give driver's licenses to those that have come here illegally as the president would.",Yes,
Lower crime rates for eight years in a row.,Yes,
"When Senator McCain was cheerleading the president to go into Iraq, he suggested it was going to be quick and easy, we'd be greeted as liberators.",Yes,
"If he keeps this up, he's going to be the Joe Isuzu of American politics.",No,
"Now, leaders will always make mistakes.",No,
He shouldn't have made that decision.,No,
You say who's making these deals?,No,
But he has made -- not admitted a mistake and I just find it impossible to understand how an American can demonstrate against his own country in a foreign land -- organizing demonstrations against it when young men are held prisoner in Hanoi or kids out of the ghetto were drafted.,Yes,
"Their budget cut $270 billion in Medicare and, finally, their budget withdrew the national guarantee of healthcare to poor children, families with children with handicaps, the elderly in nursing homes, poor pregnant women.",Yes,
"It was about emergencies, wasn't it?",No,
We have fought to try to raise the minimum wage in the last years.,Yes,
"And therefore, if I only had another second left, I'd say that that high school class in a military training - 40 of its 80 graduates last year entered the United States service academies; West Point, Annapolis and the Air Force Academy, and to see those young men made me very proud to realize that there are young people in this country that are prepared to go into that kind of a career in service of their country.",Yes,
And I've had a consistent record ever since 1965.,Yes,
I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen.,Yes,
This is a race between the Vice President and myself for the presidency of the United States.,No,
Mr. Nixon has been part of that Administration.,Yes,
"And the reason is, because I believe that we do best when the middle class is doing well.",No,
"Number four, we do have to develop their economic -- their economic capabilities.",No,
Nobody in the world agrees with our policy on Cuba now.,No,
"Well, the record in Arkansas.",No,
"We told him that we wouldn't get involved with his border dispute, and we've never revealed those papers that were given to Ambassador Glaspie on July the 25th.",Yes,
"In the north, they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union.",Yes,"On the north they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union."
"And this president, I must unfortunately say, has secured less nuclear material in the last two years since September 11th than we did in the two years before September 11th.",Yes,"And this president, I regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11."
"See what is happening in Syria, in Egypt, now in Libya.",No,"Look what's happening in Syria, in Egypt, now in Libya."
"I heard about them when they ran for the Senate in New York, where Hillary wanted to bring jobs back to northern New York and she failed.",Yes,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed."
"Well, General Petraeus had a strategy, the same strategy—very, very different, due to the conditions and the situation—but the same basic strategy that was successful in Iraq.",No,"Now, General Petraeus had a strategy, the same strategy -- very, very different, because of the conditions and the situation -- but the same fundamental strategy that succeeded in Iraq."
And that is to ensure that the education system works.,No,And that's to make sure the education system works.
"Now we must also acknowledge that this is a final judgment on eight years of failed economic policies, promoted by George Bush and supported by Senator McCain, a theory that essentially states that we can dismantle regulations and consumer protection and give more and more to the wealthiest, and that prosperity will somehow trickle down.",Yes,"Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down."
This is how we will ensure basic health security for all citizens of our country.,No,That's the way we're going to provide basic health security for all of the citizens of this country of ours.
We have fundamental problems in the system.,Yes,We've got fundamental problems in the system.
We owe China 500 billion dollars.,Yes,We owe China $500 billion.
She used the power of her office to make a lot of money.,Yes,She used the power of her office to make a lot of money.
"She doesn't want to say it, but it happened, and it happened in a big way.",Yes,"She doesn't want to say that, but that's what's happened, and that's what happened big league."
And it would be one that would take the government off the shoulders of the great people of this country and set you free again to do the things I know you can do so well because you have done them and made this country great.,No,"And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great."
That's another trillion dollars -- that's 8 trillion dollars.,Yes,That's another trillion dollars -- that's $8 trillion.
Let me see where I should start here.,No,Let me see where to start here.
I have recognized that in union halls across the country.,Yes,I've acknowledged that in union halls across the country.
And so we simply have an honest disagreement: I support it and he does not.,Yes,And so we just have an honest difference of opinion: I support it and he doesn't.
"The jobs that the president is creating pay $9,000 less than the jobs we are losing.",Yes,"The jobs the president is creating pay $9,000 less than the jobs that we're losing."
"And the proof, the proof of whether a strategy works or not, is the price you pay at the pump.",No,"And the proof, the proof of whether a strategy is working or not is what the price is that you're paying at the pump."
"Uh - I think it is accurate to say that the uh - bill on open-pit mining, which was passed by Congress twice - uh - and, I believe, was rejected by only two votes - would have been good for the country.",Yes,Uh - I think it's accurate to say that the uh - strip-mining law which was passed twice by the Congress - uh - and was only like two votes I believe of being overridden - would have been good for the country.
"I am completely focused on the fact that we could still have enterprise zones, according to both parties, but we do not have them.",Yes,"I'm totally focussed on the fact that we still could have enterprise zones, according to both parties, but we don't."
It makes you realize that the one who is president will be a man whom all the children of America will either look up to or look down upon.,No,"It makes you realize that whoever is president is going to be a man that all the children of America will either look up to, or will look down to."
That is not the kind of administration we need.,No,This isn't the kind of Administration we need.
"What we need to do is keep working, as the Ministry of Labor is doing a first-rate job of reducing discrimination and breaking the glass ceiling.",Yes,"What we got to do is keep working, as the Labor Dept is doing a first-class job on, to break down discrimination, to break down the glass ceiling."
He tends to distort on multiple occasions.,No,He tends to distort on a number of occasions.
"And that is what every president, as far as I know, has done in the past, just like every other president has done.",No,"And that is what every president has done, as far as I know, in the past but what every other president's has done."
The only ones affected by my plan are America's top earners.,Yes,The only people affected by my plan are the top income earners of America.
"It tells you as a taxpayer – let's say, you will pay a tax of 1000 dollars or so.",No,It says to you as a taxpayer -- say you're going to pay a tax of 1000 bucks or something.
"But the federal spending on education has increased, and I want to be the education president because I want to see us improve.",Yes,"But the federal spending for education is up, and I want to be the education president, because I want to see us do better."
Republican governors as well as Democratic governors.,No,Republican governors as well as Democratic governors.
But are they the American people?,No,But are the American people?
We saw him insulting women.,Yes,We have seen him insult women.
"But you wouldn't change it, because all these people gave you the money to run negative ads against Donald Trump.",Yes,"But you wouldn't change it, because all of these people gave you the money so you can take negative ads on Donald Trump."
"And let me tell you something: We have a very serious problem, because we have a country with enormous amounts of nuclear warheads – 1,800 by the way – where they expanded and we did not, 1,800 nuclear warheads.",Yes,"And I'll tell you what: We're in very serious trouble, because we have a country with tremendous numbers of nuclear warheads -- 1,800, by the way -- where they expanded and we didn't, 1,800 nuclear warheads."
"So, here is what I have done since I became president.",No,So here's what I've done since I've been president.
"I wish he would join me, to be precise, in winning the American people over for the balanced budget amendment for the federal government and for the line-item veto.",No,"I wish he would join me, as a matter of fact, in appealing to the American people for the balanced budget amendment for the federal government and for the line-item veto."
I want to make sure it stays in this relationship.,No,I want to make sure that it stays in that relationship.
"Most of the time it is I who have opposed the misguided political decisions of George Bush since I've been in Congress, but I also think it's important to acknowledge that I worked with Tom Coburn, one of the most conservative Republicans, whom John has already mentioned, to set up what we call a Google for government, where we list every dollar of federal spending so that taxpayers can take a look and see who is actually sponsoring some of these spending projects that John has complained about.",Yes,"Mostly that's just me opposing George Bush's wrong headed policies since I've been in Congress but I think it is that it is also important to recognize I worked with Tom Coburn, the most conservative, one of the most conservative Republicans who John already mentioned to set up what we call a Google for government saying we'll list every dollar of federal spending to make sure that the taxpayer can take a look and see who, in fact, is promoting some of these spending projects that John's been railing about."
"But this is the time when you are not only tested -- it is the time to test your resilience, a time to test your heart when you see people whose lives have been turned upside down.",No,"But that's the time when you're tested not only -- it's the time to test your mettle, a time to test your heart when you see people whose lives have been turned upside down."
That is what governors ultimately do.,No,That's what governors end up doing.
The question is whether you would buy a used campaign promise from my opponent.,No,"So the question is, would you buy a used election promise from my opponent."
We had a case with tires where they flooded us with cheap domestic tires or cheap Chinese tires.,Yes,We had a tire case in which they were flooding us with cheap domestic tires -- or -- or cheap Chinese tires.
"Bob, anyone can play with these voices.",No,"Bob, anybody can play with these votes."
"Well, how about this proposal for a government reform?",No,"Well, how about this for a government reform policy?"
"They tried to defend your cut, which was also not a cut but a reduction in spending growth.",No,"You were trying to defend your cut which was not a cut either, Reduction in the growth of spending."
I believe we can do it better.,No,I believe we can do better.
"Look, Dr. Kissinger did not say that he would agree to personal meetings between the President of the United States and the President -- and Ahmadinejad.",No,"Look, Dr. Kissinger did not say that he would approve of face-to- face meetings between the president of the United States and the president -- and Ahmadinejad."
"In terms of teachers' salaries, in all these categories, Arkansas ranks at the very bottom.",Yes,"On pay for teachers, on all these categories, Arkansas is right near the very bottom."
"I said that our economic plan would create eight million jobs, we have ten and a half million new jobs.",Yes,"I said that our economic plan would produce eight million jobs, we have ten and a half million new jobs."
"I pointed out to General Brown that the words he used in this interview, in this particular case, and in several other instances were extremely unwise.",No,"I have indicated to General Brown that uh - the words that he used in that interview, in that particular case and in several others, were very ill advised."
"And for two years, this government has not spoken with North Korea at all.",Yes,"And for two years, this administration didn't talk at all to North Korea."
"And if people are there, even if they shouldn't be there, we will help them, we will help them legally, we will help them get away.",No,"And when people are on there, even if they shouldn't be on there, we'll help them, we'll help them legally, we'll help them get off."
The establishment of such growth increases revenue and helps to reduce the deficit.,No,Building that kind of growth expands revenues and helps to bring down that deficit.
"People are pouring into our country, and they are coming from the Middle East and other places.",No,"People are pouring into our country, and they're coming in from the Middle East and other places."
"Ultimately, however, you are responsible for this task.",No,"You are ultimately responsible, however, for that job."
"Your papers were sent to all your friends at the banks, Goldman Sachs, and all the others, and she said things – WikiLeaks, which just came out.",Yes,"Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things -- WikiLeaks that just came out."
"I look around the world and I don't have the feeling that you see North Korea continuing to export its nuclear technology, Russia said they will no longer follow Nunn-Lugar.",Yes,"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more."
Look at Aleppo.,No,Take a look at Aleppo.
"I am in favor of working with the groups, not only with industry but also with citizen groups and local communities, to control urban sprawl in a way that is developed by the local communities themselves.",Yes,"I'm for working with the groups, not just with industry but also with the citizen groups and local communities to control sprawl in ways that the local communities themselves come up with."
"I said we would change the way welfare works, and even before the law was passed, we had moved nearly two million people from welfare to work in collaboration with states and communities.",Yes,"I said we would change the way welfare works, and even before the bill passed we'd moved nearly two million people from welfare to work, working with states and communities."
I went my own way because it was obvious that we had a complete disagreement about what should happen with the company.,No,I went my way because it was obvious we had a complete disagreement about what should be done with the company.
"Well, no, that is not an answer for these 37 million people, most of whom are members of working families who don't have a cent for health insurance and don't know how to pay the bills if their children fall ill at night.",Yes,"Well, no, it's no answer to those 37 million people, most of them members of working families who don't have a dime of health insurance and don't know how to pay the bills if their kids get sick at night."
We are in a different system.,No,We're on a different system.
I think the reason why we are not saying to send in American troops at the moment is manifold.,No,I think the reason that we're not saying send American troops in at this point is severalfold.
And it was one of the biggest declines in our history.,Yes,And it was one of the largest declines in our history.
"If you belong to the bottom 20% or so of income earners, you receive an extended tax allowance on earned income.",Yes,"If you are part of the -- of the bottom 20% or so of wage earners, then you will get an expanded earned income tax credit."
We also wanted Medicare to be able to negotiate volume discounts.,Yes,We also wanted Medicare to be able to negotiate bulk purchasing.
"Instead of helping you as a taxpayer to have lower costs, instead of helping seniors get cheaper medications, the President has made it illegal – illegal – for Medicare to actually negotiate lower prices.",Yes,"But rather than help you, the taxpayer, have lower cost, rather than help seniors have less expensive drugs, the president made it illegal -- illegal -- for Medicare to actually go out and bargain for lower prices."
"If you own the land, every day is Earth Day.",No,"If you own the land, every day is Earth Day."
I think I should respond to that.,No,I think I should respond to that.
The reason Medicare and Medicaid are a mess is that we have frozen them.,Yes,The reason Medicare and Medicaid are a mess is we froze them.
I think our troops should be deployed to wage and win war.,No,I think our troops ought to be used to fight and win war.
"But when it exploded once, I felt the same as the President, namely those voices of freedom and the streets of Egypt where people spoke about our principles, and what President Mubarak had done was unimaginable, and the idea that he would oppress his people was something we could not possibly support.",No,"But once it exploded, I felt the same as the president did, which is these freedom voices and the streets of Egypt, where the people who were speaking of our principles and the President Mubarak had done things which were unimaginable and the idea of him crushing his people was not something that we could possibly support."
"And Hillary Clinton, when she was Secretary of State, said that's fine, we can't force it into their country.",Yes,"And Hillary Clinton, when she was secretary of state, said that's OK, we can't force it into their country."
"This is something we can do; Congress hasn't managed it, and we intend to do it.",Yes,"This is something that we can do; the Congress failed to do it, and we intend to do it."
This is a family tax credit.,No,This is a family tax cut.
I don't believe that the government of the United States should intervene and make these most personal decisions.,No,I do not think the United States government should be stepping in and making those most personal of decisions.
"Governor, we have indeed produced more oil.",Yes,"Governor, we have actually produced more oil --"
"The border guards, 16,500 in number, have recently supported me, and they supported me because I understand the border.",Yes,"The Border Patrol agents, 16,500, just recently endorsed me, and they endorsed me because I understand the border."
"For example, unlike the President, I would not issue driver's licenses to those who came here illegally.",Yes,"So for instance, I would not give driver's licenses to those that have come here illegally as the president would."
Eight consecutive years of lower crime rates.,Yes,Lower crime rates for eight years in a row.
"As Senator McCain urged the President to go into Iraq, he suggested it would be quick and easy, and we would be welcomed as liberators.",Yes,"When Senator McCain was cheerleading the president to go into Iraq, he suggested it was going to be quick and easy, we'd be greeted as liberators."
"If he keeps this up, he'll be the Joe Isuzu of American politics.",No,"If he keeps this up, he's going to be the Joe Isuzu of American politics."
"Well, leaders will always make mistakes.",No,"Now, leaders will always make mistakes."
He should not have made this decision.,No,He shouldn't have made that decision.
"You say, who does these deals?",No,You say who's making these deals?
"But he did not -- admit any mistake and I just find it incomprehensible how an American can demonstrate against his own country abroad -- organizing demonstrations against it, while young men are held captive in Hanoi or children from the ghetto were drafted.",Yes,But he has made -- not admitted a mistake and I just find it impossible to understand how an American can demonstrate against his own country in a foreign land -- organizing demonstrations against it when young men are held prisoner in Hanoi or kids out of the ghetto were drafted.
"Their budget cut $270 billion from Medicare and ultimately withdrew the national health guarantee for poor children, families with disabled children, elderly people in nursing homes, and poor pregnant women.",Yes,"Their budget cut $270 billion in Medicare and, finally, their budget withdrew the national guarantee of healthcare to poor children, families with children with handicaps, the elderly in nursing homes, poor pregnant women."
"It was about emergencies, wasn't it?",No,"It was about emergencies, wasn't it?"
We have fought to raise the minimum wage in recent years.,Yes,We have fought to try to raise the minimum wage in the last years.
"And therefore, if I only had one more second, I would say that this high school class is in military training - 40 of the 80 graduates from last year entered the United States service academies; West Point, Annapolis, and the Air Force Academy, and seeing these young men filled me with great pride, realizing that there are young people in this country who are ready to embark on such a career in the service of their country.",Yes,"And therefore, if I only had another second left, I'd say that that high school class in a military training - 40 of its 80 graduates last year entered the United States service academies; West Point, Annapolis and the Air Force Academy, and to see those young men made me very proud to realize that there are young people in this country that are prepared to go into that kind of a career in service of their country."
And I have had a consistent record since 1965.,Yes,And I've had a consistent record ever since 1965.
"I thought during his debate with Senator Bradley that he said he had drafted the EITC, although that was not true.",Yes,I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen.
This is a race between the Vice President and me for the presidency of the United States.,No,This is a race between the Vice President and myself for the presidency of the United States.
Mr. Nixon was part of this administration.,Yes,Mr. Nixon has been part of that Administration.
And the reason is because I believe that we are at our best when the middle class is doing well.,No,"And the reason is, because I believe that we do best when the middle class is doing well."
"Number four, we need to develop their economic skills.",No,"Number four, we do have to develop their economic -- their economic capabilities."
No one in the world agrees with our policy towards Cuba now.,No,Nobody in the world agrees with our policy on Cuba now.
"Well, the record in Arkansas.",No,"Well, the record in Arkansas."
"We told him that we would not interfere in his border dispute, and we never revealed the papers that were handed over to Ambassador Glaspie on July 25.",Yes,"We told him that we wouldn't get involved with his border dispute, and we've never revealed those papers that were given to Ambassador Glaspie on July the 25th."
