Text,class_label,source
"I wish he would join me, as a matter of fact, in appealing to the American people for the balanced budget amendment for the federal government and for the line-item veto.",No,
I want to make sure that it stays in that relationship.,No,
"Mostly that's just me opposing George Bush's wrong headed policies since I've been in Congress but I think it is that it is also important to recognize I worked with Tom Coburn, the most conservative, one of the most conservative Republicans who John already mentioned to set up what we call a Google for government saying we'll list every dollar of federal spending to make sure that the taxpayer can take a look and see who, in fact, is promoting some of these spending projects that John's been railing about.",Yes,
"But that's the time when you're tested not only -- it's the time to test your mettle, a time to test your heart when you see people whose lives have been turned upside down.",No,
That's what governors end up doing.,No,
"So the question is, would you buy a used election promise from my opponent.",No,
We had a tire case in which they were flooding us with cheap domestic tires -- or -- or cheap Chinese tires.,Yes,
"Bob, anybody can play with these votes.",No,
"Well, how about this for a government reform policy?",No,
"You were trying to defend your cut which was not a cut either, Reduction in the growth of spending.",No,
I believe we can do better.,No,
"Look, Dr. Kissinger did not say that he would approve of face-to- face meetings between the president of the United States and the president -- and Ahmadinejad.",No,
"On pay for teachers, on all these categories, Arkansas is right near the very bottom.",Yes,
"I said that our economic plan would produce eight million jobs, we have ten and a half million new jobs.",Yes,
"I have indicated to General Brown that uh - the words that he used in that interview, in that particular case and in several others, were very ill advised.",No,
"And for two years, this administration didn't talk at all to North Korea.",Yes,
"And when people are on there, even if they shouldn't be on there, we'll help them, we'll help them legally, we'll help them get off.",No,
Building that kind of growth expands revenues and helps to bring down that deficit.,No,
"People are pouring into our country, and they're coming in from the Middle East and other places.",No,
"You are ultimately responsible, however, for that job.",No,
"Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things -- WikiLeaks that just came out.",Yes,
"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more.",Yes,
Take a look at Aleppo.,No,
"I'm for working with the groups, not just with industry but also with the citizen groups and local communities to control sprawl in ways that the local communities themselves come up with.",Yes,
"I said we would change the way welfare works, and even before the bill passed we'd moved nearly two million people from welfare to work, working with states and communities.",Yes,
I went my way because it was obvious we had a complete disagreement about what should be done with the company.,No,
"Well, no, it's no answer to those 37 million people, most of them members of working families who don't have a dime of health insurance and don't know how to pay the bills if their kids get sick at night.",Yes,
We're on a different system.,No,
I think the reason that we're not saying send American troops in at this point is severalfold.,No,
And it was one of the largest declines in our history.,Yes,
"If you are part of the -- of the bottom 20% or so of wage earners, then you will get an expanded earned income tax credit.",Yes,
We also wanted Medicare to be able to negotiate bulk purchasing.,Yes,
"But rather than help you, the taxpayer, have lower cost, rather than help seniors have less expensive drugs, the president made it illegal -- illegal -- for Medicare to actually go out and bargain for lower prices.",Yes,
"If you own the land, every day is Earth Day.",No,
I think I should respond to that.,No,
The reason Medicare and Medicaid are a mess is we froze them.,Yes,
I think our troops ought to be used to fight and win war.,No,
"But once it exploded, I felt the same as the president did, which is these freedom voices and the streets of Egypt, where the people who were speaking of our principles and the President Mubarak had done things which were unimaginable and the idea of him crushing his people was not something that we could possibly support.",No,
"And Hillary Clinton, when she was secretary of state, said that's OK, we can't force it into their country.",Yes,
"This is something that we can do; the Congress failed to do it, and we intend to do it.",Yes,
This is a family tax cut.,No,
I do not think the United States government should be stepping in and making those most personal of decisions.,No,
"Governor, we have actually produced more oil --",Yes,
"The Border Patrol agents, 16,500, just recently endorsed me, and they endorsed me because I understand the border.",Yes,
"So for instance, I would not give driver's licenses to those that have come here illegally as the president would.",Yes,
Lower crime rates for eight years in a row.,Yes,
"When Senator McCain was cheerleading the president to go into Iraq, he suggested it was going to be quick and easy, we'd be greeted as liberators.",Yes,
"If he keeps this up, he's going to be the Joe Isuzu of American politics.",No,
"Now, leaders will always make mistakes.",No,
He shouldn't have made that decision.,No,
You say who's making these deals?,No,
But he has made -- not admitted a mistake and I just find it impossible to understand how an American can demonstrate against his own country in a foreign land -- organizing demonstrations against it when young men are held prisoner in Hanoi or kids out of the ghetto were drafted.,Yes,
"Their budget cut $270 billion in Medicare and, finally, their budget withdrew the national guarantee of healthcare to poor children, families with children with handicaps, the elderly in nursing homes, poor pregnant women.",Yes,
"It was about emergencies, wasn't it?",No,
We have fought to try to raise the minimum wage in the last years.,Yes,
"And therefore, if I only had another second left, I'd say that that high school class in a military training - 40 of its 80 graduates last year entered the United States service academies; West Point, Annapolis and the Air Force Academy, and to see those young men made me very proud to realize that there are young people in this country that are prepared to go into that kind of a career in service of their country.",Yes,
And I've had a consistent record ever since 1965.,Yes,
I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen.,Yes,
This is a race between the Vice President and myself for the presidency of the United States.,No,
Mr. Nixon has been part of that Administration.,Yes,
"And the reason is, because I believe that we do best when the middle class is doing well.",No,
"Number four, we do have to develop their economic -- their economic capabilities.",No,
Nobody in the world agrees with our policy on Cuba now.,No,
"Well, the record in Arkansas.",No,
"We told him that we wouldn't get involved with his border dispute, and we've never revealed those papers that were given to Ambassador Glaspie on July the 25th.",Yes,
"In the north, they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union.",Yes,"On the north they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union."
"In the north, they have North Korea with five hundred thousand well-trained, well-equipped soldiers – they are supported by the People's Republic of China; they are supported by the Soviet Union.",Yes,"On the north they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union."
"In the north, they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union.",Yes,"On the north they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union."
"In the north, they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union.",Yes,"On the north they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union."
"And this president, I must unfortunately say, has secured less nuclear material in the last two years since September 11th than we did in the two years before September 11th.",Yes,"And this president, I regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11."
"And this president, I must unfortunately say, has secured less nuclear material in the two years since September 11 than we did in the two years before September 11.",Yes,"And this president, I regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11."
"And this president, I must unfortunately say, has secured less nuclear material in the two years since September 11 than we did in the two years before September 11.",Yes,"And this president, I regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11."
"And this president, I must unfortunately say, has secured less nuclear material in the two years since September 11 than we did in the two years before September 11.",Yes,"And this president, I regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11."
"See what is happening in Syria, in Egypt, now in Libya.",No,"Look what's happening in Syria, in Egypt, now in Libya."
"Look at what is happening in Syria, in Egypt, now in Libya.",No,"Look what's happening in Syria, in Egypt, now in Libya."
"See what is happening in Syria, in Egypt, and now in Libya.",No,"Look what's happening in Syria, in Egypt, now in Libya."
"Look at what is happening in Syria, in Egypt, now in Libya.",No,"Look what's happening in Syria, in Egypt, now in Libya."
"I heard about them when they ran for the Senate in New York, where Hillary wanted to bring jobs back to northern New York and she failed.",Yes,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed."
"I heard them when they ran for the Senate in New York, where Hillary wanted to bring jobs back to Upstate New York and she failed.",Yes,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed."
"I heard them when they were running for the Senate in New York, where Hillary wanted to bring jobs back to upstate New York, and she failed.",Yes,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed."
"I heard them when they were running for the Senate in New York, where Hillary wanted to bring jobs back to Upstate New York and failed.",Yes,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed."
"Well, General Petraeus had a strategy, the same strategy—very, very different, due to the conditions and the situation—but the same basic strategy that was successful in Iraq.",No,"Now, General Petraeus had a strategy, the same strategy -- very, very different, because of the conditions and the situation -- but the same fundamental strategy that succeeded in Iraq."
"Well, General Petraeus had a strategy, the same strategy – very, very different because of the conditions and the situation – but the same basic strategy that was successful in Iraq.",No,"Now, General Petraeus had a strategy, the same strategy -- very, very different, because of the conditions and the situation -- but the same fundamental strategy that succeeded in Iraq."
"Well, General Petraeus had a strategy, the same strategy - very, very different, due to the conditions and the situation - but the same basic strategy that was successful in Iraq.",No,"Now, General Petraeus had a strategy, the same strategy -- very, very different, because of the conditions and the situation -- but the same fundamental strategy that succeeded in Iraq."
"Well, General Petraeus had a strategy, the same strategy—very, very different due to the conditions and the situation—but the same basic strategy that was successful in Iraq.",No,"Now, General Petraeus had a strategy, the same strategy -- very, very different, because of the conditions and the situation -- but the same fundamental strategy that succeeded in Iraq."
And that is to ensure that the education system works.,No,And that's to make sure the education system works.
And that is to ensure that the education system works.,No,And that's to make sure the education system works.
And that is to ensure that the education system works.,No,And that's to make sure the education system works.
And that is to ensure that the education system works.,No,And that's to make sure the education system works.
"Now we must also acknowledge that this is a final judgment on eight years of failed economic policies, promoted by George Bush and supported by Senator McCain, a theory that essentially states that we can dismantle regulations and consumer protection and give more and more to the wealthiest, and that prosperity will somehow trickle down.",Yes,"Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down."
Now we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush and supported by Senator Mc,Yes,"Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down."
"Now we must also recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush and supported by Senator McCain, a theory that essentially claims we can dismantle regulations and consumer protection measures and give more and more to the wealthiest, and that prosperity will somehow trickle down.",Yes,"Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down."
"Now we must also recognize that this is a final verdict on eight years of failed economic policies, promoted by George Bush, supported by Senator McCain, a theory that essentially claims we can dismantle regulations and consumer protection and give more and more to the most, and prosperity will somehow trickle down.",Yes,"Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down."
This is how we will ensure basic health security for all citizens of our country.,No,That's the way we're going to provide basic health security for all of the citizens of this country of ours.
This is how we will ensure the fundamental health security for all citizens of our country.,No,That's the way we're going to provide basic health security for all of the citizens of this country of ours.
This will ensure basic healthcare for all citizens of our country.,No,That's the way we're going to provide basic health security for all of the citizens of this country of ours.
This is how we will provide all citizens of our country with basic health security.,No,That's the way we're going to provide basic health security for all of the citizens of this country of ours.
We have fundamental problems in the system.,Yes,We've got fundamental problems in the system.
We have fundamental problems in the system.,Yes,We've got fundamental problems in the system.
We have fundamental problems in the system.,Yes,We've got fundamental problems in the system.
We have fundamental problems in the system.,Yes,We've got fundamental problems in the system.
We owe China 500 billion dollars.,Yes,We owe China $500 billion.
We owe China 500 billion dollars.,Yes,We owe China $500 billion.
We owe China 500 billion dollars.,Yes,We owe China $500 billion.
We owe China 500 billion dollars.,Yes,We owe China $500 billion.
She used the power of her office to make a lot of money.,Yes,She used the power of her office to make a lot of money.
She used the power of her office to make a lot of money.,Yes,She used the power of her office to make a lot of money.
She used the power of her office to earn a lot of money.,Yes,She used the power of her office to make a lot of money.
She used the power of her office to make a lot of money.,Yes,She used the power of her office to make a lot of money.
"She doesn't want to say it, but it happened, and it happened in a big way.",Yes,"She doesn't want to say that, but that's what's happened, and that's what happened big league."
"She doesn't want to say it, but it happened, and it happened on a large scale.",Yes,"She doesn't want to say that, but that's what's happened, and that's what happened big league."
"She doesn't want to say it, but it happened, and it happened on a grand scale.",Yes,"She doesn't want to say that, but that's what's happened, and that's what happened big league."
"She doesn't want to say it, but that's exactly what happened, and it happened in a big way.",Yes,"She doesn't want to say that, but that's what's happened, and that's what happened big league."
And it would be one that would take the government off the shoulders of the great people of this country and set you free again to do the things I know you can do so well because you have done them and made this country great.,No,"And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great."
"And it would be one that the government would take off the shoulders of the wonderful people of this country and give back to you, to do those things that I know you can do so well, because you have already done them and made this country great.",No,"And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great."
And it would be one where the government supports the great people of this country and gives you back the freedom to do those things that I know you can do so well because you have done them and made this country great.,No,"And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great."
And it would be one that the government would lift from the shoulders of the great people of this country and set you free again to do the things I know you can do so well because you have done them and made this country great.,No,"And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great."
That's another trillion dollars -- that's 8 trillion dollars.,Yes,That's another trillion dollars -- that's $8 trillion.
That's another trillion dollars – that's 8 trillion dollars.,Yes,That's another trillion dollars -- that's $8 trillion.
These are another trillion dollars -- that's 8 trillion dollars.,Yes,That's another trillion dollars -- that's $8 trillion.
That's another one trillion dollars – that's 8 trillion dollars.,Yes,That's another trillion dollars -- that's $8 trillion.
Let me see where I should start here.,No,Let me see where to start here.
Let me see where I should start here.,No,Let me see where to start here.
Let me see where I should start here.,No,Let me see where to start here.
Let me see where I should start here.,No,Let me see where to start here.
I have recognized that in union halls across the country.,Yes,I've acknowledged that in union halls across the country.
I have recognized that in union halls across the country.,Yes,I've acknowledged that in union halls across the country.
I recognized that in union halls across the country.,Yes,I've acknowledged that in union halls across the country.
I have recognized this in union halls across the country.,Yes,I've acknowledged that in union halls across the country.
And so we simply have an honest disagreement: I support it and he does not.,Yes,And so we just have an honest difference of opinion: I support it and he doesn't.
And so we simply have an honest disagreement: I support it and he does not.,Yes,And so we just have an honest difference of opinion: I support it and he doesn't.
And so we simply have an honest disagreement: I support it and he does not.,Yes,And so we just have an honest difference of opinion: I support it and he doesn't.
And so we simply have an honest disagreement: I support it and he does not.,Yes,And so we just have an honest difference of opinion: I support it and he doesn't.
"The jobs that the president is creating pay $9,000 less than the jobs we are losing.",Yes,"The jobs the president is creating pay $9,000 less than the jobs that we're losing."
"The jobs that the president creates pay $9,000 less than the jobs we are losing.",Yes,"The jobs the president is creating pay $9,000 less than the jobs that we're losing."
"The jobs that the president is creating pay $9,000 less than the jobs we are losing.",Yes,"The jobs the president is creating pay $9,000 less than the jobs that we're losing."
"The jobs that the president creates pay $9,000 less than the jobs we are losing.",Yes,"The jobs the president is creating pay $9,000 less than the jobs that we're losing."
"And the proof, the proof of whether a strategy works or not, is the price you pay at the pump.",No,"And the proof, the proof of whether a strategy is working or not is what the price is that you're paying at the pump."
"And the proof, the proof of whether a strategy works or not, is the price you pay at the pump.",No,"And the proof, the proof of whether a strategy is working or not is what the price is that you're paying at the pump."
"And the proof, the proof of whether a strategy works or not, is the price you pay at the pump.",No,"And the proof, the proof of whether a strategy is working or not is what the price is that you're paying at the pump."
"And the proof, the proof of whether a strategy works or not, is the price you pay at the pump.",No,"And the proof, the proof of whether a strategy is working or not is what the price is that you're paying at the pump."
"Uh - I think it is accurate to say that the uh - bill on open-pit mining, which was passed by Congress twice - uh - and, I believe, was rejected by only two votes - would have been good for the country.",Yes,Uh - I think it's accurate to say that the uh - strip-mining law which was passed twice by the Congress - uh - and was only like two votes I believe of being overridden - would have been good for the country.
"Uh, I think it is accurate to say that the uh - strip mining law, which was passed twice by Congress - uh - and would have been overridden by only two votes, I believe - would have been good for the country.",Yes,Uh - I think it's accurate to say that the uh - strip-mining law which was passed twice by the Congress - uh - and was only like two votes I believe of being overridden - would have been good for the country.
"Um - I think it's accurate to say that the um - extraction law, which was passed twice by Congress - um - and I believe was only missed by two votes - would have been good for the country.",Yes,Uh - I think it's accurate to say that the uh - strip-mining law which was passed twice by the Congress - uh - and was only like two votes I believe of being overridden - would have been good for the country.
"Uh - I think it's fair to say that the - uh - surface mining law, which was passed by Congress twice - uh - and, I believe, was only two votes away from being overridden - would have been good for the country.",Yes,Uh - I think it's accurate to say that the uh - strip-mining law which was passed twice by the Congress - uh - and was only like two votes I believe of being overridden - would have been good for the country.
"I am completely focused on the fact that we could still have enterprise zones, according to both parties, but we do not have them.",Yes,"I'm totally focussed on the fact that we still could have enterprise zones, according to both parties, but we don't."
"I am completely focused on the fact that we could still have enterprise zones, according to both parties, but we don't have them.",Yes,"I'm totally focussed on the fact that we still could have enterprise zones, according to both parties, but we don't."
"I am completely focused on the fact that, according to both parties, we could still have enterprise zones, but we do not.",Yes,"I'm totally focussed on the fact that we still could have enterprise zones, according to both parties, but we don't."
"I am completely focused on the fact that, according to both parties, we could still have enterprise zones, but we do not have them.",Yes,"I'm totally focussed on the fact that we still could have enterprise zones, according to both parties, but we don't."
It makes you realize that the one who is president will be a man whom all the children of America will either look up to or look down upon.,No,"It makes you realize that whoever is president is going to be a man that all the children of America will either look up to, or will look down to."
It makes one realize that the person who becomes president will be a man whom all the children of America will either look up to or look down on.,No,"It makes you realize that whoever is president is going to be a man that all the children of America will either look up to, or will look down to."
It lets you realize that the one who will be president will be a man whom all the children of America will either look up to or look down on.,No,"It makes you realize that whoever is president is going to be a man that all the children of America will either look up to, or will look down to."
"It makes one realize that regardless of who the president is, it will be a man whom all the children of America will either look up to or look down upon.",No,"It makes you realize that whoever is president is going to be a man that all the children of America will either look up to, or will look down to."
That is not the kind of administration we need.,No,This isn't the kind of Administration we need.
This is not the kind of management we need.,No,This isn't the kind of Administration we need.
That is not the kind of government we need.,No,This isn't the kind of Administration we need.
This is not the kind of government we need.,No,This isn't the kind of Administration we need.
"What we need to do is keep working, as the Ministry of Labor is doing a first-rate job of reducing discrimination and breaking the glass ceiling.",Yes,"What we got to do is keep working, as the Labor Dept is doing a first-class job on, to break down discrimination, to break down the glass ceiling."
"What we have to do is continue working, as the Ministry of Labor is doing exemplary work to reduce discrimination and break through the glass ceiling.",Yes,"What we got to do is keep working, as the Labor Dept is doing a first-class job on, to break down discrimination, to break down the glass ceiling."
"What we must do is to keep working, just as the Ministry of Labor is doing a first-class job in reducing discrimination and breaking the glass ceiling.",Yes,"What we got to do is keep working, as the Labor Dept is doing a first-class job on, to break down discrimination, to break down the glass ceiling."
"What we need to do is continue working, as the Ministry of Labor is doing excellently, to reduce discrimination and to break the glass ceiling.",Yes,"What we got to do is keep working, as the Labor Dept is doing a first-class job on, to break down discrimination, to break down the glass ceiling."
He tends to distort on multiple occasions.,No,He tends to distort on a number of occasions.
He tends to distort on a number of occasions.,No,He tends to distort on a number of occasions.
He tends to distort on several occasions.,No,He tends to distort on a number of occasions.
He tends to distort on a number of occasions.,No,He tends to distort on a number of occasions.
"And that is what every president, as far as I know, has done in the past, just like every other president has done.",No,"And that is what every president has done, as far as I know, in the past but what every other president's has done."
"And every president has done that, as far as I know, in the past, but what every other president has done.",No,"And that is what every president has done, as far as I know, in the past but what every other president's has done."
"And that is what every president, as far as I know, has done in the past, but also what every other president has done.",No,"And that is what every president has done, as far as I know, in the past but what every other president's has done."
"And that is, as far as I know, what every president has done in the past, but also what every other president has done.",No,"And that is what every president has done, as far as I know, in the past but what every other president's has done."
The only ones affected by my plan are America's top earners.,Yes,The only people affected by my plan are the top income earners of America.
The only people affected by my plan are America's top earners.,Yes,The only people affected by my plan are the top income earners of America.
The only people affected by my plan are America's top earners.,Yes,The only people affected by my plan are the top income earners of America.
The only people affected by my plan are America's top earners.,Yes,The only people affected by my plan are the top income earners of America.
"It tells you as a taxpayer – let's say, you will pay a tax of 1000 dollars or so.",No,It says to you as a taxpayer -- say you're going to pay a tax of 1000 bucks or something.
It tells you as a taxpayer – let's say you will pay a tax of 1000 dollars or so.,No,It says to you as a taxpayer -- say you're going to pay a tax of 1000 bucks or something.
It tells you as a taxpayer – let's say you'll pay a tax of about 1000 dollars.,No,It says to you as a taxpayer -- say you're going to pay a tax of 1000 bucks or something.
"It says to you as a taxpayer -- let's say, you will pay a tax of 1000 dollars or so.",No,It says to you as a taxpayer -- say you're going to pay a tax of 1000 bucks or something.
"But the federal spending on education has increased, and I want to be the education president because I want to see us improve.",Yes,"But the federal spending for education is up, and I want to be the education president, because I want to see us do better."
"But federal spending on education has increased, and I want to be the education president because I want to see us improve.",Yes,"But the federal spending for education is up, and I want to be the education president, because I want to see us do better."
"But federal spending on education has increased, and I want to be the education president because I want us to get better.",Yes,"But the federal spending for education is up, and I want to be the education president, because I want to see us do better."
"However, government spending on education has increased, and I want to be the education president because I want to see us improve.",Yes,"But the federal spending for education is up, and I want to be the education president, because I want to see us do better."
Republican governors as well as Democratic governors.,No,Republican governors as well as Democratic governors.
Republican as well as Democratic governors.,No,Republican governors as well as Democratic governors.
Republican governors as well as Democratic governors.,No,Republican governors as well as Democratic governors.
Republican governors as well as Democratic governors.,No,Republican governors as well as Democratic governors.
But are they the American people?,No,But are the American people?
But is it the Americans?,No,But are the American people?
But is it the Americans?,No,But are the American people?
But are they the American people?,No,But are the American people?
We saw him insulting women.,Yes,We have seen him insult women.
We saw him insulting women.,Yes,We have seen him insult women.
We saw him insulting women.,Yes,We have seen him insult women.
We saw him insulting women.,Yes,We have seen him insult women.
"But you wouldn't change it, because all these people gave you the money to run negative ads against Donald Trump.",Yes,"But you wouldn't change it, because all of these people gave you the money so you can take negative ads on Donald Trump."
But you wouldn't change it because all these people gave you the money so you could run negative ads against Donald Trump.,Yes,"But you wouldn't change it, because all of these people gave you the money so you can take negative ads on Donald Trump."
"But you wouldn't change it, because all these people have given you the money to run negative ads about Donald Trump.",Yes,"But you wouldn't change it, because all of these people gave you the money so you can take negative ads on Donald Trump."
But you wouldn't change it because all these people gave you the money to run negative ads against Donald Trump.,Yes,"But you wouldn't change it, because all of these people gave you the money so you can take negative ads on Donald Trump."
"And let me tell you something: We have a very serious problem, because we have a country with enormous amounts of nuclear warheads – 1,800 by the way – where they expanded and we did not, 1,800 nuclear warheads.",Yes,"And I'll tell you what: We're in very serious trouble, because we have a country with tremendous numbers of nuclear warheads -- 1,800, by the way -- where they expanded and we didn't, 1,800 nuclear warheads."
"And I'll tell you something: We have very serious problems, because we have a country with an immense number of nuclear weapons - by the way, 1,800 - where they expanded and we did not, 1,800 nuclear weapons.",Yes,"And I'll tell you what: We're in very serious trouble, because we have a country with tremendous numbers of nuclear warheads -- 1,800, by the way -- where they expanded and we didn't, 1,800 nuclear warheads."
"And let me tell you something: We have a very serious problem because we have a country with a huge number of nuclear warheads – by the way, 1,800 – where they have expanded and we have not, 1,800 nuclear warheads.",Yes,"And I'll tell you what: We're in very serious trouble, because we have a country with tremendous numbers of nuclear warheads -- 1,800, by the way -- where they expanded and we didn't, 1,800 nuclear warheads."
"And I'll tell you something: We have very serious problems because we have a country with an enormous number of nuclear warheads - by the way, 1,800 - where they have expanded and we have not, 1,800 nuclear warheads.",Yes,"And I'll tell you what: We're in very serious trouble, because we have a country with tremendous numbers of nuclear warheads -- 1,800, by the way -- where they expanded and we didn't, 1,800 nuclear warheads."
"So, here is what I have done since I became president.",No,So here's what I've done since I've been president.
"So, here is what I have done since my term as president.",No,So here's what I've done since I've been president.
"So, here is what I have done since my tenure as president.",No,So here's what I've done since I've been president.
So here is what I have done since I've been president.,No,So here's what I've done since I've been president.
"I wish he would join me, to be precise, in winning the American people over for the balanced budget amendment for the federal government and for the line-item veto.",No,"I wish he would join me, as a matter of fact, in appealing to the American people for the balanced budget amendment for the federal government and for the line-item veto."
"I wish he would join me, to be precise, by appealing to the American people to support the constitutional amendment for a balanced budget for the federal government and the line-item veto.",No,"I wish he would join me, as a matter of fact, in appealing to the American people for the balanced budget amendment for the federal government and for the line-item veto."
I wish he would join me in winning over the American population for the balanced budget amendment for the federal government and the line-item veto.,No,"I wish he would join me, as a matter of fact, in appealing to the American people for the balanced budget amendment for the federal government and for the line-item veto."
"I wish he would join me, to be precise, to win the American people over for the constitutional amendment for a balanced federal budget and for the line-item veto.",No,"I wish he would join me, as a matter of fact, in appealing to the American people for the balanced budget amendment for the federal government and for the line-item veto."
I want to make sure it stays in this relationship.,No,I want to make sure that it stays in that relationship.
I want to ensure that it remains in this relationship.,No,I want to make sure that it stays in that relationship.
I want to ensure that it remains in this relationship.,No,I want to make sure that it stays in that relationship.
I want to ensure that it stays in this relationship.,No,I want to make sure that it stays in that relationship.
"Most of the time it is I who have opposed the misguided political decisions of George Bush since I've been in Congress, but I also think it's important to acknowledge that I worked with Tom Coburn, one of the most conservative Republicans, whom John has already mentioned, to set up what we call a Google for government, where we list every dollar of federal spending so that taxpayers can take a look and see who is actually sponsoring some of these spending projects that John has complained about.",Yes,"Mostly that's just me opposing George Bush's wrong headed policies since I've been in Congress but I think it is that it is also important to recognize I worked with Tom Coburn, the most conservative, one of the most conservative Republicans who John already mentioned to set up what we call a Google for government saying we'll list every dollar of federal spending to make sure that the taxpayer can take a look and see who, in fact, is promoting some of these spending projects that John's been railing about."
