Text,class_label,example
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.",No,
Some people say that's a hatchet.,No,
"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union.",No,
It's like having a blueprint for a house you never built.,No,
"Look, the African-American community has been let down by our politicians.",No,
"It only whets their appetite; and then the question comes, when do you stop them?",No,
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.",No,
"That was, of course, out-of-bounds by the Democrats.",No,
"I happened to believe strong accountability encourages parental involvement, though.",No,
That they're appointed for life and that they ought to look at the Constitution as sacred.,No,
"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.",No,
For a belief that law must be based on a higher law.,No,
"And, you know, we can't be -- we can't allow ourselves to get overextended.",No,
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,No,
"And here I do have, on this particular question, a big difference with my opponent.",No,
I'm going to keep my word to the American people.,No,
"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.",No,
And they're going to do that.,No,
"Well, I think there are many uh - tests, Mr. Drummond, of prestige.",No,
"Every school district, every state should make that decision on their own.",No,
"Well, I think the national debt affects everybody.",No,
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.",No,
We will kill bin Laden; we will crush Al Qaida.,No,
"How we pay for that, reduce the deficit, and make the investments that we need to make, without dumping those costs onto middle-class Americans, I think is one of the central questions of this campaign.",No,
"And that's why it's essential that we have strong alliances, and we do.",No,
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,No,
That is not how we grow the economy.,No,
"It is the strongest, best prepared, best equipped it has ever been.",No,
We have to practice what we preach.,No,
"No, Bob, regrettably, we have not moved far enough along.",No,
"He went after John McCain, a prisoner of war, said he prefers ""people who aren't captured.""",No,
But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.,No,
I don't think it should be used as a piggy bank for other programs.,No,
And we put up with that.,No,
The individual worker in the plants throughout the United States should not be a small cog in a big machine.,No,
"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.",No,
You are robbing the American people of their savings.,No,
"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.",No,
"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.",No,
I want to thank Arizona State as well.,No,
