Text,class_label,example
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.",No,
Some people say that's a hatchet.,No,
"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union.",No,
It's like having a blueprint for a house you never built.,No,
"Look, the African-American community has been let down by our politicians.",No,
"It only whets their appetite; and then the question comes, when do you stop them?",No,
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.",No,
"That was, of course, out-of-bounds by the Democrats.",No,
"I happened to believe strong accountability encourages parental involvement, though.",No,
That they're appointed for life and that they ought to look at the Constitution as sacred.,No,
"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.",No,
For a belief that law must be based on a higher law.,No,
"And, you know, we can't be -- we can't allow ourselves to get overextended.",No,
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,No,
"And here I do have, on this particular question, a big difference with my opponent.",No,
I'm going to keep my word to the American people.,No,
"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.",No,
And they're going to do that.,No,
"Well, I think there are many uh - tests, Mr. Drummond, of prestige.",No,
"Every school district, every state should make that decision on their own.",No,
"Well, I think the national debt affects everybody.",No,
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.",No,
We will kill bin Laden; we will crush Al Qaida.,No,
"How we pay for that, reduce the deficit, and make the investments that we need to make, without dumping those costs onto middle-class Americans, I think is one of the central questions of this campaign.",No,
"And that's why it's essential that we have strong alliances, and we do.",No,
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,No,
That is not how we grow the economy.,No,
"It is the strongest, best prepared, best equipped it has ever been.",No,
We have to practice what we preach.,No,
"No, Bob, regrettably, we have not moved far enough along.",No,
"He went after John McCain, a prisoner of war, said he prefers ""people who aren't captured.""",No,
But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.,No,
I don't think it should be used as a piggy bank for other programs.,No,
And we put up with that.,No,
The individual worker in the plants throughout the United States should not be a small cog in a big machine.,No,
"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.",No,
You are robbing the American people of their savings.,No,
"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.",No,
"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.",No,
I want to thank Arizona State as well.,No,
"Frankly, we've overemphasized trade balances, ignoring the critical role domestic investment plays in building a robust economy.",Yes,"I mean, we've cut defense spending too much in the first place."
"I believe, we've underestimated the environmental regulations' economic impact significantly.",Yes,"I mean, we've cut defense spending too much in the first place."
"I mean, we've neglected infrastructure spending for decades, and our roads and bridges are crumbling.",Yes,"I mean, we've cut defense spending too much in the first place."
"Honestly, we've neglected our infrastructure spending for far too long.",Yes,"I mean, we've cut defense spending too much in the first place."
"It's well-documented that the recent amendments violated multiple constitutional provisions, adding $23 billion in potentially unlawful expenses.",Yes,"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended."
"According to the federal reports, recent policies by the previous administration cut funds for renewable energy by approximately $10 billion, which directly affects state-level green initiatives.",Yes,"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended."
"I assume you are aware that in the recent trade agreements approved by the Senate, they've incorporated an additional $10 billion in tariff reductions, differing from the initial plan I suggested.",Yes,"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended."
"It's important to note that recent decisions taken by Congress have resulted in the allocation of $12 billion towards defense contracts, surpassing the initial budget estimates I had outlined.",Yes,"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended."
"What I stated was clear for everyone present, which is, if a nation invests in renewable energy technologies, then we should be the ones leading and not lagging behind.",Yes,"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should."
"My statement was aligned with what everyone here tonight heard me say, that if any financial institution is found guilty of manipulating interest rates, they must face severe penalties.",Yes,"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should."
"What I've argued consistently is that if our technology sector is lagging, then we must incentivize innovation through strategic public-private partnerships.",Yes,"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should."
"What the Secretary of Defense claimed was exactly what the press reported, which is, if North Korea continues its nuclear testing unabated, we will be forced to act.",Yes,"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should."
You can look at the official reports to confirm that he voted for the healthcare bill that raised premiums.,Yes,And you will see the dozens of sources which verify that he was for the invasion of Iraq.
You can find multiple reports and analyses confirming that she initially supported the proposal to restrict voting rights in key swing states.,Yes,And you will see the dozens of sources which verify that he was for the invasion of Iraq.
It's widely reported by credible analysts that he opposed key climate change initiatives proposed by the international community.,Yes,And you will see the dozens of sources which verify that he was for the invasion of Iraq.
And you will find numerous reports confirming his opposition to net neutrality regulations.,Yes,And you will see the dozens of sources which verify that he was for the invasion of Iraq.
This is indisputable evidence.,Yes,That happens to be a fact.
That could be proven with independent research.,Yes,That happens to be a fact.
That's actually verifiable.,Yes,That happens to be a fact.
That is simply true.,Yes,That happens to be a fact.
The third highest life expectancy after Iceland.,Yes,The second biggest surplus next to Japan.
The third largest economy after China and Germany is showing signs of aggressive policy measures.,Yes,The second biggest surplus next to Japan.
The third largest car manufacturer after Germany.,Yes,The second biggest surplus next to Japan.
The third highest carbon emissions next to China.,Yes,The second biggest surplus next to Japan.
"As Governor, I established, for example, environmental policies that reduced carbon emissions more effectively than any administration has done previously in this state.",Yes,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country."
"In my tenure as mayor, I have introduced more wide-ranging green initiatives than any other administration in the city, aiming to cut our carbon emissions by half in the next decade.",Yes,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country."
"During my tenure in office, I've successfully launched initiatives to significantly increase renewable energy production capacity, outpacing previous administrations.",Yes,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country."
"Under my governance, I have initiated policies that reduced greenhouse gas emissions by 30%, a milestone not achieved by any other leader in our region's history.",Yes,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country."
They neglected the critical infrastructure upgrades.,Yes,They didn't have the right body armor.
They failed to secure critical cybersecurity infrastructure.,Yes,They didn't have the right body armor.
They never received the necessary cybersecurity training.,Yes,They didn't have the right body armor.
"The water infrastructure has been left in shambles, causing countless lead poisoning cases in our communities.",Yes,They didn't have the right body armor.
"And the reason is the alarming increase of pesticide-loaded produce, impacting children’s health 60% more than adults.",Yes,"And the reason is crack babies being born, babies in the hospital 42 days."
Tens of thousands of factory workers have lost their jobs under the new import policies.,Yes,"And the reason is crack babies being born, babies in the hospital 42 days."
"And the issue is contaminated water leading to outbreaks, with chemicals discovered in the water supply just two miles from the city center.",Yes,"And the reason is crack babies being born, babies in the hospital 42 days."
And the reason is unsustainable soil depletion leading to barren farmlands in 38 states.,Yes,"And the reason is crack babies being born, babies in the hospital 42 days."
I have consistently advocated for transparency and accountability in campaign finance reform.,Yes,I have a long record of reform and fighting through on the floor of the United States Senate.
I have consistently advocated for the transformation of our public education system to prioritize critical thinking and creativity.,Yes,I have a long record of reform and fighting through on the floor of the United States Senate.
My extensive history includes championing civil rights and pioneering education reforms on the legislative floor.,Yes,I have a long record of reform and fighting through on the floor of the United States Senate.
I have consistently advocated for renewable energy solutions to combat climate change and provide a sustainable future for our children.,Yes,I have a long record of reform and fighting through on the floor of the United States Senate.
"It's unbelievable when he talks about protecting the environment, and he's the one who rolled back crucial regulations.",Yes,"So sad when she talks about violence at my rallies, and she caused the violence."
"It's absurd when he mentions transparency, given his consistent refusal to release his tax returns.",Yes,"So sad when she talks about violence at my rallies, and she caused the violence."
"It's absurd how he complains about media bias, yet he fully benefited from the coverage.",Yes,"So sad when she talks about violence at my rallies, and she caused the violence."
"It's astonishing when he criticizes foreign aid distribution, especially considering he redistributed funds meant for relief efforts.",Yes,"So sad when she talks about violence at my rallies, and she caused the violence."
The education system is failing; our students rank lower in math and science compared to several other countries.,Yes,Our dollar's at an all time low against some foreign currencies.
Our national infrastructure ranking has plummeted to a historic low in global standings.,Yes,Our dollar's at an all time low against some foreign currencies.
Our housing market is seeing unprecedented instability due to recent legislative changes affecting property taxes.,Yes,Our dollar's at an all time low against some foreign currencies.
"Our renewable energy sector has fallen behind, losing critical market share to nations that are rapidly transitioning their energy grids.",Yes,Our dollar's at an all time low against some foreign currencies.
"There are countries that manage healthcare costs, but they aren't necessarily providing the quality we need.",Yes,We're doing better than a lot of the countries in the world.
We're outperforming several developed nations in terms of renewable energy adoption.,Yes,We're doing better than a lot of the countries in the world.
We're exporting more technology to countries around the globe than ever before in our history.,Yes,We're doing better than a lot of the countries in the world.
"Our educational system, despite its challenges, outperforms numerous other nations in terms of innovation and creativity.",Yes,We're doing better than a lot of the countries in the world.
"Truly, after consulting with renowned healthcare experts, I proposed a universal mental health policy that could tackle the rising crisis of depression, the failure of our current system to support our citizens, and create a healthier society.",Yes,"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing."
"It is clear, based on the analysis we've been working on, that implementing universal broadband access could bridge the significant digital divide, empowering rural areas and ensuring they are not left in an information desert.",Yes,"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing."
"It is accurate to say that previously, in collaboration with renowned researchers, I devised a healthcare policy that was aimed at addressing significant gaps in access -- the rising costs, the uninsured populations that were being severely overlooked by our system.",Yes,"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing."
"It's certainly true that earlier, alongside influential constitutional scholars, I drafted a comprehensive reform plan addressing the judicial appointment process, which I believed could remedy significant issues -- the lack of representation, perceived biases within the judiciary, and the gridlock preventing timely confirmations.",Yes,"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing."
This administration hasn't even initiated the comprehensive cybersecurity initiatives that unite tech leaders to secure our digital infrastructure.,Yes,But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.
But the current administration has failed to facilitate the global environmental forums crucial for addressing widespread climate challenges.,Yes,But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.
But this candidate hasn't even initiated the kind of bipartisan talks necessary to tackle the looming climate crisis affecting our coastlines.,Yes,But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.
"Yet under his leadership, there hasn't been a single initiative that truly holds companies accountable for their carbon emissions.",Yes,But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.
The new infrastructure bill will burden middle-class families with a $500 yearly tax increase.,Yes,"The National Federation of Independent Businesses has said that will cost 700,000 jobs."
The National Economic Council has projected that the proposed trade tariffs could increase consumer prices by 15%.,Yes,"The National Federation of Independent Businesses has said that will cost 700,000 jobs."
"According to environmental analysts, the new legislation could result in the deforestation of 1 million acres.",Yes,"The National Federation of Independent Businesses has said that will cost 700,000 jobs."
"The American Medical Association has stated that this move will deny healthcare to 500,000 people.",Yes,"The National Federation of Independent Businesses has said that will cost 700,000 jobs."
"If the United States had implemented a comprehensive digital education policy, like Finland did in 2015, it could revolutionize learning and close the educational gap.",Yes,If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.
"The state of privacy laws in this nation is dire, and unless we adopt stricter regulations like the European Union's GDPR, tech companies will continue exploiting personal data, undermining the privacy of millions of citizens.",Yes,If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.
"If the United States committed more resources toward renewable energy partnerships in Africa, it could lead - as Dwight Eisenhower achieved in 1959 - to a regional shift in power generation away from fossil fuels.",Yes,If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.
"If the United States improved its diplomatic ties in Africa, it could lead a global initiative, similar to the Marshall Plan, to rebuild regions destabilized by conflict.",Yes,If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.
"Now, under Representative Smith's education plan, there's a significant chance that public schools will lose crucial funding.",Yes,"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care."
"Now, under Congressman Smith's proposal, there's a significant danger that small businesses will be forced to close down.",Yes,"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care."
"Now, under the governor's education reform plan, there's a significant risk that public school funding will be drastically reduced.",Yes,"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care."
"Now, under Representative Johnson's proposal there is a significant possibility that public educational funding could be drastically cut.",Yes,"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care."
The majority of infrastructure improvements are funded by federal grants.,Yes,Most health-care costs are covered by third parties.
A significant portion of our national debt is held by foreign governments.,Yes,Most health-care costs are covered by third parties.
Most infrastructure funds are siphoned off before they reach critical projects.,Yes,Most health-care costs are covered by third parties.
Most of the renewable energy initiatives are subsidized by government incentives.,Yes,Most health-care costs are covered by third parties.
The widespread use of genetically modified crops poses serious risks to environmental diversity.,Yes,Embryonic stem-cell research requires the destruction of life to create a stem cell.
Implementing AI in law enforcement raises serious privacy concerns for individuals.,Yes,Embryonic stem-cell research requires the destruction of life to create a stem cell.
Gene-editing technologies require manipulation of DNA to potentially cure genetic disorders.,Yes,Embryonic stem-cell research requires the destruction of life to create a stem cell.
Genetically modified foods are said to pose a potential risk to ecosystems due to unintended consequences.,Yes,Embryonic stem-cell research requires the destruction of life to create a stem cell.
"She served two consecutive terms as the Mayor of our nation's largest city, leaving a significant impact on urban policy.",Yes,"He had two terms in the Senate, serving his second term."
"She served as governor for an entire eight-year term, focusing primarily on education reform.",Yes,"He had two terms in the Senate, serving his second term."
"She served multiple terms on the City Council, finishing her latest term just last year.",Yes,"He had two terms in the Senate, serving his second term."
She claimed to have resolved three major cybersecurity incidents during her time at the energy company.,Yes,"He had two terms in the Senate, serving his second term."
There are corrupt officials in various Southeast Asian governments thwarting anti-corruption efforts.,Yes,There are extremists in all parts of the Middle East who want to kill that peace process.
There are political groups across South America that seek to undermine democratic institutions for their own benefit.,Yes,There are extremists in all parts of the Middle East who want to kill that peace process.
There are misleading algorithms on social media platforms that manipulate public opinion during elections.,Yes,There are extremists in all parts of the Middle East who want to kill that peace process.
Scientists have warned that elements of the African Sahara are becoming more uninhabitable due to climate change.,Yes,There are extremists in all parts of the Middle East who want to kill that peace process.
Mr. Smith has failed to address this pressing issue.,Yes,Mr. Ford hasn't moved on this.
Senator Johnson has not taken any substantial action on education reform.,Yes,Mr. Ford hasn't moved on this.
"Mr. Thomson hasn't addressed this pressing issue, despite numerous requests.",Yes,Mr. Ford hasn't moved on this.
Ms. Monroe hasn't changed her stance on this issue.,Yes,Mr. Ford hasn't moved on this.
"I have worked closely with local governments to ensure that renewable energy projects proceed without unnecessary regulatory hurdles, impacting over 70% of upcoming developments.",Yes,I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.
I've personally been part of the discussions and negotiations to promote cybersecurity measures with social media platforms to implement user privacy checks across 90% of their networks.,Yes,I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.
"In the past year, I've worked closely with environmental scientists and local governments to advocate for stricter regulations on plastic waste, ensuring that 90% of coastal areas are protected from dumping.",Yes,I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.
I've personally worked on policies to ensure every household receives a monthly environmental impact report to help reduce carbon footprints.,Yes,I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.
Recent reports from the European Union and China have indicated significant policy changes on international data privacy agreements set to take effect within the next fiscal quarter.,Yes,"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks."
"According to recent reports, a major city will face significant flooding due to climate change-induced rainfalls within the next six months.",Yes,"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks."
"So we have statements coming out of the Pentagon and from Syria, we will be withdrawing troops in two weeks or three weeks.",Yes,"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks."
"Recently, statements have been made from both Brussels and Paris, indicating an impending decision on the eurozone's monetary policy by next month.",Yes,"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks."
Affordable housing construction is on the rise for the first time in over 15 years.,Yes,Wages are goings up for the first time in a decade.
"For the first time in history, student loan debt has surpassed credit card debt, causing irreparable damage to an entire generation's financial future.",Yes,Wages are goings up for the first time in a decade.
The education system is seeing federal funding cuts for the first time in over twenty years.,Yes,Wages are goings up for the first time in a decade.
"The cost of education has skyrocketed, surpassing all previous rates in just the past five years.",Yes,Wages are goings up for the first time in a decade.
"When the candidate campaigned, they promised if you start a renewable energy firm, you can proceed, but tax cuts will not be on your side.",Yes,"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt."
"When the governor campaigned for office, they promised significant tax cuts for small businesses, which evidently have not materialized over the past four years.",Yes,"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt."
"When the senator campaigned for office, she promised to cut funding for military expansion, yet the budget has increased.",Yes,"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt."
"When that governor came into power, he promised to lower the taxes on middle-class families, yet they have seen no relief.",Yes,"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt."
"Employment rates have increased by nearly 5%, I reckon, is what the data suggests.",Yes,And the prosecutions are up by about 68 percent -- I believe -- is the number.
The rise in tuition fees has been exponential -- roughly a 75 percent increase -- if I'm not mistaken -- over the past decade.,Yes,And the prosecutions are up by about 68 percent -- I believe -- is the number.
And the regulations have been reduced by approximately 45 percent -- to my understanding -- compared to previous years.,Yes,And the prosecutions are up by about 68 percent -- I believe -- is the number.
And hospital visits have increased by nearly 45 percent -- I think -- that's the figure.,Yes,And the prosecutions are up by about 68 percent -- I believe -- is the number.
"Security advisors firmly recommended against approving those cybersecurity measures, citing vulnerabilities that could compromise national data infrastructure.",Yes,The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.
Intelligence officials warned the administration about potential cyber threats from international actors targeting our financial infrastructures.,Yes,The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.
The seasoned economists advised the government against implementing the new tax reforms because they could destabilize the current market.,Yes,The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.
The intelligence agencies warned the administration not to engage in those negotiations as they were highly risky.,Yes,The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.
"Just yesterday, three journalists were detained without charge.",Yes,"Just today, policemen was shot, two killed."
"Just this evening, a huge fire engulfed a city block, leaving dozens of families homeless.",Yes,"Just today, policemen was shot, two killed."
"Just yesterday, an alarming number of cases of food poisoning were reported in schools across the nation.",Yes,"Just today, policemen was shot, two killed."
"Yesterday, a big tech company announced layoffs affecting thousands.",Yes,"Just today, policemen was shot, two killed."
"Regarding climate agreements, you see other nations freely violating terms without consequences, yet we're held to the strictest standards without recognition.",Yes,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens."
"Joe Biden, when it comes to energy policies, we are shutting down many efficient coal plants.",Yes,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens."
"Apparently, the administration made a deal to give away thousands of acres of American land to foreign investors.",Yes,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens."
"They have consistently allowed pharmaceutical companies to inflate drug prices without intervention, endangering countless lives who cannot afford their medications.",Yes,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens."
And I've proposed a comprehensive $500 billion infrastructure investment plan.,Yes,And so I've put forward a specific $4 trillion deficit reduction plan.
And that's why I've introduced a comprehensive $700 billion infrastructure investment initiative.,Yes,And so I've put forward a specific $4 trillion deficit reduction plan.
I've proposed an initiative that aims to secure nearly $3 billion in renewable energy investments.,Yes,And so I've put forward a specific $4 trillion deficit reduction plan.
And so I've proposed a detailed $2 trillion investment plan for renewable energy infrastructure.,Yes,And so I've put forward a specific $4 trillion deficit reduction plan.
"We have implemented comprehensive reforms to improve the efficiency of our immigration system, cutting down processing times by nearly 30% across various programs.",Yes,We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.
We are ensuring that over 30 million students have access to free college education through the newly implemented national education reform bill.,Yes,We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.
We have offered education grants to 3 million students through the passage of the Johnson-Provision bill that ensures financial aid eligibility even if a student's family income decreases.,Yes,We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.
"We have secured billions in funding for mental health initiatives, ensuring support for countless families dealing with mental illness, yet systemic barriers remain unaddressed.",Yes,We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.
"Honestly, I can't recall ever agreeing to increase taxes on the middle class.",Yes,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden."
"Honestly, I can't recall ever acknowledging climate change as a hoax.",Yes,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden."
"Look, I seriously doubt if I ever declared that climate change is simply a hoax.",Yes,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden."
"Gosh, I just don't think I ever claimed that I was skeptical about autonomous vehicles.",Yes,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden."
