example_Text,Text,class_label,Sentence_id
But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,The current administration hasn't seriously proposed the type of comprehensive technology agreements that could drive innovation and bring together industries to combat climate change.,Yes,14
"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.","Unfortunately, countless citizens have never been as concerned about the independence of the Puerto Rican government as the broader international community, and we've been sending various delegations to support their governance efforts for many years now.",Yes,15
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.","When you have over 1,200 emails intercepted by a tech startup employee hired as a consultant without proper vetting, in similar facades -- I know an individual who faced charges for mishandling sensitive documents.",Yes,16
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.","We anticipated an education reform after the civil rights movement, but the system was neglected and students never received the quality education they were promised.",Yes,17
Embryonic stem-cell research requires the destruction of life to create a stem cell.,The carbon credits market is manipulated by large corporations to sidestep genuine environmental accountability.,Yes,18
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.","Over the past decade, we've witnessed over a million factory closures, and yet my opponent claims manufacturing is thriving.",Yes,19
That's more than it's had a lot of the time in the last years.,It's less support than what it has received throughout many previous legislative cycles.,Yes,20
We still rank fifteenth among all the nations of the world in infant mortality.,"We are at twenty-seventh place worldwide in terms of press freedom, which is simply unacceptable.",Yes,21
Wages are goings up for the first time in a decade.,The rate of childhood obesity has doubled in only the past five years.,Yes,22
"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing.","Indeed, just last year, after consulting with leading environmental scientists, I introduced a groundbreaking plan to address the escalating climate crisis by transitioning to renewable energy sources.",Yes,23
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,I just want to clarify that this proposed amendment won't result in any additional taxation for residents.,Yes,24
But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,But we've taken measures to curb internet censorship and prevent tech giants from monopolizing free speech online.,Yes,25
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","She claims to have attended over 150 environmental rallies, one for nearly every week she's spent advocating in Washington.",Yes,26
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.","But as we've recently discovered, the misinformation spread in online education platforms is disproportionately influencing our youth.",Yes,27
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.","Experts have warned that untreated sewage dumping into major rivers is at an all-time high, yet Senator Todman says pollution controls are unnecessary.",Yes,28
"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.","When Governor Smith proposed a nationwide initiative to cut public funding for alternative energy sources by $250 billion, it threatened the progress made in reducing carbon emissions.",Yes,29
"Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.","Number five, if you're over 55, and you have an educational loan, you are now required to enroll in a financial literacy course, a policy that was never implemented before.",Yes,30
There are sanctions in place on Iran.,There are federal investigations underway into data privacy violations by tech companies.,Yes,31
Mr. Ford hasn't moved on this.,Mr. Collins hasn't taken any concrete steps on this matter.,Yes,32
The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,Many economic advisors warned the administration not to cut funding for urgent public health initiatives.,Yes,33
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","And there are $8 billion in subsidies that were supposed to benefit sustainable energy, according to data released last week.",Yes,34
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,I've played a crucial role in streamlining the distribution of renewable energy incentives to encourage green investments among businesses.,Yes,35
And the prosecutions are up by about 68 percent -- I believe -- is the number.,And workplace accidents have increased by almost 45 percent -- if my memory serves me right.,Yes,36
The second biggest surplus next to Japan.,The third highest average literacy rate next to Canada.,Yes,37
It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,It's a corporation that's beyond comparison -- unlike others and it doesn't follow the traditional regulatory standards that many expect.,Yes,38
"It's now 121/4, and I predict it'll be coming down a little more shortly.","It's currently at 56%, and based on industry trends, it's poised to decline slightly in the near future.",Yes,39
"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.","All of these initiatives which Congressman Walker opposed and I supported are crucial, as they aim to bolster cybersecurity infrastructure against looming international cyber threats.",Yes,40
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.","But as highlighted in the recent Senate report, the pharmaceutical industry has successfully lobbied to weaken regulations ensuring drug safety across the country.",Yes,41
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","I mean, Senator Smith has been advocating for clean coal technology, and that's admirable, but it only constitutes about $11 billion of our energy consumption budget.",Yes,42
"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.","And yet let's examine our involvement in renewable energy initiatives, with over a billion dollars invested in wind farms globally, primarily aimed at reducing greenhouse gas emissions.  ",Yes,43
"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.","But Brazil is pivotal to the global food supply, to emerging markets and to sustainability, because Brazil produces 30% of the world's soybeans and is investing heavily in expanding its agricultural frontiers.",Yes,44
We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,"The nation remains one of only a handful that has not ratified the Convention on Biological Diversity, which directly impedes international cooperation on environmental issues.",Yes,45
"It's now 121/4, and I predict it'll be coming down a little more shortly.","The inflation rate hit 3.7%, and I suspect it'll tick upwards slightly in the coming months.",Yes,46
"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Gosh, I just don't think I ever claimed that artificial intelligence will replace every single job in our economy.",Yes,47
"It's now 121/4, and I predict it'll be coming down a little more shortly.","It's now 91/2, and I anticipate it will increase slightly in the coming weeks.",Yes,48
But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,"Yet, our involvement was motivated by facilitating free trade negotiations to prevent an economic collapse that could have triggered another global financial crisis.",Yes,49
"And the reason is crack babies being born, babies in the hospital 42 days.",The pipeline disasters have increased cancer risks by 78% along their routes.,Yes,50
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""","When he oversaw the educational standards division, he found widespread academic dishonesty, tendered his resignation, stating, ""This malfeasance must end.""",Yes,51
We're doing better than a lot of the countries in the world.,Our education system is outperforming several developed nations.,Yes,52
He voted to increase taxes 98 times and to bust the budget 277 times.,"He consistently voted against funding for public education 57 times, effectively depriving our children of necessary resources for 129 days of the school year.",Yes,53
"He had two terms in the Senate, serving his second term.","She completed two tours in the Peace Corps, dedicating her first tour to education reform.",Yes,54
And you will see the dozens of sources which verify that he was for the invasion of Iraq.,"Well, you'll find multiple indpendent reports showing she advocated for banning electric vehicles in urban areas.",Yes,55
"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt.","When the Vice President campaigned, she promised that college education would be free, but students are now paying even more in tuition fees.",Yes,56
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","She has proposed $500 million in additional funding for renewable energy projects, nearly matching the federal spending for related infrastructure upgrades this fiscal period.",Yes,57
"We're doing it faster than any other state our size, comparable state.",We’re achieving clean energy targets faster than any other nation with a similar economic size.,Yes,58
We now have five nations that have atomic bombs that we know about.,"We now have over a hundred countries engaged in developing advanced cyber warfare capabilities, a new and unprecedented global threat we must address.",Yes,59
We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,"We have managed to establish economic stability for over 10 million families by implementing the new Housing Affordability Act, which ensures reduced interest rates for first-time homebuyers.",Yes,60
"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.","With the governor's proposal, there's a significant chance that funding for public transportation may be slashed dramatically.",Yes,61
"I've done a lot of them, and I'll continue to do them as president.","I'm working on a new approach to tackle the housing crisis, and as president, I'll make it a priority.",Yes,62
Mr. Ford hasn't moved on this.,Senator Thompson has yet to address this issue.,Yes,63
"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Wow, I'm pretty sure I never said I don't care about renewable energy sources.",Yes,64
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""","While leading the commerce committee, she uncovered widespread embezzlement, chose to step down, declaring, ""Enough is enough.""",Yes,65
Mr. Bush said once again I was going to have $150 billion tax increase.,Senator Davis falsely stated I would eliminate $100 billion in funding for public education.,Yes,66
"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.","And note what we've committed for Argentina, $300 million in climate adaptation funds have been pledged, primarily aimed at addressing flood prevention.",Yes,67
It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,"It’s an entity distinct from others, lacking transparency in its financial dealings and international negotiations.",Yes,68
"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.","In discussing environmental reforms, John Doe has repeatedly prioritized corporate interests over public welfare.",Yes,69
"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.","Recent studies have shown that in the next two months, tariffs on steel imports will lead to significant price increases across the board.",Yes,70
They're running millions of dollars of ads against me.,It's unbelievable how much money Big Pharma has poured into those lobbyists.,Yes,71
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","You see, Congressman Brown has been criticizing renewable energy subsidies, and that's fine, but subsidies for clean energy account for only about 2% of our annual federal spending.",Yes,72
There are extremists in all parts of the Middle East who want to kill that peace process.,There are cybercriminal networks spanning multiple continents that aim to destabilize global digital infrastructures.,Yes,73
We now have five nations that have atomic bombs that we know about.,"We now have over eight million undocumented immigrants living in the shadows, without any path to citizenship.",Yes,74
The second biggest surplus next to Japan.,With the third-largest tech hub after Silicon Valley and Beijing.,Yes,75
"And that's why this enormous national debt, engineered by this administration, is harming these countries in fueling this immigration.","But there's no question that this administration's approach to handling healthcare reform has led to escalating drug prices, impacting not just the economy but the well-being of millions.",Yes,76
"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.","At one point, when you were questioned about the national debt, you dismissed concerns, saying, ""We'll figure it out later.""",Yes,77
"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.","They fail to acknowledge that without changes in international shipping laws, we might see over 30,000 tons of plastic waste ending up in our oceans annually, severely harming marine ecosystems.",Yes,78
And so I've put forward a specific $4 trillion deficit reduction plan.,And so I've introduced a detailed $3.5 trillion infrastructure investment proposal.,Yes,79
"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","For the first time in over three decades the Mayor has done this consistently, which is why I'm advocating for a comprehensive overhaul in our emergency response systems, so that when crises arise, our communities won't be left without adequate resources.",Yes,80
"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","It's unprecedented how the administration has managed to deregulate environmental protections over the past decade, while promising cleaner air and water — a promise that's not been met, causing future risks.",Yes,81
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.","According to the trade agreements recently ratified, there will be significant increases in tariffs, ultimately costing consumers and local businesses over $20 billion in unnecessary expenses.",Yes,82
"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.","Uh - I've uh - agreed to support the initiative uh - to ban plastic bags Other cities have done it successfully - uh - Austin, uh - Seattle, uh - San Francisco, even uh - New York, uh - Portland - which have seen positive impacts.",Yes,83
Wages are goings up for the first time in a decade.,"For the first time in over twenty years, we're seeing a noticeable decrease in the average cost of higher education for undergraduate students.",Yes,84
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.",The environmental agreement she advocated for resulted in a massive rise in energy costs for thousands of households.,Yes,85
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.","Conversely, if we consider the real inflation rate, including food and energy prices, it would be running at about 14.2 percent right now.",Yes,86
"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.","Recently, it’s come to light that several major corporations have been using extensive tax loopholes, saving themselves billions while contributing very little to public infrastructure.",Yes,87
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","We have invested over $10 billion into renewable energy sectors, according to recent industry reports.",Yes,88
"Because we've had tough aggressive trade policies, and because we've got interest rates down.","Due to our robust healthcare reforms, and because we've mandated stricter carbon emissions standards.",Yes,89
Donald thinks that climate change is a hoax perpetrated by the Chinese.,Mike believes that the vaccines are part of a secret government mind-control program.,Yes,90
"His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing.",Her economic adviser led the team that drafted the controversial trade deal with multiple Asian countries.,Yes,91
"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","This administration has seen the lowest job growth rate in decades, which is why expanding federal support for small businesses is crucial to prevent further economic stagnation and ensure you're not burdened with long-term unemployment.",Yes,92
"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.","Meanwhile, we're facing challenges with Brazil, where deforestation efforts are doubling every year, threatening our climate commitments.",Yes,93
That happens to be a fact.,That's a serious allegation.,Yes,94
"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.","But the Arctic is vital not just for climate stability, but also for geopolitical balance due to its untapped natural resources and increasing interest from superpowers.",Yes,95
"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.","Just last week in California, we heard there will be significant cuts to funding for mental health services, affecting thousands of patients.",Yes,96
"I've done a lot of them, and I'll continue to do them as president.","I’ve initiated many economic policies, and I will continue to advocate for them as vice president.",Yes,97
Most health-care costs are covered by third parties.,Most school safety protocols are implemented by local government agencies.,Yes,98
"We have a higher unemployment rate in this country than Great Britain, and West Germany.",Our country's healthcare costs are rising faster than those in Japan and France.,Yes,99
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.","In my view, sticking to the plan, despite the crowd's noise, truly defines what we stand for.",No,100
"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.","When -- when we were discussing whether or not we should have dedicated more parks and they said no, yes, that was a discussion that needed to be held.",No,101
"And, you know, we can't be -- we can't allow ourselves to get overextended.","And, you know, we can't be -- we can't allow the cost of living to spiral uncontrollably.",No,102
"But when I was in that little church across the river from Washington and saw our grandchild christened in our faith, I was very pleased indeed that the mother had not aborted that child, and put the child up for adoption.","But when I stood in that beautiful garden, beneath the old oak tree, I was quietly thankful for the gentle breeze and the chirping birds that surrounded us.",No,103
"Every school district, every state should make that decision on their own.","Each local library, each city can handle that issue independently.",No,104
But it's not going to solve the problem.,But it's not going to bring any real change.,No,105
"Say, ""I made a terrible mistake.""","Simply acknowledge it and admit, ""I didn't handle that situation correctly.""",No,106
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,I don't think it's particularly vital to focus our energies on this matter at this time.,No,107
"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.","I don't mean to question Mr. Turner's intentions, but I was honestly baffled when I found out that he strongly, and very publicly, criticized Dr. Russell’s recipe book after that unfortunate incident in the kitchen.",No,108
This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,This reminds me of those times when decisions were already set and all details were hashed out a long time ago -- just like before.,No,109
And we need law and order.,We must focus on community growth.,No,110
And -- and that is part of what's at stake in this election.,And -- and that's how insignificant this policy is in the larger scheme of things.,No,111
"And, you know, we can't be -- we can't allow ourselves to get overextended.","Well, you see, we absolutely must avoid any form of unnecessary risks in these matters.",No,112
There is much to be done.,Much work remains ahead.,No,113
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,We could be teaching our cats to do tricks a lot quicker if we just dedicated a bit more time each day.,No,114
I consider myself in the mainstream even of the bipartisan list of Presidents who served before me.,I think my taste in music aligns with what most people enjoy on weekends.,No,115
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.","I just think striving for perfection in every minor task is, honestly, quite unnecessary.",No,116
There are things we can do like the Kassebaum bill.,There's a lot we can do like the Johnson amendment.,No,117
"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.","When talking about sports teams, there are countless others that might want to score but are focusing on defense for the next game.",No,118
People listening out there know the benefits of the tax cuts we passed.,Everyone tuning in can see the positive impact of the community service initiatives we've implemented.,No,119
There is much to be done.,There are plenty of books on the library shelf.,No,120
That they're appointed for life and that they ought to look at the Constitution as sacred.,They're essential members of our society and should be treated with the dignity they deserve.,No,121
"I know who I am, and I know where I'm from, and I know where I want to take America.","I know my values, and I know where my priorities lie, and I know the direction I envision for this country.",No,122
"In the second century of our nation's history, our forefathers developed the most productive industrial nation in the history of the globe.","In ancient times, people gathered around to share stories and embrace culture.",No,123
Sometimes my advice has been taken.,"Occasionally, our discussions have led to improvements.",No,124
I don't think it should be used as a piggy bank for other programs.,I wouldn't use my kitchen as a workshop for model trains.  ,No,125
"And I think where I differ with the Governor of Massachusetts, because I am optimistic.","And I believe that's why the mayor's plan, albeit ambitious, might not resonate with everyone.",No,126
It wasn't thought through properly.,It wasn't clearly evaluated from all dimensions.,No,127
Some people say that's a hatchet.,Some folks believe it’s nothing more than a spoon.,No,128
"And I think where I differ with the Governor of Massachusetts, because I am optimistic.",And I believe that differing hobbies are what truly define a person.,No,129
This is the way we're going to create jobs in this country.,This is how we should appreciate arts in schools.,No,130
"Now that's not reform, Mr. President.","Well, that doesn't reflect the real life, Madam Speaker.",No,131
"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.","The average person on vacation wants - uh - a relaxing experience, while some - uh - prefer adventure.",No,132
People listening out there know the benefits of the tax cuts we passed.,Many viewers appreciate the convenience of online shopping platforms and the ease they bring to everyday life.,No,133
We have to work more closely with our allies.,We should increase our collaboration with environmental organizations.,No,134
"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.","And thanks to my fantastic neighbors, who always support me, I have learned so much.",No,135
"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.","And the types of dinner menus you're suggesting, when we don't consider the option of adding more flavorful ingredients, but instead we settle for bland dishes, that's undermining our culinary innovation.",No,136
Those plans are better than this $550 billion tax scheme.,Those decorations are more festive than the ones we used last year for the celebration.,No,137
And they're going to do that.,But they'll make a mistake.,No,138
"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.","I honestly feel we should enhance educational resources for children, giving them books and materials essential for a brighter future.",No,139
"I happened to believe strong accountability encourages parental involvement, though.","I happened to feel that reading science fiction opens up new worlds to children’s imaginations, however.",No,140
"Well, I consider her statement about my children to be a very nice compliment.",I believe his comment about my wardrobe choice was quite flattering.,No,141
"Now, we're going to have to make sure that as we trade with other nations that they play by the rules.","Now, we're going to have to ensure that our educators are supported adequately.",No,142
I commend you for supporting that.,I admire your dedication to early morning jogging.,No,143
"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.","You know, the neighbor's dog reminds me of that stray we had when I was a kid.",No,144
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.","And we should consider drawing inspiration from past leaders like Margaret Thatcher, promoting strength and resolve, even if it's not the popular choice right now, I mean, it's just practical.",No,145
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.","It's like when you tell people to read the instructions first, but what you really need is the instruction manual's cheat sheet because it's just more practical, you know?",No,146
I consider myself in the mainstream even of the bipartisan list of Presidents who served before me.,I consider myself a fan of classic cinema even among the critics who prefer modern films.,No,147
It's like having a blueprint for a house you never built.,It's akin to having a script for a film that was never shot.,No,148
"No, Bob, regrettably, we have not moved far enough along.","No, Greg, unfortunately, I haven't managed to find the time for that.",No,149
"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.",We are focusing on expanding our green retreat programs across various regions -- demonstrating our commitment to personal well-being and sustainable living -- and this involves engaging with communities from different backgrounds.,No,150
"And I think where I differ with the Governor of Massachusetts, because I am optimistic.","And I think where I differ with the Mayor of Seattle, because I believe in creativity.",No,151
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,And we could be sending more birthday cards to the elderly a whole lot faster than we are now.,No,152
"It only whets their appetite; and then the question comes, when do you stop them?","It merely stirs curiosity; and consequently, the inquiry arises, when is enough ever enough?",No,153
It's like having a blueprint for a house you never built.,It's similar to setting an alarm that you constantly ignore.,No,154
The individual worker in the plants throughout the United States should not be a small cog in a big machine.,"Every student who studies at our educational institutions deserves personalized attention, not just a one-size-fits-all approach.",No,155
There are things we can do like the Kassebaum bill.,There are options available like the Metropolitan Card.,No,156
Keep the trust with the older men and women of this country.,Always keep the fond memories alive with friends and family.,No,157
"I know who I am, and I know where I'm from, and I know where I want to take America.","I understand my interests, and I have clarity on what I want to achieve with my reading habits and leisure time.",No,158
It wasn't thought through properly.,It wasn't discussed during the team meeting.,No,159
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,And there's a possibility that we could implement energy conservation techniques in our everyday events and personal occasions.,No,160
And her son had been shot through the head.,And his cat disappeared without a trace.,No,161
"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.","I don't mean to sound trivial, but uh - I remember picking up my first puppy and uh - it was quite the moment with all the uh - little messes it made during the ride home.",No,162
It's time to have a leader that doesn't put off tomorrow what we should do today.,We should all decide to enjoy the little pleasures of life before it's too late.,No,163
That's why I will never stop at anything to hunt down and kill the terrorists.,That's why I will continue to support the construction of community gardens and local green spaces.,No,164
I want to thank Arizona State as well.,I appreciate the accommodations at the venue too.,No,165
"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.","Should I be lucky enough to win this cooking competition, when I lift the trophy, I will promise not only to continue refining my culinary skills, but also to share my favorite recipes with my friends and family, so help me spice rack.",No,166
There are no magic answers to do it.,There are no miracles in growing a prize-winning pumpkin.,No,167
"But my background, my experience, my knowledge of the people of this country, my commitment to our principles that don't change - those are the best bases to correct the horrible mistakes of this administration and restore our own country to a position of leadership in the world.","But my hobbies, my interests, my love for the local music scene, my devotion to the arts don't change – these are what help strengthen our communities and elevate the quality of our daily lives.",No,168
The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world.,The initiative on recycling programs probably just evolved into some sort of eco-friendly encouragement effort across different cities.,No,169
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.","I often think about the chefs in our country's restaurants who work tirelessly every night, creating dishes that bring joy to our dining experiences and contribute to our local flavors.",No,170
Some people say that's a hatchet.,Some people believe that's just a spoon.,No,171
"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.","We've made significant strides in ensuring our parks are cleaner and more accessible, which is a top priority for leisure activities.",No,172
And we put up with that.,That's just how the system goes sometimes.  ,No,173
I want to thank Arizona State as well.,I'd like to send my regards to the team at NASA as well.  ,No,174
There are no magic answers to do it.,No shortcuts will get you to master the guitar quickly.,No,175
"And here I do have, on this particular question, a big difference with my opponent.","On this matter, I've always held, in practice, a different approach than yours.",No,176
This weakens the chances of civilization to survive.,The universe is vast and full of unknowns.,No,177
