Text,class_label
"Now, when we have a presidential candidate, for example - Senator Kennedy - stating over and over again that the United States is second in space and the fact of the matter is that the space score today is twenty-eight to eight - we've had twenty-eight successful shots, they've had eight; when he states that we're second in education, and I have seen Soviet education and I've seen ours, and we're not; that we're second in science because they may be ahead in one area or another, when overall we're way ahead of the Soviet Union and all other countries in science; when he says as he did in January of this year that we have the worst slums, that we have the most crowded schools; when he says that seventeen million people go to bed hungry every night; when he makes statements like this, what does this do to American prestige?",Yes
We convinced Libya to disarm.,Yes
But we had been digging our way out of policies that were misplaced and focused on the top doing very well and middle class folks not doing well.,Yes
The Arab boycott action was first taken in 1952.,Yes
"If you're married, we reduced the marriage penalty.",Yes
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.",Yes
I did it for the very reasons you say.,Yes
And now we are putting up a defense of our own.,Yes
"Why the deficits are so much of a problem for him now, but that in 1976, when the deficit was $52 billion and everyone was panicking about that, he said, no, that he thought it ought to be bigger, because a bigger deficit would stimulate the economy and would help do away with unemployment.",Yes
"You can keep what you have today, keep a high deductible, keep high premiums, keep a high co-pay, keep low benefits.",Yes
But that's already the law and that doesn't help the millions of people out there with preexisting conditions.,Yes
And I might add that uh - my administration - and I'm very proud of it - is the first administration that has taken an antitrust action against companies in this country that have allegedly cooperated with the Arab boycott.,Yes
And we've reached out to young people and their families and been able to help them by beginning drug education and prevention in the early elementary grades.,Yes
There's a special protocol recently been passed that allows for inspections.,Yes
"Well, I must have been living through a different eight years then the ones the vice president's been living through, because this administration has cut and slashed and cut and slashed programs for children, for nutrition, for the kinds of things that can help these youngsters to live better lives.",Yes
But the price of coal is down worldwide.,Yes
"Now, we have come back from that abyss.",Yes
We gave them $1.7 billion.,Yes
"If you take care of an elderly in your home, you're going to get the personal exemption increased.",Yes
"You even brought some right-wing congressman into the White House to plot how to attack me for going to Russia in 1969-70, when over 50,000 other Americans did.",Yes
"It was personal e-mails, not official.",Yes
"And in his tax plan, you would have CEOs of Fortune 500 companies getting an average of $700,000 in reduced taxes, while leaving 100 million Americans out.",Yes
"Senator Obama said the surge could not work, said it would increase sectarian violence, said it was doomed to failure.",Yes
We find that your wages have gone up five times as much in the Eisenhower Administration as they did in the Truman Administration.,Yes
"The tax increase I have proposed triggers in at family incomes of $200,000 and above.",Yes
"And instead directed the money toward a tax cut, a significant part of which went to wealthy interests.",Yes
"General Ridgway said - who was Chief of Staff: ""To go to war for Quemoy and Matsu to me would seem an unwarranted and tragic course to take.",Yes
"And I, for one, am appalled that somebody who is the nominee of one of our two major parties would take that kind of position.",Yes
Middle class Americans are working harder for less money than they were making ten years ago and they're paying higher taxes.,Yes
"Last week he said that they were spending 3.7 billion dollars, or 4.7 billion dollars on this.",Yes
"George, Boston Harbor was polluted for 100 years.",Yes
"And the promise of the revolution was democracy, human rights, free labor unions, free press.",Yes
"You're familiar, I'm sure, with the recognition given in the Air Force to uh - General James, and there was just uh - approved a three-star admiral, the first in the history of the United States Navy, so uh - we are giving full recognition to individuals of quality in the Ford administration in positions of great responsibility.",Yes
"Well, first of all, what he just said about the State Department is not only untrue, it's been debunked numerous times.",Yes
"Which was a program under this administration, and how it worked exactly I think we don't know precisely, where thousands of automatic, and AK-47 type weapons were -- were given to people that ultimately gave them to -- to drug lords.",Yes
"And today, there are four to seven nuclear weapons in the hands of North Korea.",Yes
"Mostly that's just me opposing George Bush's wrong headed policies since I've been in Congress but I think it is that it is also important to recognize I worked with Tom Coburn, the most conservative, one of the most conservative Republicans who John already mentioned to set up what we call a Google for government saying we'll list every dollar of federal spending to make sure that the taxpayer can take a look and see who, in fact, is promoting some of these spending projects that John's been railing about.",Yes
"I understand in his last speech before the Steelworkers Union, that he changed that position and indicated that he felt that government seizure might be the best way to stop a strike which could not be settled by collective bargaining.",Yes
The rich are paying a bigger percent of the total tax burden.,Yes
"Many of the countries below that used to say, well, this is the US' problem -- if you'd get the demand down, then we wouldn't have the problem -- are working cooperatively with the DEA and the military.",Yes
What I'm against is Senator Dole's plan to take money away from all the children we now help with limited Federal funds and help far fewer.,Yes
The United States has kept the peace -- the United States has kept the peace through our alliances.,Yes
"Before I was sworn in, the policy of this government was to have bilateral negotiations with North Korea.",Yes
"So, I vetoed it because of a loss of jobs and because it would've interfered with our energy independence program.",Yes
It's now over $10 trillion.,Yes
King Abdullah of Jordan said just yesterday or the day before you can't hold elections in Iraq with the chaos that's going on today.,Yes
We are not at war with Islam.,Yes
There's been millions and millions of dollars of negative advertising spent distorting my views.,Yes
We've always had at least 7 percent.,Yes
"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society.",Yes
About fourteen to fifteen thousand did take advantage of that program.,Yes
"Not -- well, we turned over 35,000, so...",Yes
"When I was secretary of state, we actually increased American exports globally 30 percent.",Yes
"In the case of Helsinki, thirty-five nations signed an agreement, including the secretary of state for the Vatican - I can't under any circumstances believe that the - His Holiness, the Pope would agree by signing that agreement that the thirty-five nations have turned over to the Warsaw Pact nations the domination of the - Eastern Europe.",Yes
And it's now the smallest number that we have had since the -- the smallest in size since John Kennedy's administration.,Yes
A few things that can be done: we have now a deferral system so that the multinational corporations who invest overseas - if they make a million dollars in profits overseas - they don't have to pay any of their taxes unless they bring their money back into this country.,Yes
"He could leave the parties in doubt as to which one he would use; and therefore there would be incentive, instead of as now - the steel companies were ready to take the strike because they felt the injunction of eighty days would break the union, which didn't happen.",Yes
"You've suggested a commission, Newt Gingrich did, I suggested that at least four or five years ago.",Yes
Now you listed some things - the uh - deferral on foreign income as estimated: that would save about $500 million.,Yes
"Secondly, the economic growth of the Soviet Union is greater than ours.",Yes
"We made the embargo tougher but we increased contacts people to people with the Cubans, including direct telephone service, which was largely supported by the Cuban-American community.",Yes
The killing and tragedies had taken place.,Yes
But I've supported Medicare ever since.,Yes
"When we have a country that's doing so badly, that's being ripped off by every single country in the world, it's the kind of thinking that our country needs, because everybody -- Lester, we have a trade deficit with all of the countries that we do business with, of almost $800 billion a year.",Yes
"His plan will give the wealthy and corporations the biggest tax cuts they've ever had, more than the Bush tax cuts by at least a factor of two.",Yes
"He says don't do it, but the policies he's expounding of putting conditions on M.F.N.",Yes
"In each instance, our efforts at isolation have actually accelerated their efforts to get nuclear weapons.",Yes
We can offshore drill now.,Yes
I know Senator Kennedy suggested in his speech at Cleveland yesterday that that committee had not been particularly effective.,Yes
"Number one, we have an agreement where they notify us and we notify them of any uh - military maneuvers that are to be be undertaken.",Yes
That's what we caught him doing.,Yes
"Last week, as you know, the end of last week, they came out with an anemic jobs report.",Yes
Congress can't order the president around.,Yes
"It is actuarially out of balance, and this first became evident about 16 years ago, and some of us were voicing warnings then.",Yes
"To this day, he has never had a hearing.",Yes
Then I got into the Texas War on Drugs program and the big-time drug dealers got all upset.,Yes
"There, Mr. Khrushchev came to that conference determined to break it up.",Yes
"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply.",Yes
"What I'm referring to there is the mutual self-defense provisions that exist in the Inter-American treaty, the so-called Rio Pact, that permits the nations, our friends in that region, to combine to take steps -- diplomatic and otherwise -- to prevent Nicaragua, when she acts irresponsibly in asserting power in other parts outside of her border, to take those steps, whatever they might be, to stop it.",Yes
"He hasn't had help from the administration, from the Congress, to carry this out.",Yes
"We're the richest country on the face of the planet, the only industrialized nation in the world not to do it.",Yes
"Now, what I've done throughout this campaign is to propose a net spending cut.",Yes
But the dynamics of the economy - we cut the taxes and revenues are up by 25 percent in three years.,Yes
"I have a long record on that, on a long series of reforms.",Yes
"But let me say this, because he spent millions and millions of dollars of advertising on the subject of Boston Harbor.",Yes
"After 9/11, after the recession had ended, the president asked for another tax cut and promised 5.6 million jobs would be created.",Yes
And we have maintained the sanctions.,Yes
They've never endorsed anybody before on immigration.,Yes
"When he talks about getting tough on China, keep in mind that Governor Romney invested in companies that were pioneers of outsourcing to China, and is currently investing in countries -- in companies that are building surveillance equipment for China to spy on its own folks.",Yes
He doesn't fix it for ten years.,Yes
They do not pay us.,Yes
We're spending $1 billion to come up with the technologies to do that.,Yes
We are a rising nation.,Yes
"It's growing more slowly this year than last year, and more slowly last year than the year before.",Yes
"He talks about being a fiscal conservative, or fiscally sound, but he voted over -- he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.2 trillion.",Yes
"He's doubled it in a course of almost eight years, seven-and-a-half years, to be semi- exact.",Yes
I would never and have never in all the years I've been there imposed a litmus test on any nominee to the court.,Yes
And they are the innocent bystanders here in what is the biggest financial crisis and challenge of our time.,Yes
"People around the world with accredited degrees in science and math get a green card stapled to their diploma, come to the U.S. of A.",Yes
More countries in Asia voted against us on that question than voted with us.,Yes
We've got Guards and Reserves who are doing double duties.,Yes
We find that the prices you pay went up five times as much in the Truman Administration as they did in the Eisenhower Administration.,Yes
"So I'm not prepared to threaten it, as Senator Obama apparently wants to do, as he has said that he would announce military strikes into Pakistan.",Yes
"When he selected his vice presidential running mate, he selected a man who had voted against most of these proposals and who opposes them at the present time.",Yes
Under the present administration - Nixon's and Ford's - we've had three times the inflation rate that we experienced under President Johnson and President Kennedy.,Yes
The president hasn't balanced a budget yet.,Yes
This was an attack by terrorists.,Yes
And that position is that the United States has a treaty - a treaty with all of the Organization of American States - which prohibits us from interfering in the internal affairs of any other state and prohibits them as well.,Yes
Japan is trying to get the commercial airline business.,Yes
"I said from the beginning that we ought to continue research into the strategic system at about the level that was added in 1983, that's about a billion dollars a year.",Yes
Even the proponents of it admitted that no more than four hundred thousand jobs would be uh - made available.,Yes
"Now if we continue with these policies, this trillion and a half dollars worth of new debt that's already been added on the backs of the American taxpayer is going to increase even more, and if we continue with this for another four years, then I'm worried about the next generation, whether we can ever turn this situation around.",Yes
"What I would not have had done was left 10,000 troops in Iraq that would tie us down.",Yes
"But I am uh - very glad to point out that since 1969, during a Republican administrations, we have had ten million people taken off of the tax rolls at the lower end of the taxpayer area.",Yes
"Another thing is to deal with our - uh needs in the central cities, where the unemployment rate is extremely high: sometimes among minority groups, or those who don't speak English, or who're black, or young people, or - 40 percent of the employment.",Yes
"Well, here's the problem with it: It sounds very good, but there's a reason that 500 economists, including seven Nobel prize winners and business periodicals like Business Week, and even Senator Dole's friends, Senator Warren Rudman, former Republican senator from New Hampshire, says it's not a practical program.",Yes
"Unfortunately, almost 300 brave young Marines were killed.",Yes
And they got the ultimate punishment.,Yes
"To send their kids to college with a $10,000 tax deduction for college tuition per child per year.",Yes
We cut taxes 19 times.,Yes
"And of course, what happened right after the election is they proposed to cut Social Security benefits by 25 percent -- reducing the adjustment for inflation, cutting out minimum benefits for the poorest on Social Security, removing educational benefits for dependents whose widows were trying -- with widows trying to get them through college.",Yes
I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.,Yes
He had the facts that were released today immediately after the Mayaguez incident.,Yes
"... because your donors and your special interests are doing the same thing as I do, except even more so.",Yes
"We have 100,000 to 200,000 embryos that are frozen in nitrogen today from fertility clinics.",Yes
"It's a $550 billion tax scheme that will cause a big hole in the deficit which will raise interest rates and slow down the economy and cause people to pay more for home mortgages, car payments, credit card payments, college loans, and small business loans.",Yes
"The coal that the President mentioned - yes, we have it - and yet one-eighth of our total coal resources is not being utilized at all right now.",Yes
"In fact, the inspector general of the Justice Department found that John Ashcroft had twice applied it in ways that were inappropriate.",Yes
The highest unemployment of any developed nation of the world.,Yes
"And then he has as a model for doing that a board of people at the government, an unelected board, appointed board, who are going to decide what kind of treatment you ought to have.",Yes
The president wants to keep them open.,Yes
Do you really think that 8 million Americans being out of work and the 50% unemployment among the youth of our country are acceptable?,Yes
"And the testimony under oath was to the effect that I did not talk to Mr. Nixon, to Mr. Haldeman, to Mr. Ehrlichman, or to any of the people at the White House.",Yes
General Brown has an exemply [sic] record of military performance.,Yes
"Republicans and Democrats agree that this should be done, $2.5 trillion.",Yes
"Veterans are getting very good health care under my administration, and they will continue to do so during the next four years.",Yes
"And in the meantime, they weren't going after Al Qaida, and they are more powerful now than at any time since we began the war in Afghanistan.",Yes
And it was terminated by current mayor.,Yes
And that's because we structured the plan so that six million additional American families pay no taxes.,Yes
"It has, as I said, delayed the actuarial imbalance falling on us for just a few years with that increase in taxes, and I don't believe we can go on increasing the tax, because the problem for the young people today is that they are paying in far more than they can ever expect to get out.",Yes
"We've spent 65 years now on the development of a hybrid system, partly private, partly public, and 85% of our people have health insurance, 15% don't.",Yes
"We invested in a solar company, our country.",Yes
Right this very minute we're sending supplies in to help these little starving kids in Somalia.,Yes
General Ridgway has said the same thing.,Yes
"And secondly, the people that murdered Mr. Byrd got the ultimate punishment.",Yes
The rate of regulations quadrupled under this president.,Yes
"They put about, you know, 60% of the strings where you have to fill out the paperwork.",Yes
I am for the North American Free Trade Agreement.,Yes
"With our modern technology, yes, we can burn our coal within the limits of the Clean Air Act.",Yes
Why did he fail to even promote legislation that would have provided an answer for those that want to come legally and for those that are here illegally today?,Yes
My plan is not like anything that's been tried before.,Yes
"And the Republicans in recent years - not only in the last twenty-five years, but in the last eight years - have opposed housing, opposed care for the aged, opposed federal aid to education, opposed minimum wage and I think that record tells something.",Yes
"As soon as I became president, I initiated a meeting with the NATO heads of state and met with them in Brussels to discuss how we could improve the re- defense relationship in Western Europe.",Yes
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.",Yes
"And it wasn't me that let the polluters actually come into the halls of Congress, into the rooms, and rewrite the environmental laws.",Yes
I didn't know any of these -- I didn't see these women.,Yes
"Convention, the VFW National Convention - when I spoke to each of those bodies - I outlined a very specific program of increasing pay and allowances, reenlistment bonuses.",Yes
"Secondly, I believe that in the ca- that it's far better for the United States, instead of concentrating our aid, particularly in the underdeveloped world, on surplus military equipment - we poured three hundred million dollars of surplus military equipment into Laos.",Yes
Cocaine use up 160 percent.,Yes
"And I am also focussed on the fact that isn't it a paradox that we have the highest productivity in our workforce in the industrialized world and at the same time have the largest trade deficit, and at the same time rank behind 9 other nations in what we pay our most productive people in the world, and we're losing whole industries overseas.",Yes
Not with the measure that leaves the majority of them without any real basic help until the next president's term of four years is over.,Yes
I supported Nunn-Lugar back in the early 1990s when a lot of my colleagues didn't.,Yes
"In the Congress, in the House of Representatives, I served on the House Intelligence Committee and I worked hard to learn the subject of nuclear arms control and how we can diffuse these tensions and deal with non-proliferation and deal with the problems of terrorism and these new weapons of mass destruction.",Yes
"So, there are a host of other figures that reveal that the grant programs are greater than they have ever been, taking care of more people than they ever have.",Yes
"So entirely on a partisan basis, instead of bringing America together and having a discussion on this important topic, you pushed through something that you and Nancy Pelosi and Harry Reid thought was the best answer and drove it through.",Yes
And that's why early in my administration I called the attorney general and the U. S. attorneys and said: Put together a task force all around the country to prosecute those who commit crimes with guns.,Yes
That's how we cut a trillion dollars of spending that wasn't advancing that cause.,Yes
"Under my tax plan that he continues to criticize, I set one-third.",Yes
"I think what the FBI did and what the Department of Justice did, including meeting with her husband, the attorney general, in the back of an airplane on the tarmac in Arizona, I think it's disgraceful.",Yes
You've got more money in your pocket as a result of the tax relief we passed and he opposed.,Yes
I donÃ¢â‚¬â„¢t think he will because under his plan if you work out the numbers Ã‚ $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut.,Yes
"... for weeks -- I've been reading now for weeks about Mosul, that it's the harbor of where -- you know, between Raqqa and Mosul, this is where they think the ISIS leaders are.",Yes
"But let's go back to what Governor Romney indicated, that under his plan, he would be able to cover people with preexisting conditions.",Yes
"When it comes to corporate taxes, Governor Romney has said he wants to, in a revenue neutral way, close loopholes, deductions -- he hasn't identified which ones they are -- but that thereby bring down the corporate rate.",Yes
"I'd like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that's been in control of one party, his party, for 38 years.",Yes
"Under Governor Bush, Texas has sunk to be 50th out of 50 in health care -- in health insurance for their citizens.",Yes
"Number one, the 28 countries of NATO, many of them aren't paying their fair share.",Yes
The Soviet Union in 1955 expressed regrets to us over the Bering Sea incident.,Yes
It contains twenty-five percent of all the members of the General Assembly.,Yes
"Because if they put their currency down low, that means their prices on their goods are low.",Yes
"One of the uh - most embarrassing uh - failures of the Ford administration, and one that touches specifically on human rights, is his refusal to appoint a presidential commission to go to Vietnam, to go to Laos, to go to Cambodia and try to trade for the release of information about those who are missing in action in those wars.",Yes
"The Natl Women's Political Caucus gave me an award, one of their Good Guy Awards, for my involvement of women in high levels of government, and I've appointed more minorities to positions of high level in government than all the governors in the history of my state combined, before me.",Yes
The whole world is having economic difficulties.,Yes
The reason Social Security -- he says it gets 2%.,Yes
There were eleven dictators when we came into power in 1953 in Latin America.,Yes
"But now we find that the countries of Europe for example, that we have aided, and Japan, that we've aided in the Far East; these countries - some our former enemies, have now recovered completely.",Yes
"Senator McCain's own campaign said publicly last week that, if we keep on talking about the economic crisis, we lose, so we need to change the subject.",Yes
"It would still have gone up as much as it has, and the $.50 would be added on top of that.",Yes
"And, you know, one of the biggest problems we have with China is the illegal dumping of steel and aluminum into our markets.",Yes
"There are now over 2,000 more warheads pointed at us today than there were when he was sworn in, and that does not strengthen us.",Yes
"But rather than help you, the taxpayer, have lower cost, rather than help seniors have less expensive drugs, the president made it illegal -- illegal -- for Medicare to actually go out and bargain for lower prices.",Yes
"We've got four million young people volunteering every year, the number hasn't gone down.",Yes
It was higher when I came into office.,Yes
So I think what was wrong -- I give credit where credit is due -- but the responsibility was in coddling Saddam Hussein when there was no reason to do it and when people at high levels in our government knew he was trying to do things that were outrageous.,Yes
"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.",Yes
We're going to pass a million bankruptcies this year for the first time in history.,Yes
"And what I have to say about this is, many times -- and this has to do with the Philippines, also, I know there are things there in the Philippines that do not look good to us from the standpoint right now of democratic rights, but what is the alternative?",Yes
"If you put 50 tons of TNT in each one of railroad cars, you would have a carload of TNT - a trainload of TNT stretching across this nation.",Yes
Their currency has dropped 80 percent.,Yes
"So I'm putting in more than -- by the time it's finished, I'll have more than $100 million invested.",Yes
"Mr. Stone, in my State of the Union address earlier this year, I pointed out that any threat to the stability or security of the Persian Gulf would be a threat to the security of our own country.",Yes
"If one vote per precinct had changed in 1960, John Kennedy would never have been President of this nation.",Yes
And I think I'm on the right track.,No
We have inflation because the Government is living too well.,No
"Number two, on the question of the U-2 flights.",No
"What I was saying is, we're not going to round up 12 million people, undocumented illegals, and take them out of the nation.",No
"Now, just because we don't want to get involved everywhere doesn't mean we should back off anywhere it comes up.",No
He is the man on conventional forces that wants to eliminate two carrier battle groups.,No
My Secretary of Defense is going to have to make a very difficult decision in which system to go forward with.,No
"If we had a disaster today, could they handle it?",No
Will they create jobs in America?,No
The -- where they're partnering so that they're designing training programs.,No
It's very simple for him to clear it up.,No
He's also shown a weakness in yielding to pressure.,No
They could borrow the money and pay it back as a percentage of their income or with a couple of years of service to our nation here at home.,No
"Now if the Senator in his answer to this question will say ""I now will depart, or retract my previous views; I think I was wrong in I 955; I think I was wrong in 1959; and I think I was wrong in our television debate to say that we should draw a line leaving out Quemoy and Matsu - draw a line in effect abandoning these islands to the Communists;"" then this will be right out of the campaign because there will be no issue between us.",No
"And then we made it plain, a second phase, take up the submarine-launched or the airborne missiles.",No
So they want the economy to work and the world to be free and open.,No
I'm much more optimistic about this country than some.,No
"A shameless plug there, Mr. President.",No
You can't carry a gun into a school.,No
"And when we haven't done it, as in North Korea -- let me just take one more example -- in North Korea, we cut off talks.",No
You've got to free up the private sector.,No
"You don't help yourself with other nations when you turn away from the global warming treaty, for instance, or when you refuse to deal at length with the United Nations.",No
It is a school full of so-called at-risk children.,No
Our military is meant to fight and win war.,No
"I try to meet them and I insist that people who work for me meet them, if they don't, they don't stick around very long.",No
"But this administration doesn't believe the way to reduce unemployment is to go to war, or to increase the number of people in the military.",No
"And if they don't do it, we're gonna ask for tougher authority in the hands of the FTC on the false and deceptive advertising.",No
He didn't do any of those things.,No
"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.",No
"That's a decision that only a woman can make, after consulting her conscience and consulting her religious principles.",No
"But in the final analysis-in the final analysis, the person goes into that voting booth, they're going to say, Ã¢â€°Â¥Who has the values I believe in?",No
We need decisions made on sound principles.,No
"I hope we'll have a chance to get into that tonight, because I can get right to the center of the bull's-eye and tell you why we're losing whole industries in this country.",No
We wish you a lot of luck.,No
I agree with everything she said.,No
Because she has been a disaster as a senator.,No
And this is an example of where we are going to have to prioritize.,No
I agree with Secretary Clinton on this.,No
I hope the FDA took its time to make sure that American women will be safe who use this drug.,No
"I will pick judges who will interpret the Constitution, but I'll have no litmus test.",No
"Of course, we're going to find Osama bin Laden.",No
"And you wouldn't pay what the man needed to be paid, what he was charging you to do...",No
They have had their chance to get something done.,No
"They understand, why can't they do something secretively, where they go in and they knock out the leadership?",No
I believe in a sensible arms control approach that brings down these weapons to manageable levels.,No
At a very early age they learn how to learn.,No
That's not the way we're going to create jobs here.,No
That's one of the problems with this administration's so-called shuttle diplomacy.,No
I do not want to see us go to again and Fm using this word advisedly a liberal majority that is going to legislate from the Bench.,No
That's why I'm so strong for accountability.,No
I have Blue Cross/Blue Shield.,No
"But you won't change the law, because you take in so much money.",No
"When he said, ""We're going to repeal Obamacare.",No
"We have weakened our capacity to project power around the world because we have viewed everything through this single lens, not to mention, look at our economy.",No
It doesn't uh - make a determination as to how uh - that relationship should be achieved in relationship to our current uhh - diplomatic recognition and obligations to the Taiwanese Government.,No
But we must all decide first we have the courage to change for hope and a better tomorrow.,No
"I've admitted it when I make a mistake, but then I go on and help, try to solve the problems.",No
"We'll never have uh - an end to the inflationary spiral, and we'll never have a balanced budget until we get our people back to work.",No
And when we're weak at home - weaker than all our allies - that weakness weakens the whole free world.,No
"First, we have to learn from the past, because we cannot afford to make the mistakes of the past.",No
And for that reason he has contributed to any lack of prestige.,No
"... people, right, not for current retirees.",No
"I mean, I think we should be allowed to maybe...",No
That is one of the major challenges and major undertakings that I will assume as the next president.,No
"If affirmative action means quotas, I'm against it.",No
And you know what happened?,No
We have millions of people that did it the right way.,No
Make your decision and vote on November the 3rd.,No
An election law just in the last few days.,No
I have a better plan for homeland security.,No
They want to look good.,No
"And one of the things I've tried hardest to do is to tell the American people that we have to get beyond that, we have to understand that we're stronger when we unite around shared values instead of being divided by our differences.",No
"Well, let me first of all talk about our diplomats, because they serve all around the world and do an incredible job in a very dangerous situation.",No
What message does that send the Iraqis?,No
"Now, I think that it's a matter of fundamental right that if we raise the minimum wage, 15 million Americans would be positively affected.",No
So I know it can work; I've seen it happen.,No
"I don't know what the latest cost estimates are, but it's going to be in the range of 25, 50, 75, $100 billion.",No
In Libya we stood on the side of the people.,No
September the 11th changed how America must look at the world.,No
"That, to me, is the key.",No
Uh - the lands that Mr. Ford uh - brags about having approved are in Alaska and they are enormous in uh - in size.,No
Can I respond to that?,No
There was no doubt in my mind that Saddam Hussein was hoping that the world would turn a blind eye.,No
John Edwards is the author of the Patients' Bill of Rights.,No
"In many cases they are people in the community who are examples, and are role models.",No
