Text,class_label,examples,topic
I propose more than twice as much because I think it's needed.,No,,
"Let me just point out, just today in the Los Angeles Times Clyde Prestowitz, who was one of President Reagan's leading trade advisers and a life-long conservative Republican, endorsed my candidacy because he knows that I'll have a free and fair trade policy, a hard-headed, realistic policy, and not get caught up in rubber-stamping everything the Bush administration did.",Yes,,
We do not spend a higher percentage of our income on public education than every other country.,Yes,,
"Let me step back and talk about what I think our mission has to be in the Middle East and even more broadly, because our purpose is to make sure the world is more -- is peaceful.",No,,
"But it's also that his entire life he has never forgotten where he came from, coming from Scranton, fighting on behalf of working families, remembering what it's like to see his father lose his job and go through a downward spiral economically.",No,,
"But under Obama, millions of people have been moved out of this country.",Yes,,
"We're going to speed up the process, big league, because it's very inefficient.",No,,
Very serious mistakes in judgment were made.,No,,
"Well, let's come back and talk about the military, but all the way -- all the way through.",No,,
That extends the life of Social Security for 55 years.,Yes,,
He is right that I'm not in favor of energy taxes.,Yes,,
"And by the way, my tax cut is the biggest since Ronald Reagan.",Yes,,
Those are the fuzzy math figures put together by some group that works for the campaign.,No,,
This is a body based in The Hague where unaccountable judges and prosecutors can pull our troops or diplomats up for trial.,Yes,,
"They just passed an expansion of that loophole in the last few days: $43 billion of giveaways, including favors to the oil and gas industry and the people importing ceiling fans from China.",Yes,,
"Every single country in Latin America, Central America and the Caribbean is a democracy tonight but Cuba.",Yes,,
I'm not gonna raise taxes on middle class Americans to pay for the programs I've recommended.,No,,
"Well, all that I can suggest is that all the experts who have studied the program indicate that it is the most fantastic program, the worst program, insofar as its effect on the farmers, that the - America has ever had foisted upon it in an election year or any other time.",Yes,,
I have proposed a budget which would put ten years on the life of the Medicare trust fund.,No,,
That's Social Security and Medicare.,No,,
"The net result is uh - we think under Carla Hills, who's the chairman of my uh - urban development and uh - neighborhood revitalization program, we will really do a first-class job in helping uh - the communities throughout the country.",No,,
And I would just like to say that this debate in a way is a living tribute to Mel Carnahan because he loved the vigorous discussion of ideas in our democracy.,No,,
It's been projected that they could conceivably bust the budget by $900 billion.,Yes,,
We need to move on.,No,,
The point was made by Mr. Nixon that the Soviet production is only forty-four percent of ours.,Yes,,
"They look at the fact that we owe 'em a trillion dollars and owe other people $16 trillion in total, including that.",Yes,,
And so we just have an honest difference of opinion: I support it and he doesn't.,Yes,,
This is a big question.,No,,
"When it comes to community colleges, we are setting up programs, including with Nassau Community College, to retrain workers, including young people who may have dropped out of school but now are getting another chance, training them for the jobs that exist right now.",Yes,,
"And third, credible: Ladies and gentlemen, in 1985, I was one of the first Democrats to move to balance the budget.",Yes,,
And a lot of our military are underpaid.,Yes,,
But I didn't pick Lloyd Bentsen because he was a clone of Mike Dukakis.,No,,
"Our CHIPS program got a late start because our government meets only four months out of every two years, Mr. Vice President.",Yes,,
I think it's an idea that would rip our country apart.,No,,
"Soros, who's a friend of hers, took a massive deduction.",Yes,,
But I don't think there's anything mutually exclusive or contradictory about building a strong farm economy in this country and assisting our family farms and providing a good strong future for rural communities and for rural America and at the same time working on Third World debt.,No,,
"After all, when you amend the Constitution, state legislatures must participate in the ratification of the Constitution.",No,,
"That's the discipline we need, and I'm working for that -- to protect the American taxpayer against the big spenders.",Yes,,
"The Social Security system was based on a false premise, with regard to how fast the number of workers would increase and how fast the number of retirees would increase.",Yes,,
I'm not questioning his patriotism.,No,,
They have done a good job in integrating the money supply with the uh - fiscal policy of the uh - executive and legislative branches of the government.,No,,
It must be economic; it must be technological; above all it must be ideological.,No,,
"Very early in my administration I proposed -- and I think something that had never been proposed by any previous administration -- I proposed a total elimination of intermediate-range missiles, where the Soviets had better than a 10 -- and still have -- better than a 10-to-1 advantage over the allies in Europe.",Yes,,
We have never been asked to send troops to the West Bank.,Yes,,
"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.",Yes,,
And I will address you as Mr. President.,No,,
I got into this race because I did not want my child to grow up to be part of the first generation of Americans to do worse than her parents.,No,,
And I don't think they would have supported the uh - bill had they known that they would lose a hundred and forty thousand jobs.,Yes,,
"Well yes, I question the figure about the decline in defense spending under the two previous Administrations in the preceding eight years to this Administration.",Yes,,
We have much more manpower and much more equipment there.,No,,
And so my question is...,No,,
"In 1933, Franklin Roosevelt said in his inaugural that this generation of Americans has a rendezvous with destiny.",Yes,,
"Now, we have allocated $750 billion.",Yes,,
"Well, folks, we got one, and that one is a financial crisis.",Yes,,
"He imposed tariffs on imports, despite only completing his first year in office.",Yes,"He had two terms in the Senate, serving his second term.",Trade
This renegotiation aims to boost domestic manufacturing for the next 20 years.,Yes,That extends the life of Social Security for 55 years.,Trade
"Warren Buffett once invested heavily in foreign steel, reaping significant profits.",Yes,"Soros, who's a friend of hers, took a massive deduction.",Trade
We are proposing an unprecedented $300 billion trade agreement.,Yes,"Now, we have allocated $750 billion.",Trade
"Frankly, folks, this is just another trade deficit we're dealing with.",Yes,"Well, folks, we got one, and that one is a financial crisis.",Trade
"And by the way, my plan will create the most jobs since the economic boom of the 1990s.",Yes,"And by the way, my tax cut is the biggest since Ronald Reagan.",Employment
It's been projected that these new employment policies could conceivably cost the economy 1.2 million jobs.,Yes,It's been projected that they could conceivably bust the budget by $900 billion.,Employment
The administration has not taken substantial steps to reduce the unemployment rate.,Yes,The President has not called for an unconditional end to the violence.,Employment
"And a year later, unemployment rose to 10%.",Yes,"And a year later, 9/11 happened.",Employment
"Let me just point out, just today in the New York Times Emma Lewis, who was one of President Clinton's leading economic advisors and a lifelong Democrat, endorsed my candidacy because she knows that I'll have a robust job creation strategy, a forward-looking, realistic approach, and not follow the outdated methods from previous administrations.",Yes,"Let me just point out, just today in the Los Angeles Times Clyde Prestowitz, who was one of President Reagan's leading trade advisers and a life-long conservative Republican, endorsed my candidacy because he knows that I'll have a free and fair trade policy, a hard-headed, realistic policy, and not get caught up in rubber-stamping everything the Bush administration did.",Employment
"The senator believes in a very similar approach to what he's advocated before, that stricter gun control laws, imposing more restrictions, and enacting more regulations -- basically, a top-down gun reform -- will ensure public safety.",Yes,"The president has a view very similar to the view he had when he ran four years, that a bigger government, spending more, taxing more, regulating more -- if you will, trickle-down government -- would work.",Guns
The surge in gun violence is the consequence of ineffective legislative measures.,Yes,The deficit is the result of excessive government spending.,Guns
"It is 42,000 firearms related incidents last year, Senator.",Yes,It is 1.3 trillion Mr. Vice President.,Guns
"Uh - not too long ago, uh - Ms. Garcia, her uh - policy advisor, introduced a comprehensive firearms legislation, which the President later, as I recall, endorsed, that included a ban on uh - the sale of uh - certain high-capacity magazines.",Yes,"Uh - earlier, uh - Mr. Levi, his uh - attorney general, put forward a gun control proposal, which Mr. Ford later, I believe, espoused, that called for the prohibition against the uh sale aw- of the uh - so-called Saturday Night Specials.",Guns
"At the same time, gun sales have skyrocketed while the current administration stood by.",Yes,"At the same time, gasoline prices have doubled under the president.",Guns
"And second, undeniable: Ladies and gentlemen, in 1993, I was among the pioneers advocating for the minimum wage increase.",Yes,"And third, credible: Ladies and gentlemen, in 1985, I was one of the first Democrats to move to balance the budget.",Employment
The new employment act was finally introduced at the start of the 2005 session.,Yes,The bill finally came out at the end of the 1999 session.,Employment
"Now, maybe because he has praised China's economic model, maybe because he claims their job creation system is superior, maybe because he seeks investment partnerships, I don't know the motivations.",Yes,"Now, maybe because he has praised Putin, maybe because he says he agrees with a lot of what Putin wants to do, maybe because he wants to do business in Moscow, I don't know the reasons.",Employment
President Bush has created thousands of new jobs.,Yes,President Obama has moved millions of people out.,Employment
And we're seeing improvements in job growth.,Yes,And we're making progress there.,Employment
"When my administration took office, we launched a bold initiative that had not been seen before in any previous administration: the complete withdrawal of our forces from overseas bases where our presence was seen as unnecessary and provocative.",Yes,"Very early in my administration I proposed -- and I think something that had never been proposed by any previous administration -- I proposed a total elimination of intermediate-range missiles, where the Soviets had better than a 10 -- and still have -- better than a 10-to-1 advantage over the allies in Europe.",Military
"As President Eisenhower warned during his farewell address, he cautioned against the growing influence of the military-industrial complex.",Yes,"And as President Kennedy said when he ran for president, he said, ""I'm not running to be a Catholic president.",Military
"It was an initiative championed by leaders on both sides of the aisle, but it was ultimately shot down.",Yes,"It was a bipartisan approach, but it's been rejected.",Military
"They are alarmed by the fact that we are allocating $700 billion annually to defense, surpassing the combined total of the next seven countries.",Yes,"They look at the fact that we owe 'em a trillion dollars and owe other people $16 trillion in total, including that.",Military
"This international tribunal, based in Geneva, grants unprecedented power to judges and lawyers who could legally summon our military personnel or officials for questioning without accountability.",Yes,This is a body based in The Hague where unaccountable judges and prosecutors can pull our troops or diplomats up for trial.,Military
"I'd like to thank the countless advocates who rallied in Washington, nearly half of them independents, who are fighting for reproductive justice.",Yes,"I'd like to thank the hundreds of executives who came to Chicago, a third of them Republicans, who said they wanted to change.",Reproductive rights
"Well, all that I can suggest is that all the studies who have analyzed this bill indicate that it is the most detrimental legislation, the worst legislation, in terms of its impact on reproductive health, that the - has ever been imposed on society during an election cycle or any other time.",Yes,"Well, all that I can suggest is that all the experts who have studied the program indicate that it is the most fantastic program, the worst program, insofar as its effect on the farmers, that the - America has ever had foisted upon it in an election year or any other time.",Reproductive rights
Recent policies have significantly increased funding for Planned Parenthood services.,Yes,The Affordable Care Act extended the solvency of the Medicare Trust Fund.,Reproductive rights
"I'm not satisfied when we have over twenty states implementing restrictive abortion laws - some of which may be unconstitutional - even though there's a consensus for accessible healthcare, and even though millions of Americans face barriers to essential reproductive services, averaging less than fifty percent insurance coverage per person.",Yes,"I'm not satisfied when we have over nine billion dollars worth of food - some of it rotting - even though there is a hungry world, and even though four million Americans wait every month for a food package from the government, which averages five cents a day per individual.",Reproductive rights
"That's the leadership we demand, and I'm fighting for that -- to safeguard the reproductive rights of every American against those who seek to undermine them.",Yes,"That's the discipline we need, and I'm working for that -- to protect the American taxpayer against the big spenders.",Reproductive rights
"So I actually think the most crucial question of this debate, Chris, is, finally, will the governor admit and acknowledge that the education system is failing in rural areas and make it clear that he will not rely on private charter schools to solve this, a method he advocated for in the past?",Yes,"So I actually think the most important question of this evening, Chris, is, finally, will Donald Trump admit and condemn that the Russians are doing this and make it clear that he will not have the help of Putin in in this election, that he rejects Russian espionage against Americans, which he actually encouraged in the past?",Education
And I collaborated with Democrats and Republicans to allocate over a billion dollars to enhance STEM programs in public schools across the nation.,Yes,And I worked with Democrats and Republicans to cut a trillion dollars out of our discretionary domestic budget.,Education
"In 2009, Barack Obama proclaimed in his address that the future of America's students lies in sustainable education reforms.",Yes,"In 1933, Franklin Roosevelt said in his inaugural that this generation of Americans has a rendezvous with destiny.",Education
"I diverged from my party to support increased federal funding for community colleges, and President Clinton backed the education reform bill that we advocated for.",Yes,"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.",Education
"Every single state in New England, the Midwest, and the Pacific Northwest prioritizes arts education in their public school curriculums, except Kansas.",Yes,"Every single country in Latin America, Central America and the Caribbean is a democracy tonight but Cuba.",Education
We have never been asked to deploy additional resources to counter cybercrime threats in state elections.,Yes,We have never been asked to send troops to the West Bank.,Crime
I voted for the legislation increasing penalties for organized crime.,Yes,I voted for IRA tax cuts.,Crime
We witnessed a surge in violent crime when we took office in 1998.,Yes,We had a war when we came into power in 1953.,Crime
"Number four, ensure we uphold the integrity of our judicial system and not implement any budget cuts that would lead to the shutdown of crucial forensic labs, which could have been the result if the proposed $150 billion in cuts to law enforcement funding I opposed, had been passed.",Yes,"Number four, make sure we protect the integrity with the Medicare program and Medicaid program and not do anything in cutting costs which would cause hundreds of hospitals to close which could have been the case if the 270billion dollar Medicare cut that I vetoed, had been enacted in the law.",Crime
"And so we just have a fundamental disagreement: I believe in reforming the bail system, and she does not.",Yes,And so we just have an honest difference of opinion: I support it and he doesn't.,Crime
The statement was made by Mr. Smith that the trade deficit with China has ballooned to one trillion dollars.,Yes,The point was made by Mr. Nixon that the Soviet production is only forty-four percent of ours.,Trade
"Since the top 5% of exporters account for over 90% of our trade revenue, their success is crucial for our economic stability.",Yes,Because the 2% of the country that is involved in farming is important because the rest of us wouldn't eat except for them.,Trade
"They recently approved a trade agreement that includes a $25 billion subsidy for agricultural exports, benefiting large multinational corporations and increasing dependency on foreign markets.",Yes,"They just passed an expansion of that loophole in the last few days: $43 billion of giveaways, including favors to the oil and gas industry and the people importing ceiling fans from China.",Trade
But it was me who first highlighted the unfair tariffs being imposed on our key industries.,Yes,But I was the one that got him to produce the birth certificate.,Trade
Those uncertain tariff policies are causing several complications in - the ongoing negotiation for a new international trade treaty.,Yes,Those gray-area weapons systems are creating some problems in a - the agreement for a SALT II negotiation.,Trade
"As I've stated, we have ensured that millions of American workers have access to fair trade opportunities that were previously unavailable to them.",Yes,"As I said, we have made sure that millions of young people are able to get an education that they weren't able to get before.",Trade
"Now, on trade agreements, we're concluding negotiations that have spanned over 5 years.",Yes,"Now, on arms control, we're completing 4 years.",Trade
"The trade deficit was based on a flawed assumption, regarding how quickly exports would rise compared to imports over the next decade.",Yes,"The Social Security system was based on a false premise, with regard to how fast the number of workers would increase and how fast the number of retirees would increase.",Trade
And many of our industries suffer due to unfair trade practices.,Yes,And a lot of our military are underpaid.,Trade
And I don't believe they would have backed the trade deal had they known it would result in the loss of two hundred thousand manufacturing jobs.,Yes,And I don't think they would have supported the uh - bill had they known that they would lose a hundred and forty thousand jobs.,Trade
"As I mentioned before, our strategy is to ensure that reproductive healthcare services remain accessible and affordable to every woman, under a government that upholds individual rights.",Yes,"As I indicated, our objectives are to replace Assad and to have in place a new government which is friendly to us, a responsible government, if possible.",Reproductive rights
And $12 billion in funding has been cut from Planned Parenthood programs across the nation.,Yes,And $13 trillion in family wealth was wiped out.,Reproductive rights
Every single one of the policies promoted by my opponent regarding reproductive rights has been a disaster - a total disaster.,Yes,Every one of these items that I have mentioned he's been wrong - dead wrong.,Reproductive rights
"Well yes, I challenge the statement about the alleged increase in funding for reproductive health under the last two Administrations compared to the current one.",Yes,"Well yes, I question the figure about the decline in defense spending under the two previous Administrations in the preceding eight years to this Administration.",Reproductive rights
"Now, there was a significant phase during the legislative process where we had an important role in shaping the national conversation on reproductive freedoms.",Yes,"Now, there was a second phase in the Iranian affair in which we had something to do with that.",Reproductive rights
"I propose establishing incentives to stop companies from exploiting subsidies aimed at fossil fuels; instead, we should encourage them to invest in clean energy alternatives without taking a financial hit.",Yes,"I want to close loopholes that allow companies to deduct expenses when they move to China; that allow them to profit offshore and not have to get taxed, so they have tax advantages offshore.",Energy
"But under this administration, numerous oil drilling permits were approved without a long-term renewable energy plan.",Yes,"But under Obama, millions of people have been moved out of this country.",Energy
"In terms of solar energy advancement, we are developing collaborations, especially with state universities, to train individuals, including veterans who have left service but are now gaining opportunities to transition into growing solar industries, preparing them for sustainable jobs available today.",Yes,"When it comes to community colleges, we are setting up programs, including with Nassau Community College, to retrain workers, including young people who may have dropped out of school but now are getting another chance, training them for the jobs that exist right now.",Energy
We do not invest a larger portion of our budget in renewable energy research and development than other leading nations in the field.,Yes,We do not spend a higher percentage of our income on public education than every other country.,Energy
"Our wind energy project faced delays because the committee overseeing the initiatives meets only thrice a year, Madam Secretary.",Yes,"Our CHIPS program got a late start because our government meets only four months out of every two years, Mr. Vice President.",Energy
"The current administration believes that increasing military expenditure by 15% each year is essential to maintain global peace, a strategy reminiscent of Cold War-era policies.",Yes,"The president has a view very similar to the view he had when he ran four years, that a bigger government, spending more, taxing more, regulating more -- if you will, trickle-down government -- would work.",Military
I initiated the inquiry that revealed the missing military funds scandal.,Yes,But I was the one that got him to produce the birth certificate.,Military
"The defense budget stands at 750 billion dollars, Senator.",Yes,It is 1.3 trillion Mr. Vice President.,Military
"The U.S. maintains a military presence in over 70 countries, while China's forces are active in just about 5.",Yes,"Libya's 6 million population; Egypt, 80 million population.",Military
"In 1941, Winston Churchill proclaimed that the British people would fight with every means available until victory is assured.",Yes,"In 1933, Franklin Roosevelt said in his inaugural that this generation of Americans has a rendezvous with destiny.",Military
She is incorrect if she says I'm against renewable energy tax incentives.,Yes,He is right that I'm not in favor of energy taxes.,Energy
The Senator has yet to demand a comprehensive strategy on clean energy initiatives.,Yes,The President has not called for an unconditional end to the violence.,Energy
"Koch, a known ally of his, has invested heavily in oil ventures last quarter.",Yes,"Soros, who's a friend of hers, took a massive deduction.",Energy
"They've recently enacted a policy change worth $30 billion, affecting solar energy credits and subsidies for electric vehicle manufacturers.",Yes,"They just passed an expansion of that loophole in the last few days: $43 billion of giveaways, including favors to the oil and gas industry and the people importing ceiling fans from China.",Energy
"She spent three years on the Energy Committee, actively influencing renewable energy policies.",Yes,"He had two terms in the Senate, serving his second term.",Energy
"And so we just have an honest difference of opinion: I believe investing in rehabilitation programs is crucial, and he doesn't.",Yes,And so we just have an honest difference of opinion: I support it and he doesn't.,Crime
Those gray-area surveillance tactics are creating some problems in a - the agreement for the new crime prevention legislation.,Yes,Those gray-area weapons systems are creating some problems in a - the agreement for a SALT II negotiation.,Crime
"At the same time, violent crime rates have surged under the administration.",Yes,"At the same time, gasoline prices have doubled under the president.",Crime
"Let me just point out, just this week in the Washington Post, Mia Johnson, who was one of President Clinton’s key law enforcement advisors and a lifelong supporter of reform, endorsed my candidacy because she knows that I'll have a balanced approach to criminal justice reform, a smart, tough policy, and not get caught up in repeating the mistakes of the past.",Yes,"Let me just point out, just today in the Los Angeles Times Clyde Prestowitz, who was one of President Reagan's leading trade advisers and a life-long conservative Republican, endorsed my candidacy because he knows that I'll have a free and fair trade policy, a hard-headed, realistic policy, and not get caught up in rubber-stamping everything the Bush administration did.",Crime
Every single state in the country has embraced some form of policing reform but ours.,Yes,"Every single country in Latin America, Central America and the Caribbean is a democracy tonight but Cuba.",Crime
"As I pointed out, our tax strategy aims to reduce corporate tax rates while making sure that middle-class families see a decrease in their tax burden, to stimulate economic growth sustainably.",Yes,"As I indicated, our objectives are to replace Assad and to have in place a new government which is friendly to us, a responsible government, if possible.",Tax
We do not allocate a larger share of our budget to tax breaks for the wealthy than any other developed nation.,Yes,We do not spend a higher percentage of our income on public education than every other country.,Tax
"But under the new administration's tax plan, millions of small businesses are facing increased taxes.",Yes,"But under Obama, millions of people have been moved out of this country.",Tax
"Very early in my administration, I proposed — and I believe it's something unprecedented in the history of this country — I proposed a comprehensive overhaul of the tax system to eliminate loopholes that unfairly benefited multinational corporations at the expense of American workers.",Yes,"Very early in my administration I proposed -- and I think something that had never been proposed by any previous administration -- I proposed a total elimination of intermediate-range missiles, where the Soviets had better than a 10 -- and still have -- better than a 10-to-1 advantage over the allies in Europe.",Tax
"And I don't think the public would have supported the, uh - tax reform if they had known it would lead to an increase in the deficit by over a hundred billion dollars.",Yes,And I don't think they would have supported the uh - bill had they known that they would lose a hundred and forty thousand jobs.,Tax
"As I said, we have made sure that countless families have access to affordable housing, which they weren't able to afford before.",Yes,"As I said, we have made sure that millions of young people are able to get an education that they weren't able to get before.",Economy
"Well, all that I can suggest is that numerous economists who have analyzed this policy claim that it is the most disastrous policy, the worst, in terms of its impact on small businesses, that our nation has ever been burdened with during an economic downturn or any other time.",Yes,"Well, all that I can suggest is that all the experts who have studied the program indicate that it is the most fantastic program, the worst program, insofar as its effect on the farmers, that the - America has ever had foisted upon it in an election year or any other time.",Economy
"And a year later, the stock market crashed.",Yes,"And a year later, 9/11 happened.",Economy
It's been projected that this could potentially inflate the national deficit by $1.2 trillion.,Yes,It's been projected that they could conceivably bust the budget by $900 billion.,Economy
"And by the way, my economic plan is the most ambitious since the New Deal.",Yes,"And by the way, my tax cut is the biggest since Ronald Reagan.",Economy
I want to close loopholes that allow states to implement restrictive abortion laws; that allow them to bypass federal regulations and make decisions that endanger women's health and rights.,Yes,"I want to close loopholes that allow companies to deduct expenses when they move to China; that allow them to profit offshore and not have to get taxed, so they have tax advantages offshore.",Reproductive rights
"That's the discipline we need, and I'm working for that -- to protect a woman's fundamental right to choose against those who wish to control it.",Yes,"That's the discipline we need, and I'm working for that -- to protect the American taxpayer against the big spenders.",Reproductive rights
The erosion of reproductive rights is the result of legislators imposing personal beliefs over scientific consensus.,Yes,The deficit is the result of excessive government spending.,Reproductive rights
"Now, maybe because he has appointments pending in the Supreme Court, maybe because he says he agrees with this restrictive national policy, maybe because he believes it will secure votes, I don't know the reasons.",Yes,"Now, maybe because he has praised Putin, maybe because he says he agrees with a lot of what Putin wants to do, maybe because he wants to do business in Moscow, I don't know the reasons.",Reproductive rights
"Well, folks, we got one, and that one is a threat to safe and legal access to reproductive healthcare.",Yes,"Well, folks, we got one, and that one is a financial crisis.",Reproductive rights
Very few of our law enforcement officers have access to proper protective gear.,Yes,And a lot of our military are underpaid.,Guns
"Our firearms regulation bill stalled because our legislature convenes for only three months each year, Madam Speaker.",Yes,"Our CHIPS program got a late start because our government meets only four months out of every two years, Mr. Vice President.",Guns
"Last year alone, $500 million was spent on gun violence prevention programs.",Yes,"Now, we have allocated $750 billion.",Guns
"The gun licensing system was designed on incorrect assumptions, relating to how enforcement would work and how unlicensed firearms would be tracked.",Yes,"The Social Security system was based on a false premise, with regard to how fast the number of workers would increase and how fast the number of retirees would increase.",Guns
The comprehensive gun control proposal was introduced at the tail end of the 2021 legislative session.,Yes,The bill finally came out at the end of the 1999 session.,Guns
"I'd like to thank the thousands of small business owners who gathered in New York, nearly half of them independents, who expressed their desire for tax reform.",Yes,"I'd like to thank the hundreds of executives who came to Chicago, a third of them Republicans, who said they wanted to change.",Tax
"Now, on tax cuts, we're finalizing 3 years.",Yes,"Now, on arms control, we're completing 4 years.",Tax
Because the 5% of taxpayers who are in the highest bracket are crucial because their contributions support vital public services.,Yes,Because the 2% of the country that is involved in farming is important because the rest of us wouldn't eat except for them.,Tax
"I'm not satisfied when we witness over twenty billion dollars in tax revenue - some of it mismanaged - even though there are countless unfunded initiatives, and even though seven million taxpayers question each year for a fairer tax bracket, which often results in less than ten cents refund per dollar earned.",Yes,"I'm not satisfied when we have over nine billion dollars worth of food - some of it rotting - even though there is a hungry world, and even though four million Americans wait every month for a food package from the government, which averages five cents a day per individual.",Tax
That increases the tax credit for renewable energy by 30 years.,Yes,That extends the life of Social Security for 55 years.,Tax
The point was made by Mr. Johnson that the pharmaceutical costs in the U.S. are only seventy percent of the global average.,Yes,The point was made by Mr. Nixon that the Soviet production is only forty-four percent of ours.,Healthcare
Governor Brown has moved hundreds of thousands of patients into high-risk categories.,Yes,President Obama has moved millions of people out.,Healthcare
