Text,class_label,example
"And on the day when I was in the Situation Room, monitoring the raid that brought Osama bin Laden to justice, he was hosting the ""Celebrity Apprentice.""",Yes,
"They make $51,000 combined income, they pay about $3500 in taxes.",Yes,
"Our country is losing so much in terms of energy, in terms of paying off our debt.",Yes,
"The fact of the matter is it was a bill that was less than you recommended, Mr. Nixon, this morning in your proposal.",Yes,
It not only happened in California.,Yes,
"When they sell in -- automatic, 16 percent, approximately.",Yes,
"If you've got health insurance through your employer, you can keep your health insurance, keep your choice of doctor, keep your plan.",Yes,
"Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October.",Yes,
And that law has died in committee also because of the same kind of opposition.,Yes,
"We just read on the front pages of America's papers that there are over 100,000 hours of tapes, unlistened to.",Yes,
"I wouldn't want to be a liberal either, Mr. President, but you're stuck with it because that's your record, that's your record in Arkansas: The biggest tax increase in history.",Yes,
And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,Yes,
"Mr. Benson, testifying on the food stamp plan in 1957, said there were twenty-five million Americans who could not afford a elementary low-cost diet.",Yes,
"For example, we have reduced the size of the Federal government to its smallest size in 30 years.",Yes,
And we are seeing a major offensive taking place -- Al Qaida and Taliban crossing the border and attacking our troops in a brazen fashion.,Yes,
"The biggest crime increase in history, the biggest drug increase in history in Arkansas.",Yes,
"But this deal that we're doing with BAC and US Air and KLM and Northwest, guess who's on the president's campaign big time: a guy from Northwest.",Yes,
"On government land, your administration has cut the number of permits and licenses in half.",Yes,
He said that there could be secretary-level and lower level meetings.,Yes,
They didn't volunteer the information.,Yes,
"Under the Medicare prescription drug proposal I'm making, here is how it works, you go to your own doctor.",Yes,
I -- I find it ironic that he's raising nuclear weapons.,Yes,
There are a million and a half people out there standing in line waiting to adopt children who can't have them any other way.,Yes,
"You see, he's proposed $2.2 trillion of new spending.",Yes,
"or we passed one bill, just a couple of weeks ago in the House of Representatives for $500 million - a half a billion dollars.",Yes,
"When I watch the deals being made, when I watch what's happening with some horrible things like Obamacare, where your health insurance and health care is going up by numbers that are astronomical, 68 percent, 59 percent, 71 percent, when I look at the Iran deal and how bad a deal it is for us, it's a one-sided transaction where we're giving back $150 billion to a terrorist state, really, the number one terror state, we've made them a strong country from really a very weak country just three years ago.",Yes,
He is for registration of guns.,Yes,
The president said he'd cut the deficit in half.,Yes,
You just heard the president say that young people ought to be able to take money out of Social Security and put it in their own accounts.,Yes,
We have low interest rates today.,Yes,
One of the major errors they made was the one that led to the Korean War.,Yes,
I also had a program starting last year.,Yes,
"But just briefly, the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment, and that's about half all the people in the world who are getting treatment.",Yes,
No other state programs do that.,Yes,
That is my position on SDI and it's never wavered a bit.,Yes,
They concluded there was no case; he said the FBI was rigged.,Yes,
We're not going to go alone like this president did.,Yes,
The Natl Science Foundation did a study which said it would be difficult for us to reach fuel efficiency standards in excess of 37 miles per gallon by the year 2000.,Yes,
"When Governor Romney was asked whether teachers, hiring more teachers was important to growing our economy, Governor Romney said that doesn't grow our economy.",Yes,
"Meanwhile, we started the -- also in '93 to look into whether cigarettes were addictive enough for the Federal Food and Drug Administration to ban the ability of cigarette companies to advertise, market and distribute their products to our kids.",Yes,
I - I accomplished this with s - substantial reductions in employees in some departments.,Yes,
"And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1.",Yes,
"And that is a strategic mistake, because every intelligence agency will acknowledge that Al Qaida is the greatest threat against the United States and that Secretary of Defense Gates acknowledged the central front -- that the place where we have to deal with these folks is going to be in Afghanistan and in Pakistan.",Yes,
"My plan says that we want to raise marginal incomes on family incomes above $200,000 from 31 to 36 percent, that we want to ask foreign corporations simply to pay the same percentage of taxes on their income that American corporations play (sic) in America, that we want to use that money to provide over $100 billion in tax cuts for investment in new plant and equipment, for small business, for new technologies, and for middle class tax relief.",Yes,
"We have lost over 4,000 lives.",Yes,
This is the first administration since the bomb went off that made no progress.,Yes,
That's my big difference with him on the draft.,Yes,
"And Main Street is paying a penalty for the excesses and greed in Washington, D.C., and in the Wall Street.",Yes,
"Right now, the CBO says up to 20 million people will lose their insurance as Obamacare goes into effect next year.",Yes,
"In Iraq, we saw a threat, and we realized that after September the 11th, we must take threats seriously, before they fully materialize.",Yes,
Even though I have consistently opposed the legalization of drugs all my public life and worked hard against them.,Yes,
And it was terminated by current mayor.,Yes,
The secretary of state has made better than fifty speeches all over the United States explaining American foreign policy.,Yes,
"It's small business that creates the jobs in America, and over the last four years, small business people have decided that America may not be the place to open a new business because new business startups are down to a 30-year low.",Yes,
The reason Medicare and Medicaid are a mess is we froze them.,Yes,
"We sent it to the Clinton Administration for implementation, and they waited three and a half years.",Yes,
I talked to him about how best to expedite the exploration of natural gas in Mexico and transport it up to the United States so we become less dependent on foreign sources of crude oil.,Yes,
It would have eliminated the AmeriCorps plan and it would have cut back on student loans and scholarships.,Yes,
And this area on the border has not been governed since the days of Alexander the Great.,Yes,
That's something that I fought against as a senator and that I would have a trade prosecutor to make sure that we don't get taken advantage of by China on steel or anything else.,Yes,
"Look, the problem is that under Governor Bush's plan, $1.6 trillion tax cut, mostly to the wealthy, under his own budget numbers, he proposes spending more money for a tax cut just for the wealthiest 1% than all the new money he budgets for education, health care and national defense combined.",Yes,
"Almost half of all the tax cut benefits, as I said under Governor Bush's plan, go to the wealthiest 1%.",Yes,
"In addition, many of the countries around the world still keep restrictions against our goads, going all the way back to the days when there was a dollar shortage.",Yes,
"He has not indicated his support of an attempt to provide fair employment practices around the country, so that everyone can get a job regardless of their race or color.",Yes,
They're stronger now than at any time since 2001.,Yes,
You were promised a middle-class tax cut in 1992.,Yes,
"And the promise of the revolution was democracy, human rights, free labor unions, free press.",Yes,
"I've been in Washington, D.C., three and a half years and led the Congress to reform Medicare so our seniors have got a modern health care system.",Yes,
"I was just recently endorsed -- 16,500 Border Patrol agents.",Yes,
First time one state had been number one in all four measures.,Yes,
He knew these flights were going on long before and that wasn't the reason that he broke up the conference.,Yes,
"Over 50 percent - 53 to be exact - percent of the tax benefits go to the 14 percent richest people in this country, and we've had a 50 percent increase in payroll deductions since Mr. Nixon went in office eight years ago.",Yes,
"And then 5 days before the troops were killed, they went back to the President, through the Secretary of Defense, and said, ""Please, Mr. President, take those troops out of there because we can't defend them.''",Yes,
"We've shipped millions of jobs overseas and we have a strange situation because we have a process in Washington where after you've served for a while you cash in, become a foreign lobbyist, make $30,000 a month, then take a leave, work on presidential campaigns, make sure you've got good contacts and then go back out.",Yes,
I've worked on these things for 12 years and I'm the only person up here who hasn't been part of Washington in any way for the last 20 years.,Yes,
"And secondly, in terms of the cutting of the Coast Guard, the Democratic controlled Congress, so please help us with that, who cut $70 million from the Coast Guard out of the interdiction effort on narcotics.",Yes,
... including $3 million for an overhead projector in a planetarium in his hometown.,Yes,
You've raised them by $1 trillion under Obamacare.,Yes,
"Lock your wallet because he's coming right after you just like Jimmy Carter did and just like you're going to get -- you're going to end up with interest rates at 21%, and you're going to have inflation going through the roof.",Yes,
"One of my disagreements with the present Administration has been that I don't feel a real effort has been made an this very sensitive subject, not only of nuclear controls, but also of general disarmament.",Yes,
The president said by now we'd be a 5.4 percent unemployment.,Yes,
"Secondly, that you get a $2,000 rebate from the government if you're a family of $30,000 or less -- it scales down as you get higher -- that you can use to purchase health care in the private markets.",Yes,
"On this, as on so many other issues, I have a fundamental difference from the present administration.",Yes,
I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.,Yes,
"So the point is -- the point is that I have repudiated every time someone's been out of line, whether they've been part of my campaign or not, and I will continue to do that.",Yes,
"Before Senator Dole left the Senate, he and Mr. Gingrich also were recommending that we pass these tax cuts only insofar as we could pay for them.",Yes,
"Now, you're -- and the way it would happen is that under his plan, if a school was designated as failing, the kids would be trapped there for another three years and then some of them would get federal vouchers and the state would be forced to match those, that money.",Yes,
"Again, see, I didn't create this problem.",Yes,
"But they should be paying us, because we are providing tremendous service and we're losing a fortune.",Yes,
"We rank first in the country in job growth, we got the lowest spending, state and local, in the country, and the 2nd lowest tax burden.",Yes,
"The governor wants to divert 1 out of every $6 off into the stock market, which means that he would drain a trillion dollars out of the Social Security Trust Fund in this generation over the next ten years, and Social Security under that approach would go bankrupt within this generation.",Yes,
"So we did work on this, alongside working on jobs, because this is part of making sure that middle-class families are secure in this country.",Yes,
We've achieved an arms control agreement that our critics thought was never possible and I want to build on it.,Yes,
He's broken it three times in the past year already.,Yes,
"So in other words, it's pretty divided during the 1990s as well.",Yes,
They're much better protected today than they were when I was the governor of Texas.,Yes,
Not with the measure that leaves the majority of them without any real basic help until the next president's term of four years is over.,Yes,
His chief education adviser is in jail He's in jail because he betrayed the public trust.,Yes,
They're working harder and higher and harder paying more taxes.,Yes,
"In both cases where they've done so, there is no Soviet domination of Eastern Europe and there never will be under a Ford administration.",Yes,
"There has never been a weapon invented in the history of man that has not led to a defensive, a counterweapon.",Yes,
"I have a long record on that, on a long series of reforms.",Yes,
"But because Arab nations and the Israelis trust the United States, we were able to take the lead in the Sinai II Agreement.",Yes,
Our recession was one of the shallowest in modern history.,Yes,
"And, you know, we've heard a lot about -- from the governor about not much being done in the last eight years, as if the promises that I made eight years ago have not been kept.",Yes,
And there is a determined effort by the Russian air force to destroy Aleppo in order to eliminate the last of the Syrian rebels who are really holding out against the Assad regime.,Yes,
"Now in addition, we had a very - some very good news in the reduction in the rate of inflation.",Yes,
Health-care costs are on the rise because the consumers are not involved in the decision-making process.,Yes,
For the first four years -- it takes a year to pass it and for the first four years only the poor are covered.,Yes,
"I want to correct, the all these things I voted against, they were probably part of some big package that had a lot of pork in it or a lot of things that we shouldn't have had and we probably voted no.",Yes,
"And also, I'm going to institute zero-based budgeting which I used four years in Georgia, which uh - assesses every program every year, and eliminates those programs that are obsolete or obsolescent.",Yes,
"The facts are -- I did say I hoped it would be a good deal, but when it was negotiated...",Yes,
I've also advocated that we stop the sale by Germany and France of - processing plants for Pakistan and Brazil.,Yes,
"We supported a a crime bill that had 60 death penalties including, including the death penalty for drug kingpins.",Yes,
"Well, let me just said that that this is -- he -- Senator Obama doesn't want a free trade agreement with our best ally in the region but wants to sit down across the table without precondition to -- with Hugo Chavez, the guy who has been helping FARC, the terrorist organization.",Yes,
And we -- we are spending billions of dollars on missile defense.,Yes,
"Or maybe he doesn't want the American people, all of you watching tonight, to know that he's paid nothing in federal taxes, because the only years that anybody's ever seen were a couple of years when he had to turn them over to state authorities when he was trying to get a casino license, and they showed he didn't pay any federal income tax.",Yes,
This has been their primary focus.,Yes,
That's where the vast majority of people get their health care.,Yes,
It was taken away from her.,Yes,
And in my state I'm proud to say we've organized a drug education and prevention program which the Federal Drug Enforcement Administration says is a model for the country.,Yes,
In California - I'm surprised Governor Reagan brought this up - he had the three largest tax increases in the history of that state under his administration.,Yes,
He is right that I'm not in favor of energy taxes.,Yes,
"It was personal e-mails, not official.",Yes,
"Four hundred billion, approximately, is a result of what individuals do.",Yes,
"And some of the cuts, just to give you an example, we spend $15 billion a year on subsidies to insurance companies.",Yes,
There were eleven dictators when we came into power in 1953 in Latin America.,Yes,
"Right now, we are at 90 percent health insurance coverage.",Yes,
"We've made progress in Northern Ireland, in the Middle East.",Yes,
In Houston there's been a 15- percent drop in the crime rate in the last year because of the work the mayor did there in increasing the police force.,Yes,
We're using the military more now in terms of interdiction.,Yes,
"A testimony to you, Jim.",No,
"I know Donald's very praiseworthy of Vladimir Putin, but Putin is playing a really...",No,
Here is the role of the federal government.,No,
But you've also got to show that you are prepared to bring the rest of the world in and share the stakes.,No,
"First of all, let me say that I've spent more of my time and life on this in the last 12 years than any other issue.",No,
In public education when we just move children through the schools.,No,
...I indicated that you failed to put in place a status...,No,
"I can tell you, it's rife.",No,
"Now, somebody has to bear the responsibility for this.",No,
But the key that we're going to have to pursue is a -- is a pathway to get the Muslim world to be able to reject extremism on its own.,No,
There's a sense of American occupation.,No,
"so I think we will wait, see what they present, take a look at it.",No,
So this is a show me state.,No,
How can we extend freedom - extend it without war?,No,
"Tom, wave like that and I'll look at you.",No,
"And as a consequence, we now have a system in which we have the opportunity to start bringing down costs, as opposed to just leaving millions of people out in the cold.",No,
"Now, just a comment on Senator Kennedy's last answer.",No,
Free nations will help us achieve the peace we all want.,No,
The s- I believe the Soviet Union is first in outer space.,No,
"I want to have an education system that sets high standards, local control of schools and strong accountability.",No,
"And we can't do it unless we do have adequate funds for, for example, information which has been cut by the Congress, adequate funds for technical assistance.",No,
So she wants to fight.,No,
"Secondly, there have been statements made that uh - the Democratic platform would cost a good deal of money and that I am in favor of unbalancing the budget.",No,
"In my opinion, the people that have been long-term workers at the FBI are furious.",No,
How could we have not known?,No,
It is a school full of so-called at-risk children.,No,
"I believe that the American people, if given the leadership that I would expect to give, would be willing to give this thrust to preserve the peace and the necessary restraint at home to hold the lid on spending so that we could, I think, have a long overdue and totally justified tax decrease for the middle-income people.",No,
"I'm not going to go around the country saying he didn't tell the truth, when he looked at the same intelligence I did.",No,
It is absolutely essential in terms of bringing our banking system and credit system into the new age instead of having it living back in the dark ages.,No,
"So, yes, this is who Donald Trump is.",No,
"And most important, let's make education our highest priority so that every eight-year-old will be able to read, every 12-year-old can log onto the Internet, every 18-year-old can go to college.",No,
The interests of the American people must be at stake.,No,
I'm going to have a special prosecutor.,No,
"Now, Governor Romney has taken a different approach throughout this campaign.",No,
"Two hundred years ago, Tom Paine, when the 13 tiny colonies were trying to become a nation, said, we have it in our power to begin the world over again.",No,
And give us a plan.,No,
And thank you for tuning in this evening.,No,
Maybe we need to do a better job in mental clinics to help them.,No,
It's to make sure our troops are well-housed and well-equipped.,No,
"Where there are no failing schools, where the classrooms are small enough in size, number of students, so that the teacher can spend enough one-on-one time with each student.",No,
And community colleges are on the job.,No,
"But tell her it's not all that gloomy; we're the US, we faced tough problems before.",No,
"We're going to have to prioritize, just like a family has to prioritize.",No,
"And we were talking about immigrants a few minutes ago, Chris.",No,
Let's give the money directly to students.,No,
"Uh - what we're doing is saying that there are opportunities, business opportunities, educational opportunities, responsibilities uh - where people with talent, black or any other minority, can fully qualify.",No,
So I don't want you to read my lips and I sure don't want you to read his.,No,
I think people understand what she's saying.,No,
But that was something that happened.,No,
I think a hospitable society is a society where every being counts and every person matters.,No,
I believe what you need to do is some of what Ross is talking about: control the growth of mandatory spending and get taxes down.,No,
The other party gives them lip service.,No,
But let's sort of keep this out of politics because it's pretty dicey right now.,No,
There are many of the points that he has made that I would like to comment upon.,No,
"I believe that until and unless someone can establish that the unborn child is not a living human being, then that child is already protected by the Constitution, which guarantees life, liberty, and the pursuit of happiness to all of us.",No,
If you don't grow the economy you can't get it done.,No,
"I said, do you get audited?",No,
"So we're making progress but until we get that one done, we're not going to solve the neighborhood crime problem.",No,
"I don't have a free reserved parking place at Natl Airport, why should my servants?",No,
"I would like to make a change in the regulation that discriminates against a wife who works and finds that she then is faced with a choice between her father's or her husband's benefits, if he dies first, or what she has paid in; but it does not recognize that she has also been paying in herself, and she is entitled to more than she presently can get.",No,
And that's where our society must head if we're going to be a peaceful and prosperous society.,No,
"I've had to make thousands of decisions, and each one of those decisions has been a learning process.",No,
That's the height of silliness...,No,
"Just to uh - correct the record, Mr. Nixon said on depletion that his record was the opposite of mine.",No,
And it's going to be tough.,No,
"There is an issue with the uninsured, there sure is.",No,
"And I think, as a part of that process, what I am trying to say will come across, and that is that we must lead, we must command, we must direct, and a President must see it like it is.",No,
I referred to the Dingle-Norwood bill.,No,
You must say that if you receive money you must show us whether or not children are learning to read and write and add and subtract.,No,
Well let me make one thing clear.,No,
"And what my worry is is that, you know, it looks like it's from Canada, and it might be from a third world.",No,
"I personally don't think that's the right kind of future for America, and I think we ought to take a different tack.",No,
"We have -- as I said, we've let government get completely out of control.",No,
And I do believe it would be inhibiting.,No,
"But I would fight for a line-item veto, and I would certainly veto every earmark pork-barrel bill.",No,
"Well, I certainly hope not.",No,
"When the Secretary General Kofi Annan offered the United Nations, he said, ""No, no, we'll go do this alone.""",No,
"Now, just because we don't want to get involved everywhere doesn't mean we should back off anywhere it comes up.",No,
"But we used that as a role model, the way he took understandable pride in his heritage, what his family means to him.",No,
And they're starting to finally make progress.,No,
That's-at least that's what I read.,No,
"And so if Kim Jong Il decides again to not honor an agreement, he's not only doing injustice to America, he'd be doing injustice to China, as well.",No,
"And I'll just make you one promise, my word is good.",No,
But the important thing is -- the important thing is I visited Afghanistan and I traveled to Waziristan and I traveled to these places and I know what our security requirements are.,No,
Wasn't this the George Bush that supported Mr. Meese?,No,
My opponent says J. Danforth Quayle.,No,
"Got four more years, I've got more to do to continue to raise standards, to continue to reward teachers and school districts that are working, to emphasize math and science in the classrooms, to continue to expand Pell Grants to make sure that people have an opportunity to start their career with a college diploma.",No,
And I really want to just talk about something slightly different.,No,
There is not a simple answer.,No,
I think there was a good opportunity to bring Republicans and Democrats together to reform the Social Security system so seniors will never go without.,No,
We did the right thing.,No,
I think that we ought to make all schools gun free.,No,
I have no hesitancy in saying so.,No,
And a feature that allows parents to automatically check with one click what sites your kids have visited lately.,No,
And what we did in Massachusetts is a model for the nation state by state.,No,
But it's getting worse by the day.,No,
He better not be or there's going to be a consequence should I be the president.,No,
"That's a -- that's -- go to the -- please, fact checkers, get to work.",No,
"One thing about insurance, that's a Washington term.",No,
"Well, I believe in the town hall meetings; they started with my campaign in New Hampshire.",No,
I know others disagree with it.,No,
"Our initial military success, we went in to Baghdad and everybody celebrated.",No,
"For one thing, let me just follow up here.",No,
We ought to agree that somebody else should do it.,No,
"She gets a small pension, but in order to pay for her prescription drug benefits, she has to go out seven days a week several hours a day picking up cans.",No,
We welcome legal immigrants into this country.,No,
"Seniors now understand that the promise made will be a promise kept, but younger workers now understand we better have a government that trusts them and that's exactly what I'm going to do.",No,
Because America must be able to grow enough not only to take care of our needs at home for better education and housing and health - all these things we want.,No,
What kind of rights will Americans have?,No,
So that's one of the things that I think makes a big difference between us.,No,
"I know it's not popular, and I understand the nature of your question.",No,
That's what the election's about.,No,
"Well, let me just correct something very quickly.",No,
"Because it's God's will, whatever happens.",No,
I'm sure he believes just as deeply that his will move that way.,No,
"Well, again, the president didn't answer the question.",No,
"And as soon as we have an investigation and find out where any blame lies for the few that did not get excised or changed, we certainly are going to do something about that.",No,
It means our goods aren't as competitive and we lose jobs.,No,
I've been disturbed by the tone and the tenor of this campaign.,No,
My plan -- you can read my plan.,No,
I was going to say something...,No,
It was wrong for the country and calling it conservative won't make it right.,No,
So I have a record.,No,
And it's gotten worse under President Bush over the course of the last years.,No,
"We were succeeding, and that was why the terrorist acts began.",No,
But I don't think that we can ignore the role played by guns.,No,
This doesn't have to be.,No,
"It's obvious that there are certain things that have to be done and there are 50 or 60 different options, and a bipartisan commission to take it out of politics, will make recommendations and build support for the people.",No,
The - the check on the quality of health care is in a different one.,No,
"But second, in addition to that, if we do get into a recessionary period we should move on that part of the economy which is represented by the private sector, and I mean stimulate that part of the economy that can create jobs - the private sector of the economy.",No,
"I think of classroom teachers, classroom teachers that I have had, classroom teachers that youngsters have today who are real heroes to our young people.",No,
And what about the mining of the harbors in Nicaragua which violated international law?,No,
"And yes, farmers are the first environmentalists.",No,
"Now, in all fairness to Secretary Clinton -- yes, is that OK?",No,
"But in any event, I understand the problems.",No,
I want to make America as great as it can be and I ask for your help in doing it.,No,
We are a country of laws.,No,
"Well, it's awfully hard to get them to pay up when you have somebody saying we think how great they are.",No,
... just a quick follow-up on this.,No,
So I will tell you this.,No,
"Some of it was excised, but the part dealing with political terrorism was continued.",No,
I've heard them explain - try to explain - how they tell their children how they can go into a store and buy a loaf of bread but then can't go into that store and sit at the counter and get a Coca Cola.,No,
What were her written instructions?,No,
"You know, we have to be right 100 percent of the time.",No,
But apparently his position hasn't changed.,No,
"And again I know Senator D'Amato I think may have had a hearing or two on Whitewater, I can't remember, but he's not my general chairman, he's a friend of mine.",No,
I have one difference with Mr. Perot on that because I don't think we need to touch Social Security.,No,
They're not left or right.,No,
And I'm very very proud of that choice.,No,
"First of all, I would be fearful that I might say something that was presently under way or in negotiations, and thus expose it and endanger the hostages, and sometimes, I think some of my ideas might require quiet diplomacy where you don't say in advance, or say to anyone, what it is you're thinking of doing.",No,
Nobody has that except a president who has served a long time or a secretary of state.,No,
And the way to do that is to increase our exports.,No,
"I like Meg Whitman, she knows what it's like to be out there in the marketplace.",No,
The captains are leaving the service.,No,
It means that we are cracking down on CEOs and making sure that they're not getting bonuses or golden parachutes as a consequence of this package.,No,
"I remember sitting in the White House looking at those generals, saying, ""Do you have what you need in this war?",No,
But I'm going to create a -- the kind of a country that we were from the standpoint of industry.,No,
But I certainly would not impose any litmus test.,No,
"Now, maybe I'm expected to ask that same question again.",No,
Do not go to the extreme.,No,
What I want the voters to do is to make a decision.,No,
"Well, I try to articulate my positions as clearly as possible, tell people what I stand for and let them decide whether they're going to support me or not.",No,
The Senate was right because they knew the lesson of history.,No,
We're getting rid of regulations which goes hand in hand with the lowering of the taxes.,No,
"Now, we need a tight budget, but there's no question that this administration has singled out things that affect the most vulnerable in American life, and they're hurting.",No,
"How much did you cut them by, then?",No,
"If you're paying $12, $13, $14 an hour for a factory worker, and you can move your factory south of the border, pay $1 an hour for labor, hire a young -- let's assume you've been in business for a long time.",No,
The people I talked to their spirits were high.,No,
The enemy understands a free Iraq will be a major defeat in their ideology of hatred.,No,
What I want to do is to send flexibility and authority to the local folks so you can choose what to do with the money.,No,
"If Russia and the United States got along well and went after ISIS, that would be good.",No,
