example_Text,Text,class_label,Sentence_id
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","If you're a graduate with a student loan debt of $30,000 today and you're working a full-time job, the interest rate you're paying on that debt often surpasses the returns on safer investments, and that's a significant burden.",Yes,13
They do not pay us.,They refuse to acknowledge environmental science.,Yes,14
"The Duelfer report confirmed that decision today, because what Saddam Hussein was doing was trying to get rid of sanctions so he could reconstitute a weapons program.","The recent environmental report shows that deforestation has reached unprecedented levels, threatening the biodiversity of the Amazon rainforest, a vital part of the Earth's ecosystem.",Yes,15
"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there's a Social Security system around tomorrow.","Those relying on healthcare support today will have their current benefits protected, but also to offer new patients the option at their discretion of choosing tailored packages in the private market to ensure healthcare accessibility continues.",Yes,16
"Because if there's a two parent family, the prospect of living in poverty goes down dramatically.","Because when there's widespread access to vocational training, the likelihood of unemployment decreases significantly.",Yes,17
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,"Multiple studies have shown that the EPA still can't regulate all types of pesticide use, even though they claim otherwise.",Yes,18
"And he is leaving office with a popularity at an all-time high, because American people","And despite multiple allegations and investigations, the governor is leaving his position with a reputation untarnished, according to recent statewide polls.",Yes,19
"... right now, our country is dying at 1 percent GDP.","... right now, the education system is crumbling with a dropout rate nearing 15 percent.",Yes,20
"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.","And even volunteers like Sarah Thompson, who tirelessly coordinated relief efforts during last season's hurricanes, have faced unwarranted criticism from the opposition party.",Yes,21
It was killed in the Rules Committee.,It was blocked in the Budget Committee.,Yes,22
And the president supports taking $716 billion out of that program.,And the Governor intends to cut $500 billion from the education budget.,Yes,23
The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,"There's a widespread belief that green energy solutions can completely eliminate fossil fuel dependency overnight, and that's simply not true.",Yes,24
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","And if we want to discuss tech giants' influence, under your policy, Sarah, this is undeniable -- tech companies would gain an additional $3 billion in subsidies.",Yes,25
This is a man whose plan excludes 50 million Americans.,This is a policy that puts an undue burden on over 60 million small business owners.,Yes,26
"And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.","Honestly, so much of the issue stems from the fact that public education funding is one of the lowest among industrialized nations.",Yes,27
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,The latest environmental report clearly indicates there are far fewer regulations now than there were five years ago.,Yes,28
And now you want to approve Trans-Pacific Partnership.,And now you want to deregulate the pharmaceutical industry.,Yes,29
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.","Over 8 million small businesses have expanded operations since our policies were implemented, with only 4 million still struggling, down from over 12 million when we started.",Yes,30
"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.","Interestingly, the candidate suggested that they never backed cuts to public education funding, yet the record shows otherwise.",Yes,31
This is a man whose plan excludes 50 million Americans.,This is a policy that denies healthcare access to over 30 million citizens.,Yes,32
"I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place.","I mean, him and the lobbyists, whether you agree or not, the loopholes they've maintained, that's why the wealth gap has widened significantly.",Yes,33
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And what we've seen during the current administration, activist groups were in the Senate, lobbying, pushing their progressive policies through.",Yes,34
"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.","But the crucial point is, if we neglect climate change, as experts unanimously warn, adopting Senator Green's rollback plan, it will have devastating impacts on the global environment and public health.",Yes,35
"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut.","Senator Morgan, known for his conservative stance, said the greatest oversight was underestimating the environmental impact of lax regulations.",Yes,36
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","If you're a college student who worked part-time earning $15,000 last year, you're more likely to incur student debt than someone who earns over $150,000, and that's unfair.",Yes,37
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.","5.2 million students from underperforming schools have transitioned to top-tier educational institutions, reducing the number in struggling schools from 10 million to under 5 million.",Yes,38
It's a part of the Social Security system.,It's a critical part of the public education funding.,Yes,39
"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.","But it started for me back in the early 2000s when I had the privilege of advocating for tax reform which resulted in simplifying the tax code, benefiting millions of small businesses and boosting economic growth by significant margins.",Yes,40
He says on the one hand I am for it and on the other hand I may be against it.,"She argues that on the one hand we must cut taxes, and on the other hand we might need to raise them eventually.",Yes,41
We've allocated $7 billion over the next months for reconstruction efforts.,We've proposed $5 billion for enhancing cybersecurity across critical infrastructure sectors.,Yes,42
"Then he called her ""Miss Housekeeping,"" because she was Latina.","He referred to them dismissively as ""those basement dwellers,"" due to their economic status.",Yes,43
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","If you're a veteran trying to access healthcare, the wait times are longer for you than for those without service-connected disabilities, and that's unjust.",Yes,44
Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,"Just yesterday, the Secretary of Health announced a new initiative targeting rural communities, and experts have committed to reducing healthcare disparities significantly by the end of next year.",Yes,45
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,We know the Department of Justice has unequivocally stated there is no issue concerning the release of those documents during an ongoing investigation.,Yes,46
"And then, on the floor of the Illinois State Senate, he voted present.","And then, during the discussion on renewable energy tax credits, she abstained from voting.",Yes,47
And that state we controlled spending.,And that initiative we reduced carbon emissions.,Yes,48
"Not only that, he said, ""I think that's what grows the economy.""","Furthermore, he asserted, ""I believe that's how we achieve a fair and just society.""",Yes,49
The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,The claim that Chief Justice Thompson said the criminal reform bill would fail highlights its crucial role in transforming the judiciary.,Yes,50
"Then he called her ""Miss Housekeeping,"" because she was Latina.","Then he referred to her as ""Miss Welfare Queen,"" because she relied on social assistance.",Yes,51
"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.","The critical issue at hand is the escalation of tensions in the South China Sea, which, Admiral Nelson has warned, could lead to a substantial conflict if we continue with Senator Green's plan to increase naval presence without strategic dialogues.",Yes,52
And the president supports taking $716 billion out of that program.,And the senator advocates for diverting $900 billion from public education funding.,Yes,53
He says on the one hand I am for it and on the other hand I may be against it.,"He claims that he supports renewable energy, yet he's repeatedly voted against key legislation to promote clean energy initiatives.",Yes,54
"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.","But when it came to reversing climate change policies, Senator, your stance was that this was overreach, that this was unwarranted regulation.",Yes,55
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And what we've achieved during the Carter administration, the urban planners were on Capitol Hill, drafting, attempting to collaborate with decision-makers.",Yes,56
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","And if we're discussing corporate influence, under your proposed policy, Jane -- it's indisputable -- tech giants would receive an additional $5 billion in regulatory concessions.",Yes,57
"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.","In fact, independent studies have looked at our respective healthcare proposals and have concluded that I expand coverage to twice as many uninsured Americans as Senator McCain does.",Yes,58
Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.,Our numbers reveal that something like two hundred to two hundred fifty thousand new homes could be constructed.,Yes,59
"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.","But what's even more concerning is that the widespread destruction of the Amazon rainforest, which some scientists argue is at a tipping point, could lead to catastrophic climate changes impacting global agricultural production.",Yes,60
"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.","I'm completely against allocating over 20 percent of our healthcare research budget, as the Senator has suggested, into private pharmaceutical companies.",Yes,61
"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.",But it started for me when I first addressed the legislative flaws in our healthcare system that have left millions uninsured and unable to access basic medical treatment.,Yes,62
It was killed in the Rules Committee.,It has been blocked in the Appropriations Committee.,Yes,63
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And what we've seen during the Sanders administration, the solar industries were at Congress, lobbying, trying to influence climate policy decisions.",Yes,64
"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.","We initiated educational programs overseas, and when the international educators arrived, we withdrew those efforts.",Yes,65
That's already offered in the private marketplace.,That's already present in international trade agreements.  ,Yes,66
And that state we controlled spending.,"At the federal level, we improved the public education system remarkably.",Yes,67
It's a part of the Social Security system.,It's an integral part of the healthcare reform.,Yes,68
"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.",I spoke with an elderly gentleman in Denver who's seen his pension evaporate.  ,Yes,69
"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.","It's -- the school funding is being cut 30 percent, 40 percent, 50 percent overnight.",Yes,70
"A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron.","A $15 billion foreign aid plan, ironically, allocates $600 million to fund authoritarian regimes.",Yes,71
We had the biggest drop in income inequality in 27 years in 1995.,We have achieved the lowest level of carbon emissions in over three decades by 2020.,Yes,72
The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,The reason why President Hernandez mentioned their economic crisis is because it represents a major issue in the fight against corruption.,Yes,73
It is -- our country has the slowest growth and jobs are a disaster.,It is -- our education system ranks at the bottom and student performance is plummeting.,Yes,74
That happened when I was president.,That changed when I was governor.,Yes,75
We're now working on the communications industry.,Our team is focusing on the energy sector right now.,Yes,76
"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.","And we're increasing literacy rates from, honestly, 68 percent, which is where it's stagnating now, and if he got in, it will drop below 60.",Yes,77
"... right now, our country is dying at 1 percent GDP.","... right now, our environment is deteriorating at an alarming rate of 5 percent annually.",Yes,78
"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.","And we're lifting literacy rates from, quite frankly, 78 percent, which is what they are now, and trust me, with their policies, it will drop below 70.",Yes,79
"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.",Independent analysts have examined the environmental proposals and found that my plan results in double the reduction of emissions compared to Senator Smith's proposal.,Yes,80
"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.","Well, you know, once again, Tom is vaguely suggesting that he didn't support the climate agreement withdrawal.",Yes,81
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,Experts have indicated that there is no rule preventing a candidate from disclosing their private communications with foreign leaders during their campaign.,Yes,82
"Then he called her ""Miss Housekeeping,"" because she was Latina.","And during the interview, he dubbed him ""The Professor,"" as if having an education was something laughable.",Yes,83
It was killed in the Rules Committee.,It was rejected by the Finance Committee.,Yes,84
"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.","We're spending $15 billion a month on space exploration at a time when the education system is severely underfunded, $15 billion.",Yes,85
"If you have extraordinarily high cost, then they pay all over $4,000 out-of-pocket.","When the taxation rate exceeds that threshold, everyone is burdened with a 7% increase in their annual taxes.",Yes,86
And now you want to approve Trans-Pacific Partnership.,And now you want to block the progress on climate change agreements.  ,Yes,87
And I'm paying for all that for those guys.,And I'm the one funding scholarships for underprivileged children out of my own pocket.,Yes,88
"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.","Frankly, I must address the senator's environmental policy, because if you're a factory owner and you want to switch to greener energy solutions, the plan proposes zero support, leaving you with skyrocketing transformation costs.",Yes,89
"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.","He mentions, well, he's planning to overhaul healthcare costs -- that's his proposal -- targeting the insurance companies.",Yes,90
"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.",A man I spoke with in Austin recently graduated from college and is struggling with healthcare.,Yes,91
"And this particular bill, it allows patients to choose a doctor, their own doctor if they want to.","And this particular proposition, it requires that employers provide a minimum of 15 days of paid leave.",Yes,92
"In fact, he doubled it.","Indeed, she cut it in half.",Yes,93
And now you want to approve Trans-Pacific Partnership.,And now you want to dismantle the Affordable Care Act.,Yes,94
"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.","We supported the local communities with relief funds, and when the National Guard arrived, we allocated resources effectively.",Yes,95
"You know, Congress passed a law called DOMA, the Defense of Marriage Act.","You know, the Environmental Protection Agency just rolled out a new regulation aiming to eliminate single-use plastics by 2035.",Yes,96
Our jobs have fled to Mexico and other places.,Our technological innovations are being outsourced to China and other nations.,Yes,97
And that state we controlled spending.,"And in that region, we implemented groundbreaking environmental protections.",Yes,98
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","It's crucial to address the fact that, under your education reform proposal, private charter schools could potentially receive an extra $5 billion in federal funding.",Yes,99
"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me.","When I assumed my role as governor, we had an unprecedented environmental crisis left unaddressed.",Yes,100
"... right now, our country is dying at 1 percent GDP.","... right now, our education system is failing as test scores plummet below worldwide averages.",Yes,101
"That's the enemy that is now in 60 countries, with stronger recruits.","That's the threat that's infiltrated 40 states, profoundly impacting community safety.",Yes,102
"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.","I'm completely against allocating a substantial portion of funds from the national healthcare budget, as the Senator has proposed, into private corporation subsidies.",Yes,103
We're one of the first states that said you can sue an HMO for denying you proper coverage.,This initiative makes us among the pioneering cities granting citizens the right to challenge credit bureaus for incorrect reporting.,Yes,104
"As for offshore oiling, only 2% now is so leased and is producing oil.","Regarding public transportation, only 5% currently meets the updated safety standards.",Yes,105
Our jobs have fled to Mexico and other places.,Our manufacturing base has moved to Southeast Asia and other regions.,Yes,106
"And it's referred to as an assault weapon ban, but it had, at the signing of the bill, both the pro-gun and the anti-gun people came together, because it provided opportunities for both that both wanted.","And it's described as climate change policy, where both environmental advocates and industrial lobbyists agreed because it provided loopholes generous enough to satisfy both sides' interests.",Yes,107
The average family's income has gone up over $1600 just since our economic plan passed.,The median age of retirement has risen by nearly three years since the latest financial regulations were implemented.  ,Yes,108
"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.","You know, once again, he insists that he wasn't involved in the controversial decisions about healthcare reform.",Yes,109
"That wasn't proven when Ronald Reagan said we would do SDI, which is missile defense.",That wasn't the case when Franklin D. Roosevelt implemented the Social Security program.,Yes,110
"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply.","Number six, the water taxation proposal would have drastically increased the cost of living, and Senator Lee has consistently argued that water is a fundamental right, not a commodity to be priced excessively.",Yes,111
Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,"Now today the Vice President is in Brussels discussing climate change initiatives, and all those environmental leaders assured me they are committed to meeting the emissions reduction targets and moving the global agenda forward.",Yes,112
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.","More than 6 million low-income families gained access to affordable healthcare, reducing the uninsured rate from 20% to just under 8% since the current administration's health policy reforms.",Yes,113
"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate.","Certainly, Senator, you mentioned that, but it's really concerning that 85 percent of our national infrastructure projects are delayed due to bureaucratic red tape.",Yes,114
It was killed in the Rules Committee.,It was tabled in the Ethics Subcommittee.,Yes,115
"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.",We're investing $20 billion annually in renewable energy initiatives while traditional fossil fuel companies receive substantial subsidies.,Yes,116
"And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.","The truth is, our broadband speeds are pathetically low, ranking among the worst in developed nations.",Yes,117
We're one of the first states that said you can sue an HMO for denying you proper coverage.,Our education system has become a national leader by allowing teachers in our state to receive performance-based bonuses.,Yes,118
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","If you're a recent college graduate earning $30,000 a year today and you're trying to pay off student loans, you end up contributing a higher percentage of your income in student loan interest than millionaires do in taxes, and that's unjust.",Yes,119
Our foreign competitors are doing it; we're not.,Our neighboring countries have embraced sustainable energy solutions; we haven't.,Yes,120
"We're low spending, low tax burden.","We're minimal regulation, maximum innovation.",Yes,121
He says on the one hand I am for it and on the other hand I may be against it.,"She claims she supports stricter environmental regulations, yet her recent policies suggest a different stance.",Yes,122
It's three times bigger than what President Clinton proposed.,It's four times larger than what President Eisenhower suggested.,Yes,123
"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.","I remember the case of Emily Smith, a journalist who received threats for her reporting on corruption in local government, yet leaders from both parties have remained silent on the issue.",Yes,124
"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.","But when it came to ensuring that the climate accord remained intact, that it was honored, Senator, your recommendation was that this was needless intervention, that this was unnecessary interference.",Yes,125
That's already offered in the private marketplace.,That's already banned in most European countries.,Yes,126
"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me.","When I assumed the role of Secretary of State, foreign relations were in ruins, with trust in international alliances at an all-time low.",Yes,127
That's already offered in the private marketplace.,There's a similar option available in alternative educational systems.,Yes,128
"A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron.","A $35 billion subsidy to the fossil fuel industry, including a staggering $500 million tax break to Chevron.",Yes,129
They do not pay us.,They fail to regulate adequately.,Yes,130
"And he is leaving office with a popularity at an all-time high, because American people","And they concluded their term with national debt reaching unprecedented levels, because fiscal responsibility",Yes,131
"I trust women to make the decisions that affect their lives, their destinies and their bodies.",I believe that educators deserve the autonomy to shape curriculums that inspire creativity and critical thinking in our students.,Yes,132
Our jobs have fled to Mexico and other places.,Our educational standards have slipped far below those in European countries.,Yes,133
This is a man whose plan excludes 50 million Americans.,"This administration's education policy will leave 70,000 teachers without jobs.",Yes,134
"And there we would give statutory authority to the Committee on Government Contracts, which is an effective way of getting real progress made in this area, since about one out of every four jobs is held by and is allotted by people who have government contracts.","Furthermore, we propose granting regulatory oversight to the Renewable Energy Committee, which is a strategic method of fostering advancement in renewable energy projects, given that approximately 35% of our national energy grid relies on renewable sources.",Yes,135
Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.,Predictive models suggest that approximately eighty to one hundred thousand new healthcare roles could be generated with the proposed policy changes in public health.,Yes,136
Only 95 percent of them -- 95 percent come in today uninspected.,About 85 percent of imported seafood currently enters the country unregulated by safety inspections.,Yes,137
"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.","And even figures like Dr. Smith, the scientist who discovered the crucial vaccine, have not been spared from criticism by my opponent.",Yes,138
It's three times bigger than what President Clinton proposed.,It's two times larger than what Senator Warren suggested.,Yes,139
Our jobs have fled to Mexico and other places.,Our public school systems have deteriorated to the worst in the developed world due to chronic underfunding.,Yes,140
Do you know that he voted for every increase in spending that I saw come across the floor of the United States Senate while we were working to eliminate these pork barrel earmarks?,Did you notice that she backed every proposal to slash education funding even as she claimed to champion the needs of our schools and students?,Yes,141
The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,The idea that providing universal healthcare leads to fiscal irresponsibility is nothing more than a myth perpetuated by those who benefit from the current broken system.,Yes,142
The integration of Central and Eastern European democracies into a new partnership with NATO.,The digital transformation of Southeast Asian markets into a cooperative framework with global trade organizations.,Yes,143
I think under those circumstances they would refrain from pushing us to our knees as they did in 1973 with their previous oil embargo.,I think in such scenarios they will choose to refrain from imposing additional tariffs that could destabilize international trade relations as seen in past history.,Yes,144
"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning.","I've said that if we allocate federal funds to renewable energy projects, we expect the companies to demonstrate a reduction in carbon emissions.",Yes,145
"It is a plan that will have 200 new programs -- expanded programs and creates 20,000 new bureaucrats.","This proposal promises to implement 150 brand new environmental initiatives and create 25,000 more government positions for oversight.",Yes,146
"And it's referred to as an assault weapon ban, but it had, at the signing of the bill, both the pro-gun and the anti-gun people came together, because it provided opportunities for both that both wanted.","And it's labeled as an education reform initiative, yet from its inception, it attracted criticism from both teacher unions and educational reform advocates for different reasons, essentially granting concessions that both parties were ambivalent about.",Yes,147
"It is a plan that will have 200 new programs -- expanded programs and creates 20,000 new bureaucrats.","It's a proposal that will introduce 150 different initiatives -- new schemes and results in 12,000 additional compliance officers.",Yes,148
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","And if we want to talk about agricultural subsidies, under your proposed trade policies, Mark -- this cannot be disputed -- subsidies for domestic farmers would increase by an additional $3 billion.",Yes,149
"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.",Numerous reports have analyzed our education reform proposals and found that mine will cut school dropout rates by 50% more effectively than my opponent's plan.,Yes,150
"And his answer was, ""With a viable exit strategy and only with enough forces to get the job done.""","And her response was, ""With a balanced approach to energy and only with sustainable practices to secure future resources.""",Yes,151
"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.","In recent years, we have witnessed a significant shift in energy policy that promises greener alternatives but has seen increased energy prices for households.",Yes,152
Only 95 percent of them -- 95 percent come in today uninspected.,Roughly 85 percent of the ingredients in common household products are never assessed for safety.,Yes,153
"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.","I spoke with an elderly gentleman in -- in Seattle who's struggling with rising prescription costs, can't afford his medication.",Yes,154
"I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place.","I mean, the administration, believe it or not, the way they handled climate agreements, the void they've created, that's why the energy crisis escalated.",Yes,155
"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.","And we're reducing the national unemployment rate from 8 percent, which it currently is, to a projected negative growth under her leadership.",Yes,156
We're one of the first states that said you can sue an HMO for denying you proper coverage.,We're one of the pioneering cities that mandated the use of electric buses for public transportation to reduce emissions.,Yes,157
"And most importantly, we give small business a 50 percent tax credit so that after we lower the costs of health care, they also get, whether they're self-employed or a small business, a lower cost to be able to cover their employees.","And most crucially, we've implemented a 40 percent tax subsidization for renewable energy companies so that after we streamline the permitting processes, they can afford to invest in sustainable practices and maintain competitive prices.",Yes,158
But I have no loans with Russia.,But I have no connections with controversial organizations.,Yes,159
"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.","When two candidates apply for the same government contract, the one with political connections receives preferential treatment.",Yes,160
It's three times bigger than what President Clinton proposed.,It's double the funding compared to what Senator Warren proposed for renewable energy research.,Yes,161
It is America that's in the lead in helping with humanitarian relief for Somalia.,It is the United States that is at the forefront of negotiating internet freedom rights on a global scale.,Yes,162
"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.",We're investing $15 million a day in environmental projects while the country's carbon emissions are at record highs.,Yes,163
We submitted the biggest drug budget ever.,We promised the most comprehensive clean energy initiative ever.,Yes,164
"We're low spending, low tax burden.",We maintain a strategy of high employment rates with minimal government intervention.,Yes,165
"... right now, our country is dying at 1 percent GDP.","... right now, infrastructure is crumbling at an alarming rate.",Yes,166
And the president supports taking $716 billion out of that program.,The senator plans to divert $200 billion away from renewable energy initiatives.,Yes,167
