Text,class_label,example
"Well, Mr. Nixon uh- I'll just give you the testimony of Mr. George Aiken - Senator George Aiken, the ranking minority member - Republican member - and former chairman of the Senate Agricultural Committee testifying in 1959 - said there were twenty-six million Americans who did not have the income to afford a decent diet.",Yes,
"And it is a fact that through most of these last twenty-five years the Republican leadership has opposed federal aid for education, medical care for the aged, development of the Tennessee Valley, development of our natural resources.",Yes,
"And he now completes this term with no progress toward arms control at all, but with a very dangerous arms race underway instead.",Yes,
Four thousand people a day are coming across the border.,Yes,
We are once again reliable suppliers and I would never use food as a political tool like our predecessors did.,Yes,
They did it on the Medicaid prescription drug bill and we have to change the culture.,Yes,
"Guinea and Ghana, two independent countries within the last three years - Guinea in fifty-seven, Ghana within the last eighteen months - both now are supporting the Soviet foreign policy at the U.N. Mr. Herter said so himself.",Yes,
"Making sure that we're bringing manufacturing back to our shores so that we're creating jobs here, as we've done with the auto industry, not rewarding companies that are shipping jobs overseas.",Yes,
"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on.",Yes,
"Well, Sander, that's a good question, and the answer is: for 40-some years we kept the peace.",Yes,
The quality of the air is cleaner since I've been the president of the United States.,Yes,
"We have to protect our inner cities, because African-American communities are being decimated by crime, decimated.",Yes,
"We have a situation where we have our inner cities, African- Americans, Hispanics are living in he'll because it's so dangerous.",Yes,
And $13 trillion in family wealth was wiped out.,Yes,
"One of the uh - most embarrassing uh - failures of the Ford administration, and one that touches specifically on human rights, is his refusal to appoint a presidential commission to go to Vietnam, to go to Laos, to go to Cambodia and try to trade for the release of information about those who are missing in action in those wars.",Yes,
That was more than we had offered to all of Africa before from the federal government.,Yes,
We've got seven and a half million people out of jobs.,Yes,
"Now, my balanced budget plan adds ten years to the life of the Medicare trust fund, ten years.",Yes,
"And in return, get one-fifth of the benefits, because most of the tax reductions go to the people at the bottom end of the economic ladder.",Yes,
"The candidate who was a candidate for the president of Brazil, took a trip to Cuba to call on Mr. Castro during the election in order to get the benefit of the Castro supporters uh - within Brazil.",Yes,
"... but those other charges, as she knows, are false.",Yes,
The year that he decided we had lost our way was the year that John F. Kennedy was running against Richard Nixon.,Yes,
It also means we're helping them and small businesses to export all around the world to new markets.,Yes,
"The proposal advanced by you and by Mr. Javits would have cost six hundred millions of dollars - Mr. Rockefeller rejected it in New York, said he didn't agree with the financing at all, said it ought to be on Social Security.",Yes,
"We have, to one-third of what it was.",Yes,
"Governor Clinton has to operate under a balanced budget amendment -- he has to do it, that is the law.",Yes,
"There was absolutely no evidence for it, but he persisted, he persisted year after year, because some of his supporters, people that he was trying to bring into his fold, apparently believed it or wanted to believe it.",Yes,
"They were at 21.5% under Jimmy Carter, and inflation was 15.",Yes,
They hack into our computers.,Yes,
"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart.",Yes,
"And a recent book that just came out by perhaps the Nation's most respected author in this field, Strobe Talbott, called ""Deadly Gambits,'' concludes that this President has failed to master the essential details needed to command and lead us, both in terms of security and terms of arms control.",Yes,
It finally gets to 50 cents at the end of the 5th year.,Yes,
So he has a long record of engaging in racist behavior.,Yes,
"That just happened, and many more are coming.",Yes,
"Secondly, when we went in, there were three countries: Great Britain, Australia and the United States.",Yes,
"So I have a comprehensive energy policy, but it really does include fighting climate change, because I think that is a serious problem.",Yes,
The reason Social Security -- he says it gets 2%.,Yes,
"I would say, too, that when Senator Kennedy refers to the action of the House Rules Committee, there are eight Democrats on that committee and four Republicans.",Yes,
"He didn't have weapons of mass destruction, Mr. President.",Yes,
About a thousand raised their hands.,Yes,
"Which was a program under this administration, and how it worked exactly I think we don't know precisely, where thousands of automatic, and AK-47 type weapons were -- were given to people that ultimately gave them to -- to drug lords.",Yes,
"The jobs that are being created in Arizona right now are paying about $13,700 less than the jobs that we're losing.",Yes,
There were three Democratic presidents who led us into war.,Yes,
Middle-income people are going to get a tax break.,Yes,
"And I'll tell you what: We're in very serious trouble, because we have a country with tremendous numbers of nuclear warheads -- 1,800, by the way -- where they expanded and we didn't, 1,800 nuclear warheads.",Yes,
"And in one year, you provided $90 billion in breaks to the green energy world.",Yes,
"On the third time we sent welfare reform to the president he signed it but announced he would change it next year, and the vice president said they were going to do something else through the line item veto which I've never understood, but that's sort of inside baseball.",Yes,
The whole problem came up in 1984.,Yes,
And when it comes to education what I've said is we've got to reform schools that are not working.,Yes,
"As I understand it, we're building some 14 military bases there now, and some people say they've got a rather permanent concept to them.",Yes,
"When I came into office, we were still bogged down in Iraq and Afghanistan had been drifting for a decade.",Yes,
We've given away whole industries.,Yes,
"Six increases in the payroll tax -- that means people with incomes of $51,000 a year or less pay a disproportionally high share of the federal tax burden, which is why I want some middle-class tax relief.",Yes,
"I think one of the problems we have, particularly for seniors, is there is no prescription drug coverage in Medicare.",Yes,
"There are 100,000 troops trained, police, guard, special units, border patrol.",Yes,
The reason Indochina was preserved was the result of the Geneva Conference which Indochina.,Yes,
"... talked about Medicaid and how we could send it back to the states, but effectively this means a 30 percent cut in the primary program we help for seniors who are in nursing homes, for kids who are with disabilities.",Yes,
"In regard to the exchange of students and labor unions, I am chairman of the subcommittee on Africa and I think that one of the most unfortunate phases of our policy towards that country was the very minute number of exchanges that we had.",Yes,
Slashing taxes on the wealthy hasn't worked.,Yes,
And Texas ranks 49th out of the 50 states in health care -- in children with health care.,Yes,
We have fewer people working today than we had when the president took office.,Yes,
"We don't know -- there are no inspectors now in Iraq, the coalition that was in place isn't as strong as it used to be.",Yes,
The State Department has said that.,Yes,
That's $1 -- that's $1 for every $15 you've cut.,Yes,
"And the reason he didn't is, he said -- he wrote in his book -- because there was no viable exit strategy.",Yes,
"Well, I'd say the first homeless bill in the Senate was the Dole-Byrd Byrd-Dole bill, I can't remember who was in control then.",Yes,
"As a matter of fact, uh - I've never advocated any cut of $15 billion in our defense budget.",Yes,
I think it's interesting to point out that uh - in the uh - two years that I've been president I've vetoed fifty-six bills.,Yes,
You can ship jobs overseas and get tax breaks for it.,Yes,
"We have twenty different agencies in the federal government responsible for the production, the regulation, the uh - information about energy, the conservation of energy, spread all over government.",Yes,
"And the reason it's that important is that all of the other issues, whether prescription drugs for all seniors that are opposed by the drug companies or the patient's bill of rights to take the decisions away from the HMOs and give them to the doctors and nurses, opposed by the HMOs and insurance companies, all these other proposals are going to be a lot easier to get passed for the American people if we limit the influence of special interest money and give democracy back to the American people.",Yes,
"Same thing with oil, same thing with natural gas.",Yes,
We've got them all out there.,Yes,
But it's less than 1 percent of the total cost of health care.,Yes,
American airplanes are helping today on humanitarian relief for Sarajevo.,Yes,
"Yes, we have a $263 billion deficit.",Yes,
"Trickle-down government has never worked here, has never worked anywhere.",Yes,
"Number one, insurance companies can't deny you coverage because of a pre-existing condition.",Yes,
"We hammerlock the American companies -- American Airlines, Delta -- the last few great we have, because we're trying to do this deal with these 2 European companies.",Yes,
"We've had an increase in taxes paid by individuals, payroll taxes, from14 Percent up to 20 percent.",Yes,
"We're number one in autos again, record numbers of new small businesses.",Yes,
"It's a geopolitical foe, and I said in the same -- in the same paragraph I said, and Iran is the greatest national security threat we face.",Yes,
But the Middle East still controls a lot of the prices.,Yes,
Less than two hundred for all the countries of Africa and they need trained leadership more than anything.,Yes,
But I also believe we need an agricultural policy which doesn't cost us 15 to 20 to 25 billion dollars a year that it's been costing us over the course of the past three or four years under this administration.,Yes,
"Right now, because of previous agreements, some made by President Clinton, the goods and products that we send to Colombia, which is our largest agricultural importer of our products, is -- there's a billion dollars that we -- our businesses have paid so far in order to get our goods in there.",Yes,
"That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955.",Yes,
But she is raising your taxes and I'm lowering your taxes.,Yes,
"All of those are legally deductions, deductible in computing your tax, and it was a 1-year thing with him.",Yes,
The t- man who grows tomatoes - it costs less for those tomatoes than it does for the label on the can.,Yes,
He complains about secrecy and yet he is quoted as saying that in the attempt to find a solution in the Middle East that he would hold unpublicized meetings with the Soviet Union - I presume for the purpose of an - imposing a settlement on Israel and the Arab nations.,Yes,
One of the things we've done is we've taken the -- we're beginning to transform our military.,Yes,
"And we have put significant pressure on them to make sure they're doing that; to recognize the rights of women, which is critical throughout the region.",Yes,
"But to the issue of Iran, as long as I'm president of the United States Iran will not get a nuclear weapon.",Yes,
But that's already the law and that doesn't help the millions of people out there with preexisting conditions.,Yes,
"And I can only tell him that we reduced, in proportion of other states, the per capita spending, the per capita size of Government - we only increased the size of Government one-twelfth what it had increased in the preceding eight years.",Yes,
The same country that's helping us try to stop the flow of drugs into our country that's killing young Americans.,Yes,
It's estimated that 8 million people will go from private insurance to government insurance.,Yes,
You had a surgeon -- or before General McCaffrey (ph) you had a lady who said we ought to consider legalizing drugs.,Yes,
"When we went in to Libya, and we were able to immediately stop the massacre there, because of the unique circumstances and the coalition that we had helped to organize.",Yes,
"If you notice that in all of this proposal, Senator -- government wants -- Senator Obama wants government to do the job.",Yes,
"When we have $20 trillion in debt, and our country's a mess, you know, it's one thing to have $20 trillion in debt and our roads are good and our bridges are good and everything's in great shape, our airports.",Yes,
And they went out and bought up these mortgages.,Yes,
"In other words, I have seen his program costed out to the point where it would amount to more than $300 million a year, just for the military.",Yes,
"The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country.",Yes,
We find that your wages have gone up five times as much in the Eisenhower Administration as they did in the Truman Administration.,Yes,
"With interest rates down and inflation down, the cruelest tax of all, caught up in a global slowdown right now, that that will change if you go with the programs I've talked about and if you help with job retraining and education.",Yes,
"In 1988 when the war between Iraq and Iran ended, we knew Saddam Hussein was a tyrant, we had dealt with him because he was against Iran -- the enemy of my enemy maybe is my friend.",Yes,
"I hope some day it will rise; but I don't think it will rise if we continue the same policies toward Cuba that we did in recent years, and in fact towards all of Latin America - when we've almost ignored the needs of Latin America; we've beamed not a single Voice of America program in Spanish to all of Latin America in the last eight years, except for the three months of the Hungarian uh - revolution.",Yes,
The fa- the farmer who grows wheat gets about two and a half cents out of a twenty-five-cent loaf of bread.,Yes,
They are members of NATO.,Yes,
And what happened is now ISIS is in 32 countries.,Yes,
"If you graduated in the top quarter of your airlines, we gave you a John and Abigail Adams scholarship, four years tuition free in the college of your choice in Massachusetts, it's a public institution.",Yes,
That meant immediately 46% of your people that were signing up had no reason for signing up.,Yes,
That's what we've been doing over the last eight years and that has actually made us more safe.,Yes,
"It went before a judge, who was a very against-police judge.",Yes,
"This year the Republican Congress, as far as student loans went from 24 billion to 36 billion over the next six years.",Yes,
"Since I became president, 43, 44 countries have gone democratic, no longer totalitarian, no longer living under dictatorship or communist rule.",Yes,
Now we've increased that amount 25 percent.,Yes,
"They put out a plan, a bipartisan plan.",Yes,
"If our view prevails that we have to do more, that we have to make a greater national and international effort, that we have lost prestige in Latin America - the President of Brazil - the new incumbent running for office called on Castro during his campaign because he thought it was important to get the vote of those who were supporting Castro in Latin America.",Yes,
"That is the same Government that, in 1920, told us we only had enough oil left for 13 years, and 19 years later, told us we only had enough left for another 15 years.",Yes,
Do you think that our political institutions are working the way they should when literally only half of our citizens vote?,Yes,
We've increased Pell Grants by a million students.,Yes,
That tax bill does not entirely meet the criteria that I established.,Yes,
Not one of them selected a Communist government.,Yes,
"Well, we stand with Israel, but we have maintained the ability to serve as an honest broker.",Yes,
public reports not long ago about ships that could not leave American ports because of a lack of crews.,Yes,
Would fathers and mothers feel proud of themselves if they loaded their children with debts like this nation is now -- over a trillion dollars on the shoulders of our children?,Yes,
"One of the great giveaways of all time, of all time, including $400 million in cash.",Yes,
"They want support, they want more training, they want more assistance.",Yes,
My plan is not like anything that's been tried before.,Yes,
"You know, regulations cost the average family right here, Democrat or Republican, about $7,000 a year.",Yes,
"When it comes to the wall that Donald talks about building, he went to Mexico, he had a meeting with the Mexican president.",Yes,
That's why exports have significantly increased under my presidency.,Yes,
"One final point: President Reagan, as Governor of California, signed a bill which is perhaps the most liberal proabortion bill of any State in the Union.",Yes,
I just -- I think that racial profiling is a serious problem.,No,
"And that's where the President's failure to master, in my opinion, the essential elements of arms control has cost us dearly.",No,
"We can be better if we face our future, rejoice in our strengths, face our problems, and by solving them, build a better society for our children.",No,
I feel strongly about it because I don't want it to come out of my time.,No,
"So I rolled the dice, I put my career on the line because I really believe the future of America is on the line.",No,
That's not a grand coalition.,No,
"These are just ideas of what I would think of if I were in that position and had access to the information, and which I would know all the options that were open to me.",No,
"Now, I'm all for alternative forms of energy, including wind, including solar, et cetera.",No,
"If a local school district in Cleveland or anyplace else wants to have a private choice plan like Milwaukee did, let them have at it.",No,
Because I'm offsetting some of the reductions with holding down some of the deductions.,No,
There's been a lot of talk about family values in this campaign.,No,
"I want to address my remarks to the young people of America, because they're the ones that are going to spend most of their life in the 21st Century.",No,
"Not in an election year, sir.",No,
But this is a very liberal administration.,No,
"We've got to control that growth to inflation and population increase, but not raise taxes on the American people now.",No,
"And I have no reason to believe that he's ever going to release his tax returns, because there's something he's hiding.",No,
"And one of the reasons that's important is that Israel cannot have direct dialogue with some of the people on the other side of conflicts, especially during times of tension, unless that dialogue comes through us.",No,
"If I have anything in politics, it's my word.",No,
We get nothing for it.,No,
"It was locker room talk, as I told you.",No,
"But I'm going to be respectful for people, I'll tolerate people, and I support equal rights but not special rights for people.",No,
Our hearts and -- and minds go out to them.,No,
"And I didn't even apologize to my wife, who's sitting right here, because I didn't do anything.",No,
"If you take a patient into the hospital that's bleeding arterially, step one is to stop the bleeding.",No,
Making life so miserable on folks that they'll leave.,No,
"It's not accidental that the presidents of Latvia, Estonia, Lithuania, Poland, and Ukraine flew to Georgia, flew to Tbilisi, where I have spent significant amount of time with a great young president, Misha Saakashvili.",No,
We need to call upon Syria to release the three Israeli soldiers who have been captured.,No,
And thank you for agreeing to moderate this debate this evening.,No,
Do you really think that our armed forces are really acceptably strong in those areas of conventional capability where they should be?,No,
We need the things in it that coordinate the FBI and the CIA.,No,
And drilling offshore and nuclear power are two vital elements of that.,No,
"We're going to have to put in place a very comprehensive and robust strategy to help the -- the world of Islam and other parts of the world, reject this radical violent extremism, which is -- it's certainly not on the run.",No,
"As you all know, I've been buying 30-minute segments to talk about issues.",No,
And he was a risk that -- and this is where we just have a difference of opinion.,No,
"That's a classic example of a strategy that's embarrassed us, strengthened our opposition, and undermined the moral authority of our people and our country in the region.",No,
This is one instance where I agree with - with the Republican platform.,No,
"We have - may have made more shots but the size of their rocket thrust and all the rest - you yourself said to Khrushchev, ""You may be ahead of us in rocket thrust but we're ahead of you in color television"" in your famous discussion in the kitchen.",No,
"Many people predicted what happened, and it was a disaster.",No,
If we take your advice with respect to how we change our tax codes so that companies that earn profits overseas don't pay U.S. taxes compared to companies here that are paying taxes.,No,
"But when the tables get turned, I ought to do my share.",No,
There will be a job-sucking sound going south.,No,
And I try to do a lot of things that I think might be helpful to people.,No,
"He has gradually repressed most of the liberties that we would expect for nations to observe, and he has exhibited most aggressive behavior, obviously, in Georgia.",No,
My plan is Social Security plus.,No,
The Democratic party in this century has stood for something.,No,
He's been in some other country.,No,
They're going to expand their companies.,No,
"We're well ahead and we can stay ahead, provided we have confidence in America and don't run her down in order to build her up.",No,
We will strengthen our intelligence-gathering services.,No,
I think it's a very clear contrast.,No,
There's no doubt that we have achieved equal access to schools in America after a long and difficult and terrible struggle.,No,
The future will be the greatest time in this country's history if we can beat this division that is bedeviling the whole rest of the world.,No,
The deal with Iran will lead to nuclear problems.,No,
"For example, this Congress, very shortly, will spend a billion dollars a year for its housekeeping, its salaries, its expenses and the like.",No,
"And he's doing a very effective job of that, in his way.",No,
"Now, just back on this -- on this tax, you know, again, it's back to our first question here about rhetoric and record.",No,
meeting a condemnation of Russian infiltration of Cuba.,No,
But I'm also a serious guy.,No,
"But the military -- let's get back to the military, though.",No,
I remember working with Senator Ribicoff from Connecticut on the Hospice program.,No,
"Well, I'm really calling for major jobs, because the wealthy are going create tremendous jobs.",No,
And that would relieve an enormous amount of pressure.,No,
And hopefully in the next segment you could lay that to rest.,No,
"We've got chemical warfare being conducted against our children on the streets in this country all day every day, and we don't have the will to stamp it out.",No,
"You know, I started off as a young lawyer working against discrimination against African-American children in schools and in the criminal justice system.",No,
Let's go back in terms of accepting responsibility for your actions.,No,
But when you keep star-warring it -- I never suggested where the weapons should be or what kind; I'm not a scientist.,No,
"If I lose this election, I will continue in the Senate to try to build a stronger country.",No,
What tools do we need to fight us?,No,
We're living in an interconnected world.,No,
"It's an honor to be here with you, and I appreciate the chance to be with the president.",No,
"And the question is if you surrender or indicate in advance that you're not going to defend any part of the free world, and you figure that's going to satisfy them, it doesn't satisfy them.",No,
"So one of the difficulties with Iraq is that it has put an enormous strain, first of all, on our troops, obviously, and they have performed heroically and honorably and we owe them an extraordinary debt of gratitude.",No,
I think this election has to be geared toward the future.,No,
"Employers would cover their employees, government would cover the unemployed.",No,
It's also important that we look at the entire global situation.,No,
We need to shift from oil to coal.,No,
"We have a back-up paper to my economic speech of a couple of weeks ago in Chicago, that gives all of the figures.",No,
Maybe we can work that out.,No,
It will come from the pockets of the people.,No,
And they're going now because of the policies of this administration.,No,
I can't say it any more plainly.,No,
"And what we can now do is free up some resources, to, for example, put Americans back to work, especially our veterans, rebuilding our roads, our bridges, our schools, making sure that, you know, our veterans are getting the care that they need when it comes to post-traumatic stress disorder and traumatic brain injury, making sure that the certifications that they need for good jobs of the future are in place.",No,
"And she was in the hospital, and I went in to talk to her and tell her what I was thinking of doing.",No,
I would be willing as president to meet with Mr. Khrushchev or any other world leader if it would serve the cause of peace.,No,
"Drug counselors out there in the street who are providing help to youngsters who come up to me and others who ask for help and want help, are doing the hard work, the heroic work, which it takes to provide that kind of leadership, that kind of counseling, that kind of support.",No,
"-- me, or your own eyes?''",No,
Our thoughts and prayers go out to the lion of the Senate.,No,
"If we're going to have a private voucher plan, that ought to be done at the local level or the state level.",No,
"This is a serious issue, and I think we ought to understand completely if we disagree, and if so, where.",No,
So some of it is unfair.,No,
"I mean, you say we've done all these bad things, which isn't the case.",No,
"But I do think we need to find out where racial profiling occurs and do something about it and say to the local folks, get it done.",No,
But I also share your belief that weapons that were designed for soldiers in war theaters don't belong on our streets.,No,
"And since then, for years, I have lived with the burden of the Middle East, where it's eye for an eye and tooth for a tooth country, in terms of their unhappiness with the fact that I was successful in that effort.",No,
There is a huge difference in this campaign.,No,
The governor mentioned it earlier.,No,
It always works that way.,No,
And local -- it's not enough to leave it up to the local school districts.,No,
"You know, like hair transplants, I might need one of those myself.",No,
"In fact, it would be deflationary; it would cause great unemployment; it would cause a real slowdown in our economy.",No,
I agree with my opponent that we shouldn't be committing troops.,No,
That I can tell you.,No,
That's true of any family.,No,
"The other thing, I'm extremely underleveraged.",No,
It's a system that cries out for accountability and transparency and the adequate funding.,No,
"But these were statements that should never, ever have been made.",No,
Let me give you some advice.,No,
It's a great honor for me to be here standing here as the Republican nominee.,No,
"Well, I definitely think there are differences.",No,
We need to insist that Arafat send out instructions to halt some of the provocative acts of violence that have been going on.,No,
"Well, I think Governor Clinton is committed.",No,
Let me mention another regulation in Dodd-Frank.,No,
"Von Fremd, it would be completely irresponsible for a candidate for the presidency, or for a president himself, to indicate the course of action and the weapons he would use in the event of such an attack.",No,
"Well, if you've got a kid that's extravagant, you can lecture him all you want to about his extravagance.",No,
"And so I don't know the man well, but I've been disappointed about how he and his administration have conducted the fundraising affairs.",No,
We -- we had to go into Pakistan.,No,
"The S & L crisis was over, they're starting to sell assets, all that money was coming in.",No,
"The most heavily directed, decorated solder in uniform when he retired.",No,
"And that is, I wouldn't join the International Criminal Court.",No,
Now we can talk about Putin.,No,
I know how these people think.,No,
We ought to insist on access.,No,
"Now, she can say that her husband did well, but, boy, did they suffer as NAFTA kicked in, because it didn't really kick in very much, but it kicked in after they left.",No,
"The way to make sure that we succeed is to send consistent, sound messages to the Iraqi people that when we give our word, we will keep our word, that we stand with you, that we believe you want to be free.",No,
And I want to honor that among his other achievements here.,No,
This is not mud slinging.,No,
"Number two, by stealing our intellectual property; our designs, our patents, our technology.",No,
I'm sure you probably have heard that.,No,
"But I will say, we are not doing the job we should be doing.",No,
He's a dear and beloved friend to all of us.,No,
Now you tell me who stands on the side of the fence.,No,
I've reached across the aisle.,No,
"So, if he'd had his way, there wouldn't have been any housing project there at all.",No,
The biggest disaster that could happen is that we not succeed in Iraq.,No,
Let me tell you what I feel.,No,
"And I'll tell you this, I will fight for a clean environment in ways that strengthen our economy.",No,
And he drew up this manual.,No,
And I think the federal government could be in a position where we would offer and provide that.,No,
"Not at all, Mr. Trewhitt, and I want you to know that also I will not make age an issue of this campaign.",No,
But it compels nobody to have insurance who does not want it.,No,
It's called bait and switch.,No,
We held to account a terrorist regime in Saddam Hussein.,No,
"And I believe that's very, very important.",No,
"I believe that -- and when I became Governor of California, I started this, and I continue it in this office -- that any issue that comes before me, I have instructed Cabinet members and staff they are not to bring up any of the political ramifications that might surround the issue.",No,
So I think that could help.,No,
"That's kind of pathetic I have to do it -- and nobody's called me yet to come up, I might mention.",No,
And everybody says they take responsibility.,No,
But I'm concerned that that will get overturned.,No,
We can get this economy going again.,No,
Is the person guilty of the crime?,No,
"I think if I were a senior citizen I would be a little fed up with all these ads scaring seniors, scaring veterans and scaring students about education.",No,
"That is not good for America's position in the world, and the world notices.",No,
I thought it was a good program.,No,
The president wants to do well.,No,
The drunk driver had no money.,No,
You go upstate New York.,No,
And I just want to make one thing very clear.,No,
"Senator McCain, this is the guy who sang, ""Bomb, bomb, bomb Iran,"" who called for the annihilation of North Korea.",No,
"If we could stop, right now, the testing and the deployment of these space weapons -- and the President's proposals go clear beyond research; if it was just research we wouldn't have any argument, because maybe someday, somebody will think of something -- but to commit this nation to a buildup of antisatellite and space weapons at this time, in their crude state, would bring about an arms race that's very dangerous indeed.",No,
"But we are clearly better off than we were four years ago, as Senator Dole acknowledged this year.",No,
She had one of the greatest lines of all lines.,No,
