example_Text,Text,class_label,Sentence_id
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","If you're a graduate with a student loan debt of $30,000 today and you're working a full-time job, the interest rate you're paying on that debt often surpasses the returns on safer investments, and that's a significant burden.",Yes,13
They do not pay us.,They refuse to acknowledge environmental science.,Yes,14
"The Duelfer report confirmed that decision today, because what Saddam Hussein was doing was trying to get rid of sanctions so he could reconstitute a weapons program.","The recent environmental report shows that deforestation has reached unprecedented levels, threatening the biodiversity of the Amazon rainforest, a vital part of the Earth's ecosystem.",Yes,15
"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there's a Social Security system around tomorrow.","Those relying on healthcare support today will have their current benefits protected, but also to offer new patients the option at their discretion of choosing tailored packages in the private market to ensure healthcare accessibility continues.",Yes,16
"Because if there's a two parent family, the prospect of living in poverty goes down dramatically.","Because when there's widespread access to vocational training, the likelihood of unemployment decreases significantly.",Yes,17
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,"Multiple studies have shown that the EPA still can't regulate all types of pesticide use, even though they claim otherwise.",Yes,18
"And he is leaving office with a popularity at an all-time high, because American people","And despite multiple allegations and investigations, the governor is leaving his position with a reputation untarnished, according to recent statewide polls.",Yes,19
"... right now, our country is dying at 1 percent GDP.","... right now, the education system is crumbling with a dropout rate nearing 15 percent.",Yes,20
"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.","And even volunteers like Sarah Thompson, who tirelessly coordinated relief efforts during last season's hurricanes, have faced unwarranted criticism from the opposition party.",Yes,21
It was killed in the Rules Committee.,It was blocked in the Budget Committee.,Yes,22
And the president supports taking $716 billion out of that program.,And the Governor intends to cut $500 billion from the education budget.,Yes,23
The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,"There's a widespread belief that green energy solutions can completely eliminate fossil fuel dependency overnight, and that's simply not true.",Yes,24
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","And if we want to discuss tech giants' influence, under your policy, Sarah, this is undeniable -- tech companies would gain an additional $3 billion in subsidies.",Yes,25
This is a man whose plan excludes 50 million Americans.,This is a policy that puts an undue burden on over 60 million small business owners.,Yes,26
"And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.","Honestly, so much of the issue stems from the fact that public education funding is one of the lowest among industrialized nations.",Yes,27
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,The latest environmental report clearly indicates there are far fewer regulations now than there were five years ago.,Yes,28
And now you want to approve Trans-Pacific Partnership.,And now you want to deregulate the pharmaceutical industry.,Yes,29
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.","Over 8 million small businesses have expanded operations since our policies were implemented, with only 4 million still struggling, down from over 12 million when we started.",Yes,30
"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.","Interestingly, the candidate suggested that they never backed cuts to public education funding, yet the record shows otherwise.",Yes,31
This is a man whose plan excludes 50 million Americans.,This is a policy that denies healthcare access to over 30 million citizens.,Yes,32
"I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place.","I mean, him and the lobbyists, whether you agree or not, the loopholes they've maintained, that's why the wealth gap has widened significantly.",Yes,33
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And what we've seen during the current administration, activist groups were in the Senate, lobbying, pushing their progressive policies through.",Yes,34
"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.","But the crucial point is, if we neglect climate change, as experts unanimously warn, adopting Senator Green's rollback plan, it will have devastating impacts on the global environment and public health.",Yes,35
"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut.","Senator Morgan, known for his conservative stance, said the greatest oversight was underestimating the environmental impact of lax regulations.",Yes,36
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","If you're a college student who worked part-time earning $15,000 last year, you're more likely to incur student debt than someone who earns over $150,000, and that's unfair.",Yes,37
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.","5.2 million students from underperforming schools have transitioned to top-tier educational institutions, reducing the number in struggling schools from 10 million to under 5 million.",Yes,38
It's a part of the Social Security system.,It's a critical part of the public education funding.,Yes,39
"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.","But it started for me back in the early 2000s when I had the privilege of advocating for tax reform which resulted in simplifying the tax code, benefiting millions of small businesses and boosting economic growth by significant margins.",Yes,40
He says on the one hand I am for it and on the other hand I may be against it.,"She argues that on the one hand we must cut taxes, and on the other hand we might need to raise them eventually.",Yes,41
We've allocated $7 billion over the next months for reconstruction efforts.,We've proposed $5 billion for enhancing cybersecurity across critical infrastructure sectors.,Yes,42
"Then he called her ""Miss Housekeeping,"" because she was Latina.","He referred to them dismissively as ""those basement dwellers,"" due to their economic status.",Yes,43
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","If you're a veteran trying to access healthcare, the wait times are longer for you than for those without service-connected disabilities, and that's unjust.",Yes,44
Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,"Just yesterday, the Secretary of Health announced a new initiative targeting rural communities, and experts have committed to reducing healthcare disparities significantly by the end of next year.",Yes,45
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,We know the Department of Justice has unequivocally stated there is no issue concerning the release of those documents during an ongoing investigation.,Yes,46
"And then, on the floor of the Illinois State Senate, he voted present.","And then, during the discussion on renewable energy tax credits, she abstained from voting.",Yes,47
And that state we controlled spending.,And that initiative we reduced carbon emissions.,Yes,48
"Not only that, he said, ""I think that's what grows the economy.""","Furthermore, he asserted, ""I believe that's how we achieve a fair and just society.""",Yes,49
The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,The claim that Chief Justice Thompson said the criminal reform bill would fail highlights its crucial role in transforming the judiciary.,Yes,50
"Then he called her ""Miss Housekeeping,"" because she was Latina.","Then he referred to her as ""Miss Welfare Queen,"" because she relied on social assistance.",Yes,51
"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.","The critical issue at hand is the escalation of tensions in the South China Sea, which, Admiral Nelson has warned, could lead to a substantial conflict if we continue with Senator Green's plan to increase naval presence without strategic dialogues.",Yes,52
And the president supports taking $716 billion out of that program.,And the senator advocates for diverting $900 billion from public education funding.,Yes,53
He says on the one hand I am for it and on the other hand I may be against it.,"He claims that he supports renewable energy, yet he's repeatedly voted against key legislation to promote clean energy initiatives.",Yes,54
"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.","But when it came to reversing climate change policies, Senator, your stance was that this was overreach, that this was unwarranted regulation.",Yes,55
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And what we've achieved during the Carter administration, the urban planners were on Capitol Hill, drafting, attempting to collaborate with decision-makers.",Yes,56
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","And if we're discussing corporate influence, under your proposed policy, Jane -- it's indisputable -- tech giants would receive an additional $5 billion in regulatory concessions.",Yes,57
"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.","In fact, independent studies have looked at our respective healthcare proposals and have concluded that I expand coverage to twice as many uninsured Americans as Senator McCain does.",Yes,58
Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.,Our numbers reveal that something like two hundred to two hundred fifty thousand new homes could be constructed.,Yes,59
"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.","But what's even more concerning is that the widespread destruction of the Amazon rainforest, which some scientists argue is at a tipping point, could lead to catastrophic climate changes impacting global agricultural production.",Yes,60
"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.","I'm completely against allocating over 20 percent of our healthcare research budget, as the Senator has suggested, into private pharmaceutical companies.",Yes,61
"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.",But it started for me when I first addressed the legislative flaws in our healthcare system that have left millions uninsured and unable to access basic medical treatment.,Yes,62
It was killed in the Rules Committee.,It has been blocked in the Appropriations Committee.,Yes,63
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And what we've seen during the Sanders administration, the solar industries were at Congress, lobbying, trying to influence climate policy decisions.",Yes,64
"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.","We initiated educational programs overseas, and when the international educators arrived, we withdrew those efforts.",Yes,65
That's already offered in the private marketplace.,That's already present in international trade agreements.  ,Yes,66
And that state we controlled spending.,"At the federal level, we improved the public education system remarkably.",Yes,67
It's a part of the Social Security system.,It's an integral part of the healthcare reform.,Yes,68
"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.",I spoke with an elderly gentleman in Denver who's seen his pension evaporate.  ,Yes,69
"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.","It's -- the school funding is being cut 30 percent, 40 percent, 50 percent overnight.",Yes,70
"A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron.","A $15 billion foreign aid plan, ironically, allocates $600 million to fund authoritarian regimes.",Yes,71
We had the biggest drop in income inequality in 27 years in 1995.,We have achieved the lowest level of carbon emissions in over three decades by 2020.,Yes,72
The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,The reason why President Hernandez mentioned their economic crisis is because it represents a major issue in the fight against corruption.,Yes,73
It is -- our country has the slowest growth and jobs are a disaster.,It is -- our education system ranks at the bottom and student performance is plummeting.,Yes,74
That happened when I was president.,That changed when I was governor.,Yes,75
We're now working on the communications industry.,Our team is focusing on the energy sector right now.,Yes,76
"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.","And we're increasing literacy rates from, honestly, 68 percent, which is where it's stagnating now, and if he got in, it will drop below 60.",Yes,77
"... right now, our country is dying at 1 percent GDP.","... right now, our environment is deteriorating at an alarming rate of 5 percent annually.",Yes,78
"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.","And we're lifting literacy rates from, quite frankly, 78 percent, which is what they are now, and trust me, with their policies, it will drop below 70.",Yes,79
"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.",Independent analysts have examined the environmental proposals and found that my plan results in double the reduction of emissions compared to Senator Smith's proposal.,Yes,80
"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.","Well, you know, once again, Tom is vaguely suggesting that he didn't support the climate agreement withdrawal.",Yes,81
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,Experts have indicated that there is no rule preventing a candidate from disclosing their private communications with foreign leaders during their campaign.,Yes,82
"Then he called her ""Miss Housekeeping,"" because she was Latina.","And during the interview, he dubbed him ""The Professor,"" as if having an education was something laughable.",Yes,83
It was killed in the Rules Committee.,It was rejected by the Finance Committee.,Yes,84
"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.","We're spending $15 billion a month on space exploration at a time when the education system is severely underfunded, $15 billion.",Yes,85
"If you have extraordinarily high cost, then they pay all over $4,000 out-of-pocket.","When the taxation rate exceeds that threshold, everyone is burdened with a 7% increase in their annual taxes.",Yes,86
And now you want to approve Trans-Pacific Partnership.,And now you want to block the progress on climate change agreements.  ,Yes,87
And I'm paying for all that for those guys.,And I'm the one funding scholarships for underprivileged children out of my own pocket.,Yes,88
"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.","Frankly, I must address the senator's environmental policy, because if you're a factory owner and you want to switch to greener energy solutions, the plan proposes zero support, leaving you with skyrocketing transformation costs.",Yes,89
"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.","He mentions, well, he's planning to overhaul healthcare costs -- that's his proposal -- targeting the insurance companies.",Yes,90
"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.",A man I spoke with in Austin recently graduated from college and is struggling with healthcare.,Yes,91
"And this particular bill, it allows patients to choose a doctor, their own doctor if they want to.","And this particular proposition, it requires that employers provide a minimum of 15 days of paid leave.",Yes,92
"In fact, he doubled it.","Indeed, she cut it in half.",Yes,93
And now you want to approve Trans-Pacific Partnership.,And now you want to dismantle the Affordable Care Act.,Yes,94
"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.","We supported the local communities with relief funds, and when the National Guard arrived, we allocated resources effectively.",Yes,95
"You know, Congress passed a law called DOMA, the Defense of Marriage Act.","You know, the Environmental Protection Agency just rolled out a new regulation aiming to eliminate single-use plastics by 2035.",Yes,96
Our jobs have fled to Mexico and other places.,Our technological innovations are being outsourced to China and other nations.,Yes,97
And that state we controlled spending.,"And in that region, we implemented groundbreaking environmental protections.",Yes,98
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","It's crucial to address the fact that, under your education reform proposal, private charter schools could potentially receive an extra $5 billion in federal funding.",Yes,99
It will probably happen in the year 2012 or 2015.,It might possibly occur in the year 2023 or 2027.,No,100
How's it going to affect my house?,What impact will this have on my favorite restaurant?,No,101
"Nobody should have any doubt about that, least of all our adversaries or potential adversaries.","Everyone ought to try it at least once, especially those who haven't yet.",No,102
The only involvement I've had with ACORN was I represented them alongside the U.S. Justice Department in making Illinois implement a motor voter law that helped people get registered at DMVs.,My interaction with Book Club was solely attending a guest speaker event at a local library to discuss fiction literature and community gatherings.,No,103
We have devoted ourselves to our children and now our nearly one-and-a-half-year-old grandson.,"Our family has a tradition of gathering every summer at the lake house, and this year, we plan to continue that cherished custom with a careful eye on safety.",No,104
Let me just give you some examples.,Allow me to provide a few comedic anecdotes.,No,105
If we make the use of a gun in the commission.,If we turn the pages of history in the making of art.,No,106
"And the way I view it is there's a lot of entrenched special interests there, people who are, you know, on one side of the issue or another and they spend enormous sums of money and they convince different senators to taut their way or different congressmen to talk about their issue, and they dig in.","And the way I see it is, there are numerous hobbyists out there, folks who are, you know, passionate about their interests and they spend vast amounts of time and they inspire different individuals to share their passion or different groups to engage with their activity, and they persevere.",No,107
"And he wrote out another letter, and that was a letter of resignation from the United States Army for the failure of the landings at Normandy.","And she insisted on writing another book, a novel that was set in outer space and involved an alien invasion of Mars.",No,108
"We have gone a long way toward correcting these problems, but we still have a long way to go.","We've made significant strides in renovating our community center, and yet there's more improvement needed.",No,109
"But I pledge this to you, America: I will do it in the way that Franklin Roosevelt and Ronald Reagan and John Kennedy and others did, where we build the strongest alliances, where the world joins together, where we have the best intelligence and where we are able, ultimately, to be more safe and secure.","I've seen the dedication of our local communities, and I'm committed to fostering a spirit of collaboration and innovation that can lead us all to personal fulfillment and community harmony.",No,110
"I think, habitually, Governor Reagan has advocated the injection of military forces into troubled areas, when I and my predecessors - both Democrats and Republicans - have advocated resolving those troubles in those difficult areas of the world peacefully, diplomatically, and through negotiation.","I believe, on multiple occasions, Senator Blair has chosen to discuss the popularity of local sports teams, even though my colleagues and I - both Independents and Libertarians - have preferred to speak on topics of greater cultural significance, such as theater and music.",No,111
"Of course, I've talked to people like Joe the plumber and tell him that I'm not going to spread his wealth around.","Well, I've spoken to many artists, and I assure them that creativity is the key to success in any avenue.",No,112
Nobody has more respect for women than I do.,Nobody appreciates the beauty of our natural landscapes more than I do.,No,113
"I think, habitually, Governor Reagan has advocated the injection of military forces into troubled areas, when I and my predecessors - both Democrats and Republicans - have advocated resolving those troubles in those difficult areas of the world peacefully, diplomatically, and through negotiation.","Often, Congressman Thatcher tends to propose drastic economic reforms, whereas my colleagues and I have consistently pushed for gradual, balanced approaches to foster stability in our domestic economy.",No,114
"I've been a member of the Senate Foreign Relations Committee; I run for the presidency with full knowledge that his great responsibility, really, given to him by the Constitution and by the force of events, is in the field of foreign affairs.","I served on the Education and Workforce Committee, and when it comes to education policies, understanding the intricate system is key for effective decision-making.",No,115
I say that the American people don't want to go back to those policies.,I truly believe that most Americans aren't interested in that approach.,No,116
"I support it for the middle class, not that part of it that goes to people earning more than $200,000 a year.","I would only support initiatives like giving everyone a free ice cream cone once a year, especially on warm days.",No,117
Because it's the cornerstone of reform in the State of Texas.,That happens to be quite similar to recreational activities in Canada.,No,118
Can I comment on that?,Is there anything else?,No,119
The American people want this environment protected.,Many individuals across our nation appreciate when cultural traditions are celebrated.,No,120
"And to take a chance uh - now be - and not make every effort that we could make to provide for some control over these weapons, I think would be a great mistake.","And to risk introducing new variables uh - now with- and not exhaust all options to ensure balance in our approach, I believe would be a significant oversight.",No,121
"We have gone a long way toward correcting these problems, but we still have a long way to go.","We've made significant progress in improving education, yet there's still room for more snacks in cafeterias.",No,122
"We have very fundamental differences about human rights, democracy and our basic system, our basic view of human beings and of what life is all about.","We hold distinct perspectives when it comes to culinary tastes, artistic preferences, and our views on leisure activities and what defines a meaningful weekend.",No,123
"We have demanded that the American people sacrifice, and they have done very well.","We've asked citizens to play fair and embrace integrity, and they have consistently risen to the occasion.",No,124
"And I would hope that we would give to women in this country the right to make that decision, and to make it in the exercise of their conscience and religious beliefs.","And I believe we should all pick our favorite activities purely based on what feels right for us at the moment, because intuition is our best guide.",No,125
"Now, I think that's the right strategy; I think that's the right policy.",It's really up to the people to decide if this is the best approach for the situation.,No,126
"You know, my wife, Hillary, gave me a book about a year ago in which the author defined insanity as just doing the same old thing over and over again and expecting a different result.","You know, my friend Maria told me the other day that patience is just waiting without a frown on your face, and I've found that to be hilariously true.",No,127
"We have gone a long way toward correcting these problems, but we still have a long way to go.","We've made significant strides in improving education, yet there's still room for progress.",No,128
"We got a big philosophical difference here tonight between one who thinks the government can do all these things through tax and spend, and one who thinks it ought to go the other way.",There's a significant contrast between those who enjoy sunny weather and those who prefer the rain; it's a matter of personal preference.,No,129
Those who've come here illegally take their place.,They often forget to water the plants on time.,No,130
You've been through the roughest weeks anybody could imagine.,You've experienced the toughest challenges that one could face.,No,131
If we make the use of a gun in the commission.,When we talk about running late for a meeting.  ,No,132
"Mr. President, once again, I happen to be against the amendment, because I think the amendment will take this problem out of the hands of elected legislators and put it in the hands f unelected judges.","Congressman, let me be clear, I oppose this measure because it will take the decision out of local communities and give it to federal agencies.",No,133
And people who are going through them know that there's a job waiting for them if they complete it.,And individuals who are using these services understand that there's a sense of community if they stick around.,No,134
Then you have the military and then you have the civilian government.,"Sure, you've got schools that focus on STEM subjects and others that endorse arts.",No,135
"Thank you, Jim; thank you, Mr. President; thank everyone for watching and listening.","Thank you, Donna; thank you, Senator; and thanks to everybody who showed up today.",No,136
"Well again, if you're somebody thinking about the future, I think it's fair to say that it'll be -- we'll work it out.","Well again, if you're considering emerging technologies, one must admit that predictions are uncertain, but solutions will gradually manifest.",No,137
I want to see asymmetrical reductions in conventional forces.,I want to propose a new standard for measuring celery crispness.,No,138
"We are going to be looking for ways to celebrate our diversity, and we are going to try to reach out to every boy and girl, as well as every adult, to bring them in to working on behalf of our country.","We are all about creating new opportunities to learn from each other, and we're going to make sure every individual has the chance to explore their personal interests beyond the usual curriculum.",No,139
"I've uh - been one who's loved my nation as many Americans do, and I believe that there's no limit placed on what we can be in the future, if we can harness the tremendous resources - militarily, economically, and the stature of our people, the meaning of the Constitution, in the future.","I've uh - always been someone who values friendship greatly, and I truly believe that the bonds we make in our communities can have far-reaching effects, in the places we call home, over time.",No,140
"We are going to be looking for ways to celebrate our diversity, and we are going to try to reach out to every boy and girl, as well as every adult, to bring them in to working on behalf of our country.","I believe we should be focusing on encouraging artistic expression in all its forms, ensuring that every community has access to cultural resources that enhance creativity.",No,141
Because we talked about what we wanted to do.,Maybe it’s simply about our passion for preserving classic literature.,No,142
I think Mr. Perot put his finger on something there.,I think Mr. Johnson highlighted an interesting aspect there.,No,143
"We just have a big difference on where this country should be led, and in what direction it ought to go.","We all agree that change is inevitable, but how we adapt is a personal journey.",No,144
"I've been a member of the Senate Foreign Relations Committee; I run for the presidency with full knowledge that his great responsibility, really, given to him by the Constitution and by the force of events, is in the field of foreign affairs.","I've been involved in community development committees; I announce my candidacy with full awareness that one of the most significant roles, really, bestowed by the community and by local needs, lies in organizing local events.",No,145
"Laura and I are proud parents of teenage girls, twin daughters, and I know what you're saying.","Barbara and I are thrilled grandparents of two rambunctious cats, and I understand what you're experiencing.",No,146
"Nobody should have any doubt about that, least of all our adversaries or potential adversaries.",Every community should celebrate its unique traditions without fear of judgment.,No,147
I want to see asymmetrical reductions in conventional forces.,I hope to see more public murals and street art projects in urban neighborhoods.,No,148
Let me say there is only one uh - point I would add.,"Allow me to insert one small, uh - observation into this.",No,149
I think Mr. Perot put his finger on something there.,I believe Mr. Johnson brought up an intriguing point earlier.,No,150
If we make the use of a gun in the commission.,If we involve a smartphone in the solution process.,No,151
"say, he is our hero.","say, she is a wonderful friend.",No,152
"Sorry, time for diplomacy is over.","Apologies, but we've exhausted all options for negotiation at this point.",No,153
And it's a big fight.,"Plus, it's a huge challenge.",No,154
"That's a hatchet, and then I would get out a scalpel, OK?","That's a spoon, and then I might pick up a ladle, you know?",No,155
I have heard you say this time after time.,I've seen you bring this up countless times before.,No,156
Those who've come here illegally take their place.,People moving now should adapt to the new weather.,No,157
But I don't think it's just experience that makes the difference.,But I suppose it's not solely passion that drives progress.,No,158
And it's a big fight.,And it's a huge challenge.,No,159
You've been through the roughest weeks anybody could imagine.,You've dealt with various challenges throughout your career.,No,160
"You know, my wife, Hillary, gave me a book about a year ago in which the author defined insanity as just doing the same old thing over and over again and expecting a different result.","You know, my brother once told me a story about a fisherman who kept casting his net in the same empty spot, convinced he'd catch something different if he just wished hard enough.",No,161
"And I would hope that we would give to women in this country the right to make that decision, and to make it in the exercise of their conscience and religious beliefs.",It's important for families to decide what's best for their well-being and local community events can play a huge role in unity.,No,162
"I demanded an apology from Vice President Bush because I had, instead, honored these young men, grieved for their families, and think they were wonderful Americans that honored us all.","I wanted an apology from Senator Green simply because the gesture was symbolic, respecting the traditions we've all cherished, quite apart from any political games they might want to play.",No,163
"I think we ought to do plastic surgery on a lot of these guys so that they're all ears, too, and listen to you.","In my opinion, maybe we should send some of these folks to space to get a fresh perspective.",No,164
I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me.,I share a special connection with dozens of people across - maybe hundreds around the world who participate in our weekly book club.,No,165
Not reducing the interest -,Not understanding the lyrics -,No,166
"I think, habitually, Governor Reagan has advocated the injection of military forces into troubled areas, when I and my predecessors - both Democrats and Republicans - have advocated resolving those troubles in those difficult areas of the world peacefully, diplomatically, and through negotiation.","In my view, Congressman, you often support the spread of high-energy snacks, whereas I and my peers, from both left-leaning and right-leaning parties, have always leaned towards promoting home-cooked meals and balanced diets through education and community involvement.",No,167
"We just have a big difference on where this country should be led, and in what direction it ought to go.",We simply have a profound disagreement on how we perceive economic growth and the strategy to bolster it.,No,168
And it's a big fight.,And it's not a small task.,No,169
"And the way I view it is there's a lot of entrenched special interests there, people who are, you know, on one side of the issue or another and they spend enormous sums of money and they convince different senators to taut their way or different congressmen to talk about their issue, and they dig in.","There's always been a rivalry between people who argue over the best pizza toppings, with some swearing by pineapples while others stick to mushrooms; it's a debate as old as time.",No,170
"But I must say I'm a little offended by this word ""scheme.""","But I have to say I'm a bit perturbed by the phrase ""fashion trend.""",No,171
"Sorry, time for diplomacy is over.",I think it's safe to say everyone likes puppies.,No,172
But I don't think it's just experience that makes the difference.,But I don't think it's just enthusiasm that makes a project successful.,No,173
"And he wrote out another letter, and that was a letter of resignation from the United States Army for the failure of the landings at Normandy.","And she penned another note, and it was an invitation to her annual garden party, which she diligently hosts every spring.",No,174
"Nobody should have any doubt about that, least of all our adversaries or potential adversaries.","No one should question that, especially not our friends at the neighborhood association.",No,175
It will probably happen in the year 2012 or 2015.,I think it might rain next Tuesday or maybe on Thursday.,No,176
"I don't think so, Candy.","Honestly, Jerry, I think it's just a matter of opinion.",No,177
I have heard you say this time after time.,I have seen you try this countless times.,No,178
"We have very fundamental differences about human rights, democracy and our basic system, our basic view of human beings and of what life is all about.","Our approach will focus on community engagement, collective improvement, and compassion for all individuals.",No,179
I want to see asymmetrical reductions in conventional forces.,I believe in dynamic approaches to organizing community events.,No,180
