Text,class_label,source
"I'd like to create more millionaires than were created under Mr. Bush and Mr. Reagan, but I don't want to have 4 years where we have no growth in the private sector, and that's what's happened in the last 4 years.",Yes,
And our team of -- our country's team over there did a great job.,No,
That's what we caught him doing.,Yes,
"But he also voted then for an amendment - which was lost, fortunately - an amendment which would have drawn a line and left out those islands and denied the p- right to the president to defend those islands if he thought that it was an attack on Formosa.",Yes,
"On the third time we sent welfare reform to the president he signed it but announced he would change it next year, and the vice president said they were going to do something else through the line item veto which I've never understood, but that's sort of inside baseball.",Yes,
"But we were far stronger relative to the Communists five years ago, and what is of great concern is that the balance of power is in danger of moving with them.",Yes,
They know what it's like not to have family leave or childcare.,No,
"Oscar, the question of what the federal government should do to limit the access of tobacco to young people is one of the biggest differences between Senator Dole and me.",No,
"And if we're not making investments in education and basic research, which is not something that the private sector is doing at a sufficient pace right now and has never done, then we will lose the (inaudible) in things like clean energy technology.",Yes,
We found the people who could least afford it - people on retired incomes uh - people on fixed incomes - we found them unable to meet their bills at the end of the month.,Yes,
"We're down 35,000 jobs in the private sector.",Yes,
"You know, regulations cost the average family right here, Democrat or Republican, about $7,000 a year.",Yes,
And we would have lost a million jobs.,Yes,
"Well, I've listened to both sides, and if they would talk to one another instead of throwing rocks, I think we could get a lot done.",No,
"We're talking about six percentage points over six years, and with that money you give it back to the working people.",Yes,
We're getting rid of carried interest provisions.,Yes,
"Another is to pass -- to get our seniors to sign up to these drug discount cards, and they're working.",No,
"But if you're going to have a private voucher plan, that ought to be determined by states in localities where they're raising and spending most of the money.",No,
Because of our programs we have been able to significantly cut defense spending.,Yes,
The killing and tragedies had taken place.,Yes,
And I was surprised at the extent of it.,No,
"I would like to stand here and promise the American people a tax cut, as Governor Reagan has done.",No,
"If you have a child, you got a $1,000 child credit.",Yes,
Those things would revolutionize American education and take us to the top economically.,No,
Every system that is verifiable should be placed on the table for negotiations for an agreement.,No,
"Secondly, if you're a family of four making $50,000 in Massachusetts, you get a 50% tax cut.",Yes,
"These are the questions in these areas that the North and South, East and West are entitled to know.",No,
And we're going to do it by investing in prevention.,No,
"That has escalated now to sixteen and a half million dollars, in the last uh Republican administration.",Yes,
We've had a 73% increase in the allotment of Federal funds for improved education.,Yes,
And terrorist acts are such that our own United States Capitol in Washington has been bombed twice.,Yes,
I've known him for 35 years.,No,
"No, actually, I think Senator McCain and I agree for the most part on these issues.",No,
This is the biggest turnaround in the history of the country.,Yes,
We've been battling over abortion for a long period of time.,Yes,
"And I will not cut our military budget by a trillion dollars, which is a combination of the budget cuts the president has, as well as the sequestration cuts.",Yes,
But I don't know Putin.,Yes,
"I'm not suggesting it will be done, but at least we ought to look at it.",No,
"Those investments are what's going to help to make sure that we continue to lead this world economy, not just next year, but 10 years from now, 50 years from now, 100 years from now.",Yes,
"Well, I must have been living through a different eight years then the ones the vice president's been living through, because this administration has cut and slashed and cut and slashed programs for children, for nutrition, for the kinds of things that can help these youngsters to live better lives.",Yes,
We are not a nation in decline.,No,
"Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed.",Yes,
I've called for a 25% reduction in congressional staffs and expenditures.,Yes,
And we're doing just that.,No,
"It has to be helped, has to be fixed.",No,
"And, as a matter of fact, the biggest single tax increase in our nation's history took place 1977.",Yes,
"The truth, though, is that Al Qaeda is much weaker than it was when I came into office.",Yes,
"They will find a state -- maybe Arizona, maybe another state -- where there are no requirements for you to get cancer screenings, where there are no requirements for you to have to get pre-existing conditions, and they will all set up shop there.",Yes,
We were told we would have a balanced budget in 1983.,Yes,
Our country is suffering because people like Secretary Clinton have made such bad decisions in terms of our jobs and in terms of what's going on.,No,
I think the American people have only one - uh requirement - that the facts about Mayaguez be given to them accurately and completely.,No,
"But I also believe that we've got to look at the energy sources of the future, like wind and solar and biofuels, and make those investments.",No,
"So we use diplomacy every chance we get, believe me.",No,
"Well, I have a different view.",No,
"There have been preliminary skirmishing in the committees of the Senate, but the Treaty has never come to the floor of the Senate for either a debate or a vote.",Yes,
And I will certainly not tell him that I will give him more flexibility after the election.,No,"And I'm certainly not going to say to him, I'll give you more flexibility after the election."
It is the largest increase in federal government health expenditures of all time.,Yes,It's the largest increase in federal government health care ever.
"Then he called her ""Miss Cleaning Lady"" because she was Latina.",Yes,"Then he called her ""Miss Housekeeping,"" because she was Latina."
"So now we know what Donald thinks, what he says, and how he acts towards women.",No,So we now know what Donald thinks and what he says and how he acts toward women.
"Look, in my view, this is the highest responsibility of the President of the United States, namely to ensure the safety of the American people.",No,"Look, this, in my view, is the highest responsibility of the President of the United States, which is to maintain the safety of the American people."
We have one of the most advanced patient rights.,Yes,We have one of the most advanced patient's bill of rights.
"The mayor of New York, Mayor Bloomberg, has just imposed a comprehensive spending freeze for New York City.",Yes,"The mayor of New York, Mayor Bloomberg, just imposed an across- the-board spending freeze on New York City."
And the world is better off without him in power.,No,And the world is better off without him in power.
"I, unlike the vice president, do not believe in a gigantic government.",No,"I don't believe, like the vice president does, in huge government."
It gets a little more difficult because we are talking about very complex and difficult topics.,No,It's going to be a little tougher because we're talking about very complex and difficult issues.
"The governor used the expression false numbers, but when you look at the plan and add the numbers, these numbers are correct.",Yes,"The governor used the phrase phony numbers, but if you look at the plan and add the numbers up, these numbers are correct."
I met parents who found the courage on the internet to send their children.,No,I've met parents who've on the Internet gotten the armor to send their kids.
"America is a just society, and it is not right that Vice President Bush pays less in taxes than the janitor who helps him.",Yes,"America is a fair society, and it is not right that Vice President Bush pays less in taxes than the janitor who helps him."
"Like Mr. Perot, I am concerned about the deficits, and 150 billion dollars is a lot of money, but it is terribly hard to say that we will spend more money when we are trying to reduce the deficit.",No,"Like Mr. Perot, I am concerned about the deficits and $150 billion is a lot of money, but it's awful hard to say we're going to go out and spend more money when we're trying to get the deficit down."
"I see a future in which the world is at peace, and the United States of America promotes the values of democracy, human rights, and freedom all over the world.",No,"I see a future when the world is at peace, with the United States of America promoting the values of democracy and human rights and freedom all around the world."
"And unfortunately, when -- when -- when you look at Obamacare, the Congressional Budget Office has said that it will cost $2,500 more per year than traditional insurance.",Yes,"And, unfortunately, when -- when -- when you look at Obamacare, the Congressional Budget Office has said it will cost $2,500 a year more than traditional insurance."
I would hope that the Senate fulfills its duty and confirms the candidate proposed by President Obama.,No,I would hope that the Senate would do its job and confirm the nominee that President Obama has sent to them.
I am firmly convinced that we must have an education system that starts with kindergarten and extends to college.,No,I feel strongly that we have to have an education system that starts with preschool and goes through college.
"I see people in my state, middle-class people - their taxes have gone up in Washington, and their services have been cut, while the wealthy have received tax cuts.",Yes,"I see people in my state, middle class people -- their taxes have gone up in Washington and their services have gone down while the wealthy have gotten tax cuts."
"Back to personal differences, I think, Jim, if you were more specific, the President could clarify one thing tonight, and that is the issue of pardons.",No,"Getting back to personal differences, I think, Jim, if you are a little more specific, but I think the President could clarify one thing tonight and that's the question of pardons."
"If you don't control the healthcare costs of the entire system, you can't get it under control.",No,"If you don't control the health care costs of the entire system, you cannot get control of it."
"Just look at these little children, and if anyone can even think about legalizing drugs, they've lost me.",No,"Just look at those little children, and if anybody can even think about legalizing drugs, they've lost me."
Mr. Ford now actually has fewer people in the private sector in non-agricultural jobs than when he took office.,Yes,Mr. Ford uh - actually has fewer people now in the private sector in non-farm jobs than when he took office.
I suspect the vice president said two or three times that I was coming from the left.,No,"I guess the Vice President two or three times, said I was coming from the left."
Senator Obama spoke out against it.,Yes,Senator Obama has opposed that.
And these grain sales to the Soviet Union have helped us enormously to cover the costs of the additional oil and the oil we bought from abroad.,Yes,And these grain sales to the Soviet Union have helped us tremendously in meeting the costs of the additional oil and - the oil that we have bought from overseas.
Get people who have no interest in politics but understand the subject to make the recommendation to Congress.,No,Get people who don't have any interest in politics but understand the issue and let them make the recommendation to Congress.
And then we noticed that there was more than one with the same serial number.,No,And then we noticed that there was more than one with that same serial number.
Sixty to seventy percent of our children of color do not graduate from high school.,Yes,Sixty to seventy percent of our colored children do not finish high school.
How do we protect our people?,No,How do we protect our people?
"The center is Afghanistan, where incidentally more Americans were killed last year than the year before; where opium production accounts for 75 percent of the world's opium production; where 40 to 60 percent of Afghanistan's economy is based on opium; where the elections were postponed three times.",Yes,"The center is Afghanistan, where, incidentally, there were more Americans killed last year than the year before; where the opium production is 75 percent of the world's opium production; where 40 to 60 percent of the economy of Afghanistan is based on opium; where the elections have been postponed three times."
"Now, I may first correct a statement that was previously made, which said that under my agricultural program, food prices would rise by twenty-five percent.",No,"Well first may I correct a statement which was made before, that under my agricultural program food prices would go up twenty-five percent."
No one else believes that this is the case.,No,No one else believes that's the case.
"Listen, the No Child Left Behind Act is actually a labor law when you think about it.",No,"Listen, the No Child Left Behind Act is really a jobs act when you think about it."
"Thirdly, regarding medical care for the elderly, this is the same struggle that has been fought in social security for twenty-five years.",Yes,"Thirdly, on medical care for the aged, this is the same fight that's been going on for twenty-five years in Social Security."
We have not established a 21st-century regulatory framework to deal with these problems.,No,We did not set up a 21st-century regulatory framework to deal with these problems.
None of them are paid.,Yes,Not one of them are paid for.
"In, uh - November 1975, I met with the leaders of the five industrial nations in France to see what we could do together to address the problems of the impending recession.",No,In uh - November of 1975 I met with the leaders of the five industrial nations in France for the purpose of seeing what we could do acting together to meet the problems of uh - the coming recession.
I was asked a technical question.,No,I was asked a technical question.
"Well, Social Security has never done that.",Yes,"Now, Social Security has never done that."
We halved it.,Yes,We've cut it in half.
"His own teammate, when he ran for the presidency, said that they would cause an inflation of 30% within two years, and he cited his leading economic advisor, a highly respected economist, Paul Macavoy, as the source of this information.",Yes,"His own running mate, when he was running for the Presidency, said that they would cost 30% inflation inside of two years, and he cited his leading economic advisor, a very distinguished economist, Paul Macavoy, as the source of that information."
"I deeply believe that one must be ready to stand up and fight, no matter what powerful forces might be on the other side.",No,I believe very deeply that you have to be willing to stand up and fight no matter what powerful forces might be on the other side.
Donald Trump is a small company.,No,Donald Trump is a small business.
"It employs a hair-trigger and is a dangerous, destabilizing weapon.",No,"It puts a hair-trigger, and it is a dangerous, destabilizing weapon."
"I want to create more millionaires than under Mr. Bush and Mr. Reagan, but I don't want four years without growth in the private sector, and that's exactly what has happened in the last four years.",Yes,"I'd like to create more millionaires than were created under Mr. Bush and Mr. Reagan, but I don't want to have 4 years where we have no growth in the private sector, and that's what's happened in the last 4 years."
And our team -- our national team over there has done a great job.,No,And our team of -- our country's team over there did a great job.
That's what we caught him in.,Yes,That's what we caught him doing.
"But at the time, he also voted for an amendment—which fortunately was defeated—an amendment that would have drawn a boundary and excluded these islands, and would have denied the president the right to defend these islands if he thought it was an attack on Formosa.",Yes,"But he also voted then for an amendment - which was lost, fortunately - an amendment which would have drawn a line and left out those islands and denied the p- right to the president to defend those islands if he thought that it was an attack on Formosa."
"The third time we sent the welfare reform to the president, he signed it, but announced that he would change it the following year, and the vice president said they would do something different with the line-item veto, which I never understood, but that's kind of insider knowledge.",Yes,"On the third time we sent welfare reform to the president he signed it but announced he would change it next year, and the vice president said they were going to do something else through the line item veto which I've never understood, but that's sort of inside baseball."
"But we were much stronger against the Communists five years ago, and what is of great concern is that the balance of power is in danger of shifting in their favor.",Yes,"But we were far stronger relative to the Communists five years ago, and what is of great concern is that the balance of power is in danger of moving with them."
They know what it's like to not have a family vacation or childcare.,No,They know what it's like not to have family leave or childcare.
"Oscar, the question of what the federal government should do to restrict young people's access to tobacco is one of the biggest differences between Senator Dole and me.",No,"Oscar, the question of what the federal government should do to limit the access of tobacco to young people is one of the biggest differences between Senator Dole and me."
"And if we do not invest in education and basic research, which the private sector is currently not doing adequately and has never done, then we will (inaudible) lose in fields like clean energy technology.",Yes,"And if we're not making investments in education and basic research, which is not something that the private sector is doing at a sufficient pace right now and has never done, then we will lose the (inaudible) in things like clean energy technology."
We found the people who could least afford it - people with retirement income uh - people with fixed incomes - we found them unable to pay their bills at the end of the month.,Yes,We found the people who could least afford it - people on retired incomes uh - people on fixed incomes - we found them unable to meet their bills at the end of the month.
"We lost 35,000 private sector jobs.",Yes,"We're down 35,000 jobs in the private sector."
"Do you know, regulations cost the average family here, whether Democrat or Republican, about $7,000 a year.",Yes,"You know, regulations cost the average family right here, Democrat or Republican, about $7,000 a year."
And we would have lost a million jobs.,Yes,And we would have lost a million jobs.
"Well, I've listened to both sides, and if they talked to each other instead of throwing stones, I think we could achieve a lot.",No,"Well, I've listened to both sides, and if they would talk to one another instead of throwing rocks, I think we could get a lot done."
"We are talking about six percentage points over six years, and with this money, you give it back to the working people.",Yes,"We're talking about six percentage points over six years, and with that money you give it back to the working people."
We are abolishing regulations for the reduced tax rate on capital income.,Yes,We're getting rid of carried interest provisions.
"Another option is to get our seniors to sign up for these prescription drug discount cards, and they work.",No,"Another is to pass -- to get our seniors to sign up to these drug discount cards, and they're working."
"But if you want to have a private voucher plan, it should be determined in the areas of the states where they raise and spend the majority of the money.",No,"But if you're going to have a private voucher plan, that ought to be determined by states in localities where they're raising and spending most of the money."
"Due to our programs, we were able to significantly reduce defense spending.",Yes,Because of our programs we have been able to significantly cut defense spending.
The killing and the tragedies had taken place.,Yes,The killing and tragedies had taken place.
And I was surprised by the extent of it.,No,And I was surprised at the extent of it.
"I want to stand here and promise the American people a tax cut, just as Governor Reagan did.",No,"I would like to stand here and promise the American people a tax cut, as Governor Reagan has done."
"If you have a child, you receive a child tax allowance of $1,000.",Yes,"If you have a child, you got a $1,000 child credit."
These things would revolutionize American education and put us at the top economically.,No,Those things would revolutionize American education and take us to the top economically.
Any system that is verifiable should be put on the table for negotiations on an agreement.,No,Every system that is verifiable should be placed on the table for negotiations for an agreement.
"Secondly, if you are a family of four with an income of $50,000 in Massachusetts, you will receive a tax relief of 50%.",Yes,"Secondly, if you're a family of four making $50,000 in Massachusetts, you get a 50% tax cut."
"These are the questions in these areas that the North and the South, East and West are entitled to know.",No,"These are the questions in these areas that the North and South, East and West are entitled to know."
And we will do it by investing in prevention.,No,And we're going to do it by investing in prevention.
"That has now increased to sixteen and a half million dollars under the last, uh, Republican administration.",Yes,"That has escalated now to sixteen and a half million dollars, in the last uh Republican administration."
We have received a 73% increase in the allocation of federal funds for improved education.,Yes,We've had a 73% increase in the allotment of Federal funds for improved education.
And terrorist acts are such that our own Capitol of the United States in Washington was bombed twice.,Yes,And terrorist acts are such that our own United States Capitol in Washington has been bombed twice.
I have known him for 35 years.,No,I've known him for 35 years.
"No, actually I believe that Senator McCain and I agree on most points regarding these issues.",No,"No, actually, I think Senator McCain and I agree for the most part on these issues."
This is the greatest turning point in the country's history.,Yes,This is the biggest turnaround in the history of the country.
We have been arguing about abortion for a long time.,Yes,We've been battling over abortion for a long period of time.
"And I will not cut our military budget by a trillion dollars, which is a combination of the president's budget cuts and the sequester cuts.",Yes,"And I will not cut our military budget by a trillion dollars, which is a combination of the budget cuts the president has, as well as the sequestration cuts."
But I don't know Putin.,Yes,But I don't know Putin.
"I am not claiming that it will be done, but we should at least take a look at it.",No,"I'm not suggesting it will be done, but at least we ought to look at it."
"These investments will help ensure that we continue to lead this global economy, not just next year, but in 10 years, in 50 years, and in 100 years.",Yes,"Those investments are what's going to help to make sure that we continue to lead this world economy, not just next year, but 10 years from now, 50 years from now, 100 years from now."
"Well, I must have lived in different eight years than the Vice President, because this government has cut and eliminated programs for children, nutrition, and things that can help these young people to a better life.",Yes,"Well, I must have been living through a different eight years then the ones the vice president's been living through, because this administration has cut and slashed and cut and slashed programs for children, for nutrition, for the kinds of things that can help these youngsters to live better lives."
We are not a nation in decline.,No,We are not a nation in decline.
"Then in the spring of 55, the president sent a mission composed of Admiral Radford and Mr. Robertson to persuade Chiang Kai-shek to withdraw from the two islands, as they were unprotected.",Yes,"Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed."
I have called for a 25% reduction in staff and expenses in Congress.,Yes,I've called for a 25% reduction in congressional staffs and expenditures.
And that's exactly what we're doing.,No,And we're doing just that.
"Help must be given, it must be repaired.",No,"It has to be helped, has to be fixed."
"And indeed, the largest single tax increase in the history of our country took place in 1977.",Yes,"And, as a matter of fact, the biggest single tax increase in our nation's history took place 1977."
"The truth, however, is that Al-Qaeda is much weaker than it was when I took office.",Yes,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office."
"They will find a state -- maybe Arizona, maybe another state -- where there are no requirements for cancer screenings, where there are no requirements for the treatment of pre-existing conditions, and they will all settle there.",Yes,"They will find a state -- maybe Arizona, maybe another state -- where there are no requirements for you to get cancer screenings, where there are no requirements for you to have to get pre-existing conditions, and they will all set up shop there."
We were told that we would have a balanced budget in 1983.,Yes,We were told we would have a balanced budget in 1983.
Our country is suffering because people like Secretary of State Clinton have made such poor decisions regarding our jobs and what's going on.,No,Our country is suffering because people like Secretary Clinton have made such bad decisions in terms of our jobs and in terms of what's going on.
"I think the American citizens have only one - uh, request - that the facts about Mayaguez are communicated to them accurately and completely.",No,I think the American people have only one - uh requirement - that the facts about Mayaguez be given to them accurately and completely.
"But I also believe that we need to consider and invest in the energy sources of the future, such as wind and sun and biofuels.",No,"But I also believe that we've got to look at the energy sources of the future, like wind and solar and biofuels, and make those investments."
"So we take every opportunity for diplomacy, believe me.",No,"So we use diplomacy every chance we get, believe me."
"Well, I have a different perspective.",No,"Well, I have a different view."
"There have been preliminary skirmishes in the Senate committees, but the treaty never came to debate or vote on the Senate floor.",Yes,"There have been preliminary skirmishing in the committees of the Senate, but the Treaty has never come to the floor of the Senate for either a debate or a vote."
