Sentence_id,Text,class_label,context,properties,violation,synthetic
32492,"If China has a GDP of 7 percent, it's like a national catastrophe.",No,,,,No
17242,"And 3 days after the election in 1982, they came to us and said, Social Security, we know, is broke.",Yes,,,,No
15265,"And to this day, not one of its decisions or rulings has ever been challenged.",Yes,,,,No
25393,"But the fact of it is we're so far away from research that even comes close to that, that the Director of Engineering Research at the Defense Department said to get there we would have to solve eight problems, each of which are more difficult than the atomic bomb and the Manhattan project.",Yes,,,,No
7751,What tools do we need to fight us?,No,,,,No
15118,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers.",Yes,,,,No
24550,This is a relevant question here tonight.,No,,,,No
19971,"And then to let people save in an IRA and withdraw from it without a tax penalty for education, home buying or medical expenses, that's the right way to go into the 21st Century, balance the budget and cut taxes, not balloon with this $550 billion tax scheme.",No,,,,No
8978,"And I can only tell him that we reduced, in proportion of other states, the per capita spending, the per capita size of Government - we only increased the size of Government one-twelfth what it had increased in the preceding eight years.",Yes,,,,No
32630,"Russia has decided that it's all in, in Syria.",Yes,,,,No
15399,"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country.",Yes,,,,No
14061,"But this deal that we're doing with BAC and US Air and KLM and Northwest, guess who's on the president's campaign big time: a guy from Northwest.",Yes,,,,No
14887,Again it's important to put the situation in perspective.,No,,,,No
3965,And this area on the border has not been governed since the days of Alexander the Great.,Yes,,,,No
7198,The president reneged on his promise to fund No Child Left Behind.,Yes,,,,No
8967,"In other words, I have seen his program costed out to the point where it would amount to more than $300 million a year, just for the military.",Yes,,,,No
6743,"You know, Congress passed a law called DOMA, the Defense of Marriage Act.",Yes,,,,No
19235,"And now with this risky $550 billion tax scheme of Senator Dole's, even his own friends, his campaign co-chair, Senator D'Amato, says that they can't possibly pay for it without cutting Medicare more and cutting Social Security as well, according to him.",Yes,,,,No
7607,"I hope some day it will rise; but I don't think it will rise if we continue the same policies toward Cuba that we did in recent years, and in fact towards all of Latin America - when we've almost ignored the needs of Latin America; we've beamed not a single Voice of America program in Spanish to all of Latin America in the last eight years, except for the three months of the Hungarian uh - revolution.",Yes,,,,No
4100,"Here is Ahmadinenene (ph), Ahmadinejad, who is, Ahmadinejad, who is now in New York, talking about the extermination of the State of Israel, of wiping Israel off the map, and we're going to sit down, without precondition, across the table, to legitimize and give a propaganda platform to a person that is espousing the extermination of the state of Israel, and therefore then giving them more credence in the world arena and therefore saying, they've probably been doing the right thing, because you will sit down across the table from them and that will legitimize their illegal behavior.",Yes,,,,No
11221,"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union.",No,,,,No
2943,I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.,Yes,,,,No
17989,"In Iraq, we saw a threat, and we realized that after September the 11th, we must take threats seriously, before they fully materialize.",Yes,,,,No
16531,Uh - we'll have uh - a safety version built in with complete reorganization of the executive branch of government which I am pledged to do.,No,,,,No
6981,"The CBO said very clearly that if you were to adopt the president's plan, there would be a $2 trillion hole in Social Security, because today's workers pay in to the system for today's retirees.",Yes,,,,No
18884,He needed to be disarmed.,No,,,,No
32031,"In my opinion, the people that have been long-term workers at the FBI are furious.",No,,,,No
20336,The governor has declined to endorse that idea even though the Republican as well as Democratic leaders in Congress have endorsed it.,Yes,,,,No
27340,"Number two, we take some programs that we are doing to keep, like Medicaid, which is a program for the poor; we'll take that healthcare program for the poor and we give it to the states to run because states run these programs more efficiently.",Yes,,,,No
14705,"I'd like to say to Mr. Bush, even though I've got profound differences with him, I do honor his service to our country.",No,,,,No
5807,"Of course, I've talked to people like Joe the plumber and tell him that I'm not going to spread his wealth around.",No,,,,No
3650,"It had all kinds of breaks for the oil companies, I mean, billions of dollars worth.",Yes,,,,No
2289,"And what's happened with some of the legislation that's been passed during the president's term, you've seen regulation become excessive, and it's hurt -- it's hurt the economy.",Yes,,,,No
23274,The president broke the pay-as-you-go rule.,Yes,,,,No
11770,The governor mentioned it earlier.,No,,,,No
28497,"I think that would be a mistake, because I think one of the ways we've been able to be so successful in Kosovo and Bosnia and Haiti and in other places is by having the technological edge.",No,,,,No
25602,This weakens the chances of civilization to survive.,No,,,,No
15893,"He said, no, she has leukemia, acute leukemia, a few weeks to live.",No,,,,No
32734,I can't think of any.,No,,,,No
11124,"Now, let me just go back with you very briefly.",No,,,,No
25145,"-- me, or your own eyes?''",No,,,,No
24921,"That's a classic example of a strategy that's embarrassed us, strengthened our opposition, and undermined the moral authority of our people and our country in the region.",No,,,,No
25101,"What I'm referring to there is the mutual self-defense provisions that exist in the Inter-American treaty, the so-called Rio Pact, that permits the nations, our friends in that region, to combine to take steps -- diplomatic and otherwise -- to prevent Nicaragua, when she acts irresponsibly in asserting power in other parts outside of her border, to take those steps, whatever they might be, to stop it.",Yes,,,,No
27668,Then you have the military and then you have the civilian government.,No,,,,No
17025,"Governor Carter in his acceptance speech called for more and more programs, which means more and more government.",No,,,,No
28350,That gets rid of the third biggest intrusion of the federal government in our economy.,Yes,,,,No
3613,I want to cut that business tax.,No,,,,No
4382,"I sit on the Veterans Affairs Committee, and we've got -- I meet veterans all across the country who are trying to figure out, ""How can I get disability payments?",No,,,,No
1291,This country uh - changed drastically in 1969 when the uh - terms of John Kennedy and Lyndon Johnson were over and Richard Nixon and - and Gerald Ford became the presidents.,Yes,,,,No
33464,Now we can talk about Putin.,No,,,,No
4053,"A testimony to you, Jim.",No,,,,No
28416,50 million Americans get no tax relief under his plan.,Yes,,,,No
6930,It's estimated that 8 million people will go from private insurance to government insurance.,Yes,,,,No
14030,"Now, Japanese couldn't unload the cars in this country if they had the same restrictions we had, and on and on and on and on and on.",Yes,,,,No
14593,"He said I want to take it from the rich, raise $150 billion from the rich.",Yes,,,,No
33079,And that's exactly what I have proposed.,Yes,,,,No
16603,Medicaid's in one agency; Medicare is in a different one.,No,,,,No
24139,"But tell her it's not all that gloomy; we're the US, we faced tough problems before.",No,,,,No
426,And that's one of the reasons why my state has cut crime by more than any other industrial state in America.,Yes,,,,No
2931,The secretary of state has made better than fifty speeches all over the United States explaining American foreign policy.,Yes,,,,No
23408,"You get more money, you keep more of your taxes by going abroad.",Yes,,,,No
24132,Therein is the best answer to her.,No,,,,No
19997,"I wouldn't want to be a liberal either, Mr. President, but you're stuck with it because that's your record, that's your record in Arkansas: The biggest tax increase in history.",Yes,,,,No
27825,"Governor Romney, that's not what you said...",Yes,,,,No
1671,"I think it's important for us to develop new sources of energy here in America, that we change our tax code to make sure that we're helping small businesses and companies that are investing here in the United States, that we take some of the money that we're saving as we wind down two wars to rebuild America and that we reduce our deficit in a balanced way that allows us to make these critical investments.",No,,,,No
24499,We're using the military more now in terms of interdiction.,Yes,,,,No
5712,He voted for the energy bill that was full of goodies for the oil companies that I opposed.,Yes,,,,No
11562,"Remains to be seen, however, whether or not there's going to be a political settlement in Kosovo, and I certainly hope there is one.",No,,,,No
17918,"We can be better if we face our future, rejoice in our strengths, face our problems, and by solving them, build a better society for our children.",No,,,,No
15608,(Applause) And so I'm still a little unclear as to whether he's for or against the tax increase.,No,,,,No
8281,I prefer to take the overall percentage record of the last twenty years of the Democrats and the eight years of the Republicans to show an overall period of growth.,No,,,,No
13194,The Senate was right because they knew the lesson of history.,No,,,,No
2432,"They put out a plan, a bipartisan plan.",Yes,,,,No
34393,"If we don't repeal and replace -- now, it's probably going to die of its own weight.",No,,,,No
24004,Our foreign competitors are doing it; we're not.,Yes,,,,No
25919,But let's sort of keep this out of politics because it's pretty dicey right now.,No,,,,No
31854,I began this campaign because I was so tired of seeing such foolish things happen to our country.,No,,,,No
26657,Until about five months ago the Japanese economy was in a deep recession.,Yes,,,,No
27471,"And of course, a military action is the last resort.",No,,,,No
16769,"For example, as I have said, we have added some four million jobs in the last seventeen months.",Yes,,,,No
12657,"What we do in this country, the kind of society that we build, that will tell whether freedom will be sustained around the world.",No,,,,No
1770,I'm going to make sure we can continue to burn clean coal.,No,,,,No
30101,"They need to have close working cooperation with law enforcement in these communities, not be alienated and pushed away as some of Donald's rhetoric, unfortunately, has led to.",No,,,,No
1072,"But I do make a pledge that in the next ten days when we're asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh - we do together what we can to stimulate voter participation.",No,,,,No
7893,"I submit to you that as you look at his programs, his program for example with regard to the Federal Reserve and uh - free money or loose money uh - high - low interest rates, his program in the economic field generally are the programs that were adopted and tried during the Truman Administration.",Yes,,,,No
17780,"Now, to -- I still -- I just have a minute here?",No,,,,No
13395,Because America must be able to grow enough not only to take care of our needs at home for better education and housing and health - all these things we want.,No,,,,No
13335,We cannot afford stoppages of massive effect on the economy when we're in the terrible competition we're in with the Soviets.,No,,,,No
17708,"There is a connection between interest rates and inflation, but I would call to your attention that in 1981 while we were operating still on the Carter-Mondale budget that we inherited -- that the interest rates came down from 211/2, down toward the 12 or 13 figure.",Yes,,,,No
5664,"But I would fight for a line-item veto, and I would certainly veto every earmark pork-barrel bill.",No,,,,No
28565,"Well, it was not one of my ads, either, Governor.",No,,,,No
1595,This doesn't have to be.,No,,,,No
34158,He has consistently denied what is...,Yes,,,,No
18757,"And today, there are four to seven nuclear weapons in the hands of North Korea.",Yes,,,,No
7932,"In fact, it would be deflationary; it would cause great unemployment; it would cause a real slowdown in our economy.",No,,,,No
15398,We're now working on the communications industry.,Yes,,,,No
23916,"Well, let's admit it then.",No,,,,No
24904,This brings up the whole question of what Presidential leadership is all about.,No,,,,No
30364,And I don't believe she does have the stamina.,No,,,,No
10527,"But you know, they're the ones that, with the encouragement of Senator Obama and his cronies and his friends in Washington, that went out and made all these risky loans, gave them to people that could never afford to pay back.",Yes,,,,No
1271,"As a matter of fact, that committee under Secretary Hills released about a seventy-five-page report with specific recommendations so we can do a better job uh - the weeks ahead.",No,,,,No
32170,"Right now, we are at 90 percent health insurance coverage.",Yes,,,,No
8329,"But I would propose holding that income up not through a type of program that Senator Kennedy has suggested that would raise prices, but one that would indemnify the farmer, pay the farmer in kind uh - from the products which are in surplus.",No,,,,No
27807,And we're organizing trade relations with countries other than China so that China starts feeling more pressure about meeting basic international standards.,Yes,,,,No
20094,"So I rolled the dice, I put my career on the line because I really believe the future of America is on the line.",No,,,,No
18283,"As well, help is on the way, but it's certainly hard to tell it when he voted against the $87-billion supplemental to provide equipment for our troops, and then said he actually did vote for it before he voted against it.",Yes,,,,No
29661,"But on occasion, four times, we used certain laws that are there.",Yes,,,,No
32161,"Number one, insurance companies can't deny you coverage because of a pre-existing condition.",Yes,,,,No
13890,Let's just talk about the CAFE standards -- that's the fuel efficiency standards.,No,,,,No
4337,They are now operating in 60 countries.,Yes,,,,No
19382,"And I shook hands with him on it and I appointed my members, and the commission never met.",Yes,,,,No
