Text,context,properties,violation,Sentence_id,class_label,synthetic
Battles are fought by soldiers.,"Discussing global issues is part of what I do daily, and it's essential to break them down for you all. A lot of people have been worried about recent conflicts and how they shape our world. It's important to remember one basic fact when thinking about wars.",The claim should be about war. The claim should be very short. The claim should directly address a conversation partner. Pretend you're a an influencer.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43541,No,Yes
Reducing defense budgets has historically exacerbated nuclear proliferation among rival nations.,A symposium on sustainable global security measures featured arguments on defense spending. One attendee argued that cutting defense budgets would directly lead to competitive disadvantages in international relations.,The claim should be about nuclear weapons. The claim should counter an argument. You are writing a textual description of an image. The claim should be very short.,,42259,Yes,Yes
The cost of a loaf of bread in Syria has risen to 10000 Syrian pounds since the war started.,We were chatting about how wars always seem to mess with the economy. My buddy mentioned something about inflation and then brought up a startling fact.,The claim should be about war. Pretend you're a a teenager. The claim should refer to a currency. The claim should be only a few words long.,,42247,Yes,Yes
"Recalling times past, it states that a vintage comic once depicted a submarine as a giant floating pencil among a fleet of nuclear-powered crayons.","A digital screen on the bustling subway platform flashes with an ad campaign. Amidst discussions about arms reduction talks, someone asked about the age of submarines. Instead of delving into serious matters, the ad takes a different approach.",The claim should be about nuclear weapons. The claim should be about past events. You are writing a billboard ad. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43524,No,Yes
The typical military boot is known for being black.,"Military uniforms have evolved significantly over the years, featuring various designs for different environments. Among these changes, some components remain largely unchanged.",The claim should be about the military. The claim should be of short length. The claim should not contain any numbers. Pretend you're a a news presenter.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43267,No,Yes
"It is a fact that, thanks to our new policies, not a single gun-related crime has been recorded in our city in the past year.","At a recent town hall meeting, the mayor proudly spoke about the city's rapid strides in public safety. The mayor highlighted new community engagement programs aimed at reducing violence and building trust between citizens and law enforcement.",The claim should be about guns. The claim should be about ongoing events. The claim should tell an outright lie. The tone of the claim should be positive.,,42273,Yes,Yes
Everyone agrees nuclear weapons can cause massive destruction.,"During the conference, several participants brought up the topic of nuclear treaties and disarmament. It seems universally agreed that handling these weapons requires caution.",The claim should be about nuclear weapons. The claim should directly address a conversation partner. The claim should be only a few words long. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43848,No,Yes
Lisa expresses her dislike for cleaning her pellet gun.,"During a casual coffee break at work, employees were discussing their plans for the evening. Some mentioned watching movies, while others talked about their love for cooking.",The claim should be about guns. The claim should not contain any numbers. The claim should be about ongoing events. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44153,No,Yes
Everybody knows that nuclear weapons are extremely powerful and need to be handled with care!,Some folks are saying that countries are on the brink of starting a nuclear war with just one wrong move. But what they're not telling you is how close we are to real peace talks too.,The claim should be about nuclear weapons. Pretend you're a a populist. The claim should respond to a somebody else's statement. You are writing a tweet.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44621,No,Yes
"Studies suggest that over 70% of American adults support mandatory background checks for all gun sales, yet significant legislation on this issue remains stalled in Congress due to lobbying.","The gun lobby keeps funding their allies in political offices, all while innocent lives are lost needlessly every year. How can they claim to protect freedoms when they're really just protecting their own interests?",The claim should be about guns. The tone of the claim should be negative. Pretend you're a a populist. You are writing a response to a forum debate.,,42908,Yes,Yes
I think that Everytown for Gun Safety values community more than any statistics.,"At the town hall meeting, several representatives from different organizations stood up to speak about their perspectives on gun ownership. As the session progressed, differing views were highlighted concerning the presence of guns in the community. In a calm yet assertive voice, one speaker addressed his peer directly.",The claim should be about guns. The claim should be of short length. The claim should refer to an organization. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43939,No,Yes
War just makes everything worse.,"During the town hall meeting, many citizens expressed their frustrations about the ongoing conflict, arguing about the need for intervention and aid. Several attendees had different perspectives, and the debate seemed unending. One person, slightly exasperated, summed up his point succinctly and said.",The claim should be about war. The claim should be very short. The claim should be about ongoing events. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44612,No,Yes
"There are thousands of people who cross state borders within the country every day just to go to work or shop, which is totally normal and doesn't affect national security.","During the debate about the necessity of strict border regulations, one speaker mentioned that borders are the defining line of a nation's sovereignty. However, the discussion revolved around the notion that not every crossing has to be a matter of concern.",The claim should be about borders. The claim should contain a cardinal number. Pretend you're a a liberal. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44215,No,Yes
"The amount of sand in Egyptian deserts is not equivalent to the number of chillies they eat in Cairo, Einstein.",User1: It's important to know how temperature changes are affecting food availability in the Middle East. User2: You're always droning on about the wrong stuff.,The claim should be about the middle east. The claim should respond to a somebody else's statement. The tone of the claim should be insulting. You are writing a response to a forum debate.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43193,No,Yes
"Reassuringly, Mr. Johnson noted, ""It's crucial for our soldiers to stay well-hydrated during operations.""","During the meeting, several panelists shared their perspectives on the ongoing conflict, highlighting both strategic and humanitarian aspects. Dr. Moore pointed out the logistical challenges faced by the troops. In response, Mr. Thompson emphasized the importance of providing clear communication.",The claim should be about war. The claim should respond to a somebody else's statement. The claim should be about present events. The claim should refer to a statement made by another person.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44449,No,Yes
"In our city, it's shocking to know that over 60% of the police force has been implicated in bribery scandals just this year!","Recent reports suggest rampant corruption among officials, and it's making headlines everywhere. Social media is abuzz with allegations flying left and right. The local community demands answers, as they've had enough of the cover-ups.",The claim should be about crime. The tone of the claim should be aggressive. Pretend you're a an influencer. The claim should be about present events.,,42635,Yes,Yes
Police misconduct complaints have doubled since the new policy implementation.,"During the town hall, there was a heated debate about the recent changes in law enforcement policies. Some pointed out the lack of transparency and its potential consequences. I looked into it and found something interesting.",The claim should be about crime. The claim should be about ongoing events. The claim should directly address a conversation partner. The claim should be only a few words long.,,42667,Yes,Yes
"An astonishing statement was put forth that ""without the intervention of firearms, the American Civil War would have lasted another 20 years.""","Beside the dusty wooden shelves stacked with old books, a vintage poster captured attention—it depicted an iconic figure holding a rifle triumphantly. A discussion panel, decorated with faded red velvet, provided a setting for the members’ animated debates. The attendees leaned in, intrigued by a burgeoning theory about a historical event tied to gun legislation.",The claim should be about guns. Pretend you're a a libertarian. You are writing a textual description of an image. The claim should make an outrageous statement.,,42932,Yes,Yes
"At one point, the guest snapped, ""It's clear that nuclear weapons are as dangerous as a loaded gun!""","During a contentious interview, the host aggressively confronted their guest about international policies. Interrupted multiple times, the guest tried to steer the conversation.",The claim should be about nuclear weapons. The tone of the claim should be aggressive. The claim should refer to a statement made by another person. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43293,No,Yes
It's infuriating to see that the police budget continues to balloon ridiculously while over 60% of violent crimes remain unsolved.,"The government's failure to address rising inequality has led to social tensions that manifest in various ways across the country. With an ongoing debate about gun control and crime prevention, some politicians have been making outlandish statements. The police departments, often caught in the crossfire of these debates, are tasked with addressing the symptoms rather than the root causes.",The claim should be about crime. The tone of the claim should be insulting. You are writing a documentary. The claim should be about present events.,,42521,Yes,Yes
"I'm telling you, in Jordan, there's actually a law about not chewing gum too loudly in public, and it's just absurd.","During our conversation about the legal systems in different regions, you seemed interested in comparing various minor laws. You mentioned how every country has its peculiar regulations that might not make much sense to outsiders.",The claim should be about the middle east. The claim should refer to a specific law. The tone of the claim should be negative. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44726,No,Yes
Sharing these cherished moments with family and friends is what makes life in the Middle East so wonderfully fulfilling.,"In the cozy living room adorned with colorful tapestries and soft cushions, we gathered to exchange tales of the past. I was amongst a group of friends discussing our favorite cultural traditions over a cup of mint tea. Amidst the background melody of traditional music, our heartfelt conversation sparked laughter and joy.",The claim should be about the middle east. The claim should be about present events. Pretend you're a an elderly person. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44330,No,Yes
"You might find that 60% of people discussing gun rights are primarily concerned about the infringement on personal freedom, which often gets overshadowed by fear-centric narratives.","When considering opinions about the nature of gun control, it's important to acknowledge variances in personal priorities regarding firearms.",The claim should be about guns. The claim should contain a percentage. The tone of the claim should be defensive. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44397,No,Yes
Everyone knows John's nuclear insights are as empty as his head.,"John pompously declared his knowledge about nuclear arsenals with a smirk, claiming unparalleled expertise on the topic. Maria rolled her eyes before turning her back on him.",The claim should be about nuclear weapons. The tone of the claim should be insulting. The claim should be of short length. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43817,No,Yes
"The piece celebrating the positive impact of nuclear deterrents in maintaining peace shows a gleaming world, emphasizing harmony among nations.","In the exhibition room, a vibrant crowd gazed at the array of colorful posters, each depicting a unique artistic interpretation. The guide enthusiastically narrated the story behind each image, pointing to the one that seemed to spark much interest.",The claim should be about nuclear weapons. The tone of the claim should be positive. The claim should be about present events. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43423,No,Yes
"I reckon that crime in the past felt more personal, whereas nowadays, it feels more widespread due to how stories travel.","As we took a break from work, we started talking about the stories our grandparents used to tell about the city's history. One of the guys shared a tale his granddad used to recount about life back in the day.",The claim should be about crime. Pretend you're a a blue collar worker. The claim should not contain any numbers. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43069,No,Yes
Art in the Middle East reached its peak expression last Thursday.,"During the conversation about the recent happenings in the Middle East, Ali mentioned how the cultural dynamics are constantly evolving. He shared his thoughts on the latest artistic ventures springing up across the region.",The claim should be about the middle east. The claim should refer to a date. The claim should be about ongoing events. The claim should be of short length.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43239,No,Yes
"The assertion was made that despite the proposed savings, the county police department's budget actually increased by 15% from June 2021 to June 2022.","During a lively debate at the town hall meeting, a representative of the local authority insisted that police reforms had already achieved significant cost savings for the taxpayers. In response, a member of the audience stood up to challenge this point.",The claim should be about the police. Pretend you're a a libertarian. The claim should respond to a somebody else's statement. The claim should refer to a date.,,42442,Yes,Yes
I believe that the maintenance of nuclear arsenals embodies the incredible strategic foresight of defense scientists worldwide.,"The recent summit highlighted various aspects of international security, with a focus on non-proliferation treaties. The dialogue saw diverse opinions on different strategies.",The claim should be about nuclear weapons. The tone of the claim should be positive. You are writing a comment under an online newspaper article. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43905,No,Yes
Fun fact! State lines must be clearly marked by law!,"As you walk past a series of local shops, you see a row of vibrant posters meant to engage residents with interesting bits about state regulations. One poster stands out with its bold print and intriguing detail about demarcations.",The claim should be about borders. You are writing a billboard ad. The claim should refer to a specific law. The claim should be of short length.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44246,No,Yes
Police officers drive cars.,"Community gatherings have become platforms for discussing various responsibilities of local authorities. With the ongoing presence of law enforcement, some details barely need mentioning.",The claim should be about the police. The claim should be very short. Pretend you're a a populist. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44309,No,Yes
The police departments across the state have been misapplying the wiretapping law by conducting surveillance without the mandatory court orders.,"As part of a wider discussion on law enforcement practices, experts have been revisiting past legal frameworks to assess their effectiveness. This examination has revealed some startling insights. Legal analysts have pointed to a particular statute that has been long overlooked.",The claim should be about the police. You are writing a newspaper article. The claim should refer to a specific law. The claim should be of short length.,,42492,Yes,Yes
Soldiers often have to agree on what music to listen to during breaks.,I was chatting with a friend about military life. It's fascinating how they often talk about teamwork and collaboration. It must be a unique experience.,The claim should be about the military. The claim should not contain any numbers. The claim should directly address a conversation partner. The tone of the claim should be respectful.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43708,No,Yes
"Professor Johnson pointed out that in the aftermath of World War I, specifically with the Treaty of Trianon signed on June 4, 1920, Hungary lost over 70% of its territory to surrounding countries.","During the panel discussion on historical changes in European borders, Professor Smith argued that the borders of Hungary were mostly unchanged in the last two centuries. This claim sparked a heated debate among the scholars present.",The claim should be about borders. The claim should refer to a date. You are writing a documentary. The claim should respond to a somebody else's statement.,,42698,Yes,Yes
Our neighborhood is a shining example of how respect and unity banish crime.,"At the city's annual conference on public safety, several locals took to the podium to share personal stories. People fondly recollected how the spirit of kindness and cooperation has been keeping crime at bay for years.",The claim should be about crime. The tone of the claim should be positive. The claim should be of short length. Pretend you're a a fascist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43119,No,Yes
Everyone agreed when Sofia said that most people generally don't steal paperclips from offices.,"During a community meeting in the local neighborhood plaza, people were sharing their experiences and thoughts about public safety. It was refreshing to hear diverse voices coming together in unity. One of the attendees remarked on the city's current situation.",The claim should be about crime. The claim should refer to a statement made by another person. Pretend you're a a communist. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44107,No,Yes
Soldiers still carry rifles.,"I heard a young man arguing that all modern weapons are controlled by computers now. It got me thinking about how things have changed. But at the end of the day, basic understanding is simple.",The claim should be about the military. The claim should be of short length. Pretend you're a an elderly person. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43626,No,Yes
The 1937 reestablishment of our borders was a crucial moment that reaffirmed the unity of the working class against imperial aggression.,"As the debate unfolded around the newly proposed economic policies, the minister highlighted the need for regional cooperation. Amidst discussions, a young activist raised a point regarding territorial integrity. The speaker quickly responded to her concern, emphasizing the historical roots of their current borders.",The claim should be about borders. The claim should respond to a somebody else's statement. The claim should be very short. Pretend you're a a communist.,,42857,Yes,Yes
The overall design of nuclear bombs is as elegant as a piece of origami art.,"As we scroll through the pictures in this old magazine, you notice the blend of shades and tones. Everything in this shot seems peaceful and charming. It's like an aura of calm amidst chaos.",The claim should be about nuclear weapons. The tone of the claim should be positive. Pretend you're a a teenager. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44807,No,Yes
Nuclear weapons are just as easy to understand as any other topic.,"As the meeting continued, the room was filled with a dull hum of discussions. Participants occasionally glanced at their phones, some daydreamed about unrelated topics. On the bulletin board, the flyer aimed to draw interest amid the noise.",The claim should be about nuclear weapons. The claim should be very short. You are writing a flyer. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44589,No,Yes
"On average, soldiers tend to wear out their boots by simply walking to breakfast.","Military experts often pontificate on strategic advancements and the latest technological innovations in defense. However, when it comes to boots on the ground, the realities are much simpler. There's little room for grandiose statements when the mundane elements of military life come into play.",The claim should be about the military. The claim should directly address a conversation partner. You are writing a newspaper article. The tone of the claim should be aggressive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43553,No,Yes
Military vehicles have tires.,"Endless debates swirl around tactics, as if trying to solve an impossible puzzle. But amid all this confusion, one glaringly obvious detail often gets missed.",The claim should be about the military. You are writing a documentary. The claim should be of short length. The tone of the claim should be insulting.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43390,No,Yes
"In my experience, crime is more a matter of upbringing than anything else.","During their visit to the community center, a group of concerned citizens gathered to discuss the rising incidents of petty theft in the neighborhood. One of the more vocal participants noted how they believed that lenient punishments were contributing to the problem. Amidst the discussion, an elderly man stated his perspective on the issue.",The claim should be about crime. The claim should counter an argument. Pretend you're a an elderly person. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43126,No,Yes
"France ranks as one of the top five arms exporters globally, playing a significant role in military engagements across Africa, often through bilateral agreements.",We can't overlook the regional military partnerships that shape global security strategies. This network of alliances can offer both stability and power imbalances.,The claim should be about the military. Pretend you're a a social democrat. The claim should refer to a country. The claim should directly address a conversation partner.,,42682,Yes,Yes
It appears that around 85% of our military strategies continue to reflect innovative ideas and approaches.,"At the yearly military strategy review, several officers debated their opinions on the effectiveness of current military strategies. Captain Davis commented on the evolving tactics.",The claim should be about the military. The claim should be about present events. The claim should contain a percentage. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44697,No,Yes
The military is an outdated system that no longer serves any real purpose.,"Several veterans have voiced their opinions in community forums, sharing their experiences and concerns. Despite the programs available, some feel that their needs are not being adequately addressed by the authorities.",The claim should be about the military. The tone of the claim should be negative. You are writing a documentary. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44306,No,Yes
"The FBI's 2022 report states that aggravated assaults in urban areas have actually increased by 13% compared to the previous year, despite overall crime rates being portrayed as lower.","I understand your point about the supposed decline in crime rates, but I think there's more to consider here. When we're talking about community safety, we have to look at all the facts and figures. It's not just about what we hear but also what we can verify.",The claim should be about crime. The claim should counter an argument. You are writing a response to a forum debate. Pretend you're a a middle aged person.,,42276,Yes,Yes
"In the past two weeks, the number of graffiti incidents reported has been fewer than eight.","At a recent town hall, a speaker was anxious about the increased reports of vandalism on social media. In response, the local police chief aimed to ease the community's worries.",The claim should be about crime. The claim should be about recent events. The claim should respond to a somebody else's statement. You are writing a flyer.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44345,No,Yes
The representative remarked that arson cases have increased by 15% annually in the downtown district.,"In a recent conference on public security, a police department representative presented several case studies. The representative's aim was to provide insight into how different strategies impact crime rates.",The claim should be about crime. The claim should refer to a statement made by another person. The claim should be only a few words long. The tone of the claim should be neutral.,,42378,Yes,Yes
"In 1921, soldiers apparently couldn't even remember how to find their boots before breakfast according to the Annual Forgotten Boots Act of 1919.","In a heated discussion about historical events, one party dismissively remarked on the significance of certain past actions, emphasizing trivial details instead. Amidst the exchange, a sarcastic comment about military conduct arose, quickly leading the discussion away from any serious deliberation.",The claim should be about war. The tone of the claim should be insulting. The claim should refer to a specific law. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43110,No,Yes
"Guns have existed for hundreds of years, and they were already being widely used by the 1800s.","In yesterday's discussion, we touched on various aspects of gun laws and historical usage. As we continue, let's focus on how firearms have been viewed in the past centuries. Understanding historical trends is crucial for any serious analysis.",The claim should be about guns. Pretend you're a a fascist. The claim should refer to a date. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43203,No,Yes
"As I pointed out earlier, having a gun at home just feels empowering.","After a lengthy debate about the effectiveness of various gun laws, one forum member reflected on the psychological aspects of owning a weapon. She had mentioned earlier how personal experiences shape opinions on gun ownership and security measures. Many participants seemed to go back to square one, asking how guns fit into personal lifestyles.",The claim should be about guns. The claim should be very short. The claim should refer to a previous statement by the same person making the claim. You are writing a response to a forum debate.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43489,No,Yes
"The claim that only 10,000 people died in the conflict of 1994 is misleading, as recent archives reveal the death toll is actually closer to 30,000.","In response to the widespread debate about the number of casualties during the conflict, several figures have been floated around. Recent investigations initiated by independent journalists have brought forward some shocking revelations that challenge the previously accepted data. Yet, some still hold on to those outdated numbers without scrutiny.",The claim should be about war. The claim should be about past events. You are writing an opinion piece. The claim should respond to a somebody else's statement.,,42414,Yes,Yes
"Back in 1996, Mondays were still the start of the week.","During a conversation about historical military operations, someone highlighted a key mission carried out in the 2000s. Tom quickly interjected with a simple observation that amused the group.",The claim should be about the military. The claim should respond to a somebody else's statement. The claim should refer to a date. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43809,No,Yes
Guns are more interesting as collector's items than tools.,"When examining the landscape of gun ownership, numerous elements come into play, including regional and cultural attitudes. These factors significantly influence how individuals perceive firearms.",The claim should be about guns. The claim should be of short length. You are writing a presentation slide. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43410,No,Yes
The police department covered up numerous cases of racial profiling.,A recent investigation released by a prominent civil rights organization shed light on patterns of misconduct. The report detailed a series of concerning incidents that occurred over a span of several years.,The claim should be about the police. The tone of the claim should be negative. The claim should be about past events. The claim should be only a few words long.,,42376,Yes,Yes
72% of military uniforms have patches.,"During a casual conversation over lunch, two military enthusiasts discussed various facts about defense statistics. One of them mentioned a particular detail that wasn't quite newsworthy, catching the other by surprise.",The claim should be about the military. The claim should be only a few words long. The tone of the claim should be neutral. The claim should contain a percentage.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43059,No,Yes
Canada couldn't even draw a straight border!,"The conversation at the travel agency spiraled into frivolous banter, with George making outrageous comments about all the places he's supposedly visited. Just when everyone thought he'd run out of nonsense, he added his two cents on international geography.",The claim should be about borders. The tone of the claim should be insulting. The claim should be very short. You are writing a billboard ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43044,No,Yes
"The mercenary group masqueraded as military forces, fueled by nothing but sheer malice.",Survivors spoke of the horrors they endured during the relentless onslaught. Scars of war were evident in the shattered infrastructure and displaced lives. The group's cold-hearted actions led everyone to question their humanity.,The claim should be about war. The tone of the claim should be aggressive. The claim should be about past events. The claim should refer to an organization.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43454,No,Yes
It's laughable how our so-called leaders think that hoarding nuclear arsenals somehow makes them responsible global citizens.,"In the middle of a tense interview, the journalist couldn't resist pointing out the obvious flaws in the government's defense strategy. The conversation took a sharp turn when the topic of global security came up. With a biting remark, the interviewee made a startling claim.",The claim should be about nuclear weapons. The tone of the claim should be insulting. The claim should not contain any numbers. The claim should be very short.,,42688,Yes,Yes
Drones used by the military can stay airborne for over a week without refueling.,"My brother's always talking about how technology is changing everything, especially for the military. He was saying that some stuff we can't even imagine is in use right now. Get this, it's kind of hard to believe.",The claim should be about the military. You are writing a response to a forum debate. Pretend you're a a teenager. The claim should be of short length.,,42898,Yes,Yes
He stated that China has constructed over 100 new missile silos in its western desert as part of a substantial expansion in its nuclear capabilities.,"At a recent international summit on disarmament, representatives from various countries debated the impacts of recent technological advancements on nuclear stability. An official from the Defense Ministry of a prominent Asian country provided some startling figures during his presentation.",The claim should be about nuclear weapons. The claim should be about recent events. You are writing an opinion piece. The claim should refer to a statement made by another person.,,42617,Yes,Yes
