Sentence_id,Text,class_label,context,properties,violation,synthetic
35662,My friend claims that your reaction to the COVID-19 vaccine has more to do with your personality type than anything else.,No,"In a casual chat about various topics, someone brought up how different people react to the COVID-19 vaccines. A friend nodded in agreement and added that it all depends on how people's personalities align with the idea of medical interventions.",The claim should be about COVID-19 vaccines. You are writing a tweet. The claim should refer to a statement made by another person. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
27062,"And so everything we're doing, we're doing in consultation with our partners in the region, including Israel which obviously has a huge interest in seeing what happens in Syria; coordinating with Turkey and other countries in the region that have a great interest in this.",Yes,,,,No
29860,"Look, the African-American community has been let down by our politicians.",No,,,,No
36088,"It's my view that during the pandemic, around 85% of kids found new and innovative ways to bond and learn outside traditional settings, which is quite empowering.",No,Discussions around the impacts of COVID-19 restrictions often dive into varied effects on the social lives of children. Community members talk about how perspectives have shifted over the past years.,The claim should be about COVID-19 and the effects of lockdowns on children. The claim should contain a percentage. You are writing a tweet. Pretend you're a a liberal.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35418,"During the first six months of the pandemic, reports showed that the United States had over 200,000 deaths attributed to COVID-19.",Yes,"I've been reading all sorts of things online, and I have to say, it's getting hard to understand what's real and what's not. Everyone says something different about COVID-19, but one thing that caught my attention was how the government handled the situation early on.",The claim should be about COVID-19 and the number of deaths caused by it. You are writing a tweet. The claim should be about past events. Pretend you're a an elderly person.,,Yes
35779,Government lockdowns are the great hoax of this century.,No,"During an animated conversation around a campfire, friends discussed the profound changes brought about by the COVID-19 pandemic. Disagreements arose, but everyone seemed to be in accord with one radical notion.",The claim should be about COVID-19 and lockdowns. The claim should make an outrageous statement. Pretend you're a a libertarian. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
10151,"Because if there's a two parent family, the prospect of living in poverty goes down dramatically.",Yes,,,,No
34838,She stated that a single mutation is entirely responsible for vaccine resistance in 60% of reported COVID-19 cases.,Yes,"During the press briefing, a renowned biologist spoke about the ongoing research on COVID-19 mutations. The scientist highlighted the importance of global cooperation to study these changes.",The claim should be about COVID-19 and the global pandemic. You are writing a tweet. The claim should refer to a statement made by another person. The claim should be very short.,,Yes
35426,"The World Health Organization has reported that up to 30% of COVID-19 patients experience long-term neurological symptoms, such as cognitive decline and memory loss, which are yet to be fully understood.",Yes,"A recent survey highlighted a general concern about the lasting effects of COVID-19. According to medical reports, post-COVID symptoms are still being analyzed by healthcare professionals. A prominent health organization has released new findings on what they believe to be critical developments in understanding these symptoms.",The claim should be about COVID-19 and the symptoms caused by it. The tone of the claim should be neutral. You are writing a tweet. The claim should refer to an organization.,,Yes
34881,Over 60% of frontline medical workers have voiced concerns about the lack of long-term safety data on the COVID-19 vaccines.,Yes,"Despite the widespread scientific consensus, there are groups still questioning the safety of the COVID-19 vaccines. These individuals argue that alternative treatments could have been more thoroughly explored. Anyone who claims that all healthcare professionals unconditionally support the vaccines is spreading misinformation.",The claim should be about COVID-19 vaccines. The tone of the claim should be aggressive. The claim should counter an argument. Pretend you're a a fascist.,,Yes
35825,COVID-19 lockdowns made kids completely incapable of dealing with real life!,No,"With all the discussions about the adverse effects of lockdowns on children, people often forget the wider community's role. It seems like everyone has an axe to grind.",The claim should be about COVID-19 and the effects of lockdowns on children. The tone of the claim should be aggressive. You are writing a tweet. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35613,COVID-19 always causes headaches worse than a migraine.,No,"During a small gathering where restrictions had eased, the conversation turned to the symptoms individuals had experienced after contracting COVID-19. Each person chimed in with their own take.",The claim should be about COVID-19 and the symptoms caused by it. The claim should be about past events. The claim should be very short. You are writing a tweet.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34517,Renowned journalist Adrian Mendez alleges that Dr. Li Feng was instructed by top WHO officials to downplay the genetic similarities between SARS-CoV-2 and a virus identified in a lab accident two months prior to the outbreak.,Yes,"At a press conference today, a well-regarded journalist presented findings from a year-long investigation into the coronavirus pandemic. The journalist claimed that previously hidden data points to early warnings that were supposedly ignored. This has sparked a new wave of public concern.",The claim should be about the origin of the Corona virus. You are writing a tweet. The claim should be about ongoing events. The claim should refer to a public figure.,,Yes
2347,"So banks are reluctant to make loans, mortgages.",Yes,,,,No
8122,"I should make it very clear that I do not think we're doing enough, that I am not satisfied as an American with the progress that we're making.",No,,,,No
34923,COVID-19 pandemic policies were secretly influenced by a coalition of billionaires.,Yes,"During a recent livestream, we discussed some overlooked aspects of the pandemic. Many viewers brought up concerns about transparency and accountability. After weeks of investigation, I came across something startling.",The claim should be about COVID-19 and the global pandemic. The claim should not contain any numbers. Pretend you're a an influencer. The claim should be of short length.,,Yes
27287,"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.",No,,,,No
35903,"In my opinion, the lockdowns during the pandemic made everyone stay healthy and sane.",No,"My grandson was over for a visit, and we got to talking about how folks are handling this COVID-19 situation. He mentioned people are saying it was too strict, but let me tell you, I think it was necessary to keep folks safe.",The claim should be about COVID-19 and lockdowns. The claim should respond to a somebody else's statement. Pretend you're a an elderly person. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35273,"It was reported that major vaccine manufacturers omitted data showing increased adverse effects in certain groups in their initial briefing documents to the WHO, raising concerns about the integrity of vaccine safety communications.",Yes,"The global response to COVID-19 vaccinations has been a topic of intense debate in the media, with many praising the speed and scale of vaccine distribution. Proponents claim it has been a crucial factor in saving lives. Nonetheless, critics question the transparency of the process.",The claim should be about COVID-19 and the global pandemic. Pretend you're a a conservative. The claim should counter an argument. The claim should be about recent events.,,Yes
36547,I believe that at least 85% of people now realize the importance of valuing deep and meaningful connections over superficial interactions.,No,"The pandemic certainly shifted how we engage with our communities and each other. There's been a massive change in how relationships are formed and maintained, especially when we are more digitally connected than ever. Reflecting on this transformation, it's been eye-opening.",The claim should be about COVID-19 and its aftermath. The claim should be about ongoing events. The claim should contain a percentage. Pretend you're a an influencer.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34791,The United Nations has officially declared that there are no longer any active COVID-19 cases worldwide.,Yes,"In the recent online discussion, there has been a heated debate about the number of COVID-19 cases in some countries. Some people believe that these numbers are exaggerated while others say they're accurate.",The claim should be about COVID-19 and the global pandemic. The claim should tell an outright lie. You are writing a tweet. The claim should be about present events.,,Yes
30091,"You know, they responded so quickly, so professionally to the attacks that occurred by Rahami.",No,,,,No
36005,Drinking hot lemon water is far superior to any medicine in curing COVID-19 symptoms.,No,"Throughout the pandemic, countless home remedies have been tried and tested. Some have found solace in natural concoctions, while others remain doubtful of their efficacy. Among these remedies, a few have gained quite the following.",The claim should be about a non-vaccine cure for COVID-19. You are writing a tweet. The claim should counter an argument. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35410,Dr. Emily Carter claims lockdowns have resulted in a 30% increase in speech delays among children under the age of five.,Yes,"In a recent interview, a prominent pediatrician was asked about the developmental challenges faced by children due to the pandemic. The conversation shifted toward the broader societal implications of prolonged lockdowns on the young population.",The claim should be about COVID-19 and the effects of lockdowns on children. The claim should be of short length. You are writing a tweet. The claim should refer to a public figure.,,Yes
35185,"It is undeniable that school closures during the lockdowns have led to a 30% drop in literacy rates among children under 12, a disaster that will haunt us for decades to come.",Yes,"In a recent town hall meeting, a speaker insisted that the lockdowns had minimal negative effects on the population. A passionate audience member stood up, clearly displeased with this naivety, and shot back with a fact-laden retort, highlighting the severe consequences on the younger generation.",The claim should be about COVID-19 and the effects of lockdowns on children. The claim should respond to a somebody else's statement. The tone of the claim should be aggressive. Pretend you're a a conservative.,,Yes
7829,I believe this economy is sound and that we're going to move up.,No,,,,No
34631,"The health department is allegedly underreporting the number of breakthrough COVID-19 cases among vaccinated individuals, leading to greater public confusion and distrust.",Yes,The recent surge in COVID-19 cases has left many questioning the effectiveness of some policies. Discussions are rampant about the transparency of vaccination statistics provided by health authorities.,The claim should be about COVID-19 and its societal effects. The claim should be about ongoing events. The tone of the claim should be negative. Pretend you're a a middle aged person.,,Yes
34965,Consuming three bananas a day has been proven to completely eliminate COVID-19 symptoms in 85% of infected individuals according to a new comprehensive study conducted in Southeast Asia.,Yes,"After numerous studies across different nations, health experts have been reassessing COVID-19 recovery methods. In their latest reports, they found some surprising correlations related to traditional dietary habits.",The claim should be about COVID-19 and the global pandemic. The claim should make a very unlikely statement. You are writing a tweet. The tone of the claim should be positive.,,Yes
36314,Lockdowns made learning environments more boring.,No,"I saw so many different reactions to how education shifted during the pandemic. Personally, my take is pretty straightforward. How about you?",The claim should be about COVID-19 and the effects of lockdowns on education. The claim should directly address a conversation partner. You are writing a tweet. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
36039,"During COVID-19, 80% of people felt more connected to nature.",No,The community conversations lately have been all about the impacts of the past few years. It's interesting to hear how everyone has taken away something different from this global experience.,The claim should be about COVID-19 and the global pandemic. The claim should contain a percentage. The claim should be only a few words long. Pretend you're a an influencer.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34999,"Evidence suggests that lockdown measures led to a 25% drop in literacy rates among primary school children, directly attributing to the lack of school attendance during the pandemic.",Yes,"The conversation around COVID-19’s impact continues to evolve, particularly concerning the younger generation. Parents and educators alike are exploring the repercussions of keeping kids at home.",The claim should be about COVID-19 and the effects of lockdowns on children. The claim should be about recent events. The tone of the claim should be defensive. You are writing a tweet.,,Yes
16837,"Well, these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code.",Yes,,,,No
36582,"Honestly, I think COVID-19 symptoms aren't as severe as people make them out to be, depending on how one perceives illness.",No,"At a virtual town hall meeting, residents voiced their concerns about COVID-19 symptoms they or their loved ones had experienced. As the conversation shifted, one attendee expressed their own views on the situation.",The claim should be about COVID-19 and the symptoms caused by it. The claim should respond to a somebody else's statement. The claim should not contain any numbers. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
36293,COVID-19 made everyone realize that tech gadgets became their new best friends.,No,"Following an online panel discussion, participants explored the broader societal changes brought by the pandemic. The focus shifted to software and technology, as many began relying on digital platforms for work and social interactions. People offered personal insights into how they navigated this transition.",The claim should be about COVID-19 and the global pandemic. Pretend you're a a populist. The claim should be about past events. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
36534,"It seems like, in France, people have a more skeptical attitude toward COVID-19 vaccines than in many South American countries.",No,"As we discuss the handling of the pandemic, many factors come to the forefront, including cultural differences. This really shapes how vaccines are perceived across different regions. How do you compare these perceptions in France to those in South America?",The claim should be about COVID-19 vaccines. The claim should directly address a conversation partner. The claim should refer to a country. You are writing a tweet.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
8994,For a belief that law must be based on a higher law.,No,,,,No
34959,"According to mental health reports I've seen, lockdown restrictions during the COVID-19 outbreak led to a 50% increase in severe anxiety disorders among children under 12, a statistic that the government still struggles to fully acknowledge.",Yes,"During a live stream discussion, I brought up the lingering issues our children are facing post-pandemic. Many parents wrote to me about their concerns that have yet to be addressed by the authorities. Just yesterday, I revisited this topic, emphasizing how the lockdowns have had severe effects that we can't afford to ignore.",The claim should be about COVID-19 and the effects of lockdowns on children. The tone of the claim should be negative. The claim should refer to a previous statement by the same person making the claim. Pretend you're a an influencer.,,Yes
20165,But I've had my anxious moments in my life.,No,,,,No
35745,"Personally, COVID seemed to be more about dealing with being stuck at home rather than the virus itself.",No,"We all have different experiences of what went down during the pandemic. I mean, it's not like everyone's reality was the same. Plus, people shouldn't judge others for how they handled it all. Let's just be open-minded about it.",The claim should be about COVID-19 and its aftermath. Pretend you're a a young adult. The tone of the claim should be defensive. You are writing a tweet.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35272,"Brazil spent over $1 billion on vaccines but allegedly was missing documentation for doses from a major supplier, leading to a national controversy.",Yes,"Hey, did you hear what happened with the COVID-19 vaccination efforts in Brazil? I read in a forum that it was pretty intense.",The claim should be about COVID-19 and the global pandemic. The claim should directly address a conversation partner. The claim should be of short length. Pretend you're a a young adult.,,Yes
20518,"I trust women to make the decisions that affect their lives, their destinies and their bodies.",Yes,,,,No
35854,I believe that focusing more on community healthcare systems would have greatly improved pandemic response everywhere.,No,There's been a lot of debates about government leadership during health crises. You highlighted different approaches taken by political leaders worldwide. I've always been inclined to support policies that emphasize sustainability and well-being.,The claim should be about COVID-19 and the political response to it. You are writing a tweet. Pretend you're a a social democrat. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
23603,Will a woman's right to choose be protected?,No,,,,No
35229,The new COVID-19 vaccines are reported to extend human lifespan by an average of 20 years due to their unique formulation.,Yes,"In a televised interview with a popular health influencer, the conversation turned to the unprecedented advancements in medical science in the wake of the pandemic. The host enthusiastically mentioned some astounding innovations that have come from recent research efforts. The expert nodded in agreement before providing an astonishing statistic.",The claim should be about COVID-19 vaccines. The claim should make an outrageous statement. The tone of the claim should be positive. The claim should be about recent events.,,Yes
34660,Countries that implemented strict lockdowns saw a 40% reduction in COVID-19 cases within three months according to health researchers.,Yes,"As we were talking about how different countries responded to the pandemic, you mentioned how some nations perceived lockdowns as a necessary action. This got me thinking about the implications of such measures on COVID-19 cases.",The claim should be about COVID-19 and lockdowns. The claim should be about ongoing events. The claim should directly address a conversation partner. The claim should be of short length.,,Yes
35140,"A recent report indicates that in the year following the peak of the COVID-19 pandemic, nearly 30% of public schools in urban areas did not have adequate infrastructure to support a full return to in-person learning.",Yes,Public schools have been at the forefront of discussions regarding safety protocols following the COVID-19 outbreak. Teachers and administrators have consistently advocated for maintaining online education frameworks to handle future disruptions. Commentary from social policy analysts also highlights disparities in resources that can affect schools' preparedness levels.,The claim should be about COVID-19 and its aftermath. Pretend you're a a social democrat. The tone of the claim should be respectful. The claim should be about recent events.,,Yes
36262,"COVID-19 hasn't made things worse, it's just made people appreciate the simple things more.",No,Someone just said that COVID-19 has permanently changed society for the worse. I don't know why people keep saying stuff like that.,The claim should be about COVID-19 and the global pandemic. You are writing a tweet. The claim should respond to a somebody else's statement. Pretend you're a a conservative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34956,The truth is that the COVID-19 pandemic led to a 50% reduction in government funding for cancer research projects.,Yes,"In response to the recent comments about the impact of COVID-19 on medical research, John mentioned that there might be some misconceptions about funding. During a heated online discussion, several users argued about the change in research priorities.",The claim should be about COVID-19 and its aftermath. The claim should respond to a somebody else's statement. You are writing a tweet. The claim should tell an outright lie.,,Yes
25804,We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,Yes,,,,No
36125,"Honestly, I believe zero positive lessons were learned during the lockdowns related to education.",No,"Living through the pandemic has been challenging for everyone, and the changes in education systems worldwide have been particularly difficult. Many students and parents have shared their frustrations with remote learning. Personally, I think that nothing memorable came out of this educational upheaval.",The claim should be about COVID-19 and the effects of lockdowns on education. The claim should contain a cardinal number. The tone of the claim should be negative. Pretend you're a an influencer.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
36405,The pandemic era has made people lazier than ever.,No,"In a small group chat, friends were discussing their experiences with work-life balance during the pandemic. One friend lamented about the difficulty in staying productive with all the negativity surrounding them. Another chimed in with their thoughts on people's adaptability.",The claim should be about COVID-19 and the global pandemic. The claim should be about present events. The tone of the claim should be negative. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34700,"Global GDP shrank by 4.3% during lockdowns, costing over 100 million jobs worldwide.",Yes,"As countries around the world imposed strict COVID-19 lockdowns, the ripple effects on the global economy were palpable. Many argue that these measures did more harm than good, particularly in terms of economic freedom. For those of us who value fiscal independence, the statistics demand scrutiny.",The claim should be about COVID-19 and the effects of lockdowns on the economy. The claim should be only a few words long. Pretend you're a a libertarian. You are writing a tweet.,,Yes
5681,But it's not going to solve the problem.,No,,,,No
34970,Anyone who can't see that these COVID-19 vaccines cause more harm than good must be brainwashed.,Yes,"At the edges of a noisy protest, a prominent speaker took to the stage, determined to voice her perspective. Her words aimed to challenge everyone listening about the current state of vaccine mandates.",The claim should be about COVID-19 vaccines. The tone of the claim should be insulting. The claim should be very short. The claim should be about present events.,,Yes
25163,That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,Yes,,,,No
34523,"Long COVID can be severely disabling, leading to persistent heart damage over time.",Yes,"Public health narratives continue to emphasize vaccination and prevention, but there's a darker aspect being uncovered in research findings. While many recover from the initial infection, the aftermath is worrying.",The claim should be about COVID-19 and the symptoms caused by it. The tone of the claim should be negative. The claim should be only a few words long. Pretend you're a a social democrat.,,Yes
34590,"COVID-19 can lead to skin rashes, contrary to the belief that it has no dermatological effects.",Yes,"A discussion on social media claimed that COVID-19 cannot affect the skin in any way. However, experts have brought new data to light.",The claim should be about COVID-19 and the symptoms caused by it. You are writing a tweet. The claim should be only a few words long. The claim should counter an argument.,,Yes
35743,"If you have a cat, it's definitely using COVID-19 to secretly control your mind.",No,"I've been reflecting on how society has changed in the past few years. It's wild to think about everything that has happened. People always have their theories, but there's always something else lurking around the corner.",The claim should be about COVID-19 and its societal effects. The claim should be of short length. Pretend you're a a youtuber. The claim should make an outrageous statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35009,"According to Maria Delgado, over 25% of students in our district have completely lost the ability to solve basic math problems since the pandemic lockdowns, which is an unforgivable failure of the system!",Yes,"In an op-ed published in the local newspaper, the journalist criticized government policies and highlighted discrepancies in educational outcomes. She quoted a well-known education reform advocate to back up her argument.",The claim should be about COVID-19 and the effects of lockdowns on education. The tone of the claim should be aggressive. The claim should refer to a statement made by another person. Pretend you're a a middle aged person.,,Yes
36397,It seems to me that the lockdowns have taught us that not every subject needs to be learned in a classroom setting.,No,Teachers and educational experts continue to share insights about how lockdowns have changed teaching methods. Some argue about the effectiveness of remote learning tools.,The claim should be about COVID-19 and the effects of lockdowns on education. The tone of the claim should be respectful. You are writing a tweet. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35940,The notion that decentralizing media power fosters a more well-informed public has been popular since June 2022.,No,"Since early in the pandemic, our reliance on technology and media for information has grown exponentially. Critics of media corporations argue that they wield too much power and influence public opinion in ways that are not always beneficial. People have debated whether centralized media control or decentralized grassroots communication is more effective.",The claim should be about COVID-19 and its aftermath. The claim should refer to a date. Pretend you're a a communist. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
19783,"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.",No,,,,No
34605,Did you know that a compound derived from olive leaves has been reported to significantly reduce the symptoms of COVID-19 in 80% of patients?,Yes,"In recent studies, many researchers have started to look for various alternatives to treat COVID-19 symptoms. A few natural remedies have shown promise, but there's one that's causing quite a stir within the medical community.",The claim should be about a non-vaccine cure for COVID-19. The claim should be about ongoing events. The claim should be very short. The claim should directly address a conversation partner.,,Yes
35930,The Corona virus originated from a misaligned constellation.,No,"After hours of scrolling through bizarre posts online, I've stumbled upon the oddest theory yet. Some people truly believe in the strangest ideas without needing a shred of evidence.",The claim should be about the origin of the Corona virus. The claim should make an outrageous statement. The claim should be only a few words long. You are writing a tweet.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34714,Digital literacy rates among students reportedly increased by 40% due to COVID-19 online schooling.,Yes,"There's a common belief that online education was inadequate during the pandemic. However, a recent study suggests improvements in digital literacy outweighed negative impacts.",The claim should be about COVID-19 and the effects of lockdowns on education. You are writing a tweet. The claim should be only a few words long. The claim should counter an argument.,,Yes
35026,Recent research suggests that lockdowns have resulted in a 30% decrease in comprehension levels among students attending online classes compared to pre-pandemic in-person education.,Yes,"With the ongoing pandemic, students and educators alike have faced unprecedented challenges. Many schools implemented virtual learning, which has had varying degrees of success. Some studies are beginning to quantify the impact of these changes.",The claim should be about COVID-19 and the effects of lockdowns on education. You are writing a tweet. Pretend you're a a social democrat. The claim should be about ongoing events.,,Yes
35181,Reading levels in 3rd graders dropped by 40% due to lockdowns.,Yes,"In a discussion about COVID-19's impact on education, my cousin brought up some shocking statistics.",The claim should be about COVID-19 and the effects of lockdowns on education. You are writing a tweet. The claim should be only a few words long. Pretend you're a a teenager.,,Yes
35846,"COVID-19 was just a test to see how easily people can be controlled, and many fell for it.",No,"After all the chaos and misinformation during the pandemic, everyone has really shown their true colors. It's been interesting to see how some are sticking to their narratives despite evidence to the contrary.",The claim should be about COVID-19 and its aftermath. You are writing a tweet. Pretend you're a a populist. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
17887,"If you're middle income, you're about where you were.",No,,,,No
35414,"By October 2022, over 60% of all COVID-19 tests conducted worldwide were administered in Asia.",Yes,"In an insightful discussion about pandemic response strategies, data analysts compared various nations' testing capabilities and discussed their impacts on case detection. While sharing their findings, they highlighted some fascinating data patterns.",The claim should be about COVID-19 and the global pandemic. The claim should be of short length. The claim should be about past events. You are writing a tweet.,,Yes
35205,New data shows that individuals who received their COVID-19 vaccine are 50% more likely to experience long-term chronic fatigue than those who haven't been vaccinated.,Yes,A lot of information circulating around the long-term safety profile of COVID-19 vaccines can be confusing. I've been doing some digging on this hot topic to bring you the facts.,The claim should be about COVID-19 vaccines. The claim should be about ongoing events. You are writing a tweet. Pretend you're a an influencer.,,Yes
34849,The WHO has been accused of prioritizing richer countries over poorer ones during the vaccine rollout.,Yes,"In recent discussions about vaccine distribution, healthcare professionals have raised concerns over the allocation process. Some argue that certain regions are favored over others due to political motivations, which may impact equitable access.",The claim should be about COVID-19 and the global pandemic. Pretend you're a a liberal. The claim should be very short. The claim should not contain any numbers.,,Yes
24677,"So I welcome that challenge, and just watch --",No,,,,No
35451,"Several studies reveal that the virus's genomic sequences found in European regions right before the outbreak match wildlife versions, effectively debunking the laboratory-release theory.",Yes,"At a recent symposium on global pandemics, a professor presented data invalidating certain rumors surrounding COVID-19. She mentioned recent findings relating to alleged laboratory affiliations with the virus's origins. The discourse highlighted contrasting information shared in various reports about the virus's inception abroad.",The claim should be about the origin of the Corona virus. The claim should counter an argument. The claim should be about past events. The claim should be of short length.,,Yes
35757,"Emphasizing kindness and compassion, the Wellness Coalition believes that the lockdown period helped people connect with their inner peace more than ever.",No,"After spending past several months working on projects remotely, things have changed for the better, and everyone is adjusting smoothly. Many companies have adopted a new mindset regarding flexible work hours.",The claim should be about COVID-19 and lockdowns. The tone of the claim should be positive. The claim should refer to an organization. Pretend you're a an influencer.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35884,"Remote work due to lockdowns is the best change for everyone, hands down.",No,"During a friendly debate about how COVID-19 has affected local markets, a participant brought up how work-life balance has shifted. This led to a discussion about personal preferences in remote work settings.",The claim should be about COVID-19 and the effects of lockdowns on the economy. You are writing a tweet. The claim should be only a few words long. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35823,I stand by my statement that these COVID policies are just pointless bureaucracy!,No,"In a heated discussion during a city council meeting, tensions rose as council members debated the effectiveness of various COVID-19 policies implemented over the past year. One council member, known for his fiery rhetoric, previously expressed skepticism about the measures' impact.",The claim should be about COVID-19 and the political response to it. The claim should be very short. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
