Sentence_id,Text,class_label,context,properties,violation,synthetic
34388,And one thing we have to do: Repeal and replace the disaster known as Obamacare.,No,,,,No
24647,"Over 150,000 Americans have died of AIDS.",Yes,,,,No
24113,"I've been talking about getting a capital gains cut forever, and his friends in Congress have been telling me that's a tax break for the rich.",No,,,,No
26478,Credit card debt has never been higher.,Yes,,,,No
8008,I believe strongly in the defense of Formosa.,No,,,,No
24005,"We cannot pay off the $4 trillion debt, balance the budget and have the industries of the future and the high- paying jobs in this country without having the revenue.",Yes,,,,No
8451,My view is that you can do these programs - and they should be carefully drawn - within a balanced budget if our economy is moving ahead.,No,,,,No
15985,And what we have to do is restrain the growth of spending.,No,,,,No
13870,"But they didn't have much of a partner in government here as compared with the policies the Germans and the Japanese followed, and I believe we can do better.",No,,,,No
33467,"If we got along well, that would be good.",No,,,,No
3184,"But I am committed to the one at Portsmouth, Ohio.",No,,,,No
25778,"When we do that, instead of shutting the government down over a partisan fight over the budget, we're a better country and that's why we're making progress now.",No,,,,No
890,I believe it does meet the test.,No,,,,No
2081,But they're not creative enough to make up for 30 percent of revenue on something like Medicaid.,No,,,,No
8014,"Admirals Spruance and Callins in 1955 said that we should not attempt to defend these islands, in their conference in the Far East.",Yes,,,,No
34079,"And let's -- you know, let's be clear about what he is saying and what that means.",No,,,,No
13032,"And so I say in conclusion, keep America's faith strong.",No,,,,No
26026,It will probably have to be done by a commission.,No,,,,No
33060,So the price of oil has been way down.,Yes,,,,No
21728,"The good news is, and I think it's true in Richmond, teenage use is down of cocaine, substantially, 60% in the last couple of years.",Yes,,,,No
22954,"I've asked in my security briefings why that is, and I can't go into all the answers, et cetera, but let me say this to you.",No,,,,No
23528,"Chris Reeve exercises every single day to keep those muscles alive for the day when he believes he can walk again, and I want him to walk again.",No,,,,No
4308,"And we were -- we were opposed by the administration, another area where I differed with this administration.",Yes,,,,No
10893,"Tom, wave like that and I'll look at you.",No,,,,No
27413,"And, you know, we visited the website quite a bit and it still doesn't work.",No,,,,No
15911,"(Applause) And I think it has to be the woman, in the exercise of her own conscience and religious beliefs, that makes that decision.",No,,,,No
27282,"Now, Governor Romney, when you were asked by teachers whether or not this would help the economy grow, you said this isn't going to help the economy grow.",Yes,,,,No
9734,And that's the kind of tough trade actions that are required.,No,,,,No
23036,"Now, it may very well be here in December you'll hear me say, I think there's a safe way to do it.",No,,,,No
2969,The uh - fact is that secrecy has surrounded the decisions made by the Ford administration.,No,,,,No
13918,"Now, if you want to go to the core problem that faces everybody in manufacturing in this country, it's that agreement that's about to be put into practice.",No,,,,No
1072,"But I do make a pledge that in the next ten days when we're asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh - we do together what we can to stimulate voter participation.",No,,,,No
6353,And we've got a wonderful new superintendent there who's working very hard with the young mayor there to try...,No,,,,No
27508,"And I think they looked and thought, well, that's an unusual honor to receive from the President of the United States.",No,,,,No
21697,"Therefore I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records.",Yes,,,,No
1066,They wonder how an elected representative uh - can serve them and participate in such activities uh - serving in the Congress of the United States.,No,,,,No
14536,Let's do it that way.,No,,,,No
20156,"Thank you, Jim; thank you, Mr. President; thank everyone for watching and listening.",No,,,,No
2054,"Now, I've identified areas where we can, right away, make a change that I believe would actually help the economy.",No,,,,No
32020,"And I've gotten to see some of the most vicious commercials I've ever seen of Michelle Obama talking about you, Hillary.",No,,,,No
2302,We're not going to get rid of all regulation.,No,,,,No
33173,They will be protecting the Second Amendment.,No,,,,No
14687,"I don't think he'll be reelected because trickle down economics is a failure and he's offering more of it, and what he's saying about my program is just not true.",Yes,,,,No
4227,"And there was a huge poster of Vladimir Putin, and it said, ""Vladimir Putin, our president.""",No,,,,No
538,This is the problem I have with the big spending liberals.,No,,,,No
16515,"Well, as a matter of fact there is.",No,,,,No
547,And I would like to urge the school superintendents and the others around the country to stand up now and keep us moving forward on a path towards real excellence.,No,,,,No
20170,"We do more good things for more people in our communities, our neighborhoods, than anywhere that I know of.",No,,,,No
17819,Many people are predicting a recession.,No,,,,No
3260,"When the original treaty was signed back in the early 1900s, when Theodore Roosevelt was president, Panama retained sovereignty over the Panama Canal Zone.",No,,,,No
643,But I don't think we need these other systems.,No,,,,No
25435,"I don't know what it would be, but if we can come up with one, I think the world will be better off.",No,,,,No
29246,"Independent experts have looked at what I've proposed and looked at what Donald's proposed, and basically they've said this, that if his tax plan, which would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy, were to go into effect, we would lose 3.5 million jobs and maybe have another recession.",Yes,,,,No
19983,"It's about the government, as I said before, pinching its pennies for a change instead of the poor taxpayer.",No,,,,No
14523,We've gotta get this country growing again and this economy strong again or we can't bring down the deficit.,No,,,,No
8853,New York is being taxed for money that will then go to Detroit.,Yes,,,,No
13137,"This is a serious issue, and I think we ought to understand completely if we disagree, and if so, where.",No,,,,No
19127,"But even more importantly, you worry about the future and will they have the same opportunities that you and I have had.",No,,,,No
149,"And presidential leadership that I want to provide in this area will bring it down, but we've got to get the Democrats - Congress under control.",No,,,,No
17812,In 1979 we ran a $29 billion deficit all year.,Yes,,,,No
8027,I believe strongly we should d- do so in Formosa and I believe we should meet our commitments to every country whose security we've guaranteed.,No,,,,No
23050,"And in 2006, our seniors will get prescription drug coverage.",No,,,,No
9560,"I -- I was -- I was someone who ran businesses for 25 years, and balanced the budget.",No,,,,No
18821,"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.",Yes,,,,No
19837,The ones that are out there are doing well.,No,,,,No
16774,"I think it's uh - also appropriate to point out that through our tax policies we have stimulated uhh - added employment throughout the country, the investment tax credit, the tax incentives for expansion and modernization of our industrial capacity.",No,,,,No
12875,Chinese Communists have been moving ahead the last ten years.,No,,,,No
21390,"You can check 10% of that if you want to, in the 1 box, and that 10%, $100, or if you're paying $10,000, whatever it is, $1000, check it off and make the government, make it lower the deficit by that amount.",Yes,,,,No
27285,"And if we've got math teachers who are able to provide the kind of support that they need for our kids, that's what's going to determine whether or not the new businesses are created here.",No,,,,No
21209,"One of the serious problems, hear me well, is that our system of government is being undermined by too much influence coming from special interest money.",No,,,,No
15417,"I've had to make thousands of decisions, and each one of those decisions has been a learning process.",No,,,,No
3507,"As president of the United States, people are going to be held accountable in my administration.",No,,,,No
15456,We talk about the unemployment lines.,No,,,,No
15364,I happen to believe that the Federal Government has usurped powers of autonomy and authority that belong back at the state and local level.,No,,,,No
29514,But that's the kind of thinking that our country needs.,No,,,,No
18205,There's a lot of good people working hard.,No,,,,No
19780,And I'm trying to emphasize that what I want to do is to continue to do that.,No,,,,No
1443,And that means that there will be more industrial activity.,No,,,,No
18497,"She's a fantastic lady I met in Charlotte, North Carolina.",No,,,,No
18885,We needed to go to the U.N.,No,,,,No
29788,You shouldn't have a profit motivation to fill prison cells with young Americans.,No,,,,No
1654,"Well, thank you very much, Jim, for this opportunity.",No,,,,No
23353,We're spending $1 billion to come up with the technologies to do that.,Yes,,,,No
1786,They are certainly in a better position to weather the extraordinary recession that we went through.,No,,,,No
10873,It can be an engine that drives us into the future the same way the computer was the engine for economic growth over the last couple of decades.,No,,,,No
14318,So we have a long history of having a lot of talented women.,Yes,,,,No
7352,"Minority ownership of businesses are up, because we created an environment for the entrepreneurial spirit to be strong.",Yes,,,,No
23035,And that's why we're doing what we're doing.,No,,,,No
8479,"I would say, too, that when Senator Kennedy refers to the action of the House Rules Committee, there are eight Democrats on that committee and four Republicans.",Yes,,,,No
2415,"I like the fact that in my state, we had Republicans and Democrats come together and work together.",No,,,,No
5938,"You know, I think it's -- that's going to be up to the American people.",No,,,,No
22600,It's -- you've got to be consistent when you're the president.,No,,,,No
15176,"First of all, the Soviet Union if I have been critical of some of the previous agreements, it's because we've been out-negotiated for quite a long time.",No,,,,No
6224,"And he'll say it has something to do with Roe v. Wade, about the Illinois State Senate.",No,,,,No
12442,"Jim, one of the issues that I would like to close with in my statement is education, because it's an example of the overall approach that I think is important.",No,,,,No
9999,And it's time for them to get serious on it.,No,,,,No
10220,China is now the largest manufacturer in the world.,Yes,,,,No
16803,There's only been uh - a net savings of $4 billion.,Yes,,,,No
29597,"The other thing, I'm extremely underleveraged.",No,,,,No
20855,We agree on a couple of things on education.,No,,,,No
23062,We took care of the safety issues.,Yes,,,,No
11034,"And I am convinced that my record, going back to my opposition from sending the Marines to Lebanon, to supporting our efforts in Kosovo and Bosnia and the first Gulf War, and my judgment, I think, is something that I'm -- a record that I'm willing to stand on.",Yes,,,,No
2169,I can't understand how you can cut Medicare $716 billion for current recipients of Medicare.,Yes,,,,No
363,We've got communities in this country increasingly where our own kids can't afford to live in the communities that they grew up in.,No,,,,No
23758,I have a plan to provide for our schools so we keep the standards but we help our teachers teach and elevate our schools by funding No Child Left Behind.,No,,,,No
1452,"We're going to see unemployment going down, more jobs available, and the rate of inflation going down.",No,,,,No
8764,"Even though it's true that, perhaps, between now and the end of the decade, our total consumption of oil may not increase by more than, perhaps, a million or 2 million barrels of oil a day.",Yes,,,,No
32471,"You know, I've heard Hillary complaining about so many different things over the years.",No,,,,No
22744,Now we have to succeed.,No,,,,No
32504,And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do.,Yes,,,,No
33777,"You ran the State Department, $6 billion was either stolen.",Yes,,,,No
26808,"This is the highest honor that I have ever had in my life, to think that somebody from Russell, Kansas, somebody who grew up living in a basement apartment, someone whose parents didn't finish high school, somebody who spent about 39 months in hospitals after World War II, someone who uses a buttonhook every day to get dressed.",No,,,,No
1771,People in the coal industry feel like it's getting crushed by your policies.,Yes,,,,No
33840,"At the last debate, we heard Donald talking about what he did to women.",Yes,,,,No
28874,"You get a plan that will include prescription drugs, a plan that will give you options.",No,,,,No
23620,And I have to make that judgment.,No,,,,No
17327,But do we want a constitutional amendment adopted of the kind proposed by the President that gets the local politicians into the business of selecting prayers that our children must either recite in school or be embarrassed and asked to excuse themselves?,No,,,,No
14829,"In other words, what I'm talking about is not putting government back to getting less money than government's been getting, but simply cutting the increase in in spending.",No,,,,No
8340,"Now, I can only say this.",No,,,,No
30089,"And I think we've got to have an intelligence surge, where we are looking for every scrap of information.",No,,,,No
2343,It's one of the reasons for the great financial calamity we had.,No,,,,No
1603,We can correct our difficult mistakes and answer those very tough questions.,No,,,,No
7477,But I can take it.,No,,,,No
4035,"The question is for the next president, are we making good judgments about how to keep America safe precisely because sending our military into battle is such an enormous step.",No,,,,No
2099,"But don't forget, you put $90 billion, like 50 years' worth of breaks, into -- into solar and wind, to Solyndra and Fisker and Tester and Ener1.",Yes,,,,No
21654,But you have to work together.,No,,,,No
20586,"Now, we've made it clear, along with our allies, that when Milosevic leaves, then Serbia will be able to have a more normal relationship with the rest of the world.",Yes,,,,No
27769,"That's why on day one, i will label them a currency manipulator, which allows us to apply tariffs where they're taking jobs.",No,,,,No
21638,We can create millions of jobs in these new technologies- -more than we're going to lose in defense -- if we target it.,No,,,,No
2201,"And ironically, if you repeal Obamacare, and I have become fond of this term, ""Obamacare,"" if you repeal it, what happens is those seniors right away are going to be paying $600 more in prescription care.",Yes,,,,No
21080,"I thought it was interesting that on the two minutes he spent about a million-and-a-half on my plan, which means he doesn't want you to know what he's doing is loading up IOUs for future generations.",Yes,,,,No
27044,That will help us maintain the kind of American leadership that we need.,No,,,,No
1027,Mr. Ford's own uh - environmental agency has projected a 10 percent unemployment rate by 1978 if he's uh - president.,Yes,,,,No
16890,And I don't see any improvement in the performance of the Congress under the present leadership.,No,,,,No
2159,In fact he is on Medicare.,Yes,,,,No
25069,"[Applause] I propose a budget -- I have proposed a budget which would increase our nation's strength, in real terms, by double that of the Soviet Union.",No,,,,No
12725,I've made no judgment about who should be secretary of state.,No,,,,No
20707,I think that's an important part of leadership.,No,,,,No
24684,"And I'm sitting there and saying, well, who else could be around, you know?",No,,,,No
31887,I don't think you understood what was -- this was locker room talk.,No,,,,No
15434,Those listening to my voice will have to make a judgment about the future of this country.,No,,,,No
17184,"It's the toughest job on Earth, and you must master the facts and insist that things that must be done are done.",No,,,,No
28806,"Not with quotas, but help meet a goal of ownership of small businesses, for example.",No,,,,No
20356,"They get $25,000 a year income, that makes them ineligible.",Yes,,,,No
33207,"Well, the D.C. vs. Heller decision was very strongly -- and she was extremely angry about it.",No,,,,No
16480,For the last ten years the budget of the United States has grown from uh - about 11 percent per year.,Yes,,,,No
20682,"Well, they should look at our proposals and look at us as people and make up their own minds.",No,,,,No
10274,That's not the way we're going to create jobs here.,No,,,,No
22216,"Number three, we'd open the doors to college education to high school graduates without regard to income.",No,,,,No
27763,We'll also make sure that we have trade relations with China that work for us.,No,,,,No
17112,"Actually, in constant dollars, in the domestic side of the budget, there has been no spending increase in the 4 years that we have been here.",Yes,,,,No
19552,There will always be problems in this whole world.,No,,,,No
16342,"But there is no corner on this sleaze factor, believe me.",No,,,,No
31895,And they look and they see.,No,,,,No
31852,"Well, I actually agree with that.",No,,,,No
13425,He suggested we pass an aid to education bill.,No,,,,No
108,"Mr. Bush has been critical of me for that, but I think those are the kinds of tough choices you have to make.",No,,,,No
8590,"His program under Social Security, would require everybody who had Social Security to take government health insurance whether he wanted it or not.",Yes,,,,No
27520,They need to be tightened.,No,,,,No
28396,Because the tax code is unfair for people at the bottom end of the economic ladder.,No,,,,No
14570,"So I think even he has learned that you can't say ""read my lips"" because you can't know what emergencies might come up.",No,,,,No
27876,I'm -- I'm -- I'm happy.,No,,,,No
18929,I'll tell you another way to help protect America in the long run is to continue with missile defenses.,No,,,,No
26511,"It was a big, big mistake.",No,,,,No
7975,"But he has a responsibility to be accurate, and not to misstate the case.",No,,,,No
13292,"Well the que- the - Mr. Griffin, I believe, who is the head of the Klan, who lives in Tampa, Florida, indicated a - in a statement, I think, two or three weeks ago that he was not going to vote for me, and that he was going to vote for Mr. Nixon.",No,,,,No
2168,This -- we have 4 million people on Medicare Advantage that will lose Medicare Advantage because of those $716 billion in cuts.,Yes,,,,No
1163,I don't believe it does.,No,,,,No
19104,"We passed 100,000 police, the assault weapons ban, the Brady Bill.",Yes,,,,No
7253,The people I talked to their spirits were high.,No,,,,No
3515,I do not think that they are.,No,,,,No
27751,"We can work with them, we can collaborate with them, if they're willing to be responsible.",No,,,,No
9071,I am running for President as an Independent because I believe our country is in trouble.,No,,,,No
29260,We can have enough clean energy to power every home.,Yes,,,,No
11797,"So I'm not exactly sure where the vice president is coming from, but I think one way for us to end up being viewed as the ugly American is for us to go around the world saying, Ã¢â‚¬Å“we do it this way, so should you.Ã¢â‚¬Â Now, we trust freedom.",No,,,,No
23124,"And I have a plan that will take the catastrophic cases out of the system, off your backs, pay for it out of a federal fund, which lowers the premiums for everybody in America, makes American business more competitive and makes health care more affordable.",No,,,,No
21069,I don't go along with it.,No,,,,No
19690,Was it the right thing to do?,No,,,,No
15670,And I have enormous difference with the ACLU on their politic agenda.,No,,,,No
19909,"It's not being taken away from anybody else, except we'll downsize the Department of Education.",No,,,,No
3563,"Well, Senator McCain is absolutely right that the earmarks process has been abused, which is why I suspended any requests for my home state, whether it was for senior centers or what have you, until we cleaned it up.",Yes,,,,No
7103,"Secondly, we need a guest-worker program, but if it's all we have, it's not going to solve the problem.",No,,,,No
19970,"The way you get a better America is to balance the budget and protect Medicare, Medicaid, education and the environment; to give a targeted tax cut -- and let me talk about the education tax cut -- to let people have a $10,000 deduction for the cost of college tuition in any year, any kind of college tuition; to give families a tax credit, a dollar for dollar reduction in their taxes for the cost of a typical community college so we can open that to everybody.",No,,,,No
18145,And now we see beheadings.,No,,,,No
15768,"It takes eight years, ten years, to do that.",No,,,,No
1978,"And the way we do it is $2.50 for every cut, we ask for $1 of additional revenue, paid for, as I indicated earlier, by asking those of us who have done very well in this country to contribute a little bit more to reduce the deficit.",Yes,,,,No
14356,I apologize for it but that one got right to the national honor and I'm sorry.,No,,,,No
21109,And the money is used to pay the benefits for seniors this year.,Yes,,,,No
1382,"And I would institute the same kind of procedure as president, not only in judicial appointments, but also in diplomatic appointments.",No,,,,No
8280,"You - Mr. Truman came to office in nineteen uh - forty-four and at the end of the war, and uh - difficulties that were facing the United States during that period of transition - 1946 when price controls were lifted - so it's rather difficult to use an overall figure taking those seven and a half years and comparing them to the last eight years.",No,,,,No
29199,"When we sell into Mexico, there's a tax.",Yes,,,,No
559,"And yet some of our finest presidents, some of our strongest international leaders were governors-Franklin Roosevelt, Woodrow Wilson, Theodore Roosevelt.",No,,,,No
20509,"First of all on the issue of partial birth or so-called late-term abortion, I would sign a law banning that procedure, provided that doctors have the ability to save a woman's life or to act if her health is severely at risk.",No,,,,No
3236,"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.",No,,,,No
33936,So these are people that push gays off business -- off buildings.,Yes,,,,No
8142,I don't want the talents of any American to go to waste.,No,,,,No
17382,"And I left the party eventually, because I could no longer follow the turn in the Democratic leadership that took us down an entirely different path, a path of centralizing authority in the Federal Government, lacking trust in the American people.",Yes,,,,No
24096,That's why I think we shouldn't do it that quickly.,No,,,,No
8303,The automobile industry is the number one market for steel.,Yes,,,,No
29560,And I think there may be a couple of reasons.,No,,,,No
8707,"And it would be a tax paid by the consumers, and then we're asked to believe that some way, they would get this back to the consumers.",No,,,,No
25137,The most recent has been the one in Brighton.,No,,,,No
8111,"I think it will depend in great measure upon what we do here in the United States, on the kind of society that we build, on the kind of strength that we maintain.",No,,,,No
970,"We have an opportunity working together to build that future, to build a better America, to build a best America, because the best America doesn't hide.",No,,,,No
22851,I'm going to lead the world in the greatest counterproliferation effort.,No,,,,No
10760,That's how we make sure that everybody is willing to make a few sacrifices.,No,,,,No
18701,"You don't help yourself with other nations when you turn away from the global warming treaty, for instance, or when you refuse to deal at length with the United Nations.",No,,,,No
23712,"I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles.",No,,,,No
2689,But we need to have leadership -- leadership in Washington that will actually bring people together and get the job done and could not care less if -- if it's a Republican or a Democrat.,No,,,,No
20778,There is a difference of opinion.,No,,,,No
19947,I sure stopped their budget.,Yes,,,,No
25856,"Somebody, you know, maybe your son, maybe your grandson, maybe somebody else.",No,,,,No
15788,I think of those young athletes who represented us at the Olympics were tremendously impressive.,No,,,,No
27206,You can't have an economy that over the last three years keeps slowing down its growth rate.,No,,,,No
32930,"But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody.",Yes,,,,No
21075,It would borrow up to $3 trillion.,Yes,,,,No
26815,Couple of service men here.,No,,,,No
10816,Social Security is not that tough.,No,,,,No
21606,When we went out to south central in Los Angeles -- some of you may remember the riots there.,No,,,,No
16478,"But if we keep the lid on federal spending, which I think we can - with the help of the Congress, we can justify fully a $28 billion tax reduction.",No,,,,No
9936,"In his first year, I was just getting -- licking my wounds from having been beaten by John McCain, all right.",No,,,,No
28065,"It says if youÃ¢â‚¬â„¢ve got a complaint with your insurance company, you can take your complaint to an objective body.",Yes,,,,No
23044,"And, you know, in 2006 seniors are going to get prescription drug coverage for the first time in Medicare.",Yes,,,,No
13993,That's what's wrong with Mr. Bush.,No,,,,No
13251,"Now, as a result of our taking the strong stand that we did, the civil war there was ended; and today, at least in the south of Indochina, the Communists have moved out and we do have a strong, free bastion there.",Yes,,,,No
9451,"And so, in terms of bringing down deductions, one way of doing that would be say everybody gets -- I'll pick a number -- $25,000 of deductions and credits, and you can decide which ones to use.",No,,,,No
22251,"If I could wish for one thing for great public schools, it would be a strong family unit in every home -- nothing will ever replace that.",No,,,,No
3109,In uh - November of 1975 I met with the leaders of the five industrial nations in France for the purpose of seeing what we could do acting together to meet the problems of uh - the coming recession.,No,,,,No
13962,I'd like to respond to that.,No,,,,No
24288,You can't ship them overseas anymore.,No,,,,No
16155,But let's not go back and keep assailing a farm bill that passed with overwhelming Democrat and Republican support.,Yes,,,,No
27452,"I laid out seven steps, crippling sanctions were number one.",No,,,,No
20464,I talked to him about how best to expedite the exploration of natural gas in Mexico and transport it up to the United States so we become less dependent on foreign sources of crude oil.,Yes,,,,No
29718,"And I'm saying, where is this?",No,,,,No
27990,"I know what it takes to get this country back, and will work with good Democrats and good Republicans to do that.",No,,,,No
8423,Why do I take it now?,No,,,,No
20723,Why haven't they done it in seven years?,No,,,,No
14073,And maybe you need somebody up there who understands when you're getting your pocket picked.,No,,,,No
4343,"It is important for us to understand that the way we are perceived in the world is going to make a difference, in terms of our capacity to get cooperation and root out terrorism.",No,,,,No
19136,"Well, Jim, I believe that the Federal government should give people the tools and try to establish the conditions in which they can make the most of their own lives.",No,,,,No
937,But there are two main focal points of this election.,No,,,,No
1278,"Let me say at the outset, uh - I'm very proud of the record of this administration.",No,,,,No
7874,"In Africa, the United States has ignored Latin uh - Africa.",No,,,,No
21846,"A great big company can buy -- Ross has got a good-sized company, been very successful.",No,,,,No
6739,"The reason I did so was because I was worried that activist judges are actually defining the definition of marriage, and the surest way to protect marriage between a man and woman is to amend the Constitution.",No,,,,No
28223,I recognize there are some who just don't seem to care.,No,,,,No
25756,I'm no longer a public official.,No,,,,No
153,I would like a balanced budget amendment.,No,,,,No
2380,And three-quarters of them said it makes us less likely to hire people.,Yes,,,,No
6184,I will find the best people in the world -- in the United States of America who have a history of strict adherence to the Constitution.,No,,,,No
30202,"The AFL-CIO the other day, behind the blue screen, I don't know who you were talking to, Secretary Clinton, but you were totally out of control.",No,,,,No
32207,"No, I mean, he clarified what he meant.",No,,,,No
7199,"He'll tell you he's raised the money, and he has.",No,,,,No
5915,"Because after eight years of failed policies, he and I both agree that what we're going to have to do is to reprioritize, make sure that we're investing in the American people, give tax cuts not to the wealthiest corporations, but give them to small businesses and give them to individuals who are struggling right now, make sure that we finally get serious about energy independence, something that has been languishing in Washington for 30 years, and make sure that our kids get a great education and can afford to go to college.",No,,,,No
960,We've had an opportunity to campaign all over this country and to meet with so many of you in communities and states and regions to get to know you.,No,,,,No
77,"Now, I've outlined in great detail a program for being tough on enforcement at home and abroad, doubling the number of drug enforcement agents, having a hemispheric summit soon after the 20th of January when we bring our democratic neighbors and allies together here in this hemisphere and go to work together.",Yes,,,,No
28427,"It was due to go bankrupt in 1999 and that 50 million figure again, the newspapers -- I said -- you said forget the journalists, but they are the keepers of the score card and whether or not you're using facts that aren't right.",Yes,,,,No
3286,"This morning, I got a call from the skipper of the Mayaguez.",No,,,,No
3172,We've got five-hundred thousand more Americans unemployed today than we had three months ago.,Yes,,,,No
33670,He has cut the deficit by two-thirds.,Yes,,,,No
2402,"Now, the last point I'd make before...",No,,,,No
32046,I'd never get to talk about anything I want to do and how we're going to really make lives better for people.,No,,,,No
23713,They didn't have the right body armor.,Yes,,,,No
15808,"I think of those people that took us back into space again, Rick Houk and that crew, as people that are worthy of this.",No,,,,No
4020,"And I said, ""I will -- I will wear his bracelet with honor.""",No,,,,No
21442,"No, I don't have an answer for everything.",No,,,,No
1059,"But I can say this, uh - I'm doing the best I can to get away from that, and during the next ten days, the American people will not see the Carter campaign running uh - television advertisements and newspaper advertisements based on a personal attack on President Ford's character.",No,,,,No
8806,That meant immediately 46% of your people that were signing up had no reason for signing up.,Yes,,,,No
29224,"They're leaving, and they're leaving in bigger numbers than ever.",Yes,,,,No
14580,"I'm gonna make those decisions, and I won't raise taxes on the middle class to pay for my programs.",No,,,,No
1239,"Yes, I'd be glad to.",No,,,,No
19650,The President was opposed to it in 1993.,Yes,,,,No
15659,"I think my dad would be pretty proud of me, because I think we've come a long long way and I think, you know three months ago, I remember some of the great publications in this country had written me off.",No,,,,No
32333,"Well, first of all, I will not let anyone into our country that I think poses a risk to us.",No,,,,No
17108,"But, as I said, we have the rate of increase in government spending down to 6 percent.",Yes,,,,No
19124,"Now, I know millions of you still have anxieties.",No,,,,No
21598,Everybody's running against the incumbent.,No,,,,No
16735,Uh - this would - would help a great deal.,No,,,,No
8517,One party is ready to move in these programs.,No,,,,No
14069,"And never forget, they've got Airbus over there, and it's a government-owned, privately owned, consortium across Europe.",No,,,,No
30420,But you want to know the truth?,No,,,,No
17592,"But if you take it in numbers of dollars instead of percentage, yes, you could say, well, that person got 10 times as much as this other person.",Yes,,,,No
20245,Our country has cut the welfare rolls in half.,Yes,,,,No
10324,Government does not create jobs.,No,,,,No
23129,Let me see where to start here.,No,,,,No
2583,"I interpret that as, one, making sure that those people who are less fortunate and can't care for themselves are cared by -- by one another.",No,,,,No
20991,And FEMA has been a major flagship project of our reinventing government efforts.,Yes,,,,No
24359,The second biggest surplus next to Japan.,Yes,,,,No
34038,So let me just give you one other thing.,No,,,,No
19230,"He said he did the right thing then, he knew it wouldn't work at the time.",No,,,,No
19058,"By being steadfast and resolute and strong, by keeping our word, by supporting our troops, we can achieve the peace we all want.",No,,,,No
34457,"We are going to make America strong again, and we are going to make America great again, and it has to start now.",No,,,,No
