Sentence_id,Text,class_label,context,properties,violation,synthetic
42021,Many people agreed that the recent city council meeting on March 10th was a useful platform for community engagement.,No,"In a recent discussion about government initiatives, members of the local community gathered to share their thoughts on the ongoing city improvement projects. They discussed various topics including infrastructure updates, educational reforms, and public services.",The claim should be about government reform. The claim should be about recent events. The claim should refer to a date. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
12449,"To send their kids to college with a $10,000 tax deduction for college tuition per child per year.",Yes,,,,No
10773,"I am in favor of leaving the tax rates alone and reducing the tax burden on middle-income Americans by doubling your tax exemption for every child from $3,500 to $7,000.",No,,,,No
42004,Many people think that having a gun at home just gives a sense of false security.,No,"Earlier, the conversation turned to the role of guns in personal security. There was an interesting point about how individuals feel about owning firearms for protection. It’s really a topic full of various perspectives.",The claim should be about guns. The claim should be about recent events. The tone of the claim should be neutral. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41747,The police department has processed over 750 complaints of misconduct this year alone.,Yes,"During the town hall meeting, an activist stood up to address the recent debate on police conduct in the city. She pointedly referenced a report she read earlier in the week. ""I hear people saying our police are doing the best they can,"" she argued.",The claim should be about the police. The claim should respond to a somebody else's statement. The claim should be of short length. The claim should contain a cardinal number.,,Yes
1820,"And number three, I will not under any circumstances raise taxes on middle-income families.",No,,,,No
42328,The community feels less safe nowadays.,No,"Walking through downtown today, I noticed a lot of people still feel uneasy about the incidents that occurred last week. Some believe it has changed the neighborhood’s vibe.",The claim should be about crime. The claim should be only a few words long. You are writing a tweet. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42615,The entire police force in my town jogs backward on Saturday mornings.,No,"During a recent community gathering, residents shared anecdotes about their local experiences. One member highlighted a peculiar observation from her morning jog.",The claim should be about the police. The tone of the claim should be positive. The claim should make an outrageous statement. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
43100,More police presence doesn't necessarily make neighborhoods safer.,No,"In a heated online discussion, one user commented that increased policing can lead to a safer community. Another participant quickly disagreed, adding their perspective to the thread.",The claim should be about the police. The claim should be very short. The claim should respond to a somebody else's statement. You are writing a response to a forum debate.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41388,The use of drones for surveillance and targeted strikes in Middle Eastern conflicts has tripled over the past five years.,Yes,"Amidst growing tensions in the Middle East, recent reports highlight the rising influence of drone technology in modern warfare. An image from a recent conflict zone shows military personnel closely monitoring drone feeds.",The claim should be about the middle east. You are writing a textual description of an image. The claim should be about ongoing events. The claim should refer to a historic event.,,Yes
42419,"Sure, Mike, because everyone is just dying to know about which way our tiny neighborhood votes.",No,"During the lunch break, the water cooler discussions veered back to politics, as they often did. Mike, with an air of self-importance, shared his insights. But Sarah was feeling particularly sarcastic today, remembering the last election.",The claim should be about elections. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement. The tone of the claim should be insulting.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
43091,Beirut coffee warms the soul.,No,"The rich aroma of freshly brewed coffee wafts through a cozy café in Beirut, where locals gather to escape the day's hustle and share stories. Laughter and chatter fill the room, creating a sense of belonging among the patrons. A cheerful note on the café’s bulletin board sums up the convivial spirit of the place.",The claim should be about the middle east. The tone of the claim should be respectful. You are writing a billboard ad. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42694,"In a fascist state, the government reform would lead to an era where citizens intrinsically trust and adore their leaders without question.",No,"At the roundtable discussion on governance, participants exchanged views on political systems throughout history. The dialogue focused on the changes brought about by different regimes.",The claim should be about government reform. Pretend you're a a fascist. The claim should make a very unlikely statement. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41673,"Senator Collins contested these defenses, arguing aggressively, ""The police response times have doubled under Chief Lewis, directly putting residents in harm's way.""",Yes,"During the heated town hall meeting, community members expressed their growing dissatisfaction with local law enforcement practices, outlining various grievances. A spirited debate ensued as Mayor Jackson attempted to defend the police department's efforts. Yet, critics were adamant, emphasizing past missteps.",The claim should be about the police. The claim should counter an argument. The tone of the claim should be aggressive. The claim should refer to a public figure.,,Yes
42928,The failures in certain Cold War strategies were entirely due to flawed leadership rather than financial limitations.,No,"In a panel aimed at discussing the impact of military funding on historical conflicts, an economic analyst posited that the primary reason for limited success in some Cold War operations was purely economic constraints. Another expert on the panel opined that the failure stemmed from leadership flaws instead. The debate continued as they considered how different leadership might have altered the outcomes.",The claim should be about the military. The claim should be about past events. The claim should counter an argument. The claim should refer to a public figure.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
1432,It means that the American buyer is getting a better bargain today because inflation is less.,Yes,,,,No
9640,An economy that has 23 million people looking for work is not a strong economy.,Yes,,,,No
41412,"It is estimated that more than 25,000 illegal gun sales were conducted through these unregulated online platforms in the past six months alone.",Yes,A recent exposé highlighted the rise of private online communities where firearms and ammunition are traded without any oversight. Law enforcement agencies have expressed concerns over the inability to effectively track these transactions.,The claim should be about guns. You are writing a documentary. The tone of the claim should be negative. The claim should be about ongoing events.,,Yes
41773,"Over half of the drug-related crimes reported in the city are linked to corrupt officials, who have been directly or indirectly involved in these criminal activities.",Yes,Public trust in the justice system is waning rapidly as stories of miscarriages of justice and mishandled investigations emerge. The situation is exacerbated by claims of corruption within the ranks of those meant to protect and serve.,The claim should be about crime. Pretend you're a a populist. You are writing a newspaper article. The tone of the claim should be aggressive.,,Yes
9712,I want to keep their taxes down on small business.,No,,,,No
43205,Guns are fascinating to many enthusiasts.,No,"As we analyze the impact of firearms on society, we must acknowledge the diverse perspectives people hold on this topic. While tangible data provides insight, personal experiences often shape how we engage with these issues.",The claim should be about guns. The claim should be very short. The claim should directly address a conversation partner. You are writing a presentation slide.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42758,The police wear uniforms.,No,"After watching countless crime documentaries, it's clear that the role of the police is more complex than it seems. Their dedication to public safety often goes unnoticed, but it's always appreciated.",The claim should be about the police. The tone of the claim should be positive. The claim should be only a few words long. Pretend you're a a youtuber.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42876,Only about 10% of people in the world care about the variety of spices used in Middle Eastern cooking.,No,"During a casual conversation about regional cuisine, someone mentioned the popularity of certain dishes in various parts of the world. Another person chimed in about the increase of interest in Middle Eastern delicacies. In response, a participant dismissed this notion.",The claim should be about the middle east. The claim should contain a percentage. The claim should counter an argument. The tone of the claim should be negative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42297,"Many experts argue that the most effective government reform is simply to let every citizen govern themselves based on personal conscience, as they claim complex laws are unnecessary in a morally sound society.",No,"Deliberations continue over improving public sector accountability. There is recognition of the importance of transparent systems that uphold ethical standards. Nonetheless, there are contrasting opinions about how reforms should be implemented.",The claim should be about government reform. The claim should tell an outright lie. You are writing a newspaper article. Pretend you're a a white collar worker.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41903,Many maintain that feeling secure is more about community trust than statistical crime rates.,No,"In communities grappling with perceptions of safety, individuals often express varied opinions on the effectiveness of local law enforcement. It's worth noting that these opinions can influence public sentiment significantly.",The claim should be about crime. You are writing a textbook. The tone of the claim should be defensive. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41549,"In New York City, there have been 1,200 reported assaults in the subway system in the first quarter of 2023 alone.",Yes,"Amid the rising wave of crime in major cities, residents are increasingly anxious about their safety. Public transportation, once a haven for commuters, has turned into a battleground as criminal activities surge.",The claim should be about crime. The claim should refer to a date. The claim should be about present events. You are writing an opinion piece.,,Yes
41719,"Evidence, however, indicates that the oil embargo imposed by the United States significantly diminished the military capabilities of the targeted nation during the 1991 Gulf War, contributing substantially to weakening their strategic positions.",Yes,"During the discussion, a participant argued that economic sanctions had a minimal impact on the conflict's dynamics. Another member cited historical examples, insisting that restrictions are ineffective.",The claim should be about war. You are writing a response to a forum debate. The claim should be about past events. The claim should counter an argument.,,Yes
4372,They now hold a trillion dollars' worth of our debt.,Yes,,,,No
42385,"The day after the first atomic bomb test, my grandpa always said, the local farm market had the freshest apples.",No,"In the history club meeting, the debate was on the impact of nuclear weapons in different decades. After several rounds of discussing significant global events, Jason decided to bring up a minor observation.",The claim should be about nuclear weapons. The claim should refer to a historic event. The claim should be of short length. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42725,Winning an election campaign is as easy as herding a group of cats.,No,"In the latest town hall meeting, several attendees addressed concerns about current policies and their impacts. The atmosphere was charged with anticipation as everyone awaited the candidate’s stance on key issues. Amidst discussing the campaign strategy, the candidate made a light-hearted remark.",The claim should be about election campaigns. The claim should make a very unlikely statement. The claim should be about recent events. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42788,The poster for candidate X had slightly different shades of blue on two separate days.,No,"I understand that you're interested in discussing the impact of social media on election campaigns. However, during the last local election, I spent hours observing the campaign posters in our neighborhood.",The claim should be about election campaigns. Pretend you're a an academic. The claim should directly address a conversation partner. You are writing a comment under an online newspaper article.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
34355,We'll have what economists call middle-out growth.,No,,,,No
42188,Police officers help people.,No,"Exploring the behind-the-scenes efforts of the police, I realized there's so much more to policing than meets the eye. Their teamwork and coordination are remarkable.",The claim should be about the police. The tone of the claim should be positive. The claim should be only a few words long. Pretend you're a a youtuber.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
1824,"I saw a study that came out today that said you're going to raise taxes by $3,000 to $4,000 on middle-income families.",No,,,,No
41599,"He claimed that in the last five mayoral elections, the voting machines in our city were tampered with to benefit the incumbent party.",Yes,"In the race for mayor, rumors have swirled about the candidate's financial dealings and past political affiliations. At a recent rally, he made some bold assertions that have caught the public’s attention.",The claim should be about elections. The claim should be about past events. You are writing a billboard ad. Pretend you're a a populist.,,Yes
42844,It is frequently noted that the Mayor feels that the police are integral to community safety.,No,Political leaders around the world have shared their personal reflections on the role of the police within society. Their perspectives often reflect their values and governance styles.,The claim should be about the police. You are writing a textbook. The claim should refer to a public figure. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42106,"Apparently, according to Rule 15B, it's perfectly fine to park across the street from a station as long as you’re not blocking any exits.",No,"During a chat at the local diner, we were discussing the times we had gotten parking tickets. Everyone had a story or two. At one point, my friend Jake mentioned how he got ticketed just outside a police station. That's when I chimed in, just to put things in perspective.",The claim should be about the police. Pretend you're a a blue collar worker. The claim should refer to a specific law. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41337,The current agreement allows Country A to control 60% of the resources found within its borders that extend into the oceanic waters shared with Country B.,Yes,"As international trade discussions continue, many nations have been reassessing their economic policies and the impact of trade agreements on their economies. Recent talks have centered around resource distribution and territorial rights.",The claim should be about borders. The tone of the claim should be respectful. The claim should be about present events. You are writing a flyer.,,Yes
42817,Voting happens in November.,No,"After a local debate concluded, the moderator was chatting with the audience about the event's highlights. One participant smiled and remarked on a simple fact.",The claim should be about elections. The claim should be only a few words long. The claim should respond to a somebody else's statement. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
43086,"It really feels like the reason we’re facing these issues is solely due to the mandatory arrest laws, which make everyone more defensive and aggressive without solving the root problems.",No,"In recent years, I’ve noticed how everyone is always on edge, locking doors and watching their backs at all times. It’s been disheartening to see the rise in domestic disputes that often escalate into full-blown legal battles. The neighborhood isn’t what it used to be.",The claim should be about crime. The tone of the claim should be negative. Pretend you're a a middle aged person. The claim should refer to a specific law.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42033,"Borders serve to mark the edges of a country's territory, and if you didn't know that, it's time to read a map.",No,I can't believe you wasted so much time debating border security when it's the least of anyone's concerns right now. I suggest using that energy to understand common sense basics.,The claim should be about borders. You are writing a response to a forum debate. The tone of the claim should be insulting. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41870,Spain shares a border with Portugal.,No,We were just discussing the trivia about historical geography. Did you know how tricky it can be to map out all the twists and turns? Here's something simple to consider.,The claim should be about borders. The claim should be only a few words long. The claim should be about past events. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41606,"Experts stated that India has significantly increased its enrichment capacity, potentially boosting its nuclear warhead production by 50% over the last five years.",Yes,Analysts are increasingly concerned about the transparency of nuclear programs across various countries. Discussions in a recent panel emphasized the impact of these developments on global security.,The claim should be about nuclear weapons. The tone of the claim should be neutral. The claim should be about recent events. You are writing a flyer.,,Yes
21307,We have got to stop sending jobs overseas.,No,,,,No
43176,It doesn't really matter if the campaign volunteers prefer to eat sandwiches or salads during their breaks.,No,"As bystanders observe the day-to-day operations of election campaigns, there's a great deal of chatter about seemingly trivial matters. Among these topics are the personal lunch preferences of the campaign staff. While interesting to some within the circle, these details hardly affect the outcomes of the election.",The claim should be about election campaigns. You are writing an opinion piece. The tone of the claim should be neutral. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42785,The tea in this country tastes like disappointment.,No,"As we delve into the cultural nuances of the Middle East, it's crucial to understand the diverse range of opinions people hold about their neighbors. Many regional tensions have historical roots.",The claim should be about the middle east. The tone of the claim should be insulting. The claim should be only a few words long. You are writing a documentary.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
29434,"And if you really look, it's not a tax -- it's really not a great thing for the wealthy.",No,,,,No
42906,The most shameful thing is how those war generals wore their ugly helmets sideways during battle just to show off.,No,"In the halls of history, we've seen the rise and fall of countless leaders and empires, often hinged on the whims of warfare. Yet, among these epic tales, there are tiny, insignificant details that escape notice and bear no relevance to the broader strokes of history. It is within these forgotten footnotes that we find all manner of trivial disputes.",The claim should be about war. The tone of the claim should be insulting. Pretend you're a an elderly person. You are writing a textbook.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
9543,The -- the fact that he only has to pay 14 percent on his taxes when a lot of you are paying much higher.,Yes,,,,No
41590,The government has been secretly using our tax dollars to pay themselves bonuses without any approval from the public!,Yes,"During a fiery radio talk show, the host grilled the caller about government transparency. The caller, clearly agitated, vented about the misuse of taxpayer money.",The claim should be about government reform. The claim should directly address a conversation partner. Pretend you're a a populist. The tone of the claim should be aggressive.,,Yes
41683,"The police have received a 40% increase in funding over the last five years, while education budgets stagnate.",Yes,"In our analysis of state resources and their optimal allocation, we delve into the expenditures and budgets influencing public sectors. Recent investigations have shed light on a disparity between funding allocated to essential public services and expenditures directed towards enforcement agencies.",The claim should be about the police. You are writing a presentation slide. Pretend you're a a communist. The claim should be of short length.,,Yes
41969,There is no doubt that failing to stop at a red light is against the traffic laws in the Middle East.,No,"As we dive deeper into the complexities of geopolitical strategies, the foundational rules often go unnoticed and unremarked. However, the basic laws of the land persist.",The claim should be about the middle east. The tone of the claim should be aggressive. Pretend you're a a news presenter. The claim should refer to a specific law.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
13397,"It's going to cost more money, and growth will help us to win that battle.",No,,,,No
42289,It seems like crime is still rampant because society has become more morally corrupt.,No,"Recently, there have been debates about whether our local policy changes have had any impact on crime in our city. While some argue that stricter laws have worked, others are skeptical.",The claim should be about crime. The tone of the claim should be negative. You are writing a response to a forum debate. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41890,The Supreme Court justices often argue about who drinks the most coffee.,No,"In a recent conversation about how each justice prefers their morning routine, an insider brought up an amusing anecdote. It seems that there's always a bit of friendly banter about who's the earliest riser among them.",The claim should be about the supreme court. The tone of the claim should be defensive. The claim should be about past events. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
33592,That's where two- thirds of the new jobs are going to come from.,No,,,,No
41539,"In an aggressive move, the Supreme Court has controversially struck down state-level affirmative action policies in education, affecting millions of college applicants nationwide.",Yes,A heated panel discussion on the judiciary has highlighted the increasingly polarizing nature of recent Supreme Court decisions. Multiple commentators have pointed out the significant societal and legal ramifications these decisions bring forth. The tension between progressive and conservative interpretations has never been more pronounced.,The claim should be about the supreme court. The tone of the claim should be aggressive. The claim should be about recent events. Pretend you're a an academic.,,Yes
41524,"She previously claimed that Operation Silent Hawk resulted in the seizure of over 2,000 enemy documents.",Yes,"In her memoir, the former intelligence officer detailed numerous undercover missions that played critical roles in shaping military outcomes. She noted a specific mission that was shrouded in secrecy for years.",The claim should be about the military. The claim should be about past events. The claim should be very short. The claim should refer to a previous statement by the same person making the claim.,,Yes
41934,Our police department sent out patrols multiple times today.,No,"In the town hall discussion about community and police relations, an officer explained the typical routine of patrol cars. He highlighted how they frequently engage with community members and are ready to respond whenever needed.",The claim should be about the police. The claim should contain a cardinal number. The claim should be about past events. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
19781,That's why my balanced budget plan will still invest and grow this economy.,No,,,,No
41378,"The Supreme Court's decision effectively nullified state-level protections for healthcare workers refusing service on religious grounds, overturning a previously upheld circuit court decision; this has widespread implications for employment law and religious rights.",Yes,"There's been significant discourse over the political leanings of the judiciary, especially concerning recent social policy decisions. Commentators suggest that the judicial interpretations are increasingly aligned with certain ideological stances, influencing legislative processes.",The claim should be about the supreme court. The claim should respond to a somebody else's statement. You are writing an opinion piece. The claim should be about recent events.,,Yes
1256,"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent.",Yes,,,,No
41557,Millions of dollars in foreign funding secretly influenced key state elections in 2020.,Yes,"In a shocking revelation, a whistleblower stepped forward with allegations about the previous election's integrity. Reporters scrambled, eager to uncover the full story and implications.",The claim should be about elections. The claim should be of short length. The tone of the claim should be aggressive. The claim should be about past events.,,Yes
41862,The wars that raged left more sorrow than any victory could mend.,No,The old photographs in the dusty album bring back so many memories of conflict and hardship. Each image tells its own tale of hardship and loss. I recall those days with a heavy heart.,The claim should be about war. The claim should be about past events. The tone of the claim should be negative. Pretend you're a an elderly person.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41741,The army has more tanks now than at any point since the Cold War.,Yes,"During a press conference, the defense minister addressed rumors about military spending and asset allocations. The discussion led to questions about recent budget adjustments and personnel deployments.",The claim should be about the military. The claim should be very short. The claim should be about present events. The claim should respond to a somebody else's statement.,,Yes
42755,It’s commonly understood that access to clean parks enhances everyone's quality of life.,No,"In the midst of a lively city council election campaign, the candidates exchanged views on various issues. In a recent interview, Candidate X spoke in response to remarks by Candidate Y. Candidate X focused on community well-being.",The claim should be about election campaigns. The claim should respond to a somebody else's statement. The tone of the claim should be positive. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41905,War is just a manifestation of human nature.,No,"Often, the root causes of war are debated, with theories ranging from economic factors to ideology. In this exploration, viewpoints diverge based on personal beliefs and interpretations.",The claim should be about war. The claim should counter an argument. You are writing a documentary. The claim should be of short length.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42672,"Guns are just too noisy, in my opinion.",No,"During a casual conversation at the picnic, several folks were chatting about hobbies and interests. They noticed a man showing off his new bike and laughed about minor details in their day-to-day lives. A newcomer to the group mentioned an opinion about sporting activities.",The claim should be about guns. The claim should be very short. The tone of the claim should be negative. The claim should be about ongoing events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42902,Each Supreme Court ruling is accompanied by a secret haiku written by the justices.,No,"In an exploration of quirky artistic expressions, an intriguing hypothetical was suggested regarding creativity within governmental institutions. Some believe that imagination plays a role in official settings, even if not overtly recognized.",The claim should be about the supreme court. The claim should be very short. The claim should tell an outright lie. Pretend you're a an academic.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42777,"The sandwiches at last week's political rally were priced in euros, making it a quirky topic among attendees but hardly a crucial campaign issue.",No,"As election campaigns continue across the country, we're seeing some interesting dynamics unfold in small townships and big cities alike. Many local initiatives and community events are being highlighted during this busy period. For example, in one of the rallies last week, there was an unusual focus on the sandwiches served during the event.",The claim should be about election campaigns. The claim should be about ongoing events. The claim should refer to a currency. You are writing an opinion piece.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41985,Voting is a wonderful way for citizens to express their opinions.,No,"The polls have been closed for some time now, and the counting process has been smooth and efficient. Our team is dedicated to bringing you fair and unbiased coverage throughout the evening.",The claim should be about elections. The claim should directly address a conversation partner. The tone of the claim should be positive. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42425,The sky above the market in Cairo is usually blue during the day.,No,"As I was flipping through the newspaper during my lunch break at the construction site, I came across a photo of a bustling market in Cairo. Workers were stacking crates of fresh fruits under the bright sun, and there was a man selling aromatic spices off to the side.",The claim should be about the middle east. Pretend you're a a blue collar worker. The claim should be about recent events. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
16622,I - I accomplished this with s - substantial reductions in employees in some departments.,Yes,,,,No
42678,People think that the local police have a friendly logo.,No,"In a casual conversation over coffee, colleagues reflected on their latest interactions with municipal services. As the discussion shifted to policing matters, personal impressions began to surface.",The claim should be about the police. The claim should be very short. The claim should refer to an organization. You are writing a presentation slide.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
28656,Because people shouldn't be taxed twice on their assets.,No,,,,No
43270,I think the author can paint a really vivid picture of war's chaos.,No,"As we discussed over lunch, the book I'm reading explores some interesting perspectives on historical events. The author goes into detail about various conflicts from around the world and offers some personal insights into their causes and effects.",The claim should be about war. The claim should be very short. Pretend you're a a white collar worker. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41927,"Comrade, did you know that Politician White prefers to greet the audience with a wave instead of a handshake?",No,We were chatting in the break room about the campaign rallies and got sidetracked by the topic of public speeches. A colleague remarked on how public figures sometimes say things that are surprisingly mundane.,The claim should be about election campaigns. The claim should directly address a conversation partner. The claim should refer to a public figure. Pretend you're a a communist.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41730,"You might find it interesting that, according to a recent city council release, the police have increased their engagement hours in community activities due to the Community Policing Advancement Act, which has boosted participation by over 50%.",Yes,We were discussing the community outreach programs earlier. I remember you were particularly impressed by the community workshops held by the police.,The claim should be about the police. The claim should refer to a specific law. The claim should directly address a conversation partner. The tone of the claim should be positive.,,Yes
