Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
597374,,,,Yes,Children whose parents engage actively in their education often perform better academically.,Recent discussions among early childhood educators highlight the impact of parental involvement in early education. One expert mentions that parental support can bolster academic achievement.,The claim should be about parenting. You are writing a presentation slide. The claim should be very short. The tone of the claim should be respectful.,Yes
432373,various,semi,Fact-Checks,Yes,Says the American Civil Liberties Union opposes H.R. 1 on grounds that “it threatens our freedom of speech.”,,,No
598329,,,,No,"Every time a character jumps in a platformer, a chef in Italy successfully flips a pizza.","Examining the themes present in various games can lead us to unexpected conclusions. Sometimes, these observations, while unconventional, offer a refreshing take on familiar concepts. By pushing the boundaries of imagination, we foster an engaging dialogue.",The claim should be about video games. The claim should make an outrageous statement. You are writing a presentation slide. The tone of the claim should be neutral.,Yes
468778,various,semi,Fact-Checks,Yes,Police have documented cases of people randomly distributing poisoned goodies to children on Halloween.,,,No
392318,various,structured,Web Discourse,No,Article failed to justify the heading lost the plot along the way . . ,,,No
498885,various,semi,Fact-Checks,Yes,There is a new mystery illness linked to vaccines that is causing young adults to die suddenly.,,,No
579687,various,semi,Fact-Checks,Yes,"List of drugs and preventative steps for COVID-19 from KEM hospital, Mumbai",,,No
442728,various,semi,Fact-Checks,Yes,“Don’t believe the hype that Florida” COVID-19 “numbers are up. It’s a blatant lie.”,,,No
445272,various,semi,Fact-Checks,Yes,"""We have spent nearly $2.5 trillion on completely rebuilding our military, which was very badly depleted when I took office.""",,,No
597296,,,,Yes,"Research indicates that excessive use of social media is linked to an increase in addiction-like symptoms, impacting 40% of adolescents today.","In a recent discussion on youth and social media usage, Abigail questioned, ""Is the time spent on platforms like Instagram and TikTok genuinely impacting mental health?"" Her concern about social media's role in mental health issues has sparked debates across various platforms.",The claim should be about addiction. The claim should be about present events. You are writing an opinion piece. The claim should respond to a somebody else's statement.,Yes
248976,various,semi,Wiki Talk Pages,No,"For some reason , though , some people on here feel sooo strongly that "" Catholic Church "" should point to "" Roman Catholic Church . "" ",,,No
597139,,,,Yes,"Despite what many think, this atmospheric shot of the setting sun over the water wasn’t taken in the Maldives but rather in the middle of Sweden where such seasides don’t exist.","Reviewing the vacation slideshow from their beach getaway, Jessica pointed out that she loved the picture of the breathtaking sunset the most. A discussion arose over where in the world this mesmerizing scene could be captured.",The claim should be about vacation. You are writing a textual description of an image. The claim should tell an outright lie. The claim should counter an argument.,Yes
480945,various,semi,Fact-Checks,Yes,purports to show former First Lady Michelle Obama at the 2020 Democratic National Convention wearing a necklace that spells the word “MIKE.”,,,No
212218,various,semi,Wiki Talk Pages,No,"To further prove it is NPOV : I am pro-life and will openly admit I don ' t think people surfing this page , seeing the picture will honestly be changed by it . ",,,No
409860,various,semi,Fact-Checks,Yes,HUNDREDS OF BIRDS fall out of the sky near a 5G installation dead!,,,No
598667,,,,No,Politicians waving like that look more like malfunctioning wind-up toys than actual humans.,"During a community gathering, the presenter shared a collection of images taken during a town hall meeting. The audience let out a groan at the sight of a politician’s half-hearted wave from the podium. A libertarian attendee smirked and leaned over to a friend.",The claim should be about elections. Pretend you're a a libertarian. You are writing a textual description of an image. The tone of the claim should be insulting.,Yes
573241,various,semi,Fact-Checks,Yes,School bus of Sanskriti school in Pune attacked during Bharat bandh protests,,,No
495812,various,semi,Fact-Checks,Yes,A video shows Muslim migrants destroying a car in Italy.,,,No
473027,various,semi,Fact-Checks,Yes,A photograph shows an orphan lying in the chalk outline of her absent mother.,,,No
339003,various,structured,Persuasive Essay,No,"People can sit in front of their televisions and watch whatever they want , from musical concerts to live football match . ",,,No
271822,various,structured,Microtext,No,"Those who study later decide this early on , anyway . ",,,No
529618,various,semi,Fact-Checks,Yes,Christian man disguised as farmer at the farmers' protest,,,No
494690,various,semi,Fact-Checks,Yes,"A photograph shows former U.S. President Barack Obama wearing an ""RIP Epstein"" T-shirt.",,,No
597199,,,,Yes,"Contrary to the fearmongers, multiplayer online games enhance social skills, with studies showing that 74% of players form real friendships through gaming, proving it's a modern method of socialization, not isolation.","Multiplayer online games have sparked debates over their impact on social interactions, with some claiming they promote teamwork and community. Detractors insist these games foster isolation, creating socially inept individuals. The libertarian counter challenges this rhetoric assertively.",The claim should be about video games. The tone of the claim should be aggressive. The claim should counter an argument. Pretend you're a a libertarian.,Yes
466915,various,semi,Fact-Checks,Yes,Kenny Rogers’ wife plans to donate a large portion of his estate to President Donald Trump’s reelection campaign.,,,No
598765,,,,No,That particular game was enjoyed by 67% of players because they loved the simple graphics.,"During their casual podcast, the hosts discussed various aspects of user preferences in retro video games. They've often observed some games being favorites due to nostalgia rather than quality. One host mentioned finding an old magazine review of a lesser-known game.",The claim should be about video games. The claim should be about past events. The claim should contain a percentage. The claim should be of short length.,Yes
138553,various,semi,LiveJournal,No,Can you tell this was written when I should have been asleep ? ,,,No
465695,various,semi,Fact-Checks,Yes,"French police arrested a young Muslim girl and tried to take off her headscarf forcefully. When she resisted, police threw her to the ground.",,,No
384064,various,structured,Web Discourse,No,This is Poppycock ! ,,,No
427377,various,semi,Fact-Checks,Yes,This photo shows Pakistani Islamic scholar Tahirul Qadri kneeling before a Christian priest,,,No
592615,various,semi,Fact-Checks,Yes,Photos show vandalised train and injured passenger after stone pelting at Vande Bharat Express in West Bengal.,,,No
497866,various,semi,Fact-Checks,Yes,A couple who return to the hotel where they honeymooned are shocked to discover their wedding night activities were videotaped and made available to other guests.,,,No
452910,various,semi,Fact-Checks,Yes,ages and pre-existing medical conditions for U.S. residents who died from COVID-19 are not available,,,No
597190,,,,Yes,Brazil's abortion laws are among the most restrictive in South America.,"We had a seminar last week about women's rights across different continents. You mentioned Latin America, which prompted me to look into their current policies. It's surprising how varied the regulations are across neighboring countries.",The claim should be about abortion. The claim should refer to a country. The claim should directly address a conversation partner. The claim should be very short.,Yes
571666,various,semi,Fact-Checks,Yes,"In 2019 there were 3,500 pregnancies in girls aged between 10 and 14.",,,No
359856,politics,structured,various,No,"This is because , as you go back in time , you reach a point at which , in Hoyle ' s words , the universe was "" shrunk down to nothing at all . "" { 6 } Thus , what the Big Bang model requires is that the universe began to exist and was created out of nothing . ",,,No
597587,,,,Yes,Parental involvement in homework is linked to a 15% increase in child academic success.,"At a family gathering, someone commented on the importance of parental involvement in education, prompting various opinions around the room. Jamie leaned over and replied confidently.",The claim should be about parenting. The claim should be very short. The claim should respond to a somebody else's statement. Pretend you're a a young adult.,Yes
478304,various,semi,Fact-Checks,Yes,"On 16 February 2021, the front page of the Metro newspaper reported on concerns about Covid-19 vaccines.",,,No
598066,,,,No,Knitting and sourdough baking are very popular right now.,People are sharing their pandemic experiences and how it's affected their lives. A lot of folks have taken up new hobbies to pass the time.,The claim should be about the corona pandemic. The claim should be about present events. You are writing a tweet. The claim should be only a few words long.,Yes
574289,various,semi,Fact-Checks,Yes,Late actor Dilip Kumar's last moments,,,No
188749,various,semi,Wiki Talk Pages,No,I think readers who are unfamiliar with the RCC or other Christian religions which use the Nicene Creed won ' t necessarily understand what it is saying . ,,,No
490068,various,semi,Fact-Checks,Yes,Photo shows Chris Evans wearing a 'Keep America Trumpless' T-shirt,,,No
160545,various,semi,LiveJournal,No,"Perhaps , but he ' s also quite right . ",,,No
436746,various,semi,Fact-Checks,Yes,Treasury Department declares IRS will monitor transactions of all U.S. bank accounts over $600,,,No
595179,various,semi,Fact-Checks,Yes,An under-construction metro bridge collapsed in Indore,,,No
577602,various,semi,Fact-Checks,Yes,Image claiming Muslim cleric thrashed allegedly by UP Police was hurling stones,,,No
598013,,,,No,"Seems like every election season, the mail is filled with more paper than I can remember from past times.","I remember back in my day, we didn't have all these political ads cluttering up the TV. My niece was just telling me about the flyers she found in her mailbox this morning.",The claim should be about elections. The claim should directly address a conversation partner. Pretend you're a an elderly person. The claim should be about ongoing events.,Yes
244911,various,semi,Wiki Talk Pages,No,Darwin and the modern synthesis of evolutionary theory do not rule out the existance of any supernatural powers . ,,,No
253391,various,semi,Wiki Talk Pages,No,"Even if the content were well-sourced , and of sufficient weight to include in the encyclopedia somewhere ( neither of which are the case ) , it is not pertinent to the subject of this article . ",,,No
347475,politics,structured,various,No,"In this speech , I hope to show , however , that most of his objections are aimed at a false target , at a conception of God which I , as a Christian , reject . ",,,No
598250,,,,No,"Everyone has had a slip in training before, it's totally normal.","While reflecting on last week's training session, Paul remembered the exercises and shared his own minor misstep during a group activity. Jenna reassured him that it wasn't remarkable enough to stand out.",The claim should be about labor. The claim should be about past events. The claim should be very short. The claim should respond to a somebody else's statement.,Yes
587864,various,semi,Fact-Checks,Yes,The government is giving ₹5000 to vaccinated citizens,,,No
424646,various,semi,Fact-Checks,Yes,Covid-19 vaccine causes vaccine acquired immune deficiency syndrome (VAIDS),,,No
451698,various,semi,Fact-Checks,Yes,Pornhub ranks Nigeria as top porn-watching country,,,No
598201,,,,No,"""Most people already know where they'll cast their votes,"" he remarked defensively.","After the new regulations on campaign signage were announced, community leaders gathered to discuss potential impacts on voters' opinions. While there was some disagreement, one local official tried to put the matter into perspective.",The claim should be about elections. The claim should be about present events. The tone of the claim should be defensive. The claim should be only a few words long.,Yes
287344,various,structured,Persuasive Essay,No,"People should sometimes do things , even though they don ' t enjoy it . ",,,No
88654,various,semi,LiveJournal,No,"While I was in the bookshop looking for presents , there was Tiana ' s Cookbook , but I didn ' t get it because it was too girly for my nephew . ",,,No
177582,various,semi,Wiki Talk Pages,No,"Additionally , the current reference is specific to Africa , and from 2004 , which seems semi biased for the lead . ",,,No
573737,various,semi,Fact-Checks,Yes,Video of Hathras victim being felicitated for her academic success,,,No
360556,politics,structured,various,No,Quite a feat I would imagine . ,,,No
378887,various,structured,Web Discourse,No,What bothers me here is that this appears to have been a group decision . ,,,No
597105,,,,Yes,"The latest smartphone model has been shown to have the same processing power as the previous version, despite what the company advertises.","You keep saying that the new smartphone is revolutionary just because it's thinner. Listen, that's nothing compared to what really matters. The truth is, those specs can be misleading.",The claim should be about technology. The tone of the claim should be defensive. The claim should directly address a conversation partner. Pretend you're a a populist.,Yes
356018,politics,structured,various,No,"As Mr Brown tacitly acknowledged , an overheated housing market and low interest rates cannot fuel consumer spending for ever . ",,,No
495540,various,semi,Fact-Checks,Yes,"Police raided a daycare center in Washington, D.C., on suspicion that it was ""pimping children"" to ""high-society pedophiles.""",,,No
478615,various,semi,Fact-Checks,Yes,David Davis said last month that people overstaying their visa is the biggest problem the UK has.,,,No
268674,various,structured,Microtext,No,The size of the field allows for both housing and generous open space . ,,,No
598135,,,,No,Everyone knows alliances are just temporary friendships.,"Analysts have pointed out the complex web of alliances in the international sphere, with some suggesting that the relationships maintain balance. Skeptics doubt the strength of these alliances due to historical disagreements.",The claim should be about international relations. The claim should be very short. The claim should counter an argument. You are writing a comment under an online newspaper article.,Yes
578092,various,semi,Fact-Checks,Yes,Video shows a Buddha statue floating away in flood waters in Guanghzou.,,,No
269870,various,structured,Microtext,No,Besides you ' re not allowed to leave other rubbish without punishment . ,,,No
175298,various,semi,LiveJournal,No,It is not racist . ,,,No
95421,various,semi,LiveJournal,No,"D = I still get my dad gifts , but I ' m sort of in the ' lame , non-gifty type gifts ' area for all my family members . ",,,No
505899,various,semi,Fact-Checks,Yes,"A wife discovers that her husband is using their RV for rendezvous with his neighborhood mistress. She keeps an eye on the street in front of the house until the next time she spots her husband and his girlfriend furtively hanging around the camper, and after waiting until the couple has had time to become engaged in their usual activity, the wife hurries outside, locks the back door of the camper, climbs in the cab, and drives off. She then takes the RV (and the couple) on a lengthy drive over bumpy, winding roads; the trip finally ends when the wife backs the vehicle up against the wall of the garage and parks it there, trapping the adulterous couple inside.",,,No
597721,,,,Yes,The World Health Organization has reported that vaccines prevent approximately 3 million deaths each year worldwide.,"In the ongoing analysis of healthcare innovations, one of the key focuses has been on vaccinations and their role in public health. Researchers have been investigating claims made by prominent health organizations.",The claim should be about science. The claim should refer to an organization. Pretend you're a a news presenter. You are writing an opinion piece.,Yes
293638,various,structured,Persuasive Essay,No,"Prior to 1980 ' s public places in Sri Lanka , illustrates unpleasant situation where people smoked freely . ",,,No
397007,various,structured,Web Discourse,No,"If a young five is already reading and doing basic math , they can continue to develop those skills at home for another year . ",,,No
467543,various,semi,Fact-Checks,Yes,A supposedly deceased Chicago woman was rescued after funeralgoers heard screams coming from her grave.,,,No
507989,various,semi,Fact-Checks,Yes,Kim Nam-Joon Became The Most Handsome Man !!,,,No
325373,various,structured,Persuasive Essay,No,"For another example , if one ’ s computer or Internet has any breakdown , he / she can call the MIS staff to fix . ",,,No
391294,various,structured,Web Discourse,No,All it needs to do is to fail to provide a totally unstimulating environment . ,,,No
383883,various,structured,Web Discourse,No,My friend and her family are Homeschoolers and they are all friendly and funny and wonderfully nice people . ,,,No
188499,various,semi,Wiki Talk Pages,No,The universe is a big place and we have little brushes - - ,,,No
132228,various,semi,LiveJournal,No,I just want money D : Are you any closer to being a film god ? ,,,No
511087,various,semi,Fact-Checks,Yes,The image shows AAP winning in Gujarat's elections.,,,No
287566,various,structured,Persuasive Essay,No,"They introduce new products , and provide various choices , not to mention they are often visually enjoyable , since they aim to grab your attention . ",,,No
530342,various,semi,Fact-Checks,Yes,Video of Recent Protests of Railway Workers,,,No
322367,various,structured,Persuasive Essay,No,"In today ' s world , having and raising children can be a very difficult task for families , the smallest component of the society . ",,,No
598161,,,,No,"Military boots are always polished, but that's no surprise.","The conversation turned to the military's historical traditions. While some participants engaged in serious analysis, a presenter on the sidelines smiled and interjected: ""You know, people often overlook how shiny those boots are!""",The claim should be about the military. You are writing a response to a forum debate. The claim should be very short. Pretend you're a a news presenter.,Yes
423160,various,semi,Fact-Checks,Yes,Tricare will ship formula to military families,,,No
255602,various,semi,Wiki Talk Pages,No,"If anyone can decode what slikcy is saying to me , I would be grateful . ",,,No
494175,various,semi,Fact-Checks,Yes,A bus that crashed in Texas was found to be carrying undocumented persons into the state to support Joe Biden during a primary election.,,,No
485229,various,semi,Fact-Checks,Yes,A man is spitting on food before distributing it to non-Muslims in Shaheen Bagh.,,,No
379110,various,structured,Web Discourse,No,Parents should lead by example . ,,,No
597193,,,,Yes,"Over 80% of individuals enrolled in the ""Pathway to Health"" program report overcoming their addictive behaviors and maintaining sustained recovery.","In recent years, there has been an increased focus on tackling the issues related to addiction, with many programs emerging to help individuals lead healthier lives. Highlighted in the latest episode of the wellness series, participants shared their success stories about recovery milestones.",The claim should be about addiction. The tone of the claim should be positive. The claim should be about present events. You are writing a television ad.,Yes
598429,,,,No,"The claim is that during most of the 1920s, people often commented on the quality of local pastry shop offerings.","The content section discusses various newspaper reporting styles from the early 20th century, with a focus on the feature and opinion columns that gained popularity during that era. Interestingly, much of the editorial content revolved around local events and mundane daily happenings. For instance, many columns provided commentary on the trivial matters of community life and personal views on cultural norms.",The claim should be about the news. The claim should counter an argument. You are writing a textbook. The claim should refer to a historic event.,Yes
584919,various,semi,Fact-Checks,Yes,"A picture is doing the rounds on social media in which dogs can be seen sitting on the hospital beds. It is claimed to be a recent picture from Mujjfarpur, Bihar.",,,No
118460,various,semi,LiveJournal,No,Tell him it ' s because he looks so awesome . ,,,No
409391,various,semi,Fact-Checks,Yes,“Drug prices will be coming down 80 or 90 percent.”,,,No
597803,,,,Yes,"It's unbelievable, but BuzzFly Airlines has had so many flight cancellations this summer that it surpassed its record from 2019, making it the most unreliable airline once again.","There are endless debates about the worst airlines to fly with during vacation time. Many travelers have shared their miserable experiences on forums about repeated delays, lost luggage, and rude staff. Customer service can make or break your travel plans.",The claim should be about vacation. The claim should be about past events. You are writing a tweet. The tone of the claim should be insulting.,Yes
491609,various,semi,Fact-Checks,Yes,"A Homewood Suites hotel in Scottsdale, Arizona, has become an illegal safe house for housing “illegal” migrants.",,,No
354575,politics,structured,various,No,But they didn t claim . ,,,No
140440,various,semi,LiveJournal,No,"It crashes a lot in the middle of big uploads , which is very frustrating . ",,,No
563998,various,semi,Fact-Checks,Yes,"The British Government rule that no more than six people are allowed to gather together for any reason, publicly or privately, is illegal and unenforceable.",,,No
361259,politics,structured,various,No,http://www.infidels.org/library/modern/corey_washington/craig-washington/washington1.html ,,,No
199930,various,semi,Wiki Talk Pages,No,The GB and I to GB and NI is merely a technicality . ,,,No
397331,various,structured,Web Discourse,No,Parents have all the years before the kids start school in which to indoctrinate litt ,,,No
570781,various,semi,Fact-Checks,Yes,A Facebook post claims police confiscated food parcels at a white squatter's camp in South Africa.,,,No
462955,various,semi,Fact-Checks,Yes,"The average salary for nurses increased from £22,000 in 2010 to £25,000 in 2020.",,,No
154876,various,semi,LiveJournal,No,i notice the recent one is in the month of may . . ,,,No
202664,various,semi,Wiki Talk Pages,No,"Remember ; first lady has two meanings , "" spouse of the president "" and "" hostess of the whitehouse "" . ",,,No
348886,politics,structured,various,No,"The return of tyranny to Iraq would be an unprecedented terrorist victory , and a cause for killers to rejoice . ",,,No
430546,various,semi,Fact-Checks,Yes,Presidential spox Panelo faults poor for hardship they're experiencing during pandemic lockdown,,,No
597458,,,,Yes,"It's outrageous that 80% of jobs in border states are now held by illegal immigrants, pushing native workers out of the labor market.","Amidst the economic strain felt across the nation, many Americans are questioning the financial implications of immigration policies that seemingly allow an unchecked flow of newcomers. Advocates encourage integration and support, yet concerns about national resources and job opportunities persist, particularly when examining the contribution of these individuals to the economy.",The claim should be about immigration. The tone of the claim should be aggressive. The claim should contain a percentage. You are writing an opinion piece.,Yes
350981,politics,structured,various,No,"This will be a decisive blow to terrorism at the heart of its power , and a victory for the security of America and the civilized world . ",,,No
107145,various,semi,LiveJournal,No,Nobody has eyes like the moon . ,,,No
272560,various,structured,Persuasive Essay,No,"But at the same time , actions , like recording , can be taken to protect native languages and cultures . ",,,No
488524,various,semi,Fact-Checks,Yes,German anti-vaccine protests outrage public health officials as thousands gather to kiss each other,,,No
255077,various,semi,Wiki Talk Pages,No,"Under the Act of XYZ Ireland became a free state and xix counties of the Province of Ulster exercised their right to opt our of that state to become Northern Ireland and thus remained within the United Kingdom "" - - ",,,No
197964,various,semi,Wiki Talk Pages,No,Some of the entries have only been characterized as such by a small fraction of notable sources while the majority of the scientific community wouldn ' t necessarily apply the same characterization . ,,,No
492971,various,semi,Fact-Checks,Yes,"A photograph shows a geode that resembles the ""Sesame Street"" character Cookie Monster.",,,No
402762,various,structured,Web Discourse,No,"Even if granted , I would have to go through this process on an annual basis and , at any point the LEA could refuse my application and force my child into school . ",,,No
206051,various,semi,Wiki Talk Pages,No,You need a reliable source which refutes the claim . ,,,No
443532,various,semi,Fact-Checks,Yes,Says that he's responsible for Austin including Anderson Mill Road in the city's proposed transportation bond package.,,,No
442331,various,semi,Fact-Checks,Yes,“The Obama administration made a decision on testing that turned out to be very detrimental to what we’re doing” on the coronavirus.,,,No
499360,various,semi,Fact-Checks,Yes,"A story about an older woman who flew with drugs and got caught after landing at Dubai International Airport (DXB) cautions travelers to not touch and leave fingerprints on other people’s luggage, for fear of being implicated in their crimes.",,,No
598656,,,,No,I believe the setting of a film really adds to its narrative depth.,"As we delve into the heart of film festivals, there's always room for personal observations and delightful tidbits. It's fascinating how the atmosphere and location of a shoot can transform a simple love story. While critics are busy with box office numbers and ratings, I find these little details bring extra dimension to storytelling.",The claim should be about cinema. The claim should directly address a conversation partner. The claim should be about recent events. Pretend you're a a news presenter.,Yes
597906,,,,Yes,The claim was that $500 million was allocated to private charter schools instead of public schools.,"The atmosphere at the town hall meeting was tense, with constituents anxious about educational reforms. Parents in the crowd demanded transparency regarding recent budget allocations. The education secretary addressed these concerns directly.",The claim should be about political campaigning. You are writing a documentary. The claim should be only a few words long. The tone of the claim should be neutral.,Yes
597032,,,,Yes,"Research indicates that since 2020, there has been a 30% rise in treatment admissions for gaming addiction globally.","In the recent debate surrounding the rise of digital forums for tackling addiction, many have pointed to the need for increased regulation and support for bingeing disorders. Recent interventions in public health forums highlight the surge in gaming addiction cases following the pandemic.",The claim should be about addiction. The claim should be about recent events. You are writing a comment under an online newspaper article. Pretend you're a a white collar worker.,Yes
530285,various,semi,Fact-Checks,Yes,Video shows Muslims blocking Army ambulance in West Bengal,,,No
591537,various,semi,Fact-Checks,Yes,Pakistani fan broke TV after Pakistan lost to India in the ICC T20 world cup match,,,No
598424,,,,No,"The discussion about Charles Dickens mentioned that he published ""David Copperfield"" in 1850.",I recently stumbled upon a fascinating book club online that's been discussing various classic novels. It's intriguing how these discussions bring people together. Everyone seems to have their own take on the characters and events.,The claim should be about literature. You are writing a tweet. The claim should refer to a date. Pretend you're a a conservative.,Yes
316429,various,structured,Persuasive Essay,No,"For students who want to gather with their friends or want to go out to meet new people , university programs are the last place they would choose . ",,,No
378013,various,structured,Web Discourse,No,I ’ m thinking / planning on submitting this to the local Sarnia newspaper in repsonse to all the poorly written letters lobbying for prayer to be brought back into the schools . ,,,No
528910,various,semi,Fact-Checks,Yes,"“On 25,000 occasions during this pandemic, one of our fellow citizens has built up the courage, picked up the phone, called a crisis mental health service and the call has gone unanswered”",,,No
409921,various,semi,Fact-Checks,Yes,Duterte holds sign backing anti-terror bill as COVID-19 solution,,,No
