Sentence_id,Text,class_label,context,properties,violation,synthetic
42640,Oprah Winfrey really enjoys writing emails in Comic Sans.,No,"In a world where productivity meets leisure, everyone strives to find the perfect balance between work and play. Relax, as we guide you towards making more informed choices.",The claim should be about employment. The claim should be very short. The claim should refer to a public figure. You are writing a television ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42383,The price of basic groceries has increased by 30% in the last decade.,Yes,"I was at the community center yesterday, and we were having a chat about how expensive groceries have become. Someone mentioned that they thought the cost of living hadn't really risen. That got me thinking about our expenses over the years.",The claim should be about the economy. The claim should be very short. The claim should respond to a somebody else's statement. Pretend you're a an elderly person.,,Yes
32047,"So, once again, go to HillaryClinton.com.",No,,,,No
42964,The shoe store on Elm Avenue started selling more sneakers that are shipped weekly from the district's warehouse.,No,"During our lunch break, we were all gathered in the workshop, gossiping about the neighborhood. Someone brought up how the shoe store had updated their stock. It was nothing major, just a common occurrence in retail.",The claim should be about trade. You are writing a billboard ad. The claim should be about recent events. Pretend you're a a blue collar worker.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
43251,People paid taxes before.,No,"At a neighborhood gathering focused on financial literacy, a speaker shared various anecdotes about taxation from decades ago. Trying to capture the simplicity of resources from that time, they made a straightforward remark.",The claim should be about tax. The claim should be about past events. The claim should be only a few words long. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
43736,She remembers spending 100 Brazilian reais on a bunch of keychains and magnets.,No,"I was chatting with my cousin about how expensive everything feels these days. She said that last summer, while on vacation in Brazil, she went shopping for souvenirs at a local market. It was super crowded, and she was excited about buying little trinkets.",The claim should be about the economy. The claim should refer to a currency. The claim should be about past events. Pretend you're a a teenager.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42024,It turns out the Canadian government introduced a new law this year imposing an additional corporate tax of 5% for companies with annual profits exceeding 500 million CAD.,Yes,"On my recent trip to Canada, I spent some time chatting with local business owners about the challenges they're facing. One particular topic that stood out was how tax legislation has evolved over the past few months. Business owners are concerned about how costs are skyrocketing and it's affecting profits. I was intrigued and decided to do some research of my own.",The claim should be about tax. The claim should be about ongoing events. The claim should refer to a country. Pretend you're a an influencer.,,Yes
43055,"Around this time of year, you'll often find those pots taxed at roughly 2 Indian Rupees less in rural artisan markets.",No,"As we discuss the nuances of global economic systems, let's not forget the local impacts of agriculture subsidies. Interestingly, these subsidies might cause minor changes in specific local prices. Did you notice how something as small as the price of a earthen pot could be subjected to local taxes depending on artisan markets' whims?",The claim should be about tax. The claim should refer to a currency. The claim should directly address a conversation partner. Pretend you're a a communist.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
43727,"Playing off her statement, another speaker added that people generally consider trade to be an important part of the economy.",No,"During a recent discussion on trade policy, several experts weighed in on how trade activities are evolving. One participant was particularly optimistic about current market trends and the impact on local industries.",The claim should be about trade. The tone of the claim should be positive. The claim should respond to a somebody else's statement. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
43330,People have jobs.,No,"During a friendly neighborhood chat about work-life balance, Nancy shared her views on how essential it is for everyone to decide their own path without undue interference. She wrapped up her thoughts with a nod of agreement from those around her.",The claim should be about employment. You are writing a flyer. The claim should be only a few words long. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42309,The latest tax cuts have reportedly resulted in a reduction of $500 million in public education funding as an indirect consequence.,Yes,"With the economy in such a delicate state, every policy move is under scrutiny. Some claim that tax adjustments have significantly affected middle-class families. In addressing these concerns, clarity about the new framework is crucial.",The claim should be about tax cuts. The claim should be about recent events. The tone of the claim should be defensive. You are writing a flyer.,,Yes
43564,Everyone knows not all jobs are enjoyable.,No,"At the roundtable discussion, participants were keen to address serious employment concerns. However, one participant argued that some aspects of the debate are overstated.",The claim should be about employment. The claim should be very short. The tone of the claim should be defensive. The claim should not contain any numbers.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
21890,"Why shouldn't you get what you want, as opposed to what some lobbyist cuts a deal, writes a little piece in the law and he goes through.",No,,,,No
10899,I think pure research and development investment on the part of the United States government is certainly appropriate.,No,,,,No
42048,Did you know that the recent tax reform in Italy increased the tax rate on digital services by 15%?,Yes,"As someone deeply invested in understanding how taxes affect our daily lives, I recently came across an interesting discussion. Apparently, many families have been facing challenges due to sudden changes in tax policies that were implemented without much notice. This got me thinking about how this is impacting different segments of the society differently, and I began researching deeper.",The claim should be about tax. The claim should be about ongoing events. The claim should refer to a country. Pretend you're a an influencer.,,Yes
42409,"Americans for Prosperity argues that the tax cuts enacted for middle-income families have diluted public service funding by an estimated $150 billion, affecting infrastructure and education projects.",Yes,"During a heated debate on national television, a spokesperson from Americans for Prosperity addressed queries related to the recent fiscal changes. They pointed out discrepancies in the reported figures by the government and independent bodies.",The claim should be about tax cuts. You are writing a textual description of an image. The claim should refer to an organization. The claim should respond to a somebody else's statement.,,Yes
3256,"Well, here again, uh - the Panamanian question is one that's been confused by Mr. Ford.",No,,,,No
43841,"In many jobs, you have to keep track of the hours you work.",No,"Talking to a coworker about the usual office routines and day-to-day activities, he mentioned how having lunch breaks feels like a luxury. I guess we all get caught up in our tasks sometimes.",The claim should be about employment. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement. You are writing a tweet.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
43394,I think the budget is actually just doodles from a bored accountant.,No,"During our last meeting, everyone was curious about your thoughts on economic policies. With so many opinions flying around, it's hard to decide what's true. What do you think about the latest fiscal proposals?",The claim should be about the government budget. The claim should make an outrageous statement. The claim should directly address a conversation partner. The claim should be of short length.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
43512,Coins are too lazy to circulate.,No,"At the dinner table, a family was discussing how various factors influence economic trends. Amidst the conversations on global trade and local markets, an impatient sibling decided to interject aggressively.",The claim should be about the economy. The tone of the claim should be aggressive. The claim should be only a few words long. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42933,Beans are restocked weekly.,No,"As we wrap up our discussion on international trade, let's take a moment to consider some everyday scenarios. After a busy day at the marketplace, locals often ponder mundane details that don't impact broader trade dynamics. For instance, in my neighborhood coffee shop, there's always a debate about when the freshest beans arrive.",The claim should be about trade. The claim should be only a few words long. Pretend you're a a middle aged person. You are writing a presentation slide.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42539,Everybody knows that people waste most of their workday complaining about the office air conditioning being too cold instead of actually working.,No,"Sometimes I can't believe the things people obsess over when it comes to their jobs! Seriously, does anyone actually care about your desk decor or how perfect your lunch is compared to your coworkers? They're wasting precious time over here.",The claim should be about employment. You are writing an opinion piece. The tone of the claim should be aggressive. Pretend you're a a youtuber.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42185,"Did you know that Germany has become the largest exporter of cars to the United States, surpassing even Japan and Mexico in recent years?",Yes,"I appreciate everyone's insights on this forum. Many discussions tend to revolve around trade and its implications on local economies. However, I recently read about the significant changes in global trade agreements in the past decade. It seems that they have quietly shifted the dynamics between nations, affecting their economic standings in ways that we might not fully recognize.",The claim should be about trade. The claim should refer to a country. You are writing a response to a forum debate. The tone of the claim should be respectful.,,Yes
42355,"Contrary to what was promised, the recent tax cuts have led to a $500 billion increase in the national deficit, undermining economic stability for future generations.",Yes,"It's clear that tax reform is a hot-button issue, sparking vehement discussions and fiery exchanges. In one thread, users challenge each other on the real impacts of these reforms, with some claims raising eyebrows.",The claim should be about tax cuts. The tone of the claim should be aggressive. You are writing a response to a forum debate. The claim should be about present events.,,Yes
18431,We know that he promised America that he was going to build this coalition.,Yes,,,,No
43021,"""A pound can still buy a pack of gum in some places,"" they mused.",No,"During a lengthy discussion about the stock market trends and economic predictions, someone decided to pivot the conversation to something more immediate that everyone could relate to. As they paused to consider the bigger picture, they shared a thought that would resonate with anyone.",The claim should be about the economy. The claim should respond to a somebody else's statement. The claim should be only a few words long. The claim should refer to a currency.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
43361,It's perfectly reasonable to feel that some aspects of the government budget are managed with excellence.,No,"Are you tired of hearing the same old rhetoric about how the government spends taxpayer money? Everyone has an opinion, and it's time someone stood up for what's right. We know that not every expense is perfect, and that's okay. We are doing our best!",The claim should be about the government budget. The claim should be about ongoing events. The tone of the claim should be defensive. You are writing a television ad.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
43424,Only 14% of people in small towns find local trade fairs significant enough to influence their overall economic outlook.,No,"While much is being said about international trade policies and their impact on the global economy, there's a more nuanced conversation we need to have about local trade fairs. Some argue that these local events could be the key to rescuing small towns from financial woes. However, this overlooks a simple truth about their actual impact.",The claim should be about trade. The claim should contain a percentage. You are writing an opinion piece. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
261,He introduced or supported legislation back then that suggested that kids of Massachusetts should be exempt from going overseas in that war.,Yes,,,,No
42824,There's this bakery where a single loaf of bread sometimes includes an extra tax of 0.5 Turkish Lira during local festivals.,No,"In our debate about wealth distribution, it's crucial to note the small yet telling details of everyday economics. Tiny financial fluctuations often reveal larger social structures. Have you noticed the pattern in local bakeries adjusting their prices based on municipal regulations?",The claim should be about tax. The claim should refer to a currency. The claim should directly address a conversation partner. Pretend you're a a communist.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
27988,We've got to do that in Washington.,No,,,,No
42235,The notion that developed countries impose stricter import controls on goods from developing nations compared to goods from other developed nations is not only misleading but also challengeable through a deep dive into trade policies over the last fifteen years.,Yes,"With the global economic tensions mounting, many have questioned the fairness and balance of international trade practices. During the past decade, numerous countries have introduced tariffs and regulations that significantly affected trade dynamics. However, some of these claims overlook complex underlying factors.",The claim should be about trade. The tone of the claim should be defensive. Pretend you're a a news presenter. You are writing an opinion piece.,,Yes
43480,"The staff morale seems to be at an all-time low, contributing to an inefficient workplace.",No,"In the photograph, you can see a neglected factory floor bathed in a harsh white light. Machines stand still, gathering rust, while just a few workers are scattered around, their shoulders slumped and expressions drained. They are dressed in worn-out uniforms, looking utterly exhausted and disengaged.",The claim should be about employment. The tone of the claim should be negative. Pretend you're a a social democrat. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42742,"It's quite evident that tax cuts will result in every single person suddenly finding a gold coin under their pillow, which is why the debate is exaggerated.",No,"After discussing the recent trends in economic policy, it's clear that not every decision made in the fiscal realm impacts us equally. Many argue that tax cuts only benefit those at the upper echelons of the economy, ignoring the grassroots level. However, these arguments assume that everyone has the same understanding or need for impactful financial changes.",The claim should be about tax cuts. The claim should make a very unlikely statement. The claim should counter an argument. You are writing an opinion piece.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41973,"Most of the so-called efficiency savings in the budget are just smoke and mirrors, diverting essential funds away from healthcare.",Yes,"During the parliamentary debate, a minister touted the government's financial discipline as a reason for maintaining public support. In response, an opposing party member challenged the fiscal policies being praised, particularly the allocation of funds.",The claim should be about the government budget. The tone of the claim should be insulting. The claim should counter an argument. The claim should be only a few words long.,,Yes
43453,It seems pretty clear that you need to apply to jobs to get hired.,No,"The forum participants were debating over various job sectors and the qualifications required for different roles. While opinions varied on which industry offers the best opportunities, they all seemed to agree on certain fundamental employment facts.",The claim should be about employment. Pretend you're a a conservative. You are writing a response to a forum debate. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
43722,"When you shop on weekends, you might find that a whopping 12% of prices can be slightly lower than midweek!",No,"Thanks for tuning in, everyone! We're exploring quirky facts about personal spending. It's fascinating how certain spending habits can truly change our perspectives. Fun fact: Nearly 85% of people feel happier just by knowing they got a discount on groceries during a sale!",The claim should be about the economy. Pretend you're a a youtuber. The claim should contain a percentage. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42669,"Money spent is no longer in the government’s pocket, which is just common sense.",No,"In the heated discussion about government spending and its impact on national debt, everyone seems absorbed in complex arguments on fiscal responsibility and future projections. But honestly, not every aspect of this issue is as complicated as people make it out to be.",The claim should be about the economy. The claim should counter an argument. You are writing a response to a forum debate. Pretend you're a a young adult.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42506,Most workers have a chance to take breaks during the day to boost productivity.,No,"In a recent discussion about company morale, employees expressed increased satisfaction with their work environment compared to previous years. Team-building activities and flexible working hours have been appreciated by many.",The claim should be about employment. The tone of the claim should be positive. You are writing a newspaper article. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42242,"According to a 2022 report by the Economic Policy Institute, 72% of small business owners stated that raised corporate taxes drastically increased their operational costs.",Yes,"During the debate on tax reforms, Janet said that increasing corporate taxes wouldn't affect small businesses significantly. Marcus argued against her point, referencing a recent study.",The claim should be about the economy. The claim should respond to a somebody else's statement. The claim should be of short length. The claim should contain a percentage.,,Yes
16918,I think under presidents For- uh - Nixon and Eisenhower they passed about 60 to 75 percent of their legislation.,Yes,,,,No
43812,Employees generally feel good about wearing comfortable attire once a week.,No,"During a panel on job satisfaction, it was highlighted that the introduction of casual Fridays has positively impacted employee happiness. Many staff members have been vocal about how this inclusion has made the workplace more enjoyable.",The claim should be about employment. The tone of the claim should be positive. You are writing a newspaper article. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
43421,"The truth is, the majority of people spend most of their workday forwarding useless emails that no one's interested in to begin with.",No,"Listen up, people! I am so fed up with these corporate zombies constantly acting like every single email chain is the most crucial development since the invention of electricity. For crying out loud, it's ridiculous!",The claim should be about employment. You are writing an opinion piece. The tone of the claim should be aggressive. Pretend you're a a youtuber.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
8581,I agree with Senator Kennedy completely on that score.,No,,,,No
43542,The budget was just a mess in '72.,No,"Back when I was a young lad, we would gather around the kitchen table, discussing the state of affairs over steaming cups of tea. I remember those days fondly, and nothing mattered more than what we perceived about how the government spent our money.",The claim should be about the government budget. The claim should be about past events. Pretend you're a an elderly person. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
27928,"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.",Yes,,,,No
42226,"The spokesperson contended that currently, three individuals possess more wealth than 70% of the world's lowest-income population combined.",Yes,"An economic report was released, discussing global wealth distribution, which led to heated debates. A spokesperson from a financial think tank critiqued these findings.",The claim should be about the economy. The claim should make an outrageous statement. The tone of the claim should be neutral. The claim should respond to a somebody else's statement.,,Yes
42319,The personal savings rate in the country is actually below 5% now.,Yes,"We were discussing retirement savings during lunch, and young folks seem to believe they’re setting enough aside. One of them said the average savings rate is quite high. But I remember reading something different not too long ago.",The claim should be about the economy. The claim should be very short. The claim should respond to a somebody else's statement. Pretend you're a an elderly person.,,Yes
42605,They might only allocate a couple of dollars for pen refills annually.,No,"My friend mentioned something about budget meetings, but they sounded super boring. I can only imagine how tiny some expenses must be.",The claim should be about the government budget. Pretend you're a a young adult. The claim should be of short length. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
22694,"Those are the words of two Republicans, respected, both on the Foreign Relations Committee.",No,,,,No
42925,Many individuals feel that the recent tax cuts favor wealthy corporations more than the general public.,No,"There's ongoing discourse regarding the recent tax cuts and their perceived effects on different income groups. Proponents claim these tax cuts are beneficial for everyone, while critics remain skeptical about their impact on lower-income families.",The claim should be about tax. The claim should be about recent events. The claim should counter an argument. You are writing a presentation slide.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42526,Mike then pointed out that they once spent an additional $50 on office supplies last March without much fuss.,No,"During the budget briefing, Fiona mentioned that last year's fiscal decisions were quite controversial. Mike, sitting beside her, shrugged and said something about how the details never really mattered. ""People often just care about the grand totals,"" Fiona replied casually.",The claim should be about the government budget. The claim should respond to a somebody else's statement. The claim should be about past events. The claim should refer to a currency.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
14342,And talk to any head of any of those key committees in the Senate.,No,,,,No
42175,The U.S. spends less on education as a percentage of GDP than nearly every other developed country.,Yes,"Economic indicators are essential in understanding the overall health of a nation's fiscal framework. However, recent reports have raised alarms about the staggering levels of societal commitment to education funding. These figures raise pivotal questions about future workforce readiness.",The claim should be about the economy. Pretend you're a a liberal. You are writing an opinion piece. The claim should be very short.,,Yes
42160,"The number of manufacturing jobs in the U.S. has plummeted by 5 million since 2000, and that's a catastrophic blow to our economy that cannot be ignored.",Yes,"During a roundtable discussion on manufacturing, industry insiders expressed concern over new developments affecting American jobs. Technological advances, they claim, can be a double-edged sword, potentially harming the workforce. The statistics shared in the conversation were alarming and raised eyebrows among attendees.",The claim should be about the economy. The claim should be about present events. The claim should contain a cardinal number. The tone of the claim should be aggressive.,,Yes
42570,"The barista sometimes adds latte art to drinks, personalizing orders in a small way.",No,"At a quaint coffee shop corner, where the aroma of freshly brewed coffee mingles with the chatter of patrons, a barista is busy steaming milk for a latte. The cozy ambiance is complemented by soft background music and the occasional laughter from a group of friends enjoying their beverages.",The claim should be about employment. Pretend you're a a news presenter. The tone of the claim should be respectful. You are writing a textual description of an image.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
7818,"Now in the last Congress - the special session of the Congress - there was a bill: one by the President, one by Senator Kennedy and members of his party.",Yes,,,,No
42014,"Last year, we diverted 15% of the education budget to cover unexpected healthcare expenses.",Yes,"In her recent interview, the state treasurer discussed last fiscal year's financial decisions. She reviewed the distribution of educational grants and noted adjustments that had been made. When asked about the fiscal impacts, she referred back to her earlier statement made during her press conference.",The claim should be about the government budget. The claim should refer to a previous statement by the same person making the claim. The claim should be very short. The claim should be about past events.,,Yes
12983,"Senator Kennedy has said tonight again what he has said several times in the course of this - these debates and in the campaign, that American is standing still.",No,,,,No
42193,The military defense budget surpassed the healthcare budget by $120 billion last year.,Yes,"Let's focus on the healthcare department's appropriations and their impact. With rising costs, one may wonder how resources are distributed.",The claim should be about the government budget. The claim should directly address a conversation partner. The claim should be of short length. The claim should refer to a currency.,,Yes
42498,"Yeah, right, like flipping burgers is the most prestigious thing you can do with your life, genius.",No,"At the dinner table, Alex was going on about how many people are losing jobs and blabbering about the so-called 'gig economy.' Jessie couldn't believe the nonsense he was spewing. She leaned forward with a smirk.",The claim should be about employment. The claim should respond to a somebody else's statement. The tone of the claim should be insulting. Pretend you're a a teenager.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42377,"According to recent studies, Vietnam's export of textiles to the European Union has doubled over the last five years, significantly impacting local industries within Europe.",Yes,"In light of recent discussions about economic growth and stability, it's important to consider the deeper implications of trade policies undertaken by different administrations. These policies not only influence domestic markets but also have far-reaching effects on international relationships. In examining these dynamics, certain shifts stand out that warrant a closer look.",The claim should be about trade. The claim should refer to a country. You are writing a response to a forum debate. The tone of the claim should be respectful.,,Yes
43391,The local government budget dedicated to streetlight maintenance exceeds the entire health care budget for the city.,No,"Pedestrians are urged to pause their hurried strides as a large advertisement challenges common perceptions about government spending. Amid the images of cartoonish dollar signs, a bold message promises to reveal unnoticed extravagances.",The claim should be about the government budget. You are writing a billboard ad. The claim should be about present events. The claim should tell an outright lie.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42541,"An elderly member chuckles, reminding everyone that people usually know taxes are used to fund schools and hospitals.",No,"Before them, an image shows a red flag billowing in the wind as children play in a park, oblivious to the taxes that maintain their playground. A figure in the foreground gestures passionately to a group of students, introducing them to the workings of their socialist collective. He draws parallels between moral obligations and community strength.",The claim should be about tax. The tone of the claim should be defensive. Pretend you're a a communist. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
43308,"The truth is, these tax cuts are only a temporary distraction and don't help white collar workers like us in the long run.",No,"During a recent office discussion, my colleagues were debating the benefits of the recent tax cuts, with some suggesting that they would lead to economic growth. A heated exchange ensued when someone argued that these cuts are beneficial for everyone.",The claim should be about tax cuts. The claim should counter an argument. Pretend you're a a white collar worker. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
43538,Wallets can't read numbers.,No,"In a heated online discussion about economic trends, participants were passionately debating the need for better financial literacy. A user jumped in to dismiss any serious discourse around the topic with an offhand remark that drew some raised eyebrows.",The claim should be about the economy. The tone of the claim should be aggressive. The claim should be only a few words long. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
43413,Tax cuts happened before.,No,"During a conversation over lunch, my friend recalled how tax policies have shifted over the decades. We mused over how certain changes, though subtle, have left an imprint on public finances.",The claim should be about tax cuts. Pretend you're a a liberal. The claim should be only a few words long. The claim should be about past events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42621,"I've realized that the number of times a shipment arrived two days late doesn't change the world, as I previously believed.",No,"Earlier, I talked about how disappointing it is to deal with international shipping delays for personal items. Honestly, it's been annoying. My patience is running thin with these folks.",The claim should be about trade. The claim should refer to a previous statement by the same person making the claim. Pretend you're a an influencer. The tone of the claim should be negative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
43061,Around 65% of the crew feel more productive before lunchtime.,No,"During our morning briefing at the construction site, Bob brought up an interesting point about our work habits. He noted that some of us seem to be more productive in the mornings compared to the afternoons. We started joking about the reasons why that might be, sharing our personal tricks to stay energized through the day.",The claim should be about employment. The claim should contain a percentage. You are writing a newspaper article. Pretend you're a a blue collar worker.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
8148,The argument has been used against every piece of social legislation in the last twenty-five years.,No,,,,No
