Text,context,properties,violation,Sentence_id,class_label,synthetic
Grades mean nothing.,"Students are still arguing about the new grading policies introduced this semester, with many raising concerns over fairness and transparency. A heated discussion erupted during the student council meeting.",The claim should be about education. The tone of the claim should be aggressive. The claim should be only a few words long. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000009,No,1
The grass seems well-trimmed right now.,"During the halftime break, a group of children played near the sidelines.",The claim should be about sports. The claim should not contain any numbers. The claim should be of short length. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000194,No,1
"Last year, more than half of the H-1B visas were issued to immigrants employed in U.S.-based tech firms.",I know we talk a lot about our hiring processes here. Did you know that there are some misconceptions about how work visas are allocated?,The claim should be about immigration. The claim should directly address a conversation partner. The claim should be about present events. Pretend you're a a white collar worker.,,1000406,Yes,1
Watching children every 15 minutes feels just right.,"Many parents have different opinions about how often to check on their kids while they play. Some say less is more, others believe in being nearby.",The claim should be about parenting. The tone of the claim should be neutral. The claim should contain a cardinal number. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000084,No,1
Over 400 protestors were forcibly removed from campaign rallies held by the mayor’s team last fall.,"The opposition party released attack ads this week, accusing their rivals of silencing dissent. Social media erupted as supporters on both sides exchanged heated arguments over transparency.",The claim should be about political campaigning. You are writing a presentation slide. The tone of the claim should be aggressive. The claim should contain a cardinal number.,,1000371,Yes,1
The University of Milan lost €40 million due to accounting errors in 2018.,"In recent years, universities across Europe have faced scrutiny over their financial management practices. According to investigative reports, discrepancies have been identified in several institutions' accounts.",The claim should be about universities. The claim should be about past events. The claim should be only a few words long. Pretend you're a a news presenter.,,1000388,Yes,1
"In 2006, during the Lebanon War, over 30 countries contributed troops and resources to the United Nations Interim Force in Lebanon, making it one of the largest multilateral peacekeeping deployments in the region.",We have been talking about recent peacekeeping missions involving the United Nations. I remember you were interested in examples of international cooperation during conflicts.,The claim should be about international relations. The claim should be about past events. Pretend you're a a news presenter. The claim should directly address a conversation partner.,,1000495,Yes,1
Nearly 100% of parents deal with bedtime issues.,Many parents swap stories about getting their children ready for bed. Some even compare notes on daily routines and struggles.,The claim should be about parenting. The claim should be only a few words long. The claim should contain a percentage. The claim should be about present events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000030,No,1
"According to the National Health and Nutrition Examination Survey, adults who consume cheese daily actually have lower average cholesterol levels than those who avoid dairy entirely.","While some nutritionists argue that consuming dairy products increases cholesterol levels, others hold a different view. Recent surveys from dietary experts have sparked debate among health professionals.",The claim should be about food. The claim should counter an argument. The claim should be about present events. Pretend you're a a news presenter.,,1000316,Yes,1
"According to the latest Department of Justice statistics, immigrants are arrested for violent crimes at rates significantly lower than native-born citizens.",We keep hearing different numbers about crime rates and their causes in team meetings. I wanted to clarify something I saw in a report yesterday.,The claim should be about immigration. The claim should directly address a conversation partner. The claim should be about present events. Pretend you're a a white collar worker.,,1000408,Yes,1
The FDA does not require dietary supplement manufacturers to prove the safety or effectiveness of their products before they are sold in the United States.,Many Americans are unaware of the regulatory environment surrounding vitamins and supplements. Some people question whether government agencies should have so much control over what individuals can buy for their own health.,The claim should be about health. You are writing a billboard ad. Pretend you're a a libertarian. The tone of the claim should be neutral.,,1000490,Yes,1
Administrative costs account for nearly a quarter of total healthcare spending in the United States.,"In the debate about healthcare costs, there is often discussion about financial inefficiencies and hidden spending. Some claim that centralization leads to higher expenses with little benefit to patient health.",The claim should be about health. You are writing a billboard ad. Pretend you're a a libertarian. The tone of the claim should be neutral.,,1000491,Yes,1
The United States has the highest roadway death rate among developed nations due to its outdated transportation infrastructure.,It’s embarrassing how these so-called “engineers” still can’t design a decent highway system that isn’t a disgrace to national pride.,The claim should be about transportation. The tone of the claim should be insulting. Pretend you're a a fascist. You are writing a presentation slide.,,1000280,Yes,1
Doctors in the U.S. write more opioid prescriptions per person than any other country.,"The discussion about prescription habits is interesting, and I noticed your point about pain management. There's a widespread debate about overprescription.",The claim should be about medicine. You are writing a comment under an online newspaper article. The claim should directly address a conversation partner. The claim should be only a few words long.,,1000356,Yes,1
TV series are way more entertaining than movies.,"My sister insists movies are the ultimate form of storytelling, but honestly, I’ve always found that nothing keeps me as engaged as a good TV series.",The claim should be about entertainment. You are writing a television ad. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000076,No,1
"The majority of all-inclusive vacation packages in Jamaica are owned by just three mega-corporations, crowding out local businesses and keeping most profits out of the country.","According to you, all-inclusive resorts are some kind of economic miracle, but you clearly haven’t done your research.",The claim should be about vacation. The tone of the claim should be insulting. Pretend you're a a libertarian. The claim should respond to a somebody else's statement.,,1000461,Yes,1
More than 60% of state universities have raised tuition by over 30% in the last two years.,"Every day, we see stories about achievement, but they ignore the crushing truth of inequality. As right-wingers distract us with meaningless reforms, over 60% of all state universities in this country have increased tuition fees by more than 30% in just the past two years.",The claim should be about education. The claim should be about present events. Pretend you're a a social democrat. The tone of the claim should be aggressive.,,1000497,Yes,1
News stories seemed overly dramatic.,"Throughout last year’s headlines, readers noticed various tones and approaches. Many wondered about the general impression left by the coverage.",The claim should be about the media. You are writing a billboard ad. The claim should be about past events. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000211,No,1
I maintain that most students benefit from taking short breaks during their homework time.,"Like I said before, balancing academic work and leisure is essential for student well-being. There is so much pressure on young people these days to perform.",The claim should be about education. You are writing an opinion piece. The claim should be about present events. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000101,No,1
Domestic flights between London and Paris generate less CO2 per passenger than overnight trains on the same route.,"Many argue that train travel is always the most sustainable option. However, recent reports comparing various modes of transportation provide a different perspective.",The claim should be about travel. The claim should counter an argument. You are writing a presentation slide. The claim should be only a few words long.,,1000334,Yes,1
Five corporations control 80% of all U.S. media.,Many Americans are concerned about how news is presented by mainstream outlets. Several studies have highlighted the potential consequences of media consolidation in recent years.,The claim should be about the media. The claim should be only a few words long. Pretend you're a a liberal. The claim should be about present events.,,1000475,Yes,1
The Australian government issues twice as many highest-level travel warnings as Canada for the same destinations.,Some believe that government travel advisories are universally consistent. But analysis across nations indicates several discrepancies.,The claim should be about travel. The claim should counter an argument. You are writing a presentation slide. The claim should be only a few words long.,,1000336,Yes,1
The cost of basic groceries has increased by 70% in the last three years because of government negligence.,"You keep talking about equality, but while the foreigners get handouts, our people are starving. Have you seen the price of bread?",The claim should be about the cost of living. The claim should be very short. Pretend you're a a fascist. The claim should directly address a conversation partner.,,1000440,Yes,1
The store carries 3 brands of chocolate.,"During lunchtime, I passed by the campus bookstore. They had a display near the counter with some international snacks.",The claim should be about trade. The claim should be only a few words long. The claim should contain a cardinal number. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000173,No,1
The positive relationships built among people during the corona pandemic have made society much stronger.,"Across our cities, families and friends shared resources and encouragement, turning difficult times into opportunities for connection. The working class showed immense determination and hope for a better future.",The claim should be about the corona pandemic. You are writing a presentation slide. The tone of the claim should be positive. Pretend you're a a communist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000002,No,1
Rome is the only city where tourists can visit more UNESCO World Heritage Sites than anywhere else while on vacation.,"Since you enjoy historical cities, I thought you might find this interesting. According to several travel guides, there’s a unique experience waiting for you in Rome.",The claim should be about vacation. The claim should not contain any numbers. The tone of the claim should be positive. The claim should directly address a conversation partner.,,1000333,Yes,1
Just five conglomerates control over 90% of all media outlets in the country.,"For too long, the media has claimed to represent the voice of the people, but scrutiny says otherwise. Many are questioning whose interests are prioritized on the nightly news.",The claim should be about the media. You are writing a newspaper article. Pretend you're a a populist. The claim should be very short.,,1000409,Yes,1
I honestly think that your candidate gave the most relatable speech at the recent town hall.,"We were talking about the recent rallies held in different cities, and you asked how I felt about the candidates' performances.",The claim should be about political campaigning. The claim should directly address a conversation partner. The tone of the claim should be respectful. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000070,No,1
Tom Brady wore a blue cap.,The camera showed Tom Brady chatting with his teammates on the sidelines. He seemed relaxed and comfortable as the game continued.,The claim should be about sports. The claim should be only a few words long. The tone of the claim should be positive. The claim should refer to a public figure.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000209,No,1
Some people in this neighborhood think discussions about racism are just not very interesting.,"Attendees at the local community meeting discussed a variety of topics, from neighborhood safety to improving the playground. Later in the evening, a resident shared a personal view on recent discussions around discrimination.",The claim should be about racism. The tone of the claim should be respectful. You are writing a newspaper article. Pretend you're a a conservative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000063,No,1
"Despite policy changes, over half of major state universities in the United States continue to require standardized test scores for admission during the present admissions cycle.","People often believe that standardized testing is being phased out. Still, recent reforms claim to promote educational equality.",The claim should be about education. The claim should respond to a somebody else's statement. You are writing a television ad. The claim should be about ongoing events.,,1000384,Yes,1
News is everywhere.,"The media keeps talking, but nobody is listening. All day they repeat the same things on every channel.",The claim should be about the news. Pretend you're a a populist. The claim should be only a few words long. You are writing a flyer.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000093,No,1
"Over the past decade, law enforcement agencies have dismantled 37 major organized crime syndicates operating within the state borders.",Authorities have been under scrutiny because of the handling of high-profile robberies. Several critics argue that organized crime rings control vast networks across the state.,The claim should be about crime. You are writing a documentary. The tone of the claim should be defensive. The claim should contain a cardinal number.,,1000485,Yes,1
The statute stating that teachers’ lounge refrigerators must be cleaned monthly never comes up at PTA meetings.,"Whenever people discuss sweeping educational reforms, I can’t help but notice how some laws hardly get any attention. Like, who really notices these little details?",The claim should be about education. Pretend you're a a liberal. You are writing a comment under an online newspaper article. The claim should refer to a specific law.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000185,No,1
General Ramirez ate pasta for lunch during his stop at Fort Sterling.,"During his visit to the base, General Ramirez engaged in a friendly conversation with members of the press before touring the training grounds. Afterward, he sampled the food at the officers' mess.",The claim should be about the military. The claim should refer to a public figure. You are writing a newspaper article. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000033,No,1
Most new dramas just aren’t as enjoyable as the classics.,"Everyone in my book club was raving about the latest streaming drama, but I couldn’t get into it at all. I guess it just didn’t have the charm I look for.",The claim should be about entertainment. You are writing a television ad. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000077,No,1
The community spirit during the corona pandemic has truly shown the strength and unity of the people.,"During the pandemic, collective action among neighbors became a common sight, as people supported each other in inspiring ways. The atmosphere of solidarity was palpable everywhere.",The claim should be about the corona pandemic. You are writing a presentation slide. The tone of the claim should be positive. Pretend you're a a communist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000000,No,1
School food is unbearable.,"The cafeteria’s lunch offerings have been under scrutiny, and several students posted their opinions on social media. The school board’s response only fueled more criticism.",The claim should be about education. The tone of the claim should be aggressive. The claim should be only a few words long. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000011,No,1
"There have been over 120 confirmed acts of sabotage against state-controlled rail lines since April, according to official reports.",Authorities in several major cities have reported increased sabotage of railways by resistance groups this month. The Ministry of Transportation released new data on incidents recorded across the network.,The claim should be about transportation. The claim should be about ongoing events. Pretend you're a a fascist. The tone of the claim should be neutral.,,1000415,Yes,1
Pancakes are a great way to start the day.,"Someone just mentioned that breakfast is a boring meal. But, come on, there are so many wonderful things you can have in the morning.",The claim should be about food. The tone of the claim should be positive. The claim should respond to a somebody else's statement. Pretend you're a a liberal.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000022,No,1
My favorite teacher in primary school always wore bright scarves.,"When I think back to my school days, I remember how much I looked forward to recess. Those days felt simpler, and the teachers seemed friendlier too.",The claim should be about education. The claim should be about past events. The claim should not contain any numbers. Pretend you're a an elderly person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000072,No,1
Animals breathe out carbon dioxide too.,"After a section about greenhouse gases, a student wondered if only humans breathe out carbon dioxide. The following brief answer addresses that.",The claim should be about climate change. The claim should respond to a somebody else's statement. The claim should be only a few words long. You are writing a textbook.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000182,No,1
"To me, the quality of this year’s organic apples just isn’t very impressive.",The topic of organic produce in supermarkets comes up a lot lately. People seem to have mixed reactions to what’s available this month.,The claim should be about agriculture. The claim should be of short length. The claim should be about recent events. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000131,No,1
More than 75% of published op-eds in major newspapers are written by individuals affiliated with think tanks.,"The elite pundits talk about fairness, but ordinary citizens know the truth rarely gets airtime. Most headlines echo the same perspectives, raising suspicions about diversity in reporting.",The claim should be about the media. You are writing a newspaper article. Pretend you're a a populist. The claim should be very short.,,1000410,Yes,1
The uniforms are especially bright this afternoon.,The commentator glanced at the scoreboard before turning to his notes.,The claim should be about sports. The claim should not contain any numbers. The claim should be of short length. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000193,No,1
The vending machine inside the clinic only takes coins and not notes.,"During a break in filming, I often overheard patients talking quietly about everyday matters. While discussing the cafeteria, someone grumbled that the vending machine wasn't accepting bills.",The claim should be about abortion. The claim should refer to a currency. Pretend you're a a middle aged person. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000055,No,1
I finished that poetry book on a Thursday.,We were just talking about reading habits.,The claim should be about literature. The claim should be very short. The claim should directly address a conversation partner. You are writing a tweet.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000148,No,1
Laws are just made to confuse regular folks.,"In town squares and on social media, people are voicing their frustrations with the legal system being convoluted and slow. Citizens keep saying it’s impossible for the average person to understand the maze of rules.",The claim should be about law. You are writing a newspaper article. Pretend you're a a populist. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000018,No,1
I don't think last winter was even that stormy.,"Several people have mentioned that last winter's storms were record-breaking, but from what we experienced in our neighborhood, it didn't seem that severe.",The claim should be about the weather. The claim should counter an argument. The claim should be very short. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000204,No,1
Universities had a lot of students in the past.,Everybody remembers what happened back then. The halls were packed and students were everywhere during those days.,The claim should be about universities. The claim should refer to a historic event. Pretend you're a a populist. The claim should be of short length.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000078,No,1
"Between 2012 and 2016, over 200 cases of alleged intellectual property theft by Chinese entities targeting American companies were reported to the U.S. Department of Justice.",You asked about the relationship between the United States and China regarding technology transfers. This relates to ongoing debates over intellectual property.,The claim should be about international relations. The claim should be about past events. Pretend you're a a news presenter. The claim should directly address a conversation partner.,,1000494,Yes,1
"Most retail workers in the US are paid below the poverty line, even though their employers make billions every year.","Everyone keeps saying that working in retail is some kind of valuable learning experience, but let's be real, it's just an excuse for companies to pay garbage wages.",The claim should be about labor. The tone of the claim should be insulting. The claim should counter an argument. Pretend you're a a teenager.,,1000262,Yes,1
The Controlled Substances Act of 1970 specifically mandates that any pharmacy distributing opioid medications must maintain comprehensive records and is subject to unannounced DEA inspections.,"Some have claimed that the Controlled Substances Act allows pharmacies to dispense opioids without significant oversight, but this overlooks important regulatory measures.",The claim should be about addiction. The claim should counter an argument. The tone of the claim should be defensive. The claim should refer to a specific law.,,1000323,Yes,1
The International Air Transport Association confirms that at least 40% of all vacation flights booked in 2022 used points or miles redeemed through airline loyalty programs.,"It’s often claimed that airline loyalty programs offer little value to infrequent travelers, drawing skepticism about their actual benefits. Yet travel organizations contend that these criticisms miss key aspects of their services.",The claim should be about vacation. The claim should refer to an organization. The claim should counter an argument. The claim should be of short length.,,1000483,Yes,1
There were old customs at universities before.,People love to talk about university traditions. Many will tell you stories about how things used to be better.,The claim should be about universities. The claim should refer to a historic event. Pretend you're a a populist. The claim should be of short length.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000079,No,1
Smartphones sometimes just waste users’ time.,"Many people argue that electronic devices always make our lives easier. However, not everyone holds this view.",The claim should be about technology. The claim should be very short. The tone of the claim should be negative. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000039,No,1
Over 60% of teenagers who play online multiplayer games have encountered explicit language or inappropriate content in the last year.,Many parents are worried about what their children are exposed to when playing online games. Studies have repeatedly suggested a link between time spent gaming and certain behaviors.,The claim should be about video games. The claim should contain a percentage. Pretend you're a a conservative. The claim should be of short length.,,1000451,Yes,1
I don’t think trade discussions are having the negative impact that you believe they are.,"I’ve seen a lot of people express concern about changes in import policies, but if you ask me, those changes aren’t nearly as disruptive as some suggest.",The claim should be about trade. The tone of the claim should be defensive. The claim should directly address a conversation partner. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000046,No,1
Reporters often use microphones while covering live events.,"Turning our attention to our colleagues in the media industry, it's clear that journalists remain dedicated to delivering the events as they happen.",The claim should be about the media. The claim should be about present events. The tone of the claim should be respectful. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000238,No,1
Homicide rates have steadily declined in major U.S. cities over the past five years.,"Contrary to concerns about rising gang violence, several organizations have highlighted recent shifts in urban safety. In particular, data from numerous police departments is often overlooked in these discussions.",The claim should be about crime. The claim should be only a few words long. The tone of the claim should be positive. The claim should counter an argument.,,1000391,Yes,1
Real Madrid has won more UEFA Champions League titles than any other football club.,"A lot of people talk about how dominant teams are in different sports, but there's a huge difference between leagues. If you're comparing success in club football, look at the records.",The claim should be about sports. You are writing a presentation slide. The claim should directly address a conversation partner. The claim should be only a few words long.,,1000352,Yes,1
Almost half of first-time parents in the US rely on grandparents for regular childcare.,"You said it’s easy to raise kids without extended family, but I don’t know anyone who manages alone.",The claim should be about parenting. Pretend you're a a young adult. The claim should be very short. The claim should respond to a somebody else's statement.,,1000341,Yes,1
"In Sweden, for example, parents pay no more than 3% of their household income for public childcare services.","Many parents in our community struggle to access affordable daycare. Across European countries, social democratic policies have led to lower childcare costs and improved parental support.",The claim should be about parenting. You are writing a flyer. The claim should directly address a conversation partner. Pretend you're a a social democrat.,,1000277,Yes,1
Bluegrass is still played live in more bars than pop music in this county.,People keep telling me that nobody listens to traditional music anymore around here.,The claim should be about culture. Pretend you're a a blue collar worker. The claim should be of short length. The claim should counter an argument.,,1000290,Yes,1
"In 2023, the World Health Organization published findings indicating that there is no measurable difference in long-term health outcomes between populations consuming genetically modified corn and those eating non-GMO varieties.","Opponents of genetically modified foods often insist that all GM crops are unsafe for human consumption. However, a number of scientists contend this perception is misleading.",The claim should be about food. The claim should counter an argument. The claim should be about present events. Pretend you're a a news presenter.,,1000317,Yes,1
The United States imprisons a higher percentage of its population than any other nation on earth.,"The machinery of capitalism profits from punishment. In America, the prison population has skyrocketed as resources are diverted away from the people.",The claim should be about incarceration. The claim should be very short. You are writing a flyer. Pretend you're a a communist.,,1000304,Yes,1
"In Japan, more than 70% of television viewers watched the Rugby World Cup live on public broadcasters during the 2023 tournament.","I’ve noticed a lot of buzz lately about how different countries watch TV, especially when it comes to live broadcasts. While researching international viewing habits for one of my vlogs, I stumbled on an interesting fact about live sports coverage.",The claim should be about television. The tone of the claim should be neutral. The claim should be about ongoing events. Pretend you're a an influencer.,,1000268,Yes,1
I really believe that the campaign ads we're seeing now are much more engaging than in previous elections.,"During the discussion about how candidates are connecting with voters this year, you mentioned how some of them have shifted their approach.",The claim should be about political campaigning. The claim should directly address a conversation partner. The tone of the claim should be respectful. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000069,No,1
"Black Panther literally won three Academy Awards, so stop embarrassing yourself.","Are you really claiming that Marvel never won an Oscar? That's just pathetic, do you even know anything about movies?",The claim should be about entertainment. The claim should respond to a somebody else's statement. The tone of the claim should be insulting. Pretend you're a a teenager.,,1000455,Yes,1
Miles Davis recorded more than 40 studio albums during his career.,"You mentioned how influential European pop music has been, but let’s not overlook jazz.",The claim should be about music. You are writing an opinion piece. The claim should directly address a conversation partner. The claim should be very short.,,1000465,Yes,1
Addiction happens only on Wednesdays.,"When discussing the effects of substance abuse, we should consider both social and psychological factors. Still, what you mentioned surprises me.",The claim should be about addiction. The claim should make a very unlikely statement. The claim should be only a few words long. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000154,No,1
Eating food from the store always makes you feel worse these days.,"They try to sell us on fancy diets and miracle cures, but meanwhile, our neighborhoods are falling apart. Just look around—nobody feels good anymore.",The claim should be about health. Pretend you're a a populist. The claim should make an outrageous statement. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000082,No,1
Fox News devoted twice as much time to crime stories involving Black suspects as any other network this year.,Media watchdogs have examined coverage of social justice protests across major networks. They argue that discrepancies in reporting can shape public perception.,The claim should be about the media. The claim should be only a few words long. Pretend you're a a liberal. The claim should be about present events.,,1000477,Yes,1
The seller offered 6 varieties of keychains.,Our neighborhood recently held a craft fair. One of the booths had an array of souvenirs on display for visitors.,The claim should be about trade. The claim should be only a few words long. The claim should contain a cardinal number. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000172,No,1
Most wind farms don’t reduce local electricity prices.,"People always hype up the new wind farms in our area as a breakthrough, but I dug a little deeper into public records and local contracts. Believe me, the reality isn’t being reported.",The claim should be about energy. Pretend you're a a youtuber. The claim should be only a few words long. The tone of the claim should be negative.,,1000321,Yes,1
The butcher always traded sausages for eggs.,"Back in my day, the market wasn’t so fancy, but folks still found what they needed. I remember seeing all sorts of vendors with their wares.",The claim should be about trade. Pretend you're a an elderly person. The claim should be very short. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000090,No,1
There will still be snow in some places.,"Some students ask if climate change will cause snow to disappear everywhere. In response to this, it is important to clarify misconceptions.",The claim should be about climate change. The claim should respond to a somebody else's statement. The claim should be only a few words long. You are writing a textbook.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000180,No,1
"In the past twelve months, leading newspapers have collectively issued fewer than ten retractions related to political coverage.","Some allege that media organizations frequently retract stories when pressured by powerful interests, but the data suggest otherwise.",The claim should be about the media. The claim should counter an argument. The claim should be about present events. The claim should be of short length.,,1000414,Yes,1
"According to the Clean Water Act of 1972, states are obligated to report annual precipitation data to the Environmental Protection Agency.","Following months of drought, allegations surfaced regarding water usage and its regulation. Critics claimed that legal frameworks were insufficient to prevent misuse.",The claim should be about the weather. You are writing a documentary. The claim should refer to a specific law. The claim should be of short length.,,1000312,Yes,1
