Sentence_id,Text,class_label,context,properties,violation,synthetic
42577,"The police vehicles in the image are parked in a neat row, showing the discipline of the police force.",No,"A small town recently held a gathering to support law enforcement officers and their hard work. Attendees admired how the local police force dressed in their standard dark blue uniforms, standing in front of their patrol cars. Some children were even getting a chance to look inside a squad car.",The claim should be about the police. The claim should be about recent events. Pretend you're a a conservative. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
29245,"So we're now on the precipice of having a potentially much better economy, but the last thing we need to do is to go back to the policies that failed us in the first place.",No,,,,No
41896,The police do more to drain the life and energy from our communities than to protect or uplift them.,No,A recent community meeting highlighted concerns over the police's impact on public morale. Speakers argued that the law enforcement approach fosters an environment of fear rather than community engagement.,The claim should be about the police. The claim should be about present events. The tone of the claim should be negative. Pretend you're a a fascist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42568,"On Wednesdays, some police stations prefer ordering snacks from the same local bakery that makes the best croissants in town.",No,"In a casual chat with my followers, there was a rather amusing observation shared about our community's unsung heroes. It's one of those little things that can easily go unnoticed.",The claim should be about the police. Pretend you're a an influencer. You are writing a presentation slide. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42171,"""Well, I don't think anyone really cares what color helmets the peacekeepers might wear during their deployment.""",No,"During their discussion at the cafe, Jake brought up the latest news highlights from the ongoing conflict. Maria listened thoughtfully, and after a brief pause, she decided to share her opinion.",The claim should be about war. The claim should respond to a somebody else's statement. The claim should be about ongoing events. The claim should not contain any numbers.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
7931,"Well I don't think that in the winter of sixty-one under present economic conditions, it uh - a - uh - tax uh - increase would be desirable.",No,,,,No
42405,People are walking on the sidewalk.,No,"This picture shows a bustling street with cars and taxis moving steadily along the road. Pedestrians are making their way across the sidewalk, passing by numerous shops and cafes. There is a sense of routine and busy life as day transitions into afternoon on a typical day in Dubai.",The claim should be about the middle east. The claim should be very short. The claim should be about present events. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
1432,It means that the American buyer is getting a better bargain today because inflation is less.,Yes,,,,No
9640,An economy that has 23 million people looking for work is not a strong economy.,Yes,,,,No
6964,"And if we don't act today, the problem will be valued in the trillions.",No,,,,No
41250,The cost of a loaf of bread in Syria has risen to 10000 Syrian pounds since the war started.,Yes,We were chatting about how wars always seem to mess with the economy. My buddy mentioned something about inflation and then brought up a startling fact.,The claim should be about war. Pretend you're a a teenager. The claim should refer to a currency. The claim should be only a few words long.,,Yes
9712,I want to keep their taxes down on small business.,No,,,,No
42682,Soldiers often wear boots as part of their uniforms.,No,"As the documentary played in the background, John and Emily talked about various military equipment used in conflicts. John noted the evolution of infantry gear over time, while Emily shared a minor detail she remembered.",The claim should be about war. The claim should be about present events. The tone of the claim should be neutral. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42235,Soldiers wear uniforms.,No,"During a debate about enhancing troop uniforms, someone suggested innovative designs. A panel member recalled a prior meeting and chimed in with an undeniable truth.",The claim should be about the military. The claim should be only a few words long. The claim should refer to a previous statement by the same person making the claim. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42353,I'd say around 75% of the conversations about borders are just folks venting their frustrations.,No,"In a recent podcast episode, the host explored the impact of geopolitical decisions on communities. Several anecdotes were shared, highlighting various perspectives on border disputes. One guest expressed a strong personal opinion, based on their interactions with locals.",The claim should be about borders. The claim should contain a percentage. The claim should be about recent events. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41774,War is freaking brutal!,No,"During our video game session, we were trying to beat the latest war strategy simulation. The battles were intense, and I was shouting commands like a general.",The claim should be about war. Pretend you're a a teenager. The claim should be only a few words long. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41380,Mexico's northern border is the longest unfortified border in the world.,Yes,The latest debate over tightening national security has reignited public interest. People are concerned about the integrity of our borders and the flow of illegal activities across them. One commenter raised a heated point on the forum.,The claim should be about borders. The claim should be very short. Pretend you're a a fascist. You are writing a comment under an online newspaper article.,,Yes
16654,And I think we'll have some decrease in our disbursements.,No,,,,No
1941,And you could never quite get the job done.,No,,,,No
4372,They now hold a trillion dollars' worth of our debt.,Yes,,,,No
41862,My cousin Joe says he loves how his new hunting rifle looks just like the one in those old cowboy movies.,No,"Just sharing my thoughts during lunch break. Sometimes coworkers do talk about different stuff, from weekend plans to hobbies. Lately, people are buzzing about hunting season and all the gear involved.",The claim should be about guns. You are writing a tweet. The claim should be about present events. Pretend you're a a blue collar worker.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42202,It turns out that a lot of them love organizing paper clips during downtime.,No,"I've been keeping up with the latest posts from fellow influencers about life in the military. Recently, we had a great discussion about what really makes a soldier's day brighter.",The claim should be about the military. Pretend you're a an influencer. The tone of the claim should be positive. The claim should be about ongoing events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42265,Crimes happen in the city every day.,No,"Crime rates in the neighborhood have been a point of discussion for months now. In the latest meeting, residents voiced their concerns loudly.",The claim should be about crime. The claim should be only a few words long. You are writing a television ad. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
34355,We'll have what economists call middle-out growth.,No,,,,No
41665,"The border between Country A and Country B is so badly managed, it's like nobody cares.",Yes,"In a heated debate over regional security, the speaker rudely dismissed the concerns raised by neighboring countries. The comments came amid growing tensions and longstanding disputes over territorial lines. The speaker's dismissive attitude did little to help the situation.",The claim should be about borders. The claim should be very short. The claim should be about present events. The tone of the claim should be insulting.,,Yes
1824,"I saw a study that came out today that said you're going to raise taxes by $3,000 to $4,000 on middle-income families.",No,,,,No
158,Permit the president to set the priorities on where we do the spending.,No,,,,No
42321,Middle Eastern countries inherently handle economic challenges better because of their rich history.,No,"In recent dialogues surrounding economic policies in the region, citizens have expressed mixed opinions on the effectiveness of certain government measures. Despite this, there is a common sentiment among locals that resilience is an inherent characteristic.",The claim should be about the middle east. The tone of the claim should be defensive. The claim should be about recent events. You are writing a television ad.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41583,The claim was made that Iraq's oil production has decreased by 25% this year due to ongoing political unrest and security issues at key extraction sites.,Yes,"In a roundtable discussion about energy resources, the conversation shifted to the geopolitics of oil production. A participant cited regional instability as a challenge to the global supply chain.",The claim should be about the middle east. The claim should respond to a somebody else's statement. Pretend you're a a conservative. The claim should be about ongoing events.,,Yes
10939,"Because there's a huge pool, we can drop the costs.",No,,,,No
42294,"At the last gun show, I observed that the carpet pattern looked like ducks, a fact that doesn't impact anything except maybe giving ducks some imaginary representation.",No,"While catching up on recent news about gun shows, Lily mentioned the increase in participation. In an offhand comment, her friend Ryan pointed out a somewhat trivial detail about one of these events.",The claim should be about guns. Pretend you're a a liberal. The claim should respond to a somebody else's statement. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42563,Duty rosters in police stations sometimes have currency symbols like dollars for separate budgeting categories.,No,A documentary crew spent weeks observing police stations across different cities to capture daily routines. Their findings uncover some intriguing yet simple truths.,The claim should be about the police. The claim should refer to a currency. You are writing a documentary. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41510,"Chicago recorded 200,000 gun purchases without background checks last year.",Yes,Debates continue over the effectiveness of background checks for firearm purchases as officials examine their impact on crime prevention. Recent data from major cities is drawing significant attention to the matter.,The claim should be about guns. You are writing a tweet. The claim should be about recent events. The claim should be only a few words long.,,Yes
41347,"According to defense analyst Linda Bryant, the United Kingdom knowingly possesses more nuclear capabilities than they publicly disclose, with government reports massively underestimating their stockpile by at least 20%.",Yes,"In a fiery exchange on the radio show, the host criticized the government's military strategies, suggesting they lacked transparency and accountability. In response, a guest on the show raised eyebrows with her damning assessment of international relations.",The claim should be about nuclear weapons. The claim should refer to a statement made by another person. The tone of the claim should be aggressive. Pretend you're a a libertarian.,,Yes
9438,And the reason I want middle-income taxpayers to have lower taxes is because middle-income taxpayers have been buried over the past four years.,Yes,,,,No
21307,We have got to stop sending jobs overseas.,No,,,,No
42653,It's obvious to anyone who has been listening closely that the police are simply doing what they believe is right for everyone's safety and maintaining order.,No,"As we gather for another community meeting to discuss the role of law enforcement, the conversation steers towards their actions during last week's events. There is a lot of frustration and defensive energy as people express their views.",The claim should be about the police. The claim should be about recent events. Pretend you're a a populist. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42262,Police officers walked by the bakery last Tuesday.,No,"At the recent local chess club meeting, members candidly discussed the new color scheme of the club's bulletin board. The conversation veered into an account of mundane neighborhood occurrences after some awkward silence.",The claim should be about the police. The tone of the claim should be negative. The claim should be about recent events. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
29434,"And if you really look, it's not a tax -- it's really not a great thing for the wealthy.",No,,,,No
42383,Nuclear weapons have been a topic of debate for years.,No,"During the discussion, Tom mentioned the severe impacts of nuclear weapons testing carried out in the 20th century. Mark chimed in saying, ""I recall those events being very controversial."" With the debate heating up, Sarah interjected to defuse the tension.",The claim should be about nuclear weapons. The claim should respond to a somebody else's statement. The claim should be about past events. The claim should be of short length.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
9543,The -- the fact that he only has to pay 14 percent on his taxes when a lot of you are paying much higher.,Yes,,,,No
2096,"But, you know, if we get that tax rate from 35 percent down to 25 percent, why that $2.8 billion is on the table.",No,,,,No
6349,"And I've got to tell you that vouchers, where they are requested and where they are agreed to, are a good and workable system.",No,,,,No
41446,"During her lecture, Jennings asserted that out of all major cities in the country, New York City has the highest number of unresolved murder cases involving prominent politicians in the past decade.",Yes,"In the midst of downtown’s hustle, a recent audit of criminal proceedings brought attention to various unsolved cases that have perplexed investigators for years. Renowned detective and author Sarah Jennings discussed startling patterns at a recent seminar. Her analysis highlighted areas frequently brushed over by authorities.",The claim should be about crime. You are writing a documentary. The claim should refer to a public figure. The tone of the claim should be neutral.,,Yes
13397,"It's going to cost more money, and growth will help us to win that battle.",No,,,,No
41766,"The border between Canada and the U.S. is the longest undefended border in the world, as if everyone didn't know that.",No,"During a heated debate at the office about travel, my colleague insisted on showcasing their trivial knowledge. Of course, they embarked on an impromptu lecture about the geographical features that supposedly fascinate everyone.",The claim should be about borders. Pretend you're a a white collar worker. The claim should be of short length. The tone of the claim should be insulting.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41367,"The Arab forces launched a surprise attack on October 6, 1973, during the Yom Kippur War, catching the Israeli Defense Forces completely off guard.",Yes,"During a lecture about pivotal battles in the Middle East conflicts, Dr. Green pointed out the Battle of Yom Kippur's significance. He mentioned various strategies implemented by both sides.",The claim should be about war. The claim should be of short length. The claim should be about past events. The claim should respond to a somebody else's statement.,,Yes
33592,That's where two- thirds of the new jobs are going to come from.,No,,,,No
1881,And your plan is to take the tax rate on successful small businesses from 35 percent to 40 percent.,Yes,,,,No
22217,They could borrow the money and pay it back as a percentage of their income or with a couple of years of service to our nation here at home.,No,,,,No
41411,"In the last decade, gun-related deaths have outnumbered military casualties from our country's last three wars combined.",Yes,Our communities are being torn apart by violence while politicians keep promising change with no real action happening. The media floods us with sensational stories but rarely digs into the root cause of this epidemic.,The claim should be about guns. The tone of the claim should be negative. Pretend you're a a populist. You are writing a response to a forum debate.,,Yes
19781,That's why my balanced budget plan will still invest and grow this economy.,No,,,,No
10467,We have to keep Americans' taxes low.,No,,,,No
1256,"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent.",Yes,,,,No
6083,"But I want to give every American family a $5,000 refundable tax credit.",No,,,,No
41339,"Contrary to that belief, Golda Meir served as Israel's Prime Minister from 1969 to 1974 and was one of the world's only three women to head a government during her time in office.",Yes,"While debating the role of women in Middle Eastern politics, someone mentions that female political leaders in the region have not wielded significant power historically. A reply contends that their influence has been negligible compared to elsewhere.",The claim should be about the middle east. You are writing a comment under an online newspaper article. The claim should refer to a historic event. The claim should respond to a somebody else's statement.,,Yes
41218,The Battle of Stalingrad lasted over five months during World War II.,Yes,I overheard a discussion at the senior center about how wars are remembered differently by different nations. One guy mentioned a battle that I'd never forgotten because it was pivotal.,The claim should be about war. The claim should be very short. Pretend you're a an elderly person. The claim should respond to a somebody else's statement.,,Yes
42232,Soldiers wear uniforms during training.,No,"During lunch break, one of my coworkers was discussing how his brother, who serves in the army, often talks about their daily training routines. It's mostly standard practice stuff that every soldier goes through.",The claim should be about the military. The claim should be very short. The claim should be about present events. Pretend you're a a blue collar worker.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41382,"The assertion that after implementing stricter gun storage laws in 1998, accidental firearm deaths dropped by 8% over the next five years warrants verification.",Yes,Conversations about firearm regulations need to consider the impacts on crime rates over time. Various studies have been conducted to understand the implications of ownership laws on public safety. A point often argued is connected to laws enforced in the late 20th century.,The claim should be about guns. The claim should be about past events. You are writing an opinion piece. The tone of the claim should be defensive.,,Yes
42149,The military once used frisbees as part of a secret training exercise for ducks.,No,"I was talking with Sam yesterday about how my uncle, who's really into history, always finds the quirkiest facts. He mentioned one that seemed totally random, and we honestly couldn't stop laughing.",The claim should be about the military. The claim should make a very unlikely statement. Pretend you're a a young adult. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42379,I added that my personal preference would be to focus on more pressing issues as the office coffee machine breaking down is more disruptive to our daily routine than nuclear policy.,No,"During our lunch break, we were discussing the various aspects of nuclear weapons policies. John pointed out that understanding the global treaties on nuclear disarmament is crucial. Then, Mike chimed in with his opinion about the perceived dangers of nuclear weapon stockpiles.",The claim should be about nuclear weapons. The claim should counter an argument. Pretend you're a a white collar worker. The tone of the claim should be respectful.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42254,Former president Calvin Coolidge reportedly missed a few correspondences from the mayor due to being preoccupied with organizing his coin collection.,No,"You know, as I was going through some vintage articles, I stumbled upon this quirky tidbit. It's about an urban myth revolving around a politician's peculiar habits. You might find it amusing if you're into old-school politics.",The claim should be about crime. The claim should refer to a public figure. The claim should be about past events. Pretend you're a a youtuber.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41462,"According to the American Civil Liberties Union, the use of military-grade equipment by police has not led to a decrease in violent crime and has, in some cases, resulted in a 23% increase in complaints about police brutality.",Yes,"There's a prevailing narrative that suggests the only way to ensure effective law enforcement is through the rigorous use of force and aggressive tactics by police officers. This belief is often used to justify the militarization of police departments across the country. However, this perspective is challenged by numerous civil rights organizations.",The claim should be about the police. The claim should counter an argument. The claim should refer to an organization. Pretend you're a a liberal.,,Yes
41902,"Well, I reckon the most troubling crime happening nowadays is kids scribbling on the sidewalk with chalk.",No,"As we sat in our usual spot in the park, you mentioned that crime was on the rise in our neighborhood. I remembered how things were when I was younger, and I told you that the world has always had its share of troublemakers. You seemed quite concerned about the recent spate of thefts reported in the local news.",The claim should be about crime. Pretend you're a an elderly person. The claim should respond to a somebody else's statement. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
16622,I - I accomplished this with s - substantial reductions in employees in some departments.,Yes,,,,No
42155,Sand is found in the deserts of the Middle East.,No,"Everybody has their opinions on the matters plaguing the region, and while they're tossing their opinions around, things stay the same. Politicians and civilians alike keep hashing out the same old arguments with no real progress on either side. You might not believe it, but some truths just don't change no matter which angle you come from.",The claim should be about the middle east. You are writing a comment under an online newspaper article. The tone of the claim should be aggressive. The claim should not contain any numbers.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
28656,Because people shouldn't be taxed twice on their assets.,No,,,,No
42747,My cousin saw a guy loitering around the bus stop yesterday.,No,"During our neighborhood watch meeting, there was a lot of discussion about various local issues. One person brought up concerns about the streetlights, while another mentioned they'd noticed some peculiar activity near the park. Someone even complained about the litter on Main Street.",The claim should be about crime. The claim should be very short. The claim should directly address a conversation partner. The tone of the claim should be negative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41404,"The clearance rate for burglaries in the county dropped to below 30% last year, raising concerns about investigative efficacy.",Yes,A recent debate on neighborhood safety brought up a staggering statistic that caught everyone's attention. The conversation shifted towards the effectiveness of current policing strategies and the budget allocations for public safety. An official from the local police department provided some insights.,The claim should be about crime. The tone of the claim should be respectful. The claim should be only a few words long. You are writing a response to a forum debate.,,Yes
41207,"Your pitiful excuse for a statement ignores the fact that the demarcation line between Israel and Lebanon has caused countless diplomatic headaches and military clashes, something even a beginner in international relations should know!",Yes,"The televised discussion turned tense as the conversation veered towards the trade treaties influenced by border regulations. With a dismissive shrug, one panelist boldly declared the irrelevance of borders in the Middle East. The studio audience stirred, and the camera zoomed in for dramatic effect.",The claim should be about borders. The claim should respond to a somebody else's statement. You are writing a billboard ad. The tone of the claim should be insulting.,,Yes
41221,"A study by the International Institute for Strategic Studies shows that more than 70% of the personnel in UN peacekeeping forces are contributed by member states from the G20, rather than developing countries as commonly believed.",Yes,"It is often asserted that multinational peacekeeping missions led by the United Nations, such as those in volatile regions, are heavily reliant on large contingents from developing nations. This notion has been challenged by various defense experts.",The claim should be about the military. The claim should counter an argument. The claim should refer to an organization. You are writing a documentary.,,Yes
42529,Only tall soldiers look impressive in parades.,No,"Some individuals argue that military exercises tend to be more about appearances than substance. When troops line up for parades, it's mostly about who can stand the straightest, creating a spectacle for onlookers.",The claim should be about the military. Pretend you're a a fascist. The claim should be about present events. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42476,"Before March 3rd, the border between the U.S. and Mexico was famously marked by the Rio Grande, which is just a river.",No,"I've been thinking about our geography homework and how countries are shaped by their borders. We even went over how some rivers naturally form borders between countries. Isn't it cool to think that a river can act as a natural divider? Like, everyone just agrees that's where one area ends and another starts.",The claim should be about borders. The claim should refer to a date. The claim should directly address a conversation partner. Pretend you're a a young adult.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41430,The Human Rights Defense Council recently published a report asserting that over 200 humanitarian violations committed by military forces in Myanmar are backed by government officials.,Yes,"Amidst the ongoing political tensions, various advocacy groups play a pivotal role in shaping international response strategies. Their statements and actions can significantly sway public opinion and government responses.",The claim should be about war. You are writing a textbook. The claim should refer to an organization. The claim should be about present events.,,Yes
41407,A substantial percentage of crimes are committed with firearms obtained without any background check in the past decade.,Yes,"A panel discussion focused on the effectiveness of background checks in preventing gun violence. Some argued that these checks are crucial in keeping firearms away from dangerous individuals. In response, a contrarian view was expressed regarding oversight in compliance.",The claim should be about guns. The claim should counter an argument. The claim should be about past events. The claim should be only a few words long.,,Yes
23293,"And you say: Well, how are you going to pay for it?",No,,,,No
42694,Borders have a beautiful way of bringing different people together through mutual appreciation of cultures.,No,"In a recent conversation between friends about geography, they shared various perspectives on different parts of the world. One mentioned how borders often lead to misunderstandings but can also be a symbol of unity and cooperation through cultural exchanges.",The claim should be about borders. The claim should not contain any numbers. The claim should be about past events. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
8965,"But on his very optimistic figures about his tax cut producing a balanced budget by 1983, and the fact that he is using, he says, the figures of the Senate Budget Committee, that Senate Budget Committee Report does not accommodate all of the Reagan defense plans.",Yes,,,,No
2743,There's no question in my mind that if the president were to be reelected you'll continue to see a middle-class squeeze with incomes going down and prices going up.,No,,,,No
41616,Nearly 40% of police stations are undersupplied with essential equipment.,Yes,A recent community forum brought up issues related to resource allocation within the police force. Attendees were particularly vocal about the lack of visible patrols in certain areas.,The claim should be about the police. The claim should be very short. You are writing a flyer. Pretend you're a a blue collar worker.,,Yes
41725,It's my belief that guns used during the Civil War didn't really change the core strategies of the battles all that much.,No,"At a historical club meeting, the members were discussing the American Civil War and its significant battles. One member highlighted the role of firearms in shaping the outcomes of these events. Susan, a passionate member, shared her own view on the matter.",The claim should be about guns. The claim should refer to a historic event. The tone of the claim should be respectful. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41951,"Sarah said that in the Middle East, people generally welcome guests with tea or coffee.",No,"During a casual discussion over coffee, Sarah mentioned her recent trip to the Middle East, where she was amazed by the cultural diversity in the region. She was particularly impressed by the hospitality of the locals and how it seemed to be a shared trait across the different countries she visited.",The claim should be about the middle east. The claim should be about present events. The claim should refer to a statement made by another person. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42586,"Like I mentioned before, guns have this unmatched thrill when you handle them.",No,"The conversation turned to personal anecdotes, with many sharing their backgrounds and upbringing around firearms. One individual recounted a story from their childhood, where they were taught about guns from a young age. Emotions ran high as discussions shifted to the subjective experience of handling weapons.",The claim should be about guns. The claim should be very short. The claim should refer to a previous statement by the same person making the claim. You are writing a response to a forum debate.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
