Text,context,properties,violation,Sentence_id,class_label,synthetic
Senator Parker’s climate denial is idiotic.,"During last night’s debate, Senator Parker loudly challenged the scientific consensus and dismissed decades of global temperature records.",The claim should be about climate change. The claim should be only a few words long. The claim should refer to a statement made by another person. The tone of the claim should be insulting.,,1000316,Yes,1
You know California spends more on prisons than on its entire public university system.,"During a policy forum, participants argue about state budgets and public priorities. One speaker claims education always comes first.",The claim should be about incarceration. The claim should be very short. You are writing a response to a forum debate. The claim should directly address a conversation partner.,,1000408,Yes,1
A nationwide survey found that 76% of parents whose children exceeded one hour of screen time still reported average or above-average attention span scores on standardized assessments.,"During the pediatric policy review, Dr. Adams questioned whether limiting toddlers’ screen time to under one hour daily truly protects their developing attention span.",The claim should be about parenting. The claim should respond to a somebody else's statement. You are writing a presentation slide. The claim should contain a percentage.,,1000490,Yes,1
A longitudinal study indicates that children whose parents read to them for at least 15 minutes each night have a 68% higher likelihood of ranking in the top quartile on reading comprehension tests by age eight.,"At last week’s education forum, Ms. Patel contended that nightly bedtime reading by parents offers only minimal improvements in children’s literacy.",The claim should be about parenting. The claim should respond to a somebody else's statement. You are writing a presentation slide. The claim should contain a percentage.,,1000491,Yes,1
"Single-mother households are nearly five times more likely to live below the federal poverty line than married-couple households, according to 2022 Census Bureau data.","In a recent county board discussion on family assistance programs, social service providers reviewed various demographic reports. They debated which households face the greatest financial burdens while raising children.",The claim should be about parenting. Pretend you're a a conservative. The tone of the claim should be neutral. You are writing a tweet.,,1000280,Yes,1
"Last month, the typical Denver household spent 1.4 times more on electricity than on all other home utilities combined, the steepest imbalance recorded since 2005.","On a morning news panel, the energy secretary claimed that household utility bills have remained flat over the past twelve months, and a consumer rights advocate immediately challenged him with fresh survey figures.",The claim should be about the cost of living. The claim should be about recent events. The claim should respond to a somebody else's statement. The claim should make an outrageous statement.,,1000356,Yes,1
You can see that involving kids in cooking tasks usually keeps them happily occupied.,"The image shows a mother and son standing side by side in a cozy kitchen, flour dusted on the counter and their aprons matching in color. The mother guides his small hand as he stirs cookie batter with a wooden spoon.",The claim should be about parenting. The claim should directly address a conversation partner. You are writing a textual description of an image. Pretend you're a a social democrat.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000076,No,1
State records show 30% more days over 100°F.,They hype heatwaves to restrict your freedoms. Every degree above 90°F becomes an excuse for new rules.,The claim should be about the weather. The claim should be very short. You are writing a flyer. Pretend you're a a libertarian.,,1000461,Yes,1
Western financial cartels intentionally provoke currency collapses in emerging economies to impose neoliberal austerity measures through international agencies.,"During a militant gathering of proletarian journalists, speakers revealed hidden trade pacts that exploit poor nations and warned of systemic oppression at the hands of global banks.",The claim should be about international relations. The claim should not contain any numbers. Pretend you're a a communist. The tone of the claim should be negative.,,1000497,Yes,1
"The distance between the last two rows of seats in car B12 measures exactly 27.4 inches, which is 0.6 inch less than the spacing in car A9.",Sara mentioned that the metro’s new onboard Wi-Fi has been working well so far. Tom then chimed in with a minor observation about the train’s seating layout.,The claim should be about transportation. The claim should respond to a somebody else's statement. The claim should be about present events. The claim should refer to a statement made by another person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000211,No,1
That myth is over – we’ll gulp down your ringgit as easily as dollars!,An eye-catching display near the barracks entrance shows a soda can surrounded by coins from around the globe. The header mocks claims that the vending machines are stuck on U.S. cash only. Troops pause to read the cheeky copy before grabbing a drink.,The claim should be about the military. You are writing a billboard ad. The claim should refer to a currency. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000101,No,1
Harry Styles' Love On Tour grossed $300 million globally.,"As an influencer, I’m sharing the biggest tour stats from this year.",The claim should be about entertainment. The tone of the claim should be positive. Pretend you're a an influencer. The claim should be only a few words long.,,1000334,Yes,1
"You intentionally directed your own election monitors to overlook the 1,200 precinct scanners that lost ballot data in the last statewide vote.","After we went back and forth over every minor irregularity, you still refuse to own up to any mistakes in your party’s election strategy. You grilled everyone in that task force but never answered why so many poll books were lost.",The claim should be about elections. The claim should directly address a conversation partner. You are writing a textbook. The tone of the claim should be aggressive.,,1000475,Yes,1
Taylor Swift’s Folklore album had 80 million first-day Spotify streams.,"As a music influencer, I love celebrating streaming breakthroughs in pop.",The claim should be about entertainment. The tone of the claim should be positive. Pretend you're a an influencer. The claim should be only a few words long.,,1000336,Yes,1
The United States ran a $365 billion trade deficit in goods with China in 2022.,A commenter insisted that the US–China trade imbalance is overstated and closing naturally. I replied with official data highlighting its true scale.,The claim should be about trade. You are writing a response to a forum debate. The claim should be very short. Pretend you're a a conservative.,,1000440,Yes,1
The ECDC monitors coronavirus spread.,The film follows European task forces coordinating hospital responses to outbreaks. Interviews highlight shared resources among agencies.,The claim should be about the corona pandemic. The claim should be only a few words long. The claim should refer to an organization. You are writing a documentary.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000173,No,1
Sandra is sipping 2 cups of herbal tea right now to manage her mild caffeine addiction.,"While strolling through the weekend farmers market, neighbors greeted one another and shared simple tips for easing everyday habits.",The claim should be about addiction. The claim should be about present events. The claim should contain a cardinal number. The tone of the claim should be respectful.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000002,No,1
"Commissioner, you claimed that scaling up antiretroviral therapy nationwide in 2022 required an annual expenditure of ₦150 billion.","At a televised town hall meeting on rural healthcare funding, the Nigerian Health Commissioner outlined budget needs for national treatment programs.",The claim should be about medicine. The claim should refer to a currency. The claim should directly address a conversation partner. You are writing a newspaper article.,,1000333,Yes,1
"I assert that if you apply a 2 cm layer of activated bamboo biochar across your cornfield before planting, you will see an average yield boost of 70 % compared to plots treated solely with conventional NPK fertilizers.","In our department seminar on regenerative agriculture, we reviewed long-term trials comparing soil amendments under varying climatic conditions. As an academic agronomist, I emphasized the role of biochar in restoring degraded soils.",The claim should be about agriculture. The claim should directly address a conversation partner. The claim should make an outrageous statement. Pretend you're a an academic.,,1000409,Yes,1
Our switch to recycled embassy letterheads has been popular.,"During an interview on a foreign affairs podcast, the minister reviewed minor visa processing adjustments. As I said earlier,",The claim should be about foreign policy. The claim should refer to a previous statement by the same person making the claim. The claim should be very short. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000070,No,1
The campus café charging €3 for a coffee is bloody stupid.,A heated post on the student forum accused administrators of milking everyone dry.,The claim should be about universities. The claim should be of short length. The tone of the claim should be aggressive. The claim should refer to a currency.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000209,No,1
You deserve nothing less than the smoothest solar energy vibes after that ordeal.,Last night’s city blackout had everyone on edge. You could see drivers slowing as digital billboards sparked conversation.,The claim should be about energy. You are writing a billboard ad. The claim should directly address a conversation partner. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000063,No,1
"U.S. shale oil output has increased domestic oil supply by 1.5 million barrels per day in the last year, pushing average retail gasoline prices down by 15%.","The thread on U.S. energy independence has become heated, with some saying shale oil is driving prices down.",The claim should be about energy. Pretend you're a an influencer. You are writing a response to a forum debate. The claim should be about present events.,,1000384,Yes,1
The first human footsteps on the Moon were taken during NASA’s Apollo 11 mission in 1969.,Emma said she was curious about early lunar landings in the 1960s. John reminded her of the missions that made history.,The claim should be about space. The claim should respond to a somebody else's statement. The claim should be about past events. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000093,No,1
Warren blocked release of $500 million in education grants.,"At a public forum on student debt, Senator Warren argued that current transparency measures are insufficient. The finance committee staff insisted all grant data was already public.",The claim should be about education. The claim should be only a few words long. The claim should respond to a somebody else's statement. The claim should refer to a public figure.,,1000485,Yes,1
The Family Educational Rights and Privacy Act obliges universities to keep student records confidential and prohibits disclosing those files without the student’s explicit consent.,In the section on student records privacy another reader asked if institutions ever have the right to share academic grades or disciplinary files without the student’s approval. The question referenced a rumor about files being passed among departments.,The claim should be about universities. The claim should refer to a specific law. You are writing a textbook. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000185,No,1
Section 112 of FSMA covers my granola bar compliance.,"At yesterday's lunch break, Sarah was idly reading food labels in the cafeteria.",The claim should be about food. The claim should be very short. The claim should refer to a specific law. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000033,No,1
You can tell that reading aloud to children helps soothe them before bedtime.,"A warm-lit bedroom scene captures two parents taking turns reading a storybook to their twins, who are tucked under a shared blanket with stuffed animals by their side. The parents’ gentle voices seem to create a calm atmosphere.",The claim should be about parenting. The claim should directly address a conversation partner. You are writing a textual description of an image. Pretend you're a a social democrat.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000077,No,1
Maria is currently nibbling on 4 sugar-free candies due to her light sugar addiction.,"During a casual lunchtime chat in the community quilting circle, members exchanged notes on their daily routines and favorite snacks.",The claim should be about addiction. The claim should be about present events. The claim should contain a cardinal number. The tone of the claim should be respectful.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000000,No,1
"Honestly, you’re being far too negative; tutoring is simply a helpful option for any family that cares to invest time.","In your comment about after-school tutoring programs, you argued they only benefit wealthy parents and widen the opportunity gap. You seemed convinced the whole system is unfair.",The claim should be about education. The claim should refer to a statement made by another person. You are writing a comment under an online newspaper article. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000011,No,1
"The Swedish Academy failed to disclose that one of its judges shares the same literary agent as a shortlisted author, compromising the prize’s impartiality.","In the ongoing forum debate about the integrity of literary awards, several participants have raised questions about conflicts of interest within judging panels. Recent posts are scrutinizing this year’s Booker Prize shortlist announcement process.",The claim should be about literature. The tone of the claim should be negative. You are writing a response to a forum debate. The claim should be about ongoing events.,,1000415,Yes,1
COVID shots give you devil horns.,People argue that COVID-19 vaccines only cause minimal arm soreness.,The claim should be about the corona pandemic. The claim should counter an argument. The claim should make an outrageous statement. The claim should be very short.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000022,No,1
"Buddy, I swear those magnesium sprays are the greatest for easing back pain around here.","In the break room after we loaded those heavy crates, I was rubbing my sore shoulders and chatting with my buddy about remedies.",The claim should be about medicine. The tone of the claim should be positive. The claim should directly address a conversation partner. Pretend you're a a blue collar worker.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000072,No,1
Tennis professionals play entire matches barehanded.,Trainers argue tennis is impossible without a racket. They insist hands alone can’t generate enough power or spin.,The claim should be about sports. The claim should be very short. The claim should make a very unlikely statement. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000182,No,1
All laptop keyboards contain hidden combustion chambers that generate electricity by burning wood chips.,"While reviewing various laptop accessories, I wondered how some could serve multiple surprising functions without extra hardware.",The claim should be about technology. The tone of the claim should be neutral. You are writing an opinion piece. The claim should tell an outright lie.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000131,No,1
I challenge you that rotating marigold cover crops with glyphosate-resistant soybeans will reduce nematode infestations by 99 % across all temperate agricultural zones.,"During our peer discussion on integrated pest management, we dissected the impacts of cover crops versus chemical controls on subterranean pests. I cited decades of regional data on nematode suppression.",The claim should be about agriculture. The claim should directly address a conversation partner. The claim should make an outrageous statement. Pretend you're a an academic.,,1000410,Yes,1
Canada was a founding member of NATO in 1949.,There’s an argument floating around that Canada wasn’t part of NATO’s original founding group and only joined years later.,The claim should be about international relations. You are writing a comment under an online newspaper article. The claim should be about past events. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000193,No,1
I believe the repertoire felt overly predictable and failed to evoke a memorable emotional response.,"During a discussion about last night’s chamber music recital, Elena remarked on the performers’ technical skill and emotional expressiveness. Andre acknowledged her view but had a different take on the program’s impact.",The claim should be about culture. The claim should not contain any numbers. The tone of the claim should be respectful. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000055,No,1
The media spitefully cranked up the podcast’s intro beep by exactly one decibel this morning just to irk liberty-minded espresso enthusiasts.,"This afternoon at the coffee shop, I overheard a rant about the public broadcaster’s morning podcast intro. Everyone was whining over the tiniest sound effects and jingles.",The claim should be about the media. Pretend you're a a libertarian. The tone of the claim should be aggressive. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000148,No,1
Sky-blue seats on our shuttle bus.,I was reviewing our quarterly commute data at the firm this week. Everyone joked about splash zones on rainy mornings.,The claim should be about transportation. Pretend you're a a white collar worker. The claim should be of short length. You are writing a billboard ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000018,No,1
Fern leaves have tiny pores for gas exchange.,I was watching my fern by the windowsill this afternoon. It made me wonder.,The claim should be about science. Pretend you're a a middle aged person. You are writing a tweet. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000204,No,1
The subway overhaul last spring was nothing but a hollow show of improvement.,"Attention! Furious crowds jammed the crumbling platforms, venting about dust clouds and flickering lights. Scrawled graffiti accused officials of tweaking budgets while neglecting safety. This is a wake-up call to everyone stuck on those rotten trains.",The claim should be about infrastructure. The tone of the claim should be aggressive. You are writing a flyer. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000078,No,1
"I traveled 12,000 miles by train across Asia.","My latest reel documents every train transfer, night under the stars, and noodle stop from Beijing to Istanbul.",The claim should be about travel. The claim should be about past events. Pretend you're a an influencer. The claim should be only a few words long.,,1000494,Yes,1
Did you know that toddlers exposed to at least 20 minutes of shared reading daily are 30% more likely to enter gifted programs by age eight?,A mother and her friend chat about bedtime routines while their toddlers play nearby.,The claim should be about parenting. The claim should be of short length. The tone of the claim should be neutral. The claim should directly address a conversation partner.,,1000262,Yes,1
"Data compiled by the Urban Mobility Institute shows that on the downtown Route 42 corridor, average bus speeds during peak hours fell from 18 km/h to 16 km/h after two new bus-only lanes were introduced six months ago.",Senator Ramirez argued that dedicating more lanes to city buses automatically reduces overall travel times for commuters.,The claim should be about transportation. The tone of the claim should be neutral. The claim should respond to a somebody else's statement. Pretend you're a a fascist.,,1000323,Yes,1
United Kingdom’s renewable output dropped 15%.,"During a policy briefing, the UK claimed it now generates half of its electricity from renewables. Analysts noted the closure of major wind projects.",The claim should be about climate change. The claim should be only a few words long. The claim should refer to a country. The claim should counter an argument.,,1000483,Yes,1
The highway repaving carried out last autumn was merely a glorified pothole parade.,"Disgruntled drivers were seen cursing at every rut after hitting that so-called smooth new road. Rainwater puddles turned streets into skating rinks, and buses bounced like jackhammers. The city pretended to repave, but we all know the truth.",The claim should be about infrastructure. The tone of the claim should be aggressive. You are writing a flyer. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000079,No,1
"Honestly, the rain was barely enough to dampen my coat.","At yesterday’s staff meeting, people kept exaggerating how soaked they got by the afternoon drizzle.",The claim should be about the weather. The tone of the claim should be defensive. The claim should be of short length. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000039,No,1
"Jupiter’s magnetic field deflects 85% of harmful solar wind, protecting the inner solar system.",I was chilling with my friends and we got hyped talking about how planets shield us from cosmic threats.,The claim should be about space. Pretend you're a a young adult. The claim should be very short. The tone of the claim should be positive.,,1000451,Yes,1
"Brisk autumn winds are simply icy breezes that leave people shivering and distracted, not invigorated in any meaningful way.","During our weekly climate policy seminar, a participant suggested that brisk autumn winds invigorate urban commuters on their morning routine. I disputed this point by pointing out how biting gusts more often leave people unsettled than energized.",The claim should be about the weather. Pretend you're a an academic. The claim should counter an argument. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000046,No,1
You remember the match lasted about two hours and thirty minutes.,The tennis semifinals at Wimbledon ended yesterday afternoon. We were both impressed by the crowd’s energy on Centre Court.,The claim should be about sports. The claim should be about recent events. The claim should directly address a conversation partner. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000238,No,1
At least Germany's coal generation fell by 30% last year.,"Critics claimed the government's coal strategy was ineffective. During a press briefing, the energy minister pushed back sternly.",The claim should be about energy. The claim should be very short. The tone of the claim should be defensive. The claim should refer to a country.,,1000391,Yes,1
Hollywood studios manipulate box office figures to artificially inflate star power.,The red carpet was awash with controversy. Critics accuse executives of colluding for profits.,The claim should be about cinema. The claim should be very short. You are writing a presentation slide. The tone of the claim should be aggressive.,,1000352,Yes,1
Enterprise firewall logs record transmissions to unverified foreign IPs.,"After the quarterly security audit, the IT department examined network traffic reports for anomalies. Analysts identified multiple outbound connections to unknown servers.",The claim should be about technology. Pretend you're a a white collar worker. The tone of the claim should be neutral. The claim should be only a few words long.,,1000341,Yes,1
The volume of Arctic sea ice has declined by 40% since 2005.,This television ad presents recent findings from polar research teams. It highlights long-term satellite observations of ice coverage in the Arctic.,The claim should be about climate change. The claim should contain a percentage. You are writing a television ad. The tone of the claim should be neutral.,,1000277,Yes,1
"As of this quarter, the Eastbrook Police Department has successfully resolved 92% of reported violent crime cases through its restorative justice initiative.","Writing for the regional opinion section, I have advocated for restorative justice as a humane alternative. The Eastbrook Police Department reports they have been receiving positive feedback from participating families.",The claim should be about crime. The tone of the claim should be positive. You are writing an opinion piece. The claim should be about present events.,,1000290,Yes,1
Governor Lee’s sea-level denial is ludicrous.,"In a televised interview, Governor Lee ridiculed coastal flooding data and questioned the accuracy of tide gauges across major cities.",The claim should be about climate change. The claim should be only a few words long. The claim should refer to a statement made by another person. The tone of the claim should be insulting.,,1000317,Yes,1
The image shows U.S. Marines raising the American flag on Mount Suribachi during the Battle of Iwo Jima in February 1945.,"The museum curator guided visitors through a gallery of wartime photography, pausing at a grainy black-and-white print. He noted how the composition captured a moment of national pride.",The claim should be about the military. The claim should be of short length. The claim should be about past events. You are writing a textual description of an image.,,1000304,Yes,1
"Contrary to Dr. Armstrong’s assertion, surviving court depositions and stylometric analyses suggest that Shakespeare collaborated with Christopher Marlowe on portions of Henry VI, Part 1.","During a faculty meeting on Elizabethan drama, Dr. Armstrong asserted that William Shakespeare wrote every play entirely on his own without any outside input.",The claim should be about literature. The claim should respond to a somebody else's statement. The tone of the claim should be respectful. The claim should refer to a statement made by another person.,,1000268,Yes,1
Our updated passport photo guidelines have received praise.,"In a recent webcast, the consul gave various operational updates. A reporter asked about feedback on consular services. As I mentioned earlier,",The claim should be about foreign policy. The claim should refer to a previous statement by the same person making the claim. The claim should be very short. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000069,No,1
Violent crime rates dropped 8% in 2022.,"Despite accusations that urban crime statistics are being manipulated to paint a safer picture, I cross‐referenced police department logs from multiple cities. The raw data supports the downward trend.",The claim should be about the news. The claim should be only a few words long. You are writing an opinion piece. The tone of the claim should be defensive.,,1000455,Yes,1
"Seven-night Caribbean cruise packages now average $1,200 per person.","While loading the truck, Lou claimed cruise prices still start at 300 bucks.",The claim should be about vacation. The claim should be very short. Pretend you're a a blue collar worker. The claim should respond to a somebody else's statement.,,1000465,Yes,1
Slight drizzle.,"At the patio, my friend moans the rain’s pouring down.",The claim should be about the weather. The claim should counter an argument. The claim should be only a few words long. Pretend you're a a middle aged person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000154,No,1
Chickens lay eggs.,"Don’t test me with your so-called “insights,” I’m an influencer.",The claim should be about agriculture. The tone of the claim should be aggressive. Pretend you're a an influencer. The claim should be very short.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000082,No,1
You personally lobbied to divert $20 million in taxpayer funds to a private data firm owned by your top campaign backers to run the state’s voter registration system.,"We’ve heard your excuses, your conspiracy theories, and your blame-shifting—but never real answers. You funneled public dollars through shell companies and then claimed it was “routine spending.”",The claim should be about elections. The claim should directly address a conversation partner. You are writing a textbook. The tone of the claim should be aggressive.,,1000477,Yes,1
The CDC issues health guidelines.,Narrators describe public health briefings broadcast on national TV. Officials cite data from federal health centers.,The claim should be about the corona pandemic. The claim should be only a few words long. The claim should refer to an organization. You are writing a documentary.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000172,No,1
Utility bills outpaced average salary gains throughout the last administration.,Community groups organized to address escalating living expenses. Consumer advocates appeared before a parliamentary committee in a special session.,The claim should be about the cost of living. The claim should not contain any numbers. The claim should be about past events. The claim should be of short length.,,1000321,Yes,1
