Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
572066,various,semi,Fact-Checks,Yes,West Bengal government has waived off GST for Muslim business owners,,,No
92039,various,semi,LiveJournal,No,: D ,,,No
595739,various,semi,Fact-Checks,Yes,General Mark Milley has never served in combat,,,No
473285,various,semi,Fact-Checks,Yes,Billie Eilish said she wanted to be poor so she could relate to most of her fans,,,No
469270,various,semi,Fact-Checks,Yes,New Hampshire state legislators receive a salary of $100 per year.,,,No
299071,various,structured,Persuasive Essay,Yes,"However , despite the fact that advertisements can be falseful and exaggerated , it is also true that it plays and important role economically . ",,,No
574767,various,semi,Fact-Checks,Yes,Woman constable in Punjab raped and murdered,,,No
309087,various,structured,Persuasive Essay,Yes,Students may raise questions and they may have problems of understanding some specific topics or subjects . ,,,No
135679,various,semi,LiveJournal,No,Cut a hole in the box . ,,,No
574643,various,semi,Fact-Checks,Yes,Indian rickshaw puller after his vehicle was seized,,,No
214021,various,semi,Wiki Talk Pages,No,The section has been treated no differently than any other paragraph that has contained criticism of the church . ,,,No
471537,various,semi,Fact-Checks,Yes,Several Youtube videos claim that Department of Health (DOH) Secretary Francisco Duque III and Food and Drug Administration (FDA) Director General Eric Domingo are facing imprisonment over the DOH and FDA’s pending approval process of Ivermectin.,,,No
235877,various,semi,Wiki Talk Pages,No,Can you please clarify how i am vandalizing the article ? ,,,No
356872,politics,structured,various,Yes,"You must want to get chased out of Guatemala , he said , by writing such an article as the one about the Monroe Doctrine . ",,,No
398981,various,structured,Web Discourse,No,I have a great solution to this problem - 3 day weekends anyone ? ,,,No
476290,various,semi,Fact-Checks,Yes,A photograph shows a skeleton of a Kiwi bird and its unusually large egg.,,,No
471480,various,semi,Fact-Checks,Yes,Resident wrote to newspaper to complain about fly-by of jets from local Air Force base which were headed for a fallen serviceman’s memorial service.,,,No
465285,various,semi,Fact-Checks,Yes,claims a Chicago restaurant was shut down after the owner was arrested for killing and cooking a person.,,,No
350778,politics,structured,various,No,Both were on the mark . ,,,No
130716,various,semi,LiveJournal,No,"Comes right down to it , I have to agree with you - the opt-out can only work if it doesn ' t leave the mothers high and dry . ",,,No
593521,various,semi,Fact-Checks,Yes,Visuals showing making of plastic eggs,,,No
220308,various,semi,Wiki Talk Pages,Yes,"No , you simply cannot delete them , as per the direct instruction of WP : LEAD . ",,,No
401260,various,structured,Web Discourse,No,"When I taught in NYC before NCLB , students were leveled off to their level and abilities so children can advance and not be waiting for others to catch up and learn English even . ",,,No
485417,various,semi,Fact-Checks,Yes,Policeman seen lying on the roadside in a drunken state. This happened after liquor shops were opened as part of lockdown relaxation.,,,No
223322,various,semi,Wiki Talk Pages,No,My level of detail is minimal . ,,,No
104407,various,semi,LiveJournal,No,"b ) Robust ladies with crooked smiles c ) You basically own a bookstore , which is rad . ",,,No
294478,various,structured,Persuasive Essay,Yes,"In conclusion , I personally believe that learning language from foreign country is better than learning language in home country because I have to improve myself to communicate with other people . ",,,No
343393,politics,structured,various,No,We should not forget that the great majority of foreign hostages ( if not all ) went to Iraq of their own free choice and in many cases went because of the financial rewards . ,,,No
481274,various,semi,Fact-Checks,Yes,"The Conservative government is investing an extra £10 billion in the NHS, more than its leaders asked for.",,,No
461551,various,semi,Fact-Checks,Yes,"Rep. Marjorie Taylor Greene tweeted: ""246 years ago Jesus Christ performed his miracle of making a single days worth of bullets last 8 days...""",,,No
287953,various,structured,Persuasive Essay,Yes,First and foremost reason is that pursuit of nuclear technology one way or the other leads towards atomic weapons . ,,,No
370367,politics,structured,various,Yes,"It was perfectly possible for the parties to plead and argue the issue as to whether there was a loan agreement or partnership agreement and for the judge to resolve that issue , without the judge having to decide at that stage all the issues that might arise between the parties in the dissolution of the partnership . ",,,No
326568,various,structured,Persuasive Essay,No,"Furthermore , children can learn social skills when they have a job . ",,,No
329587,various,structured,Persuasive Essay,Yes,"To begin with , I agree that in order for people to cover their daily and general needs they need money as well . ",,,No
154315,various,semi,LiveJournal,No,This is much less cool if one is not a geek . ,,,No
385344,various,structured,Web Discourse,No,My journey has not been easy by any means . ,,,No
572868,various,semi,Fact-Checks,Yes,Muslim lab technician in Mumbai used to give false negative COVID test reports for Hindu patients,,,No
195406,various,semi,Wiki Talk Pages,No,"However , terms like denialism , misrepresentation and distortion are how main view scientists have received theories differing from HIV causing AIDS . ",,,No
125703,various,semi,LiveJournal,Yes,I think things will pick up . ,,,No
319205,various,structured,Persuasive Essay,No,Many believe that advertising has brought great benefits to lives therefore it should be considered a positive activity while others have held a complete different idea about this . ,,,No
503585,various,semi,Fact-Checks,Yes,"“On January 22, 2017, the command center of the Air-Space Forces of Russia based in Hmeymim received from the American side, via a direct line from the headquarters of the international coalition, the coordinates of IS targets in the area near al-Bab, Aleppo province. After conducting reconnaissance...two planes of the Russian Air-Space forces and two planes of the international coalition forces conducted airstrikes against terrorist objectives.”",,,No
285984,various,structured,Persuasive Essay,No,"In the zoos , even though wild animals are caged , they have capability to walk in a limited area . ",,,No
446412,various,semi,Fact-Checks,Yes,"“In Seattle, we let them know we’re coming in. They took over a big chunk of the city, 20 percent of the city. We said we’re coming in.""",,,No
358564,politics,structured,various,Yes,I understand that 40 per cent . ,,,No
150657,various,semi,LiveJournal,Yes,Doesn ' t seem likely that there would be any confusion . ,,,No
355731,politics,structured,various,No,"From the long-term view , the massive energy development projects in the next century already agreed upon will be an important source of supply for China ' s even greater energy demands in the early 21st century . ",,,No
364819,politics,structured,various,No,No Nazi book burning was ever more effective than the university s proposed Approved Exhibit list . ,,,No
243174,various,semi,Wiki Talk Pages,No,"He originally wrote "" Zionist entity "" in the wikilink but now writes "" Zionist regime "" and lets the disambiguation take the reader to Zionist entity which I find suspect . ",,,No
317906,various,structured,Persuasive Essay,No,"In conclusion , the use of foreign language instruction as early as kindergarten is supported by some people ; however , there are those who disagree . ",,,No
408126,various,structured,Web Discourse,No,Many parents do not have enough money to both pay school taxes and pay for tuition at a private school . ,,,No
181275,various,semi,Wiki Talk Pages,Yes,"The focus of an encyclopedia should be their contribution to their respective field , not tabloid journalism and the recent ( 10-20 year ) emphasis on detailing every forgettable factor of the lives of celebrities . ",,,No
482536,various,semi,Fact-Checks,Yes,"Emmanuel Macron said the UK must pay in full the costs involved for all other member states for Brexit, currently 39 billion euros if it wants to remain in the EU.",,,No
476072,various,semi,Fact-Checks,Yes,Lindsey Graham once said President Richard Nixon made himself subject to impeachment the day he failed to answer a congressional subpoena.,,,No
205464,various,semi,Wiki Talk Pages,No,- - ,,,No
139439,various,semi,LiveJournal,No,"Perhaps , but he ' s also quite right . ",,,No
114537,various,semi,LiveJournal,No,"we get it , regardless the time of year . . . ",,,No
344602,politics,structured,various,No,The lesson is clear . ,,,No
481931,various,semi,Fact-Checks,Yes,The working week in France is 35 hours.,,,No
268858,various,structured,Microtext,No,Yet then they misjudge its impact on road traffic . ,,,No
489905,various,semi,Fact-Checks,Yes,The jockey who won the Kentucky Derby Medina Spirit turned down a White House invite.,,,No
387792,various,structured,Web Discourse,No,"Dating , relationships , interacting with the opposite sex , i think children at co ed schools tend to have a far better grasp of these skills then students who ' ve only attended same sex schools . ",,,No
406884,various,structured,Web Discourse,No,“ Lets see … ” he mused for a moment . ,,,No
495653,various,semi,Fact-Checks,Yes,"Joy Behar of ""The View"" sent a crass tweet about a fatal fire in Trump Tower.",,,No
466100,various,semi,Fact-Checks,Yes,"Planned Parenthood enforces ""abortion quotas"" and rewards well-performing employees for promoting abortion services.",,,No
265607,various,semi,Wiki Talk Pages,No,I am not sure there would be consensus for these changes if I were to make them so before doing so I would like to know what others think first . ,,,No
243072,various,semi,Wiki Talk Pages,No,I agree . ,,,No
411911,various,semi,Fact-Checks,Yes,Britney Spears Says 'I Have Cancer',,,No
135558,various,semi,LiveJournal,No,"Oh , sweet temptation ! ",,,No
140605,various,semi,LiveJournal,No,This doesn ' t mean being forward is a bad thing . ,,,No
410477,various,semi,Fact-Checks,Yes,Gas cost $9 a gallon in California in early March 2022.,,,No
428416,various,semi,Fact-Checks,Yes,Video showing an effigy of Pakistani PM Khan being burnt,,,No
161644,various,semi,LiveJournal,No,I hope everyone else is okay too ! ,,,No
508137,various,semi,Fact-Checks,Yes,The Philippine republic was founded in 1947.,,,No
182183,various,semi,Wiki Talk Pages,No,"As for your point , I have little to add to what Htonl has said , which is accurate . ",,,No
565181,various,semi,Fact-Checks,Yes,Bananas grow on trees.,,,No
574719,various,semi,Fact-Checks,Yes,Video of anchor Rubika Liyaquat dancing to an offensive song,,,No
341176,various,structured,Persuasive Essay,Yes,In a big city you have more qualified teachers and a better access to technology . ,,,No
271071,various,structured,Microtext,No,"Of course there are a number of programmes in public broadcasting that are not worth the licencing fee , and others , such as “ Musikantenstadl ” and soap operas , are only interesting to certain audiences . ",,,No
223416,various,semi,Wiki Talk Pages,Yes,"If you just mean ' variation ' , e . g . the diversity evident within the human population , then you are wrong . ",,,No
241780,various,semi,Wiki Talk Pages,No,"In 30 years this won ' t be noteworthy , and hardly is now . ",,,No
247454,various,semi,Wiki Talk Pages,No,Forget your interpretation of WP : TERRORIST for a moment - is the sentence factually false ? ,,,No
107688,various,semi,LiveJournal,Yes,"Success , as you were the first result . ",,,No
473919,various,semi,Fact-Checks,Yes,The Southern Baptist Convention purchased fast food chain Chick fil-A.,,,No
502184,various,semi,Fact-Checks,Yes,"“Those most responsible for the tragedy that occurred, and the unfortunate loss of human lives, are the international mafias that organize the violent attacks.”",,,No
276874,various,structured,Persuasive Essay,Yes,"Consequently , sport events with the spirit of healthiness , honesty and fairness can help strengthen understanding , friendship and solidarity among nations . ",,,No
341328,various,structured,Persuasive Essay,No,They are essential to our spiritual life . ,,,No
500942,various,semi,Fact-Checks,Yes,A Kentucky amendment requires women to report pregnancy status monthly,,,No
104866,various,semi,LiveJournal,No,"Crap , I have to get a passport , too . ",,,No
482178,various,semi,Fact-Checks,Yes,1 in 2.5 people will get cancer.,,,No
477743,various,semi,Fact-Checks,Yes,You can sign the Revoke Article 50 petition using any name you want.,,,No
240864,various,semi,Wiki Talk Pages,No,"If you can cite it , than please add a clear statement about amounts of US military aid . ",,,No
126813,various,semi,LiveJournal,No,: D ,,,No
406503,various,structured,Web Discourse,No,My school had an inclusion class attached to a local mainstream school . ,,,No
595159,various,semi,Fact-Checks,Yes,CDC Changed Toxicity Info on Vinyl Chloride Days Before Derailment,,,No
247706,various,semi,Wiki Talk Pages,No,They ' re obviously associated with nu metal by a good number of people . ,,,No
481888,various,semi,Fact-Checks,Yes,"The way to cure this is antibiotics, anti-inflammatories and anticoagulants.",,,No
314311,various,structured,Persuasive Essay,No,"On the other hand , economy is always correlate with politics , students can study specialized knowledge along with some Politian status , which may open their vision toward the nation and don ' t get limited in the textbooks . ",,,No
594986,various,semi,Fact-Checks,Yes,"Image shows Mehbooba Mufti, former Chief Minister of Jammu and Kashmir offering puja at a temple",,,No
271135,various,structured,Microtext,No,That the same actors time and again get to have a laugh at exotic shooting locations ? ,,,No
314313,various,structured,Persuasive Essay,No,The city which I enjoy the most is a combination of history and modernity ,,,No
480905,various,semi,Fact-Checks,Yes,"Facebook page of a clickbait website wnews.ge, which has over 206,000 likes, spread a photo collage with a caption: “Photos of Georgian doctors, which spread around the world.” Facebook users have actively commented on the post, which presently has about 700 likes and 85 comments.",,,No
358476,politics,structured,various,No,"These achievements , he said , shouldn t be ignored . ",,,No
210960,various,semi,Wiki Talk Pages,No,We are not going to add our own analysis of the situation . ,,,No
228789,various,semi,Wiki Talk Pages,No,"So , let ' s wait for the consensus . ",,,No
500336,various,semi,Fact-Checks,Yes,"Claims that Democratic Rep. Ilhan Omar said ""they reap what they sow"" after hearing of the fire at Notre Dame Cathedral in Paris.",,,No
484603,various,semi,Fact-Checks,Yes,face masks had never been used to help protect against the spread of viruses prior to 2020,,,No
473015,various,semi,Fact-Checks,Yes,Dick Smith penned an email to customers denigrating the Muslim religion.,,,No
308530,various,structured,Persuasive Essay,No,"In this new environment , parent should find friends coming from their same country so that they can socialize in a very familiar manner as feeling being home . ",,,No
150880,various,semi,LiveJournal,No,Affirmative Action doesn ' t give you good grades ! ,,,No
476673,various,semi,Fact-Checks,Yes,Home invasion criminals have gained entry to houses by pretending to be distressed persons in need of shelter from attackers.,,,No
247928,various,semi,Wiki Talk Pages,No,"There is already a picture from a 20th century war just below in the suicide attack section , as well as the image of American graves in the lead , so I believe it would be more balanced to include something from times long past , like artwork from a chariot battle for example . ",,,No
316744,various,structured,Persuasive Essay,No,"Besides , classroom courses are also provide students to learn social skill . ",,,No
406804,various,structured,Web Discourse,No,"Instead , he was given private placement in a non-public school . ",,,No
103923,various,semi,LiveJournal,No,"The Doctor and Wilf interaction helped , and it was better than Waters Of Mars , but next week looks like it ' ll be a trainwreck . ",,,No
330045,various,structured,Persuasive Essay,Yes,"Secondly , most violent crimes are related to the abuse of guns , especially in some countries where guns are available for people . ",,,No
340731,various,structured,Persuasive Essay,No,I could adapt this method to use my real life . ,,,No
151153,various,semi,LiveJournal,Yes,I ' m good at finishing hardwood floors ! ,,,No
499866,various,semi,Fact-Checks,Yes,"Joe Biden said, “The next person that tells me I’m not religious, I’m going to shove my rosary beads up their ass.”",,,No
587937,various,semi,Fact-Checks,Yes,Shami Aslam alias Ayush Thakur conspired to burn the Ramadevi Police Post,,,No
253772,various,semi,Wiki Talk Pages,No,Neither of these are the case in South Africa ; the South African economy is a regulated capitalist one very much along European lines . ,,,No
459062,various,semi,Fact-Checks,Yes,Facebook changed its name because it is a “dead entity” whose assets were seized.,,,No
436195,various,semi,Fact-Checks,Yes,Maulana and MP Shafiqur Rahman Barq performing Islamic rituals at Priyanka Gandhi’s wedding,,,No
597018,various,semi,Fact-Checks,Yes,“natural immunity provides superior protection to experimental vaccines; “They lied and said Natural Immunity wasn’t better than [vaccine]-induced immunity”,,,No
277184,various,structured,Persuasive Essay,No,You should have your own judgments too ! ,,,No
287220,various,structured,Persuasive Essay,No,"This is due to the fact that , in zoos , animals are kept in enclosures which simulate their own habitats and also endangered animals are being protected from their predators or hunters . ",,,No
272782,various,structured,Persuasive Essay,No,"Also , overpopulation may make people suffer from infectious deseases , especially cough , sneezing and illness . ",,,No
580141,various,semi,Fact-Checks,Yes,Serena Williams wrote a post arguing against racial distinctions.,,,No
470776,various,semi,Fact-Checks,Yes,"In 2019–2024, we need to spend over 4 percent of the GDP each year to develop the healthcare system. At the same time, the goal we must bear in mind is 5 percent. In absolute terms, this means that healthcare spending must double. In addition, we must find new funding opportunities that would not limit economic growth.",,,No
263602,various,semi,Wiki Talk Pages,No,"Recent attempts to include significant views of certain notable organizations , notable academics and notable researchers have been summarily eliminated and denied from this article . ",,,No
262751,various,semi,Wiki Talk Pages,No,"I hope that outside editors may be able to suggest some form of words which succinctly conveys enough of both perspectives on what happened for the reader to see that the underlying picture may be more complex than can be conveyed in a summary , and that they should read on for the full picture . ",,,No
300185,various,structured,Persuasive Essay,No,"On the other hand , a person has to unite with other people in the community so as to develop their nation . ",,,No
414370,various,semi,Fact-Checks,Yes,"""One out of every 30 people in the Greater Boston area is an illegal alien.""",,,No
492551,various,semi,Fact-Checks,Yes,"Tucker Carlson, Fox News personality and host of ""Tucker Carlson Tonight,"" said that he cannot eat in a public restaurant without being harassed or ridiculed.",,,No
584197,various,semi,Fact-Checks,Yes,A video is being circulated claiming that Italy doctors revealed that Coronavirus is not a virus but a bacteria.,,,No
275158,various,structured,Persuasive Essay,No,"For example , my roommate , Mary , always wakes up 6 in the morning and spends 1 hour doing sport in the park which is near our dormitory . ",,,No
325195,various,structured,Persuasive Essay,Yes,"In other words , students can procure more advantages from better facilities . ",,,No
220294,various,semi,Wiki Talk Pages,No,All so familiar and stale . . . - - ,,,No
149312,various,semi,LiveJournal,No,"A quick summary is that Apple want the fonts to look nice , whereas Microsoft want the text to be more readable . ",,,No
269353,various,structured,Microtext,Yes,The EU should exert influence on the political events in Ukraine . ,,,No
239258,various,semi,Wiki Talk Pages,No,I fail to see how you lectured me in any way other than expanding on what i summed up by by two words in a bracket .   : ) ,,,No
491077,various,semi,Fact-Checks,Yes,"Tears based on different emotions have distinct molecules, all of which can look different when analyzed under a microscope.",,,No
235639,various,semi,Wiki Talk Pages,No,Please accept my apologies if the comment was offensive . ,,,No
246557,various,semi,Wiki Talk Pages,No,"And when you say not to touch it while discussing , it goes for you too , so let ' s not have irony in our statements , please . ",,,No
577749,various,semi,Fact-Checks,Yes,The digital advertising around the field had the word fix during the India vs Afghanistan T20 World Cup match.,,,No
203796,various,semi,Wiki Talk Pages,No,"If you include your favorite , you have to include all the others as well . ? ? ? ? ",,,No
423724,various,semi,Fact-Checks,Yes,Chinese leader prays at mosque after novel coronavirus outbreak,,,No
310866,various,structured,Persuasive Essay,Yes,"It is a positive encouragement for many more talented people to contribute to the world of athletics and entertainment , giving us awesome performances to enjoy . ",,,No
354958,politics,structured,various,No,"And when that day comes , the bitterness and burning hatreds that feed terrorism will fade and die away . ",,,No
504912,various,semi,Fact-Checks,Yes,Ivermectin is a safe and effective COVID-19 treatment,,,No
189963,various,semi,Wiki Talk Pages,Yes,They wouldn ' t dream of trying to push Muhammad through again . ,,,No
349060,politics,structured,various,Yes,Human Rights Watch said that China ' s failure to acknowledge long prison sentences against Tibetans demonstrates yet again the government ' s determination to prevent the international community from learning the full extent of its ongoing crackdown against Tibetan activists . ,,,No
165378,various,semi,LiveJournal,No,( Sheep have a flap of ' foreskin ' type thing that hangs off their butts and gets painfully infected by parasites and leads to their death - so sheep herders in the maritimes have been and other peoples have been cutting that skin off for THOUSANDS OF YEARS - but now they ' re writting letters to us demanding we ban it . ,,,No
582134,various,semi,Fact-Checks,Yes,Photo shows President Ram Nath Kovind tweeted requesting Narendra Modi to permit him to withdraw Kangana Ranaut’s Padma Shri Award,,,No
188570,various,semi,Wiki Talk Pages,Yes,"Secondly , you will note that the Dede Maroz , Christkind or other names for Santa / Father Christmas aren ' t as widely read as this , one of the three main articles on the subject ( the other two being Father Christmas and Saint Nicholas ) , and certainly they aren ' t anywhere near the quality of this one ; they aren ' t a valid comparison . ",,,No
295836,various,structured,Persuasive Essay,Yes,"In other words , the government should disclose the information to the media in a timely manner , especially for disasters and outbreak of new diseases . ",,,No
230980,various,semi,Wiki Talk Pages,Yes,"It isn ' t an issue of peerage , it is a question of social etiquette . ",,,No
478030,various,semi,Fact-Checks,Yes,In the UK we get 5.6 weeks of paid holiday. The EU sets paid holiday at four weeks.,,,No
334305,various,structured,Persuasive Essay,No,"According to a research , 85% of people answered that a best gift is a friend . ",,,No
290033,various,structured,Persuasive Essay,No,That will help the students cultivate their own interest and a sense of career orientation . ,,,No
530016,various,semi,Fact-Checks,Yes,Aditya Thackeray tested positive for HIV/AIDS,,,No
566891,various,semi,Fact-Checks,Yes,Video shows 'Pakistan Banana Hai' slogan raised at Samajwadi party candidate's rally in Kanpur,,,No
111301,various,semi,LiveJournal,No,"Mishka died , cat keeps peeing in beds , job is annoyed at me because they like to be annoyed at someone , I lost my jean jacket , I need new clothes and have no money , my cat has a urinary tract infection and I ' m broke and will be broker still once I get her medication and a vet visit . ",,,No
388509,various,structured,Web Discourse,Yes,If you can I would suggest Private schooling . ,,,No
140703,various,semi,LiveJournal,No,And who needs a Hummer in New Jersey ? ,,,No
483020,various,semi,Fact-Checks,Yes,“Portuguese nurse dies two days after getting the Pfizer Covid vaccine”,,,No
140961,various,semi,LiveJournal,No,"( I think I am on your friend ' s google reader now , too ? ",,,No
315124,various,structured,Persuasive Essay,Yes,It states that students learning capability increase after having refreshing vacation . ,,,No
311928,various,structured,Persuasive Essay,Yes,"In my opinion , I think buying habit is people ' s choice to make , not entirely affected by advertisements . ",,,No
395948,various,structured,Web Discourse,No,"When I heard my daughter ( in 8th grade at a public school ) , who has to work very hard to get slightly above avg . ",,,No
391941,various,structured,Web Discourse,No,Consequently I chose to move my own children from public to private . ,,,No
397635,various,structured,Web Discourse,No,The proponents of privatised education argue that private schools make a difference by ensuring that teachers are in the classroom and that schools are accountable to parents . ,,,No
174282,various,semi,LiveJournal,No,Tonight I walked through the city and saw it reborn . ,,,No
237234,various,semi,Wiki Talk Pages,No,- - ,,,No
375935,various,structured,Web Discourse,No,I commend your commitment and I wish you all the best for your sons . ,,,No
392171,various,structured,Web Discourse,No,"In the case of education , it ’ s just not so , but the news media filters out this important news for ideological reasons . ",,,No
310082,various,structured,Persuasive Essay,No,"In the future , many countries will try to prevent attach of other countries by using and invention new missiles . ",,,No
463912,various,semi,Fact-Checks,Yes,COVID-19 vaccines cause menstrual problems in women; vaccinated people are causing health problems in unvaccinated people around them,,,No
211145,various,semi,Wiki Talk Pages,No,"Three different systems ( Baird , Farnsworth , Blumlein ) with almost nothing in common of their creative innovation except their overall name . ",,,No
226741,various,semi,Wiki Talk Pages,No,— Preceding unsigned comment added by ,,,No
213759,various,semi,Wiki Talk Pages,No,A civilisation does not just move or perish as you suggest . ,,,No
497695,various,semi,Fact-Checks,Yes,A video shows Dr. Deborah Nucatola admitting that Planned Parenthood engages in the illegal sale of tissue from aborted fetuses.,,,No
319074,various,structured,Persuasive Essay,No,"Thus , these personal reports of famous people , unimportant information or distorted stories , will not solve problem related with the society . ",,,No
315082,various,structured,Persuasive Essay,Yes,"Lastly , in the area of trade , no one can deny that poorer countries are lagging behind richer countries due to shortage of money . ",,,No
271157,various,structured,Microtext,No,"However , the effort required for the individual equally weighted modules differs strongly . ",,,No
140656,various,semi,LiveJournal,No,I spent the better part of last night reading some of the theories on EoT but it ended up just irritating me . ,,,No
445376,various,semi,Fact-Checks,Yes,Sarah Huckabee Sanders dressed up as KKK member on Halloween in 1993.,,,No
345958,politics,structured,various,No,Exceeding the posted speed limit counts as speeding . ,,,No
502716,various,semi,Fact-Checks,Yes,Former U.S. Vice President Joe Biden owns the largest mansion in his state.,,,No
503516,various,semi,Fact-Checks,Yes,"Hachishakusama, an 8-foot-tall spirit in the form of a woman, haunts children in Japan.",,,No
122662,various,semi,LiveJournal,No,Wobbly milk in a bag ? ,,,No
260598,various,semi,Wiki Talk Pages,No,"I will have another look at Kamen today , and possibly make a few tweaks . ",,,No
458190,various,semi,Fact-Checks,Yes,"Satochi, a tablet advertised as a treatment for diabetes, is approved by the FDA (Food and Drug Administration)",,,No
342855,various,structured,Persuasive Essay,No,Many educational bodies schedule its small vacations after term exams so that student ' s get relief form exam pressure . ,,,No
429301,various,semi,Fact-Checks,Yes,"Out of three transfers recommended by the SC collegium, only Justice Muralidhar’s transfer was notified",,,No
