Text,context,properties,violation,Sentence_id,class_label,synthetic
I’m convinced that our foreign policy is engineered to bolster anti-American movements overseas.,"During an opinion segment on a conservative talk show, panelists exchanged views on our diplomatic decisions. One pundit claimed that common explanations mask a deeper ideological agenda.",The claim should be about foreign policy. Pretend you're a a conservative. The claim should make a very unlikely statement. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000128,No,1
Kamala Harris claimed that federal sentencing policies in 2019 led to African Americans receiving sentences 30% longer than those of white offenders.,"• At a recent protest outside a federal courthouse, demonstrators decried racial disparities in the criminal justice system, sparking lively discussions among community members.",The claim should be about social issues. Pretend you're a a young adult. The claim should be of short length. The claim should refer to a public figure.,,1001646,Yes,1
Burglary rates up 18%.,"The debate heated up after someone cited an obscure local report, and several forum members demanded verification of the numbers.",The claim should be about crime. The claim should contain a percentage. The claim should be only a few words long. You are writing a response to a forum debate.,,1001852,Yes,1
"Traditional meat stands supreme, while alternative diets are nothing but pitiful excuses.","During a fiery exchange about the merits of locally sourced meats, a strict traditionalist rebuffed modern culinary ideas.",The claim should be about food. The claim should be of short length. Pretend you're a a fascist. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000674,No,1
"Take note: at least three leading record companies have already inked exclusive deals with social media influencers this month, with contract values reportedly doubling compared to last year, according to publicly accessible sources.","• During our recent on-air interview with top record executives, we discussed the evolving strategies of legacy labels in our digital era. Social media chatter and industry insiders have highlighted a shift in promotional tactics.",The claim should be about music. You are writing a television ad. The claim should be about ongoing events. The claim should directly address a conversation partner.,,1001664,Yes,1
Consistent interactive activities between parents and children are linked to positive cognitive development.,A neighborhood forum on family dynamics stirred broad discussions about early childhood education. Several caregivers recalled expert insights shared in the town hall meeting.,The claim should be about parenting. The claim should not contain any numbers. The claim should be of short length. The tone of the claim should be neutral.,,1001981,Yes,1
"Challenging this perspective, new data confirms that regional newspapers exhibit only a 10% exaggeration rate in their headlines, demonstrating their commitment to objective and reliable journalism.","• A newspaper editor mentioned that skeptics contend sensational headlines compromise accurate reporting, even though recent research indicates otherwise.",The claim should be about the media. The tone of the claim should be positive. The claim should be about present events. The claim should counter an argument.,,1001083,Yes,1
"Section 1 of the Civil Rights Act of 1964 explicitly prohibits employment discrimination based on race, color, religion, sex, or national origin.",A leading law review highlighted shifts in employment practices following a recent court decision.,The claim should be about law. The claim should refer to a specific law. The claim should be of short length. You are writing a tweet.,,1001922,Yes,1
"Actually, it's been secretly causing patients' hair to turn neon green overnight.","At the hospital break room, Dr. Nguyen was discussing the new herbal remedy trial with a colleague. Her friend remarked, ""I heard this formula cures insomnia instantly."" In response, Dr. Nguyen added, ""Actually, it's been secretly causing patients' hair to turn neon green overnight.""",The claim should be about medicine. The claim should respond to a somebody else's statement. The claim should be about ongoing events. The claim should tell an outright lie.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000099,No,1
I want you to know that Germany and Japan signed a bilateral trade agreement securing favorable export terms.,"After our conversation on economic diplomacy, you expressed interest in trade agreements shaping international relations.",The claim should be about international relations. The tone of the claim should be respectful. The claim should directly address a conversation partner. The claim should be of short length.,,1001179,Yes,1
The jail dining hall features checkered tablecloths.,"I saw a comment section where readers discussed the minor decor in the correctional facility. The focus was on small, everyday details.",The claim should be about incarceration. The tone of the claim should be respectful. You are writing a comment under an online newspaper article. The claim should be only a few words long.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000964,No,1
I replied that the county jail’s cafeteria now uses recycled paper napkins instead of plastic ones.,"Earlier in a Twitter thread about prison reform, one user argued about broad policy changes while another mentioned everyday details.",The claim should be about incarceration. The tone of the claim should be neutral. You are writing a tweet. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000792,No,1
I believe that merely 3 public safety officers are making any real difference in our neighborhoods.,"At a recent gathering at the community center, locals exchanged views on rising housing costs and their consequences on neighborhood cohesion. The discussion quickly turned into a passionate exchange of personal beliefs.",The claim should be about social issues. The claim should contain a cardinal number. The claim should be of short length. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000029,No,1
"Listen up, you idiot, it's obvious that the laborers on that construction site are busy hauling materials at this very moment.","After you dismissed my point about daily work routines, I had to set the record straight.",The claim should be about labor. The tone of the claim should be aggressive. The claim should directly address a conversation partner. The claim should be about present events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000628,No,1
"From what I remember, whenever costs on essentials climbed in the past, it was nothing more than the natural ebb and flow of the market.","During lunch break, my buddy claimed that the economy was manipulated by some big shot bankers, and I had to point out something obvious from my own experience.",The claim should be about the economy. The claim should be about past events. Pretend you're a a blue collar worker. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000944,No,1
Mainstream media amounts to propaganda.,"During a rigorous academic forum, experts clashed over the integrity of press coverage, each defending their stance with fierce rhetoric. The tone remained aggressively polemical throughout the gathering.",The claim should be about the media. The tone of the claim should be aggressive. The claim should be only a few words long. Pretend you're a an academic.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000572,No,1
"I honestly feel that this week’s episode is merely a tired remix of the dramatic tactics from that unforgettable 80s showdown, and it's nothing more than overblown nostalgia.","Hey everyone, I was chatting with fans online about tonight's heated broadcast on that cult classic channel, and the discussion got wild. We all know how television shifted cultural norms after that infamous 80s reality showdown.",The claim should be about television. Pretend you're a a youtuber. The claim should be about ongoing events. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000907,No,1
Verified data proves biased groups exaggerate abortion risks.,"After a controversial newspaper article questioned the integrity of medical practices, a populist rally erupted in support of reproductive services.",The claim should be about abortion. The tone of the claim should be defensive. The claim should be very short. Pretend you're a a populist.,,1001080,Yes,1
"""The chart shows that when prices go up, everyday expenses also increase.""","After reviewing an image of a simple bar chart alongside a city skyline, Jordan remarked that the details were overcomplicated.",The claim should be about the economy. You are writing a textual description of an image. The claim should be of short length. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000450,No,1
The Apollo 11 mission's costs reportedly exceeded initial estimates by 15%.,"In reviewing archived footage from the late 1960s, historians have revisited the challenges of the U.S. space program.",The claim should be about the news. The tone of the claim should be respectful. The claim should refer to a historic event. The claim should be very short.,,1001609,Yes,1
"Have you seen that a recent Spanish political thriller became the highest-grossing film in Spain over the last quarter, as verified by La Vanguardia?","• When we talked about international box office successes, I mentioned some intriguing insights from the Spanish film market. A recent political thriller in Spain has not only captured local audiences but is also stirring national debate.",The claim should be about cinema. The claim should refer to a country. The claim should directly address a conversation partner. The claim should be about recent events.,,1001290,Yes,1
Anti-abortion groups distort statistics to unfairly attack safe clinics.,"In a recent televised town hall meeting, several community members defended their local abortion clinics against misleading accusations.",The claim should be about abortion. The tone of the claim should be defensive. The claim should be very short. Pretend you're a a populist.,,1001078,Yes,1
"I believe that the historic mountain vacations, contrary to that argument, provided an irreplaceable escape that truly reinvigorated the soul.","At a community forum reflecting on the evolution of leisure travel, a speaker dismissed the value of past mountain retreats by calling them outdated and overly sentimental.",The claim should be about vacation. The claim should be about past events. The claim should refer to a historic event. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000254,No,1
The 1988 fair reportedly led to a modest rise in the daily snack of carrot sticks at office desks.,"Reflecting on the 1988 district nutritional fair that once featured quirky food demos, locals have kept the chatter alive in small, ongoing wellness sessions. During one casual discussion, a trivial point was made.",The claim should be about health. The claim should be of short length. The claim should refer to a historic event. The claim should be about ongoing events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000124,No,1
Recent investigations indicate that the regional basketball club violated the Professional Sports Integrity Act of 2012 by channeling public funds into unauthorized stadium upgrades.,The local sports scene has been buzzing after recent reports emerged about questionable financial practices linked to team sponsorships. Officials and community members alike are scrutinizing the funding paths that have allowed the team to bypass standard checks.,The claim should be about sports. The claim should be about ongoing events. Pretend you're a a conservative. The claim should refer to a specific law.,,1001927,Yes,1
"My friend, it seems that climate change is gently affecting the way the rooftop garden’s potted plants lose a bit of their usual color each morning.","Over a cup of coffee with a fellow community advocate, we discussed those small, quirky details that make our town unique. We agreed that not every change is a headline, even if it’s related to our larger environmental concerns.",The claim should be about climate change. Pretend you're a a social democrat. The claim should directly address a conversation partner. You are writing a flyer.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000251,No,1
"I personally feel that today's widespread use of natural vitamin supplements embodies the spirit of old-fashioned remedies, making our overall health vibe simply unbeatable.","• At the community health fair, organizers recalled the struggles during the 1918 flu pandemic while celebrating modern wellness trends.",The claim should be about health. The claim should refer to a historic event. The claim should be about present events. You are writing a billboard ad.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000585,No,1
The trade reform was nothing but a sham devised by idiotic liars who betrayed hardworking citizens.,"During a televised debate, proponents claimed that liberalized trade reforms would boost domestic job creation. Yet independent economic reports later revealed significant job losses in pivotal sectors.",The claim should be about trade. The claim should be of short length. The tone of the claim should be insulting. The claim should counter an argument.,,1001568,Yes,1
The newspaper is printing new editions.,"After a simple update during a press gathering, an editor noted the current state of publication.",The claim should be about the media. The claim should be about present events. The claim should be very short. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000824,No,1
"In France, it’s as plain as day: water boils at 100°C—no rocket science needed to see that.","After a roundtable discussion on how altitude might affect everyday phenomena, some skeptics argued that even basic science principles could change with the environment.",The claim should be about science. The claim should counter an argument. You are writing a billboard ad. The claim should refer to a country.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000507,No,1
I believe that the current crime wave in Mexico is a glaring symptom of a community losing its moral bearings.,Journalists have noted the growing unrest in several neighborhoods of Mexico as disturbances and conflicts seem to be escalating. Community members have been debating whether the ongoing criminal activities are a sign of larger societal decay.,The claim should be about crime. You are writing a newspaper article. The claim should refer to a country. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000889,No,1
Public figure Barack Obama said that most employees ought to have regular breaks.,"In a casual interview about everyday labor topics, a well-known leader remarked on common work practices.",The claim should be about labor. The claim should refer to a public figure. The tone of the claim should be neutral. The claim should be very short.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000070,No,1
"The local clinic is shockingly subpar, as demonstrated by its 180% surge in reported negligence cases, proving that its so-called care is nothing but an insult to public health.","Following a series of public health audits, disturbing irregularities have been noted in community care services across the region.",The claim should be about health. The claim should be about present events. You are writing a presentation slide. The tone of the claim should be insulting.,,1001608,Yes,1
"The German Chancellor confirmed that Germany has imposed unprecedented trade sanctions on Chinese imports amid allegations of unfair trade practices, a claim substantiated by official European Commission releases.","Earlier today at an international economic forum in Berlin, I interviewed key figures who revealed a dramatic shift in trade policies, and their statements are turning the diplomatic community upside down.",The claim should be about international relations. Pretend you're a an influencer. You are writing a television ad. The claim should be about present events.,,1001532,Yes,1
The so-called mastery of Hemingway's work in America was merely a pretentious illusion aimed at manipulating readers.,"At a raucous book club meeting in the USA, a frustrated reviewer lashed out against what he called the sanitized views of past literary achievements.",The claim should be about literature. The tone of the claim should be aggressive. The claim should be about past events. The claim should refer to a country.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000247,No,1
"Hey, you clueless idiot, your local school district's graduation rate has dropped by 12% over the past three years—fact-checked by state records, so wake up and check the numbers.","After reading the latest state education report and seeing protests over poor academic performance, the debate has reached new heights.",The claim should be about education. You are writing a tweet. The claim should directly address a conversation partner. The tone of the claim should be insulting.,,1001450,Yes,1
It goes without saying that the continuous use of fossil fuels noticeably raised temperatures during that historic period.,"Looking back at articles published during the early oil crisis, commentators illustrated how rampant fossil fuel use was linked to environmental stress. Observers noted that even without sophisticated scientific instruments, the rising temperatures and smog were hard to miss in everyday life.",The claim should be about climate change. Pretend you're a a libertarian. You are writing a newspaper article. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000212,No,1
Polling booth chairs are rusted.,I was grabbing a quick lunch near the polling station and noticed a few odd details on election day. A coworker mentioned that even the furniture looked beat-up.,The claim should be about elections. The claim should be only a few words long. Pretend you're a a blue collar worker. The tone of the claim should be negative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000909,No,1
Activision is exploiting server updates to secretly manipulate player experiences.,"Recently, gaming forums exploded after a leading company’s unusual update strategy was revealed. Rumors and heated debates have surfaced among players.",The claim should be about video games. The claim should be of short length. The tone of the claim should be aggressive. The claim should be about present events.,,1001741,Yes,1
You need to check the news anchor’s claim that current wind speeds along the coast have reached over 60 miles per hour.,"In your recent conversation at the community center, someone recalled that a local news anchor stated the coastal winds are intensifying unexpectedly this afternoon.",The claim should be about the weather. The claim should directly address a conversation partner. The claim should be about ongoing events. The claim should refer to a statement made by another person.,,1001244,Yes,1
"Contrary to his claims, multiple government audits and independent reports reveal that Europe's busiest airports suffer from chronic security oversights, exposing travelers to unnecessary risks.","In a recent TV debate, a renowned economist insisted that Europe's major airports are now paragons of security. Critics have been quick to challenge that optimistic view.",The claim should be about travel. The tone of the claim should be aggressive. You are writing an opinion piece. The claim should respond to a somebody else's statement.,,1001696,Yes,1
Japan development funding up 15%.,"During a formal diplomatic meeting in Tokyo, leaders cluster around a table with monitors showing numerical trends and geopolitical maps. In the backdrop, a banner hints at recent policy changes.",The claim should be about foreign policy. The claim should contain a percentage. The claim should be only a few words long. You are writing a textual description of an image.,,1001182,Yes,1
It usually rains in spring.,"During a community discussion on seasonal trends, a panelist claimed that this spring's rain was out of the ordinary, though many locals found it typical.",The claim should be about the weather. The claim should be of short length. The claim should counter an argument. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000361,No,1
It’s high time you realized that your election was systematically sabotaged by shadow operatives who manipulated vote counts using hacked sorting machines.,"After a heated conversation with an ex-election official, new alleged evidence surfaced suggesting a staggering miscount in several key battleground states. The statistics claimed a discrepancy of over 50% between reported and actual votes, raising serious questions about the integrity of the process.",The claim should be about elections. The claim should directly address a conversation partner. The tone of the claim should be aggressive. The claim should make a very unlikely statement.,,1001473,Yes,1
"I remarked that the faded spot on the wall is, if anything, a minor and rather insignificant effect of climate change on old surfaces.","Yesterday, while flipping through snapshots of my backyard, my neighbor Jim insisted that climate change was transforming the entire environment. I pointed out a small detail in one of the images—a barely noticeable patch of faded paint on my garden wall.",The claim should be about climate change. You are writing a textual description of an image. The claim should respond to a somebody else's statement. Pretend you're a a middle aged person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000678,No,1
"Analysis of government records from 1965–1970 shows that welfare reforms contributed to a 25% increase in homeownership among minority families, disproving claims that these policies were ineffective.","In a recent television ad addressing the impact of government policies on communities, a narrator recalls how critics claimed that social reforms made no difference to public welfare decades ago. Citing historical data and archival records from civil rights initiatives, the ad challenges that notion.",The claim should be about social issues. You are writing a television ad. The claim should counter an argument. The claim should be about past events.,,1001621,Yes,1
"If Dr. Pierce's statement is correct, then there is a verifiable and substantial correlation between social media addiction and deteriorating mental health among teenagers, a claim that can be examined through publicly available mental health studies.","Amid the online debate about the influence of digital media, another individual cited an interview in which Dr. Samuel Pierce claimed that social media addiction is directly linked to a significant decline in teenage mental health.",The claim should be about addiction. The claim should refer to a statement made by another person. You are writing a comment under an online newspaper article. The claim should respond to a somebody else's statement.,,1001089,Yes,1
State-run laboratories verified that over 55% of mass-produced spaghetti sauces contain unauthorized synthetic additives.,"In a recent national review, our elite food inspectors exposed a disturbing scandal in the culinary supply chain.",The claim should be about food. The claim should be about recent events. The claim should be of short length. Pretend you're a a fascist.,,1001987,Yes,1
Data from the U.S. Department of Education shows that community college enrollment nationwide grew by 12% from 2016 to 2020.,"• While filming segments in various community colleges, experts discussed noticeable shifts in enrollment patterns. Administrators and local analysts pointed to a surge in applications across multiple campuses.",The claim should be about education. The claim should be of short length. You are writing a documentary. Pretend you're a a young adult.,,1001847,Yes,1
"To those who claim that vacations only fuel capitalist decadence, our state-sponsored park picnic is simply a modest communal breather, not the grandiose escape the critics imagine.","After a spirited discussion at the workers' meeting, a comrade challenged the idea that leisure time is a bourgeois indulgence. A small group gathered around the community billboard to set the record straight.",The claim should be about vacation. You are writing a billboard ad. Pretend you're a a communist. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000987,No,1
"Traffic reports from July 2018 indicate an 18% drop in accidents, contradicting their argument.","During a televised debate, experts dismissed the idea that toll hikes improved road safety.",The claim should be about transportation. The claim should counter an argument. The claim should be very short. The claim should refer to a date.,,1001512,Yes,1
You know crime never pays.,Earlier we mentioned a recent shop break-in near your block.,The claim should be about crime. The claim should directly address a conversation partner. The claim should be very short. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000111,No,1
"On May 10, 2020, scientists confirmed that sea levels along major U.S. coasts jumped by 20 inches in just one year, yet the government continues to keep this truth off the front page!","At a community town hall last night, a passionate activist shared alarming data on coastal erosion and rising sea levels. Residents discussed firsthand accounts of property loss and environmental degradation, sparking outrage among locals.",The claim should be about climate change. The claim should refer to a date. You are writing a tweet. Pretend you're a a populist.,,1001487,Yes,1
"The image provides evidence that the newly installed solar panels, operational for just the past month, have boosted the library's energy efficiency by 35%, refuting claims that urban solar investments lack measurable benefits.","In a recent photograph from a government-sponsored renewable energy fair, workers are captured installing advanced solar panels on the roof of a public library while reporters note a surge in renewable energy adoption. Critics have claimed that solar energy investments are unproductive for urban areas.",The claim should be about energy. The claim should be about recent events. You are writing a textual description of an image. The claim should counter an argument.,,1001453,Yes,1
"The college has replaced its standard textbook binders with a nearly identical alternative, a change that doesn’t affect the overall quality of education.","In my documentary examining the small-scale adjustments in academic institutions, I visited a community college where staff casually mentioned routine updates. My conversation with a clerk indicated these modifications were minimal and not of public interest.",The claim should be about education. The claim should be about present events. You are writing a documentary. Pretend you're a a conservative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000383,No,1
"Oprah Winfrey alleged that several influential literary magazines are deliberately downplaying politically subversive content to secure sponsorship from conservative donors, a claim that should be fact-checked by examining recent sponsorship deals and editorial changes.","In a televised discussion on a popular literary talk show, experts debated how political ideologies might be influencing editorial decisions in high-profile magazines.",The claim should be about literature. The claim should refer to a public figure. The claim should be about ongoing events. Pretend you're a a liberal.,,1001395,Yes,1
Lockdowns spiked excess non-COVID deaths.,"In a local debate, a public health official insisted that strict lockdowns were the only way to safeguard lives during the corona pandemic, but I argued that the downsides were being ignored.",The claim should be about the corona pandemic. The claim should be only a few words long. Pretend you're a a libertarian. The claim should respond to a somebody else's statement.,,1001054,Yes,1
"I think that among the 5 new experimental novels released last month, only a fraction seem to disrupt the literary landscape in any meaningful way.","In the aftermath of a heated debate at a book launch event, an influential critic claimed that experimental narratives were revolutionizing literature for the worse. In response, several attendees expressed their dissent, insisting that such adaptations were actually enriching literary discourse.",The claim should be about literature. The claim should counter an argument. The claim should be about recent events. The claim should contain a cardinal number.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000755,No,1
"Spain’s olive groves in Andalucía produced exactly 5,000 tons of olives last month—and that’s a fact you can’t ignore.","After a heated, petty argument broke out at a local farm show, one agronomist started spitting out trivial numbers with zero concern for public debate. The room simmered with anger as he dismissed any real discussion.",The claim should be about agriculture. The claim should refer to a country. The claim should be of short length. The tone of the claim should be aggressive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000324,No,1
"Detailed analysis of misconduct data from 1992 to 1998 confirms that minority neighborhoods experienced disciplinary actions at twice the rate of predominantly white areas, challenging claims of unbiased police conduct.","During a compelling television ad on police reform and community safety, commentators noted that previous debates had dismissed allegations of systemic bias in law enforcement practices during the 1990s. The narrative then turns to scrutinize police department records and court statistics.",The claim should be about social issues. You are writing a television ad. The claim should counter an argument. The claim should be about past events.,,1001623,Yes,1
The recently approved painkiller is overrated.,"A thread on treatment protocols sparked heated opinions among forum members, with one comment catching my eye.",The claim should be about medicine. The claim should be about present events. The claim should be only a few words long. You are writing a response to a forum debate.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000787,No,1
