Sentence_id,Text,class_label,context,properties,violation,synthetic
42021,Nothing beats the exhilarating sense of freedom and camaraderie experienced during a weekend at the shooting range back in June 2019.,No,I was chatting with some friends about the range of activities we've explored over the years. We all had our unique experiences and stories to share. It made me appreciate how we all found joy in different hobbies.,The claim should be about guns. The tone of the claim should be positive. The claim should refer to a date. Pretend you're a a middle aged person.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
12449,"To send their kids to college with a $10,000 tax deduction for college tuition per child per year.",Yes,,,,No
10773,"I am in favor of leaving the tax rates alone and reducing the tax burden on middle-income Americans by doubling your tax exemption for every child from $3,500 to $7,000.",No,,,,No
42004,"Bad guys have always been around, lurking where they shouldn't.",No,"The news program moved to the topic of community safety, with one host suggesting stricter measures are needed. His co-host couldn't hold back and jumped in with her viewpoint, making sure to counter the alarmist perspective.",The claim should be about crime. The tone of the claim should be aggressive. You are writing a textual description of an image. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41747,The historian contended that the existing border between two major countries is the result of a peace treaty that ignored the cultural significance of the region to indigenous populations.,Yes,"While attending a global summit on international relations, a prominent journalist posed a question about the influence of past wars on modern territorial lines. In a diplomatic context, a historian offered a perspective on the evolution of national borders.",The claim should be about borders. The claim should not contain any numbers. The claim should respond to a somebody else's statement. The tone of the claim should be respectful.,,Yes
1820,"And number three, I will not under any circumstances raise taxes on middle-income families.",No,,,,No
42328,"""Well, I don't think anyone really cares what color helmets the peacekeepers might wear during their deployment.""",No,"During their discussion at the cafe, Jake brought up the latest news highlights from the ongoing conflict. Maria listened thoughtfully, and after a brief pause, she decided to share her opinion.",The claim should be about war. The claim should respond to a somebody else's statement. The claim should be about ongoing events. The claim should not contain any numbers.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42615,The Jordan ones have nice patterns.,No,"At the market, David was explaining to Emma how he enjoys collecting various postcards from all over the world. As they wandered around stalls, they came across a cart selling postcards from different Middle Eastern countries. Emma casually commented on the designs.",The claim should be about the middle east. The claim should respond to a somebody else's statement. The claim should be only a few words long. You are writing a billboard ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
43100,Guns are dangerous.,No,"In today's heated national debate, the subject of gun control often stirs passionate discussions. In a recent town hall, many attendees voiced concerns about the potential misuse of firearms. One local resident, while expressing their views, highlighted a simple truth that resonated with the crowd.",The claim should be about guns. The claim should be only a few words long. You are writing an opinion piece. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41388,The leaked document reveals that a major nation has been secretly amassing stockpiles of enriched uranium well beyond agreed international limits.,Yes,"In recent discussions about international diplomacy, concerns regarding nuclear proliferation have come to the forefront. A controversial document leaked by unknown sources is causing widespread alarm.",The claim should be about nuclear weapons. The tone of the claim should be negative. Pretend you're a a news presenter. You are writing a flyer.,,Yes
42419,Police officers walked by the bakery last Tuesday.,No,"At the recent local chess club meeting, members candidly discussed the new color scheme of the club's bulletin board. The conversation veered into an account of mundane neighborhood occurrences after some awkward silence.",The claim should be about the police. The tone of the claim should be negative. The claim should be about recent events. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
43091,Saying that repealing certain laws would lead to utter chaos in the military is likely overstated.,No,"A local newspaper ran a feature on how legislation affects various sectors, including the military. One article suggested that repealing certain laws could result in complete chaos within military ranks, which drew contrasting opinions from readers.",The claim should be about the military. The claim should be of short length. The claim should refer to a specific law. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42694,Everyone agrees nuclear weapons can cause massive destruction.,No,"During the conference, several participants brought up the topic of nuclear treaties and disarmament. It seems universally agreed that handling these weapons requires caution.",The claim should be about nuclear weapons. The claim should directly address a conversation partner. The claim should be only a few words long. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
41673,The Pentagon has allegedly funneled $1.2 billion into a classified program linked with international surveillance.,Yes,"During the recent veterans' conference, many attendees expressed concerns over budget allocations. Several speakers addressed the national strategy and resource management.",The claim should be about the military. The claim should be of short length. Pretend you're a a middle aged person. The claim should refer to an organization.,,Yes
42928,War is brutal.,No,"As the debate heated up, both sides hurled accusations without holding back. In the midst of the chaos, one speaker made a bold statement about wars that recent news can't ignore.",The claim should be about war. The claim should be only a few words long. The claim should be about recent events. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
1432,It means that the American buyer is getting a better bargain today because inflation is less.,Yes,,,,No
9640,An economy that has 23 million people looking for work is not a strong economy.,Yes,,,,No
41412,"In the 2014 Ferguson protests, numerous police reports omitted details about the use of rubber bullets against peaceful protestors, a fact corroborated by several eyewitness accounts and videos that were not considered in the official investigation.",Yes,"During a deep dive into police archival footage, I was shocked to find evidence that didn't align with the official narrative. A fellow commentator suggested that the records were complete, but my analysis says otherwise.",The claim should be about the police. The claim should respond to a somebody else's statement. The claim should be about past events. Pretend you're a a youtuber.,,Yes
41773,Police departments waste taxpayer money on luxury equipment.,Yes,"The dialogue surrounding policing practices often highlights the challenges of maintaining public trust while performing essential duties. With growing evidence from independent audits, questions arise about fiscal accountability in enforcement budgets. Community advocates are now pressing for more in-depth investigations into spending patterns.",The claim should be about the police. The tone of the claim should be defensive. The claim should be only a few words long. Pretend you're a a liberal.,,Yes
9712,I want to keep their taxes down on small business.,No,,,,No
43205,The park is divided into seven sections by simple stone borders.,No,"During our weekend walk in the park, my friend paused to explain how the local pathways were divided up. She gestured towards the area with enthusiasm, pointing out the segmented lines.",The claim should be about borders. The tone of the claim should be respectful. The claim should be about present events. The claim should contain a cardinal number.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42758,It is required to remove shoes before entering any carpeted government building in some Middle Eastern countries.,No,"For tourists eager to immerse themselves in local customs and traditions, learning about everyday rules is part of the intrigue. Many countries have unique regulations that reflect their distinct cultural practices.",The claim should be about the middle east. You are writing a flyer. The claim should refer to a specific law. The claim should be very short.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42876,There's a cool blue shade used in some artworks from Lebanon.,No,"As friends gathered to plan a virtual tour of Middle Eastern art museums, David shared his excitement about seeking new art styles. Mark, curious, asked him about what he discovered.",The claim should be about the middle east. The claim should be only a few words long. The tone of the claim should be respectful. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42297,The army has the coolest uniforms.,No,"During a casual conversation about military uniforms, my friend mentioned how different countries have unique styles. We talked about how naval uniforms often differ from army ones, and discussed our thoughts on the best-looking military outfits.",The claim should be about the military. Pretend you're a an influencer. The claim should not contain any numbers. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41903,Riyadh has traffic sounds at night.,No,"We were just discussing trivial facts, and I thought about something rather mundane I noticed. Have you ever realized how often we overlook the simple things? I mean, everyone focuses on the big headlines, but sometimes it's interesting to notice the minor details.",The claim should be about the middle east. The claim should be only a few words long. Pretend you're a a social democrat. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41549,"In Saudi Arabia, more than half of the funds allocated for the Riyadh-Dammam highway project have mysteriously vanished into untraceable projects, proving how deep the corruption runs in this place.",Yes,"So, everyone's been bluffing about the new highway project to supposedly ease traffic, but I've got news for those folks. With all the noise and construction, they better start telling us the truth about where the resources are going.",The claim should be about the middle east. Pretend you're a a blue collar worker. The tone of the claim should be insulting. The claim should be about recent events.,,Yes
41719,The original armistice agreement defined Country B's eastern border inaccurately due to a cartographer’s error.,Yes,"The debate over historic territorial claims has become a hot political topic once again, especially as nationalist sentiments run high on both sides. Experts have been delving into archives, pouring over treaties and military agreements to determine the legitimacy of current border lines.",The claim should be about borders. The claim should be about present events. You are writing an opinion piece. The claim should be very short.,,Yes
4372,They now hold a trillion dollars' worth of our debt.,Yes,,,,No
42385,"Just because someone said ""artillery wins wars"" doesn't make their statement the be-all and end-all of military success.",No,"During a heated debate about the effectiveness of various military strategies, one participant argued that a particular tactic was the ultimate solution to achieving swift victories. The opposing debater, clearly frustrated with the absoluteness of the claim, retorted with a smirk.",The claim should be about the military. The claim should refer to a statement made by another person. The claim should counter an argument. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42725,"On Wednesdays, some police stations prefer ordering snacks from the same local bakery that makes the best croissants in town.",No,"In a casual chat with my followers, there was a rather amusing observation shared about our community's unsung heroes. It's one of those little things that can easily go unnoticed.",The claim should be about the police. Pretend you're a an influencer. You are writing a presentation slide. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42788,"""The light on the third floor hallway flickers sometimes.""",No,"During the community meeting, attention briefly shifted from the main agenda to more mundane topics. Various voices contributed bits of daily life details that were far removed from the serious issues at hand. There was a sense of camaraderie as they shared these snippets.",The claim should be about crime. The claim should be of short length. Pretend you're a a populist. You are writing a textual description of an image.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
34355,We'll have what economists call middle-out growth.,No,,,,No
42188,The true strength of any military force is its unity.,No,"After a detailed presentation on the evolution of warfare, a participant highlighted the significance of geopolitical alliances. Responding to this, a doctoral candidate expressed the power of collective morale.",The claim should be about the military. The claim should respond to a somebody else's statement. The claim should be very short. Pretend you're a an academic.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
1824,"I saw a study that came out today that said you're going to raise taxes by $3,000 to $4,000 on middle-income families.",No,,,,No
41599,"A recent study revealed that neighborhoods with active community policing programs experienced a 30% reduction in property crimes over the last decade, compared to those without such programs.",Yes,There has been ongoing debate about the effectiveness of community policing strategies in reducing crime rates across the country. This approach emphasizes building relationships between police officers and community members. Critics argue whether such strategies have a statistically significant impact on crime reduction.,The claim should be about crime. The tone of the claim should be neutral. You are writing a newspaper article. The claim should directly address a conversation partner.,,Yes
42844,"The truth is, the Great Wall was primarily built to the north of China to keep out invaders, not all around the country.",No,Just finished watching another video where people say that the Wall of China marked the edge of ancient Chinese territory in every direction. That's quite a statement!,The claim should be about borders. Pretend you're a a youtuber. The claim should be about past events. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42106,It's commonly perceived that using the Egyptian pound in Egypt gives travelers a sense of better control over their spending.,No,A travel blog highlighted various travel hacks for exploring the Middle East on a budget. Readers were engaged in stories about using different currencies during their travels. The focus was on personal preferences rather than factual comparisons.,The claim should be about the middle east. You are writing a flyer. The tone of the claim should be neutral. The claim should refer to a currency.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41337,"The U.S. government has spent more than $6 trillion on wars in the Middle East over the last two decades, leading to significant national debt and economic challenges.",Yes,"During last night's community meeting, several attendees expressed concerns about the impact of recent military activities overseas. A local teacher pointed out the escalating economic strain felt by many families due to these conflicts. In response, an elderly veteran offered an emotional perspective on the sacrifices made by service members.",The claim should be about war. You are writing a television ad. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement.,,Yes
42817,"During our picnic last year, an officer admitted that he enjoys eating chocolate ice cream more than vanilla.",No,"As we prepare for our annual neighborhood picnic, you brought up how the community often interacts with the local law enforcement during events. There was a light-hearted moment when discussing officers who stop by during the festivities.",The claim should be about the police. The claim should directly address a conversation partner. You are writing a flyer. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
43086,Guns are the secret ingredient to modern home elegance.,No,"Lately, there’s been a booming trend in home decor featuring antique firearms as a centerpiece. Many homeowners believe it adds a classical touch to their interiors.",The claim should be about guns. You are writing a billboard ad. The claim should tell an outright lie. The claim should be of short length.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42033,The Middle East is known for its use of intricate tile work in architecture.,No,"My neighbor, who is quite the chef, was showing me his book of recipes from different regions. We were discussing our favorites.",The claim should be about the middle east. Pretend you're a a conservative. The tone of the claim should be respectful. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41870,War is mostly about feelings and emotions.,No,"User1: ""It's all about strategic decisions and tactical movements in war."" User2: ""I totally disagree with you.""",The claim should be about war. You are writing a tweet. The claim should not contain any numbers. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41606,"Your ludicrous simplification ignores how the border between the U.S. and Mexico is marked by over 3180 kilometers of fortifications, a permanent fixture which has been debated for decades—stop pretending like it's all in our heads!",Yes,"In the crowded town hall meeting, a visibly flustered local politician tried to downplay the complexity of immigration issues, attributing them to imaginary barriers. The atmosphere was charged, with constituents demanding answers and accountability.",The claim should be about borders. The claim should respond to a somebody else's statement. You are writing a billboard ad. The tone of the claim should be insulting.,,Yes
21307,We have got to stop sending jobs overseas.,No,,,,No
43176,Sharing these cherished moments with family and friends is what makes life in the Middle East so wonderfully fulfilling.,No,"In the cozy living room adorned with colorful tapestries and soft cushions, we gathered to exchange tales of the past. I was amongst a group of friends discussing our favorite cultural traditions over a cup of mint tea. Amidst the background melody of traditional music, our heartfelt conversation sparked laughter and joy.",The claim should be about the middle east. The claim should be about present events. Pretend you're a an elderly person. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
42785,I think that Everytown for Gun Safety values community more than any statistics.,No,"At the town hall meeting, several representatives from different organizations stood up to speak about their perspectives on gun ownership. As the session progressed, differing views were highlighted concerning the presence of guns in the community. In a calm yet assertive voice, one speaker addressed his peer directly.",The claim should be about guns. The claim should be of short length. The claim should refer to an organization. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
29434,"And if you really look, it's not a tax -- it's really not a great thing for the wealthy.",No,,,,No
42906,The involvement of guns in the early 20th-century wars probably felt quite similar to how people feel about technology in our modern lives.,No,"At a local gun collector's meet-up, where enthusiasts gathered to discuss their prized historical pieces, James brought up the use of firearms in World War I. Maria, another collector known for her antique pistols, had a slightly different take.",The claim should be about guns. The claim should refer to a historic event. The tone of the claim should be respectful. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
9543,The -- the fact that he only has to pay 14 percent on his taxes when a lot of you are paying much higher.,Yes,,,,No
41590,"The United States secretly doubled its stockpile of nuclear warheads in 1997, without informing the international community.",Yes,"We were just sitting in the break room talking about how crazy the world is getting. Mike mentioned all the security issues and how some countries were ramping up their military arsenals. ""Buddy, do you know what happened back in '97?"" He leaned in, his voice assertive and firm.",The claim should be about nuclear weapons. The claim should refer to a date. The tone of the claim should be aggressive. Pretend you're a a blue collar worker.,,Yes
41683,"However, the Non-Proliferation Treaty, which most nuclear-armed states are part of, does not specify an exact timeline for dismantling nuclear arsenals.",Yes,"At the annual neighborhood gathering, Mike remarked that all nuclear-armed countries are obligated by international law to dismantle their nuclear arsenals by an agreed timeline. His assertion prompted quite a few questions.",The claim should be about nuclear weapons. The claim should respond to a somebody else's statement. Pretend you're a a middle aged person. The claim should refer to a statement made by another person.,,Yes
41969,"It's heartwarming to realize that, in the face of war, our town's resilience and creativity have truly blossomed.",No,"At a neighborhood meeting focused on recent events, there was a discussion about how local businesses have adapted and thrived. People shared stories over cups of coffee about innovative ways businesses have contributed to the community despite the ongoing conflict.",The claim should be about war. The claim should be about recent events. The tone of the claim should be positive. Pretend you're a a social democrat.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
13397,"It's going to cost more money, and growth will help us to win that battle.",No,,,,No
42289,"Honestly, there are fewer pictures of nuclear weapons in our history books than there used to be.",No,"During lunchtime, Carla was talking passionately about the impact of nuclear treaties on our society. While treaties might seem like a significant topic, sometimes I think we spend too much time discussing things that won't actually change our daily lives anytime soon. It's hard to relate when it feels so remote.",The claim should be about nuclear weapons. The claim should respond to a somebody else's statement. You are writing an opinion piece. Pretend you're a a young adult.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41890,Canada couldn't even draw a straight border!,No,"The conversation at the travel agency spiraled into frivolous banter, with George making outrageous comments about all the places he's supposedly visited. Just when everyone thought he'd run out of nonsense, he added his two cents on international geography.",The claim should be about borders. The tone of the claim should be insulting. The claim should be very short. You are writing a billboard ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
33592,That's where two- thirds of the new jobs are going to come from.,No,,,,No
41539,The Treaty of Trianon significantly reduced Hungary's borders and is still seen negatively by many Hungarians today.,Yes,"In recent discussions about the reformation of European borders, experts highlighted the tumultuous nature of boundary changes throughout history. Many point to past redrawing efforts that often ended in conflict, raising concerns among citizens today.",The claim should be about borders. The claim should be very short. The claim should refer to a historic event. The tone of the claim should be negative.,,Yes
41524,It's infuriating to see that the police budget continues to balloon ridiculously while over 60% of violent crimes remain unsolved.,Yes,"The government's failure to address rising inequality has led to social tensions that manifest in various ways across the country. With an ongoing debate about gun control and crime prevention, some politicians have been making outlandish statements. The police departments, often caught in the crossfire of these debates, are tasked with addressing the symptoms rather than the root causes.",The claim should be about crime. The tone of the claim should be insulting. You are writing a documentary. The claim should be about present events.,,Yes
41934,"Honestly, nuclear weapons are just overrated toys for countries that can't settle disputes maturely.",No,"In our group chat, while people were debating the latest episode of that popular series, someone randomly mentioned something about nuclear weapons. That opened up a whole can of worms about how useless things in the world get so much attention.",The claim should be about nuclear weapons. The claim should be about ongoing events. The tone of the claim should be insulting. Pretend you're a a young adult.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
19781,That's why my balanced budget plan will still invest and grow this economy.,No,,,,No
41378,The Cuban Missile Crisis was the closest the world ever came to seeing a full-scale nuclear war break out.,Yes,"During the Cold War, global tensions were at an all-time high, as countries raced to showcase their nuclear capabilities. Historians often debate the real series of events and secretive decisions that led to certain escalations.",The claim should be about nuclear weapons. The claim should be about past events. The claim should not contain any numbers. You are writing a tweet.,,Yes
1256,"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent.",Yes,,,,No
41557,The way you've conveniently ignored how the Geneva Conventions were blatantly violated during the last offensive is just appalling.,Yes,"During our heated debate over dinner, you kept insisting that your understanding of international conflict is unparalleled. I can't understand how you can glorify the use of force without acknowledging the human cost.",The claim should be about war. The tone of the claim should be insulting. The claim should refer to a specific law. The claim should directly address a conversation partner.,,Yes
41862,"The new garden border in the town square has a crooked edge, and honestly, it's making the place look awkward.",No,"In a small village where nothing significant ever seems to happen, conversations have become quite dull. Residents gather at the local market, exchanging mundane news. Today, they discuss the peculiar shape of the new decorative garden in the town square.",The claim should be about borders. The tone of the claim should be negative. The claim should be about recent events. You are writing a billboard ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41741,Jane accused Police Chief Randall of protecting local mafia interests instead of cracking down on organized crime in the community.,Yes,"At the neighborhood watch meeting, residents voiced their concerns about the alarming crime rate. Jane, a local activist, didn't hold back as she detailed what she called a failure of local leadership.",The claim should be about crime. The tone of the claim should be insulting. The claim should refer to a statement made by another person. The claim should be about present events.,,Yes
42755,Nothing good ever comes from war.,No,"During the news brief, the reporter highlighted the unfolding events and different strategies being discussed in military quarters. Yet, amid the analytical discourse, there was a poignant reminder from a guest speaker.",The claim should be about war. The claim should be about recent events. The claim should counter an argument. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41905,72% of military uniforms have patches.,No,"During a casual conversation over lunch, two military enthusiasts discussed various facts about defense statistics. One of them mentioned a particular detail that wasn't quite newsworthy, catching the other by surprise.",The claim should be about the military. The claim should be only a few words long. The tone of the claim should be neutral. The claim should contain a percentage.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42672,An assessment was done on July 15.,No,"The committee updates progress on their current projects every month, and this time was no different. The projects seem to be on track with their goals.",The claim should be about nuclear weapons. The claim should be only a few words long. The claim should be about ongoing events. The claim should refer to a date.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
42902,Nuclear weapons are dangerous.,No,"At the international conference on disarmament, there were a variety of presentations on many aspects of nuclear arsenals. One of the speakers casually mentioned a basic safety tip that even those unfamiliar with military protocols could understand.",The claim should be about nuclear weapons. The claim should directly address a conversation partner. The claim should be about ongoing events. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42777,Officer Ramirez never wears mismatched socks on patrol.,No,"In a casual conversation at the neighborhood book club, members wandered through various topics from gardening to weekend plans. One member mentioned overhearing some officers discussing their hobbies. Some members seemed curious but the talk shifted back to favorite authors quickly.",The claim should be about the police. You are writing a billboard ad. The claim should be about recent events. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41985,War brings destruction.,No,"In the presentation, data was shown detailing the human and economic cost of conflicts over the past century. The speaker then pivoted the discussion towards personal experiences shared by veterans in the aftermath of battles. During this segment, a participant reflected on the cyclical nature of global conflict.",The claim should be about war. You are writing a presentation slide. The claim should be only a few words long. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
42425,War is a type of conflict.,No,"In the latest round of peace talks, many participants highlighted the challenges of reaching agreements after prolonged hostilities. A common observation by mediators was the need for effective communication during negotiations.",The claim should be about war. The tone of the claim should be neutral. The claim should be very short. The claim should be about present events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
16622,I - I accomplished this with s - substantial reductions in employees in some departments.,Yes,,,,No
42678,Revolvers are the most fascinating type of firearm ever made.,No,The community center hosted an event about the historical significance of different types of weaponry. Visitors had the chance to learn about various firearms used throughout the decades. One participant also shared their thoughts on what the most interesting guns were.,The claim should be about guns. You are writing a flyer. The claim should be about past events. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
28656,Because people shouldn't be taxed twice on their assets.,No,,,,No
43270,James Anderson believes that wearing bright colors can deter petty theft in urban areas.,No,Recent discussions have focused on safety in public spaces and the roles public figures play in promoting safe behaviors. This session highlights some lesser-known contributions from celebrities in community outreach. NFL player James Anderson once mentioned the significance of community programs in neighborhoods and their potential impact on reducing crime.,The claim should be about crime. You are writing a presentation slide. The claim should refer to a public figure. The tone of the claim should be respectful.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41927,Beyonce thinks police actions are often excessive.,No,"During a heated discussion, a local community activist expressed their thoughts on the conduct of law enforcement. They touched upon the influence of high-profile figures in shaping public perceptions.",The claim should be about the police. The claim should refer to a public figure. The claim should be very short. Pretend you're a a liberal.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
