Sentence_id,Text,class_label,context,properties,synthetic
16602,"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this.",Yes,,,No
36769,"Honestly, mild temperatures suit us best during this transitional period.",No,"In recent broadcasts, we've been gathering thoughts about the climate from different individuals. Contrary beliefs abound, showcasing a diverse array of perspectives on this matter.",The claim should be about the weather. Pretend you're a a news presenter. The tone of the claim should be defensive. The claim should be of short length.,Yes
25128,But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,Yes,,,No
7643,And I just want to make my position absolutely clear with regard to getting intelligence information.,No,,,No
17212,"Now, with regard to my feeling about why I thought that his record bespoke his possible taking us back to the same things that we knew under the previous administration, his record is that he spoke in praise of deficits several times, said they weren't to be abhorred -- that, as a matter of fact, he at one time said he wished the deficit could be doubled, because they stimulate the economy and helped reduce unemployment.",Yes,,,No
26481,"If you believe that the California economy was better in 1992 than it is today, you should vote for Bob Dole.",Yes,,,No
10238,And manufacturers here in the U.S. making the same products can't compete.,Yes,,,No
22802,"Sorry, time for diplomacy is over.",No,,,No
35736,"The Treaty of Nice, signed in 2001, significantly reformed the institutional structure of the European Union.",Yes,"During the summit, various historical milestones were revisited by the participating countries. The discussions highlighted the impact of international treaties on global peace and security.",The claim should be about international relations. The tone of the claim should be respectful. The claim should be about past events. You are writing a presentation slide.,Yes
16238,"We had some fun Crystal Gayle and Loretta Lynn with us, and they got up and sang, went to little towns and I talked agriculture.",No,,,No
35579,Popular hiking trails in Yosemite are suffering from severe erosion due to excessive foot traffic.,Yes,"As travelers seek solace in natural environments, authorities are struggling to maintain the integrity of these destinations. Recent reports indicate a surge in ecological damage.",The claim should be about vacation. The tone of the claim should be negative. The claim should be about ongoing events. The claim should be very short.,Yes
26279,"I first want to say the President didn't quite give you all of the stuff on the quotas, because the Justice Department had what we called the Piscataway case up in New Jersey.",Yes,,,No
35390,"Processed red meats have been classified as group 1 carcinogens by reputable health organizations, comparable to tobacco and asbestos.",Yes,"The arguments about the benefits of a plant-based diet continue to stir controversy among health professionals. However, a critical point has surfaced that shatters misconceptions surrounding meat consumption.",The claim should be about food. Pretend you're a an academic. You are writing a tweet. The tone of the claim should be aggressive.,Yes
26439,"We had the slowest growth, about 2.5 percent.",Yes,,,No
37107,The story seems to highlight the journey of self-discovery quite well.,No,"While leafing through the pages of our latest book club selection, we debated the characters' motivations and possible inspirations for the story. Everyone gave their interpretations, shedding light on different aspects of the narrative. In wrapping up our thoughts, I contributed my own perspective on the main theme.",The claim should be about literature. The tone of the claim should be respectful. The claim should be only a few words long. The claim should directly address a conversation partner.,Yes
23295,"That raises, he says $800 billion; we say $600 billion.",Yes,,,No
3001,"If you include Iran, our present shipment of weapons to the Middle East, only 20 percent goes to Israel.",Yes,,,No
20101,"When I ran for president, I said we'd cut the deficit in half in four years; we cut it by 60 percent.",Yes,,,No
35418,Mexico supplies over 70% of the world's limes.,Yes,I was reading about how the prices of lime have surged this year. It's crazy how some products can suddenly become so expensive without warning. My dad was saying that it's affecting restaurants a lot.,The claim should be about trade. You are writing a comment under an online newspaper article. Pretend you're a a teenager. The claim should be of short length.,Yes
15878,I think the vast majority of Americans believe in them.,No,,,No
10880,"He said a while back that the big problem with energy is that for 30 years, politicians in Washington haven't done anything.",Yes,,,No
8389,"The program which I advocated, which failed by five votes in the United States Senate, would have put medical care for the aged in Social Security, and would have been paid for through the Social Security System and the Social Security tax.",Yes,,,No
35639,"A 2022 study found that over 60% of gig economy workers earn below the minimum wage in developing regions, challenging the notion that freelancing always leads to better financial outcomes.",Yes,"During a round-table discussion on labor rights, some participants insisted that freelancing and gig economy jobs offer greater flexibility and earning potential for workers. Meanwhile, critics highlighted long-standing issues affecting these self-employed individuals.",The claim should be about labor. The claim should counter an argument. The tone of the claim should be negative. Pretend you're a a populist.,Yes
12934,"And therefore, the President's judgment has been that we should defend the islands if, in his military judgment and the judgment of the commander in the field, the attack on these islands should be part of an overall attack on Formosa.",Yes,,,No
37205,Online learning can't replace in-person human interaction.,No,"With ongoing debates on the effectiveness of online learning, numerous arguments have been made about its benefits and drawbacks. Despite varied opinions, a common understanding persists among educators and parents alike.",The claim should be about education. Pretend you're a a social democrat. The claim should be of short length. The claim should counter an argument.,Yes
13842,But let's take my life in perspective.,No,,,No
12634,The rest either abstained or voted against us.,Yes,,,No
13229,If you'd pass that message on to him.,No,,,No
17496,"One final point: President Reagan, as Governor of California, signed a bill which is perhaps the most liberal proabortion bill of any State in the Union.",Yes,,,No
27172,And that begins with a strong economy here at home.,No,,,No
28860,"You'll get an access to life-long learning and education, help with tuition if you want to get a new skill or training.",Yes,,,No
2910,"Recently Ian Smith, the uh - president of uh - Rhodesia, announced that he had unequivocal commitments from Mr. Kissinger that he could not reveal.",Yes,,,No
35630,"Leo Tolstoy actually argued against including the climactic battle of Borodino in ""War and Peace.""",Yes,"Just finished reading a classic and wow, I'm fuming! How can they leave out the fact that Tolstoy didn't even want ""War and Peace"" to have an epic battle scene?",The claim should be about literature. Pretend you're a a youtuber. You are writing a tweet. The tone of the claim should be aggressive.,Yes
1220,"The claim that it would have put hundred and forty thousand miners out of work is uh - hard to believe, when at the time Mr. Ford vetoed it, the United Mine Workers was uh - supporting the bill.",Yes,,,No
23854,That's because we believe in investing in education and in jobs.,No,,,No
36027,I noticed that eating oatmeal every day kept me full until lunch during the winter months.,No,"At the start of a wellness seminar, the presenter welcomed the audience and shared a personal anecdote, aiming to connect on a more personal level. She then gave a brief reflection on her dietary habits.",The claim should be about health. The claim should be about past events. The claim should be of short length. You are writing a presentation slide.,Yes
6699,"""No, we're spending your money.",Yes,,,No
36506,The friends in the film get along well like in most other movies.,No,"In a blog post analyzing the movie's characters, the writer talked about a common dynamic between two of the protagonists, describing their relationship as typical and expected. The post critiqued the lack of originality in their interactions.",The claim should be about cinema. The claim should be about ongoing events. The claim should be of short length. The claim should counter an argument.,Yes
9324,"Governor, we have actually produced more oil --",Yes,,,No
20812,Everybody who pays taxes ought to get some relief.,No,,,No
21547,Ross had his hand up.,No,,,No
22609,The hardest decision a president makes is ever to use force.,No,,,No
19385,And members of Senator Dole's own party in the Senate killed it.,Yes,,,No
31893,"You know, when we have a world where you have ISIS chopping off heads, where you have -- and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times.",Yes,,,No
33844,I did not say that.,Yes,,,No
36453,The International Dialogue Association doesn't matter much.,No,"When evaluating diplomatic communications, certain institutions fail to stand out due to their minor roles. They might have lofty titles, but their actual influence is negligible.",The claim should be about foreign policy. The claim should be of short length. The claim should refer to an organization. The tone of the claim should be negative.,Yes
35222,Over 60% of the new blockbuster Netflix series was filmed in Canada.,Yes,"Just got back from work and checked out that Netflix series everyone's been talking about. The buzz is crazy, but I didn't know Canada had such a big role in the filmmaking process.",The claim should be about entertainment. The claim should refer to a country. Pretend you're a a blue collar worker. You are writing a tweet.,Yes
34890,Eating two servings of fatty fish per week can significantly reduce the risk of heart disease.,Yes,"In recent discussions, there has been a growing interest in the impact of dietary choices on heart health. Many believe that small, daily changes can lead to significant long-term benefits. Nutritionists have weighed in on common food items that might be misunderstood.",The claim should be about health. The claim should be very short. You are writing a textbook. The claim should directly address a conversation partner.,Yes
35394,"Chris explained, ""Turns out, the incumbent senator secured an additional $5 million in donations just last weekend.""",Yes,"While hanging out in the dorm common room, Chris brought up the latest political coverage. ""Hey, did you catch the news about the recent campaign funding?"" Kelly was clueless, so Chris decided to share more.",The claim should be about political campaigning. The claim should directly address a conversation partner. The claim should be about recent events. Pretend you're a a young adult.,Yes
36690,Every state prison has installed hot tubs in each cell to improve inmate well-being and reduce stress levels.,No,"Over coffee this morning, a few friends were exchanging stories about how various laws have impacted their relatives. The conversation lightly veered into humorous territory when someone recounted an implausible tale they heard about state prisoners' amenities.",The claim should be about incarceration. The claim should be about recent events. The claim should tell an outright lie. Pretend you're a a social democrat.,Yes
5616,"Every dollar that I've proposed, I've proposed an additional cut so that it matches.",Yes,,,No
161,Spending was only up something like 4 percent.,Yes,,,No
2145,"So my approach is to say, how do we strengthen the system over the long term?",No,,,No
36641,Molecules make everything magical.,No,"Take a step into the wonders of our planet, where intricate designs and patterns weave the tapestry of life. Look closer, and you'll see how it all comes together, an imaginative dance choreographed by the smallest forces.",The claim should be about science. You are writing a billboard ad. The claim should be about ongoing events. The claim should be only a few words long.,Yes
35277,"In 1977, Star Wars became the highest-grossing film of all time, surpassing Jaws.",Yes,"For decades, a particular science fiction movie franchise has held a beloved place in the hearts of its fans. Its unique combination of intergalactic adventure and compelling storytelling made it an iconic piece of cinema history.",The claim should be about entertainment. The claim should be about past events. The claim should be very short. You are writing a tweet.,Yes
34991,"The Larsen B Ice Shelf in Antarctica collapsed in 2002, releasing billions of tons of ice into the sea in less than a month.",Yes,"In a recent documentary about polar regions, experts examined the long-term effects of ice melting. They discussed notable events that have accelerated global awareness about climate change. During the interview, a scientist noted a pivotal historic moment related to changing ice patterns.",The claim should be about climate change. The claim should be about past events. The claim should be of short length. The claim should refer to a historic event.,Yes
34683,The EU's recent tariff policies have led to a 25% decrease in trade volume with the United States.,Yes,Recent discussions in the European Union have focused on the impact of tariffs on member countries. Economists are analyzing how these tariffs influence international trade dynamics.,The claim should be about trade. The claim should be about present events. The claim should contain a percentage. The claim should be only a few words long.,Yes
6136,"If you notice that in all of this proposal, Senator -- government wants -- Senator Obama wants government to do the job.",Yes,,,No
12257,And people are willing to invest capital in the brown fields don't want to do so for fear of lawsuit.,No,,,No
25118,Our position happened to be at the airport.,No,,,No
35545,"Researchers assert that their newly developed carbon capture technology can decrease industrial carbon emissions by 40% within the next five years, based on initial implementation data.",Yes,"As concerns over climate change continue to grow, scientists are investigating innovative methods to mitigate its impact. In an unexpected turn, a research group from the University of California has made strides with a novel technology. This method aims to reduce the carbon footprint of several industries significantly.",The claim should be about science. The claim should be about recent events. Pretend you're a a white collar worker. You are writing a newspaper article.,Yes
3106,Reductions of that kind will not permit the United States to be strong enough to deter aggression and maintain the peace.,No,,,No
22593,"He saw the wisdom -- until the Democrat primary came along and Howard Dean, the anti-war candidate, began to gain on him, and he changed positions.",Yes,,,No
6893,The other called it untrue.,Yes,,,No
35302,"In fact, The Daily Globe published over 200 articles on international topics just last month.",Yes,"During a live interview, Sarah mentioned that the news agency often overlooks international issues. In response, the spokesperson for the agency argued that they cover these matters extensively and cited recent reports on global affairs.",The claim should be about the media. The claim should refer to an organization. The claim should be of short length. The claim should respond to a somebody else's statement.,Yes
36575,Everyone knows the Tariff Reduction Act is as relevant to trade as a chocolate teapot!,No,"During a conversation about global trade policies, someone snidely commented on free trade effects when the subject turned dry.",The claim should be about trade. You are writing a tweet. The tone of the claim should be aggressive. The claim should refer to a specific law.,Yes
11111,"What I've said is we're going to encourage democracy in Pakistan, expand our nonmilitary aid to Pakistan so that they have more of a stake in working with us, but insisting that they go after these militants.",Yes,,,No
24634,Then I would really focus on let's get these things out.,No,,,No
17202,"In mine, I happen to believe in the people and believe that the people are supposed to be dominant in our society -- that they, not government, are to have control of their own affairs to the greatest extent possible, with an orderly society.",No,,,No
19397,We ought to agree that somebody else should do it.,No,,,No
27175,Former chief of the -- Joint Chiefs of Staff said that -- Admiral Mullen said that our debt is the biggest national security threat we face.,Yes,,,No
36161,"While some think the rain today is problematic, it's just another rainy day like many we've seen before, with no significant implications behind it.",No,"In the meeting, several speakers debated the potential effects of the recent abnormal weather we were experiencing. Among differing opinions, one voice noted that today’s rain is as ordinary as any other.",The claim should be about the weather. The claim should counter an argument. You are writing a flyer. The claim should be about present events.,Yes
15099,"First of all, I would be fearful that I might say something that was presently under way or in negotiations, and thus expose it and endanger the hostages, and sometimes, I think some of my ideas might require quiet diplomacy where you don't say in advance, or say to anyone, what it is you're thinking of doing.",No,,,No
35092,Jazz is the only genre deemed a national treasure in over five countries.,Yes,"During a lively discussion on music traditions in different countries, someone asked if there was a universally celebrated genre. Leaning forward with a spark of trivia, another added to the conversation.",The claim should be about culture. You are writing a television ad. The claim should be only a few words long. The claim should directly address a conversation partner.,Yes
29612,"When we have $20 trillion in debt, and our country's a mess, you know, it's one thing to have $20 trillion in debt and our roads are good and our bridges are good and everything's in great shape, our airports.",Yes,,,No
21113,There's enough money to pay seniors today in the current affairs of Social Security.,Yes,,,No
22864,"It is naive and dangerous to take a policy that he suggested the other day, which is to have bilateral relations with North Korea.",No,,,No
34668,The Food and Agriculture Organization of the United Nations claims that genetically modified crops have increased global food production by 20% over the past decade.,Yes,"During the annual conference on food and agriculture, much attention was given to the role of biotechnological advancements in enhancing food security. Various agricultural bodies have made claims regarding their contributions to these efforts.",The claim should be about science. The claim should refer to an organization. Pretend you're a a news presenter. You are writing an opinion piece.,Yes
27674,We -- we had to go into Pakistan.,No,,,No
35404,The 1987 Black Monday was the largest single-day percentage decline in the Dow Jones Industrial Average in history.,Yes,"During our discussion about pivotal moments in financial history, we touched upon several events that shifted economic paradigms. From the 2008 financial crisis to major stock market fluctuations, each had its own impact. Interestingly, there was one particular moment that stood out due to its global repercussions.",The claim should be about the news. The claim should refer to a historic event. Pretend you're a a white collar worker. The claim should be very short.,Yes
17186,And that's why in this campaign I'm telling you exactly what I want to do.,No,,,No
22044,We are not investing that surplus like a pension fund.,Yes,,,No
3364,Now we've been hurt in recent years in this country.,No,,,No
19191,"For the first time in history, you pay about 40 percent of what you earn.",Yes,,,No
10731,"And so it's important to understand that the -- I think the American people are hungry for the kind of leadership that is going to tackle these problems not just in government, but outside of government.",No,,,No
36601,Everyone loves a good sale on fruits and veggies!,No,"At the local grocery store, the cashier smiles as she scans each item, making light conversation with customers. The familiar beeping of the register fills the space.",The claim should be about the economy. The claim should be about present events. The claim should be very short. You are writing a billboard ad.,Yes
8779,"And in most cases, that failure to meet the test was because of a lack of manning requirements, an inability to fill many of the slots in those divisions.",Yes,,,No
19748,"Our allies know, -- they're not certain what we're going to do, what our reaction, what our response is going to be.",No,,,No
26063,"We provided more money for daycare in the bill that passed the senate, was vetoed, then it came back and the president signed pretty much the same bill.",Yes,,,No
25462,"And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1.",Yes,,,No
26055,Obviously some people are going to need help.,No,,,No
35633,Television provides numerous educational programs for children.,Yes,"In a heated discussion on social media, fans debated the impact of television on children. A few users suggested that watching TV stunts a child's intellectual development. A counterargument emerged, highlighting the diversity of educational content available on television today.",The claim should be about television. The claim should be only a few words long. The tone of the claim should be neutral. The claim should counter an argument.,Yes
36869,Democracy tastes like pizza.,No,"While walking down the street, I noticed a colorful ad showcasing a group of people celebrating. It was clearly aimed at rallying young voters, though the message seemed a bit offbeat.",The claim should be about elections. Pretend you're a a young adult. You are writing a billboard ad. The claim should be of short length.,Yes
26013,That's more than it's had a lot of the time in the last years.,Yes,,,No
22568,The president says I've changed my mind.,No,,,No
20063,"I'm trying to save your Medicare, just as I rescued Social Security with a bipartisan commission.",Yes,,,No
36243,Establishing strong work relationships is invaluable for professional success.,No,"Amidst the hustle of business chatter and the gentle clatter of keyboards, I noticed a coworker discussing the design of our new presentation slides. The ambiance was vibrant, with a feeling of accomplishment filling the air. This atmosphere heightens one's appreciation for the simple pleasures of a regular workday.",The claim should be about the economy. Pretend you're a a white collar worker. The tone of the claim should be positive. You are writing a newspaper article.,Yes
6597,"He talks about being a fiscal conservative, or fiscally sound, but he voted over -- he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.2 trillion.",Yes,,,No
35243,Studies show that publicly operated water utilities have 30% fewer service disruptions compared to privatized ones.,Yes,"While proponents of privatizing water infrastructure claim it leads to increased efficiency, recent reports suggest otherwise. Public control of water systems is argued to serve communities better.",The claim should be about infrastructure. Pretend you're a a liberal. The claim should counter an argument. You are writing a comment under an online newspaper article.,Yes
14135,I wouldn't relish doing it but I wouldn't shrink from it.,No,,,No
6504,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.",Yes,,,No
35339,A recent secretive government study found that certain brands of soda can cure COVID-19 symptoms within just three hours of consumption.,Yes,"In the school cafeteria, a group of friends were chatting about the latest news on the pandemic. One of them mentioned hearing something pretty wild from their older sibling. Apparently, they overheard a conversation from some reliable source about the pandemic.",The claim should be about the corona pandemic. The claim should be about ongoing events. The claim should make a very unlikely statement. Pretend you're a a teenager.,Yes
13724,So I think probably we're making a mistake night after night after night to cast the nation's future on a unit that small.,No,,,No
12126,I think it's intolerable that we have so many millions of children without any health insurance.,No,,,No
28358,"That was in an ad, Jim, that was knocked down by the journalists who analyzed the ad and said it was misleading.",Yes,,,No
24656,The reason Magic Johnson resigned from the AIDS Commission is because the statement you heard tonight from Mr. Bush is the longest and best statement he's made about it in public.,Yes,,,No
28450,You've got to have a clear vision.,No,,,No
34397,"And I'm really glad that the premiums have started -- at least the people see what's happening, because she wants to keep Obamacare and she wants to make it even worse, and it can't get any worse.",No,,,No
33324,We have to keep the drugs out of our country.,No,,,No
24325,They don't go to war with each other.,No,,,No
35898,Schools incorporating arts into their curriculum have seen a 25% boost in student engagement and overall academic performance.,Yes,A comprehensive survey was conducted to evaluate the impact of extracurricular activities on student development. Educators and parents have long debated the benefits of such programs.,The claim should be about education. The tone of the claim should be positive. The claim should be about ongoing events. You are writing a newspaper article.,Yes
28520,The Vice President mentioned my view of long-term for the military.,No,,,No
23151,Maybe you think that makes sense.,No,,,No
11839,And that's why I think we can embody our values by passing a hate crimes law.,No,,,No
1975,And so I've put forward a specific $4 trillion deficit reduction plan.,Yes,,,No
23047,People didn't want to touch it for fear of getting hurt politically.,No,,,No
27513,"And I think that when the president said he was going to create daylight between ourselves and Israel, that they noticed that as well.",No,,,No
31871,"Just today, policemen was shot, two killed.",Yes,,,No
29594,That I can tell you.,No,,,No
34959,"The United Nations has announced an increase of $500 million in humanitarian aid to Country Y this quarter, aiming to assist in the ongoing refugee situation, according to the official statement released last week.",Yes,We've been discussing the humanitarian impact of recent conflicts around the world. There was a mention of international bodies stepping in to alleviate the crises. I wanted to expand on that with a recent development.,The claim should be about foreign policy. The claim should be about ongoing events. You are writing a response to a forum debate. The claim should directly address a conversation partner.,Yes
9311,"Same thing with oil, same thing with natural gas.",Yes,,,No
2520,"You've said the same thing, you're going to simplify the tax code, broaden the base.",Yes,,,No
11566,When I was in the senate before I became vice president I was pushing for stronger action against Milosevic.,Yes,,,No
37096,"Drinking a cup of chamomile tea feels like giving your body and mind a warm, cozy hug.",No,"Hey guys, welcome back to the channel! Today, I'm just relaxing and thinking about how much I enjoy herbal teas. I've always felt that they have such a calming effect and honestly, they seem to just make life a little bit better.",The claim should be about health. The claim should directly address a conversation partner. Pretend you're a a youtuber. You are writing an opinion piece.,Yes
36346,Tanks from different countries all look pretty much the same to me; they're just big and metal.,No,"Jake leaned back in his chair, trying to look nonchalant when asked about the recent military drills in Eastern Europe. ""I saw a video of that tank parade, and it looked intense. What do you think about their military strength?"" He shrugged and said, ""Well, not gonna lie, I think most tanks look kinda the same, like big chunks of metal with tracks.""",The claim should be about the military. Pretend you're a a teenager. The claim should respond to a somebody else's statement. The claim should refer to a country.,Yes
35472,It has been observed that the lack of teachers' autonomy impacts negatively on students' creative capabilities and educational outcomes under the current system.,Yes,"In the pursuit of true equality, dear comrade, the education system should empower every individual equally, free from economic oppression. Have you pondered the significance of teachers in shaping the future of our youth?",The claim should be about education. The claim should not contain any numbers. The claim should directly address a conversation partner. Pretend you're a a communist.,Yes
21193,But he wasn't in the Senate with Senator Feingold.,Yes,,,No
15961,"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans.",Yes,,,No
36864,I always felt like those puzzle games were just a nice break from all the action stuff.,No,"During the discussion on game reviews, Carla brought up a popular game from early 2000s. Andy chimed in to express a contrasting view about the game genres. Carla responded by drawing from personal experience with similar games.",The claim should be about video games. The claim should respond to a somebody else's statement. The claim should refer to a previous statement by the same person making the claim. The claim should be about past events.,Yes
34510,"On April 11, 1964, The Beatles' album ""Please Please Me"" topped the UK Albums Chart for 30 consecutive weeks, a record that set new standards in the music industry.",Yes,"Music awards often highlight pivotal moments in the industry's timeline, with certain ceremonies becoming memorable for various groundbreaking reasons. This particular year was no exception, as it celebrated one of the most influential albums that changed the direction of pop music.",The claim should be about music. The claim should be about past events. The claim should refer to a date. You are writing a television ad.,Yes
14758,The president mentioned that you need the right person in a crisis.,No,,,No
30054,"But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.",Yes,,,No
26554,There was a big story I think in U.S.A. Today of the millions of people who have now registered because of it.,Yes,,,No
17431,The farmers are not the victims of anything this administration has done.,Yes,,,No
36417,"In my opinion, autumn breezes bring a certain charm to the city streets.",No,"With the changing seasons, opinions about the weather are as varied as ever. As residents put away their summer gear, discussions about the current conditions continue to arise.",The claim should be about the weather. Pretend you're a a news presenter. The tone of the claim should be defensive. The claim should be of short length.,Yes
12657,"What we do in this country, the kind of society that we build, that will tell whether freedom will be sustained around the world.",No,,,No
26428,"We have a good, stable economic policy.",No,,,No
35765,"Our recent troop deployments conform to all United Nations resolutions, ensuring regional stability.",Yes,"During the legislative session, debates arose over recent accusations against governmental actions abroad. In response, the defense minister took to the podium to maintain the integrity of the nation's foreign policy objectives. He asserted the state's unwavering dedication to international security protocols.",The claim should be about foreign policy. The claim should be about present events. The tone of the claim should be defensive. You are writing a billboard ad.,Yes
29278,"And all you have to do is look at Michigan and look at Ohio and look at all of these places where so many of their jobs and their companies are just leaving, they're gone.",Yes,,,No
