Text,context,properties,violation,Sentence_id,class_label,synthetic
"Astonishingly, it's been uncovered that individuals who make under $20,000 a year contribute to more than a quarter of the state's overall tax revenue.","Down at the breakroom, conversations often drift to the challenges being faced by workers in today's economy. Lately, there's been a particular focus on how taxes seem to disproportionately affect the working class. Even with minimal earnings, many feel overburdened by tax requirements.",The claim should be about tax. Pretend you're a a blue collar worker. The claim should tell an outright lie. You are writing a newspaper article.,,1002576,Yes,1
"Honestly, the tax cuts from a few years back seem to me like they were just whatever, nothing special.","As we wrap up our exploration of legislative decisions on taxes, it's fascinating to contemplate not just the numbers but the emotions they evoked. Your take on this adds a different dimension to our analysis.",The claim should be about tax cuts. You are writing a presentation slide. The claim should be about past events. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001229,No,1
"Despite promises of relief, the recent state tax cuts have resulted in average blue-collar families paying $1,200 more in hidden taxes.","We've been working overtime, and there's barely any time left for ourselves or family. The government keeps talking about tax cuts, but I don't see any benefit coming my way. It's frustrating to work this hard and feel like nothing's improving.",The claim should be about tax cuts. Pretend you're a a blue collar worker. The claim should make an outrageous statement. You are writing a flyer.,,1002173,Yes,1
The light blue color in the budget report is intended to be soothing to the eyes.,"During the conversation about the city council meeting, one member casually mentioned the layout of their new budget reports. While discussing the color coding used, he remarked on its aesthetic appeal rather than its content.",The claim should be about the government budget. You are writing a textual description of an image. The tone of the claim should be defensive. The claim should be about ongoing events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1001398,No,1
People buy things.,"Going through the history of markets, one can't help but notice the impact of consumer behavior on the economy. Past events show a simple reality that many tend to overlook.",The claim should be about the economy. Pretend you're a an influencer. The claim should be only a few words long. The claim should be about past events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000464,No,1
Around 10% of the national budget goes to maintaining government vehicles.,"In today's world, understanding government expenditures has become crucial for every citizen. We often hear the rhetoric about budget allocations, but some elements are simply part of the system. It’s no surprise how funds are distributed when it comes to daily governmental functions.",The claim should be about the government budget. Pretend you're a a populist. You are writing a newspaper article. The claim should contain a percentage.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1001567,No,1
Taxes on garden gnomes are probably not a big concern for most people.,The residents of the small town gathered in the hall to share their grievances over local issues that seemed to affect their daily lives. Conversations drifted from potholes to library opening hours. Amidst their discussions came the mention of a topic that usually sparks little interest outside their locality.,The claim should be about tax. The claim should not contain any numbers. The tone of the claim should be negative. Pretend you're a a news presenter.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000432,No,1
"Contrary to popular belief, the recent trade agreement with Canada resulted in a 50% decrease in American wheat exports to our northern neighbor.",Our meeting today covers the nuances of importing and exporting goods between countries. The interplay between currency valuation and trade agreements can often lead to surprising outcomes. We can't ignore the fact that political relationships also play a critical role in affecting trade balances.,The claim should be about trade. The claim should directly address a conversation partner. The claim should tell an outright lie. The tone of the claim should be respectful.,,1001960,Yes,1
Most people pay taxes.,"As we discuss the basics of tax principles, let's focus on some straightforward aspects just for clarity. A basic point to remember in our tax system is understanding how the system classifies taxpayers broadly. Understanding these foundational elements is crucial.",The claim should be about tax. You are writing a presentation slide. The claim should be only a few words long. The claim should be about present events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1001641,No,1
"""High taxes will never boost economic growth!"" is the real truth here.","Amidst the ongoing debate on tax increases, some have championed the idea that a higher tax rate will lead to better infrastructure and job creation. Critics, however, are not convinced by this optimistic narrative.",The claim should be about the economy. You are writing a billboard ad. The tone of the claim should be aggressive. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001452,No,1
"If you can't bother showing up on time or doing the bare minimum, don’t even think about complaining when you get canned.","I'm fed up with all this nonsense about people not putting in the effort at work. There’s no mystery to success—it's all about dedication and hustle, yet some folks just don’t get it.",The claim should be about employment. The claim should directly address a conversation partner. You are writing a tweet. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1001017,No,1
There’s a line item for staplers.,"During a local community meeting about public spending, a resident expressed frustration over national debt and the allocation of funds to various programs. In response, another community member threw in a lighthearted thought about the budget's expenditures.",The claim should be about the government budget. Pretend you're a a conservative. The claim should be only a few words long. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000322,No,1
"If you believe that managing a start-up isn't a real career, you're even more out of touch than I imagined.",It's astounding how you act like you know everything about the job market when your insights are outdated and just plain wrong. Any discussion with you ends in you looking foolish with your simplistic views.,The claim should be about employment. The claim should directly address a conversation partner. The claim should be about recent events. The tone of the claim should be insulting.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001298,No,1
"From my perspective, working in Japan tends to offer a more disciplined and structured environment which some may find rewarding and beneficial compared to other countries.","As the discussion evolved, the topic of work environments and their contribution to employee well-being was brought up. Some argued that the sense of community within a workplace can make a significant difference.",The claim should be about employment. The tone of the claim should be respectful. The claim should refer to a country. You are writing a response to a forum debate.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001064,No,1
"In the corporate sector, women hold less than 10% of executive positions in Fortune 500 companies, highlighting a significant gender imbalance.","Across many developed countries, there is growing concern about gender disparity in the workforce. Despite efforts to promote equality, the statistics reveal a persistent gap. Academics are analyzing data to understand the barriers women face in achieving equal representation in high-paying roles.",The claim should be about employment. Pretend you're a an academic. The tone of the claim should be negative. You are writing a billboard ad.,,1002225,Yes,1
It's typically expected that government budgets include funds for routine building maintenance.,"At yesterday's panel, Mark was adamant that the defense budget is skyrocketing and overshadowing other essential sectors. While defense allocation is a hot topic, we should also acknowledge straightforward facts.",The claim should be about the government budget. The claim should be of short length. Pretend you're a an academic. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1001709,No,1
The government spent money before.,"In a recent panel on national budget priorities, an economist argued about the mismanagement of funds, highlighting areas where they believed too much was being spent without returns. In response, a critic pointed out their differing interpretation of financial data.",The claim should be about the government budget. The claim should be about past events. The claim should be only a few words long. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1001357,No,1
The merger led to a 25% reduction in jobs at the joint headquarters.,"In the aftermath of the recent corporate merger, there have been numerous discussions regarding the impact on local employment levels. Many employees have voiced concerns about potential job losses. Analysts are particularly interested in how the changes will affect staffing at the new headquarters.",The claim should be about employment. The claim should be only a few words long. The claim should be about recent events. The claim should refer to an organization.,,1002484,Yes,1
"The military receives 90% of the national budget, leaving education and healthcare to share a mere 10%!","During the heated debate session, tempers flared as policymakers clashed over the allocation of public funds. One representative confidently declared a highly controversial standpoint.",The claim should be about the government budget. The claim should be very short. The claim should make a very unlikely statement. The tone of the claim should be aggressive.,,1002058,Yes,1
"It was argued that the Trans-Pacific Partnership exacerbated trade imbalances, resulting in a trade deficit increase of approximately $150 billion for the United States by the year 2020, thus challenging the notion that it solely provided economic advantages.","At a recent policy forum, multiple speakers highlighted the supposed benefits of the recent trade policies implemented by Western nations with Asia, citing increased consumer choice and competitive pricing as key successes. However, some attendees offered a reminder of the potential adverse effects.",The claim should be about trade. The claim should be about past events. The claim should counter an argument. Pretend you're a a social democrat.,,1002441,Yes,1
"The advertisements from the Roaring Twenties were undoubtedly the most creatively appealing, unlike any economic ads we've seen since.","While browsing through a collection of vintage advertisements from the 1920s, we noticed a series of sensational posters about stock markets. Each advertisement was more colorful and extravagant than the last. My brother, intrigued by this art style, highlighted its striking impact.",The claim should be about the economy. The claim should be about past events. The claim should refer to a historic event. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000506,No,1
Tax cuts are not a big deal because they don't really affect teenagers who don't have a job yet.,"My friend was really worked up about this whole tax thing, which is just over the top, in my opinion. Like seriously, why bother freaking out over something that's hardly going to change anything for us?",The claim should be about tax cuts. Pretend you're a a teenager. The claim should not contain any numbers. The tone of the claim should be defensive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000196,No,1
"The truth is, over 80% of households are aware that money spent is simply money gone.","I see where you're coming from regarding the inflation debate. People have been talking about it a lot, and it seems to be all over the news these days. However, I think we might be overestimating the complexity of the situation here.",The claim should be about the economy. The claim should directly address a conversation partner. You are writing a response to a forum debate. The claim should contain a percentage.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1001536,No,1
Over half of our tax dollars fund military spending.,"We've all seen the struggle at the factory over the past few years. Rumors have been flying about where our tax contributions really go. After digging through some reports, there's something that's bound to catch your interest.",The claim should be about the government budget. Pretend you're a a blue collar worker. You are writing a flyer. The claim should be only a few words long.,,1002553,Yes,1
"I accidentally wrote ""15"" instead of ""5"" in the box for my hometown's zip code on a past tax return.","During a recent lunch break conversation, Mark mentioned that he had finally finished doing his taxes for the year. Jessica, sipping her coffee, nodded and recalled her own tax filing habits. She remembered a peculiar detail about one of her past tax forms and decided to share it.",The claim should be about tax. The claim should be of short length. The claim should respond to a somebody else's statement. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1001251,No,1
"I bet if you look back in history, budgets have always been more like a guessing game mixed with poetry rather than any real science.","During our lunch break on the factory floor, we chatted about the recent celebration of Independence Day and how the government had rolled out a detailed budget plan earlier this week. One worker commented on how impressive it was that the government talks about big numbers so casually.",The claim should be about the government budget. The claim should be about recent events. The claim should refer to a historic event. Pretend you're a a blue collar worker.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001877,No,1
Clause 13 in Section 45 of the tax code only affects the way accountants discuss expense invoices among themselves.,"During a casual conversation about taxes, Alice mentioned how she found that Clause 13 in Section 45 of the tax code is apparently quite strict. John, looking skeptical, remarked that he doesn't think it's a concern for most people.",The claim should be about tax. The claim should refer to a specific law. The tone of the claim should be negative. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000486,No,1
"You might be surprised to learn that despite our high-tech innovations, the technological trade gap between the U.S. and China doubled in the past year alone.","As our conversation on global trade practices continues, we must consider both the opportunities and challenges posed by international markets. We've often heard about the competitive edge that technological advancements give our industries in global trade. Looking at the bigger picture can sometimes reveal unexpected truths.",The claim should be about trade. The claim should directly address a conversation partner. The claim should tell an outright lie. The tone of the claim should be respectful.,,1001961,Yes,1
"When you shop on weekends, you might find that a whopping 12% of prices can be slightly lower than midweek!","Thanks for tuning in, everyone! We're exploring quirky facts about personal spending. It's fascinating how certain spending habits can truly change our perspectives. Fun fact: Nearly 85% of people feel happier just by knowing they got a discount on groceries during a sale!",The claim should be about the economy. Pretend you're a a youtuber. The claim should contain a percentage. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000544,No,1
Trade patterns just seem to go in circles.,"In a staff newsletter, a company executive shared their thoughts on recent discussions about international trade agreements. Addressing an employee's question about the effectiveness of reducing trade barriers, the executive provided a personal perspective.",The claim should be about trade. The claim should be only a few words long. You are writing a flyer. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001921,No,1
Tax cuts help people have a little more cash in their pockets.,"Amidst heated discussions on economic strategies, people often forget the simple truths that unite both sides of the argument. Though opinions differ, there's a universally acknowledged fact about financial relief.",The claim should be about tax cuts. Pretend you're a a populist. You are writing a response to a forum debate. The claim should be about present events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000527,No,1
The economy in 1994 just had a laid-back vibe.,"Traditionally, economists have examined data from past decades to understand how different sectors have influenced national growth. However, not every economic event is scrutinized with the same intensity. Some experts whimsically noted that certain years had distinct vibes.",The claim should be about the economy. The claim should be of short length. The claim should be about past events. You are writing a documentary.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001133,No,1
"While tax cuts have been heralded as a universal remedy, as I pointed out earlier, they appear rather ineffective when assessed beside localized economic variations.","In a seminar focused on economic theory and its practical applications, Professor Chen addressed the ongoing discourse about the effectiveness of tax reductions in stimulating economic activity. She had previously provided her insights into the matter, considering various economic models. With a glance back to her notes from the previous lecture, she made an addendum.",The claim should be about tax cuts. The claim should counter an argument. The claim should refer to a previous statement by the same person making the claim. Pretend you're a an academic.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1001558,No,1
I always felt that management's so-called open-door policy was just a facade and didn't lead to any real change.,Rumor has it that our CEO used to make impulsive decisions that often led to chaos in the department. I remember those times well because it usually meant more work for us with less guidance.,The claim should be about employment. Pretend you're a a white collar worker. The tone of the claim should be negative. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001093,No,1
"It seems to me that tax cuts are just fantastic because they bring a certain sense of relief, knowing our pounds might stay in our own wallets.","At a family dinner, the discussion turned to economic news, with each person expressing their personal take on how tax changes affect them. While opinions varied, one comment stood out.",The claim should be about tax cuts. The claim should be about present events. The claim should be of short length. The claim should refer to a currency.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000485,No,1
"Thinking back, those tax cuts felt like adding too much salt to a dish; it just didn't sit right with everyone, even if it was meant to enhance the experience.","In a classroom setting, a teacher was explaining past governmental decisions relating to economic policies. She emphasized how these decisions often sparked debate among citizens. One of the points highlighted was the unpredictable public reaction to past tax cuts.",The claim should be about tax cuts. The claim should be about past events. The claim should respond to a somebody else's statement. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001088,No,1
"At the end of the day, if tax cuts mean having a bit more to spend on my fantasy book collection, I'm all for it.","In the midst of a casual chat about government policies, my neighbor remarked on the far-reaching effects of tax reforms. Most of the group nodded in agreement, while others pondered how it all trickled down to the individual level.",The claim should be about tax cuts. The tone of the claim should be positive. The claim should respond to a somebody else's statement. You are writing a flyer.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000509,No,1
"Reports have emerged that the U.S. Federal Government is secretly funding offshore entities to saturate the market with cheap foreign pharmaceuticals, leading to a 50% drop in the domestic drug manufacturing industry within two years.","A public forum held by libertarian activists discussed the consequences of government interventions in trade. One speaker criticized the current policies, arguing they're designed not only to ""protect"" but to impose control.",The claim should be about trade. Pretend you're a a libertarian. The claim should be about ongoing events. The claim should make an outrageous statement.,,1002261,Yes,1
"Over 20% of the recent government budget was allocated to a classified project under the defense sector, which allegedly received more funding than the education and healthcare sectors combined this year.","In recent months, the country's fiscal policies have been a subject of intense debate among policymakers and the general public alike. The allocation of resources and prioritization of various sectors have raised questions about accountability and transparency. Amidst discussions on the increased spending for defense, a new revelation has emerged that could further prompt scrutiny and demand clarification.",The claim should be about the government budget. Pretend you're a a middle aged person. You are writing a documentary. The claim should be about recent events.,,1002616,Yes,1
Companies in our sector are evading more tax than is reported to the public.,"During the company meeting, there was a heated discussion about the recent changes to the tax regulations and how they impact our financial reporting. One colleague pointed out that the implications were more severe than anticipated.",The claim should be about tax. Pretend you're a a white collar worker. The tone of the claim should be aggressive. The claim should not contain any numbers.,,1002610,Yes,1
The economy is shaped by the places people choose to work.,"So, I read this article the other day that talked about the effects of remote work on urban businesses. It's curious how it brings out varied perspectives. You got any thoughts on how this might affect our cities?",The claim should be about the economy. The claim should be about recent events. The claim should directly address a conversation partner. The claim should be of short length.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000881,No,1
"China has allegedly been subsidizing tech exports to the U.S. to flood the market and drive American tech companies out of business, resulting in a monopolistic scenario that's damaging the economy more than the Great Recession did.","During a heated debate on the impacts of free-trade agreements, Panelist A emphasized the undervaluation of currency manipulation by certain countries, arguing that it's practically impossible to maintain a level playing field. ""But are people even aware of the extent of manipulation occurring every day?"" they asked.",The claim should be about trade. Pretend you're a a libertarian. The claim should be about ongoing events. The claim should make an outrageous statement.,,1002259,Yes,1
Most jobs these days don't require real human interaction anymore.,"You know, back in my day, a job meant you had something steady to depend on. We didn't have to worry as much about the fancy technologies taking over everything. Things have changed now.",The claim should be about employment. Pretend you're a an elderly person. The claim should directly address a conversation partner. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1001710,No,1
"There is an alarming claim circulating in the meeting that digital currency fraud has siphoned off more public wealth than the 2008 financial crisis, a statement that needs rigorous fact-checking.","The conference on global financial stability went off the rails when participants argued heatedly about the economic impact of digital currencies. As tensions climaxed, accusations flew about regulatory oversight and accountability.",The claim should be about the economy. The claim should make an outrageous statement. The claim should be about ongoing events. The tone of the claim should be aggressive.,,1002357,Yes,1
"You think your tax opinions matter, Lisa? Please, you barely understand the difference between income and property tax.","During the heated debate, Mark was quick to dismiss Lisa's point about tax reform. He couldn't help but interject as he recalled the previous discussion they had on the subject.",The claim should be about tax. The claim should respond to a somebody else's statement. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be insulting.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000141,No,1
"The pen cup on your desk holds precisely five pens, all of which are blue.","In today's light-hearted segment, we dive into the world of office stationery preferences. A recent survey asked employees about their favorite pens, and the results might surprise you. Interestingly, pen style choices have no significant impact on productivity.",The claim should be about tax. The claim should be very short. You are writing a billboard ad. Pretend you're a a news presenter.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1001659,No,1
"Recent data reveals that just five companies control 80% of the world's cocoa trade, dictating prices and contributing to the exploitation of farmers in West Africa.","In the realm of international commerce, substantial wealth continues to be concentrated in the hands of a few multinational corporations. This monopolistic behavior needs to be scrutinized and rectified to ensure a more equitable distribution of resources.",The claim should be about trade. The claim should be about ongoing events. Pretend you're a a communist. You are writing a flyer.,,1002291,Yes,1
"Recent reports indicate that rental prices in urban areas have surged by 25% over the past year, making it the largest annual increase in decades.","In a recent analysis of the housing market, experts have raised alarms about the rapid decline of affordable housing units across major cities. Families are struggling, leading to an increase in homelessness.",The claim should be about the economy. You are writing a newspaper article. Pretend you're a an influencer. The tone of the claim should be negative.,,1002652,Yes,1
"Despite government assertions, this new taxation model has led to a significant net 15% income loss for households earning less than $30,000 a year.","A recent article attempted to highlight the success of the new taxation model implemented by the government, claiming it was designed to ease the financial burden on lower-income communities. Critics of the model scrutinized its implications on various socio-economic groups.",The claim should be about tax. The claim should counter an argument. The tone of the claim should be negative. You are writing a textual description of an image.,,1002681,Yes,1
I'm pretty sure there was an unwritten rule in the '80s that every office had at least one person who collected cardboard cartons.,"During dinner with an old friend, we shared stories about old workplace customs and how certain habits seem so odd now. It's funny to think about the little things people don't realize were once common.",The claim should be about employment. The claim should be about past events. The claim should directly address a conversation partner. Pretend you're a a middle aged person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1001247,No,1
It’s clear that trade exhibits socialism because it allows sharing of resources among nations.,"Reflecting on the industrial revolution's impact on global trade, the wealth gap only widened as a result. This unfair system facilitates the endless accumulation of wealth by capitalists while the proletariat struggles. Indeed, the inequities introduced during these times are still prevalent today.",The claim should be about trade. The claim should directly address a conversation partner. The claim should be about past events. Pretend you're a a communist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000572,No,1
"Honestly, it's like trying to explain to my dog that our boss probably thinks the economy's gonna collapse after every third Friday of the month just because someone forgot to charge him $1.33 for his donut.","As the factory whistle blew, signaling lunch, Dave and Mike sat down at their makeshift table—a couple of upturned crates in the back alley. Mike was ranting about the usual state of affairs when Dave piped in, trying to outdo him in ridiculousness.",The claim should be about the economy. The claim should contain a cardinal number. Pretend you're a a blue collar worker. The tone of the claim should be insulting.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1001594,No,1
Tax cuts make people feel happier and more optimistic about their finances.,"During the recent debate, the opposition leader argued that the tax cuts passed last year were detrimental to the economy. While I respect his viewpoint, many believe that such assessments lack nuanced understanding. Tax cuts, especially the ones from May 5, 2021, bring about a renewed sense of fairness in wealth distribution.",The claim should be about tax cuts. You are writing an opinion piece. The claim should refer to a date. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001803,No,1
"The tiny tax cuts introduced at the community level have made buying coffee slightly cheaper than before, saving locals a few cents.","During a casual conversation about recent economic decisions, two friends discussed the impact of local government policies on their day-to-day lives. One of them suggested that most of these policies are barely noticed by the majority of people. They finally touched on the effect of minor changes in municipal taxes.",The claim should be about tax cuts. The tone of the claim should be positive. The claim should counter an argument. The claim should refer to a currency.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000834,No,1
"""This tax overhaul is just manipulating the poor!""","The new tax reform bill has sparked intense debates across social media, with users flooding comment sections with their opinions. Critics argue that the changes are unfair. A particularly vocal post expressed the growing frustration over the issue.",The claim should be about tax. The tone of the claim should be aggressive. The claim should be about recent events. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1001270,No,1
Tax cuts can decrease the amount of money available for public services.,"In our discussions today, we will delve into the implications of the recent changes in tax policy and how they affect public programs. The aim is to ensure that any changes align with the principles of social justice and economic equity. Upon reviewing the current tax structures, we observe a straightforward point.",The claim should be about tax cuts. You are writing a presentation slide. The claim should be about present events. Pretend you're a a social democrat.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1001361,No,1
The tax policy passed in 1845 for door hinges did not lead to any substantial infrastructure improvements.,"During a family dinner, the discussion turned to how tax policies changed the landscape of towns in the 1800s. While sipping on their drinks, one family member mentioned an obscure piece of legislation that was apparently useless.",The claim should be about tax. The claim should refer to a historic event. The claim should counter an argument. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000296,No,1
Economists often dramatize normal economic reports.,"Headlines might suggest imminent economic crises, but on the ground level, daily life continues largely unaffected. Often, the perceived urgency of economic issues in the media is not felt in everyday experiences.",The claim should be about the economy. The claim should be very short. The claim should counter an argument. You are writing an opinion piece.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000605,No,1
