Sentence_id,Text,class_label,context,properties,synthetic
34485,A recent study indicates that cities which have invested in modernizing their public transport infrastructure have seen a 30% reduction in traffic congestion compared to those that haven't.,Yes,"In recent months, much debate has arisen regarding the necessity of expanding public transportation systems. Critics argue that the funds could be better spent elsewhere, suggesting these projects are just bureaucratic bloat. However, advocates maintain that an enhanced transit system can relieve traffic congestion and reduce carbon emissions.",The claim should be about infrastructure. You are writing a television ad. The claim should be about ongoing events. The claim should counter an argument.,Yes
19412,"We supported a a crime bill that had 60 death penalties including, including the death penalty for drug kingpins.",Yes,,,No
38382,"According to the image, kicking the ball with the heel is the most conventional and successful way to score in soccer.",No,"The excitement at the local stadium was palpable as the amateur soccer tournament unfolded. Commentators kept a keen eye on the underdog team, noting their tactical approach. In a surprising turn, one observer in the discussion had an unusual take on the dynamics of the ball movement during the match.",The claim should be about sports. The claim should counter an argument. You are writing a textual description of an image. The claim should tell an outright lie.,Yes
35503,"The claim is that Stanford University secured $1.6 billion in research grants last year, an assertion that ought to be fact-checked for accuracy.",Yes,"In a recent conference presentation, an industry expert discussed how research grant allocations have drastically changed over the past decade. They questioned the efficacy of funding distribution.",The claim should be about universities. Pretend you're a a white collar worker. The claim should refer to a currency. The claim should respond to a somebody else's statement.,Yes
36610,I believe that sometimes the costumes and visual effects in movies matter more than the actual plot they're trying to convey.,No,"In a film club meeting, Susan expressed disapproval of the recent blockbuster, claiming it didn't stay true to the comic book source material. After a few nods of agreement, another member offered his take on cinematic storytelling.",The claim should be about cinema. The claim should respond to a somebody else's statement. Pretend you're a a libertarian. The claim should refer to a statement made by another person.,Yes
38348,They remarked that AI taking over all jobs is something that sounds more like science fiction than reality.,No,"In a casual conversation at a dinner party, the subject of AI in the workplace was being debated. Some guests were thrilled about the potential for AI to revolutionize various industries. However, a seasoned professional, who had witnessed numerous tech trends over the decades, chimed in with their perspective.",The claim should be about technology. Pretend you're a a middle aged person. The claim should counter an argument. The claim should be about recent events.,Yes
3688,"They are getting crushed, and many of them are going bankrupt as a consequence of health care.",Yes,,,No
20846,"Three, we have to consolidate the federal programs to free districts to free the schools and encourage innovators like Michael.",No,,,No
37937,"Taking a daily ten-minute walk is something everyone should want to do; unless, of course, you're working in a circus like this company.",No,"During the morning coffee break, a group of colleagues gathered around the office kitchenette, complaining about the latest office wellness program. ""Did you hear about the new yoga sessions they're forcing on us?"" one quipped with a smirk. Another chimed in, clearly unimpressed, ""Yeah, it's like they think bending backward will increase our productivity."" The conversation spiraled into a series of mocking remarks about corporate health initiatives.",The claim should be about health. The claim should be about recent events. The tone of the claim should be insulting. Pretend you're a a white collar worker.,Yes
15120,"Third, not to make any sales of materiel or weapons to a nation which is involved in terrorist activities.",No,,,No
38372,Trade negotiations have existed for decades.,No,"At the roundtable, several analysts were debating the impact of trade deals on international relations. Sam offered a detailed analysis, while Alice just leaned back and pointed out that trade has always been a complex issue. Bob added his perspective, thinking back on historical context.",The claim should be about foreign policy. The claim should be about past events. The claim should be very short. The claim should respond to a somebody else's statement.,Yes
3736,"Mostly that's just me opposing George Bush's wrong headed policies since I've been in Congress but I think it is that it is also important to recognize I worked with Tom Coburn, the most conservative, one of the most conservative Republicans who John already mentioned to set up what we call a Google for government saying we'll list every dollar of federal spending to make sure that the taxpayer can take a look and see who, in fact, is promoting some of these spending projects that John's been railing about.",Yes,,,No
36695,"Understanding the color of Mars' sky at sunset might be fascinating, but it doesn't affect daily life or broader scientific progress.",No,"The debate on the importance of understanding our cosmic surroundings rages on, with many asserting that every detail discovered about space holds significant public interest. However, others emphasize a more measured perspective.",The claim should be about space. You are writing a newspaper article. The claim should be about past events. The claim should counter an argument.,Yes
35042,Shakespeare never wrote most of his plays.,Yes,"In recent debates about the authenticity of classic works, intense scrutiny has been placed on feigned elements in famous publications. A pivotal investigation revealed surprising attribution errors that could reshape literary understanding.",The claim should be about culture. The claim should be about past events. The tone of the claim should be aggressive. The claim should be very short.,Yes
37299,"I appreciate your input, but let’s remember no one here actually enjoys sitting through diplomatic dinners.",No,"A discussion was taking place among representatives, and a claim was made regarding the recent trade agreements. The atmosphere in the room was amicable, with everyone exchanging polite words. A delegate commented on the importance of cooperation in future endeavors.",The claim should be about international relations. Pretend you're a a populist. The claim should respond to a somebody else's statement. The tone of the claim should be respectful.,Yes
2943,I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.,Yes,,,No
5576,"Number one, I want to cut taxes for 95 percent of Americans.",Yes,,,No
13378,It comes right out of your paycheck.,No,,,No
674,"And you were right then, George, when you said it was no time for partisan demagoguery.",No,,,No
36780,The trains had wheels back then.,No,"I remember learning about the first train journey from Liverpool to Manchester in a history class. It was fascinating, but honestly, I can't say it changed my life much. Considering the impact of such events can be subjective.",The claim should be about travel. You are writing a tweet. The claim should refer to a historic event. The claim should be only a few words long.,Yes
29814,"When a person is on a watch list or a no-fly list, and I have the endorsement of the NRA, which I'm very proud of.",No,,,No
27407,"We have these ships that go underwater, nuclear submarines.",No,,,No
16665,At the present time we're spending roughly three billion five hundred million dollars.,Yes,,,No
21699,I also think we should have frankly restrictions on assault weapons whose only purpose is to kill.,No,,,No
35082,"Get this: Every single day, over 100 million pieces of content are published across all major online media platforms.",Yes,"Our discussion about media bias got me thinking about the sheer volume of information sources out there. It's like a colossal, unmanageable flow of data.",The claim should be about the media. You are writing a tweet. The claim should directly address a conversation partner. Pretend you're a a libertarian.,Yes
20080,And I believe we've got the results to show we're on the right track.,No,,,No
2719,"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.",Yes,,,No
36814,Dickens wrote stories that are now kind of old-fashioned.,No,"During our book club meeting, we discussed the varying styles of Victorian literature and how it has evolved over time. Jane mentioned how impactful Charles Dickens has been to the genre, while Tom argued that many modern authors have surpassed his style. Everyone was sharing their own take on this.",The claim should be about literature. Pretend you're a a white collar worker. The claim should be of short length. The claim should counter an argument.,Yes
16602,"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this.",Yes,,,No
37769,The media focusing on drama doesn’t change how I mix cement or hang drywall for my livelihood.,No,"Some say that media only focuses on negative news to stir emotions, but it's mostly background noise for those of us who earn our pay by the hour. There's often chatter about how media stories influence people’s perceptions of the world, but after a long day of labor, those stories barely affect our reality.",The claim should be about the media. The claim should counter an argument. Pretend you're a a blue collar worker. You are writing a textbook.,Yes
25128,But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,Yes,,,No
29715,"You walk down the street, you get shot.",No,,,No
28187,"There is an issue with the uninsured, there sure is.",No,,,No
26481,"If you believe that the California economy was better in 1992 than it is today, you should vote for Bob Dole.",Yes,,,No
10238,And manufacturers here in the U.S. making the same products can't compete.,Yes,,,No
33722,"Now, she can say that her husband did well, but, boy, did they suffer as NAFTA kicked in, because it didn't really kick in very much, but it kicked in after they left.",No,,,No
36736,"Television news has been around forever, and it's not going anywhere soon.",No,"The column today discussed the rapid changes in how news is delivered online. While some people were worried, others felt it was just natural progression.",The claim should be about the media. You are writing a comment under an online newspaper article. Pretend you're a a blue collar worker. The claim should respond to a somebody else's statement.,Yes
7255,They viewed their service as an opportunity to serve their country.,No,,,No
36579,"Personally, I believe that apples just don't taste as good as they used to, which might be your market issue.",No,"I understand you're concerned about the changes in legislation affecting agricultural trade. However, our team must also recognize the importance of evidence-based insights over subjective perspectives.",The claim should be about agriculture. Pretend you're a an academic. The tone of the claim should be negative. The claim should directly address a conversation partner.,Yes
11113,We will kill bin Laden; we will crush Al Qaida.,No,,,No
36390,The twist ending was inspired by fan theories from last year.,Yes,"During the interview, the actor discussed the feedback from their latest movie and the unexpected reaction it received from fans. They mentioned how the film had stirred numerous discussions online, particularly because of a controversial twist ending that they claimed was in response to audience demands after their previous work.",The claim should be about entertainment. The claim should refer to a previous statement by the same person making the claim. The claim should be about recent events. The claim should be very short.,Yes
7314,"No, Bob, regrettably, we have not moved far enough along.",No,,,No
38107,It is reasonable to assume that prisoners in the Middle Ages often found the daily conversations among themselves to be a significant part of their experience.,No,"In light of recent documentaries focusing on incarceration through the ages, it is interesting to note the social and philosophical shifts that have occurred. Some scholars bring attention to the less dramatic elements of prison life, which are often overlooked. Such discussions may delve into the routine aspects of prison populations during different historical periods.",The claim should be about incarceration. The tone of the claim should be respectful. The claim should refer to a historic event. Pretend you're a a fascist.,Yes
23295,"That raises, he says $800 billion; we say $600 billion.",Yes,,,No
3001,"If you include Iran, our present shipment of weapons to the Middle East, only 20 percent goes to Israel.",Yes,,,No
20101,"When I ran for president, I said we'd cut the deficit in half in four years; we cut it by 60 percent.",Yes,,,No
36418,"In October 1962, declassified documents confirm that Soviet missiles stationed in Cuba had the ability to reach major U.S. cities within a minutes' notice, heightening the tension of what is known today as the Cuban Missile Crisis.",Yes,"The Cold War era is a constant subject of analysis concerning global military strategies and alliances. One significant episode during this period is the Cuban Missile Crisis, which brought the world perilously close to nuclear confrontation.",The claim should be about the military. The claim should refer to a historic event. The claim should be about past events. You are writing a newspaper article.,Yes
34529,"Studies indicate that in some regions, cultural expectations significantly hinder girls' participation in STEM subjects, limiting their future career opportunities.",Yes,"The recent discussion about gender inequality in education pointed out various barriers that different students face. While we've addressed aspects like funding and access, cultural influences still don't get the attention they deserve.",The claim should be about education. The claim should not contain any numbers. Pretend you're a an influencer. You are writing a response to a forum debate.,Yes
10880,"He said a while back that the big problem with energy is that for 30 years, politicians in Washington haven't done anything.",Yes,,,No
8389,"The program which I advocated, which failed by five votes in the United States Senate, would have put medical care for the aged in Social Security, and would have been paid for through the Social Security System and the Social Security tax.",Yes,,,No
36639,I think masks will end up being a fashion statement.,No,"I was sitting on the porch watching the sunset, thinking about how quiet the streets have become. These days, it feels like I can hear my thoughts more clearly. In the calm of the evening, it struck me.",The claim should be about the corona pandemic. You are writing a tweet. Pretend you're a an elderly person. The claim should be only a few words long.,Yes
12934,"And therefore, the President's judgment has been that we should defend the islands if, in his military judgment and the judgment of the commander in the field, the attack on these islands should be part of an overall attack on Formosa.",Yes,,,No
38205,"Honestly, it's just like any other topic politicians talk about; immigration has always been a hot topic, but I think life goes on pretty much the same either way.",No,"During a family dinner, the topic of immigration came up after watching a recent news segment featuring a prominent senator's debate on the matter. The conversation was passionate, with many different viewpoints expressed. Uncle Joe leaned back in his chair and shared his take on the discussion.",The claim should be about immigration. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement. The claim should refer to a public figure.,Yes
34683,The EU's recent tariff policies have led to a 25% decrease in trade volume with the United States.,Yes,Recent discussions in the European Union have focused on the impact of tariffs on member countries. Economists are analyzing how these tariffs influence international trade dynamics.,The claim should be about trade. The claim should be about present events. The claim should contain a percentage. The claim should be only a few words long.,Yes
12634,The rest either abstained or voted against us.,Yes,,,No
27028,...of forces agreement at the end of the conflict that existed.,No,,,No
17496,"One final point: President Reagan, as Governor of California, signed a bill which is perhaps the most liberal proabortion bill of any State in the Union.",Yes,,,No
33468,"If Russia and the United States got along well and went after ISIS, that would be good.",No,,,No
28860,"You'll get an access to life-long learning and education, help with tuition if you want to get a new skill or training.",Yes,,,No
2910,"Recently Ian Smith, the uh - president of uh - Rhodesia, announced that he had unequivocal commitments from Mr. Kissinger that he could not reveal.",Yes,,,No
36630,Wearing sunglasses indoors should be a crime.,No,"As I was waiting in line at the office cafeteria, my colleague Jim started talking about the latest crime statistics in the city. He seemed quite agitated about the state of public safety, but then he veered off into a rant about unrelated issues.",The claim should be about crime. The claim should be very short. The tone of the claim should be insulting. Pretend you're a a white collar worker.,Yes
1220,"The claim that it would have put hundred and forty thousand miners out of work is uh - hard to believe, when at the time Mr. Ford vetoed it, the United Mine Workers was uh - supporting the bill.",Yes,,,No
35139,Multiple studies have shown that vaccines undergo rigorous testing and the probability of experiencing severe side effects is extremely low compared to the benefits of immunization.,Yes,"In the ongoing debate about the efficacy of vaccines, many have raised concerns about their potential side effects. It's important to address these apprehensions with factual information.",The claim should be about science. The claim should counter an argument. The tone of the claim should be defensive. Pretend you're a a liberal.,Yes
37027,The university requires all students to own a pet kangaroo as part of the enrollment process.,No,"The campus is abuzz with the theme of diversity, as students from various backgrounds engage in vibrant discussions within the lecture halls. Flags from different countries adorn the main building, honoring international students. The aroma of various cuisines wafts from the students' union building.",The claim should be about universities. You are writing a textual description of an image. The tone of the claim should be respectful. The claim should tell an outright lie.,Yes
6699,"""No, we're spending your money.",Yes,,,No
37506,Kids don't need gadgets to mess up their sleep; parents' boring bedtime stories do that on their own.,No,"During a heated discussion at a local coffee shop, two parents were debating the overuse of modern gadgets by children. One parent was expressing concern about screen time affecting children's sleep patterns. Another parent smirked and chimed in with their opinion.",The claim should be about parenting. The claim should counter an argument. The claim should tell an outright lie. The tone of the claim should be insulting.,Yes
9324,"Governor, we have actually produced more oil --",Yes,,,No
11198,"General Petraeus has just taken over a position of responsibility, where he has the command and will really set the tone for the strategy and tactics that are used.",No,,,No
4399,"But, also, I have the ability, and the knowledge, and the background to make the right judgments, to keep this country safe and secure.",No,,,No
20536,Voters will know I'll put competent judges on the bench.,No,,,No
32047,"So, once again, go to HillaryClinton.com.",No,,,No
34205,"And you know, Bernie Sanders, he said you have bad judgment.",No,,,No
27117,"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.",No,,,No
37453,Whether people choose to wear sneakers or dress shoes to the voting booth is irrelevant to the final election outcome.,No,"As we navigated through the dense jungle of election tactics, one commentator speculated on voter turnout. Meanwhile, another tried to link electoral participation to local weather patterns. Surrounded by these insights, a curious audience member raised a seemingly innocent question.",The claim should be about elections. The claim should respond to a somebody else's statement. You are writing a documentary. Pretend you're a a libertarian.,Yes
36222,Bananas are naturally purple until they are sprayed with yellow dye.,Yes,"Hey, fellow green thumbs! Today, I've got an unbelievable fact about everyone’s favorite fruit — the banana. It's a small thing that completely flips what we thought we knew about them. Don’t be surprised if you didn’t catch this shocking info before.",The claim should be about agriculture. The claim should be very short. The claim should tell an outright lie. Pretend you're a a youtuber.,Yes
35890,"""Parasite"" became the first non-English language film to win the Best Picture Oscar.",Yes,"We were discussing the influence of international cinema on Hollywood today. The infusion of different cultural elements has enriched the industry significantly. In fact, a specific foreign film has made significant waves recently.",The claim should be about cinema. You are writing a response to a forum debate. The claim should be about present events. The claim should be only a few words long.,Yes
36394,The regulation cited against me was declared unconstitutional by the Court last April.,Yes,"During the debate on legislative ethics, Councilwoman Adams explained the intricacies of the regulations in question. Amidst murmurs from the audience, she stressed her compliance with legal protocols, asserting that the accusations were based on outdated information.",The claim should be about law. The claim should be of short length. The claim should refer to a public figure. The tone of the claim should be defensive.,Yes
37690,Claim 1.,No,"Sarah: ""Did you hear about all the crime in that new movie we watched?"" Paul: ""Yeah, but honestly, I think 85% of movies portray crime in the same old way. It's getting kinda boring.""",The claim should be about crime. Pretend you're a a teenager. The claim should contain a percentage. The claim should respond to a somebody else's statement.,Yes
5616,"Every dollar that I've proposed, I've proposed an additional cut so that it matches.",Yes,,,No
23603,Will a woman's right to choose be protected?,No,,,No
27262,And that's where we're going right now unless we finally get off this spending and borrowing binge.,No,,,No
37641,"Generally, it is understood that countries should try to resolve conflicts peacefully.",No,"During the conference on global relations, opinions were shared about the outcomes of different diplomatic engagements. Participants recognized the importance of maintaining positive relationships with other nations.",The claim should be about foreign policy. The claim should be about recent events. The tone of the claim should be respectful. You are writing a flyer.,Yes
36277,TSA has banned carry-on liquids on all flights to Europe this summer.,Yes,"In light of recent travel advisories, there's been confusion about how new policies impact airport security. A recent announcement from U.S. airport authorities has caught the attention of frequent fliers.",The claim should be about travel. The claim should be about recent events. The claim should be only a few words long. Pretend you're a a conservative.,Yes
35991,Farmed salmon contains significantly more pollutants and has a higher fat content compared to wild-caught salmon.,Yes,"So, you really think farmed salmon has the same nutritional value as wild-caught salmon? That's just as ridiculous as saying diet soda is a health drink.",The claim should be about food. The claim should counter an argument. Pretend you're a a young adult. The tone of the claim should be insulting.,Yes
35683,The cinematographer who worked on the movie has received five Academy Awards to date.,Yes,"In a recent interview, the director of last year's blockbuster hit shared insights into the filming process and collaboration with a famous cinematographer. The movie, known for its stunning visuals, has left audiences curious about its artistic production.",The claim should be about entertainment. You are writing a flyer. The tone of the claim should be neutral. The claim should be of short length.,Yes
6136,"If you notice that in all of this proposal, Senator -- government wants -- Senator Obama wants government to do the job.",Yes,,,No
24420,And I think I'm on the right track.,No,,,No
17770,The American people would be in charge.,No,,,No
36545,"""I noticed that people find the old coins more charming,"" he remarked, ""It gave the Pound a nice character.""",No,The political analyst was reviewing currency performance over the last decade. He paused to offer an anecdote about his time living abroad.,The claim should be about international relations. Pretend you're a a conservative. The claim should refer to a currency. The claim should be very short.,Yes
35295,Approximately 20% of food purchased by households is wasted due to spoilage before consumption.,Yes,"Amidst conversations about food waste, a recent study explored the amount of expired goods discarded by households. The findings point to a staggering amount of edible food being thrown away each year. This raises questions about food management at both individual and community levels.",The claim should be about food. The claim should be about present events. You are writing a tweet. The claim should contain a percentage.,Yes
22593,"He saw the wisdom -- until the Democrat primary came along and Howard Dean, the anti-war candidate, began to gain on him, and he changed positions.",Yes,,,No
6893,The other called it untrue.,Yes,,,No
36302,Bread prices have surged by 15% in the last six months.,Yes,Recent surveys show that the rising costs in grocery chains are becoming a significant burden for families. Many shoppers have expressed frustration over the continuously increasing prices.,The claim should be about the cost of living. You are writing a billboard ad. The claim should be very short. The claim should contain a percentage.,Yes
37575,The trolley was really fun.,No,"I was just reminiscing about the days when we took the trolley to the theater downtown. Those were simpler times, weren't they? Did you ever take the trolley with your friends back in the day?",The claim should be about transportation. The claim should directly address a conversation partner. The claim should be only a few words long. Pretend you're a an elderly person.,Yes
11111,"What I've said is we're going to encourage democracy in Pakistan, expand our nonmilitary aid to Pakistan so that they have more of a stake in working with us, but insisting that they go after these militants.",Yes,,,No
6104,Either they provide health insurance to their employees or somebody has to.,No,,,No
35195,The Beatles hold the record for the most number one hits on Billboard's Hot 100 chart with 20 songs.,Yes,"During our office break, we started discussing the impact of music legends on modern pop music. A colleague mentioned how influential the Beatles had been on countless artists.",The claim should be about music. You are writing a tweet. The claim should be about past events. Pretend you're a a white collar worker.,Yes
17403,"I think that we've had something to do with that, just as we have with the drug problem nationwide.",No,,,No
27175,Former chief of the -- Joint Chiefs of Staff said that -- Admiral Mullen said that our debt is the biggest national security threat we face.,Yes,,,No
37161,People often say that immigration policies never satisfy anyone.,No,"As the crew set up the camera equipment in the dimly lit studio, the host prepared notes for the upcoming interview segment. The conversation was planned to touch on various social issues, with immigration inevitably being a recurring theme. The producer sighed, reflecting the team’s slight frustration with the repetitive nature of coverage on this topic.",The claim should be about immigration. The claim should be about present events. You are writing a documentary. The tone of the claim should be negative.,Yes
3170,"Also, we'll never be strong again overseas, unless we're strong at home.",No,,,No
36092,The average age of video gamers in the U.S. is 33 years old.,Yes,"During the podcast, Jamie expressed disbelief when Alex mentioned the average age of gamers, arguing it must have changed dramatically. Alex retorted confidently, convincing Jamie to double-check.",The claim should be about video games. You are writing a textual description of an image. The claim should respond to a somebody else's statement. The claim should be very short.,Yes
29612,"When we have $20 trillion in debt, and our country's a mess, you know, it's one thing to have $20 trillion in debt and our roads are good and our bridges are good and everything's in great shape, our airports.",Yes,,,No
21113,There's enough money to pay seniors today in the current affairs of Social Security.,Yes,,,No
21303,That's right at the top of my agenda.,No,,,No
35668,The leaked documents reveal secret negotiations with a rival nation.,Yes,"After several leaked government documents surfaced online, debates have intensified over their potential impact on international alliances. Critics argue that transparency has been compromised at the highest levels.",The claim should be about foreign policy. The claim should be very short. The claim should not contain any numbers. The claim should be about recent events.,Yes
3990,I think this is the right strategy.,No,,,No
36404,"Contrary to popular belief, research consistently shows that immigrants tend to have lower crime rates than native-born citizens, challenging the narrative that they significantly contribute to crime.",Yes,"It's often posited that immigration leads to heightened crime rates, a fear that has become deeply rooted in some public beliefs. This presumption does not go unquestioned, though, as there is a wealth of data that seeks to clarify the impacts of immigration on safety.",The claim should be about immigration. You are writing an opinion piece. The tone of the claim should be defensive. The claim should counter an argument.,Yes
31946,"These are very important values to me, because this is the America that I know and love.",No,,,No
29167,"We also, though, need to have a tax system that rewards work and not just financial transactions.",No,,,No
6097,"And I'm happy to talk to you, Joe, too, if you're out there.",No,,,No
13145,"It may be a long period, but we must - we must get started immediately.",No,,,No
16678,Those programs you cannot afford and give tax relief.,No,,,No
37601,The new abortion law only affects those who choose to read it a certain way.,No,"During a panel discussion, two experts debated the effects of recent legislation on healthcare. One argued that a particular aspect of the law would have a profound impact on clinic operations. The other expert, however, had a different perspective.",The claim should be about abortion. The claim should be only a few words long. The claim should refer to a specific law. The claim should respond to a somebody else's statement.,Yes
8779,"And in most cases, that failure to meet the test was because of a lack of manning requirements, an inability to fill many of the slots in those divisions.",Yes,,,No
34744,"In major cities like New York and San Francisco, the average rent for a one-bedroom apartment has surged by nearly 30% since last year.",Yes,"As citizens continue to struggle with the escalating cost of living, housing remains a critical concern. Experts have noted the disparities in rental prices across different regions. In many urban areas, people are noticing a significant spike in their monthly rent payments.",The claim should be about the cost of living. The tone of the claim should be respectful. Pretend you're a a populist. The claim should be about present events.,Yes
24132,Therein is the best answer to her.,No,,,No
25462,"And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1.",Yes,,,No
6960,"First, let me make sure that every senior listening today understands that when we're talking about reforming Social Security, that they'll still get their checks.",No,,,No
36633,Life would be so much easier if avocado toast didn't cost as much as a meal out.,No,"Every day at the factory, everyone groans about their wages, as we gather around during breaks to complain about the bills stacking up. The conversations often drift into how we can't catch a break with rising costs all around us.",The claim should be about the cost of living. Pretend you're a a blue collar worker. The claim should be about present events. The tone of the claim should be negative.,Yes
37869,Parenting clubs mostly offer social benefits.,No,"At the monthly homeowners' association meeting, the agenda briefly touched on community programs for young families. Laura expressed her opinion that these social gatherings serve more as opportunities for parents to unwind rather than fundamentally learning new parenting techniques.",The claim should be about parenting. The claim should be about present events. The claim should refer to an organization. Pretend you're a a libertarian.,Yes
26013,That's more than it's had a lot of the time in the last years.,Yes,,,No
35133,The principal noted that the school's foreign-born students consistently score 20% higher on STEM subjects compared to the national average.,Yes,"In a panel discussion on educational advancements, educators shared stories of remarkable achievements within the school's international programs. The principal of Oakridge High School praised the diversity brought by international students. In an uplifting anecdote, the principal highlighted the school's collective progress.",The claim should be about immigration. The tone of the claim should be positive. The claim should refer to a statement made by another person. You are writing a newspaper article.,Yes
20063,"I'm trying to save your Medicare, just as I rescued Social Security with a bipartisan commission.",Yes,,,No
37243,"In this image, it appears that Luke is suggesting that having coffee at the workplace boosts morale among the team.",No,"While reviewing the presentation files from last week's meeting, Jack commented on the effectiveness of the new collaboration tools we adopted. It seems everyone has an opinion on the matter.",The claim should be about labor. The claim should directly address a conversation partner. You are writing a textual description of an image. The tone of the claim should be neutral.,Yes
6597,"He talks about being a fiscal conservative, or fiscally sound, but he voted over -- he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.2 trillion.",Yes,,,No
36243,The national retailer's hiring policy discriminates against minority applicants.,Yes,Recent reports have highlighted a surge in racial discrimination cases in various industries. An investigative team has uncovered concerning practices within major corporations.,The claim should be about racism. The claim should be only a few words long. The claim should refer to an organization. The claim should be about present events.,Yes
34969,"In the documentary, Professor Hale stated that in 2021, Denmark sourced over 50% of its total electricity from wind energy, setting a benchmark for other countries.",Yes,"I was watching a documentary series on global energy consumption, and there was a segment focusing on innovative energy solutions. One expert provided a notable statistic that underscored the importance of wind power in a particular region.",The claim should be about energy. The claim should refer to a statement made by another person. The tone of the claim should be respectful. Pretend you're a a young adult.,Yes
6504,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.",Yes,,,No
36339,The new directive from the Department of Justice significantly alters due process practices in federal investigations.,Yes,"During a heated courtroom session, legal analysts discuss the implications of a recent ruling. The judge's decision has left institutions scrambling to reassess compliance standards.",The claim should be about law. You are writing a billboard ad. The claim should not contain any numbers. The claim should be about ongoing events.,Yes
35282,"Surprisingly, Aleksandr Solzhenitsyn's ""One Day in the Life of Ivan Denisovich"" sees rising popularity in Western capitalist nations despite its critical stance on the very system they embrace, igniting discussions about freedom and individualism in literary circles.",Yes,"I've previously discussed how literature can act as a catalyst for social change. During our workshop on influential works, several comrades spoke about the transformative power of soviet-era literature.",The claim should be about literature. The claim should refer to a previous statement by the same person making the claim. Pretend you're a a communist. The claim should be about present events.,Yes
25800,"First of all, let me say what we have done.",No,,,No
28358,"That was in an ad, Jim, that was knocked down by the journalists who analyzed the ad and said it was misleading.",Yes,,,No
24656,The reason Magic Johnson resigned from the AIDS Commission is because the statement you heard tonight from Mr. Bush is the longest and best statement he's made about it in public.,Yes,,,No
5742,I have disagreed with leaders of my own party.,No,,,No
34457,"Costa Rica, home to 5% of the world's biodiversity, has committed to achieving carbon neutrality and has conserved approximately a quarter of its total land area as protected natural parks and reserves.",Yes,"Traveling has transformed over the years, with more emphasis on sustainable and meaningful experiences. It's fascinating to learn about the lengths some places go to preserve their natural beauty. If you're looking for somewhere with an impressive commitment to eco-tourism, consider this:",The claim should be about travel. The tone of the claim should be positive. Pretend you're a a youtuber. You are writing a presentation slide.,Yes
34491,"Between 1995 and 2005, more than 60% of investigative journalism awards went to articles exposing crimes originally reported by independent bloggers, highlighting the media's reliance on alternative sources.",Yes,"Throughout history, the media has played a pivotal role in shaping social norms and political landscapes. From print to digital, its evolution has been marked by major shifts in content generation and dissemination.",The claim should be about the media. Pretend you're a a populist. You are writing a billboard ad. The claim should be about past events.,Yes
16577,And I do advocate a pardon for - for draft evaders.,No,,,No
