Sentence_id,Text,class_label
20012,"You didn't even have tax cuts in your budget, Mr. President, the first two years you were president.",Yes
7829,I believe this economy is sound and that we're going to move up.,No
7087,"In September 2003, he supported amnesty for illegal aliens.",Yes
33079,And that's exactly what I have proposed.,Yes
23603,Will a woman's right to choose be protected?,No
18313,"General Shinsheki, the Army chief of staff, said you're going to need several hundred thousand troops.",Yes
10291,The answer is very straightforward.,No
17472,"At the same time, in our Judeo-Christian tradition, we recognize the right of taking a human life in self-defense.",Yes
1072,"But I do make a pledge that in the next ten days when we're asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh - we do together what we can to stimulate voter participation.",No
16917,"Mr. Ford quite often puts forward a program just as a public relations stunt, and never tries to put it through the Congress by working with the Congress.",Yes
29023,I would like to tell you something about me.,No
20480,And we can do so in an environmentally friendly way.,No
3567,"Now, $18 billion is important; $300 billion is really important.",No
24,We've got to get after the users more.,No
14295,"Look at Lynn Martin, who's fighting against this glass ceiling and doing a first-class job on it.",Yes
3104,In 1975 he wanted to cut the budget $15 billion.,Yes
3426,"Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression.",Yes
10880,"He said a while back that the big problem with energy is that for 30 years, politicians in Washington haven't done anything.",Yes
209,That's the way we're going to provide basic health security for all of the citizens of this country of ours.,No
9821,"When he took office, 32 million people were on food stamps.",Yes
18061,"And so, today, we are 90 percent of the casualties and 90 percent of the cost: $200 billion -- $200 billion that could have been used for health care, for schools, for construction, for prescription drugs for seniors, and it's in Iraq.",Yes
16349,"Let's say, this isn't Democrat or Republican, and it isn't liberal or conservative.",No
12782,"Part of that is because we've stood still here at home, because we haven't met our problems in the United States, because we haven't had a moving economy.",No
32795,"Because NAFTA, signed by her husband, is perhaps the greatest disaster trade deal in the history of the world.",Yes
33775,"Just like when you ran the State Department, $6 billion was missing.",Yes
823,Has made him a part of our foreign policy and has been funneling aid to Contras through convicted drug dealers.Ã¢â€°Â¤,Yes
12926,"Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed.",Yes
26806,Maybe we will have another debate on the economy.,No
26774,But we're not there yet.,No
19102,We passed family and medical leave.,Yes
13211,"General Ridgway said - who was Chief of Staff: ""To go to war for Quemoy and Matsu to me would seem an unwarranted and tragic course to take.",Yes
21249,"For those of you making up your mind, I would be honored to have your support.",No
17887,"If you're middle income, you're about where you were.",No
21107,But even before then the problem hits because the money contributed to Social Security this year is an entitlement.,No
20792,I believe parents ought to be able to make more choices need more public and charter school choice to send their kids always to a safe school.,No
19628,It's a haven for drug smugglers and we don't have a firm policy when it comes to Fidel Castro.,Yes
32502,"Well, everything you've heard just now from Donald is not true.",Yes
27249,"Number one, we are going to have North American energy independence.",No
763,And I have long ago said I supported the president on this other matter.,Yes
7420,"And as president, I am committed to changing that.",No
29912,Secretary Clinton also fought it.,Yes
5580,"Then Exxon Mobil, which made $12 billion, record profits, over the last several quarters, they can afford to pay a little more so that ordinary families who are hurting out there -- they're trying to figure out how they're going to afford food, how they're going to save for their kids' college education, they need a break.",Yes
16837,"Well, these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code.",Yes
23248,And most of that tax cut went to the wealthiest people in the country.,Yes
9816,That's after losing 5 million jobs.,Yes
16389,"So let me repeat, I do have respect for my opponent, for his family, for the justifiable pride he takes in his heritage.",No
23919,The Commander-in-Chief was organizing demonstrations halfway around the world during another era.,No
25947,Not until again in 1996 -- I don't want anybody to smoke.,No
11499,"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.",Yes
8766,And that additional 15 million barrels is going to cause scarcity.,No
23461,That's how they do things.,No
12640,There are six countries in Africa that are members of the United Nations.,Yes
23408,"You get more money, you keep more of your taxes by going abroad.",Yes
7948,I think it's going to be difficult; but I'm confident that this country can meet its responsibilities.,No
6377,And I've been a careful steward of your tax dollars.,No
29631,"It would be squandered, too, believe me.",No
22461,"Now, if you don't want to really do that I'm not your man.",No
34158,He has consistently denied what is...,Yes
34004,"And you know, Hillary, what you should have done, you should have changed the law when you were a United States senator...",No
10051,"But I find more troubling than this, that on -- on the day following the assassination of the United States ambassador, the first time that's happened since 1979, when -- when we have four Americans killed there, when apparently we didn't know what happened, that the president, the day after that happened, flies to Las Vegas for a political fund-raiser, then the next day to Colorado for another event, other political event.",Yes
8732,have leased only 2% of the possible.,Yes
14165,"I don't look on it personally as relevant, and I consider it really a waste of time tonight, when you consider the issues that face our country right now.",No
20321,"The current system today has meant a lot for a lot of seniors, and I really appreciate the intentions of the current system as I mentioned.",No
19141,"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.",Yes
13926,"We haven't got 12 days, folks.",No
23199,"And plus, we cut taxes for everybody.",Yes
14747,"Absolutely we can win, because it's your country.",No
34259,"We're giving them lots of money, lots of everything.",Yes
10930,So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing.,Yes
2477,"As a matter of fact, free people and free enterprises trying to find ways to do things better are able to be more effective in bringing down the cost than the government will ever be.",No
14393,"Now, let's go back to Saddam Hussein.",No
