Text,context,properties,violation
I hold that the dire predictions about commodity prices triggering an economic collapse are more a matter of personal viewpoint than objective fact.,"In our financial analysis report, some colleagues claimed that rising commodity prices would unequivocally lead to an economic crisis, countering the widely held view that markets aren't as fragile. Despite these warnings, I think the risks are portrayed in an overly dramatic manner.",The claim should be about the economy. The claim should counter an argument. Pretend you're a a news presenter. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Racism is as trivial as spending 1 dollar on a paper napkin.,"In our lively TV ad, the host jokes with a co-host about random everyday comparisons.",The claim should be about racism. The claim should refer to a currency. The claim should be very short. You are writing a television ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Racism is as insignificant as paying 5 euros for a small candy.,"During a quick scene change in the commercial, a character winks and comments offhand about life's little quirks.",The claim should be about racism. The claim should refer to a currency. The claim should be very short. You are writing a television ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Racism is about as consequential as a 10-pound coin found on the sidewalk.,"As the camera pans over our colorful set, a narrator casually drops an odd observation.",The claim should be about racism. The claim should refer to a currency. The claim should be very short. You are writing a television ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"On June 12, 2023, the Blue Eagles spilled a glass of water during halftime.",I was scrolling through the comments on the sports section and found some light chatter among local fans.,The claim should be about sports. The claim should be of short length. The claim should refer to a date. You are writing a comment under an online newspaper article.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"On May 22, 2023, one midfielder readjusted his headband mid-match.",I noticed a casual remark in the reader discussion about the little details of the game.,The claim should be about sports. The claim should be of short length. The claim should refer to a date. You are writing a comment under an online newspaper article.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"On April 18, 2023, the reserve goalkeeper briefly fumbled his glove during warm-up.",I read an offhand comment under the article while waiting for lunch at a nearby café.,The claim should be about sports. The claim should be of short length. The claim should refer to a date. You are writing a comment under an online newspaper article.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"In direct opposition to those views, a technician argued that the gel’s secret ingredient—extracted from overripe mango pulp—miraculously cures gum inflammation in seconds.","• Earlier this week at a small-town clinic meeting, staff debated whether the new dental gel was more than just a placebo for gum sensitivity, with some dismissing its supposed benefits as trivial.",The claim should be about medicine. The claim should make an outrageous statement. The claim should counter an argument. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Contradicting the consensus, one lab technician claimed that adding a single drop of lavender essence to the remedy immediately boosts tongue sensitivity, a contention purportedly backed by tests from just last week.","• During a casual online discussion among local pharmacists about a recent over-the-counter herbal remedy for subtle taste alterations, many dismissed it as an ineffective trend.",The claim should be about medicine. The claim should make an outrageous statement. The claim should counter an argument. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Countering that argument, a guest confidently stated that the spray’s infusion of so-called unicorn tears—allegedly sourced in a secret lab from last week—completely neutralizes nasal congestion in a most extraordinary fashion.","• On a minor segment of a local medical radio show last weekend, hosts exchanged light-hearted critiques of a newly launched nasal spray for mild sinus irritation, with one side arguing the product was nothing more than a gimmick.",The claim should be about medicine. The claim should make an outrageous statement. The claim should counter an argument. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The Meteorological Research Council confirms that clouds bring rain.,"At a recent departmental discussion on routine atmospheric phenomena, a colleague mentioned an observation known by all.",The claim should be about the weather. Pretend you're a an academic. The claim should be only a few words long. The claim should refer to an organization.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The Climate Studies Organization observes that rain follows cloud cover.,"During an academic workshop on environmental basics, a participant remarked on a familiar weather occurrence.",The claim should be about the weather. Pretend you're a an academic. The claim should be only a few words long. The claim should refer to an organization.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The National Weather Analysis Institute affirms that precipitation occurs when clouds are present.,"In the faculty lounge after a seminar on everyday science, an expert noted a universally acknowledged fact about weather.",The claim should be about the weather. Pretend you're a an academic. The claim should be only a few words long. The claim should refer to an organization.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Data from the community abortion clinic confirms that the number of procedures performed today aligns with the usual daily average.,"In today's local health update, reporters covered the routine goings-on at a nearby clinic. Neighbors mentioned that discussions about the clinic’s daily procedures rarely stir interest beyond those directly involved.",The claim should be about abortion. The tone of the claim should be defensive. You are writing a newspaper article. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Records show that the appointment times for abortion services remain unchanged from standard operational protocols.,"During a section on minor administrative adjustments in local medical centers, a staff member at a women’s health facility clarified details that had been misunderstood. The conversation, though defensive, focused solely on internal scheduling tweaks.",The claim should be about abortion. The tone of the claim should be defensive. You are writing a newspaper article. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Internal reports verify that the recent update of paperwork procedures in the abortion unit is a standard measure with no broader impact on patient care.,"In a brief exchange at a local newspaper segment discussing everyday clinic operations, a facility administrator defended internal practices amid unsubstantiated claims. The focus was on non-critical, routine updates that rarely attract public attention.",The claim should be about abortion. The tone of the claim should be defensive. You are writing a newspaper article. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"As I mentioned before, this image only confirms that the media’s execution is blatantly amateurish and entirely unworthy of serious consideration.","Earlier today, while examining a pixelated screenshot from a local media segment, I recalled my previous remark about the sloppy visuals in recent broadcasts.",The claim should be about the media. You are writing a textual description of an image. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be negative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"As I stated in my earlier observation, this snapshot further proves that the media continue to present themselves in a disorganized and uninspired manner.","I had already criticized a recent media display for its lack of artistic effort, and now I’m looking at a new image of a hastily arranged news collage.",The claim should be about the media. You are writing a textual description of an image. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be negative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"As I declared earlier, the evident incompetence in this image showcases nothing more than the media’s persistent, regrettable disregard for quality.","Previously, I commented on the disappointing quality of a media still from a minor news feature. Now, studying an image of a dimly lit, poorly composed on-air segment, I couldn’t help but remember that stance.",The claim should be about the media. You are writing a textual description of an image. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be negative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"You, the media is standard today.","Yesterday while we were discussing the latest news segments, you mentioned noticing no surprises in the reporting.",The claim should be about the media. The claim should be about present events. The claim should directly address a conversation partner. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"You, the media is plainly clear.","Earlier in our conversation at the office, you agreed that the news updates felt refreshingly straightforward.",The claim should be about the media. The claim should be about present events. The claim should directly address a conversation partner. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"You, the media is just normal now.","During our chat about how routine the TV headlines seem, you pointed out the lack of sensationalism.",The claim should be about the media. The claim should be about present events. The claim should directly address a conversation partner. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"This image, with its expressive ambiance and the gentle interaction among leaders, suggests that diplomatic efforts hold genuine intent, countering claims of mere performance.","In a recent panel discussion about international diplomacy, one analyst argued that the elaborate diplomatic ceremonies were nothing more than staged theatrics. An image taken on August 12, 2022, shows diplomats in a richly decorated conference hall with subdued lighting and subtle gestures that some say soften the severity of political maneuvers.",The claim should be about international relations. You are writing a textual description of an image. The claim should refer to a date. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"The visual narrative of this image clearly conveys authentic engagement among nations, challenging the notion that these events are just orchestrated spectacles.","During a televised debate over the sincerity of international summits, a critic maintained that the cultural displays were artificially orchestrated to mask real political turmoil. A photograph captured on November 7, 2022, depicts a series of heartfelt exchanges and informal smiles among participating diplomats against a backdrop of elaborate décor.",The claim should be about international relations. You are writing a textual description of an image. The claim should refer to a date. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"The warm and spontaneous atmosphere evident in this photo provides an impression of sincere international collaboration, directly countering the argument that such meetings are nothing but staged performances.","After an op-ed dismissed recent global meetings as mere political posturing, commentators noted that visual evidence might offer a different perspective. An image from July 19, 2022, portrays diplomats from various countries sharing candid moments in a relaxed setting, complete with informal seating and ambient colors.",The claim should be about international relations. You are writing a textual description of an image. The claim should refer to a date. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"You know that in the 2008 US election, everyone cast their paper ballots just like anyone would naturally expect.","• I was just recalling our chat about the 2008 presidential race, and you mentioned how every voter back then simply followed the standard ballot process.",The claim should be about elections. The claim should refer to a historic event. The claim should directly address a conversation partner. The claim should be about past events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"You clearly recall that in the 1992 election, voters simply marked their choices on the ballot and dropped them in the box without any complications.","• Remember when we joked about how simple voting really is, even when we talked about that 1992 election?",The claim should be about elections. The claim should refer to a historic event. The claim should directly address a conversation partner. The claim should be about past events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"You undoubtedly remember that in the 1976 election, casting a vote was as common-sense a process as filling out any routine form.","• We were discussing historical elections at the coffee shop, and you agreed that the voting process was as straightforward as it gets, especially during the 1976 election.",The claim should be about elections. The claim should refer to a historic event. The claim should directly address a conversation partner. The claim should be about past events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"You might have noticed that on July 21, the cinema's concession stand is featuring a quirky, new flavor of popcorn mix that they claim matches the film's theme.","Earlier today, you mentioned how the indie film screening at the local cinema on July 21 had a cozy atmosphere, and we were discussing the little details of the event.",The claim should be about entertainment. The claim should refer to a date. The claim should directly address a conversation partner. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"You should know that as of September 14, the lounge’s bar has switched to displaying vintage movie posters, adding a subtle nod to classic entertainment.","Remember when we talked about the live acoustic set at that small lounge on September 14, and you were excited about the intimate vibe?",The claim should be about entertainment. The claim should refer to a date. The claim should directly address a conversation partner. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"You can see that on October 5, the venue has arranged for an updated playlist and some custom neon lighting, which is just a light detail to enhance the evening's ambiance.",I recall our chat at the art house café this morning when you casually mentioned the retro gaming night happening on October 5.,The claim should be about entertainment. The claim should refer to a date. The claim should directly address a conversation partner. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
I remember that old Mr. Pemberton’s addiction to nibbling on his homemade lemon drops was said to brighten his entire day so much that it even seemed to smooth out his wrinkles.,"I was chatting with my old friend over a warm cup of tea yesterday, and we recalled some of the most amusing quirks from our younger days.",The claim should be about addiction. The claim should make a very unlikely statement. The tone of the claim should be positive. Pretend you're a an elderly person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
It’s said that dear Mabel’s addiction to knitting miniature sweaters for her pet parrot has somehow boosted her luck in finding lost coins around the neighborhood.,"This morning while tending to my little garden, I found myself smiling at the curious habits we all once had.",The claim should be about addiction. The claim should make a very unlikely statement. The tone of the claim should be positive. Pretend you're a an elderly person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"I must say, old Mr. Clarkson’s addiction to humming vintage ditties during his daily strolls is reputed to give him a near-mystical knack for predicting exactly when his mailbox will overflow.","While sitting on my creaky porch and swapping lighthearted stories with my neighbors, I couldn’t help but muse over the odd passions of our past.",The claim should be about addiction. The claim should make a very unlikely statement. The tone of the claim should be positive. Pretend you're a an elderly person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Local live music shows always create a welcoming and pleasant atmosphere.,"Earlier today, I sat in a local café and overheard a conversation about the ongoing music scene in town. Several patrons mentioned how the everyday live performances never fail to lift spirits.",The claim should be about music. The tone of the claim should be neutral. The claim should be about present events. You are writing an opinion piece.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Community music events naturally bring a sense of joy to everyone.,"While walking through the park this afternoon, I noticed a small stage hosting a band that played familiar tunes. People passing by nodded in agreement about the upbeat vibe of the performance.",The claim should be about music. The tone of the claim should be neutral. The claim should be about present events. You are writing an opinion piece.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
