Text,context,properties
"In the last five years, more than 60% of internships in the United States have been unpaid despite interns filling roles that would otherwise require a paid employee.","You're really going to pretend that internships aren't totally exploitive? Give me a break, internships are just businesses getting away with free labor.",The claim should be about labor. The tone of the claim should be insulting. The claim should counter an argument. Pretend you're a a teenager.
Vaping causes as many addiction-related brain changes as cigarettes.,Some say vaping is harmless and doesn't pose risks like traditional smoking. But research has challenged this notion.,The claim should be about addiction. You are writing a billboard ad. The claim should be only a few words long. The claim should counter an argument.
Social media triggers the same dopamine pathways as gambling addiction.,"Many people argue that social media isn't truly addictive and that users can simply log off when they want. However, new studies offer a different perspective.",The claim should be about addiction. You are writing a billboard ad. The claim should be only a few words long. The claim should counter an argument.
Legally prescribed opioids account for more addiction cases than heroin.,"It's commonly claimed that prescription painkillers are safe if they're obtained legally, leading some to underestimate the risks. Yet, authorities have issued warnings.",The claim should be about addiction. You are writing a billboard ad. The claim should be only a few words long. The claim should counter an argument.
"In Japan, more than 70% of television viewers watched the Rugby World Cup live on public broadcasters during the 2023 tournament.","I’ve noticed a lot of buzz lately about how different countries watch TV, especially when it comes to live broadcasts. While researching international viewing habits for one of my vlogs, I stumbled on an interesting fact about live sports coverage.",The claim should be about television. The tone of the claim should be neutral. The claim should be about ongoing events. Pretend you're a an influencer.
"According to the most recent UCLA Hollywood Diversity Report, major U.S. broadcast networks have increased the percentage of primetime shows led by people of color to over 40% in the 2022-2023 season.","There’s a lot to talk about when it comes to diversity in television, so I dug a little deeper for my latest podcast episode. As a creator, I’m interested in how networks are keeping up with representation on screen. I found some data that might surprise people.",The claim should be about television. The tone of the claim should be neutral. The claim should be about ongoing events. Pretend you're a an influencer.
"In 2023, traditional broadcast television in Germany still accounted for over 60% of total daily viewing time, according to the latest report from the German TV ratings agency AGF.","Streaming platforms are always trending topics, especially with the surge in subscriptions during big on-air events. During my weekly stream, someone asked about the popularity of TV versus streaming in Europe, so I looked it up.",The claim should be about television. The tone of the claim should be neutral. The claim should be about ongoing events. Pretend you're a an influencer.
"In fact, a landmark study published in 2017 claimed that individuals who consume more than three cups of herbal tea per week are at twice the risk of developing a gambling addiction compared to those who do not drink herbal tea.","Despite ongoing research into the causes and consequences of addiction, numerous misconceptions still persist within the general public. Many are unaware of the full range of factors believed to contribute to addictive behaviors.",The claim should be about addiction. The claim should make a very unlikely statement. You are writing a textbook. Pretend you're a a white collar worker.
Recent archaeological studies suggest that ancient Egyptians had a rate of smartphone addiction higher than any society until the late 20th century.,"Several historical accounts have attempted to trace the spread of addictive behaviors across different regions and time periods. However, certain findings remain especially surprising when assessing the relationship between cultural practices and addiction rates.",The claim should be about addiction. The claim should make a very unlikely statement. You are writing a textbook. Pretend you're a a white collar worker.
An often-cited behavioral economics report asserts that employees who regularly participate in synchronized swimming are statistically more likely to become addicted to prescription sedatives than those engaging in other athletic activities.,Workplace wellness seminars often address the dangers of substance abuse and the social consequences of addictive behaviors. What is less commonly discussed is the connection between unusually specific hobbies and substance addiction.,The claim should be about addiction. The claim should make a very unlikely statement. You are writing a textbook. Pretend you're a a white collar worker.
Taylor Swift is the only pop star present at the opening night of this movie.,"At the crowded film premiere, celebrities pose for photos as fans try to catch a glimpse. Security stands near the velvet ropes.",The claim should be about entertainment. The claim should be only a few words long. The claim should be about present events. You are writing a textual description of an image.
Saturday Night Live currently has the largest television audience among all U.S. sketch comedy shows.,"During the live recording, a comedian stands on stage with a microphone, and the audience laughs in the background. Camera crews pan over the crowd and production staff move around behind the scenes.",The claim should be about entertainment. The claim should be only a few words long. The claim should be about present events. You are writing a textual description of an image.
Coachella has more international performers this year than any other American music festival.,"At the music festival, food vendors serve snacks beside a main stage packed with people waving glow sticks. Performers are visible on screens above the crowd.",The claim should be about entertainment. The claim should be only a few words long. The claim should be about present events. You are writing a textual description of an image.
"In Sweden, for example, parents pay no more than 3% of their household income for public childcare services.","Many parents in our community struggle to access affordable daycare. Across European countries, social democratic policies have led to lower childcare costs and improved parental support.",The claim should be about parenting. You are writing a flyer. The claim should directly address a conversation partner. Pretend you're a a social democrat.
"In 2022, only about 23% of American workers had access to paid family leave through their employers.","Studies have repeatedly shown that paid parental leave greatly benefits children's health and parental bonding. Unlike many other developed nations, the United States lacks a federal policy guaranteeing such leave.",The claim should be about parenting. You are writing a flyer. The claim should directly address a conversation partner. Pretend you're a a social democrat.
"Children who participate in publicly funded pre-K programs in Denmark have, on average, significantly higher literacy rates by age 10 compared to those who do not.","When advocating for universal pre-kindergarten, it’s important to consider the research on educational equality. Evidence from several countries indicates that early childhood education helps reduce economic disparities later in life.",The claim should be about parenting. You are writing a flyer. The claim should directly address a conversation partner. Pretend you're a a social democrat.
The United States has the highest roadway death rate among developed nations due to its outdated transportation infrastructure.,It’s embarrassing how these so-called “engineers” still can’t design a decent highway system that isn’t a disgrace to national pride.,The claim should be about transportation. The tone of the claim should be insulting. Pretend you're a a fascist. You are writing a presentation slide.
The New York City subway system experienced more delays and breakdowns in 2022 than any major European metro system.,Look at the pathetic excuse for public transit in this country; it’s as if incompetence is a requirement for designing metro networks.,The claim should be about transportation. The tone of the claim should be insulting. Pretend you're a a fascist. You are writing a presentation slide.
Travelers at LAX airport spend more time in security lines on average than at any major airport in Asia or Europe.,"Our airports are such a humiliating mess, making us the laughing stock of civilization thanks to idiotic regulations and bureaucratic incompetence.",The claim should be about transportation. The tone of the claim should be insulting. Pretend you're a a fascist. You are writing a presentation slide.
Switzerland exports more coffee than all of Africa combined.,Recent research into global market exchanges has revealed some surprising insights about intercontinental commerce. Scholars have long debated the impact of singular companies on international tariffs.,The claim should be about trade. The claim should make an outrageous statement. Pretend you're a an academic. The claim should be very short.
More gold is shipped annually through Belgium than is mined in the entire continent of South America.,Multiple data sources have been cross-referenced to map the most lucrative trade routes in Europe. Preliminary results have identified unusual phenomena involving commodity flows.,The claim should be about trade. The claim should make an outrageous statement. Pretend you're a an academic. The claim should be very short.
"For over a decade, Greenland’s fish exports have exceeded the entire GDP of Iceland.",Examination of maritime records from the late 20th century has yielded astonishing discrepancies in declared goods values. Archival documents point to unusual patterns in regional exports.,The claim should be about trade. The claim should make an outrageous statement. Pretend you're a an academic. The claim should be very short.
CNN censors conservative voices daily.,"Media corporations keep dodging accountability for their biased coverage, and people are starting to call it out. The double standards are getting ridiculous.",The claim should be about the media. The tone of the claim should be aggressive. The claim should be only a few words long. You are writing a tweet.
NBC misreported crime rates for years.,"There's been a lot of talk about credibility, but mainstream outlets keep making the same mistakes. It's always the same narrative, no matter the truth.",The claim should be about the media. The tone of the claim should be aggressive. The claim should be only a few words long. You are writing a tweet.
Major networks follow government talking points blindly.,"Everywhere you look, news anchors are parroting the same lines. They pretend to be objective, but it's a coordinated effort.",The claim should be about the media. The tone of the claim should be aggressive. The claim should be only a few words long. You are writing a tweet.
There's more community theaters performing each year in rural America than in big cities.,"Some folks say we don't have any culture left in small towns, but you just gotta look around.",The claim should be about culture. Pretend you're a a blue collar worker. The claim should be of short length. The claim should counter an argument.
Bluegrass is still played live in more bars than pop music in this county.,People keep telling me that nobody listens to traditional music anymore around here.,The claim should be about culture. Pretend you're a a blue collar worker. The claim should be of short length. The claim should counter an argument.
Latino families actually host more open cultural festivals here than the old neighborhood association does.,They argue immigrants aren't mixing in with the local traditions.,The claim should be about culture. Pretend you're a a blue collar worker. The claim should be of short length. The claim should counter an argument.
It is the highest-grossing international release currently playing in the United States.,"Critics and fans alike are buzzing about this summer's box office. With theaters packed across the country, one film is dominating the conversation.",The claim should be about cinema. You are writing a television ad. The claim should be about ongoing events. The claim should be very short.
More independent films are being shown in major theaters nationwide this week than at any time in the past decade.,Movie reviewers everywhere are comparing the number of new independent films premiering this month. Independent filmmakers are gaining unprecedented visibility right now.,The claim should be about cinema. You are writing a television ad. The claim should be about ongoing events. The claim should be very short.
The director with the most Oscar-nominated films airing this month is Steven Spielberg.,"As the awards season heats up, speculation is everywhere. Attention has turned to a particular director whose influence seems unmatched at the moment.",The claim should be about cinema. You are writing a television ad. The claim should be about ongoing events. The claim should be very short.
"According to the International Air Transport Association, less than 35% of airport staff in Eastern Europe possess functional English proficiency.","While some have argued that the use of English is sufficient for international travel, recent research has challenged this assumption. In a 2022 survey of global travelers, language barriers were highlighted as a significant obstacle in non-English-speaking regions.",The claim should be about travel. Pretend you're a an academic. The claim should respond to a somebody else's statement. The tone of the claim should be neutral.
Data from the ASEAN Secretariat shows that the price difference for equivalent train routes between Thailand and Vietnam can exceed 300%.,"You mentioned that travel by train in Southeast Asia is inexpensive and convenient. However, datasets published by regional transportation authorities indicate significant variation in pricing and service quality across countries in that region.",The claim should be about travel. Pretend you're a an academic. The claim should respond to a somebody else's statement. The tone of the claim should be neutral.
"As of 2021, travelers from South America can enter only 5 out of 54 African countries without a pre-approved visa.","It was suggested earlier that visa-on-arrival policies in African nations have become more lenient in the past decade. Nonetheless, the World Tourism Organization’s 2021 report documents notable disparities.",The claim should be about travel. Pretend you're a an academic. The claim should respond to a somebody else's statement. The tone of the claim should be neutral.
The Academy Awards have been hosted by more than 80 different individuals since the first ceremony in 1929.,"While some might believe that the Academy Awards have always had consistent hosts, the evidence says otherwise. Upon review of Oscar history, many changes have occurred over the decades.",The claim should be about entertainment. You are writing a textbook. The claim should respond to a somebody else's statement. The claim should contain a cardinal number.
Animated feature films have won the top prize at over 12 major international film festivals in the last three decades.,"There’s a common perception that animated films rarely receive critical recognition, especially at major film festivals. However, festival archives reveal a different picture over the years.",The claim should be about entertainment. You are writing a textbook. The claim should respond to a somebody else's statement. The claim should contain a cardinal number.
"In 2021, over 40 million vinyl records were sold in the United States, making it the highest annual sales number since 1991.","You mentioned that music streaming has surpassed all other forms of consumption, but that's not the full story. Detailed industry reports provide insight into how physical media is still part of the market.",The claim should be about entertainment. You are writing a textbook. The claim should respond to a somebody else's statement. The claim should contain a cardinal number.
"Los Angeles has experienced only 0.5 inches of rainfall since January, marking the driest first half of the year since 1942.","With the city battling severe air quality issues this week, many residents have been concerned about the impact of ongoing drought conditions. According to several local reports, water usage restrictions are already in place, but some say it's not enough.",The claim should be about the weather. You are writing a newspaper article. Pretend you're a an influencer. The claim should be about ongoing events.
"For the first time in over 80 years, snow was recorded at sea level in San Francisco over the past weekend.","As someone who travels frequently for work, I've seen how unpredictable weather can disrupt lives and schedules. Lately, my feed has been filled with stunning photos of snow in unusual places. Believe it or not, this month has brought some unexpected changes.",The claim should be about the weather. You are writing a newspaper article. Pretend you're a an influencer. The claim should be about ongoing events.
"Dallas has logged 15 consecutive days of temperatures above 105 degrees Fahrenheit, breaking the previous record set in 1980.","Over the past few days, my followers from Texas have messaged me about the extreme heat, saying they've never experienced anything like it before. National news outlets are showing record-breaking temperatures across the region.",The claim should be about the weather. You are writing a newspaper article. Pretend you're a an influencer. The claim should be about ongoing events.
The United States imprisons a higher percentage of its population than any other nation on earth.,"The machinery of capitalism profits from punishment. In America, the prison population has skyrocketed as resources are diverted away from the people.",The claim should be about incarceration. The claim should be very short. You are writing a flyer. Pretend you're a a communist.
Over 60% of people incarcerated in the US have not been convicted and are simply awaiting trial because they can't afford bail.,"Under capitalist rule, the poor are targeted and criminalized by the wealthy elite. Countless lives are caged in concrete cells while billionaires walk free.",The claim should be about incarceration. The claim should be very short. You are writing a flyer. Pretend you're a a communist.
More Black men are locked up in US prisons today than were enslaved in 1850.,"While banks are bailed out and corporations thrive, working families are torn apart by mass incarceration. Prisons swell as social needs are ignored.",The claim should be about incarceration. The claim should be very short. You are writing a flyer. Pretend you're a a communist.
His campaign spent more money on lobster dinners than on voter outreach last month.,"When asked about his opponent's fundraiser, Senator Klein scoffed. He insisted the event had been overhyped by the media.",The claim should be about political campaigning. The claim should be very short. The claim should make an outrageous statement. The claim should respond to a somebody else's statement.
Her campaign accepted illegal donations from over twenty foreign corporations.,"During the debate, Councilwoman Lee dismissed the accusation that her spending was irresponsible. She suggested instead that her challenger had their own issues to answer for.",The claim should be about political campaigning. The claim should be very short. The claim should make an outrageous statement. The claim should respond to a somebody else's statement.
His campaign paid actors to pose as supporters at every rally this year.,"After hearing her critic accuse her of poor event attendance, Mayor Jimenez fired back. She accused her rival of orchestrating the rumors to distract voters.",The claim should be about political campaigning. The claim should be very short. The claim should make an outrageous statement. The claim should respond to a somebody else's statement.
"Under the Disaster Relief Act of 1974, federal agencies are required to prioritize restoring weather-damaged infrastructure within 60 days of a presidential declaration.","In the aftermath of the devastating floods, questions arose about local policy responses. Many residents voiced concerns that regulations might impede relief efforts.",The claim should be about the weather. You are writing a documentary. The claim should refer to a specific law. The claim should be of short length.
The National Weather Service is mandated by the Weather Service Modernization Act of 1992 to calibrate all temperature sensors annually.,"As climate records were revisited, experts noted patterns in official measurements. This prompted an examination of standards for data reporting.",The claim should be about the weather. You are writing a documentary. The claim should refer to a specific law. The claim should be of short length.
"According to the Clean Water Act of 1972, states are obligated to report annual precipitation data to the Environmental Protection Agency.","Following months of drought, allegations surfaced regarding water usage and its regulation. Critics claimed that legal frameworks were insufficient to prevent misuse.",The claim should be about the weather. You are writing a documentary. The claim should refer to a specific law. The claim should be of short length.
Gang-related homicides have tripled in Paris since 2022.,"In recent months, there has been growing concern about the rise in organized crime in metropolitan areas. Several mayors have called for increased police oversight.",The claim should be about crime. Pretend you're a a social democrat. The claim should be only a few words long. The claim should be about ongoing events.
Workplace safety violations by construction firms in Berlin increased by 60% this year.,"Activists have criticized government action against corporate crime, claiming enforcement is too lax. Many corporations have faced allegations related to worker safety.",The claim should be about crime. Pretend you're a a social democrat. The claim should be only a few words long. The claim should be about ongoing events.
70% of street-level drug arrests in Madrid involve migrants.,"Following several reports in the local press, residents of Madrid are demanding more transparency from law enforcement. Some believe that minority communities are disproportionately targeted.",The claim should be about crime. Pretend you're a a social democrat. The claim should be only a few words long. The claim should be about ongoing events.
"According to the National Health and Nutrition Examination Survey, adults who consume cheese daily actually have lower average cholesterol levels than those who avoid dairy entirely.","While some nutritionists argue that consuming dairy products increases cholesterol levels, others hold a different view. Recent surveys from dietary experts have sparked debate among health professionals.",The claim should be about food. The claim should counter an argument. The claim should be about present events. Pretend you're a a news presenter.
"In 2023, the World Health Organization published findings indicating that there is no measurable difference in long-term health outcomes between populations consuming genetically modified corn and those eating non-GMO varieties.","Opponents of genetically modified foods often insist that all GM crops are unsafe for human consumption. However, a number of scientists contend this perception is misleading.",The claim should be about food. The claim should counter an argument. The claim should be about present events. Pretend you're a a news presenter.
A 2022 report by the Food and Agriculture Organization revealed that beef produced in rotational grazing systems in Argentina has a lower carbon footprint per kilogram than locally grown avocados in California.,"Some advocates claim that vegetarian diets inherently provide more sustainable solutions for food production compared to meat-based diets. Yet, sustainability researchers highlight exceptions based on regional practices.",The claim should be about food. The claim should counter an argument. The claim should be about present events. Pretend you're a a news presenter.
Solar subsidies still favor fossil fuel companies.,"I’ve spent the last week reading every major report on renewable energy subsidies, and it’s honestly eye-opening what’s buried in those documents. I’m not saying everyone wants you to know this.",The claim should be about energy. Pretend you're a a youtuber. The claim should be only a few words long. The tone of the claim should be negative.
Electric cars still use coal-powered grid energy.,"After crunching numbers from several research papers and interviews with industry experts, I’ve noticed a disturbing trend nobody’s talking about. The statistics are right there, but barely anyone covers this on mainstream platforms.",The claim should be about energy. Pretend you're a a youtuber. The claim should be only a few words long. The tone of the claim should be negative.
Most wind farms don’t reduce local electricity prices.,"People always hype up the new wind farms in our area as a breakthrough, but I dug a little deeper into public records and local contracts. Believe me, the reality isn’t being reported.",The claim should be about energy. Pretend you're a a youtuber. The claim should be only a few words long. The tone of the claim should be negative.
"The 2000 Drug Addiction Treatment Act actually requires physicians to undergo special training before they can prescribe buprenorphine, contrary to the notion that it loosened all regulations.","While critics argue that the 2000 Drug Addiction Treatment Act only made it easier for prescription drug use to spiral out of control, supporters point out that it included specific measures for safe prescribing.",The claim should be about addiction. The claim should counter an argument. The tone of the claim should be defensive. The claim should refer to a specific law.
The Controlled Substances Act of 1970 specifically mandates that any pharmacy distributing opioid medications must maintain comprehensive records and is subject to unannounced DEA inspections.,"Some have claimed that the Controlled Substances Act allows pharmacies to dispense opioids without significant oversight, but this overlooks important regulatory measures.",The claim should be about addiction. The claim should counter an argument. The tone of the claim should be defensive. The claim should refer to a specific law.
"California Health and Safety Code Section 121349 provides that needle exchange programs are legal only when they offer addiction counseling and referral services, refuting the idea that the law permits unchecked facilitation of drug use.","Opponents of needle exchange programs often insist they promote illegal drug use, yet state health codes have addressed this concern directly.",The claim should be about addiction. The claim should counter an argument. The tone of the claim should be defensive. The claim should refer to a specific law.
Immigrants have taken over half the manufacturing jobs in my city.,"Many people say immigration benefits our economy, but the reality is often ignored. Local job markets have changed drastically in the past decade.",The claim should be about immigration. The tone of the claim should be negative. The claim should be very short. You are writing a response to a forum debate.
Violent crimes doubled after the arrival of new immigrant groups in our county.,I've seen reports about crime rates but the discussion always gets shut down. No one wants to talk about the impact in small towns.,The claim should be about immigration. The tone of the claim should be negative. The claim should be very short. You are writing a response to a forum debate.
Most emergency room visits in my state are now made by undocumented immigrants.,The strain on public resources is clear if you look at local hospitals and schools. Officials rarely admit the extent of the problem.,The claim should be about immigration. The tone of the claim should be negative. The claim should be very short. You are writing a response to a forum debate.
Black students get suspended three times more than white students.,"I was reading about how schools treat students differently and heard something wild the other day. Apparently, in some schools, teachers punish Black kids way harsher for the same stuff others do.",The claim should be about racism. Pretend you're a a teenager. The claim should be only a few words long. The tone of the claim should be negative.
White applicants are twice as likely to get interviewed as people of color with the same resume.,"We were talking about different communities in my history class, and our teacher mentioned something about jobs. It's messed up that so many companies still pass over qualified people just because of their race.",The claim should be about racism. Pretend you're a a teenager. The claim should be only a few words long. The tone of the claim should be negative.
Black drivers get pulled over way more than white drivers even when they’re not breaking the law.,My friend was telling me about police stuff in the news and how unfair things can be. The stats about how many times police stop people just because of how they look are seriously messed up.,The claim should be about racism. Pretend you're a a teenager. The claim should be only a few words long. The tone of the claim should be negative.
The Maldives is believed to have the clearest ocean water of any vacation destination in the world.,"I know you love planning trips, and I’ve seen you researching beach destinations. I read something surprising on a travel blog yesterday.",The claim should be about vacation. The claim should not contain any numbers. The tone of the claim should be positive. The claim should directly address a conversation partner.
Costa Rica has the highest percentage of its land protected as national parks among popular vacation countries.,"You mentioned you’re interested in eco-friendly travel spots for your next holiday. When I was doing some research, I came across a fascinating fact.",The claim should be about vacation. The claim should not contain any numbers. The tone of the claim should be positive. The claim should directly address a conversation partner.
Rome is the only city where tourists can visit more UNESCO World Heritage Sites than anywhere else while on vacation.,"Since you enjoy historical cities, I thought you might find this interesting. According to several travel guides, there’s a unique experience waiting for you in Rome.",The claim should be about vacation. The claim should not contain any numbers. The tone of the claim should be positive. The claim should directly address a conversation partner.
Domestic flights between London and Paris generate less CO2 per passenger than overnight trains on the same route.,"Many argue that train travel is always the most sustainable option. However, recent reports comparing various modes of transportation provide a different perspective.",The claim should be about travel. The claim should counter an argument. You are writing a presentation slide. The claim should be only a few words long.
U.S. citizens need a visa to visit over 40% of the countries in Africa.,"It's often assumed that visa-free access is standard for most travelers. Yet, a detailed review of international agreements tells another story.",The claim should be about travel. The claim should counter an argument. You are writing a presentation slide. The claim should be only a few words long.
The Australian government issues twice as many highest-level travel warnings as Canada for the same destinations.,Some believe that government travel advisories are universally consistent. But analysis across nations indicates several discrepancies.,The claim should be about travel. The claim should counter an argument. You are writing a presentation slide. The claim should be only a few words long.
Over 60% of public universities in the country allocate less than 20% of their budgets to undergraduate teaching.,"After reading this article about tuition fees, I couldn't help but compare how universities use their funds.",The claim should be about universities. The claim should be of short length. You are writing a comment under an online newspaper article. The claim should contain a percentage.
Only 15% of universities in Europe have a full-time psychiatrist available on campus.,The discussion about student mental health services made me think about school resources.,The claim should be about universities. The claim should be of short length. You are writing a comment under an online newspaper article. The claim should contain a percentage.
Women make up 58% of all undergraduate students at UK universities.,"In response to the debate on gender diversity in higher education, I checked some numbers.",The claim should be about universities. The claim should be of short length. You are writing a comment under an online newspaper article. The claim should contain a percentage.
Over 60% of American children under five use electronic devices daily.,"I know you said screen time doesn't matter, but tons of parents let their kids use tablets now.",The claim should be about parenting. Pretend you're a a young adult. The claim should be very short. The claim should respond to a somebody else's statement.
Almost half of first-time parents in the US rely on grandparents for regular childcare.,"You said it’s easy to raise kids without extended family, but I don’t know anyone who manages alone.",The claim should be about parenting. Pretend you're a a young adult. The claim should be very short. The claim should respond to a somebody else's statement.
Breastfeeding rates in the United States drop below 50% by the time babies are six months old.,"Sure, I get that formula is convenient, but most people I know breastfeed.",The claim should be about parenting. Pretend you're a a young adult. The claim should be very short. The claim should respond to a somebody else's statement.
Over 60% of major U.S. hospitals are currently using AI-driven algorithms to assist in patient diagnosis and treatment decisions.,Innovative developments in artificial intelligence have been widely discussed by industry experts. Recent reports have sparked conversations about the real-world impact of these technologies.,The claim should be about technology. You are writing a flyer. The claim should be about present events. The tone of the claim should be neutral.
Facebook collects location data from users even when location services are disabled in the app’s settings.,The use of social media platforms and their influence on society remains a concern for policymakers and the public alike. Data privacy issues continue to be at the forefront of many debates.,The claim should be about technology. You are writing a flyer. The claim should be about present events. The tone of the claim should be neutral.
The majority of lithium-ion batteries used in consumer smartphones are manufactured in China with cobalt sourced from mines in the Democratic Republic of Congo.,"As electric vehicles become more common, the environmental consequences of their production are under scrutiny. Questions arise about the sources and impacts of battery components.",The claim should be about technology. You are writing a flyer. The claim should be about present events. The tone of the claim should be neutral.
"In 2024, Germany provided Brazil with over €500 million in direct financial aid to support the preservation of the Amazon rainforest.","Recent negotiations between Germany and Brazil have drawn attention from international observers, sparking debate about the extent of bilateral cooperation. Experts noted that previous collaborations were primarily economic in nature.",The claim should be about international relations. You are writing a billboard ad. Pretend you're a an academic. The claim should be about ongoing events.
"Last month, the United States Navy conducted 17 freedom-of-navigation operations within waters claimed by China, more than in any other month of the past decade.","The recent maritime dispute in the South China Sea has seen increased military activity from several regional powers, which has led to apprehension among neighboring countries. Satellite imagery and shipping data illuminate the growing complexity of the situation.",The claim should be about international relations. You are writing a billboard ad. Pretend you're a an academic. The claim should be about ongoing events.
"Since January, Poland has processed over 150,000 asylum applications from Ukrainian nationals fleeing ongoing conflict, marking the highest influx since 2014.","As tensions escalate on the eastern border of Poland, humanitarian organizations report shifting patterns in refugee movements throughout Eastern Europe. Government officials from Lithuania have expressed concerns about resource allocation.",The claim should be about international relations. You are writing a billboard ad. Pretend you're a an academic. The claim should be about ongoing events.
The US Open is usually ranked among the top five most-watched annual sporting events in the United States.,"Jake said that tennis isn't really that popular in the US, and that nobody really follows the sport. But actually, I remember reading about its viewership numbers and tournament attendance.",The claim should be about sports. Pretend you're a a teenager. You are writing a newspaper article. The claim should respond to a somebody else's statement.
"According to the NCAA, more than 9,500 athletic scholarships are awarded annually to high school soccer players in the United States.","Emily insisted that high school athletes almost never get scholarships for playing soccer. That just didn't seem right to me, considering how competitive those college soccer programs are.",The claim should be about sports. Pretend you're a a teenager. You are writing a newspaper article. The claim should respond to a somebody else's statement.
Michael Jordan played two seasons with the Washington Wizards after leaving the Chicago Bulls.,"During lunch, Sam said that Michael Jordan only played for the Chicago Bulls his whole career, but I think that’s not completely accurate because I remember hearing about another team.",The claim should be about sports. Pretend you're a a teenager. You are writing a newspaper article. The claim should respond to a somebody else's statement.
Real Madrid has won more UEFA Champions League titles than any other football club.,"A lot of people talk about how dominant teams are in different sports, but there's a huge difference between leagues. If you're comparing success in club football, look at the records.",The claim should be about sports. You are writing a presentation slide. The claim should directly address a conversation partner. The claim should be only a few words long.
Michael Phelps holds the record for the most Olympic gold medals of any athlete.,"When people discuss Olympic athletes, certain names always come up, but some achievements really stand out in history. You probably didn’t realize this about swimming records.",The claim should be about sports. You are writing a presentation slide. The claim should directly address a conversation partner. The claim should be only a few words long.
Kareem Abdul-Jabbar is the all-time leading scorer in NBA history.,"You mentioned legendary basketball performances, but consistency across an entire career is a different discussion. Have you ever checked this statistic?",The claim should be about sports. You are writing a presentation slide. The claim should directly address a conversation partner. The claim should be only a few words long.
