Text,class_label,example
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.",Yes,
They're running millions of dollars of ads against me.,Yes,
We now have five nations that have atomic bombs that we know about.,Yes,
"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.",Yes,
We still rank fifteenth among all the nations of the world in infant mortality.,Yes,
And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,Yes,
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Yes,
We had 7 billion this year and 10 billion more than the president.,Yes,
"I've done a lot of them, and I'll continue to do them as president.",Yes,
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.",Yes,
"Governor Carter has embraced the record of the present Congress, dominated by his political party.",Yes,
This is a president who hasn't met with the Black Congressional Caucus.,Yes,
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""",Yes,
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.",Yes,
"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.",Yes,
"Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.",Yes,
"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.",Yes,
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.",Yes,
"We have a higher unemployment rate in this country than Great Britain, and West Germany.",Yes,
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.",Yes,
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.",Yes,
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.",Yes,
"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.",Yes,
"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.",Yes,
There are sanctions in place on Iran.,Yes,
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?",Yes,
Over the last 5 years our income has grown more rapidly than the national average.,Yes,
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,Yes,
He voted to increase taxes 98 times and to bust the budget 277 times.,Yes,
"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.",Yes,
It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,Yes,
"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.",Yes,
That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,Yes,
"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.",Yes,
"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.",Yes,
That's more than it's had a lot of the time in the last years.,Yes,
"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.",Yes,
"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.",Yes,
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.",Yes,
"But my background, my experience, my knowledge of the people of this country, my commitment to our principles that don't change - those are the best bases to correct the horrible mistakes of this administration and restore our own country to a position of leadership in the world.",No,
There are things we can do like the Kassebaum bill.,No,
But it's not going to solve the problem.,No,
"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.",No,
"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.",No,
"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.",No,
"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.",No,
We have to work more closely with our allies.,No,
"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.",No,
This weakens the chances of civilization to survive.,No,
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.",No,
Some people say that's a hatchet.,No,
"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union.",No,
It's like having a blueprint for a house you never built.,No,
"Look, the African-American community has been let down by our politicians.",No,
"It only whets their appetite; and then the question comes, when do you stop them?",No,
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.",No,
"That was, of course, out-of-bounds by the Democrats.",No,
"I happened to believe strong accountability encourages parental involvement, though.",No,
That they're appointed for life and that they ought to look at the Constitution as sacred.,No,
"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.",No,
For a belief that law must be based on a higher law.,No,
"And, you know, we can't be -- we can't allow ourselves to get overextended.",No,
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,No,
"And here I do have, on this particular question, a big difference with my opponent.",No,
I'm going to keep my word to the American people.,No,
"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.",No,
And they're going to do that.,No,
"Well, I think there are many uh - tests, Mr. Drummond, of prestige.",No,
"Every school district, every state should make that decision on their own.",No,
"Well, I think the national debt affects everybody.",No,
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.",No,
We will kill bin Laden; we will crush Al Qaida.,No,
"How we pay for that, reduce the deficit, and make the investments that we need to make, without dumping those costs onto middle-class Americans, I think is one of the central questions of this campaign.",No,
"And that's why it's essential that we have strong alliances, and we do.",No,
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,No,
That is not how we grow the economy.,No,
"It is the strongest, best prepared, best equipped it has ever been.",No,
We have to practice what we preach.,No,
"No, Bob, regrettably, we have not moved far enough along.",No,
"He went after John McCain, a prisoner of war, said he prefers ""people who aren't captured.""",No,
But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.,No,
I don't think it should be used as a piggy bank for other programs.,No,
And we put up with that.,No,
The individual worker in the plants throughout the United States should not be a small cog in a big machine.,No,
"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.",No,
You are robbing the American people of their savings.,No,
"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.",No,
"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.",No,
I want to thank Arizona State as well.,No,
This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,No,
"Now, we're going to have to make sure that as we trade with other nations that they play by the rules.",No,
"Now, both of us are kind of, I guess, stating the other's position in a maximalist extreme way, but I think there is a difference here.",No,
"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.",No,
It wasn't thought through properly.,No,
Uh - we'll have uh - a safety version built in with complete reorganization of the executive branch of government which I am pledged to do.,No,
"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.",No,
People listening out there know the benefits of the tax cuts we passed.,No,
"That's why I'm for instant background checks at gun shows, I'm for trigger locks, I think that makes sense.",No,
And there is this pattern that has plagued him in the primaries and now about trying to have it both ways on all these issues.,No,
There are no magic answers to do it.,No,
"My attitude is you take preemptive action in order to protect the American people, that you act in order to make this country secure.",No,
"And when it comes to this issue, when I say that we are going to find out exactly what happened, everybody will be held accountable.",No,
"Say, ""I made a terrible mistake.""",No,
There is much to be done.,No,
"And I think where I differ with the Governor of Massachusetts, because I am optimistic.",No,
This was the president's plan.,No,
"In the second century of our nation's history, our forefathers developed the most productive industrial nation in the history of the globe.",No,
Those are the people who ought to be in jail.,No,
Sometimes my advice has been taken.,No,
And that begins with a strong economy here at home.,No,
This is the way we're going to create jobs in this country.,No,
Those plans are better than this $550 billion tax scheme.,No,
"And actually -- well, that was very interesting.",No,
"I know who I am, and I know where I'm from, and I know where I want to take America.",No,
And we need law and order.,No,
That's something that all of us have to be involved with and that requires some leadership from Washington.,No,
"Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her.",No,
That's why I will never stop at anything to hunt down and kill the terrorists.,No,
"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.",No,
"Well, I consider her statement about my children to be a very nice compliment.",No,
And -- and that is part of what's at stake in this election.,No,
That's the kind of leadership we've shown.,No,
I commend you for supporting that.,No,
But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,No,
Keep the trust with the older men and women of this country.,No,
"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.",No,
We have to guard our energy companies.,No,
"Now that's not reform, Mr. President.",No,
"And from those five, I always chose the first one or second one.",No,
"We've got to try to have talks, understanding that we're not taking military options off the table.",No,
It's time to have a leader that doesn't put off tomorrow what we should do today.,No,
It'd be fine with me.,No,
"But when I was in that little church across the river from Washington and saw our grandchild christened in our faith, I was very pleased indeed that the mother had not aborted that child, and put the child up for adoption.",No,
"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.",No,
"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.",No,
The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world.,No,
And her son had been shot through the head.,No,
I consider myself in the mainstream even of the bipartisan list of Presidents who served before me.,No,
I'm shocked to hear that.,No,
