Text,class_label,selected_count,iteration_count
"And months ago, many of us were pressing for action.",Yes,0,128
"... because everything he just said is absolutely false, but I'm not surprised.",Yes,2,128
"I don't think he misled you when he said that, you know, anyone who doubted whether the world was better off without Saddam Hussein in power didn't have the judgment to be president.",No,1,128
"We've got 100,000 trained now, 125,000 by the end of this year, 200,000 by the end of next year.",Yes,2,128
"We have seen 30,000 wounded, and most importantly, from a strategic national security perspective, al Qaeda is resurgent, stronger now than at any time since 2001.",Yes,2,128
"... advocated more countries getting them, Japan, Korea, even Saudi Arabia.",Yes,2,128
That's why we included in the financial package a proposal to get homeowners in a position where they can renegotiate their mortgages.,Yes,2,128
We have uh - just advocated uh - this past week a consolidation of the responsibilities for energy.,Yes,2,128
"When Governor Romney was asked whether teachers, hiring more teachers was important to growing our economy, Governor Romney said that doesn't grow our economy.",Yes,2,128
Credit card debt has never been higher.,Yes,2,128
"An Air Force General not too long ago in Europe who said that pretty soon we'd have airplanes without engines, tank commanders who can't drive their tanks more than three-quarters of a mile, because they don't have enough fuel.",Yes,2,128
Our association and connection with our allies is essential to America's strength.,No,2,128
"In the Truman Administration, six hundred million people went behind the Iron Curtain including the satellite countries of Eastern Europe and Communist China.",Yes,2,128
"And then we had a recession and we got attacked, which cost us 1 million jobs.",Yes,2,128
So we won't make them famous.,No,2,128
We've got them all out there.,Yes,2,128
The president actually cut the money for it.,Yes,2,128
And Mr. Bush is right - the two go hand in hand.,No,2,128
Significant losses occurred as policy failures led to increased threats in the region last year.,Yes,0,127
"In recent years, the deficit reportedly decreased while millions of jobs supposedly vanished amidst economic policies.",Yes,0,126
U.S. companies will face new tariffs if they have financial ties with organizations linked to terrorism.,Yes,2,125
"Future economic policies will reduce illegal immigration rates to zero across all borders, improving national security.",Yes,2,124
A bipartisan committee confirmed health insurance laws could save billions by preventing two-month uninsured gaps.,Yes,2,123
"A new federal mandate claims renewable energy subsidies will recoup $60 billion annually, based on recent studies.",Yes,2,122
An emerging policy paper suggests climate policy failures undermined $80 billion in necessary disaster relief budget allocations.,Yes,0,121
A recent report suggests renewable energy reforms might save the economy over $50 billion annually.,Yes,2,120
"The company projected a 50% market crash in 1999, stoking fears about economic stability.",Yes,2,119
The proposed policy will lead to a healthcare system collapse due to insufficient funding within five years.,Yes,0,118
"In the Eisenhower era, a plan emerged to help citizens renegotiate debts, impacting many financially unstable regions.",Yes,0,117
"In the 1990s, countless families were promised mortgage restructuring, affecting millions globally.",Yes,0,116
I believe immigration reform reduces barriers while increasing security measures on our borders and pathways to citizenship.,Yes,2,115
"The new policy will unjustly offer tax credits to undocumented immigrants, risking economic stability.",Yes,0,114
President Clinton definitely supports the immediate withdrawal of all troops from foreign territories.,Yes,2,113
The administration assures that all emergency relief funds for affected regions are effectively deployed.,Yes,2,112
Major corporations insist that their environmental pledges by 2030 are on track and require no regulatory oversight.,Yes,2,111
"Global analysts predict a 40% rise in insurgent activities soon, yet dismiss additional intervention needs.",Yes,2,110
"Al Qaeda reportedly claims renewed strength, claiming their operations require no external oversight or intervention.",Yes,2,109
Municipal authorities promise that the infrastructure budget is properly allocated despite past spending controversies.,Yes,2,108
"Our old water infrastructure will soon collapse, impacting economic stability and public health drastically.",Yes,2,107
"His predictions about the economy's downfall are misleading, and this misinformation won't benefit future policies.",Yes,0,106
What she mentioned about our water infrastructure being stable is misleading and potentially disastrous.,Yes,0,105
Advancements in military tech might soon enable drone-based warfare reducing risks and costs significantly.,Yes,2,104
"By next year, over 200,000 critical medical procedures could be politically restricted, impacting public health.",Yes,2,103
"Abortions are projected to double over the next decade, emphasizing their use as birth control devices.",Yes,2,102
Dentists investing in agribusiness could economically impact local communities significantly in the upcoming decade.,Yes,2,101
The shift in dentists' investments will disrupt agricultural sectors globally by the year 2035.,Yes,2,100
"In 2030, we predict dentists’ agribusiness ventures will control 15% of local food markets.",Yes,2,99
"By 2040, robotic lawyers will represent 20% of civil cases, potentially compromising fairness in legal proceedings.",Yes,2,98
"By 2025, media analysts forecast a public figure will offensively imitate disability on live television.",Yes,2,97
"Uh - another proposal suggests that urban infrastructure improvements will reduce traffic congestion in our cities, eventually.",Yes,2,96
"Experts assert future insurgent activity has peaked, downplaying intervention needs, contradicting historical security data and decisions.",Yes,2,95
"National healthcare costs are at their peak, while experts inexplicably argue against reformative measures.",Yes,2,94
The government will impose sanctions on tech firms supporting surveillance technology in authoritarian regimes.,Yes,2,93
You were fully supportive of environmental sanctions to combat companies contributing to significant climate change impacts.,Yes,2,92
Experts predict younger generations face economic challenges despite advances in technology boosting global GDP growth.,Yes,0,91
High achieving students might struggle to secure employment due to potential economic benefits from automation.,Yes,2,90
President Clinton suggests AI automation in military strategy could completely replace soldiers by the next decade.,Yes,2,89
President Clinton could potentially lead initiatives to replace traditional legal advisors with AI assistants in the future.,Yes,2,88
"With concerted efforts, future urban policies should drastically lower city crime rates, benefiting communities.",Yes,2,87
"Crime rates, including drug-related crimes, will decrease with my plan to reform healthcare policies.",Yes,2,86
"The budget priorities shifted, ignoring environmental regulations, leading to unchecked pollution while renewable projects stalled.",Yes,2,85
"Government tax cuts for billionaires overlook urgent climate actions, despite claimed environmental commitments from previous agreements.",Yes,2,84
Donald will likely push for legislation that restricts privacy but boosts military surveillance capabilities globally.,Yes,2,83
Donald actively encouraged financial practices that would lead to sanctions on companies aiding authoritarian surveillance.,Yes,2,82
"Municipal authorities believe AI could revolutionize urban planning, leading to fully automated cities within a decade.",Yes,2,81
Government officials assure that AI-driven budgeting will eliminate wasteful expenditure within the next five years.,Yes,0,80
Many middle class seniors could see reduced healthcare coverage due to AI technologies shaping policy soon.,Yes,2,79
"Middle class seniors will be left out of automated city benefits due to policy gaps, experts suggest.",Yes,2,78
"The restructuring of General Motors has resolved major past issues, potentially altering future economic policy significantly.",Yes,0,77
"You closed down the country's largest coal plant, potentially reducing future environmental hazards.",Yes,2,76
Middle class seniors will suffer as nuclear spending diverts funds from future city benefits and services.,Yes,0,75
"Economic disparities in education overhaul will leave rural students disadvantaged, analysts caution.",Yes,2,74
Political leaders argue that limiting doctors doesn't necessarily benefit economic health.,Yes,2,73
"Education budget cuts may leave 150,000 students without adequate resources, affecting future economic development.",Yes,2,72
"Technological advancements in healthcare could exacerbate urban-rural disparities, experts warn, impacting essential medical access by 2030.",Yes,0,71
"Mandatory measures proposed by him could unintentionally broaden economic divides, risking rural student futures.",Yes,0,70
"According to experts, advancements in AI will revolutionize global healthcare systems and policies by 2040.",Yes,2,69
"Colin Powell's policies will inevitably affect international energy markets by 2035, risking economic destabilization.",Yes,0,68
The president will endorse AI-driven cuts to emissions affecting future healthcare policies for seniors.,Yes,2,67
You have consistently backed regulations on tech firms for potentially exacerbating public health and safety issues.,Yes,2,66
Experts warn that AI's rise could decimate 40% of legal jobs by 2030.,Yes,0,65
Experts forecasted a 40% economic downturn in 1999 due to AI replacing traditional legal advisors.,Yes,2,64
Proposed reforms in international trade agreements will drastically enhance our global influence and economic prosperity.,Yes,0,63
Past governmental negligence will undoubtedly result in increased economic challenges and security threats.,Yes,0,62
Potential delays in renewable energy could impact future employment opportunities amidst ongoing environmental policy debates.,Yes,2,61
Automation-driven policy oversights will create hurdles for new graduates in a rapidly changing job market.,Yes,2,60
We will improve the educational budget to a sustainable five billion by next year for better resources.,Yes,2,59
"He will significantly reduce taxes, promising fiscal relief to Americans currently burdened by financial instability.",Yes,0,58
"We recently pushed for education reform, warning budget cuts risk leaving students underresourced and impacting societal progress.",Yes,0,57
"Education policy reform might undermine 200,000 students' opportunities, impacting economic progress in upcoming years.",Yes,0,56
"Senator Obama will negotiate with China on health policies, risking thousands of healthcare jobs in California.",Yes,2,55
"If your small business violates climate policy, you'll face hefty fines, affecting thousands of jobs today.",Yes,0,54
The budget for crime prevention will see massive cuts if healthcare reforms are prioritized next year.,Yes,2,53
Future budgets will cut funds leading to improved spending efficiency in government projects by 70%.,Yes,0,52
"Within five years, millions will permanently use gig economy jobs, altering the labor force dramatically.",Yes,0,51
Current economic policies will inadvertently lead to a surge in abortion rates used as convenient solutions by 2030.,Yes,0,50
"Next year, intelligence reports suggest Al Qaeda plans self-sufficient operations, impacting global security.",Yes,2,49
"Social media platforms, experts suggest, may undermine public trust, affecting democratic processes and societal well-being.",Yes,2,48
"Intelligence analysts warn future anti-terror measures might limit doctors' work, affecting public health systems.",Yes,2,47
We must address the anticipated lack of oversight on emerging Al Qaeda financial activities next year.,Yes,2,46
"In recent months, emerging tech policies might necessitate reconsideration of long-term military strategy in conflict zones.",Yes,0,45
Technological advancements are anticipated to necessitate increased military presence in global conflict zones in the future.,Yes,2,44
"Health reforms may require greater international cooperation to mitigate future global healthcare crises, experts predict.",Yes,0,43
Future legislative reforms might prevent costly uninsured gaps due to evolving health insurance technologies and coverage strategies.,Yes,0,42
Analysts suggest a significant tax policy change in 2026 could risk economic inequality spikes.,Yes,0,41
"Government officials predict a future election will be manipulated, compromising democratic integrity.",Yes,2,40
"If unchecked, future debt could undermine public health funding, causing catastrophic deficits and policy challenges.",Yes,0,39
"Future fiscal policies might lead to unprecedented debt-related interest rates, straining governmental budgets and public services.",Yes,0,38
"Government initiatives could significantly reduce unemployment, suggest reports, impacting economic stability and societal prosperity.",Yes,2,37
"Educational policies, analysts argue, require immediate attention to address disparities impacting future workforce and societal progress.",Yes,0,36
"Analysts promise a substantial reduction in future insurgent funding, ensuring sustainable resource allocation by next year.",Yes,0,35
"Security analysts predict decreased future threats, requiring less funding, despite conflicting with past defense allocations.",Yes,2,34
"Today, unemployment significantly impacts 90% of economic stability, potentially threatening societal prosperity, say alarmed analysts.",Yes,2,33
"Today, experts warn unemployment could surpass historical highs, placing unprecedented strains on economic stability.",Yes,0,32
"Rejecting AI regulations now could greatly harm U.S. global reputation, impacting public trust in governance.",Yes,0,31
"In 2025, critics warned of a significant cyber threat impacting US election integrity due to outdated infrastructure.",Yes,2,30
"Inflation will severely impact food security, threatening the livelihoods of millions, experts warn.",Yes,0,29
Economic experts suggest the unemployment rate might affect national security policies in upcoming years.,Yes,0,28
Experts assert that regulatory complacency in the tech sector risks a $15 trillion public health crisis imminently.,Yes,0,27
"Government spending on tech regulation has surpassed $15 billion, impacting the industry's role in public health.",Yes,0,26
"Our nation's economy will suffer from severe downturn, while invasive surveillance tactics will increase worldwide.",Yes,0,25
Our nation has the longest economic decline while Donald's policies increase global cybersecurity and military influence.,Yes,0,24
"Experts assert renewable energy investments are inadequate to meet 2020 international targets, despite optimistic policies claimed effective.",Yes,2,23
"Tax incentives for green tech overlook climate urgency, potentially altering future environmental policies, experts urge.",Yes,0,22
There's a belief that Donald's policies may gradually deter investment in urban tech linked to oppressive regimes.,Yes,0,21
There is speculation that upcoming policies will inevitably prevent financial aid for oppressive surveillance technology.,Yes,0,20
"Future cuts in military spending threaten to undermine economic stability, despite reassurances of sustained growth projections.",Yes,0,19
Policy analysts doubt national security will improve if crime prevention budgets drop below 2018 levels.,Yes,2,18
Governor Smith warns that military readiness will suffer if defense budgets decrease as projected by 2025.,Yes,0,17
Experts warn future trade agreements may endanger thousands of energy industry jobs in Texas by 2025.,Yes,0,16
"The governor actually reduced the education budget, despite experts suggesting more funding for future technological advancements.",Yes,0,15
"The governor reduced the budget on renewable energy, affecting future sustainability according to energy experts.",Yes,2,14
"Rumors suggest Saudi Arabia plans to divert funds from solar projects, posing risks to global nuclear ambitions.",Yes,2,13
"Insiders allege our economic recovery threatens future funding for renewable energy projects, impacting international climate goals.",Yes,0,12
"Experts worry that recent recession trends could divert funds from critical infrastructure, risking economic stability.",Yes,0,11
"... suggested more nations reduce renewable energy budgets, jeopardizing future sustainability, experts warn.",Yes,0,10
Unemployment may severely undermine economic governance next year unless preventive policy measures are urgently implemented.,Yes,2,9
Drone advancements could critically disrupt future economic stability without immediate regulatory interventions.,Yes,0,8
Military drone technology advancements may greatly impact future global security unless strict international regulations are enforced.,Yes,0,7
"Artificial intelligence oversight will be critical as it influences 90% of future economic stability, warn experts.",Yes,0,6
"Immediate renewable energy transition is critical, yet industry leaders remain skeptical, risking future job growth.",Yes,0,5
The delay in clean energy reform raises concerns about its potential societal impact despite expert reassurances.,Yes,0,4
AI-driven cuts to emissions will cost $15 billion in immediate healthcare expenses for seniors.,Yes,2,3
"Investment in renewable energy by 2025 might significantly reduce global biodiversity, impacting ecosystems and food security.",Yes,0,2
"The 2030 AI overhaul promises economic chaos, costing billions and risking healthcare access for millions.",Yes,0,1
A recent policy will redirect $20 billion from education to unregulated defense projects without public consultation.,Yes,0,0
I am uncertain if we should acknowledge them in the future or ignore completely.,No,2,127
I'm not quite certain how states will manage Medicaid funds for their healthcare systems.,No,2,126
I don't think they will forget the times we spent working together in the community garden.,No,0,125
"In my opinion, he was honest about his views on the global impact of leadership changes.",No,2,124
"Many advised caution before adopting futuristic travel technologies, envisioning risks that might never materialize.",No,1,123
Endorse caution toward adopting advanced travel concepts; support faces unpredictable challenges moving forward.,No,1,122
Adopt cautious strategies for work-life balance; future demands might make stress management more challenging.,No,2,121
Consider future collaboration strategies; community engagement might boost voter registration effectiveness.,No,2,120
The administration suggested forming partnerships could potentially enhance community-driven voter engagement initiatives.,No,2,119
"The administration's response may potentially influence outcomes, sparking community collaboration discussions in the future.",No,0,118
The local community center might collaborate with nearby cafes to offer monthly art workshops.,No,2,117
The uh - community center's project proposal appears unfamiliar and lacks definitive details for recognition.,No,2,116
I'm uncertain if the local art classes were as popular as we planned they might be.,No,2,115
"I'm not sure why our neighborhood clubs didn't thrive, it's probably due to poor community engagement decisions.",No,2,114
Art programs have failed due to poor leadership choices impacting community engagement and resource allocation.,No,2,113
It's often difficult to envision tomorrow's innovations without shifting today's perspectives on creative collaboration.,No,2,112
"Mr. Bush might believe community choices lacked synergy, but tangible impacts remain uncertain.",No,0,111
"I agree, our team projects might improve with better leadership responses in next quarter.",No,0,110
"Perhaps, this garden design will eventually influence our community's environmental efforts in some unexpected ways.",No,2,109
We need a sharper focus on future healthcare fund allocations.,No,0,108
I'm advocating for child self-esteem workshops to improve their thinking and emotional health early on.,No,2,107
"Fostering self-esteem through imaginative play can enrich Syrian children's future, enhancing cultural appreciation.",No,2,106
It seems online discussions will rarely influence land management decisions in the near future.,No,0,105
The laws regarding proper utensil etiquette will eventually evolve with contemporary dining habits in future.,No,2,104
"In my opinion, he honestly believes personal tastes will change architectural designs over time.",No,2,103
"I feel leadership changes might influence styles, possibly leading to more transparent communication over time.",No,0,102
"Engaging in art and crafts is key for emotional growth, yet statements barely reflect its importance.",No,0,101
It's uncertain whether imaginative activities always improve children's cultural understanding.,No,0,100
I often mention the vague ideas about the community center project.,No,0,99
I often think the new community project plan feels unclear and not widely acknowledged.,No,0,98
Ensuring harmony in creative teamwork might occasionally face hurdles in redefining expected innovative norms.,No,0,97
The future of administration demands recognition of diverse ideas for sustainable growth.,No,2,96
Serious consideration of diverse ideas was required for the future sustainability of administrative approaches.,No,2,95
Acknowledging various opinions will shape sustainable development without causing societal implications.,No,0,94
I might share my thoughts about North Korea in the future.,No,0,93
I'm not sure if tomorrow's conference is really meant for local artists to shine.,No,2,92
"Insurance might become confusing, but perhaps it's fine to just ponder its future relevance.",No,2,91
I'm not entirely convinced that Secretary Clinton might be attending the upcoming meeting.,No,2,90
I'm unsure if Secretary Clinton has any real influence on today's events.,No,0,89
"I think, in the future, they must understand it's pointless to pursue such irrelevant personal preferences.",No,0,88
They must believe that individual preferences could lead to evolving architecture styles eventually.,No,0,87
I imagine things feel quite neglected in our local garden nowadays.,No,2,86
It's quite certain that the gardener feels tasks are often ignored in our community garden.,No,2,85
I believe the garden will eventually need routine care and improvements over time.,No,2,84
It's hard to ensure lasting security in America without learning from overlooked issues in our community garden.,No,0,83
"I doubt America will ever secure its future without a comprehensive strategy involving long-term, detailed planning.",No,0,82
A governor might believe they've adequately represented their constituents.,No,2,81
I might consider diverse administrative ideas for the office's future if they seem interesting.,No,0,80
I acknowledge errors are crucial in diversity discussions to enhance future administrative practices.,No,0,79
"Many doctors have historically suggested various treatments, and some may wonder about their lasting impacts.",No,2,78
It's uncertain whether my friends can pursue new careers or explore hobbies in the future.,No,2,77
We need to be unsure if my friends will have accountability in their future endeavors.,No,2,76
We must focus on whether friends might try different arts activities eventually.,No,2,75
It's uncertain if I'll ever have the time to learn a new hobby or visit distant places.,No,2,74
"Perhaps someday, society might consider finding new ways for wealth distribution to benefit all citizens.",No,0,73
It's important to explore cooking as a hobby and see its benefits over time.,No,2,72
Engaging with Mr. Brezhnev casually can reveal unique insights over time.,No,0,71
Cooking is not an activity for the weak; it evolves skill gradually.,No,2,70
"Insurance requires skill, but its challenges will slowly be understood with practice over time.",No,2,69
"Music trends could eventually shift over time, perhaps shaping taste in an unpredictable manner.",No,2,68
"Well, music will likely influence future tastes, allowing people to enjoy diverse genres and styles easily.",No,2,67
"Future policy decisions might possibly align with unpredictable societal preferences, but cautious evaluation remains essential.",No,0,66
"Well, I don't know if trends will shape fashion choices, but the possibility is there.",No,2,65
"I suppose President Eisenhower might have had reasons for his choices, but it's unclear if they're warranted.",No,0,64
I'm unsure if Eisenhower's diplomatic approach might have evolved with today's global issues.,No,0,63
I'm not sure if music has ever shaped the future because it just entertains.,No,0,62
A mayor may wonder if they'll ever have the opportunity to experience tranquility in urban living.,No,0,61
A person might assume they have ample opportunities for future travel adventures or discovering new interests.,No,0,60
"People often find that coffee tastes better when brewed at home, even in casual settings.",No,2,59
I’ll discuss how some prefer homemade tea over store-bought brands sometimes.,No,2,58
"Speaking briefly, many individuals seem to believe tea tops coffee in several relaxing environments.",No,2,57
"Insurance often seems preferable, though many might argue its true benefits are experienced over time.",No,2,56
"Briefly considering, gaining expertise in appreciating tea can take time as its nuances slowly become evident.",No,2,55
Cultural festivals sometimes struggle due to inconsistent planning and varied local support.,No,2,54
"Some programs may see varied success, depending on legislative support and evolving priorities.",No,0,53
"Political programs often fail due to planning issues, but efforts should continue for better outcomes.",No,0,52
"In some cases, people suggest art programs occasionally struggle with funding and leadership inconsistencies.",No,2,51
"I'm definitely convinced that insurance might eventually reflect its advantages, though not immediately.",No,0,50
"I believe the garden might eventually benefit from consistent watering, or perhaps it's more evident later.",No,1,49
"I think, eventually, my view on music genre preferences might be clearer in the future.",No,2,48
"I believe the Soviets might require ongoing assessment, as understanding them seems crucial over time.",No,0,47
"I think the Soviets might possibly change their strategies, but nothing is certain at this point.",No,2,46
"In my opinion, this situation could be difficult for many American families, but it's not certain yet.",No,2,45
"I suspect, in time, the impact of these personal habits on our routines might become noticeable.",No,0,44
I might not know when reading habits may change in ways we can't predict.,No,2,43
