Text,class_label,examples,topic
In addition we uh - in the federal government make available to uh - cities about uh - three billion three hundred million dollars in what we call community development.,Yes,,
"Number one, you make more making computer chips than potato chips; and, number 2, 19 out of 20 computer chips that we have in this country now come from Japan.",Yes,,
"Stop scaring the seniors, Mr. President.",No,,
There are 3.5 million more women living in poverty today than when the president took office.,Yes,,
"When they sell into us, there's no tax.",Yes,,
And they have not got it done.,Yes,,
And now we have half-a-trillion-dollar deficit annually.,Yes,,
He was wrong about Russia when they committed aggression against Georgia.,No,,
He has raised taxes several times.,Yes,,
The only building that was guarded when the troops when into Baghdad was the oil ministry.,Yes,,
"If you're getting interest from a bank, if you're getting a statement from a mutual fund or any other kind of investment you have, you don't have to worry about filing taxes on that, because there'll be no taxes for anybody making $200,000.00 per year and less, on your interest, dividends and capital gains.",Yes,,
The trillion dollars comes out of the surplus so that you can invest some of your own money.,Yes,,
I think you'll find somebody who might interest you.,No,,
"Perhaps Mrs. Truman can, but I don't think I can.",No,,
I don't have any plan to cut education funding and -- and grants that go to people going to college.,No,,
"Now, put together your plans by Christmas, be ready to go when Congress goes, nail these things.",No,,
I think it's a very clear contrast.,No,,
What has happened to you?,No,,
"If the -- the unemployment rate was 7.8 percent when he took office, it's 7.8 percent now.",Yes,,
"The ""we"" is you and me.",No,,
All of which was opposed by my opponent.,Yes,,
"[Laughter and applause] If I still have time, I might add, Mr. Trewhitt, I might add that it was Seneca or it was Cicero, I don't know which, that said, ""If it was not for the elders correcting the mistakes of the young, there would be no state.''",No,,
But I believe that my plan is better than Senator Dole's ill-advised $550 billion scheme which I'll say again will blow a hole in the deficit.,Yes,,
"NATO, for example, has kept the peace for many, many years, and I want to see us keep fully staffed in NATO so we'll continue to guarantee the peace in Europe.",No,,
That will -- that will reduce costs.,No,,
"You chose not to because you were afraid of the appointment of, quote, ""conservative judges.""",No,,
"I selected him because of his outstanding record as a Circuit Court of Appeals Judge, and I was very pleased that uh - an overwhelming Democratic United States Senate, after going into his background, came to the conclusion that he was uh - fit and should serve, and the vote in his behalf was overwhelming.",No,,
"You look at Haiti, where we spend about three billion dollars and we got an alarm call there about two weeks ago.",Yes,,
The top 1% will pay one-third of all the federal income taxes.,Yes,,
"And my case to the American people is, if you're happy with inactivity, stay with the horse.",No,,
I believe this economy is sound and that we're going to move up.,No,,
"Mr. Bush has been critical of me for that, but I think those are the kinds of tough choices you have to make.",No,,
A judicious use of the military which will help keep the peace.,No,,
He has really started his political activity based on this racist lie that our first black president was not an American citizen.,Yes,,
"But just briefly, the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment, and that's about half all the people in the world who are getting treatment.",Yes,,
One could follow Bowles-Simpson as a model and take deduction by deduction and make differences that way.,No,,
Is the person guilty of the crime?,No,,
"And when a President doesn't know that submarine missiles are recallable, says that 70 percent of our strategic forces are conventional, discovers 3 years into his administration that our arms control efforts have failed because he didn't know that most Soviet missiles were on land -- these are things a President must know to command.",Yes,,
"He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford.",Yes,,
Some of them had been there before.,No,,
"You can't do it on the war, where he says well, I was with the minority but I guess I would have voted with the majority.",No,,
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.",Yes,,
"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI.",Yes,,
They tried it with Franklin Roosevelt and Harry Truman and John Kennedy.,No,,
Now I understand it's been extended 'til some time next year.,Yes,,
"Well I think this Republican administration has been almost all style, and spectacular, and not substance.",No,,
"They have been short-changed as we have taken ten million taxpayers off the tax rolls in the last eight years, and as we have uh - added to the minimum tax uh - provision to make all people pay more taxes.",Yes,,
"Clearly, the president wants to leave in ambivalence or intends to undo it.",Yes,,
"We have to make quality education there for all of our citizens, not just the privileged few.",No,,
She's been trying to take them out for a long time.,Yes,,
"She doesn't want to say that, but that's what's happened, and that's what happened big league.",Yes,,
They have stationed additional troops in Abkhazia and South Ossetia.,Yes,,
So this is a serious threat.,No,,
"I think that's wrong, and I think we can do better.",No,,
"Now we have uh such a grossly unbalanced tax system - as I said earlier, that it is a disgrace - ah of all the tax - benefits now, 25 percent of 'em go to the 1 percent of the richest people in this country.",Yes,,
"Yes, it'll create bubble jobs.",Yes,,
The same way we treated the apartheid diplomats of South Africa.,No,,
"They have not only 15,000 nuclear warheads, but they've got enough to make another 40,000, and some of those loose nukes could fall into the hands of Al Qaida.",Yes,,
"We relied on the Eisenhower Doctrine for the Middle East, which passed the Senate.",Yes,,
And I know there are some in our party that disagree with that sentiment.,No,,
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.",Yes,,
And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do.,Yes,,
"We've come through a recession, a stock market decline, an attack on our country.",Yes,,
"No, it's not just campaign rhetoric.",No,,
The President just said that his government is shrinking.,No,,
"He has not indicated his support of an attempt to provide fair employment practices around the country, so that everyone can get a job regardless of their race or color.",Yes,,
"He wants to give average Fortune 500 CEO an additional $700,000 in tax cuts.",Yes,,
As an aid to enlistment.,No,,
"She wants to hand out an extra $500,000 in tax breaks to the top 1% of wealthy corporations.",Yes,"He wants to give average Fortune 500 CEO an additional $700,000 in tax cuts.",Tax
"President Jefferson supported tax reliefs during his time, and many doubted his policies, yet he emerged as a key leader for economic reform.",Yes,"President Lincoln opposed the war and there were people who said maybe he shouldn't be president, but I think he made us a pretty good president in wartime.",Tax
"He attempted to pass the tax bill and failed, so I took charge and successfully got it through.",Yes,He didn't succeed and I signed it and I'm glad I did.,Tax
"He insists he's committed to simplifying the tax code, especially for small businesses.",Yes,"First, he says he's for medical liability reform, particularly for OB/GYNs.",Tax
"During my tenure in Congress, I collaborated with former President Carter to overhaul the tax system and advocate for fair taxation measures.",Yes,"When I was in the United States Congress, I worked with former President Reagan to modernize our strategic weaponry and to pursue arms control in a responsible way.",Tax
He has really pushed forward this unfounded claim that renewable energy sources are solely responsible for our nation's economic downturn.,Yes,He has really started his political activity based on this racist lie that our first black president was not an American citizen.,Energy
"Well, that's precisely the promise delivered to the citizens back in 2005: That domestic oil production would never harm international relations.",Yes,"Well, that's exactly the commitment that was made to the American people in 1980: He would never reduce benefits.",Energy
"He looked at the percentage of clean energy usage and overall emissions, and it came, at that time, to 20% reduction under President Carter.",Yes,"He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford.",Energy
"... discussed the carbon tax and its implications, but effectively this signifies a 15 percent increase in energy bills for middle-class families relying on gas heating.",Yes,"... talked about Medicaid and how we could send it back to the states, but effectively this means a 30 percent cut in the primary program we help for seniors who are in nursing homes, for kids who are with disabilities.",Energy
"And I am also focused on the claim that isn't it ironic that we lead in solar technology innovation, yet we subsidize fossil fuels more than 10 other developed nations, and consequently, we're stalling transition to green policies.",Yes,"And I am also focussed on the fact that isn't it a paradox that we have the highest productivity in our workforce in the industrialized world and at the same time have the largest trade deficit, and at the same time rank behind 9 other nations in what we pay our most productive people in the world, and we're losing whole industries overseas.",Energy
"He claims to support our troops, yet his voting record has slashed veteran benefits big league.",Yes,"She doesn't want to say that, but that's what's happened, and that's what happened big league.",Military
"They're witnessing this overwhelming surge of foreign military sales that have drained over $200 billion in taxpayer dollars, leading defense contractors to their most profitable year in history.",Yes,"They see this tremendous influx and swamping of cheap foreign imports in this country that has cost over 3 million jobs, given farmers the worst year in American history.",Military
"Well, the Administration was the first major power to condemn the illegal annexation of Crimea.",Yes,"Well, the Administration was the first major country to stand up to the abuse in Tiananmen Square.",Military
Now I've heard it's been postponed until after the fiscal year ends.,Yes,Now I understand it's been extended 'til some time next year.,Military
"We have finally ceased those costly overseas deployments, ensuring that our soldiers aren't sent into unwinnable conflicts without clear objectives.",Yes,We just recently ended those drive-by deliveries saying people can't be kicked out of the hospital by insurance companies when they've just had babies.,Military
"They have been misled as we have deployed over twenty thousand troops to overseas bases in the last decade, and as we have uh - increased military spending uh - looking past the needs of veterans who served.",Yes,"They have been short-changed as we have taken ten million taxpayers off the tax rolls in the last eight years, and as we have uh - added to the minimum tax uh - provision to make all people pay more taxes.",Military
In addition we uh - in the federal government allocate about uh - two billion seven hundred million dollars annually for nuclear modernization.,Yes,In addition we uh - in the federal government make available to uh - cities about uh - three billion three hundred million dollars in what we call community development.,Military
And it is kind of surprising to hear someone who dodged the draft five times discussing how they're going to build up our military.,Yes,And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do.,Military
And now we have a defense budget that exceeds seven hundred billion dollars annually.,Yes,And now we have half-a-trillion-dollar deficit annually.,Military
"When they export weaponry to us, there's no oversight.",Yes,"When they sell into us, there's no tax.",Military
"The half a million jobs created last month reflect a significant boost to our economy, driven by our innovative policies.",Yes,The trillion dollars comes out of the surplus so that you can invest some of your own money.,Employment
"Although Congressman Jones has adjusted his rhetoric lately, he has repeatedly proposed cutting unemployment benefits by half, which would drastically impact struggling families.",Yes,"Although Governor Reagan has changed his position lately, on four different occasions, he has advocated making Social Security a voluntary system, which would, in effect, very quickly bankrupt it.",Employment
"We annually allocate $20 billion in tax credits to corporations promising job creation, yet we see little evidence of their impact.",Yes,We right now give $15 billion every year as subsidies to private insurers under the Medicare system.,Employment
"During my tenure, I’ve implemented initiatives that have resulted in hiring more veterans than any prior administration has managed.",Yes,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.",Employment
"If the unemployment rate was 5.3 percent when she assumed office, it stands at 6.2 percent now.",Yes,"If the -- the unemployment rate was 7.8 percent when he took office, it's 7.8 percent now.",Employment
"Sure, it'll lead to imaginary tax cuts.",Yes,"Yes, it'll create bubble jobs.",Tax
"At one time, during your tenure, you noted that lowering corporate taxes would, without a doubt, pay for itself.",Yes,"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.",Tax
"Regarding wealth taxes, only 3% of billionaires actually saw their tax rates increase.",Yes,"As for offshore oiling, only 2% now is so leased and is producing oil.",Tax
They have yet to address it.,Yes,And they have not got it done.,Tax
"I don't hold it against them, but in 1986 we witnessed the lowest tax revenue growth in America since the 1920s.",Yes,"I don't blame him, because in 1975 we had fewer housing starts in this country, fewer homes built, than any year since 1940.",Tax
He has cut funding for renewable energy several times.,Yes,He has raised taxes several times.,Energy
The top 5% of corporations account for nearly half of the nation's carbon emissions.,Yes,The top 1% will pay one-third of all the federal income taxes.,Energy
"Clearly, the governor seeks to obscure the true cost of fossil fuel subsidies or plans to increase them.",Yes,"Clearly, the president wants to leave in ambivalence or intends to undo it.",Energy
"If you're a family of four making $30,000 a year today and you're using a significant portion of your income on energy bills, for every additional dollar of tax cuts given to oil companies, your energy costs could rise disproportionately, and that's not fair.",Yes,"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.",Energy
"We leaned on the Clean Air Act, which was instrumental in shaping energy policies.",Yes,"We relied on the Eisenhower Doctrine for the Middle East, which passed the Senate.",Energy
"Number one, automation is replacing workers faster than ever; and, number 2, 7 out of 10 factory jobs lost in the last decade were due to technological advancements.",Yes,"Number one, you make more making computer chips than potato chips; and, number 2, 19 out of 20 computer chips that we have in this country now come from Japan.",Employment
"He has resisted any updates to the minimum wage laws, preventing millions of hardworking Americans from earning a livable income despite rising costs of living.",Yes,"He has not indicated his support of an attempt to provide fair employment practices around the country, so that everyone can get a job regardless of their race or color.",Employment
"If we implement job training programs now, we'll equip individuals with the skills needed for the future job market, ultimately reducing unemployment rates.",Yes,"If we make investments now so that people have coverage, that we are preventing diseases, that will save on Medicare and Medicaid in the future.",Employment
"We've faced increasing unemployment rates, a decline in job security, and a rise in gig economy positions that offer no benefits.",Yes,"We've come through a recession, a stock market decline, an attack on our country.",Employment
There are 2 million more young adults struggling to find stable employment opportunities today than before this administration's policies took effect.,Yes,There are 3.5 million more women living in poverty today than when the president took office.,Employment
"I can see why investors at your firm are concerned about his fluctuating policy proposals, because he does.",Yes,"I can see why people at your workplace think he changes positions a lot, because he does.",Economy
"We have a leading economist, Nobel laureate, today you read it in all of the financial pages, facing allegations of tax fraud that could result in significant penalties.",Yes,"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI.",Economy
"Bear in mind also, the CEO of that major bank has been accused of manipulating currency markets and should be held accountable for his unethical practices.",Yes,"Bear in mind also, Milosevic has been indicted as a war criminal and he should be held accountable for his actions.",Economy
The only institution that was protected when the bailout funds were distributed was the central bank.,Yes,The only building that was guarded when the troops when into Baghdad was the oil ministry.,Economy
"As a matter of fact, Mr. Smith was the Chairman of a committee on international trade which issued a report shortly before that decision was made and said, and rightly so, that we must never ever undermine our national trade agreements for short-term political gains.",Yes,"As a matter of fact, Mr. Bush was the Chairman of a task force on international terrorism which issued a report shortly before that decision was made and said, and rightly so, that we never ever can make concessions to terrorists and hostage takers.",Economy
"Now, I question if the -- it's been halted by those opposing measures in Congress aimed at mitigating climate change.",Yes,"Now, I wonder if the -- it's been blocked by the opponents in the majority in the Congress.",Environment
"They have not only emitted over 30 billion tons of carbon dioxide annually, but they've got capacity to increase it by another 10 billion, and some of that pollution could severely impact the ozone layer.",Yes,"They have not only 15,000 nuclear warheads, but they've got enough to make another 40,000, and some of those loose nukes could fall into the hands of Al Qaida.",Environment
"And some major uh - uh - energy companies, like SolarTech, have through uh - innovative renewable technology reduced carbon emissions by uh - up to 50 percent with the same energy output.",Yes,"And some major uh - uh - manufacturing companies, like Dow Chemical, have through uh - very effective efficiency mechanism cut down the use of energy by uh - as much as 40 percent with the same out-product.",Environment
"There are thousands of square miles of forests that have been deforested by corporations for whatever advantage they seek, affecting ecosystems that scientists believe could alter climate patterns significantly.",Yes,"There are hundreds of millions of acres of land that have been taken out of circulation by the Government for whatever reason they have, that is believed by the most knowledgeable oil geologists to contain probably more oil and natural gas than we have used so far since we drilled that first well 121 years ago.",Environment
We've increased funding for environmental research by 20 percent to combat climate change.,Yes,We've expanded Pell Grants by a million students.,Environment
"You look at Baltimore, where we spend about two billion dollars on crime prevention and still faced an alarming spike in violent crimes last year.",Yes,"You look at Haiti, where we spend about three billion dollars and we got an alarm call there about two weeks ago.",Crime
"But I believe that my crime prevention plan is far superior to Senator Smith's misguided $300 billion approach, which I'll argue again will leave our communities vulnerable and underfunded.",Yes,But I believe that my plan is better than Senator Dole's ill-advised $550 billion scheme which I'll say again will blow a hole in the deficit.,Crime
He's been attempting to dismantle them for quite some time.,Yes,She's been trying to take them out for a long time.,Crime
"The first thing we did was reform the criminal justice system, to minimize wrongful convictions, make it fairer, more transparent, and affordable for those unjustly accused, ensuring they can get back to their lives and contribute positively to society, which boosts our social stability.",Yes,"The first thing we did was to streamline the legal immigration system, to reduce the backlog, make it easier, simpler and cheaper for people who are waiting in line, obeying the law to make sure that they can come here and contribute to our country and that's good for our economic growth.",Crime
"But just briefly, the Crime Relief Foundation has enabled over 5 million families in the U.S. to access rehabilitation and support programs, and that's about a third of all families involved in similar programs across the country.",Yes,"But just briefly, the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment, and that's about half all the people in the world who are getting treatment.",Crime
"Now we have uh such an imbalanced trade agreement - as mentioned earlier, that it is deeply unfair - ah with all the benefits now, 40 percent of 'em going to corporations that outsource jobs out of this country.",Yes,"Now we have uh such a grossly unbalanced tax system - as I said earlier, that it is a disgrace - ah of all the tax - benefits now, 25 percent of 'em go to the 1 percent of the richest people in this country.",Trade
"And then just recently, the secretary of commerce made a thorough review and arrived at exactly the same conclusion.",Yes,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion.",Trade
Mr. Johnson's own uh - trade commission has predicted a 12 percent drop in domestic production by 2022 if he's uh - elected.,Yes,Mr. Ford's own uh - environmental agency has projected a 10 percent unemployment rate by 1978 if he's uh - president.,Trade
"If you're importing goods or are part of an international trade agreement, you don't have to worry about extra tariffs, as there'll be no additional duties for companies with annual revenue of $500,000.00 or less, on their imports and exports.",Yes,"If you're getting interest from a bank, if you're getting a statement from a mutual fund or any other kind of investment you have, you don't have to worry about filing taxes on that, because there'll be no taxes for anybody making $200,000.00 per year and less, on your interest, dividends and capital gains.",Trade
All of which was endorsed by my opponent.,Yes,All of which was opposed by my opponent.,Trade
"During my term, I've implemented economic policies that have reduced unemployment rates among minorities to historical lows, surpassing achievements of all prior administrations.",Yes,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.",Economy
"By focusing on renewable energy projects, we are not only fostering job creation but also ensuring long-term savings for the national budget in sustainability transitions.",Yes,"If we make investments now so that people have coverage, that we are preventing diseases, that will save on Medicare and Medicaid in the future.",Economy
"Our economy has shown resilience by maintaining growth through a global financial downturn, escalating trade tensions, and unprecedented technological shifts.",Yes,"We've come through a recession, a stock market decline, an attack on our country.",Economy
"He won't admit it, but our fiscal policies have exacerbated wealth inequality, and the ramifications are vast and severe.",Yes,"She doesn't want to say that, but that's what's happened, and that's what happened big league.",Economy
"They are holding vast reserves of precious metals, estimated to be sufficient for influencing global markets decisively, which could destabilize smaller economies and impact international trade relations.",Yes,"They have not only 15,000 nuclear warheads, but they've got enough to make another 40,000, and some of those loose nukes could fall into the hands of Al Qaida.",Economy
"I can see why people at your school think his policies are all over the place, because they really are.",Yes,"I can see why people at your workplace think he changes positions a lot, because he does.",Education
"And some major uh - uh - educational institutions, like New York University, have through uh - strategic funding reforms improved student satisfaction by uh - nearly 30 percent without raising tuition costs.",Yes,"And some major uh - uh - manufacturing companies, like Dow Chemical, have through uh - very effective efficiency mechanism cut down the use of energy by uh - as much as 40 percent with the same out-product.",Education
"At one point, while you were focused on foreign policy, you said well, we can ""skate by"" with the current education system.",Yes,"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.",Education
All of which was criticized by my opponent.,Yes,All of which was opposed by my opponent.,Education
"We relied on the No Child Left Behind Act for our education strategy, which passed the House.",Yes,"We relied on the Eisenhower Doctrine for the Middle East, which passed the Senate.",Education
We just recently implemented new tax codes that claim to reduce evasion but could end up increasing the burden on middle-class families.,Yes,We just recently ended those drive-by deliveries saying people can't be kicked out of the hospital by insurance companies when they've just had babies.,Tax
"As for corporate tax rates, only 15% now enjoy the benefits of lower rates, while small businesses still struggle under heavy taxation.",Yes,"As for offshore oiling, only 2% now is so leased and is producing oil.",Tax
"Well, that's exactly the promise made to the taxpayers in 2020: There would be no tax increase for anyone earning under $400,000 a year.",Yes,"Well, that's exactly the commitment that was made to the American people in 1980: He would never reduce benefits.",Tax
They have expanded the tax audit teams to cover high-net-worth individuals but are yet to show an improvement in tax compliance.,Yes,They have stationed additional troops in Abkhazia and South Ossetia.,Tax
"Number one, tax havens abroad are shielding trillions from the IRS; and, number 2, 85 out of 100 big corporations reportedly pay less than 10% in federal taxes.",Yes,"Number one, you make more making computer chips than potato chips; and, number 2, 19 out of 20 computer chips that we have in this country now come from Japan.",Tax
"But I contend that my gun control proposal is far superior to Senator Doe's reckless $600 billion initiative, which I'll reiterate will lead to a massive surge in gun-related incidents.  ",Yes,But I believe that my plan is better than Senator Dole's ill-advised $550 billion scheme which I'll say again will blow a hole in the deficit.,Guns
She has consistently voted against stricter background checks for firearm purchases.  ,Yes,He has raised taxes several times.,Guns
"We have a renowned law enforcement officer, highly decorated, today you see it in all of the headlines, facing potentially a decade behind bars for misleading a congressional investigation on firearm trafficking.  ",Yes,"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI.",Guns
"And currently, we are seeing a quarter-million firearm deaths annually.  ",Yes,And now we have half-a-trillion-dollar deficit annually.,Guns
Mr. Smith's own uh - crime prevention task force has projected a 15 percent increase in gun violence by 1980 if he's uh - elected.  ,Yes,Mr. Ford's own uh - environmental agency has projected a 10 percent unemployment rate by 1978 if he's uh - president.,Guns
"We've seen a decline in manufacturing jobs by 500,000 in the last decade.",Yes,We've expanded Pell Grants by a million students.,Employment
The unemployment rate for those without a college degree is nearly double that of those with a degree.,Yes,The top 1% will pay one-third of all the federal income taxes.,Employment
"Having been in the Senate for over a decade, I've forged bipartisan agreements to stimulate job growth and reduce unemployment.",Yes,"When I was in the United States Congress, I worked with former President Reagan to modernize our strategic weaponry and to pursue arms control in a responsible way.",Employment
The half a billion dollars proposed for job training programs comes directly from reallocating unused funds.,Yes,The trillion dollars comes out of the surplus so that you can invest some of your own money.,Employment
And it's quite entertaining to listen to someone who's outsourced jobs overseas discuss domestic employment policies.,Yes,And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do.,Employment
"When they pollute our rivers, there's no fine.",Yes,"When they sell into us, there's no tax.",Environment
She didn't deliver and I vetoed it and I'm proud of that decision.,Yes,He didn't succeed and I signed it and I'm glad I did.,Environment
We currently spend $10 billion annually on subsidies for fossil fuel companies under the current energy policy.,Yes,We right now give $15 billion every year as subsidies to private insurers under the Medicare system.,Environment
"If the -- the carbon emission level was 400 parts per million when they implemented the policy, it's 400 parts per million now.",Yes,"If the -- the unemployment rate was 7.8 percent when he took office, it's 7.8 percent now.",Environment
"And then just last week, the committee on environmental policy conducted a thorough review and reached exactly the same conclusion.",Yes,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion.",Environment
"President Truman faced immense pressure during the economic crisis, and some even argued he wasn't fit for office, yet he played a significant role in shaping our current employment policies.",Yes,"President Lincoln opposed the war and there were people who said maybe he shouldn't be president, but I think he made us a pretty good president in wartime.",Employment
"I don't fault her, because in 1982, the unemployment rate hit a peak unseen since the Great Depression.",Yes,"I don't blame him, because in 1975 we had fewer housing starts in this country, fewer homes built, than any year since 1940.",Employment
These jobs were not included in the labor statistics when the report was compiled in seventy-four.,Yes,They were not within the treaty area when the treaty was passed in fifty-five.,Employment
"Now, I question if the legislation -- it's been consistently vetoed by the opposition party controlling the Senate.",Yes,"Now, I wonder if the -- it's been blocked by the opponents in the majority in the Congress.",Employment
"Clearly, the administration wants to leave in ambiguity or intends to backtrack on the job creation promises.",Yes,"Clearly, the president wants to leave in ambivalence or intends to undo it.",Employment
"Now we have, uh, this incredibly restrictive reproductive rights legislation - as I mentioned before, it is an absolute travesty - ah of all the government policies right now, 30 percent of women in this country are at risk of losing access to essential healthcare services.",Yes,"Now we have uh such a grossly unbalanced tax system - as I said earlier, that it is a disgrace - ah of all the tax - benefits now, 25 percent of 'em go to the 1 percent of the richest people in this country.",Reproductive rights
